visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,total_area_visitors,total_genre_visitors
2017-01-07,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-1.1751776172962796,-1.1660332638034168,0.0,-0.5965965381595935,-1.2831870407812052,1,9.0,1,1,0.7805086190489302,0.7805086190489302
2017-01-09,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-0.9371329220575128,-0.9421781898709194,1.0,-0.7857106069277605,-0.8197039039898933,1,1.0,1,1,-1.1931292201123223,-1.1931292201123223
2017-01-10,air_382f5ace4e2247b8,0,0,0,0,0,1,0,-1.0345148428370081,-0.7519013770282965,0.0,0.5110715789110989,-1.1080934113267096,1,7.0,1,1,-1.1205339587053136,-1.1205339587053136
2017-01-12,air_382f5ace4e2247b8,0,0,0,0,1,0,0,-1.2400988978159433,-1.2779608007696655,0.0,-0.08328692293171175,-1.211089663947001,1,4.0,1,1,-0.8165871319052619,-0.8165871319052619
2017-01-13,air_382f5ace4e2247b8,1,0,0,0,0,0,0,-1.1859978307162236,-1.4234665988257886,0.0,0.34897380568124153,-1.066894910278593,1,7.0,1,1,0.7277120652983784,0.7277120652983784
2017-01-14,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-1.53224466015443,-1.6697071801515357,0.0,0.4300226922961702,-1.34498479235338,1,3.0,1,1,1.1709831311623862,1.1709831311623862
2017-01-15,air_382f5ace4e2247b8,0,0,0,1,0,0,0,-1.6620872211937574,-1.736863702331285,0.0,-0.16433580954664043,-1.5406776723319338,1,4.0,1,1,-0.7876223558893342,-0.7876223558893342
2017-01-16,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-1.4781435930547104,-1.401081091432539,0.0,0.45703898783447966,-1.34498479235338,1,7.0,1,1,-1.3166878215979887,-1.3166878215979887
2017-01-17,air_382f5ace4e2247b8,0,0,0,0,0,1,0,-1.3807616722752145,-1.31153906185954,0.0,0.21389232798969365,-1.427381794449613,1,4.0,1,1,-0.801188137061351,-0.801188137061351
2017-01-20,air_382f5ace4e2247b8,1,0,0,0,0,0,0,-1.2617393246558313,-1.1884187711966665,0.0,-0.7586943113894509,-1.077194535540622,1,3.0,1,1,0.7629097677987463,0.7629097677987463
2017-01-22,air_382f5ace4e2247b8,0,0,0,1,0,0,0,-1.272559538075775,-1.1996115248932913,0.0,0.07881085029814582,-1.1801907881609137,1,6.0,1,1,-0.49430816838626856,-0.49430816838626856
2017-01-23,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-1.5430648735743742,-1.636128919061661,0.0,0.5380878744494085,-1.355284417615409,1,2.0,1,1,-1.3320868164418997,-1.3320868164418997
2017-01-26,air_382f5ace4e2247b8,0,0,0,0,1,0,0,-1.4456829527948785,-1.233189785983166,0.0,1.2405115584454574,-1.5509772975939629,1,10.0,1,1,-0.17899541682047307,-0.17899541682047307
2017-01-27,air_382f5ace4e2247b8,1,0,0,0,0,0,0,-1.077795696516784,-0.8078651455114209,0.0,-0.11030321847002122,-1.3037862913052634,1,8.0,1,1,1.1984813362407987,1.1984813362407987
2017-01-28,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-1.1643574038763356,-1.0988767416236676,0.0,1.0243811941389804,-1.2213892892090301,1,11.0,1,1,1.9149012392170364,1.9149012392170364
2017-01-29,air_382f5ace4e2247b8,0,0,0,1,0,0,0,-1.099436123356672,-1.2555752933764155,0.0,-1.2720039266173326,-1.1183930365887387,1,1.0,1,1,-0.11813272291358697,-0.11813272291358697
2017-01-30,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-0.8289307878580731,-0.8078651455114209,0.0,-0.6776454247745222,-0.8300035292519226,1,3.0,1,1,-1.2422593465190859,-1.2422593465190859
2017-01-31,air_382f5ace4e2247b8,0,0,0,0,0,1,0,-1.3591212454353268,-1.4234665988257886,0.0,0.7542182387558848,-1.2831870407812052,1,2.0,1,1,-0.6596640415911218,-0.6596640415911218
2017-02-02,air_382f5ace4e2247b8,0,0,0,0,1,0,0,-1.2833797514957193,-0.9981419583540437,0.0,0.24090862352800313,-1.3243855418293216,1,7.0,1,1,-0.49870788119881454,-0.49870788119881454
2017-02-03,air_382f5ace4e2247b8,1,0,0,0,0,0,0,-1.1427169770364478,-0.7295158696350469,0.0,1.1594626718305283,-1.34498479235338,1,5.0,1,1,0.7361448481890915,0.7361448481890915
2017-02-04,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-1.0886159099367279,-1.0205274657472934,0.0,1.1864789673688383,-1.200790038684972,1,2.0,1,1,1.7436790822621218,1.7436790822621218
2017-02-05,air_382f5ace4e2247b8,0,0,0,1,0,0,0,-0.9695935623173445,-1.3339245692527897,0.0,-1.4611179953854998,-0.6652095250594562,1,2.0,1,1,-0.5940349921373109,-0.5940349921373109
2017-02-06,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-1.0345148428370081,-1.1100694953202925,0.0,0.5110715789110989,-1.1080934113267096,1,2.0,1,1,-1.283323332769515,-1.283323332769515
2017-02-07,air_382f5ace4e2247b8,0,0,0,0,0,1,0,-1.305020178335607,-1.1772260175000415,0.0,-0.38046617385311693,-1.2522881649951176,1,6.0,1,1,-0.7755231456548327,-0.7755231456548327
2017-02-09,air_382f5ace4e2247b8,0,0,0,0,1,0,0,-1.2184584709760553,-1.3675028303426642,0.0,-1.0558735623108562,-0.9638986576583014,1,3.0,1,1,-0.6270328382314058,-0.6270328382314058
2017-02-11,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-1.597165940674094,-1.557779643185287,1.0,0.375990101219551,-1.5818761733800502,1,4.0,1,1,1.6021549867918927,1.6021549867918927
2017-02-15,air_382f5ace4e2247b8,0,0,0,0,0,0,1,-1.315840391755551,-1.221997032286541,0.0,1.1594626718305283,-1.4479810449736714,1,6.0,1,1,0.008725663181488897,0.008725663181488897
2017-02-16,air_382f5ace4e2247b8,0,0,0,0,1,0,0,-1.1102563367766158,-0.8750216676911703,0.0,1.0784137852156,-1.34498479235338,1,11.0,1,1,0.023391372556642177,0.023391372556642177
2017-02-17,air_382f5ace4e2247b8,1,0,0,0,0,0,0,-0.7748297207583533,-0.6847448548485474,0.0,-1.326036517693952,-0.8197039039898933,1,5.0,1,1,1.145684782490247,1.145684782490247
2017-02-18,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-0.850571214697961,-0.986949204657419,0.0,-0.9748246756959276,-0.7579061524177185,1,3.0,1,1,1.8269069829661166,1.8269069829661166
2017-02-19,air_382f5ace4e2247b8,0,0,0,1,0,0,0,-1.1102563367766158,-1.0093347120506686,0.0,1.3215604450603862,-1.211089663947001,1,4.0,1,1,-0.11446629556979865,-0.11446629556979865
2017-02-20,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-0.9804137757372884,-0.8638289139945452,0.0,-1.4611179953854998,-0.9124005313481557,1,11.0,1,1,-1.3108215378479273,-1.3108215378479273
2017-02-21,air_382f5ace4e2247b8,0,0,0,0,0,1,0,-1.1751776172962796,-1.154840510106792,0.0,0.9703486030623616,-1.1698911628988844,1,12.0,1,1,-0.4697431051828868,-0.4697431051828868
2017-02-23,air_382f5ace4e2247b8,0,0,0,0,1,0,0,-0.7207286536586336,-0.7742868844215464,0.0,-0.81272690246607,-0.5622132724391647,1,16.0,1,1,-0.08036852127256727,-0.08036852127256727
2017-02-24,air_382f5ace4e2247b8,1,0,0,0,0,0,0,-1.1102563367766158,-1.1212622490169173,0.0,-0.0022380363167828488,-1.1492919123748262,1,11.0,1,1,1.2835424506166877,1.2835424506166877
2017-02-25,air_382f5ace4e2247b8,0,0,1,0,0,0,0,-1.1427169770364478,-1.1212622490169173,0.0,0.18687603245138396,-1.2728874155191758,1,1.0,1,1,2.1440529482038064,2.1440529482038064
2017-02-26,air_382f5ace4e2247b8,0,0,0,1,0,0,0,-1.1210765501965598,-1.0988767416236676,0.0,-0.9478083801576179,-1.2625877902571467,1,4.0,1,1,0.09855313310430273,0.09855313310430273
2017-02-27,air_382f5ace4e2247b8,0,1,0,0,0,0,0,-1.1102563367766158,-1.1100694953202925,0.0,0.8622834209091232,-1.1698911628988844,1,16.0,1,1,-0.9823096478444939,-0.9823096478444939
2017-02-28,air_382f5ace4e2247b8,0,0,0,0,0,1,0,-1.272559538075775,-1.2443825396797907,0.0,1.4836582182902436,-1.3758836681394673,1,10.0,1,1,-0.35755042846296425,-0.35755042846296425
