visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-08-20,air_bb26d6d079594414,0,0,1,0,0,0,0,1.17700259763223,1.1591292411784666,0.0,-0.8061236040651092,1.371013908765522,1,5.0,1,1,1.0266849147998038,1.0266849147998043
2016-08-21,air_bb26d6d079594414,0,0,0,1,0,0,0,1.464210470259359,1.611772295545645,0.0,0.7472085821324691,1.2962003087403426,1,2.0,1,1,-0.01631045433933056,-0.01631045433933018
2016-08-22,air_bb26d6d079594414,0,1,0,0,0,0,0,1.17700259763223,0.93927404334298,0.0,-1.2006206672263988,1.2587935087277529,1,10.0,1,1,-0.8546425812322952,-0.8546425812322948
2016-08-23,air_bb26d6d079594414,0,0,0,0,0,1,0,1.3206065339457949,1.210859875963287,0.0,-0.7814675376175285,1.3834828421030516,1,24.0,1,1,0.12406753873977307,0.12406753873977344
2016-08-24,air_bb26d6d079594414,0,0,0,0,0,0,1,1.2814418240420953,1.3143211455329278,0.0,-0.7321554047223674,1.2962003087403426,1,40.0,1,1,0.2581482012882253,0.2581482012882257
2016-08-25,air_bb26d6d079594414,0,0,0,0,1,0,0,1.4772653735605923,1.5083110259760046,0.0,1.7334512400356934,1.2962003087403426,1,17.0,1,1,0.3494594939826703,0.3494594939826707
2016-08-26,air_bb26d6d079594414,1,0,0,0,0,0,0,1.5164300834642919,1.521243684672209,0.0,1.3142981104268228,1.358544975427992,1,48.0,1,1,1.3197731732472033,1.3197731732472038
2016-08-27,air_bb26d6d079594414,0,0,1,0,0,0,0,0.9942339514149662,0.7711494802923138,0.0,-1.2006206672263988,1.059290575327275,1,4.0,1,1,1.3641168757338735,1.3641168757338737
2016-08-28,air_bb26d6d079594414,0,0,0,1,0,0,0,0.7723005952940027,0.4607656715833916,0.0,-1.2006206672263988,1.0218837753146854,1,1.0,1,1,0.37150015083995014,0.37150015083995047
2016-08-30,air_bb26d6d079594414,0,0,0,0,0,1,0,1.0986731778248313,0.91340872595057,0.0,-1.0526842685409155,1.1715109753650437,1,52.0,1,1,0.10543793591992941,0.10543793591992978
2016-08-31,air_bb26d6d079594414,0,0,0,0,0,0,1,1.3206065339457949,1.301388486836723,0.0,1.5855148413502098,1.1715109753650437,1,39.0,1,1,0.40797219016330605,0.4079721901633064
2016-09-01,air_bb26d6d079594414,0,0,0,0,1,0,0,1.346716340548261,1.482445708583594,0.0,1.2896420439792424,1.1091663086773944,1,34.0,1,1,0.1308896468146454,0.13088964681464577
2016-09-02,air_bb26d6d079594414,1,0,0,0,0,0,0,1.3075516306445614,1.1332639237860564,0.0,0.007526588705050935,1.2338556420526932,1,45.0,1,1,0.9786677695035871,0.9786677695035875
2016-09-03,air_bb26d6d079594414,0,0,1,0,0,0,0,1.372826147150727,1.482445708583594,0.0,0.6239282498945661,1.4333585754531715,1,3.0,1,1,1.3885190315401477,1.3885190315401479
2016-09-05,air_bb26d6d079594414,0,1,0,0,0,0,0,1.5294849867655247,1.5471090020646197,0.0,1.1663617117413394,1.458296442128231,1,23.0,1,1,-0.38864012196409325,-0.38864012196409287
2016-09-06,air_bb26d6d079594414,0,0,0,0,0,1,0,1.5817045999704575,1.4695130498873887,0.0,1.1663617117413394,1.5954547088410593,1,20.0,1,1,0.10543793591992941,0.10543793591992978
2016-09-07,air_bb26d6d079594414,0,0,0,0,0,0,1,1.3597712438494942,1.197927217267082,0.0,-0.6335311389320449,1.53311004215341,1,25.0,1,1,0.1733966278965422,0.17339662789654256
2016-09-08,air_bb26d6d079594414,0,0,0,0,1,0,0,1.2683869207408618,1.210859875963287,0.0,-0.8800918034078511,1.4458275087907009,1,26.0,1,1,0.27704019288017945,0.27704019288017984
2016-09-09,air_bb26d6d079594414,1,0,0,0,0,0,0,1.346716340548261,1.482445708583594,0.0,0.10615085449537323,1.1839799087025737,1,44.0,1,1,1.2016982257974902,1.2016982257974904
2016-09-10,air_bb26d6d079594414,0,0,1,0,0,0,0,1.2944967273433285,1.3143211455329278,0.0,-0.1897219428755941,1.271262442065283,1,11.0,1,1,1.5590717334119557,1.559071733411956
2016-09-12,air_bb26d6d079594414,0,1,0,0,0,0,0,1.0464535646198985,0.8616780911657493,0.0,-1.1266524678836571,1.1715109753650437,1,24.0,1,1,-0.3736839619537963,-0.37368396195379583
2016-09-13,air_bb26d6d079594414,0,0,0,0,0,1,0,0.7723005952940027,0.37023706070995555,0.0,-1.2006206672263988,1.0343527086522148,1,26.0,1,1,-0.01001312380867918,-0.010013123808678802
2016-09-14,air_bb26d6d079594414,0,0,0,0,0,0,1,0.8375751118001685,0.7194188455074936,0.0,-1.1266524678836571,0.9346012419519762,1,30.0,1,1,0.2673318083120919,0.26733180831209225
2016-09-15,air_bb26d6d079594414,0,0,0,0,1,0,0,0.9681241448125,0.693553528115083,0.0,-1.1759646007788185,1.1341041753524541,1,39.0,1,1,0.49534765127609387,0.4953476512760942
2016-09-16,air_bb26d6d079594414,1,0,0,0,0,0,0,0.8114653051977019,0.434900354190981,0.0,-1.2006206672263988,1.0966973753398643,1,53.0,1,1,1.1539434692733839,1.153943469273384
2016-09-21,air_bb26d6d079594414,0,0,0,0,0,0,1,0.4459280127631742,0.27970844983651993,0.0,-1.1759646007788185,0.56053324182608,1,32.0,1,1,0.7973571279752496,0.7973571279752498
2016-09-22,air_bb26d6d079594414,0,0,0,0,1,0,0,0.3545436896545418,-0.01774270017619738,1.0,-1.2006206672263988,0.6228779085137294,1,7.0,1,1,0.32978033607438473,0.3297803360743851
2016-09-23,air_bb26d6d079594414,1,0,0,0,0,0,0,0.5373123358718062,0.13744920417826414,0.0,-1.2006206672263988,0.7849740419016173,1,20.0,1,1,0.6677370745526754,0.6677370745526757
2016-09-24,air_bb26d6d079594414,0,0,1,0,0,0,0,0.6678613688841376,0.37023706070995555,0.0,-1.2006206672263988,0.959539108627036,1,5.0,1,1,1.3195107844750928,1.3195107844750933
2016-09-26,air_bb26d6d079594414,0,1,0,0,0,0,0,1.1378378877285305,1.172061899874672,0.0,-0.43628260735140006,1.0966973753398643,1,23.0,1,1,-0.21336442219429658,-0.2133644221942962
2016-09-27,air_bb26d6d079594414,0,0,0,0,0,1,0,1.1639476943309972,1.1332639237860564,0.0,-0.6335311389320449,1.2089177753776335,1,13.0,1,1,0.22456243845808466,0.224562438458085
2016-09-28,air_bb26d6d079594414,0,0,0,0,0,0,1,1.2814418240420953,1.2367251933556973,0.0,-0.6828432718272062,1.358544975427992,1,48.0,1,1,0.30537818026811064,0.30537818026811103
2016-09-29,air_bb26d6d079594414,0,0,0,0,1,0,0,1.0333986613186656,0.8875434085581594,0.0,-1.0280282020933347,1.0717595086648046,1,32.0,1,1,0.3906545312040147,0.39065453120401505
2016-09-30,air_bb26d6d079594414,1,0,0,0,0,0,0,0.6156417556792046,0.4736983302795964,0.0,-0.6088750724844644,0.7101604418764383,1,38.0,1,1,1.3675279297713097,1.3675279297713099
2016-10-01,air_bb26d6d079594414,0,0,1,0,0,0,0,0.39370839955824133,0.09865122808964877,0.0,-1.2006206672263988,0.56053324182608,1,5.0,1,1,1.3914053080333628,1.391405308033363
2016-10-02,air_bb26d6d079594414,0,0,0,1,0,0,0,0.8375751118001685,0.8487454324695445,0.0,1.0430813795034362,0.6852225752013787,1,12.0,1,1,0.23190932407717793,0.23190932407717826
2016-10-03,air_bb26d6d079594414,0,1,0,0,0,0,0,0.7853554985952357,0.7064861868112883,0.0,-1.2006206672263988,0.8722565752643269,1,36.0,1,1,-0.527443782410534,-0.5274437824105336
2016-10-04,air_bb26d6d079594414,0,0,0,0,0,1,0,1.0725633712223648,1.4177824151025686,0.0,0.3280554525235988,0.8223808419142071,1,27.0,1,1,0.06371812115436404,0.06371812115436441
2016-10-05,air_bb26d6d079594414,0,0,0,0,0,0,1,0.9550692415112666,0.693553528115083,0.0,-1.0280282020933347,1.046821641989745,1,12.0,1,1,-0.0554063813837912,-0.055406381383790816
2016-10-06,air_bb26d6d079594414,0,0,0,0,1,0,0,1.2161673075359296,1.327253804229133,0.0,0.8458328479227917,1.0343527086522148,1,56.0,1,1,0.2754658602475166,0.27546586024751696
2016-10-07,air_bb26d6d079594414,1,0,0,0,0,0,0,0.6156417556792046,0.4995636476720065,0.0,0.22943118673327628,0.735098308551498,1,33.0,1,1,1.0991042159022948,1.099104215902295
2016-10-08,air_bb26d6d079594414,0,0,1,0,0,0,0,0.5895319490767384,0.5512942824568272,0.0,-1.1513085343312377,0.635346841851259,1,24.0,1,1,1.2754294707605334,1.2754294707605336
2016-10-10,air_bb26d6d079594414,0,1,0,0,0,0,0,0.22399465664221038,-0.18586726322686328,1.0,-1.2006206672263988,0.5355953751510198,1,12.0,1,1,-0.005290125910690647,-0.0052901259106902685
2016-10-11,air_bb26d6d079594414,0,0,0,0,0,1,0,0.1195554302323456,-0.12120396974583779,0.0,-1.1513085343312377,0.3859681751006614,1,25.0,1,1,-0.2792240039940256,-0.2792240039940252
2016-10-12,air_bb26d6d079594414,0,0,0,0,0,0,1,0.15872014013604466,0.27970844983651993,0.0,0.8211767814752107,0.07424484166241448,1,42.0,1,1,0.21721555283899138,0.21721555283899172
2016-10-13,air_bb26d6d079594414,0,0,0,0,1,0,0,-0.024048506081219168,-0.3669244849737349,0.0,-1.2006206672263988,0.27374777506289266,1,35.0,1,1,0.24109293110104452,0.24109293110104488
2016-10-14,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.14154263579231752,-0.19879992192306856,0.0,-0.2143780093231746,-0.06291342505041414,1,47.0,1,1,1.208782722644473,1.2087827226444732
2016-10-15,air_bb26d6d079594414,0,0,1,0,0,0,0,0.002061300521247026,0.21504515635549445,0.0,1.4622345091123068,-0.16266489175065302,1,4.0,1,1,1.5333576337451293,1.5333576337451296
2016-10-17,air_bb26d6d079594414,0,1,0,0,0,0,0,0.10650052693111227,-0.19879992192306856,0.0,-1.2006206672263988,0.323623508413012,1,12.0,1,1,-0.4335086019949843,-0.4335086019949839
2016-10-18,air_bb26d6d079594414,0,0,0,0,0,1,0,0.550367239173039,0.6806208694188781,0.0,0.254087253180857,0.44831284178831077,1,35.0,1,1,0.1259042601445464,0.12590426014454675
2016-10-19,air_bb26d6d079594414,0,0,0,0,0,0,1,0.5373123358718062,0.37023706070995555,0.0,-0.7321554047223674,0.6602847085263186,1,30.0,1,1,0.22141377319275896,0.22141377319275932
2016-10-20,air_bb26d6d079594414,0,0,0,0,1,0,0,0.6809162721853704,0.8616780911657493,0.0,1.2649859775316619,0.4857196418009005,1,44.0,1,1,0.37517359364949676,0.3751735936494971
2016-10-21,air_bb26d6d079594414,1,0,0,0,0,0,0,0.19788485003974418,0.046920593304828104,0.0,0.007526588705050935,0.2862167084004225,1,10.0,1,1,1.2250508265153224,1.2250508265153226
2016-10-22,air_bb26d6d079594414,0,0,1,0,0,0,0,0.002061300521247026,-0.3539918262775296,0.0,-1.1759646007788185,0.19893417503771324,1,6.0,1,1,1.606826489936062,1.6068264899360623
2016-10-24,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.23292695890094942,-0.25053055670788876,0.0,1.2156738446365007,-0.1501959584131232,1,20.0,1,1,-0.3175327647221548,-0.3175327647221544
2016-10-25,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.3504210886120478,-0.4962510719357859,0.0,-0.6088750724844644,-0.3871056918261909,1,31.0,1,1,0.15161835981137284,0.15161835981137323
2016-10-26,air_bb26d6d079594414,0,0,0,0,0,0,1,0.3153789797508428,0.6030249172416474,0.0,1.1663617117413394,-0.06291342505041414,1,9.0,1,1,0.42476507157837634,0.42476507157837673
2016-10-27,air_bb26d6d079594414,0,0,0,0,1,0,0,0.3023240764496094,0.29264110853272524,0.0,0.6732403827897272,0.011900174974765084,1,30.0,1,1,0.43421106737435344,0.4342110673743538
2016-10-28,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.5854093480342445,-0.806634880644708,0.0,-1.2006206672263988,-0.37463675848866107,1,17.0,1,1,1.156829745766599,1.1568297457665992
2016-10-29,air_bb26d6d079594414,0,0,1,0,0,0,0,-0.15459753909355062,-0.0306753588724022,0.0,-1.2006206672263988,-0.18760275842571292,1,5.0,1,1,1.7332978780933106,1.7332978780933108
2016-10-30,air_bb26d6d079594414,0,0,0,1,0,0,0,-0.6245740579379437,-0.9747594436953744,0.0,-1.2006206672263988,-0.43698142517631045,1,2.0,1,1,0.45310305896630754,0.4531030589663079
2016-10-31,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.31125637870834827,-0.25053055670788876,0.0,-0.23903407577075525,-0.4120435585012506,1,32.0,1,1,-0.19919542850033098,-0.1991954285003306
2016-11-01,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.42875050841944656,-0.5997123415054267,0.0,-0.3869704744562389,-0.17513382508818306,1,7.0,1,1,-0.0013542943290335353,-0.0013542943290331582
2016-11-02,air_bb26d6d079594414,0,0,0,0,0,0,1,-0.7551230909502752,-1.1428840067460406,0.0,-1.2006206672263988,-0.5616707585516092,1,45.0,1,1,0.802604903417459,0.8026049034174594
2016-11-04,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.3504210886120478,-0.28932853279650417,0.0,1.0677374459510167,-0.574139691889139,1,27.0,1,1,0.5685541186949161,0.5685541186949165
2016-11-05,air_bb26d6d079594414,0,0,1,0,0,0,0,-0.27209166880464897,-0.19879992192306856,0.0,0.47599185120908233,-0.23747849177583247,1,6.0,1,1,1.4045247466388866,1.4045247466388868
2016-11-07,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.742068187649042,-0.8583655154295284,0.0,0.8704889143703722,-0.6115464919017288,1,24.0,1,1,-0.36659946510681346,-0.366599465106813
2016-11-08,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.8856721239626066,-0.9618267849991693,0.0,-0.7568114711699481,-0.8733940919898562,1,2.0,1,1,-0.24091524326589636,-0.24091524326589597
2016-11-09,air_bb26d6d079594414,0,0,0,0,0,0,1,-0.8203976074564409,-0.8325001980371184,0.0,0.2787433196284375,-0.6489532919143183,1,74.0,1,1,-0.02733078276797047,-0.027330782767970088
2016-11-10,air_bb26d6d079594414,0,0,0,0,1,0,0,-0.9248368338663061,-1.0394227371763998,0.0,-1.0773403349884958,-0.6863600919269081,1,48.0,1,1,0.1560789689372509,0.15607896893725126
2016-11-11,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.003166253673705,-1.1558166654422457,0.0,-1.2006206672263988,-0.9232698253399756,1,13.0,1,1,0.8128380655297676,0.8128380655297678
2016-11-12,air_bb26d6d079594414,0,0,1,0,0,0,0,-0.4026407018169804,-0.28932853279650417,0.0,0.3527115189711793,-0.3871056918261909,1,13.0,1,1,1.7765920254915388,1.776592025491539
2016-11-14,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.3895857985157473,-0.5609143654168114,0.0,-1.2006206672263988,-0.20007169176324274,1,22.0,1,1,-0.4429545977909614,-0.44295459779096097
2016-11-15,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.1807073456960168,-0.22466523931547866,0.0,-0.8061236040651092,-0.0504444917128843,1,47.0,1,1,-0.09607664106091468,-0.09607664106091429
2016-11-16,air_bb26d6d079594414,0,0,0,0,0,0,1,-0.5462446381305449,-0.806634880644708,0.0,-1.0526842685409155,-0.29982315846348184,1,35.0,1,1,0.30669012412866303,0.30669012412866337
2016-11-17,air_bb26d6d079594414,0,0,0,0,1,0,0,-0.5331897348293119,-0.3539918262775296,0.0,0.7965207150276302,-0.6614222252518482,1,6.0,1,1,0.34106305327513514,0.3410630532751355
2016-11-18,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.7029034777453426,-0.6902409523788623,0.0,1.0184253130558558,-0.8733940919898562,1,17.0,1,1,1.2358087661718518,1.235808766171852
2016-11-19,air_bb26d6d079594414,0,0,1,0,0,0,0,-0.8987270272638397,-1.1687493241384508,0.0,-1.2006206672263988,-0.6489532919143183,1,4.0,1,1,1.5860977769393345,1.586097776939335
2016-11-21,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.5331897348293119,-0.8195675393409133,0.0,-1.2006206672263988,-0.3621678251511312,1,3.0,1,1,-0.3715848517769125,-0.37158485177691203
2016-11-22,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.3504210886120478,-0.22466523931547866,0.0,0.4513357847615018,-0.3496988918136012,1,9.0,1,1,1.0004460375887565,1.0004460375887567
2016-11-23,air_bb26d6d079594414,0,0,0,0,0,0,1,-0.6898485744441095,-0.8195675393409133,1.0,-1.1759646007788185,-0.574139691889139,1,16.0,1,1,0.3961646954183347,0.39616469541833504
2016-11-24,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.8125702583501597,-1.6084597198094241,0.0,-1.2006206672263988,-1.5217786255414096,1,2.0,1,1,-0.24668779625232679,-0.2466877962523264
2016-11-25,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.4470329659156318,-1.323941228492912,0.0,1.0923935123985977,-1.596592225566589,1,18.0,1,1,1.1421359745284125,1.1421359745284128
2016-11-26,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.094550576782337,-1.026490078480195,0.0,0.40202365186634054,-1.2349931587782224,1,7.0,1,1,1.8072915118284643,1.8072915118284645
2016-11-28,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.729013284347809,-0.9100961502143489,0.0,-0.3869704744562389,-0.46191929185137015,1,11.0,1,1,-0.3395734215794346,-0.3395734215794342
2016-11-29,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.8073427041552078,-0.8712981741257335,0.0,0.20477512028569575,-0.6988290252644378,1,2.0,1,1,0.11226004399480174,0.1122600439948021
2016-11-30,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.0292760602761712,-1.194614641530861,0.0,0.007526588705050935,-1.0354902253777447,1,22.0,1,1,0.2796640806012842,0.27966408060128456
2016-12-01,air_bb26d6d079594414,0,0,0,0,1,0,0,-0.8726172206613735,-0.5867796828092214,0.0,-0.43628260735140006,-0.8983319586649159,1,8.0,1,1,0.20619522441035146,0.20619522441035182
2016-12-02,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.6767936711428764,-0.7161062697712725,0.0,0.8951449808179527,-0.5492018252140795,1,12.0,1,1,1.3268576700941863,1.3268576700941865
2016-12-03,air_bb26d6d079594414,0,0,1,0,0,0,0,-0.7681779942515082,-0.664375634986452,0.0,0.4513357847615018,-0.9232698253399756,1,18.0,1,1,2.1218956495889225,2.121895649588923
2016-12-05,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.5201348315280787,-0.3539918262775296,0.0,0.6732403827897272,-0.6240154252392586,1,8.0,1,1,-0.29339299768799115,-0.29339299768799076
2016-12-06,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.7681779942515082,-0.5091837306319907,0.0,0.8951449808179527,-0.7611736919520872,1,12.0,1,1,0.04430135201818895,0.04430135201818933
2016-12-07,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.1989898031922022,-1.2722105937080916,0.0,-0.8307796705126897,-1.0230212920402146,1,14.0,1,1,0.42292835017360303,0.42292835017360336
2016-12-08,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.0553858668786376,-0.9230288089105539,0.0,0.9198010472655332,-1.2599310254532823,1,14.0,1,1,0.539691353762764,0.5396913537627643
2016-12-09,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.729013284347809,-0.4703857545433758,0.0,0.9937692466082753,-1.1601795587530435,1,6.0,1,1,1.765046919518678,1.7650469195186782
2016-12-10,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.0684407701798706,-1.1428840067460406,0.0,0.9444571137131138,-0.9357387586775056,1,15.0,1,1,2.276967413906213,2.276967413906213
2016-12-11,air_bb26d6d079594414,0,0,0,1,0,0,0,-1.2903741263008341,-1.3110085697967069,0.0,0.9691131801606947,-1.197586358765633,1,2.0,1,1,0.6756087377159896,0.67560873771599
2016-12-12,air_bb26d6d079594414,0,1,0,0,0,0,0,-1.2642643196983678,-1.3627392045815272,0.0,0.6485843163421466,-1.309806758803402,1,15.0,1,1,-0.15563889232999228,-0.1556388923299919
2016-12-13,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.9509466404687723,-0.7419715871636825,0.0,-0.5842190060368837,-1.2100552921031629,1,13.0,1,1,0.25211325952968444,0.2521132595296848
2016-12-14,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.1206603833848032,-1.2592779350118863,0.0,-1.1266524678836571,-0.9731455586900951,1,26.0,1,1,0.7105064444066826,0.710506444406683
2016-12-15,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.368703546108233,-1.4144698393663477,0.0,0.500647917656663,-1.2474620921157524,1,11.0,1,1,0.7810890241044002,0.7810890241044005
2016-12-16,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.5514721923254968,-1.453267815454963,0.0,0.9198010472655332,-1.4469650255162305,1,20.0,1,1,1.885220977145275,1.8852209771452753
2016-12-19,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.8726172206613735,-0.6902409523788623,0.0,0.8458328479227917,-1.0479591587152743,1,15.0,1,1,0.22246332828120086,0.22246332828120122
2016-12-20,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.9248368338663061,-0.8454328567333234,0.0,-0.33765834156107766,-0.8983319586649159,1,10.0,1,1,0.7267745482775321,0.7267745482775323
2016-12-21,air_bb26d6d079594414,0,0,0,0,0,0,1,-0.8073427041552078,-0.5221163893281959,0.0,0.7225525156848884,-0.985614492027625,1,25.0,1,1,1.1279669808344468,1.1279669808344472
2016-12-22,air_bb26d6d079594414,0,0,0,0,1,0,0,-0.27209166880464897,-0.10827131104963296,0.0,-0.5842190060368837,-0.8110494253022068,1,19.0,1,1,1.896241305573915,1.8962413055739151
2016-12-23,air_bb26d6d079594414,1,0,0,0,0,0,0,-0.3504210886120478,-0.18586726322686328,1.0,-0.14040980998043284,-0.574139691889139,1,11.0,1,1,1.5517248477928625,1.5517248477928627
2016-12-24,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.0553858668786376,-1.1816819828346559,0.0,0.8951449808179527,-0.9606766253525653,1,4.0,1,1,1.7193912731714553,1.7193912731714556
2016-12-26,air_bb26d6d079594414,0,1,0,0,0,0,0,-1.2773192229996009,-1.2980759111005018,0.0,-0.8800918034078511,-1.1601795587530435,1,3.0,1,1,0.4517911151057552,0.45179111510575554
2016-12-27,air_bb26d6d079594414,0,0,0,0,0,1,0,-0.729013284347809,-0.28932853279650417,0.0,-1.1513085343312377,-0.9482076920150354,1,6.0,1,1,0.9878513765274537,0.987851376527454
2016-12-28,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.3948133527106994,-1.5049984502397833,0.0,1.0184253130558558,-1.384620358828581,1,20.0,1,1,1.8062419567400223,1.8062419567400225
2016-12-29,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.6167467088316627,-1.6860556719866546,1.0,0.08149478804779271,-1.5467164922164696,1,1.0,1,1,1.5094802554830762,1.5094802554830764
2016-12-30,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.3948133527106994,-1.4015371806701427,1.0,1.0184253130558558,-1.309806758803402,1,3.0,1,1,0.9676474410749473,0.9676474410749475
2017-01-04,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.0684407701798706,-0.9100961502143489,0.0,0.9444571137131138,-1.1851174254281032,1,2.0,1,1,-0.7772378934597054,-0.777237893459705
2017-01-05,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.3034290296020674,-1.3756718632777323,0.0,1.0184253130558558,-1.172648492090573,1,3.0,1,1,-0.35662869176661544,-0.35662869176661505
2017-01-06,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.5906369022291964,-1.5825944024170138,0.0,0.9691131801606947,-1.4469650255162305,1,10.0,1,1,0.5375922435858802,0.5375922435858805
2017-01-07,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.642856515434129,-1.595527061113219,0.0,0.9444571137131138,-1.621530092241649,1,16.0,1,1,1.0941188292321957,1.094118829232196
2017-01-11,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.2773192229996009,-1.2980759111005018,0.0,1.0184253130558558,-1.1477106254155134,1,11.0,1,1,-0.0391382775129418,-0.039138277512941425
2017-01-12,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.3948133527106994,-1.1558166654422457,0.0,0.8211767814752107,-1.5467164922164696,1,10.0,1,1,-0.04884666208102934,-0.04884666208102896
2017-01-13,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.368703546108233,-1.0782207132650152,0.0,0.4513357847615018,-1.4594339588537604,1,22.0,1,1,1.0563348460482875,1.0563348460482878
2017-01-16,air_bb26d6d079594414,0,1,0,0,0,0,0,-1.7603506451452273,-1.6860556719866546,0.0,1.0923935123985977,-1.8833776923297763,1,10.0,1,1,-0.406744947239716,-0.40674494723971555
2017-01-17,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.473142772518098,-1.3110085697967069,0.0,1.0430813795034362,-1.5467164922164696,1,14.0,1,1,-0.03782633365238943,-0.03782633365238905
2017-01-18,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.4209231593131655,-1.3886045219739374,0.0,1.0430813795034362,-1.49684075886635,1,14.0,1,1,0.2565738686555625,0.2565738686555628
2017-01-19,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.3425937395057668,-1.3110085697967069,0.0,0.18011905383811502,-1.3347446254784616,1,16.0,1,1,0.24975176058069015,0.2497517605806905
2017-01-20,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.7864604517476936,-2.2292273372272686,0.0,-1.2006206672263988,-1.359682492153521,1,20.0,1,1,1.081524168170893,1.0815241681708934
2017-01-21,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.4078682560119324,-1.2980759111005018,0.0,1.1170495788461783,-1.4843718255288203,1,2.0,1,1,1.7225399384367812,1.7225399384367814
2017-01-24,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.8517349682538593,-1.72485364807527,0.0,1.1170495788461783,-1.8709087589922464,1,20.0,1,1,0.04430135201818895,0.04430135201818933
2017-01-25,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.6689663220365953,-1.4920657915435782,0.0,1.1663617117413394,-1.783626225629537,1,2.0,1,1,0.3129874546593144,0.31298745465931477
2017-01-26,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.5775819989279634,-1.3368738871891173,0.0,1.1417056452937588,-1.808564092304597,1,14.0,1,1,0.40744741261908507,0.4074474126190854
2017-01-27,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.0292760602761712,-0.651442976290247,0.0,0.08149478804779271,-1.4594339588537604,1,16.0,1,1,1.3932420294381362,1.3932420294381365
2017-01-31,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.4078682560119324,-1.4274024980625528,0.0,1.0923935123985977,-1.2848688921283422,1,14.0,1,1,0.06345573238225356,0.06345573238225394
2017-02-01,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.3948133527106994,-1.3498065458853223,0.0,0.5746161169994048,-1.359682492153521,1,12.0,1,1,0.18704084404628685,0.1870408440462872
2017-02-02,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.5906369022291964,-1.466200474151168,0.0,1.1663617117413394,-1.5217786255414096,1,8.0,1,1,0.17864440333875167,0.17864440333875203
2017-02-03,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.2120447064934352,-0.9488941263029643,0.0,1.1663617117413394,-1.5093096922038798,1,22.0,1,1,1.0623697878068283,1.0623697878068286
