visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,total_area_visitors,total_genre_visitors
2016-05-25,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.7416347783915744,0.43399687727879915,0.0,-1.4891348670334315,0.9508668583945991,1,37.0,1,1,-1.0162274105385298,-1.0162274105385296
2016-05-26,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.6763134895933808,0.43399687727879915,0.0,-1.4891348670334315,0.8199351329460798,1,16.0,1,1,-0.9801091228343858,-0.9801091228343857
2016-05-27,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.7024420051126586,0.9895580477704985,0.0,-0.7106595494291995,0.8318380170777632,1,51.0,1,1,-0.6861113124314239,-0.6861113124314238
2016-05-28,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.4411568499198841,0.13589088335642385,0.0,-1.5393590810724143,0.665197639234193,1,28.0,1,1,-0.49061792303976354,-0.4906179230397635
2016-05-29,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.6109922007951872,0.6237006915930379,0.0,0.921627406837739,0.45094572486388806,1,11.0,1,1,-0.9960213754592884,-0.9960213754592883
2016-05-30,air_326ca454ef3558bc,0,1,0,0,0,0,0,0.3497070456024126,0.08168979355235531,0.0,-1.5393590810724143,0.4033341883371536,1,6.0,1,1,-1.3203282384811124,-1.3203282384811124
2016-05-31,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.5456709119969936,0.43399687727879915,0.0,-1.0120048336630956,0.665197639234193,1,11.0,1,1,-1.0922526175241754,-1.0922526175241754
2016-06-01,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.6893777473530197,0.6372509640440551,0.0,0.4444973734674031,0.5580716820490402,1,18.0,1,1,-1.1134689543573788,-1.1134689543573788
2016-06-02,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.5064781387180778,0.5288487844359185,0.0,-0.3088658371173376,0.5223630296539898,1,29.0,1,1,-1.0525982736811643,-1.052598273681164
2016-06-03,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.5064781387180778,0.4610974221808332,0.0,0.8965152998182473,0.33191688354705207,1,34.0,1,1,-0.7439510878457523,-0.7439510878457521
2016-06-04,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.637120716314465,0.7321028712011745,0.0,-0.1079689809614068,0.3795284200737865,1,35.0,1,1,-0.5696740352872954,-0.5696740352872953
2016-06-05,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.3497070456024126,0.2984941527686285,0.0,-0.9366685126046217,0.510460145522306,1,19.0,1,1,-1.1596902596011436,-1.1596902596011434
2016-06-06,air_326ca454ef3558bc,0,1,0,0,0,0,0,0.6501849740741035,0.7185525987501572,0.0,0.7207305506818079,0.45094572486388806,1,2.0,1,1,-1.3481115367150693,-1.3481115367150691
2016-06-07,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.6501849740741035,0.37979578747473064,0.0,-1.514246974052923,0.7961293646827122,1,14.0,1,1,-1.202880659583022,-1.202880659583022
2016-06-08,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.8069560671897681,0.9218066855154132,0.0,1.4238695472275662,0.6413918709708258,1,21.0,1,1,-1.0379488982487142,-1.0379488982487142
2016-06-09,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.7416347783915744,0.43399687727879915,0.0,-1.5393590810724143,0.9508668583945991,1,13.0,1,1,-1.0884639859468177,-1.0884639859468175
2016-06-10,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.029048449103627,1.0844099549276183,0.0,0.6956184436623167,0.98657551078965,1,24.0,1,1,-0.6489827229733178,-0.6489827229733177
2016-06-11,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.8722773559879617,0.7727536885542258,0.0,0.8965152998182473,0.927061090131232,1,42.0,1,1,-0.4880921686548584,-0.4880921686548583
2016-06-12,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.8722773559879617,0.8947061406133792,0.0,0.39427315942842034,0.748517828155978,1,29.0,1,1,-1.1177627368117176,-1.1177627368117176
2016-06-16,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.7155062628722971,0.4881979670828672,0.0,-1.5393590810724143,0.9389639742629158,1,15.0,1,1,-1.1394842245219021,-1.1394842245219021
2016-06-17,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.1466267689403753,1.3554154039479596,0.0,0.09292787519452403,0.9746726266579662,1,34.0,1,1,-0.5775038738805014,-0.5775038738805014
2016-06-18,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.2772693465367626,1.3418651314969423,0.0,1.3485332261690919,1.1532158886332202,1,57.0,1,1,-0.48556641426995323,-0.4855664142699532
2016-06-19,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.8592130982283234,0.7863039610052426,0.0,-1.313350117896992,0.9032553218678648,1,9.0,1,1,-1.1111957754109643,-1.111195775410964
2016-06-21,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.8853416137476007,0.9082564130643964,0.0,-0.8362200845266563,0.8913524377361811,1,12.0,1,1,-1.1629737403015201,-1.1629737403015201
2016-06-22,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.9375986447861554,0.6779017813971064,0.0,-1.514246974052923,1.165118772764904,1,44.0,1,1,-1.100335031555872,-1.1003350315558718
2016-06-23,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.1727552844596527,1.3147645865949082,0.0,-0.4093142651953031,1.129410120369853,1,8.0,1,1,-1.0960412491015332,-1.096041249101533
2016-06-24,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.9637271603054333,0.8811558681623624,0.0,-1.2631259038580092,1.0103812790530171,1,43.0,1,1,-0.5994779370291764,-0.5994779370291764
2016-06-25,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.4340404396524271,1.734823032576437,0.0,-0.5599869073122513,1.0222841631847008,1,56.0,1,1,-0.4358090528873213,-0.4358090528873213
2016-06-26,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.1204982534210979,1.1250607722806691,0.0,1.1225242629936696,1.0817985838431188,1,38.0,1,1,-1.003598638614004,-1.003598638614004
2016-06-27,air_326ca454ef3558bc,0,1,0,0,0,0,0,0.9898556758247106,1.1657115896337205,0.0,0.7709547647207905,0.8556437853411303,1,5.0,1,1,-1.3236117191814891,-1.3236117191814891
2016-06-29,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.7024420051126586,0.44754714972981596,0.0,-1.4891348670334315,0.8913524377361811,1,27.0,1,1,-0.998294554405703,-0.9982945544057029
2016-06-30,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.8069560671897681,0.37979578747473064,0.0,-1.5393590810724143,1.0222841631847008,1,13.0,1,1,-0.9735421614336324,-0.9735421614336323
2016-07-01,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.1204982534210979,1.0031083202215159,0.0,-0.5850990143317427,1.2603418458183728,1,44.0,1,1,1.614093205901716,1.614093205901716
2016-07-02,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.4209761818927888,1.6535213978703345,0.0,0.31893683836994635,1.343662034740158,1,40.0,1,1,1.719669739190752,1.719669739190752
2016-07-03,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.734518368124118,2.0600295714008463,0.0,1.4740937612665488,1.426982223661943,1,14.0,1,1,0.40147852570874304,0.40147852570874304
2016-07-04,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.6038757905277308,1.7212727601254199,0.0,1.3485332261690919,1.4150793395302597,1,12.0,1,1,-0.11074446355002573,-0.11074446355002573
2016-07-05,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.1335625111807364,1.2063624069867718,0.0,-0.7859958704876735,1.0937014679748023,1,33.0,1,1,0.3320202801238508,0.3320202801238508
2016-07-06,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.107433995661459,1.1657115896337205,0.0,0.7458426577012992,1.0579928155797518,1,14.0,1,1,0.6371314098203956,0.6371314098203955
2016-07-07,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.447104697412066,1.7754738499294889,0.0,1.4238695472275662,1.2603418458183728,1,6.0,1,1,0.5926781326460645,0.5926781326460645
2016-07-08,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.1596910267000142,0.8676055957113451,0.0,-1.5393590810724143,1.403176455398576,1,20.0,1,1,1.4771973182398557,1.4771973182398555
2016-07-09,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.820020324949407,0.6101504191420211,0.0,-1.5393590810724143,0.8913524377361811,1,53.0,1,1,1.6790050935937788,1.6790050935937786
2016-07-10,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.1466267689403753,1.1792618620847377,0.0,0.06781576817503275,1.1889245410282712,1,23.0,1,1,0.5080653607517412,0.5080653607517412
2016-07-11,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.2903336042964015,1.2876640416928744,0.0,1.1225242629936696,1.1889245410282712,1,3.0,1,1,-0.14433699686926452,-0.14433699686926452
2016-07-12,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.2380765732578463,1.219912679437789,0.0,-0.9868927266436043,1.343662034740158,1,16.0,1,1,0.34212329766347155,0.3421232976634715
2016-07-13,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.3033978620560398,1.097960227378635,0.0,-0.9868927266436043,1.403176455398576,1,11.0,1,1,0.3908703572921413,0.3908703572921413
2016-07-14,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.6300043060470082,1.8974263019886421,0.0,1.2983090121301093,1.486496644320361,1,19.0,1,1,0.5363538098626792,0.5363538098626792
2016-07-15,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.3033978620560398,1.2334629518888058,0.0,-0.45953847923428587,1.4388851077936269,1,49.0,1,1,1.334239620054223,1.3342396200542228
2016-07-16,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.1204982534210979,0.9353569579664305,0.0,-1.0120048336630956,1.2960504982134238,1,53.0,1,1,1.6393507497507676,1.6393507497507676
2016-07-17,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.394847666373511,1.2334629518888058,0.0,0.5198336945258769,1.4150793395302597,1,50.0,1,1,1.0154894166791903,1.0154894166791901
2016-07-18,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.5646830172488144,1.4638175835560958,1.0,0.921627406837739,1.6174283697688807,1,20.0,1,1,-0.012997768854195598,-0.012997768854195596
2016-07-19,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.4862974706909824,1.450267311105079,0.0,0.19337630327248953,1.4745937601886776,1,3.0,1,1,0.10520753635936643,0.10520753635936643
2016-07-20,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.394847666373511,1.3418651314969423,0.0,0.017591554136049996,1.5341081808470958,1,22.0,1,1,0.42951439938119046,0.4295143993811904
2016-07-21,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.3164621198156787,1.1250607722806691,0.0,-0.7859958704876735,1.4388851077936269,1,5.0,1,1,0.578281332652105,0.578281332652105
2016-07-22,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.0551769646229043,0.840505050809311,0.0,-1.4389106529944486,1.248438961686689,1,36.0,1,1,1.3771774445976108,1.3771774445976108
2016-07-23,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.0682412223825426,0.9624575028684644,0.0,-0.8111079775071649,1.1532158886332202,1,40.0,1,1,1.5900985392451168,1.5900985392451166
2016-07-24,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.1204982534210979,0.9624575028684644,0.0,-0.35909005115632037,1.272244729950056,1,49.0,1,1,0.38657657483780256,0.3865765748378025
2016-07-26,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.9375986447861554,0.6914520538481231,0.0,-1.5393590810724143,1.0579928155797518,1,28.0,1,1,0.44567922744458355,0.44567922744458355
2016-07-27,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.8984058715072396,0.5966001466910038,0.0,-1.514246974052923,1.0817985838431188,1,24.0,1,1,0.5828276905449343,0.5828276905449343
2016-07-28,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.2642050887771237,1.2605634967908397,0.0,-0.1330810879808983,1.343662034740158,1,19.0,1,1,0.7346255290777352,0.7346255290777352
2016-07-29,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.355654893094595,1.3147645865949082,0.0,0.921627406837739,1.343662034740158,1,26.0,1,1,1.5433720831243711,1.543372083124371
2016-07-30,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.355654893094595,1.4638175835560958,0.0,1.7252148314614622,1.165118772764904,1,37.0,1,1,1.6231859216873745,1.6231859216873743
2016-07-31,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.6038757905277308,1.8567754846355904,0.0,1.5243179753055311,1.272244729950056,1,5.0,1,1,0.41688562745666463,0.4168856274566646
2016-08-02,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.447104697412066,1.5180186733601644,0.0,-0.8362200845266563,1.486496644320361,1,12.0,1,1,0.1559751994959604,0.15597519949596036
2016-08-03,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.394847666373511,1.3960662213010104,0.0,-0.15819319500038956,1.403176455398576,1,4.0,1,1,0.46032860287703353,0.46032860287703353
2016-08-04,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.4862974706909824,1.450267311105079,0.0,1.2731969051106176,1.426982223661943,1,3.0,1,1,0.5464568274023,0.5464568274022998
2016-08-05,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.5124259862102598,1.4909181284581303,0.0,1.1476363700131609,1.4150793395302597,1,50.0,1,1,1.260992742891973,1.260992742891973
2016-08-06,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.5777472750084534,1.531568945811181,0.0,0.8211789787597735,1.5579139491104628,1,19.0,1,1,1.0963135569961557,1.0963135569961557
2016-08-07,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.734518368124118,1.8703257570866076,0.0,1.5745421893445142,1.546011064978779,1,12.0,1,1,0.2827680696182,0.28276806961819995
2016-08-09,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.91741797675906,2.100680388753898,0.0,1.197860584052144,1.6531370221639317,1,10.0,1,1,0.49442628707325337,0.4944262870732533
2016-08-10,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.747582625883757,1.6941722152233862,0.0,1.072300048954687,1.6888456745589822,1,68.0,1,1,1.1771376973131213,1.1771376973131211
2016-08-11,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.6038757905277308,1.5451192182621982,1.0,0.8965152998182473,1.5936226015055137,1,37.0,1,1,0.9659846307350489,0.9659846307350488
2016-08-12,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.5124259862102598,1.4367170386540618,0.0,-1.1626774757800438,1.6531370221639317,1,41.0,1,1,0.6717342448935965,0.6717342448935963
2016-08-13,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.4601689551717045,1.2876640416928744,1.0,0.19337630327248953,1.5579139491104628,1,35.0,1,1,0.7846354658988576,0.7846354658988575
2016-08-14,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.1596910267000142,0.7727536885542258,1.0,-1.514246974052923,1.343662034740158,1,32.0,1,1,0.0796974170718242,0.07969741707182419
2016-08-15,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.2119480577385688,1.3825159488499936,1.0,-1.2380137968385179,1.3198562664767908,1,36.0,1,1,-0.2779494038307481,-0.27794940383074807
2016-08-16,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.6822613370855632,1.9245268468906758,0.0,1.4489816542470575,1.426982223661943,1,4.0,1,1,-0.19788298982925415,-0.19788298982925415
2016-08-17,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.7737111414030344,2.0600295714008463,0.0,1.197860584052144,1.5579139491104628,1,16.0,1,1,0.14385157844841556,0.14385157844841553
2016-08-18,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.5777472750084534,1.5044684009091471,0.0,-0.6604353353902167,1.641234138032248,1,12.0,1,1,0.33126255380837927,0.33126255380837927
2016-08-19,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.6953255948452017,1.789024122380505,0.0,0.6705063366428254,1.5579139491104628,1,47.0,1,1,1.2359877744814118,1.2359877744814116
2016-08-20,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.6953255948452017,1.734823032576437,0.0,0.09292787519452403,1.58171971737383,1,40.0,1,1,1.1561739359184082,1.1561739359184082
2016-08-21,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.6822613370855632,1.8025743948315223,0.0,1.1476363700131609,1.5341081808470958,1,20.0,1,1,0.15218656791860263,0.1521865679186026
2016-08-22,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.3817834086138725,1.3689656763989764,0.0,-1.3635743319359748,1.4388851077936269,1,4.0,1,1,-0.6547919580585997,-0.6547919580585997
2016-08-23,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.40791192413315,1.423166766203045,0.0,-0.5097626932732686,1.403176455398576,1,25.0,1,1,0.2873144275110293,0.28731442751102926
2016-08-24,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.538554501729537,1.5044684009091471,0.0,-0.5348748002927599,1.5936226015055137,1,39.0,1,1,0.4163804765796836,0.4163804765796835
2016-08-25,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.5646830172488144,1.5993203080662663,0.0,1.3987574402080745,1.546011064978779,1,16.0,1,1,0.5042767291743836,0.5042767291743835
2016-08-26,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.538554501729537,1.5451192182621982,0.0,1.5494300823250229,1.367467803003525,1,46.0,1,1,1.438300700712316,1.4383007007123159
2016-08-27,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.3164621198156787,1.4096164937520277,0.0,-0.6604353353902167,1.307953382345107,1,49.0,1,1,1.4809859498172133,1.4809859498172133
2016-08-28,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.2119480577385688,1.3147645865949082,0.0,-0.3088658371173376,1.2841476140817398,1,5.0,1,1,0.5254930660075869,0.5254930660075869
2016-08-29,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.6430685638066471,1.7212727601254199,0.0,0.16826419625299804,1.4626908760569939,1,5.0,1,1,-0.2678463862911274,-0.2678463862911274
2016-08-30,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.2642050887771237,1.4638175835560958,0.0,-0.1079689809614068,1.2960504982134238,1,24.0,1,1,0.26938157137820257,0.26938157137820257
2016-08-31,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.2903336042964015,1.5722197631642327,0.0,0.9467395138572303,0.9984783949213337,1,18.0,1,1,0.5606010519577689,0.5606010519577688
2016-09-01,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.3033978620560398,1.274113769241857,0.0,1.0974121559741783,1.1889245410282712,1,7.0,1,1,0.2938813889117827,0.2938813889117827
2016-09-02,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.4732332129313435,1.5586694907132155,0.0,1.0471879419351957,1.141313004501537,1,82.0,1,1,1.1099526306746437,1.1099526306746437
2016-09-03,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.6169400482873697,1.6670716703213517,0.0,0.5198336945258769,1.569816833242146,1,62.0,1,1,1.5044754655968315,1.5044754655968313
2016-09-04,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.4993617284506209,1.4909181284581303,0.0,-0.23352951605886357,1.426982223661943,1,44.0,1,1,0.19765014684689572,0.1976501468468957
2016-09-06,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.4732332129313435,1.3960662213010104,0.0,-0.1330810879808983,1.4745937601886776,1,10.0,1,1,0.26938157137820257,0.26938157137820257
2016-09-07,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.4209761818927888,1.477367856007113,0.0,0.14315208923350678,1.367467803003525,1,8.0,1,1,0.33479860994724653,0.3347986099472465
2016-09-08,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.2903336042964015,1.1521613171827036,0.0,-1.4640227600139402,1.4745937601886776,1,6.0,1,1,0.4345659081510008,0.43456590815100077
2016-09-09,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.394847666373511,1.3554154039479596,0.0,0.8462910857792647,1.3555649188718417,1,44.0,1,1,1.3246417533915833,1.324641753391583
2016-09-10,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.355654893094595,1.423166766203045,0.0,1.1225242629936696,1.2365360775550056,1,43.0,1,1,1.6686495006156676,1.6686495006156674
2016-09-11,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.2380765732578463,1.1928121345357545,0.0,-0.4093142651953031,1.367467803003525,1,9.0,1,1,0.49467886251174387,0.49467886251174387
2016-09-12,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.3295263775753172,1.1657115896337205,0.0,-0.8864442985656389,1.343662034740158,1,13.0,1,1,-0.19182117930548176,-0.19182117930548173
2016-09-13,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.1727552844596527,0.8947061406133792,0.0,-1.4891348670334315,1.2246331934233219,1,14.0,1,1,0.15824837844237505,0.15824837844237502
2016-09-14,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.0421127068632654,0.6779017813971064,0.0,-1.5393590810724143,1.248438961686689,1,32.0,1,1,0.42522061692685165,0.42522061692685165
2016-09-15,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.1727552844596527,1.0031083202215159,0.0,-1.3635743319359748,1.3555649188718417,1,17.0,1,1,0.644708672975111,0.644708672975111
2016-09-16,air_326ca454ef3558bc,1,0,0,0,0,0,0,1.1204982534210979,1.0166585926725331,0.0,-1.1375653687605523,1.2603418458183728,1,14.0,1,1,1.278673023586309,1.278673023586309
2016-09-17,air_326ca454ef3558bc,0,0,1,0,0,0,0,1.1596910267000142,0.9895580477704985,0.0,-1.4137985459749574,1.307953382345107,1,41.0,1,1,1.5911088409990788,1.5911088409990788
2016-09-18,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.2250123154982078,0.8947061406133792,0.0,-1.5393590810724143,1.343662034740158,1,18.0,1,1,0.7949910588769687,0.7949910588769687
2016-09-19,air_326ca454ef3558bc,0,1,0,0,0,0,0,1.1204982534210979,1.1928121345357545,1.0,-1.08734115472157,1.2365360775550056,1,21.0,1,1,-0.1938417828134059,-0.19384178281340586
2016-09-20,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.6893777473530197,0.3391449701216798,0.0,-1.5393590810724143,0.9508668583945991,1,8.0,1,1,-0.5209269756586256,-0.5209269756586256
2016-09-22,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.6893777473530197,0.4610974221808332,1.0,-1.5393590810724143,0.9151582059995482,1,18.0,1,1,0.48533357128759474,0.4853335712875947
2016-09-23,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.8461488404686844,0.5017482395338845,0.0,-1.5393590810724143,1.046089931448068,1,32.0,1,1,0.8106507360633809,0.8106507360633808
2016-09-24,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.7285705206319361,0.43399687727879915,0.0,-1.5393590810724143,0.9746726266579662,1,47.0,1,1,1.4380481252738255,1.4380481252738253
2016-09-25,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.9506629025457943,1.097960227378635,0.0,-0.6855474424097081,0.8794495536044977,1,24.0,1,1,0.4290092485042094,0.4290092485042094
2016-09-27,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.3164621198156787,1.4096164937520277,0.0,1.0471879419351957,1.1889245410282712,1,12.0,1,1,0.3840508204528974,0.38405082045289735
2016-09-28,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.355654893094595,1.477367856007113,0.0,-0.6353232283707253,1.403176455398576,1,19.0,1,1,0.46184405550797664,0.46184405550797664
2016-09-29,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.4862974706909824,1.6264208529683009,0.0,-0.1079689809614068,1.4150793395302597,1,21.0,1,1,0.5439310730173947,0.5439310730173947
2016-09-30,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.8984058715072396,0.6372509640440551,0.0,-1.4891348670334315,0.98657551078965,1,39.0,1,1,1.48426943051759,1.48426943051759
2016-10-01,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.6501849740741035,0.19009197316049192,0.0,-1.5393590810724143,0.9508668583945991,1,37.0,1,1,1.5072537954202272,1.507253795420227
2016-10-02,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.820020324949407,0.4881979670828672,0.0,-1.5393590810724143,1.0579928155797518,1,26.0,1,1,0.39112293273063187,0.3911229327306318
2016-10-04,air_326ca454ef3558bc,0,0,0,0,0,1,0,1.002919933584349,1.0844099549276183,0.0,-0.23352951605886357,1.0222841631847008,1,8.0,1,1,0.22922207665821034,0.22922207665821034
2016-10-05,air_326ca454ef3558bc,0,0,0,0,0,0,1,1.0682412223825426,1.043759137574567,0.0,-1.1124532617410612,1.0579928155797518,1,12.0,1,1,0.11455282758351557,0.11455282758351555
2016-10-06,air_326ca454ef3558bc,0,0,0,0,1,0,0,1.2250123154982078,1.274113769241857,0.0,0.8965152998182473,1.0222841631847008,1,39.0,1,1,0.4330504555200577,0.43305045552005766
2016-10-07,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.8461488404686844,0.6779017813971064,0.0,-0.3088658371173376,0.9508668583945991,1,26.0,1,1,1.225884756941791,1.225884756941791
2016-10-08,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.8722773559879617,0.9218066855154132,0.0,-1.1375653687605523,0.808032248814396,1,34.0,1,1,1.3956154516074186,1.3956154516074184
2016-10-09,air_326ca454ef3558bc,0,0,0,1,0,0,0,1.0551769646229043,0.7185525987501572,0.0,-1.514246974052923,1.0103812790530171,1,32.0,1,1,0.9119334868980782,0.9119334868980782
2016-10-10,air_326ca454ef3558bc,0,1,0,0,0,0,0,0.5587351697566325,0.36624551502371383,1.0,-0.3339779441368291,0.7128091757609272,1,10.0,1,1,0.16279473633520433,0.16279473633520433
2016-10-11,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.45422110767952256,0.24429306296456,0.0,-0.6604353353902167,0.6413918709708258,1,1.0,1,1,-0.10089402144889557,-0.10089402144889556
2016-10-12,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.41502833440060627,0.3933460599257479,0.0,-0.032632659902932765,0.39143130420547007,1,28.0,1,1,0.3769787081751629,0.3769787081751629
2016-10-13,air_326ca454ef3558bc,0,0,0,0,1,0,0,0.2974500145638579,0.00038815884625322135,0.0,-1.3635743319359748,0.5223630296539898,1,18.0,1,1,0.39996307307779994,0.39996307307779994
2016-10-14,air_326ca454ef3558bc,1,0,0,0,0,0,0,0.24519298352530317,0.09524006600337258,0.0,-0.48465058625377716,0.24859669462526696,1,50.0,1,1,1.3314612902308272,1.3314612902308272
2016-10-15,air_326ca454ef3558bc,0,0,1,0,0,0,0,0.2582572412849416,0.4881979670828672,0.0,1.1225242629936696,-0.01326675627177233,1,48.0,1,1,1.6438971076435969,1.6438971076435969
2016-10-16,air_326ca454ef3558bc,0,0,0,1,0,0,0,0.4803496231987999,0.6508012364950719,0.0,0.29382473135045484,0.2366938104935832,1,16.0,1,1,0.36940144502044736,0.36940144502044736
2016-10-18,air_326ca454ef3558bc,0,0,0,0,0,1,0,0.7416347783915744,0.7456531436521917,0.0,0.8211789787597735,0.5937803344440912,1,15.0,1,1,0.2890824555804629,0.2890824555804629
2016-10-19,air_326ca454ef3558bc,0,0,0,0,0,0,1,0.833084582709046,0.840505050809311,0.0,0.2436005173114721,0.9032553218678648,1,11.0,1,1,0.3810199151910112,0.38101991519101114
