visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-12-07,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.0210369414026415,-1.0977718442656599,0.0,-0.9172880308078095,-0.8667889912195915,1,13.0,1,1,-0.1919554903194473,-0.19195549031944714
2016-12-08,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-0.8937279824220259,-0.7847374428141094,0.0,0.9747043825415117,-1.0754750932205985,1,28.0,1,1,-0.02710249668338531,-0.027102496683385144
2016-12-09,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-0.604389439284263,-0.3789521075991371,0.0,1.0546477239506382,-0.987607260799122,1,27.0,1,1,1.70292779608158,1.70292779608158
2016-12-10,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-0.9053015241475363,-0.981833177061382,0.0,1.0013521630112203,-0.7899046378507997,1,5.0,1,1,2.4256877749219328,2.4256877749219328
2016-12-12,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.078904650030194,-1.1789289113086543,0.0,0.6815787973747155,-1.1194090094313367,1,22.0,1,1,-1.0088113351902714,-1.0088113351902712
2016-12-13,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-0.8011396486179416,-0.6224233087281204,0.0,-0.650810226110722,-1.0315411770098601,1,25.0,1,1,-0.4331224540432144,-0.43312245404321426
2016-12-14,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-0.9515956910495784,-1.0861779775452318,0.0,-1.2370613964443147,-0.8228550750088534,1,18.0,1,1,0.21406446704038182,0.21406446704038196
2016-12-15,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.1714929838342782,-1.2253043781903654,0.0,0.5216921145564631,-1.064491614167914,1,25.0,1,1,0.31371717555296763,0.31371717555296774
2016-12-16,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.3335225679914253,-1.2600859783516487,0.0,0.9747043825415117,-1.240227279010867,1,23.0,1,1,1.872596719868808,1.872596719868808
2016-12-17,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-1.1136252752067257,-0.8774883765775319,0.0,1.0812955044203467,-1.4049794648011356,1,5.0,1,1,2.8650487871744486,2.8650487871744486
2016-12-19,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-0.7316983982648786,-0.5760478418464094,0.0,0.8947610411323857,-0.8887559493249606,1,23.0,1,1,-0.47498400074180996,-0.4749840007418098
2016-12-20,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-0.7779925651669207,-0.7151742424915428,0.0,-0.3843324214136345,-0.7569542006927459,1,25.0,1,1,0.2370327492997882,0.23703274929978835
2016-12-21,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-0.6738306896373261,-0.42532757448084807,0.0,0.7615221387838418,-0.8338385540615378,1,26.0,1,1,0.8034602263099878,0.8034602263099879
2016-12-22,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-0.199315478891395,-0.054323839427158974,0.0,-0.650810226110722,-0.6800698473239539,1,32.0,1,1,1.8881558788187285,1.8881558788187285
2016-12-24,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-0.8937279824220259,-1.0166147772226652,0.0,0.9480566020718031,-0.8118715959561688,1,7.0,1,1,1.6384684232890525,1.6384684232890525
2016-12-26,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.0904781917557045,-1.1209595777065153,0.0,-0.9705835917472271,-0.987607260799122,1,30.0,1,1,-0.1512053121172747,-0.1512053121172745
2016-12-27,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-0.604389439284263,-0.21663797351314784,0.0,-1.2637091769140232,-0.8008881169034842,1,29.0,1,1,0.6056366339467134,0.6056366339467135
2016-12-28,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.1946400672852993,-1.3064614452333598,0.0,1.0812955044203467,-1.1853098837474443,1,40.0,1,1,1.7610894140610447,1.7610894140610447
2016-12-29,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.3913902766189779,-1.4687755793193489,1.0,0.0686798465714143,-1.3280951114323436,1,8.0,1,1,1.3421034909096152,1.3421034909096152
2016-12-30,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.1946400672852993,-1.2137105114699378,1.0,1.0812955044203467,-1.1194090094313367,1,5.0,1,1,0.5771115092051925,0.5771115092051926
2017-01-09,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.0557575665791732,-1.1093657109860875,1.0,-0.7307535675198482,-0.987607260799122,1,1.0,1,1,-1.2384941577843354,-1.2384941577843351
2017-01-10,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-0.9515956910495784,-0.923863843459243,0.0,1.0546477239506382,-1.0205576979571755,1,15.0,1,1,-1.1651438370204246,-1.1651438370204243
2017-01-11,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.0904781917557045,-1.1209595777065153,0.0,1.0812955044203467,-0.9766237817464373,1,25.0,1,1,-0.8443287977196837,-0.8443287977196835
2017-01-12,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.1946400672852993,-0.9934270437818097,0.0,0.8681132606626766,-1.3280951114323436,1,11.0,1,1,-0.8580356758422327,-0.8580356758422325
2017-01-13,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.1714929838342782,-0.923863843459243,0.0,0.4683965536170456,-1.2512107580635516,1,25.0,1,1,0.7023256931355049,0.702325693135505
2017-01-14,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-1.6112875694036777,-1.6658713135666212,0.0,-0.46427576282276073,-1.547764692486035,1,3.0,1,1,1.1502071971939294,1.1502071971939296
2017-01-16,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.5186992355995936,-1.4687755793193489,0.0,1.1612388458294733,-1.624649045854827,1,20.0,1,1,-1.3633378855491733,-1.3633378855491731
2017-01-17,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.2640813176383623,-1.1325534444269432,0.0,1.1079432848900554,-1.3280951114323436,1,18.0,1,1,-0.8424765168923123,-0.8424765168923121
2017-01-18,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.21778715073632,-1.2021166447495097,0.0,1.1079432848900554,-1.2841611952216054,1,24.0,1,1,-0.4268246992301514,-0.4268246992301512
2017-01-19,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.148345900383257,-1.1325534444269432,0.0,0.17527096845024917,-1.141375967536706,1,14.0,1,1,-0.43645655953248313,-0.4364565595324829
2017-01-20,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.5418463190506146,-1.955717981577316,0.0,-1.3170047378534409,-1.1633429256420749,1,20.0,1,1,0.7378894850210372,0.7378894850210374
2017-01-21,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-1.2062136090108098,-1.1209595777065153,0.0,1.1878866262991818,-1.2731777161689208,1,15.0,1,1,1.642913897274744,1.6429138972747441
2017-01-23,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.4261109017955096,-1.4803694460397767,0.0,0.5216921145564631,-1.3830125066957666,1,10.0,1,1,-1.3788970444990938,-1.3788970444990936
2017-01-24,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.5997140276781672,-1.5035571794806324,0.0,1.1878866262991818,-1.6136655668021425,1,19.0,1,1,-0.7265237370988574,-0.7265237370988572
2017-01-25,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.4376844435210199,-1.2948675785129322,0.0,1.2411821872385993,-1.5367812134333505,1,9.0,1,1,-0.34717662365317764,-0.3471766236531774
2017-01-26,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.3566696514424463,-1.1557411778677988,0.0,1.2145344067688906,-1.5587481715387197,1,19.0,1,1,-0.21381240408243082,-0.21381240408243066
2017-01-27,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-0.8705808989710048,-0.5412662416851259,0.0,0.0686798465714143,-1.2512107580635516,1,20.0,1,1,1.1779914096045017,1.1779914096045019
2017-01-28,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-0.9168750658730468,-0.8195190429753929,0.0,1.1079432848900554,-0.8997394283776454,1,6.0,1,1,1.9018627569412774,1.9018627569412774
2017-01-30,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-0.5928158975587525,-0.1354809064701534,0.0,0.7881699192535506,-0.6690863682712693,1,16.0,1,1,-1.2881352839578912,-1.2881352839578908
2017-01-31,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.2062136090108098,-1.2368982449107933,0.0,1.1612388458294733,-1.0974420513259677,1,21.0,1,1,-0.6994804370192338,-0.6994804370192336
2017-02-01,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.1946400672852993,-1.1673350445882265,0.0,0.6016354559655893,-1.1633429256420749,1,6.0,1,1,-0.52499558308084,-0.5249955830808398
2017-02-02,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.3682431931679568,-1.2716798450720765,0.0,1.2411821872385993,-1.3061281533269744,1,12.0,1,1,-0.5368501803760175,-0.5368501803760173
2017-02-03,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.032610483128152,-0.8079251762549652,0.0,1.2411821872385993,-1.2951446742742898,1,20.0,1,1,0.7108461849414136,0.7108461849414137
2017-02-04,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-0.9400221493240679,-0.8427067764162484,0.0,1.2411821872385993,-0.9217063864830144,1,10.0,1,1,1.7288597276647808,1.7288597276647808
2017-02-06,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-0.8821544406965154,-0.5760478418464094,0.0,0.30850987079879294,-1.042524656062545,1,18.0,1,1,-1.3296263744910124,-1.3296263744910122
2017-02-07,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.2409342341873413,-1.2368982449107933,0.0,1.2145344067688906,-1.1633429256420749,1,28.0,1,1,-0.8165445853091114,-0.8165445853091112
2017-02-08,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.1599194421087675,-1.1209595777065153,0.0,1.2145344067688906,-1.1962933628001287,1,3.0,1,1,-0.35680848395550935,-0.3568084839555091
2017-02-09,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.6112875694036777,-1.7702161140504713,0.0,-1.3170047378534409,-1.2951446742742898,1,16.0,1,1,-0.6665098382920214,-0.6665098382920212
2017-02-10,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.3913902766189779,-1.3180553119537877,0.0,-0.25109351906509075,-1.240227279010867,1,37.0,1,1,0.9912815022054562,0.9912815022054563
2017-02-11,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-1.414537360069999,-1.2253043781903654,1.0,0.6282832364352979,-1.5807151296440887,1,3.0,1,1,1.5858636477917023,1.5858636477917023
2017-02-13,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.1599194421087675,-1.0282086439430929,0.0,0.8148176997232592,-1.2951446742742898,1,17.0,1,1,-1.181814364466768,-1.1818143644667678
2017-02-14,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.1830665255597888,-1.0282086439430929,0.0,1.0546477239506382,-1.1743264046947597,1,7.0,1,1,-0.555002532484258,-0.5550025324842578
2017-02-15,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.1367723586577467,-0.912269976738815,0.0,1.3211255286477257,-1.2731777161689208,1,12.0,1,1,-0.02413884735959094,-0.024138847359590772
2017-02-16,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-1.0441840248536625,-0.8079251762549652,0.0,1.3211255286477257,-1.262194237116236,1,22.0,1,1,-0.009320600740619071,-0.009320600740618907
2017-02-17,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-0.36134506304854225,-0.007948372545447578,0.0,0.8681132606626766,-0.8777724702722762,1,19.0,1,1,1.124645721776203,1.1246457217762031
2017-02-18,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-0.9515956910495784,-1.1557411778677988,0.0,-0.544219104231887,-0.702036805429323,1,6.0,1,1,1.8129532772274461,1.8129532772274461
2017-02-20,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-0.7432719399903891,-0.11229317302929791,0.0,0.17527096845024917,-1.2072768418528133,1,20.0,1,1,-1.3574105869015847,-1.3574105869015844
2017-02-21,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.1830665255597888,-1.2484921116312209,0.0,1.2678299677083078,-1.0095742189044912,1,10.0,1,1,-0.5075841433035481,-0.5075841433035478
2017-02-22,air_a49f1cf0634f13e5,0,0,0,0,0,0,1,-1.078904650030194,-1.1673350445882265,0.0,-0.17115017765596455,-1.2841611952216054,1,20.0,1,1,-0.04340256796425436,-0.04340256796425419
2017-02-23,air_a49f1cf0634f13e5,0,0,0,0,1,0,0,-0.45393339685262624,-0.5064846415238425,0.0,-0.9172880308078095,-0.48236722437563156,1,25.0,1,1,-0.11415969556984502,-0.11415969556984486
2017-02-24,air_a49f1cf0634f13e5,1,0,0,0,0,0,0,-1.032610483128152,-1.0861779775452318,0.0,-0.3843324214136345,-0.8338385540615378,1,30.0,1,1,1.2639372399945386,1.2639372399945386
2017-02-25,air_a49f1cf0634f13e5,0,0,1,0,0,0,0,-1.0210369414026415,-0.923863843459243,0.0,0.841465480192968,-1.0205576979571755,1,10.0,1,1,2.1333978603627126,2.1333978603627126
2017-02-26,air_a49f1cf0634f13e5,0,0,0,1,0,0,0,-0.8937279824220259,-0.7499558426528262,0.0,0.9214088216020944,-1.042524656062545,1,4.0,1,1,0.06662291318161175,0.0666229131816119
2017-02-27,air_a49f1cf0634f13e5,0,1,0,0,0,0,0,-1.1714929838342782,-1.2716798450720765,0.0,-0.7840491284592658,-0.9326898655356992,1,13.0,1,1,-1.025481862636615,-1.0254818626366147
2017-02-28,air_a49f1cf0634f13e5,0,0,0,0,0,1,0,-1.2525077759128518,-1.2253043781903654,0.0,1.0279999434809295,-1.0535081351152291,1,20.0,1,1,-0.3942245566684133,-0.3942245566684131
