visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Hyōgo-ken Himeji-shi Yasuda,total_area_visitors,total_genre_visitors
2016-11-12,air_4c727b55acdee495,0,0,1,0,0,0,0,-0.4404738925033732,-0.2007784535692469,0.0,1.190335910624513,-0.5860799445892536,1,13.0,1,1,1.8197410198660804,1.8197410198660804
2016-11-13,air_4c727b55acdee495,0,0,0,1,0,0,0,-0.2612896377836585,-0.06103628080701128,0.0,0.4480278997463598,-0.40224782376004636,1,37.0,1,1,-0.40079667337067565,-0.4007966733706756
2016-11-14,air_4c727b55acdee495,0,1,0,0,0,0,0,-0.2085883863955071,-0.49101219699850523,0.0,-1.4489814613866991,-0.01415779089838688,1,18.0,1,1,-1.442987544853343,-1.4429875448533427
2016-11-15,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.06102488250868327,0.12170348357437358,0.0,-0.5142232254660615,-0.09586095571136774,1,21.0,1,1,-0.9330777254232592,-0.9330777254232591
2016-11-16,air_4c727b55acdee495,0,0,0,0,0,0,1,-0.5142556444467851,-0.663002563475103,0.0,0.8054354605395445,-0.4430994061665369,1,12.0,1,1,-0.3410114827415811,-0.3410114827415811
2016-11-17,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.5247958947244153,-0.25452544309318365,0.0,0.3105634532874425,-0.7086346918087251,1,16.0,1,1,-0.2904833538873141,-0.2904833538873141
2016-11-18,air_4c727b55acdee495,1,0,0,0,0,0,0,-0.4404738925033732,-0.25452544309318365,0.0,0.8604212391231117,-0.7086346918087251,1,22.0,1,1,1.0247908399527654,1.0247908399527654
2016-11-19,air_4c727b55acdee495,0,0,1,0,0,0,0,0.03383736998998903,0.003460106621712581,0.0,-1.146559679177081,0.07775826951621674,1,22.0,1,1,1.5397149011775473,1.5397149011775473
2016-11-20,air_4c727b55acdee495,0,0,0,1,0,0,0,0.0022166191570981374,-0.09328447452137341,0.0,-1.3390099042195653,0.0981840607194621,1,20.0,1,1,-0.14545605274834933,-0.14545605274834933
2016-11-21,air_4c727b55acdee495,0,1,0,0,0,0,0,-0.14534688472972554,-0.3727688200458446,0.0,-1.4489814613866991,-0.03458358210163205,1,15.0,1,1,-1.338074178071964,-1.338074178071964
2016-11-22,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.018863881398162332,-0.05028688290222416,0.0,0.9978856855820291,0.02669379150810364,1,15.0,1,1,0.6788081561185861,0.6788081561185861
2016-11-23,air_4c727b55acdee495,0,0,0,0,0,0,1,-0.6828996488888693,-0.6845013592846776,1.0,-1.2840241256359985,-0.46352519736978215,1,23.0,1,1,-0.20948406335757316,-0.20948406335757314
2016-11-24,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.7356009002770207,-0.663002563475103,0.0,0.25557767470387555,-0.6984217962071024,1,22.0,1,1,-1.1544757862045512,-1.1544757862045512
2016-11-25,air_4c727b55acdee495,1,0,0,0,0,0,0,-0.8620839036085841,-0.6845013592846776,0.0,0.25557767470387555,-0.8822539170363095,1,10.0,1,1,0.8870920460522058,0.8870920460522057
2016-11-26,air_4c727b55acdee495,0,0,1,0,0,0,0,-0.70398014944413,-0.6307543697607408,0.0,0.5030136783299265,-0.9231054994428002,1,16.0,1,1,1.8648691960183648,1.8648691960183645
2016-11-27,air_4c727b55acdee495,0,0,0,1,0,0,0,-0.5774971461125666,-1.0607302859522347,0.0,-1.4489814613866991,-0.2184157029308393,1,17.0,1,1,-0.5195956328142958,-0.5195956328142957
2016-11-28,air_4c727b55acdee495,0,1,0,0,0,0,0,-0.6618191483336089,-0.8027447362373384,0.0,-0.89912367555103,-0.4533123017681595,1,11.0,1,1,-1.2910174473832574,-1.2910174473832572
2016-11-29,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.7250606499993906,-0.7167495529990398,0.0,-0.12932277538109305,-0.6269315269957441,1,15.0,1,1,-0.6268232650393813,-0.6268232650393813
2016-11-30,air_4c727b55acdee495,0,0,0,0,0,0,1,-0.6828996488888693,-0.9317375110947868,0.0,0.035634560369607875,-0.5248025709795179,1,21.0,1,1,-0.38073970619188263,-0.38073970619188263
2016-12-01,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.48263489361389417,-0.5340097886176549,0.0,-1.0640810113017307,-0.3818220325568012,1,22.0,1,1,-0.4887387602315373,-0.48873876023153723
2016-12-02,air_4c727b55acdee495,1,0,0,0,0,0,0,-0.6618191483336089,-0.6200049718559535,0.0,1.0528714641655958,-0.7188475874103477,1,8.0,1,1,1.1586325247804803,1.1586325247804803
2016-12-03,air_4c727b55acdee495,0,0,1,0,0,0,0,-0.7672216511099117,-0.448014605379356,0.0,1.107857242749163,-0.9128926038411774,1,23.0,1,1,2.3273365738524574,2.327336573852457
2016-12-04,air_4c727b55acdee495,0,0,0,1,0,0,0,-0.630198397500718,-0.5555085844272295,0.0,-0.486730336174278,-0.7494862742152155,1,18.0,1,1,-0.3132402974170985,-0.31324029741709847
2016-12-05,air_4c727b55acdee495,0,1,0,0,0,0,0,-0.38777264111522186,-0.45876400328414313,0.0,0.36554923187100924,-0.26948018093895243,1,16.0,1,1,-1.2231323277011887,-1.2231323277011887
2016-12-06,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.7777619013875419,-0.8672411236660624,0.0,0.1730990068285252,-0.8720410214346871,1,17.0,1,1,-0.726722390026062,-0.7267223900260619
2016-12-07,air_4c727b55acdee495,0,0,0,0,0,0,1,-0.9885669069401474,-0.8672411236660624,0.0,0.4480278997463598,-1.11715051587363,1,15.0,1,1,-0.17014155081455612,-0.1701415508145561
2016-12-08,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.9042449047191051,-0.8564917257612752,0.0,0.8604212391231117,-0.9231054994428002,1,14.0,1,1,0.0014998029270378518,0.0014998029270378516
2016-12-09,air_4c727b55acdee495,1,0,0,0,0,0,0,-0.819922902498063,-0.5555085844272295,0.0,-0.3217730004235773,-0.8618281258330643,1,25.0,1,1,1.8027697399455633,1.802769739945563
2016-12-10,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.0201876577730382,-1.1252266733809588,0.0,-0.019351218213959104,-0.9843828730525357,1,21.0,1,1,2.5552917200575855,2.555291720057585
2016-12-11,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.0728889091611895,-1.0499808880474475,0.0,-0.23929433254822677,-1.0150215598574037,1,14.0,1,1,0.20129805290039893,0.2012980529003989
2016-12-12,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.1150499102717106,-1.1467254691905338,0.0,-0.18430855396466003,-1.1988536806866108,1,14.0,1,1,-1.0206341013768363,-1.0206341013768363
2016-12-13,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.7672216511099117,-1.0714796838570222,0.0,-1.4489814613866991,-0.5554412577843857,1,13.0,1,1,-0.4212393514567531,-0.4212393514567531
2016-12-14,air_4c727b55acdee495,0,0,0,0,0,0,1,-0.9780266566625171,-1.1252266733809588,0.0,-1.0915739005935143,-1.1477892026784977,1,14.0,1,1,0.2525976035692349,0.25259760356923483
2016-12-15,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.2309926633256436,-1.2327206524288323,0.0,0.035634560369607875,-1.1477892026784977,1,15.0,1,1,0.3563538376287602,0.35635383762876016
2016-12-16,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.3469354163795766,-1.4154604168102174,0.0,0.06312744966139124,-1.2499181586947241,1,9.0,1,1,1.9794253354818554,1.9794253354818554
2016-12-17,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.125590160549341,-1.0284820922378728,0.0,-0.07433699679752608,-1.3009826367028372,1,19.0,1,1,3.0127448560969796,3.0127448560969796
2016-12-18,air_4c727b55acdee495,0,0,0,1,0,0,0,-0.9991071572177775,-0.8134941341421257,0.0,0.9428999069984618,-1.168214993881743,1,15.0,1,1,0.3042828651453553,0.3042828651453553
2016-12-19,air_4c727b55acdee495,0,1,0,0,0,0,0,-0.9042449047191051,-0.6845013592846776,0.0,1.0253785748738125,-1.0558731422638943,1,9.0,1,1,-0.46482468397989946,-0.46482468397989946
2016-12-20,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.7988424019428023,-0.8994893173804246,0.0,-1.3390099042195653,-0.6269315269957441,1,13.0,1,1,0.27651167982087266,0.27651167982087266
2016-12-21,air_4c727b55acdee495,0,0,0,0,0,0,1,-0.6091178969454576,-0.46951340118893065,0.0,0.7779425712477612,-0.7903378566217061,1,23.0,1,1,0.8662636570588439,0.8662636570588438
2016-12-22,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.09264563334157416,-0.24377604518839613,0.0,-1.4489814613866991,-0.06522226890649999,1,20.0,1,1,1.9956251935878038,1.9956251935878035
2016-12-23,air_4c727b55acdee495,1,0,0,0,0,0,0,-0.6723593986112392,-0.7704965425229765,1.0,-0.10182988608930944,-0.6575702138006119,1,7.0,1,1,1.4891867723232803,1.4891867723232803
2016-12-24,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.0201876577730382,-0.9209881131899992,0.0,-0.541716114757845,-0.8822539170363095,1,26.0,1,1,1.7356560420780636,1.7356560420780636
2016-12-25,air_4c727b55acdee495,0,0,0,1,0,0,0,-0.9885669069401474,-0.8457423278564878,0.0,0.5854923462052771,-1.0150215598574037,1,8.0,1,1,0.01037115379458091,0.01037115379458091
2016-12-26,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.0096474074954078,-1.2864676419527692,0.0,-1.4489814613866991,-0.9128926038411774,1,12.0,1,1,-0.12771335101326323,-0.12771335101326323
2016-12-27,air_4c727b55acdee495,0,0,0,0,0,1,0,-0.6407386477783482,-0.7167495529990398,0.0,-1.1740525684688645,-0.739273378613593,1,9.0,1,1,0.660294032568931,0.660294032568931
2016-12-28,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.3469354163795766,-1.5122049979533034,0.0,-0.5142232254660615,-1.2499181586947241,1,10.0,1,1,1.8633263523892267,1.8633263523892267
2016-12-29,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.3785561672124673,-1.3939616210006427,1.0,-0.8166450076756796,-1.3418342191093275,1,14.0,1,1,1.427087316250479,1.427087316250479
2017-01-05,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.9885669069401474,-1.189723060809683,0.0,0.2830705639956589,-0.8107636478249513,1,8.0,1,1,-1.3160886563567487,-1.3160886563567487
2017-01-07,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.1993719124927529,-1.0607302859522347,0.0,0.5579994569134935,-1.3316213235077048,1,11.0,1,1,0.8165069500191459,0.8165069500191457
2017-01-08,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.0307279080506684,-1.4154604168102174,0.0,-1.4489814613866991,-0.8005507522233286,1,16.0,1,1,-0.34062577183429665,-0.3406257718342966
2017-01-09,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.0201876577730382,-0.8672411236660624,1.0,-0.6241947826331954,-1.0558731422638943,1,22.0,1,1,-1.2597748638932145,-1.2597748638932142
2017-01-11,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.2204524130480132,-1.2327206524288323,0.0,0.4205350104545762,-1.1784278894833655,1,24.0,1,1,-0.8493784585425268,-0.8493784585425268
2017-01-12,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.2731536644361645,-1.2542194482384073,0.0,0.14560611753674157,-1.3622600103125728,1,13.0,1,1,-0.8636497621120526,-0.8636497621120526
2017-01-13,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.2520731638809042,-1.3187158356671311,0.0,0.7504496819559778,-1.1375763070768752,1,20.0,1,1,0.7609645793701806,0.7609645793701806
2017-01-14,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.5788209224874425,-1.5767013853820275,0.0,0.47552078903814315,-1.5256663399385346,1,13.0,1,1,1.2272890662771179,1.2272890662771179
2017-01-15,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.7685454274847874,-1.899183322525648,0.0,0.06312744966139124,-1.6686468783612514,1,9.0,1,1,-0.8331786004365787,-0.8331786004365785
2017-01-16,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.5472001716545518,-1.651947170715539,0.0,0.6404781247888439,-1.4031115927190634,1,11.0,1,1,-1.3897594396480846,-1.3897594396480843
2017-01-17,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.4312574186006186,-1.2434700503336196,0.0,-0.26678722184001036,-1.3520471147109503,1,16.0,1,1,-0.8474499040061044,-0.8474499040061044
2017-01-18,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.3153146655466856,-1.157474867095321,0.0,1.0528714641655958,-1.4337502795239312,1,21.0,1,1,-0.41468226603291697,-0.4146822660329169
2017-01-19,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.1888316622151225,-1.2434700503336196,0.0,-0.3767587790071442,-1.2294923674914786,1,8.0,1,1,-0.4247107496223135,-0.4247107496223134
2017-01-20,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.3890964174900977,-1.221971254524045,0.0,-0.5142232254660615,-1.3622600103125728,1,9.0,1,1,0.7979928264694908,0.7979928264694907
2017-01-21,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.3680159169348372,-1.501455600048516,0.0,-0.046844107505742714,-1.1580020982801205,1,17.0,1,1,1.7402845729654774,1.7402845729654772
2017-01-22,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.4628781694335096,-1.4907062021437287,0.0,-1.0365881220099473,-1.2805568454995917,1,29.0,1,1,-0.524609874608994,-0.524609874608994
2017-01-23,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.6104416733203335,-1.748691751858625,0.0,0.06312744966139124,-1.3928986971174409,1,5.0,1,1,-1.4059592977540327,-1.4059592977540325
2017-01-24,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.6104416733203335,-1.56595198747724,0.0,0.5854923462052771,-1.5052405487352896,1,9.0,1,1,-0.726722390026062,-0.7267223900260619
2017-01-25,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.557740421932182,-1.350964029381493,0.0,0.47552078903814315,-1.5256663399385346,1,26.0,1,1,-0.33175442096675356,-0.33175442096675356
2017-01-26,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.4523379191558794,-1.2112218566192576,0.0,1.2728145784998637,-1.5256663399385346,1,18.0,1,1,-0.19289849434434048,-0.19289849434434048
2017-01-27,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.1993719124927529,-0.9102387152852119,0.0,-0.541716114757845,-1.3520471147109503,1,15.0,1,1,1.2562173843234539,1.2562173843234539
2017-01-28,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.167751161659862,-0.9102387152852119,0.0,1.190335910624513,-1.2907697411012145,1,22.0,1,1,2.0098964971573294,2.0098964971573294
2017-01-29,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.1466706611046014,-1.1789736629048957,0.0,-1.0915739005935143,-1.219279471889856,1,5.0,1,1,-0.12887048373511667,-0.12887048373511667
2017-01-30,air_4c727b55acdee495,0,1,0,0,0,0,0,-0.8831644041638446,-0.8134941341421257,0.0,-0.9816023434263803,-0.8720410214346871,1,9.0,1,1,-1.3114601254693348,-1.3114601254693348
2017-01-31,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.3574756666572068,-1.3832122230958552,0.0,-0.019351218213959104,-1.3520471147109503,1,16.0,1,1,-0.6985654937942949,-0.6985654937942948
2017-02-01,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.4417976688782492,-1.2972170398575564,0.0,-0.9541094541345969,-1.464388966328799,1,8.0,1,1,-0.5168956564633044,-0.5168956564633044
2017-02-02,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.2520731638809042,-1.221971254524045,0.0,-0.046844107505742714,-1.3214084279060823,1,29.0,1,1,-0.5292384054964078,-0.5292384054964078
2017-02-03,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.051808408605929,-0.8887399194756372,0.0,0.36554923187100924,-1.1784278894833655,1,12.0,1,1,0.7698359302377237,0.7698359302377236
2017-02-04,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.167751161659862,-0.87799052157085,0.0,1.300307467791647,-1.2907697411012145,1,22.0,1,1,1.8297695034554768,1.8297695034554768
2017-02-05,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.0728889091611895,-1.40471101890543,0.0,-1.4489814613866991,-0.9026797082395549,1,24.0,1,1,-0.6295232413903727,-0.6295232413903727
2017-02-06,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.0623486588835591,-1.0392314901426603,0.0,0.5579994569134935,-1.1069376202720074,1,18.0,1,1,-1.3546597470851967,-1.3546597470851967
2017-02-07,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.4207171683229884,-1.5767013853820275,0.0,-0.7891521183838961,-1.3316213235077048,1,20.0,1,1,-0.8204501404961908,-0.8204501404961907
2017-02-08,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.3153146655466856,-1.3939616210006427,0.0,-1.256531236344215,-1.2703439498979692,1,12.0,1,1,-0.34178290455615007,-0.34178290455615007
2017-02-09,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.3785561672124673,-1.6734459665251136,0.0,-1.4489814613866991,-1.1375763070768752,1,16.0,1,1,-0.664237223045976,-0.664237223045976
2017-02-10,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.5050391705440307,-1.4799568042389415,0.0,0.33805634257922584,-1.3520471147109503,1,21.0,1,1,1.0618190870520756,1.0618190870520756
2017-02-11,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.5682806722098124,-1.4154604168102174,1.0,0.5579994569134935,-1.5358792355401574,1,15.0,1,1,1.6808850932436674,1.6808850932436672
2017-02-12,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.4944989202664005,-1.2649688461431945,0.0,0.5305065676217101,-1.5052405487352896,1,28.0,1,1,-0.29241190842373654,-0.2924119084237365
2017-02-13,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.4523379191558794,-1.350964029381493,0.0,-0.7066734505085457,-1.464388966328799,1,11.0,1,1,-1.200761095078689,-1.200761095078689
2017-02-14,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.399636667767728,-1.2757182440479817,0.0,0.6129852354970605,-1.413324488320686,1,10.0,1,1,-0.5481382399533473,-0.5481382399533473
2017-02-15,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.241532913603274,-1.006983296428298,0.0,1.0528714641655958,-1.3009826367028372,1,14.0,1,1,0.004585490185313699,0.004585490185313698
2017-02-16,air_4c727b55acdee495,0,0,0,0,1,0,0,-1.125590160549341,-0.9102387152852119,0.0,0.7229567926641944,-1.3826858015158179,1,6.0,1,1,0.02001392647669293,0.02001392647669293
2017-02-17,air_4c727b55acdee495,1,0,0,0,0,0,0,-0.8831644041638446,-0.9854845006187234,0.0,-1.366502793511349,-0.7699120654184608,1,24.0,1,1,1.2006750136744888,1.2006750136744886
2017-02-18,air_4c727b55acdee495,0,0,1,0,0,0,0,-0.9991071572177775,-1.135976071285746,0.0,-1.146559679177081,-0.8720410214346871,1,10.0,1,1,1.9173258794090542,1.917325879409054
2017-02-19,air_4c727b55acdee495,0,0,0,1,0,0,0,-1.167751161659862,-1.135976071285746,0.0,1.2453216892080803,-1.2907697411012145,1,11.0,1,1,-0.12501337466227186,-0.12501337466227186
2017-02-20,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.0623486588835591,-1.2542194482384073,0.0,-1.366502793511349,-0.9333183950444226,1,16.0,1,1,-1.3835880651315329,-1.3835880651315327
2017-02-21,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.3574756666572068,-1.3939616210006427,0.0,-0.15681566467287641,-1.3009826367028372,1,14.0,1,1,-0.4987672438209338,-0.49876724382093374
2017-02-22,air_4c727b55acdee495,0,0,0,0,0,0,1,-1.2731536644361645,-1.2542194482384073,0.0,-0.18430855396466003,-1.4541760707271765,1,8.0,1,1,-0.015471476993479304,-0.015471476993479304
2017-02-23,air_4c727b55acdee495,0,0,0,0,1,0,0,-0.5247958947244153,-0.544759186522442,0.0,-0.40425166829892767,-0.6575702138006119,1,20.0,1,1,-0.08914226028481514,-0.08914226028481513
2017-02-24,air_4c727b55acdee495,1,0,0,0,0,0,0,-1.1466706611046014,-1.135976071285746,0.0,0.36554923187100924,-1.1069376202720074,1,20.0,1,1,1.3457023148134535,1.3457023148134535
2017-02-25,air_4c727b55acdee495,0,0,1,0,0,0,0,-1.1466706611046014,-1.0177326943330853,0.0,0.36554923187100924,-1.3418342191093275,1,24.0,1,1,2.25096581421013,2.25096581421013
2017-02-27,air_4c727b55acdee495,0,1,0,0,0,0,0,-1.1045096599940802,-1.1252266733809588,0.0,1.4652648035423477,-1.1886407850849883,1,16.0,1,1,-1.037991092204638,-1.0379910922046378
2017-02-28,air_4c727b55acdee495,0,0,0,0,0,1,0,-1.2204524130480132,-0.9317375110947868,0.0,1.3552932463752139,-1.3928986971174409,1,24.0,1,1,-0.38073970619188263,-0.38073970619188263
