visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-05-12,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.808928651856317,1.027052756328576,0.0,1.9481349544928335,0.7208026635198812,1,38.0,1,1,-1.0118559332341124,-1.0118559332341124
2016-05-13,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.7463950495687878,0.8409274751598604,0.0,1.4517872207453886,0.6009864713542357,1,54.0,1,1,-0.6472034301413385,-0.6472034301413386
2016-05-14,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,0.5713009631637063,0.629985489835316,0.0,0.9058047136231991,0.34937246780638004,1,17.0,1,1,-0.48310980374959034,-0.48310980374959045
2016-05-15,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,0.296153113098578,0.49349361697825767,0.0,1.7992306343686002,0.12172170269165347,1,24.0,1,1,-1.1112365802037625,-1.1112365802037627
2016-05-16,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,0.4712471995036595,0.4438602086666003,0.0,-0.856229741180231,0.3254092293732508,1,31.0,1,1,-1.4324902994777484,-1.4324902994777486
2016-05-17,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.38370015630111876,0.09642635048499751,0.0,-1.3029427015529316,0.4092805638892028,1,26.0,1,1,-1.2565839863660935,-1.2565839863660937
2016-05-18,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.5963144040787178,0.9774193480169188,0.0,2.02258711455495,0.19361141799104076,1,32.0,1,1,-1.0493483736929468,-1.049348373692947
2016-05-19,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.5087673608761771,0.6672105460690593,0.0,1.5758741541822499,0.39729894467263827,1,33.0,1,1,-1.0406172574217114,-1.0406172574217114
2016-05-20,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.2461262312685544,0.13365140671874073,0.0,-0.8810471278676032,0.34937246780638004,1,54.0,1,1,-0.64668983506656,-0.6466898350665601
2016-05-21,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,0.4837539199611655,0.8161107710040317,0.0,1.6999610876191111,0.1576665603413472,1,36.0,1,1,-0.36575332916269065,-0.3657533291626907
2016-05-22,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,0.8964756950588577,1.188361333341463,0.0,1.9481349544928335,0.6489129482204936,1,21.0,1,1,-1.115345340801991,-1.115345340801991
2016-05-23,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.034049620091422,1.386894966588093,0.0,1.7992306343686002,0.43324380232233184,1,31.0,1,1,-1.3215537633255807,-1.321553763325581
2016-05-24,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.021542899633916,1.188361333341463,0.0,0.8561699402484544,0.780710759602704,1,15.0,1,1,-1.20804925179952,-1.2080492517995203
2016-05-25,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.8714622541438461,0.5927604336015728,0.0,-1.3029427015529316,1.0802512400168178,1,52.0,1,1,-0.9990160563646484,-0.9990160563646485
2016-05-26,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.971516017803893,0.927785939705261,0.0,-0.40951678080753035,1.0562880015836889,1,44.0,1,1,-0.9622940085179817,-0.9622940085179819
2016-05-27,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.5212740813336827,0.3321850399653706,0.0,-1.2284905414908147,0.4452254215388963,1,63.0,1,1,-0.663381674996863,-0.6633816749968632
2016-05-28,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,0.5087673608761771,0.5431270252899154,0.0,-1.253307928178187,0.43324380232233184,1,33.0,1,1,-0.46462038105756237,-0.4646203810575625
2016-05-29,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,0.808928651856317,1.0146444042506615,0.0,1.2780655139337829,0.5530599944879776,1,32.0,1,1,-0.9784722533735062,-0.9784722533735064
2016-05-30,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,0.271139672183566,0.19569316710831267,0.0,-1.3029427015529316,0.4691886599720256,1,40.0,1,1,-1.3082002913813382,-1.3082002913813384
2016-05-31,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.6463412859087411,0.6423938419132301,0.0,-0.16134291393380795,0.5770232329211066,1,29.0,1,1,-1.0763121151188209,-1.076312115118821
2016-06-01,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.7839152109413053,0.8285191230819459,0.0,0.11164833962728697,0.780710759602704,1,36.0,1,1,-1.0978831082595202,-1.0978831082595204
2016-06-02,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.6838614472812586,0.7788857147702886,0.0,1.9233175678054615,0.5770232329211066,1,40.0,1,1,-1.0359949017487045,-1.0359949017487045
2016-06-03,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.5212740813336827,0.5555353773678295,0.0,1.8488654077433444,0.3254092293732508,1,52.0,1,1,-0.7221883110590075,-0.7221883110590076
2016-06-04,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,0.808928651856317,0.927785939705261,0.0,0.6824482334368488,0.5770232329211066,1,20.0,1,1,-0.5449980102604062,-0.5449980102604063
2016-06-05,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,0.5087673608761771,0.4562685607445144,0.0,-0.6080558743065084,0.5890048521376708,1,27.0,1,1,-1.144877057601758,-1.1448770576017582
2016-06-06,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,0.5963144040787178,0.5183103211340863,0.0,-1.1788557681160703,0.5770232329211066,1,34.0,1,1,-1.3364480204941587,-1.336448020494159
2016-06-07,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.5462875222486947,0.14605975879665486,0.0,-1.3029427015529316,0.8286372364689619,1,40.0,1,1,-1.1887894364953244,-1.1887894364953244
2016-06-08,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.8339420927713286,0.9401942917831756,0.0,0.11164833962728697,0.6009864713542357,1,35.0,1,1,-1.0211006445801263,-1.0211006445801265
2016-06-09,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.7463950495687878,0.49349361697825767,0.0,-1.3029427015529316,0.972416667067737,1,43.0,1,1,-1.0724601520579817,-1.072460152057982
2016-06-10,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.034049620091422,1.1263195729518913,0.0,1.2284307405590382,0.9484534286346075,1,55.0,1,1,-0.6256324370006392,-0.6256324370006393
2016-06-11,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.034049620091422,1.1635446291856346,0.0,1.3525176739958995,0.7687291403861392,1,30.0,1,1,-0.4620524056836696,-0.46205240568366973
2016-06-12,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.0840765019214453,1.0642778125623193,0.0,0.2853700464388928,1.0682696208002531,1,20.0,1,1,-1.1022486663951379,-1.102248666395138
2016-06-13,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,0.5713009631637063,0.3694100961991138,0.0,-1.3029427015529316,0.8166556172523977,1,33.0,1,1,-1.3988498220797532,-1.3988498220797534
2016-06-14,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.8714622541438461,0.8037024189261172,0.0,-0.012438593809574294,0.8286372364689619,1,37.0,1,1,-1.1130341629654876,-1.1130341629654876
2016-06-15,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.6963681677387646,0.3073683358095419,0.0,-1.3029427015529316,0.972416667067737,1,37.0,1,1,-1.0519163490668395,-1.0519163490668397
2016-06-16,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.8589555336863406,0.5803520815236582,0.0,-1.3029427015529316,0.9843982862843013,1,49.0,1,1,-1.1243332546106157,-1.124333254610616
2016-06-17,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.121596663293963,1.1759529812635487,0.0,0.7320830068115931,0.9484534286346075,1,52.0,1,1,-0.5529587339194738,-0.5529587339194739
2016-06-18,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.4342646747316088,1.6474703602242953,0.0,1.9977697278675786,1.1521409553162052,1,40.0,1,1,-0.45948443030977687,-0.4594844303097769
2016-06-19,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.134103383751469,1.188361333341463,0.0,-0.2606124606832968,1.1880858129658987,1,22.0,1,1,-1.0955719304230167,-1.095571930423017
2016-06-20,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.134103383751469,1.1263195729518913,0.0,0.16128311300203152,1.0682696208002531,1,38.0,1,1,-1.3675205225182614,-1.3675205225182614
2016-06-21,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.9339958564313753,0.7416606585365453,0.0,-0.6825080343686252,1.1641225745327695,1,49.0,1,1,-1.1482154255878185,-1.1482154255878187
2016-06-22,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.9339958564313753,0.5183103211340863,0.0,-1.3029427015529316,1.1521409553162052,1,42.0,1,1,-1.0845296363152777,-1.0845296363152779
2016-06-23,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.971516017803893,0.8905608834715177,0.0,-0.4839689408696472,1.1880858129658987,1,41.0,1,1,-1.08016407817966,-1.0801640781796602
2016-06-24,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.9339958564313753,0.692027250224888,0.0,-1.3029427015529316,1.1281777168830758,1,58.0,1,1,-0.5753001196723408,-0.575300119672341
2016-06-25,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.2716773087840327,1.1139112208739768,0.0,-1.3029427015529316,1.2479939090487213,1,47.0,1,1,-0.40889531544408925,-0.4088953154440893
2016-06-26,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.2841840292415387,1.2752197978868638,0.0,1.1291611938095494,1.2000674321824634,1,25.0,1,1,-0.9861761794951845,-0.9861761794951847
2016-06-27,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.1466101042089745,1.1387279250298055,0.0,1.2780655139337829,1.1281777168830758,1,35.0,1,1,-1.3115386593673988,-1.311538659367399
2016-06-28,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.4837539199611655,0.3818184482770284,0.0,-1.3029427015529316,0.6728761866536231,1,46.0,1,1,-1.1620824926068396,-1.1620824926068396
2016-06-29,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.7839152109413053,0.5555353773678295,0.0,-1.3029427015529316,0.9125085709849142,1,49.0,1,1,-0.9807834312100098,-0.9807834312100099
2016-06-30,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.971516017803893,0.9153775876273469,0.0,-1.154038381428698,1.0323247631505597,1,48.0,1,1,-0.9556172725458606,-0.9556172725458607
2016-07-01,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.2966907496990447,1.3496699103543504,0.0,-0.21097768730855226,1.259975528265286,1,52.0,1,1,1.6752734980072852,1.6752734980072852
2016-07-02,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.4717848361041264,1.4985701352893228,0.0,0.4094569798757541,1.4277181972971897,1,39.0,1,1,1.782614868636003,1.7826148686360033
2016-07-03,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.7469326861692547,1.9452708100942402,0.0,0.5831786866873596,1.5714976278959647,1,28.0,1,1,0.442388521001365,0.44238852100136494
2016-07-04,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.571838599764173,1.7467371768476099,0.0,0.4590917532504984,1.4516814357303192,1,25.0,1,1,-0.07839688482408935,-0.07839688482408942
2016-07-05,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.808928651856317,0.7292523064586311,0.0,-1.3029427015529316,1.044306382367124,1,48.0,1,1,0.3717691982193137,0.3717691982193137
2016-07-06,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.984022738261399,0.8905608834715177,0.0,-0.28542984737066923,1.0802512400168178,1,53.0,1,1,0.6819806233855606,0.6819806233855606
2016-07-07,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.5218117179341495,2.1065793871071277,0.0,1.873682794430717,1.2479939090487213,1,33.0,1,1,0.6367842568050479,0.6367842568050479
2016-07-08,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.2591705883265272,1.250403093731035,0.0,-0.7817775811181141,1.2719571474818507,1,51.0,1,1,1.536089232742297,1.536089232742297
2016-07-09,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,0.8964756950588577,0.6423938419132301,0.0,-1.3029427015529316,1.0562880015836889,1,30.0,1,1,1.7412704651163295,1.7412704651163295
2016-07-10,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.2966907496990447,1.4365283748997508,0.0,1.6006915408696218,1.044306382367124,1,12.0,1,1,0.55075708177964,0.55075708177964
2016-07-11,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.5968520406791846,1.709512120613867,0.0,1.7992306343686002,1.29592038591498,1,35.0,1,1,-0.11255095729686324,-0.1125509572968633
2016-07-12,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.4842915565616324,1.4985701352893228,0.0,0.2605526597515204,1.5714976278959647,1,51.0,1,1,0.3820410997148848,0.38204109971488476
2016-07-13,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.2341571474115156,0.9774193480169188,0.0,-1.3029427015529316,1.4396998165137544,1,37.0,1,1,0.43160302443101534,0.4316030244310153
2016-07-14,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.3342109110715619,1.6350620081463807,0.0,-0.33506462074541365,1.1761041937493344,1,51.0,1,1,0.579518405967239,0.579518405967239
2016-07-15,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.8714622541438461,0.5307186732120008,0.0,-1.3029427015529316,1.1401593360996405,1,53.0,1,1,1.390741826579966,1.390741826579966
2016-07-16,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.1090899428364573,0.9898277000948329,0.0,-0.9058645145549754,1.0323247631505597,1,27.0,1,1,1.700953251746213,1.700953251746213
2016-07-17,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.3342109110715619,1.1263195729518913,0.0,-1.2781253148655594,1.4516814357303192,1,33.0,1,1,1.066663334394698,1.066663334394698
2016-07-18,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.6843990838817253,1.709512120613867,1.0,0.5583612999999875,1.6194241047622226,1,20.0,1,1,0.02098376214556095,0.02098376214556089
2016-07-19,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.509304997476644,1.5606118956788941,0.0,0.23573527306414824,1.4636630549468834,1,39.0,1,1,0.14116500964374273,0.14116500964374268
2016-07-20,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.3842377929015857,1.2628114458089492,0.0,-0.16134291393380795,1.4157365780806255,1,35.0,1,1,0.47089304765157475,0.47089304765157475
2016-07-21,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,0.821435372313823,0.5679437294457441,0.0,-1.3029427015529316,1.1281777168830758,1,32.0,1,1,0.6221467971738591,0.622146797173859
2016-07-22,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.7714084904837993,0.3694100961991138,0.0,-1.3029427015529316,1.0682696208002531,1,52.0,1,1,1.434397407936143,1.4343974079361432
2016-07-23,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,0.8964756950588577,0.9153775876273469,0.0,-0.9554992879297199,0.996379905500866,1,23.0,1,1,1.6508777319553039,1.6508777319553039
2016-07-24,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.0840765019214453,1.15113627710772,0.0,0.508726526625243,0.9005269517683495,1,8.0,1,1,0.4272374662953976,0.4272374662953976
2016-07-25,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.184130265581492,1.0146444042506615,0.0,-1.1044036080539534,1.1521409553162052,1,34.0,1,1,-0.013683905401991481,-0.013683905401991547
2016-07-26,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.0715697814639398,0.9526026438610897,0.0,-1.2781253148655594,1.1880858129658987,1,40.0,1,1,0.4873280900444885,0.48732809004448846
2016-07-27,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.1591168246664805,0.9401942917831756,0.0,-1.2284905414908147,1.3079020051315442,1,44.0,1,1,0.6267691528468661,0.6267691528468661
2016-07-28,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.4092512338165972,1.4117116707439221,0.0,-0.012438593809574294,1.4157365780806255,1,38.0,1,1,0.7811044728178217,0.7811044728178217
2016-07-29,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.496798277019138,1.5730202477568087,0.0,1.5510567674948776,1.3678101012143669,1,52.0,1,1,1.6033701875382875,1.6033701875382875
2016-07-30,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.496798277019138,1.6350620081463807,0.0,1.377335060683272,1.2719571474818507,1,19.0,1,1,1.684518209353299,1.6845182093532993
2016-07-31,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.5343184383916555,1.3744866145101788,0.0,0.4094569798757541,1.5475343894628353,1,15.0,1,1,0.4580531707821109,0.4580531707821109
2016-08-01,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.5218117179341495,1.4613450790555795,0.0,-0.8314123544928587,1.5714976278959647,1,19.0,1,1,-0.051176345860825964,-0.051176345860826034
2016-08-02,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.3342109110715619,1.2007696854193772,0.0,-0.8810471278676032,1.319883624348109,1,18.0,1,1,0.19278131465898746,0.1927813146589874
2016-08-03,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.4467713951891148,1.5233868394451515,0.0,-0.28542984737066923,1.4277181972971897,1,39.0,1,1,0.5022223472130666,0.5022223472130666
2016-08-04,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.6093587611366906,1.6474703602242953,0.0,0.80653516687371,1.5475343894628353,1,32.0,1,1,0.5897903074628101,0.5897903074628101
2016-08-05,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.6843990838817253,1.6971037685359527,0.0,1.377335060683272,1.5714976278959647,1,52.0,1,1,1.3162705407370756,1.3162705407370756
2016-08-06,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.7344259657117491,1.7963705851592682,0.0,0.8809873269358269,1.7152770584947392,1,33.0,1,1,1.1488385463592667,1.1488385463592667
2016-08-07,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.6718923634242198,1.7219204726917816,0.0,1.4766046074327608,1.5595160086794,1,11.0,1,1,0.32169367842840463,0.32169367842840463
2016-08-08,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.6593856429667138,1.6722870643801244,0.0,-0.16134291393380795,1.6553689624119163,1,44.0,1,1,-0.0383364689913621,-0.03833646899136217
2016-08-09,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,2.084614138521912,2.2306629078862716,0.0,0.7072656201242209,1.7032954392781745,1,35.0,1,1,0.536890014760619,0.536890014760619
2016-08-10,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.7344259657117491,1.771553881003439,0.0,-0.08689075387169101,1.7392402969278682,1,40.0,1,1,1.2310137583238354,1.2310137583238356
2016-08-11,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.509304997476644,1.5357951915230659,1.0,-0.08689075387169101,1.6433873431953516,1,14.0,1,1,1.0163310170663997,1.0163310170663997
2016-08-12,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.4342646747316088,1.510978487367237,0.0,0.062013566252542424,1.523571151029706,1,27.0,1,1,0.7171618860078917,0.7171618860078917
2016-08-13,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.4092512338165972,1.4985701352893228,1.0,0.48390913993787077,1.4157365780806255,1,25.0,1,1,0.8319503852208986,0.8319503852208986
2016-08-14,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.3467176315290679,1.3248532061985212,1.0,-0.3598820074327859,1.4396998165137544,1,27.0,1,1,0.11522845836742572,0.11522845836742567
2016-08-15,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.4217579542741032,1.3744866145101788,1.0,-1.1292209947413256,1.5475343894628353,1,28.0,1,1,-0.24839685457579092,-0.248396854575791
2016-08-16,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.4592781156466204,1.6598787123022098,0.0,-0.7817775811181141,1.4636630549468834,1,39.0,1,1,-0.16699203522339,-0.1669920352233901
2016-08-17,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.6843990838817253,1.8087789372371819,0.0,1.1787959671842938,1.3797917204309316,1,43.0,1,1,0.18045503286430215,0.1804550328643021
2016-08-18,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.4592781156466204,1.473753431133494,0.0,-1.0299514479918366,1.6433873431953516,1,29.0,1,1,0.3709988056071459,0.3709988056071459
2016-08-19,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.5468251588491615,1.5606118956788941,0.0,0.4094569798757541,1.6194241047622226,1,52.0,1,1,1.2908475845355372,1.2908475845355372
2016-08-20,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.3091974701565503,1.2752197978868638,0.0,-0.9058645145549754,1.5115895318131418,1,24.0,1,1,1.2096995627205256,1.2096995627205256
2016-08-21,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.5843453202216786,1.709512120613867,0.0,0.6576308467494766,1.4396998165137544,1,21.0,1,1,0.1889293515981483,0.18892935159814825
2016-08-22,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.3091974701565503,1.0642778125623193,0.0,-1.3029427015529316,1.4037549588640605,1,14.0,1,1,-0.6315387803605926,-0.6315387803605927
2016-08-23,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.4467713951891148,1.3248532061985212,0.0,-0.8810471278676032,1.523571151029706,1,38.0,1,1,0.32631603410141163,0.3263160341014116
2016-08-24,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.4092512338165972,1.4241200228218363,0.0,-0.8314123544928587,1.4396998165137544,1,36.0,1,1,0.45753957570733234,0.4575395757073323
2016-08-25,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.5968520406791846,1.6102453039905524,0.0,1.6503263142443667,1.4396998165137544,1,38.0,1,1,0.5469051187188009,0.5469051187188008
2016-08-26,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.6343722020517022,1.6226536560684661,0.0,1.2284307405590382,1.499607912596577,1,53.0,1,1,1.4965424119843482,1.4965424119843482
2016-08-27,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.134103383751469,0.9029692355494323,0.0,-1.3029427015529316,1.212049051399028,1,32.0,1,1,1.5399411958031362,1.5399411958031362
2016-08-28,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,0.9214891359738697,0.6051687856794873,0.0,-1.3029427015529316,1.1761041937493344,1,8.0,1,1,0.5684761118595001,0.5684761118595001
2016-08-29,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.2966907496990447,1.2876281499647784,0.0,-0.6576906476812528,1.2719571474818507,1,18.0,1,1,-0.23812495308021983,-0.23812495308021991
2016-08-30,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.2341571474115156,1.0394611084064906,0.0,-1.154038381428698,1.319883624348109,1,26.0,1,1,0.30808340894677294,0.30808340894677294
2016-08-31,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.4467713951891148,1.4117116707439221,0.0,1.5014219941201332,1.319883624348109,1,42.0,1,1,0.6041709695566096,0.6041709695566096
2016-09-01,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.4717848361041264,1.5854285998347233,0.0,1.203613353871666,1.259975528265286,1,25.0,1,1,0.33299277007353284,0.3329927700735328
2016-09-02,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.4342646747316088,1.250403093731035,0.0,-0.08689075387169101,1.3797917204309316,1,56.0,1,1,1.1627056133782878,1.1627056133782878
2016-09-03,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.496798277019138,1.5854285998347233,0.0,0.5335439133126153,1.5714976278959647,1,46.0,1,1,1.563823366780339,1.563823366780339
2016-09-04,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.4342646747316088,1.510978487367237,0.0,-0.1861603006211801,1.499607912596577,1,16.0,1,1,0.2351529083282182,0.23515290832821817
2016-09-05,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.6468789225092078,1.6474703602242953,0.0,1.0795264204348047,1.5954608663290937,1,22.0,1,1,-0.17546635395723617,-0.17546635395723625
2016-09-06,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,1.6969058043392313,1.5730202477568087,0.0,1.0795264204348047,1.7272586777113035,1,25.0,1,1,0.30808340894677294,0.30808340894677294
2016-09-07,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,1.4842915565616324,1.312444854120607,0.0,-0.7321428077433697,1.6673505816284808,1,40.0,1,1,0.3745939711305958,0.3745939711305957
2016-09-08,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.3967445133590912,1.3248532061985212,0.0,-0.9803166746170923,1.583479247112529,1,39.0,1,1,0.4760289983993603,0.47602899839936025
2016-09-09,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,1.4717848361041264,1.5854285998347233,0.0,0.012378792877797872,1.3318652435646736,1,47.0,1,1,1.3809835201591734,1.3809835201591736
2016-09-10,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.4217579542741032,1.4241200228218363,0.0,-0.28542984737066923,1.4157365780806255,1,22.0,1,1,1.730741766083369,1.7307417660833693
2016-09-11,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,0.9965294587189045,0.6672105460690593,0.0,-1.253307928178187,1.1161960976665115,1,12.0,1,1,0.5371468122980083,0.5371468122980083
2016-09-12,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,1.184130265581492,0.9898277000948329,0.0,-1.2284905414908147,1.319883624348109,1,33.0,1,1,-0.16082889432604736,-0.16082889432604744
2016-09-13,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.9214891359738697,0.5183103211340863,0.0,-1.3029427015529316,1.1880858129658987,1,28.0,1,1,0.19509249249549096,0.1950924924954909
2016-09-14,air_8093d0b565e9dbdf,0,0,0,0,0,0,1,0.984022738261399,0.853335827237775,0.0,-1.2284905414908147,1.0922328592333825,1,38.0,1,1,0.466527489515957,0.466527489515957
2016-09-15,air_8093d0b565e9dbdf,0,0,0,0,1,0,0,1.1090899428364573,0.8285191230819459,0.0,-1.2781253148655594,1.283938766698415,1,39.0,1,1,0.689684549507239,0.689684549507239
2016-09-16,air_8093d0b565e9dbdf,1,0,0,0,0,0,0,0.959009297346387,0.5803520815236582,0.0,-1.3029427015529316,1.2479939090487213,1,49.0,1,1,1.334246368354325,1.334246368354325
2016-09-17,air_8093d0b565e9dbdf,0,0,1,0,0,0,0,1.2591705883265272,1.2007696854193772,0.0,0.012378792877797872,1.212049051399028,1,15.0,1,1,1.651904922104861,1.651904922104861
2016-09-18,air_8093d0b565e9dbdf,0,0,0,1,0,0,0,1.1716235451239865,0.8905608834715177,0.0,-1.3029427015529316,1.283938766698415,1,25.0,1,1,0.842479084253859,0.842479084253859
2016-09-19,air_8093d0b565e9dbdf,0,1,0,0,0,0,0,0.7589017700262938,0.3942268003549425,1.0,-1.3029427015529316,0.9244901902014785,1,16.0,1,1,-0.16288327462516158,-0.16288327462516167
2016-09-20,air_8093d0b565e9dbdf,0,0,0,0,0,1,0,0.4837539199611655,0.04679294217334016,0.0,-1.3029427015529316,0.7327842827364459,1,23.0,1,1,-0.49543608554427565,-0.49543608554427576
