visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,total_genre_visitors
2016-12-24,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.0463298852897198,-1.13038869490931,0.0,-0.503691510717674,-0.8991195462531768,1,22.0,1,7666164.0
2016-12-25,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.0249121950915014,-0.9790110042302294,0.0,0.581519796378077,-0.9844217360749922,1,15.0,1,5528070.0
2016-12-26,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.8964060539021925,-0.9487354660944132,0.0,-1.48038168710385,-0.9524334148918115,1,6.0,1,5356946.0
2016-12-27,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-0.8214441382084288,-0.888184389822781,0.0,-1.48038168710385,-0.9097823199809038,1,2.0,1,6333500.0
2016-12-28,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.3783040833621016,-1.4735114604485595,0.0,-0.28664924929852376,-1.2296655318127119,1,12.0,1,7824382.0
2016-12-29,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.3247598578665563,-1.382684846041111,1.0,-0.6664732067820367,-1.3043049479068005,1,14.0,1,7283764.0
2017-01-02,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-1.0463298852897198,-0.9891028502755014,1.0,0.4729986656685019,-1.187014436901804,1,1.0,1,2159126.0
2017-01-03,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-0.8535706735057561,-0.7569903912342444,1.0,-0.15099783591155486,-0.856468451342269,1,3.0,1,2520972.0
2017-01-04,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.0142033499923924,-0.8579088516869648,0.0,0.22882612157195784,-1.1656888894463504,1,1.0,1,3117994.0
2017-01-05,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.1212918009834834,-1.1808479251356703,0.0,-0.23238868394373616,-0.9311078674363575,1,5.0,1,3884228.0
2017-01-06,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.1855448715781378,-1.160664233045126,0.0,0.4458683829911082,-1.0803866996245348,1,11.0,1,5513252.0
2017-01-07,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.2283802519745743,-1.150572386999854,0.0,0.4729986656685019,-1.4002699114563428,1,5.0,1,6527090.0
2017-01-08,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.2390890970736834,-1.5037869985843755,0.0,-1.5617725351360312,-0.9524334148918115,1,5.0,1,5093090.0
2017-01-11,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.1105829558843743,-1.13038869490931,0.0,-0.25951896662113005,-0.9737589623472653,1,8.0,1,4462608.0
2017-01-12,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.1855448715781378,-1.3019500776789346,0.0,0.28308668692674543,-1.048398378441354,1,2.0,1,4444922.0
2017-01-13,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.2069625617763562,-1.2010316172262143,0.0,0.28308668692674543,-1.059061152169081,1,7.0,1,6458258.0
2017-01-14,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.538936759848738,-1.5239706906749197,0.0,0.5543895137006832,-1.5388859699167932,1,6.0,1,7036160.0
2017-01-15,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.7102782814344835,-1.7358994576256326,0.0,0.4458683829911082,-1.6135253860108818,1,18.0,1,4482684.0
2017-01-16,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-1.4961013794523017,-1.5542462288107357,0.0,0.011783860152807683,-1.4535837800949776,1,11.0,1,3792930.0
2017-01-27,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.1320006460825924,-0.908368081913325,0.0,-0.17812811858894878,-1.3789443640008892,1,2.0,1,7072010.0
2017-01-31,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-1.4532659990558652,-1.4936951525391036,0.0,-0.4223006626854926,-1.3149677216345275,1,1.0,1,4649506.0
2017-02-01,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.4532659990558652,-1.4936951525391036,0.0,-0.4765612280402802,-1.4429210063672506,1,46.0,1,4874644.0
2017-02-02,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.3033421676683379,-1.4432359223127433,0.0,-0.9377760335559744,-1.2723166267236197,1,29.0,1,4859348.0
2017-02-03,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.0891652656861561,-1.0496539265471336,0.0,-0.20525840126634246,-1.0270728309859,1,18.0,1,6469252.0
2017-02-04,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.1320006460825924,-0.9891028502755014,0.0,1.1241254499259525,-1.3256304953622544,1,58.0,1,7782796.0
2017-02-05,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.1748360264790287,-1.2716745395431186,0.0,-1.5617725351360312,-0.9630961886195384,1,28.0,1,4735068.0
2017-02-06,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-1.1212918009834834,-1.140480540954582,0.0,-0.25951896662113005,-1.1443633419908963,1,33.0,1,3836428.0
2017-02-07,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-1.442557153956756,-1.5643380748560076,0.0,-0.4765612280402802,-1.2936421741790736,1,20.0,1,4498458.0
2017-02-08,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.3461775480647742,-1.372592999995839,0.0,-0.5579520760724614,-1.2083399843572582,1,28.0,1,5091656.0
2017-02-09,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.5068102245514106,-1.62488915112764,0.0,-1.5346422524586376,-1.4002699114563428,1,12.0,1,4692048.0
2017-02-10,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.4746836892540836,-1.4836033064938314,0.0,0.0389141428302016,-1.389607137728616,1,19.0,1,6831098.0
2017-02-11,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.5817721402451743,-1.5441543827654638,1.0,-0.25951896662113005,-1.54954874364452,1,26.0,1,7598288.0
2017-02-12,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.5603544500469562,-1.402868538131655,0.0,0.12030499086238287,-1.6135253860108818,1,22.0,1,5152840.0
2017-02-13,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-1.4532659990558652,-1.392776692086383,0.0,-0.7207337721368242,-1.4855721012781584,1,10.0,1,4027150.0
2017-02-14,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-1.431848308857647,-1.382684846041111,0.0,-0.503691510717674,-1.4109326851840698,1,16.0,1,4835926.0
2017-02-15,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.2283802519745743,-1.1808479251356703,0.0,0.41873810031371433,-1.197677210629531,1,22.0,1,5520900.0
2017-02-16,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.0998741107852652,-0.878092543777509,0.0,0.9070831885068023,-1.4109326851840698,1,8.0,1,5540020.0
2017-02-17,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.8964060539021925,-0.9386436200491411,0.0,-1.5617725351360312,-0.8351429038868151,1,19.0,1,7003178.0
2017-02-18,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.078456420587047,-1.160664233045126,0.0,-0.6936034894594304,-0.8884567725254499,1,23.0,1,7891302.0
2017-02-19,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.2283802519745743,-1.2313071553620305,0.0,1.3682979940224966,-1.2616538529958927,1,64.0,1,5360292.0
2017-02-20,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.9285325891995196,-0.4542350098760831,0.0,-1.4261211217490624,-1.048398378441354,1,25.0,1,3800578.0
2017-02-21,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-1.421139463758538,-1.382684846041111,0.0,0.28308668692674543,-1.2403283055404388,1,12.0,1,4897110.0
2017-02-22,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.2390890970736834,-1.150572386999854,0.0,-0.15099783591155486,-1.4429210063672506,1,33.0,1,5496044.0
2017-02-23,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.8535706735057561,-0.8579088516869648,0.0,-1.5617725351360312,-0.8351429038868151,1,16.0,1,5404746.0
2017-02-24,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.3140510127674472,-1.2716745395431186,0.0,-0.36804009733070503,-1.1443633419908963,1,39.0,1,7182906.0
2017-02-25,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.2283802519745743,-1.2010316172262143,0.0,1.1512557326033463,-1.3469560428177083,1,51.0,1,8304772.0
2017-02-26,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.057038730388829,-1.0193783884113177,0.0,0.7714317751198333,-1.1550261157186235,1,57.0,1,5638010.0
2017-02-27,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-1.2390890970736834,-1.150572386999854,0.0,1.2326465806355278,-1.1337005682631693,1,15.0,1,4228866.0
2017-02-28,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-1.2497979421727925,-1.069837618637678,0.0,1.2597768633129214,-1.3789443640008892,1,19.0,1,5043378.0
