visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-11-10,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-0.7035014290002378,-0.8477506815179605,0.0,-1.5983789270189352,-0.6684994925183699,1,13.0,1,1,-0.5089820118260914,-0.5089820118260914
2016-11-11,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.17716139997716665,-0.048953873979403886,0.0,0.33043826114277364,-0.1345972132587323,1,23.0,1,1,0.4224401223818151,0.4224401223818151
2016-11-12,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.21148792360910615,-0.08318802287391314,0.0,0.9476597613545206,-0.22176493232153016,1,61.0,1,1,1.7892453556801133,1.7892453556801133
2016-11-13,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-0.1199505272572678,0.042337189739288406,0.0,0.43330851117806485,-0.23266089720438007,1,20.0,1,1,-0.35306276522876306,-0.35306276522876306
2016-11-14,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.22293009815308593,-0.5282319585025379,0.0,-1.5983789270189352,0.007050330218314519,1,8.0,1,1,-1.3585372385127277,-1.3585372385127277
2016-11-15,air_a24bf50c3e90d583,0,0,0,0,0,1,0,0.04023991635844976,0.1336282534579807,0.0,0.2532855736163053,-0.014741599547385097,1,13.0,1,1,-0.8665915487712764,-0.8665915487712764
2016-11-16,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-0.36023619268084356,-0.24294738438162475,0.0,0.17613288608983702,-0.38520440556427643,1,12.0,1,1,-0.29538380765695904,-0.29538380765695904
2016-11-17,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-0.31446749450492445,-0.16306770362776915,0.0,0.6390490112486469,-0.42878826509567547,1,57.0,1,1,-0.24663578545111176,-0.24663578545111173
2016-11-18,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.3831205417688033,-0.35706121402999,0.0,-0.0038900514719225317,-0.537747913924173,1,31.0,1,1,1.0223012811285772,1.0223012811285772
2016-11-19,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.17716139997716665,-0.35706121402999,0.0,-1.238333051895416,-0.06922142396163385,1,36.0,1,1,1.5190845608599215,1.5190845608599217
2016-11-20,air_a24bf50c3e90d583,0,0,0,1,0,0,0,0.1317773127102883,0.1450396364228174,0.0,0.43330851117806485,-0.05832545907878394,1,14.0,1,1,-0.1067177980511226,-0.10671779805112258
2016-11-21,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.08562400362532831,-0.1973018525222784,0.0,-1.5983789270189352,0.02884225998401394,1,10.0,1,1,-1.2573199710318845,-1.2573199710318845
2016-11-22,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.01697095636144929,0.019514423809615437,0.0,0.6390490112486469,-0.03653352931308452,1,21.0,1,1,0.6885075718259435,0.6885075718259435
2016-11-23,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-0.41744706540074256,-0.6081116392563936,1.0,-0.672546676701315,-0.363412475798577,1,3.0,1,1,-0.16849010099899014,-0.16849010099899014
2016-11-24,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.0925353634955512,-1.2927946171465852,0.0,-1.5983789270189352,-0.842834930643966,1,12.0,1,1,-1.0801897529404088,-1.0801897529404088
2016-11-25,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.9666714435117735,-0.813516532623451,0.0,0.09898019856336847,-1.017170368769562,1,19.0,1,1,0.8894536175599704,0.8894536175599704
2016-11-26,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.7149436035442177,-0.6651685540805762,0.0,0.5876138862310014,-0.9953784390038625,1,52.0,1,1,1.8327836655891525,1.8327836655891525
2016-11-27,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-0.4517735890326821,-0.6195230222212302,0.0,-1.521226239492467,-0.2544528269700795,1,17.0,1,1,-0.4676764357585414,-0.4676764357585414
2016-11-28,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.6005218581044197,-0.7792823837289414,0.0,-0.6211115516836695,-0.537747913924173,1,16.0,1,1,-1.211921049588271,-1.2119210495882708
2016-11-29,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.7263857780881975,-0.6537571711157395,0.0,0.8962246363368747,-0.712083352049769,1,21.0,1,1,-0.5711264370808738,-0.5711264370808738
2016-11-30,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-0.7263857780881975,-0.8819848304124702,0.0,-1.109745239351302,-0.6793954574012198,1,18.0,1,1,-0.3337124052691901,-0.3337124052691901
2016-12-01,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-0.29158314541696473,-0.3684725969948263,0.0,-0.6468291141924921,-0.18907703767298104,1,27.0,1,1,-0.4379066512053522,-0.4379066512053522
2016-12-02,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.6119640326483995,-0.7450482348344317,0.0,0.793354386301584,-0.6358115978698207,1,15.0,1,1,1.1514277216280353,1.1514277216280353
2016-12-03,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.7607123017201368,-0.5510547244322108,0.0,0.793354386301584,-1.0280663336524116,1,50.0,1,1,2.2789583115800753,2.2789583115800753
2016-12-05,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.36023619268084356,-0.41411812885417265,0.0,0.2018504485986597,-0.30893265138432824,1,18.0,1,1,-1.1464275235712547,-1.1464275235712547
2016-12-06,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.6577327308243187,-0.6537571711157395,0.0,0.3818733861604192,-0.799251071112567,1,35.0,1,1,-0.6675061145718238,-0.6675061145718238
2016-12-07,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.0353244907756523,-1.0075100430256718,0.0,0.8962246363368747,-0.9844824741210126,1,11.0,1,1,-0.13053362569367394,-0.13053362569367394
2016-12-08,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-0.8980183962478947,-0.6537571711157395,0.0,0.6390490112486469,-0.9844824741210126,1,33.0,1,1,0.035060800883440886,0.0350608008834409
2016-12-09,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.7035014290002378,-0.6195230222212302,0.0,0.5104611987045329,-0.799251071112567,1,35.0,1,1,1.7728719741758594,1.7728719741758594
2016-12-10,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.9666714435117735,-1.1102124897092007,0.0,0.8447895113192293,-0.842834930643966,1,39.0,1,1,2.4988825949667604,2.4988825949667604
2016-12-11,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.17263058530341,-1.0645669578498544,0.0,0.870507073828052,-1.2241937015437072,1,8.0,1,1,0.22782015586534082,0.22782015586534085
2016-12-12,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-1.115419712583511,-0.9504531282014893,0.0,-0.672546676701315,-1.2568815961922564,1,7.0,1,1,-0.9510633124409508,-0.9510633124409508
2016-12-13,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.8064809998960561,-1.0075100430256718,0.0,-1.5983789270189352,-0.7665631764640177,1,10.0,1,1,-0.3727852474952509,-0.3727852474952509
2016-12-14,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-0.7263857780881975,-0.8021051496586143,0.0,0.12469776107219138,-0.9191066848239141,1,18.0,1,1,0.2773124226850178,0.2773124226850179
2016-12-15,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.2527258071112686,-1.2129149363927294,0.0,0.7162016987751154,-1.1479219473637587,1,18.0,1,1,0.37741332324511645,0.3774133232451165
2016-12-16,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.3099366798311678,-1.2813832341817486,0.0,0.5876138862310014,-1.1915058068951578,1,33.0,1,1,1.9433039907428675,1.9433039907428675
2016-12-17,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.2298414580233092,-1.224326319357566,0.0,0.870507073828052,-1.2895694908408057,1,43.0,1,1,2.9402196509677903,2.9402196509677903
2016-12-18,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-0.9552292689677937,-0.836339298553124,0.0,0.7676368237927608,-1.1370259824809092,1,45.0,1,1,0.32717681181160974,0.32717681181160974
2016-12-19,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.8064809998960561,-0.6765799370454126,0.0,0.7162016987751154,-0.9300026497067638,1,27.0,1,1,-0.41483506817663063,-0.41483506817663063
2016-12-20,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.7950388253520764,-0.7906937666937779,0.0,-1.5726613645101124,-0.8864187901753651,1,19.0,1,1,0.30038400571373947,0.30038400571373947
2016-12-21,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-0.7035014290002378,-0.49399780960802825,0.0,0.4847436361957102,-0.9191066848239141,1,14.0,1,1,0.8693590129865677,0.8693590129865677
2016-12-22,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-0.25725662178502545,-0.254358767346461,0.0,-1.5983789270189352,-0.2435568620872298,1,34.0,1,1,1.9589331276332917,1.9589331276332917
2016-12-23,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.6005218581044197,-0.505409192572865,1.0,-0.3639359265954416,-0.6576035276355202,1,14.0,1,1,1.4703365386540743,1.4703365386540743
2016-12-24,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.9781136180557533,-1.030332808955345,0.0,0.43330851117806485,-0.8973147550582148,1,24.0,1,1,1.708122692772673,1.708122692772673
2016-12-25,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-0.9323449198798339,-0.8933962133773067,0.0,0.66476657375747,-0.8210430008782664,1,27.0,1,1,0.043619613942482774,0.04361961394248279
2016-12-26,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.7950388253520764,-0.6765799370454126,0.0,-0.3382183640866187,-0.9191066848239141,1,22.0,1,1,-0.08960017193303882,-0.0896001719330388
2016-12-27,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.5776375090164599,-0.505409192572865,0.0,-1.36692086443953,-0.6358115978698207,1,28.0,1,1,0.6706457010940299,0.6706457010940299
2016-12-28,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.241283632567289,-1.2357377023224025,0.0,0.8962246363368747,-1.3004654557236555,1,47.0,1,1,1.831295176361493,1.831295176361493
2016-12-29,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.2183992834793291,-1.269971851216912,1.0,0.1504153235810141,-1.2132977366608575,1,76.0,1,1,1.410424847240781,1.4104248472407812
2016-12-30,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.2527258071112686,-1.2813832341817486,1.0,0.870507073828052,-1.1261300175980595,1,64.0,1,1,0.6419922834615853,0.6419922834615853
2016-12-31,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.126861887127491,-1.1102124897092007,1.0,0.870507073828052,-1.2132977366608575,1,27.0,1,1,-2.2296755590004262,-2.2296755590004262
2017-01-02,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.9437870944238139,-0.859162064482797,1.0,0.6904841362662927,-1.1588179122466087,1,10.0,1,1,-2.579098405193484,-2.579098405193484
2017-01-03,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.8522496980719754,-0.8933962133773067,1.0,0.793354386301584,-0.7556672115811679,1,30.0,1,1,-2.2974018188589316,-2.2974018188589316
2017-01-04,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-0.9781136180557533,-0.9048075963421431,0.0,0.5876138862310014,-1.10433808783236,1,14.0,1,1,-1.8326210575222655,-1.8326210575222655
2017-01-05,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.1955149343913696,-1.1900921704630563,0.0,0.8447895113192293,-1.0062744038867122,1,36.0,1,1,-1.2361089995377372,-1.2361089995377372
2017-01-06,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.3442632034631072,-1.4753767445839694,0.0,-1.4697911144748212,-1.2132977366608575,1,31.0,1,1,0.032083822428121966,0.03208382242812198
2017-01-07,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.3099366798311678,-1.030332808955345,0.0,0.66476657375747,-1.5183847533806503,1,40.0,1,1,0.8213552353945501,0.8213552353945501
2017-01-09,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.8865762217039149,-0.9162189793069796,1.0,0.40759094866924195,-0.842834930643966,1,3.0,1,1,-1.181779142728167,-1.181779142728167
2017-01-10,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-0.9666714435117735,-1.030332808955345,0.0,0.870507073828052,-0.9953784390038625,1,14.0,1,1,-1.1080989259590237,-1.1080989259590237
2017-01-11,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.2870523307432082,-1.4069084467949504,0.0,0.2275680111074824,-1.0280663336524116,1,6.0,1,1,-0.7858410081707508,-0.7858410081707508
2017-01-12,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.3785897270950465,-1.6237247231268443,0.0,-0.5696764266660238,-1.2132977366608575,1,18.0,1,1,-0.7996095335266008,-0.7996095335266008
2017-01-13,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.355705378007087,-1.44114259568946,0.0,-0.3382183640866187,-1.3004654557236555,1,50.0,1,1,0.7677696231988096,0.7677696231988096
2017-01-14,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.824834534310259,-1.9546548291071038,0.0,-1.1354628018601252,-1.6600322968576973,1,62.0,1,1,1.2176654922588812,1.2176654922588812
2017-01-15,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.927814105206077,-1.988888978001613,0.0,0.40759094866924195,-1.7798879105690444,1,8.0,1,1,-0.7702118712803265,-0.7702118712803264
2017-01-16,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-1.6989706143264813,-1.8405409994587385,0.0,0.5104611987045329,-1.54017668314635,1,14.0,1,1,-1.3071843601584763,-1.3071843601584763
2017-01-17,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.4358005998149457,-1.4525539786542965,0.0,0.9476597613545206,-1.453008964083552,1,27.0,1,1,-0.7839803966361765,-0.7839803966361765
2017-01-18,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.3671475525510668,-1.17868078749822,0.0,0.8190719488104066,-1.6927201915062462,1,8.0,1,1,-0.3664591682776982,-0.3664591682776982
2017-01-20,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.3213788543751475,-1.3270287660410947,0.0,-1.1868979268777708,-1.1588179122466087,1,26.0,1,1,0.8034933646626367,0.8034933646626367
2017-01-21,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.298494505287188,-1.315617383076258,0.0,0.9219421988456978,-1.1479219473637587,1,27.0,1,1,1.7125881604556512,1.7125881604556512
2017-01-22,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.355705378007087,-1.1900921704630563,0.0,-0.4410886141219099,-1.3658412450207538,1,12.0,1,1,-0.47251402574843465,-0.47251402574843465
2017-01-23,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-1.6760862652385216,-1.7606613187048825,0.0,0.5618963237221788,-1.5074887884978005,1,12.0,1,1,-1.3228134970489007,-1.3228134970489007
2017-01-24,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.76762366159036,-1.7264271698103733,0.0,0.7676368237927608,-1.6273444022091479,1,11.0,1,1,-0.6675061145718238,-0.6675061145718238
2017-01-25,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.4930114725348447,-1.3612629149356041,0.0,0.9476597613545206,-1.4965928236149508,1,21.0,1,1,-0.2864528722910023,-0.28645287229100225
2017-01-26,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.4930114725348447,-1.269971851216912,0.0,0.9476597613545206,-1.54017668314635,1,12.0,1,1,-0.15248884180165095,-0.15248884180165095
2017-01-27,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.0810931889515716,-0.9390417452366528,0.0,-0.7239818017189605,-1.4094251045521529,1,14.0,1,1,1.245574665277496,1.245574665277496
2017-01-28,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.0353244907756523,-0.8933962133773067,0.0,0.870507073828052,-1.1479219473637587,1,46.0,1,1,1.9727016529891417,1.9727016529891417
2017-01-29,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.0238823162316726,-0.7336368518695953,0.0,0.047545073545723085,-1.4203210694350026,1,3.0,1,1,-0.0907165388537834,-0.09071653885378339
2017-01-30,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.9323449198798339,-0.9504531282014893,0.0,-0.7496993642277834,-0.7883551062297173,1,5.0,1,1,-1.2316435318547587,-1.2316435318547587
2017-01-31,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.3213788543751475,-1.315617383076258,0.0,0.9733773238633432,-1.2568815961922564,1,26.0,1,1,-0.6403411861670387,-0.6403411861670386
2017-02-01,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.3785897270950465,-1.2927946171465852,0.0,0.17613288608983702,-1.3876331747864534,1,8.0,1,1,-0.46507157961013734,-0.46507157961013734
2017-02-02,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.4243584252709658,-1.463965361619133,0.0,0.9990948863721659,-1.322257385489355,1,12.0,1,1,-0.47697949343141305,-0.47697949343141305
2017-02-03,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.0810931889515716,-1.030332808955345,0.0,1.0505300113898117,-1.0280663336524116,1,15.0,1,1,0.7763284362578515,0.7763284362578515
2017-02-04,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.1383040616714706,-0.8705734474476337,0.0,1.0248124488809887,-1.322257385489355,1,39.0,1,1,1.7989205356598998,1.7989205356598998
2017-02-05,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.2641679816552485,-1.4183198297597868,0.0,-1.5983789270189352,-1.4965928236149508,1,7.0,1,1,-0.5737312932292779,-0.5737312932292779
2017-02-06,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-1.0810931889515716,-1.2015035534278928,0.0,-0.2353481140513277,-1.0716501931838107,1,12.0,1,1,-1.2733212302292236,-1.2733212302292236
2017-02-07,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.4472427743589253,-1.4525539786542965,0.0,0.66476657375747,-1.2459856313094066,1,6.0,1,1,-0.7579318351521359,-0.7579318351521359
2017-02-08,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.3442632034631072,-1.2585604682520755,0.0,0.741919261283938,-1.2895694908408057,1,16.0,1,1,-0.29612805227078876,-0.29612805227078876
2017-02-09,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.4930114725348447,-1.8405409994587385,0.0,-1.5983789270189352,-1.1915058068951578,1,14.0,1,1,-0.6072223008516157,-0.6072223008516157
2017-02-10,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.5387801707107638,-1.4981995105136425,0.0,0.5876138862310014,-1.3440493152550543,1,38.0,1,1,1.0580250225924042,1.0580250225924042
2017-02-11,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.7332971379584206,-1.7036044038807,1.0,0.3561558236515963,-1.5183847533806503,1,10.0,1,1,1.655281325190762,1.655281325190762
2017-02-12,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.5387801707107638,-1.4753767445839694,0.0,1.1019651364074572,-1.4312170343178525,1,22.0,1,1,-0.24849639698568607,-0.24849639698568607
2017-02-13,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-1.4014740761830062,-1.247149085287239,0.0,1.0762475738986343,-1.572864577794899,1,13.0,1,1,-1.1248444297701925,-1.1248444297701925
2017-02-14,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.4243584252709658,-1.3498515319707678,0.0,1.1534002614251024,-1.4312170343178525,1,16.0,1,1,-0.49521348647024144,-0.4952134864702414
2017-02-15,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.2756101561992281,-1.17868078749822,0.0,1.1276826989162798,-1.3985291396693031,1,25.0,1,1,0.038037779338759806,0.03803777933875981
2017-02-16,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-1.0925353634955512,-0.8705734474476337,0.0,0.9990948863721659,-1.4421129992007022,1,10.0,1,1,0.0529226716153544,0.052922671615354404
2017-02-17,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-0.7149436035442177,-0.8705734474476337,0.0,-1.5726613645101124,-0.8755228252925151,1,39.0,1,1,1.1919890530817554,1.1919890530817554
2017-02-18,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-0.8522496980719754,-0.8933962133773067,0.0,0.6390490112486469,-0.8864187901753651,1,27.0,1,1,1.8833922993295742,1.8833922993295742
2017-02-19,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.241283632567289,-1.17868078749822,0.0,1.1791178239339257,-1.2024017717780076,1,21.0,1,1,-0.08699531578463476,-0.08699531578463475
2017-02-20,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-0.7721544762641168,-0.5282319585025379,0.0,-1.2126154893865935,-0.9408986145896138,1,22.0,1,1,-1.3012304032478386,-1.3012304032478386
2017-02-21,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.4129162507269861,-1.3612629149356041,0.0,1.0762475738986343,-1.2677775610751063,1,19.0,1,1,-0.4475818311851387,-0.4475818311851387
2017-02-22,air_a24bf50c3e90d583,0,0,0,0,0,0,1,-1.18407275984739,-1.0645669578498544,0.0,-0.3639359265954416,-1.3876331747864534,1,14.0,1,1,0.018687419379186835,0.018687419379186845
2017-02-23,air_a24bf50c3e90d583,0,0,0,0,1,0,0,-0.5890796835604397,-0.6309344051860665,0.0,-1.1611803643689478,-0.7556672115811679,1,36.0,1,1,-0.052387941241552334,-0.05238794124155233
2017-02-24,air_a24bf50c3e90d583,1,0,0,0,0,0,0,-1.17263058530341,-1.1900921704630563,0.0,1.0762475738986343,-1.0389622985352613,1,17.0,1,1,1.3319070404817446,1.3319070404817446
2017-02-25,air_a24bf50c3e90d583,0,0,1,0,0,0,0,-1.18407275984739,-1.0988011067443642,0.0,1.1791178239339257,-1.1479219473637587,1,55.0,1,1,2.2052780948109323,2.2052780948109323
2017-02-26,air_a24bf50c3e90d583,0,0,0,1,0,0,0,-1.0925353634955512,-1.0189214259905084,0.0,0.5104611987045329,-1.3004654557236555,1,7.0,1,1,0.12920774453290168,0.12920774453290168
2017-02-27,air_a24bf50c3e90d583,0,1,0,0,0,0,0,-1.0124401416876927,-0.9162189793069796,0.0,0.793354386301584,-1.017170368769562,1,5.0,1,1,-0.9678088162521197,-0.9678088162521197
2017-02-28,air_a24bf50c3e90d583,0,0,0,0,0,1,0,-1.0925353634955512,-1.0075100430256718,0.0,0.2018504485986597,-1.0062744038867122,1,22.0,1,1,-0.3337124052691901,-0.3337124052691901
