visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,total_area_visitors,total_genre_visitors
2016-05-29,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,0.8351401506642877,1.0550903512137473,0.0,1.309647546921922,0.5712394171923855,1,45.0,1,1,-0.9521205215908449,-0.9521205215908449
2016-05-30,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.2911012545529187,0.22030726111125232,0.0,-1.3345164707960024,0.4866431520567269,1,25.0,1,1,-1.2736754248990672,-1.2736754248990672
2016-05-31,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.6706632750957342,0.6756434920762495,0.0,-0.16498238603615142,0.5954097786597164,1,42.0,1,1,-1.0475351774790325,-1.0475351774790325
2016-06-01,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.8098360159614334,0.8653669216449984,0.0,0.11468880814555224,0.8008578511320297,1,11.0,1,1,-1.068571479564617,-1.068571479564617
2016-06-03,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.5441426015814623,0.5871058916108334,0.0,1.8944145893018471,0.3416209832527409,1,17.0,1,1,-0.7021892182406846,-0.7021892182406846
2016-06-04,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.8351401506642877,0.9665527507483312,0.0,0.6994558505254778,0.5954097786597164,1,31.0,1,1,-0.529391022537668,-0.5293910225376679
2016-06-05,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,0.5314905342300354,0.4859200625075005,0.0,-0.6226261583334844,0.6074949593933816,1,36.0,1,1,-1.1144005662510692,-1.1144005662510692
2016-06-06,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.6200550056900257,0.5491612056970835,0.0,-1.20739320071341,0.5954097786597164,1,13.0,1,1,-1.3012229633444756,-1.3012229633444756
2016-06-07,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.5694467362843171,0.16971434655958564,0.0,-1.3345164707960024,0.8491985740666915,1,10.0,1,1,-1.1572244669252951,-1.1572244669252951
2016-06-08,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.860444285367142,0.9792009793862481,0.0,0.11468880814555224,0.6195801401270473,1,15.0,1,1,-0.9936922614266431,-0.9936922614266431
2016-06-10,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.062877362989977,1.168924408954997,0.0,1.2587982388888845,0.9700503814033464,1,14.0,1,1,-0.6080267231909249,-0.6080267231909248
2016-06-11,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.062877362989977,1.2068690948687468,0.0,1.3859215089714771,0.7887726703983641,1,41.0,1,1,-0.4485014323752413,-0.44850143237524126
2016-06-12,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.1134856323956857,1.105683265765414,0.0,0.2926613862611818,1.0909021887400014,1,25.0,1,1,-1.072828826415271,-1.072828826415271
2016-06-13,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.5947508709871714,0.39738246204208444,0.0,-1.3345164707960024,0.8371133933330263,1,14.0,1,1,-1.3620779800920597,-1.3620779800920597
2016-06-14,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.8984004874214236,0.8400704643691653,0.0,-0.012434461937040278,0.8491985740666915,1,20.0,1,1,-1.0833469774580633,-1.0833469774580633
2016-06-15,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.7212715445014433,0.3341413188525015,0.0,-1.3345164707960024,0.9942207428706777,1,11.0,1,1,-1.023744121548907,-1.023744121548907
2016-06-16,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,0.8857484200699967,0.6124023488866664,0.0,-1.3345164707960024,1.006305923604343,1,2.0,1,1,-1.0943659928362268,-1.0943659928362268
2016-06-17,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.1514418344499673,1.2195173235066632,0.0,0.7503051585585145,0.9700503814033464,1,12.0,1,1,-0.5371544197359195,-0.5371544197359194
2016-06-18,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.4677435182356469,1.700150011747494,0.0,2.0469625134009584,1.17549845387566,1,30.0,1,1,-0.44599711069838605,-0.44599711069838593
2016-06-19,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.1640939018013947,1.23216555214458,0.0,-0.2666810021022253,1.2117539960766563,1,25.0,1,1,-1.0663175900554474,-1.0663175900554471
2016-06-20,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.1640939018013947,1.168924408954997,0.0,0.1655381161785893,1.0909021887400014,1,16.0,1,1,-1.331525255634425,-1.331525255634425
2016-06-21,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.9616608241785596,0.7768293211795824,0.0,-0.69890012038304,1.1875836346093254,1,17.0,1,1,-1.1176561844309811,-1.1176561844309811
2016-06-22,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.9616608241785596,0.5491612056970835,0.0,-1.3345164707960024,1.17549845387566,1,10.0,1,1,-1.0555490068449693,-1.0555490068449693
2016-06-24,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.9616608241785596,0.7262364066279161,0.0,-1.3345164707960024,1.151328092408329,1,19.0,1,1,-0.5589420183245607,-0.5589420183245606
2016-06-25,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.3032666426670934,1.1562761803170802,0.0,-1.3345164707960024,1.2721798997449838,1,22.0,1,1,-0.3966619736643363,-0.39666197366433625
2016-06-26,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.3159187100185208,1.320703152609996,0.0,1.157099622822811,1.223839176810322,1,10.0,1,1,-0.9596334866214109,-0.9596334866214109
2016-06-27,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.1767459691528215,1.1815726375929132,0.0,1.309647546921922,1.151328092408329,1,24.0,1,1,-1.276931043078979,-1.276931043078979
2016-06-28,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.5061863995271811,0.41003069068000125,0.0,-1.3345164707960024,0.6920912245290405,1,5.0,1,1,-1.1311795214859999,-1.1311795214859999
2016-06-29,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.8098360159614334,0.5871058916108334,0.0,-1.3345164707960024,0.9337948392023503,1,13.0,1,1,-0.9543744111000148,-0.9543744111000146
2016-07-01,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.3285707773699482,1.3965925244374957,0.0,-0.21583169406918826,1.2842650804786495,1,11.0,1,1,1.6358454992714364,1.6358454992714366
2016-07-02,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.5056997202899285,1.5483712680924948,0.0,0.4197846563437743,1.4534576107499662,1,28.0,1,1,1.7405261453639884,1.7405261453639886
2016-07-03,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.7840452020213264,2.003707499057492,0.0,0.5977572344594037,1.5984797795539525,1,23.0,1,1,0.4335206622132002,0.4335206622132003
2016-07-04,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.6069162591013462,1.8013358408508264,0.0,0.47063396437681115,1.4776279722172976,1,6.0,1,1,-0.07435577385305744,-0.07435577385305736
2016-07-05,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.8351401506642877,0.764181092541666,0.0,-1.3345164707960024,1.0667318272726705,1,4.0,1,1,0.36465181609967906,0.36465181609967917
2016-07-06,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.0122690935842686,0.9286080648345814,0.0,-0.29210565611874395,1.1029873694736672,1,6.0,1,1,0.667173874663801,0.6671738746638011
2016-07-08,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.2906145753156666,1.295406695334163,0.0,-0.8005987364491138,1.2963502612123152,1,12.0,1,1,1.5001112643858783,1.5001112643858785
2016-07-09,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.923704622124278,0.6756434920762495,0.0,-1.3345164707960024,1.0788170080063362,1,23.0,1,1,1.700206566366618,1.7002065663666182
2016-07-10,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.3285707773699482,1.4851301249029119,0.0,1.6401680491366621,1.0667318272726705,1,23.0,1,1,0.5392030369764944,0.5392030369764945
2016-07-11,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.6322203938042004,1.7633911549370769,0.0,1.8435652812688104,1.320520622679646,1,10.0,1,1,-0.10766325215523312,-0.10766325215523304
2016-07-12,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.518351787641356,1.5483712680924948,0.0,0.26723673224466316,1.5984797795539525,1,11.0,1,1,0.3746691028071003,0.3746691028071004
2016-07-13,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.2653104406128122,1.017145665299998,0.0,-1.3345164707960024,1.4655427914836319,1,13.0,1,1,0.4230025111704079,0.423002511170408
2016-07-15,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.8984004874214236,0.5618094343350003,0.0,-1.3345164707960024,1.1634132731419946,1,13.0,1,1,1.3583666574758677,1.3583666574758677
2016-07-16,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.1387897670985403,1.0297938939379143,0.0,-0.9277220065317064,1.0546466465390052,1,32.0,1,1,1.6608887160399894,1.6608887160399897
2016-07-17,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.3665269794242294,1.168924408954997,0.0,-1.309091816779484,1.4776279722172976,1,32.0,1,1,1.042321261856727,1.0423212618567272
2016-07-18,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.7207848652641906,1.7633911549370769,1.0,0.5723325804428853,1.6468205024886142,1,30.0,1,1,0.0225614750412432,0.02256147504124329
2016-07-19,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.5436559223442101,1.6116124112820773,0.0,0.24181207822814474,1.4897131529509628,1,8.0,1,1,0.1397637295180719,0.13976372951807198
2016-07-20,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.4171352488299382,1.3080549239720793,0.0,-0.16498238603615142,1.4413724300163009,1,15.0,1,1,0.4613186328262942,0.4613186328262943
2016-07-22,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.7971839486100061,0.39738246204208444,0.0,-1.3345164707960024,1.0909021887400014,1,22.0,1,1,1.400940125982408,1.4009401259824081
2016-07-23,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.923704622124278,0.953904522110415,0.0,-0.9785713145647434,1.0183911043380087,1,16.0,1,1,1.6120544433413109,1.612054443341311
2016-07-24,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.1134856323956857,1.19422086623083,0.0,0.5214832724098482,0.9217096584686847,1,31.0,1,1,0.41874516431975384,0.41874516431975395
2016-07-25,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.214702171207103,1.0550903512137473,0.0,-1.1311192386638544,1.17549845387566,1,12.0,1,1,-0.011246867596303535,-0.011246867596303448
2016-07-26,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.1008335650442587,0.9918492080241643,0.0,-1.309091816779484,1.2117539960766563,1,17.0,1,1,0.4773462915581682,0.4773462915581683
2016-07-27,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.189398036504249,0.9792009793862481,0.0,-1.258242508746447,1.3326058034133113,1,19.0,1,1,0.6133309586114117,0.6133309586114118
2016-07-29,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.531003854992783,1.6242606399199941,0.0,1.5893187411036254,1.3930317070816387,1,24.0,1,1,1.5657244923194875,1.5657244923194877
2016-07-30,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.531003854992783,1.687501783109577,0.0,1.411346162987996,1.2963502612123152,1,22.0,1,1,1.6448610573081155,1.6448610573081157
2016-07-31,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.5689600570470645,1.421888981713329,0.0,0.4197846563437743,1.574309418086621,1,19.0,1,1,0.44879702444201763,0.44879702444201774
2016-08-01,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.556307989695637,1.510426582178745,0.0,-0.851448044482151,1.5984797795539525,1,7.0,1,1,-0.047809964078391116,-0.04780996407839103
2016-08-02,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.3665269794242294,1.2448137807824964,0.0,-0.9022973525151878,1.344690984146977,1,11.0,1,1,0.1901005952228637,0.1901005952228638
2016-08-03,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.4803955855870743,1.573667725368328,0.0,-0.29210565611874395,1.4534576107499662,1,23.0,1,1,0.491871357283929,0.4918713572839291
2016-08-04,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,1.6448724611556278,1.700150011747494,0.0,0.8265791206080703,1.574309418086621,1,3.0,1,1,0.5772687264646952,0.5772687264646953
2016-08-05,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.7207848652641906,1.75074292629916,0.0,1.411346162987996,1.5984797795539525,1,19.0,1,1,1.2857413288470636,1.2857413288470636
2016-08-06,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.7713931346698997,1.8519287554024935,0.0,0.902853082657626,1.7435019483579384,1,21.0,1,1,1.122459555516097,1.1224595555160972
2016-08-07,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.7081327979127636,1.7760393835749937,0.0,1.5130447790540698,1.5863945988202868,1,16.0,1,1,0.31581754340100043,0.31581754340100054
2016-08-08,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.6954807305613362,1.7254464690233275,0.0,-0.16498238603615142,1.683076044689611,1,16.0,1,1,-0.03528835569411455,-0.03528835569411446
2016-08-09,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,2.1256510205098604,2.294616757729574,0.0,0.7248805045419962,1.7314167676242727,1,6.0,1,1,0.5256796999214758,0.5256796999214759
2016-08-10,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.7713931346698997,1.8266322981266598,0.0,-0.08870842398659574,1.7676723098252694,1,20.0,1,1,1.2025978491754672,1.2025978491754672
2016-08-11,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,1.5436559223442101,1.5863159540062448,1.0,-0.08870842398659574,1.6709908639559452,1,32.0,1,1,0.9932365569903628,0.993236556990363
2016-08-12,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.4677435182356469,1.5610194967304112,0.0,0.06383950011251519,1.5501390566192903,1,10.0,1,1,0.7014830816367188,0.7014830816367189
2016-08-13,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.4424393835327927,1.5483712680924948,1.0,0.49605861839332976,1.4413724300163009,1,22.0,1,1,0.8134262605921513,0.8134262605921514
2016-08-14,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.3791790467756566,1.3712960671616623,1.0,-0.3683796181682994,1.4655427914836319,1,31.0,1,1,0.11447008058183322,0.11447008058183332
2016-08-15,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.4550914508842199,1.421888981713329,1.0,-1.1565438926803728,1.574309418086621,1,32.0,1,1,-0.2401418688608792,-0.24014186886087915
2016-08-19,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.5816121243984917,1.6116124112820773,0.0,0.4197846563437743,1.6468205024886142,1,23.0,1,1,1.2609485442461958,1.260948544246196
2016-08-20,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.341222844721375,1.320703152609996,0.0,-0.9277220065317064,1.538053875885625,1,25.0,1,1,1.181811979257568,1.181811979257568
2016-08-21,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.619568326452773,1.7633911549370769,0.0,0.6740311965089594,1.4655427914836319,1,38.0,1,1,0.18634411270758072,0.18634411270758083
2016-08-22,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.341222844721375,1.105683265765414,0.0,-1.3345164707960024,1.4292872492826354,1,4.0,1,1,-0.613786663047692,-0.613786663047692
2016-08-23,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.4803955855870743,1.3712960671616623,0.0,-0.9022973525151878,1.5501390566192903,1,8.0,1,1,0.32032532241934003,0.32032532241934014
2016-08-24,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.4424393835327927,1.472481896264995,0.0,-0.851448044482151,1.4655427914836319,1,10.0,1,1,0.4482961601066466,0.4482961601066467
2016-08-26,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.670176595858482,1.6748535544716603,0.0,1.2587982388888845,1.5259686951519593,1,18.0,1,1,1.4615447105623065,1.4615447105623067
2016-08-27,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.1640939018013947,0.9412562934724982,0.0,-1.3345164707960024,1.2359243575439878,1,23.0,1,1,1.5038677469011614,1.5038677469011614
2016-08-28,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,0.9490087568271326,0.6376988061625001,0.0,-1.3345164707960024,1.199668815342991,1,38.0,1,1,0.5564828565467961,0.5564828565467962
2016-08-29,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.3285707773699482,1.3333513812479127,0.0,-0.6734754663665213,1.2963502612123152,1,8.0,1,1,-0.23012458215345796,-0.23012458215345788
2016-08-30,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.2653104406128122,1.080386808489581,0.0,-1.1819685466968914,1.344690984146977,1,9.0,1,1,0.3025446385136673,0.3025446385136674
2016-08-31,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.4803955855870743,1.4598336676270787,0.0,1.5384694330705886,1.344690984146977,1,13.0,1,1,0.591292927855085,0.5912929278550851
2016-09-02,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.4677435182356469,1.295406695334163,0.0,-0.08870842398659574,1.4051168878153044,1,17.0,1,1,1.1359828925711157,1.135982892571116
2016-09-03,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.531003854992783,1.636908868557911,0.0,0.5469079264263669,1.5984797795539525,1,19.0,1,1,1.5271579384959157,1.527157938495916
2016-09-04,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.4677435182356469,1.5610194967304112,0.0,-0.19040704005266984,1.5259686951519593,1,8.0,1,1,0.2314219028909764,0.23142190289097647
2016-09-05,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.682828663209909,1.700150011747494,0.0,1.1062503147897738,1.6226501410212835,1,13.0,1,1,-0.16901913323818832,-0.16901913323818823
2016-09-06,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.733436932615618,1.6242606399199941,0.0,1.1062503147897738,1.7555871290916036,1,9.0,1,1,0.3025446385136673,0.3025446385136674
2016-09-07,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.518351787641356,1.358647838523746,0.0,-0.749749428416077,1.6951612254232762,1,23.0,1,1,0.36740656994421994,0.36740656994422005
2016-09-09,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,1.5056997202899285,1.636908868557911,0.0,0.012990192079478135,1.3567761648806427,1,21.0,1,1,1.3488502351038174,1.3488502351038176
2016-09-10,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.4550914508842199,1.472481896264995,0.0,-0.29210565611874395,1.4413724300163009,1,19.0,1,1,1.6899388474915111,1.6899388474915114
2016-09-11,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.0249211609356954,0.700939949352083,0.0,-1.2836671627629654,1.1392429116746636,1,27.0,1,1,0.5259301320891613,0.5259301320891614
2016-09-12,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.214702171207103,1.0297938939379143,0.0,-1.258242508746447,1.344690984146977,1,17.0,1,1,-0.15474449968011303,-0.15474449968011295
2016-09-13,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.9490087568271326,0.5491612056970835,0.0,-1.3345164707960024,1.2117539960766563,1,17.0,1,1,0.19235448473203348,0.1923544847320336
2016-09-14,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.0122690935842686,0.8906633789208319,0.0,-1.258242508746447,1.1150725502073326,1,22.0,1,1,0.45706128597564016,0.4570612859756403
2016-09-16,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.9869649588814138,0.6124023488866664,0.0,-1.3345164707960024,1.2721798997449838,1,26.0,1,1,1.3032715805850508,1.3032715805850508
2016-09-17,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,1.2906145753156666,1.2448137807824964,0.0,0.012990192079478135,1.2359243575439878,1,64.0,1,1,1.613056172012053,1.6130561720120533
2016-09-18,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.2020501038556763,0.9286080648345814,0.0,-1.3345164707960024,1.3084354419459803,1,52.0,1,1,0.8236939794672581,0.8236939794672582
2016-09-19,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.7845318812585792,0.42267891931791757,1.0,-1.3345164707960024,0.9458800199360156,1,34.0,1,1,-0.15674795702159727,-0.1567479570215972
2016-09-20,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.5061863995271811,0.06852851745625324,0.0,-1.3345164707960024,0.7525171281973679,1,7.0,1,1,-0.48105761417436044,-0.4810576141743603
2016-09-21,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.632707073041453,0.46062360523166745,0.0,-1.309091816779484,0.7525171281973679,1,10.0,1,1,0.9629342647004135,0.9629342647004137
2016-09-22,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,0.5441426015814623,0.16971434655958564,1.0,-1.3345164707960024,0.8129430318656954,1,49.0,1,1,0.5166641418847966,0.5166641418847967
2016-09-23,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.7212715445014433,0.32149309021458516,0.0,-1.3345164707960024,0.9700503814033464,1,25.0,1,1,0.839220773863761,0.8392207738637611
2016-09-24,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.847792218015715,0.5491612056970835,0.0,-1.3345164707960024,1.1392429116746636,1,26.0,1,1,1.461294278394621,1.4612942783946212
2016-09-25,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.0755294303414045,1.1183314944033302,0.0,-0.4700782342343734,1.0788170080063362,1,50.0,1,1,0.4608177684909231,0.46081776849092326
2016-09-26,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,1.3032666426670934,1.3333513812479127,0.0,-0.5463521962839288,1.2721798997449838,1,18.0,1,1,-0.001730445224253343,-0.001730445224253255
2016-09-27,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.3285707773699482,1.295406695334163,0.0,-0.749749428416077,1.3809465263479734,1,19.0,1,1,0.4162408426428985,0.4162408426428986
2016-09-28,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.4424393835327927,1.3965925244374957,0.0,-0.8005987364491138,1.5259686951519593,1,19.0,1,1,0.4933739502900422,0.49337395029004233
2016-09-30,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.7971839486100061,0.6503470348004163,0.0,-0.7243247743995584,0.8975392970013537,1,17.0,1,1,1.5071233650810731,1.5071233650810734
2016-10-01,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.5820988036357441,0.2835484043008353,0.0,-1.3345164707960024,0.7525171281973679,1,51.0,1,1,1.5299126923404567,1.5299126923404567
2016-10-02,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,1.0122690935842686,1.017145665299998,0.0,0.9791270447071811,0.8733689355340228,1,87.0,1,1,0.42325294333809343,0.42325294333809355
2016-10-03,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.9616608241785596,0.8780151502829152,0.0,-1.3345164707960024,1.0546466465390052,1,7.0,1,1,-0.30149774994383444,-0.3014977499438343
2016-10-04,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,1.2400063059099575,1.573667725368328,0.0,0.24181207822814474,1.006305923604343,1,11.0,1,1,0.2627259238516678,0.2627259238516679
2016-10-05,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,1.126137699747113,0.8653669216449984,0.0,-1.1565438926803728,1.223839176810322,1,11.0,1,1,0.14902971972243656,0.14902971972243664
2016-10-07,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.7971839486100061,0.6756434920762495,0.0,0.14011346216207066,0.9217096584686847,1,11.0,1,1,1.2509312575387745,1.2509312575387748
2016-10-08,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.7718798139071518,0.7262364066279161,0.0,-1.2836671627629654,0.8250282125993607,1,26.0,1,1,1.4192216742234518,1.4192216742234518
2016-10-09,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,0.911052554772851,0.7768293211795824,0.0,-1.3345164707960024,0.8733689355340228,1,31.0,1,1,0.9396440731056591,0.9396440731056592
2016-10-10,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.41762192806719056,0.0052873742666702675,1.0,-1.3345164707960024,0.7283467667300366,1,50.0,1,1,0.19686226375037305,0.19686226375037313
2016-10-11,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.31640538925577344,0.06852851745625324,0.0,-1.2836671627629654,0.5833245979260507,1,8.0,1,1,-0.06458891931332172,-0.06458891931332164
2016-10-12,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.3543615913100546,0.46062360523166745,0.0,0.7503051585585145,0.28119507958441337,1,25.0,1,1,0.40922874194770364,0.40922874194770376
2016-10-14,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.06336404222722952,-0.007360854371246508,0.0,-0.31753031013526234,0.148258091514093,1,22.0,1,1,1.3556119036313268,1.355611903631327
2016-10-15,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.2025367830929285,0.39738246204208444,0.0,1.411346162987996,0.051576645644769166,1,18.0,1,1,1.665396495058329,1.6653964950583293
2016-10-16,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,0.2911012545529187,0.42267891931791757,0.0,-0.012434461937040278,0.16034327224775843,1,35.0,1,1,0.4017157769171377,0.40171577691713783
2016-10-17,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,0.30375332190434606,-0.007360854371246508,0.0,-1.3345164707960024,0.5228986942577233,1,22.0,1,1,-0.21184303391241419,-0.2118430339124141
2016-10-18,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.7339236118528701,0.8527186930070821,0.0,0.1655381161785893,0.6437505015943782,1,7.0,1,1,0.32207834759313875,0.32207834759313886
2016-10-19,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.7212715445014433,0.5491612056970835,0.0,-0.851448044482151,0.8491985740666915,1,9.0,1,1,0.4132356566306722,0.4132356566306723
2016-10-21,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,0.39231779336433625,0.23295548974916863,0.0,-0.08870842398659574,0.4866431520567269,1,23.0,1,1,1.3711386980278297,1.37113869802783
2016-10-22,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.2025367830929285,-0.15913959802624555,0.0,-1.309091816779484,0.4020468869210683,1,27.0,1,1,1.7355175020102778,1.735517502010278
2016-10-23,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,0.3796657260129094,0.34678954749041824,0.0,-0.11413307800311438,0.4020468869210683,1,22.0,1,1,0.5790217516384939,0.579021751638494
2016-10-24,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.025200429232760668,-0.057953768922912714,0.0,1.157099622822811,0.06366182637843462,1,9.0,1,1,-0.1011520157954093,-0.10115201579540922
2016-10-25,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.13906903539560536,-0.2982701130433283,0.0,-0.7243247743995584,-0.1659566075612098,1,18.0,1,1,0.34662070002632084,0.3466207000263209
