visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,International cuisine,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-11-10,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.7823006474574584,-0.89421562147787,0.0,-1.213935620012074,-0.5753287109903062,1,10.0,1,1,-0.5612377897278386,-0.5612377897278382
2016-11-11,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.8517218085666587,-0.9984442693097032,0.0,-1.3470524084210647,-0.7851719462781078,1,30.0,1,1,0.40996124083677565,0.40996124083677604
2016-11-12,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.3194929067294566,-0.2225198910060564,0.0,0.33021912553221944,-0.31026357167939883,1,50.0,1,1,1.8351366460560437,1.8351366460560443
2016-11-13,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.3194929067294566,-0.24568181274646367,0.0,0.6763227753955955,-0.4096629989209891,1,41.0,1,1,-0.39865992564211206,-0.3986599256421118
2016-11-14,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.3079227132112566,-0.4657200692803339,0.0,-1.3470524084210647,-0.1445978596100817,1,28.0,1,1,-1.4470737412975605,-1.4470737412975605
2016-11-15,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.12279961692005571,-0.164615086655038,0.0,-0.921078685512294,-0.012065289954628095,1,68.0,1,1,-0.9341192393373448,-0.9341192393373446
2016-11-16,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.44676503542965706,-0.6857583258142037,0.0,-1.1873122623302759,-0.2329529060470509,1,20.0,1,1,-0.33851775635025616,-0.33851775635025594
2016-11-17,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.4351948419114571,-0.2804246953570748,0.0,0.8094395638045863,-0.5532399493810639,1,4.0,1,1,-0.28768792294875223,-0.28768792294875195
2016-11-18,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.5856073576480575,-0.5815296779823708,0.0,1.04904978294077,-0.7409944230596234,1,23.0,1,1,1.0354398014720765,1.035439801472077
2016-11-19,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.7591602604210582,-1.0100252301799069,0.0,-1.3470524084210647,-0.5421955685764428,1,33.0,1,1,1.5534384853728995,1.5534384853729
2016-11-20,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.3194929067294566,-0.037224517082797726,0.0,0.48995927162300856,-0.43175176053023134,1,46.0,1,1,-0.14179466066657287,-0.14179466066657256
2016-11-21,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.4351948419114571,-0.6973392866844075,0.0,-1.3470524084210647,-0.2881748100701566,1,15.0,1,1,-1.3415339345402393,-1.341533934540239
2016-11-22,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.2732121326566564,-0.164615086655038,0.0,0.4367125562594122,-0.2771304292655353,1,20.0,1,1,0.6873912475701752,0.6873912475701757
2016-11-23,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.5740371641298575,-0.6973392866844075,1.0,-1.3204290507392666,-0.47592928374871596,1,33.0,1,1,-0.20620498390817332,-0.20620498390817302
2016-11-24,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.5690738066950614,-1.4037778997668322,0.0,-1.3470524084210647,-1.3153022248999227,1,11.0,1,1,-1.156839272714927,-1.156839272714927
2016-11-25,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.24510838818546,-1.148996760622351,0.0,1.1289198559861646,-1.3815685097276493,1,19.0,1,1,0.8969188051030924,0.8969188051030929
2016-11-26,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.9327131631940588,-0.8826346606076664,0.0,0.3834658408958158,-1.0612814663936365,1,41.0,1,1,1.880534283521509,1.8805342835215098
2016-11-27,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.666598712275458,-0.8015679345162405,0.0,-1.213935620012074,-0.46488490294409485,1,52.0,1,1,-0.5181682362349611,-0.5181682362349609
2016-11-28,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.6087477446844577,-0.7784060127758332,0.0,-0.46848160492172536,-0.3765298565071256,1,26.0,1,1,-1.2941962270976173,-1.294196227097617
2016-11-29,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.678168905793658,-0.7436631301652221,0.0,0.1704789794414306,-0.5863730917949274,1,21.0,1,1,-0.6260361269648703,-0.6260361269648701
2016-11-30,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.8748621956030587,-1.0331871519203142,0.0,-0.04250788201295466,-0.8845713735196981,1,18.0,1,1,-0.378483197879683,-0.3784831978796827
2016-12-01,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.7360198733846581,-0.48888199102074115,0.0,-0.5217283202853217,-0.7630831846688656,1,16.0,1,1,-0.4871271166004548,-0.4871271166004546
2016-12-02,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.5624669706116575,-0.604691599722778,0.0,0.915932994531779,-0.45384052213947373,1,35.0,1,1,1.1700806578867473,1.1700806578867478
2016-12-03,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.6434583252390578,-0.5583677562419632,0.0,0.4367125562594122,-0.7851719462781078,1,47.0,1,1,2.3457630640436715,2.345763064043672
2016-12-04,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.5508967770934575,-0.5467867953717596,0.0,0.569829344668403,-0.6084618534041697,1,40.0,1,1,-0.31058074867920055,-0.31058074867920027
2016-12-05,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.42362464839325703,-0.2804246953570748,0.0,0.6763227753955955,-0.5201068069672006,1,21.0,1,1,-1.2259057639017035,-1.2259057639017035
2016-12-06,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.6434583252390578,-0.4193962257995189,0.0,0.915932994531779,-0.641594995818033,1,10.0,1,1,-0.7265317517815842,-0.726531751781584
2016-12-07,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.0252747113396594,-1.1026729171415364,0.0,-0.9477020431940922,-0.8735269927150769,1,24.0,1,1,-0.16662755637417787,-0.16662755637417756
2016-12-08,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.8980025826394589,-0.7899869736460369,0.0,0.9425563522135771,-1.0833702280028787,1,36.0,1,1,0.006038671592763139,0.006038671592763462
2016-12-09,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.6087477446844577,-0.3846533431889082,0.0,1.0224264252589719,-0.9950151815659095,1,29.0,1,1,1.8180640302570652,1.8180640302570659
2016-12-10,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.9095727761576589,-0.9868633084394995,0.0,0.9691797098953752,-0.796216327082729,1,53.0,1,1,2.5750793353435864,2.5750793353435872
2016-12-11,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.1062660659670596,-1.1374157997521472,0.0,0.9958030675771737,-1.028148323979773,1,47.0,1,1,0.20702992122619107,0.20702992122619143
2016-12-12,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.0831256789306596,-1.183739643232962,0.0,0.6496994177137975,-1.1275477512213632,1,19.0,1,1,-1.0221984163002562,-1.022198416300256
2016-12-13,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.8054410344938584,-0.6278535214631853,0.0,-0.6814684663761106,-1.039192704784394,1,18.0,1,1,-0.41922466739997244,-0.41922466739997216
2016-12-14,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.955853550230459,-1.0910919562713326,0.0,-1.2671823353756702,-0.8293494694965925,1,27.0,1,1,0.2586357826185577,0.2586357826185581
2016-12-15,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.17568722707626,-1.230063486713777,0.0,0.48995927162300856,-1.0723258471982575,1,11.0,1,1,0.36301154738958497,0.36301154738958535
2016-12-16,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.3376699363310605,-1.2648063693243878,0.0,0.9425563522135771,-1.2490359400721958,1,37.0,1,1,1.9957744401646136,1.995774440164614
2016-12-17,air_9bf595ef095572fb,0,0,1,0,0,0,0,-1.1178362594852598,-0.8826346606076664,0.0,1.04904978294077,-1.414701652141513,1,53.0,1,1,3.0352639339251413,3.035263933925142
2016-12-18,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.944283356712259,-0.674177364944,0.0,0.6763227753955955,-1.0612814663936365,1,31.0,1,1,0.31062965800635567,0.31062965800635606
2016-12-19,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.7360198733846581,-0.5815296779823708,0.0,0.862686279168183,-0.8956157543243194,1,24.0,1,1,-0.4630702488837125,-0.46307024888371223
2016-12-20,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.7823006474574584,-0.7205012084248148,0.0,-0.415234889558129,-0.7630831846688656,1,31.0,1,1,0.28269265033530006,0.28269265033530044
2016-12-21,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.678168905793658,-0.43097718666972273,0.0,0.7295694907591919,-0.8403938503012136,1,24.0,1,1,0.8759660493498007,0.8759660493498012
2016-12-22,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.20379097154745615,-0.06038643882320501,0.0,-0.6814684663761106,-0.6857725190365177,1,22.0,1,1,2.012071027972729,2.01207102797273
2016-12-23,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.2732121326566564,-0.12987220404442684,1.0,-0.20224802810374376,-0.47592928374871596,1,41.0,1,1,1.5026086519713955,1.5026086519713961
2016-12-24,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.8980025826394589,-1.0216061910501104,0.0,0.915932994531779,-0.8183050886919713,1,41.0,1,1,1.7505495950520142,1.7505495950520147
2016-12-25,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.1294064530034598,-1.183739643232962,0.0,-0.09575459737655102,-0.9177045159335616,1,40.0,1,1,0.014962993487683684,0.014962993487684009
2016-12-26,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.0946958724488596,-1.1258348388819437,0.0,-1.0009487585576886,-0.9950151815659095,1,23.0,1,1,-0.12394601687673176,-0.12394601687673146
2016-12-27,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.6087477446844577,-0.2225198910060564,0.0,-1.2938056930574682,-0.8072607078873502,1,26.0,1,1,0.6687665757894715,0.668766575789472
2016-12-28,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.19882761411266,-1.3111302128052025,0.0,1.04904978294077,-1.19381403604909,1,33.0,1,1,1.8789822275397838,1.8789822275397843
2016-12-29,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.3955209039220606,-1.4732636649880542,1.0,0.037362191032439776,-1.337390986509165,1,17.0,1,1,1.4401383987069516,1.4401383987069523
2016-12-30,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.19882761411266,-1.2184825258435732,1.0,1.04904978294077,-1.1275477512213632,1,10.0,1,1,0.6388894981412592,0.6388894981412596
2017-01-05,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.1178362594852598,-1.1953206041031657,0.0,1.04904978294077,-1.0060595623705308,1,11.0,1,1,-1.3194171368006535,-1.3194171368006535
2017-01-06,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.3723805168856607,-1.3806159780264247,0.0,0.9958030675771737,-1.2490359400721958,1,33.0,1,1,0.002934559629312514,0.002934559629312837
2017-01-07,air_9bf595ef095572fb,0,0,1,0,0,0,0,-1.4186612909584608,-1.3921969388966284,0.0,0.9691797098953752,-1.4036572713368918,1,57.0,1,1,0.8259122439391593,0.8259122439391599
2017-01-08,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.4418016779948608,-1.7048828823921278,0.0,-1.3470524084210647,-1.2379915592675748,1,41.0,1,1,-0.33812974235482485,-0.33812974235482457
2017-01-09,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.0599852918942596,-1.1142538780117401,1.0,-0.7613385394215051,-0.9950151815659095,1,19.0,1,1,-1.2627670934676796,-1.2627670934676796
2017-01-10,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.955853550230459,-0.9289585040884811,0.0,1.0224264252589719,-1.028148323979773,1,28.0,1,1,-1.1859403223722766,-1.1859403223722766
2017-01-11,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.0946958724488596,-1.1258348388819437,0.0,1.04904978294077,-0.9839708007612884,1,13.0,1,1,-0.8499202023287465,-0.8499202023287464
2017-01-12,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.19882761411266,-0.9984442693097032,0.0,0.8360629214863844,-1.337390986509165,1,13.0,1,1,-0.8642767201597057,-0.8642767201597056
2017-01-13,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.17568722707626,-0.9289585040884811,0.0,0.4367125562594122,-1.260080320876817,1,33.0,1,1,0.7700382285970481,0.7700382285970485
2017-01-14,air_9bf595ef095572fb,0,0,1,0,0,0,0,-1.6153545807678615,-1.6701399997815167,0.0,-0.49510496260352344,-1.5582786026015878,1,39.0,1,1,1.2391471490735237,1.2391471490735242
2017-01-15,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.8120478705772625,-1.8554353737047757,0.0,0.8094395638045863,-1.6687224106477991,1,33.0,1,1,-0.8336236145206308,-0.8336236145206306
2017-01-16,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.5227930326222614,-1.4732636649880542,0.0,1.1289198559861646,-1.6355892682339357,1,24.0,1,1,-1.3935278099280373,-1.393527809928037
2017-01-17,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.2682487752218603,-1.1374157997521472,0.0,1.075673140622568,-1.337390986509165,1,27.0,1,1,-0.84798013235159,-0.8479801323515898
2017-01-18,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.22196800114906,-1.2069015649733694,0.0,1.075673140622568,-1.2932134632906804,1,14.0,1,1,-0.41262842947763984,-0.4126284294776396
2017-01-19,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.1525468400398597,-1.1374157997521472,0.0,0.1438556217596323,-1.1496365128306054,1,25.0,1,1,-0.42271679335885437,-0.42271679335885415
2017-01-20,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.5459334196586614,-1.9596640215366088,0.0,-1.3470524084210647,-1.1717252744398479,1,23.0,1,1,0.8072875721584556,0.807287572158456
2017-01-21,air_9bf595ef095572fb,0,0,1,0,0,0,0,-1.21039780763086,-1.1258348388819437,0.0,1.1555432136679626,-1.2821690824860592,1,33.0,1,1,1.75520576299719,1.7552057629971907
2017-01-22,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.19882761411266,-0.9057965823480737,0.0,1.1289198559861646,-1.3153022248999227,1,26.0,1,1,-0.5232124181755683,-0.5232124181755681
2017-01-23,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.4302314844766608,-1.4848446258582577,0.0,0.48995927162300856,-1.3926128905322708,1,11.0,1,1,-1.409824397736153,-1.4098243977361529
2017-01-24,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.6037843872496615,-1.5080065475986653,0.0,1.1555432136679626,-1.6245448874293147,1,20.0,1,1,-0.7265317517815842,-0.726531751781584
2017-01-25,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.4418016779948608,-1.299549251934999,0.0,1.2087899290315587,-1.5472342217969666,1,28.0,1,1,-0.3292054204599043,-0.32920542045990403
2017-01-26,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.3608103233674607,-1.1605777214925548,0.0,1.1821665713497607,-1.569322983406209,1,11.0,1,1,-0.1895203821046262,-0.1895203821046259
2017-01-27,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.8748621956030587,-0.5467867953717596,0.0,0.037362191032439776,-1.260080320876817,1,24.0,1,1,1.2682481987308734,1.2682481987308738
2017-01-28,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.9211429696758588,-0.824729856256648,0.0,1.075673140622568,-0.9066601351289405,1,56.0,1,1,2.0264275458036884,2.026427545803689
2017-01-29,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.9674237437486591,-1.0100252301799069,0.0,-0.574975035648918,-0.8845713735196981,1,36.0,1,1,-0.12511005886302576,-0.12511005886302545
2017-01-30,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.5971775511662577,-0.1414531649146307,0.0,0.7561928484409902,-0.6747281382318965,1,13.0,1,1,-1.3147609688554776,-1.3147609688554776
2017-01-31,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.21039780763086,-1.2416444475839805,0.0,1.1289198559861646,-1.105458989612121,1,27.0,1,1,-0.6982067301150973,-0.6982067301150972
2017-02-01,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.19882761411266,-1.1721586823627586,0.0,0.569829344668403,-1.1717252744398479,1,20.0,1,1,-0.5154521382669418,-0.5154521382669416
2017-02-02,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.3723805168856607,-1.2763873301945916,0.0,1.2087899290315587,-1.3153022248999227,1,5.0,1,1,-0.5278685861207443,-0.527868586120744
2017-02-03,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.0368449048578594,-0.8131488953864443,0.0,1.2087899290315587,-1.3042578440953014,1,29.0,1,1,0.7789625504919686,0.778962550491969
2017-02-04,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.944283356712259,-0.8478917779970553,0.0,1.2087899290315587,-0.9287488967381827,1,43.0,1,1,1.8452250099372582,1.845225009937259
2017-02-05,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.0599852918942596,-1.253225408454184,0.0,-0.6814684663761106,-1.039192704784394,1,31.0,1,1,-0.6287522249328896,-0.6287522249328894
2017-02-06,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.8864323891212589,-0.5815296779823708,0.0,0.27697241016862306,-1.0502370855890153,1,11.0,1,1,-1.3582185363437864,-1.3582185363437862
2017-02-07,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.24510838818546,-1.2416444475839805,0.0,1.1821665713497607,-1.1717252744398479,1,30.0,1,1,-0.8208191526713969,-0.8208191526713968
2017-02-08,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.1641170335580597,-1.1258348388819437,0.0,1.1821665713497607,-1.2048584168537113,1,28.0,1,1,-0.33929378434111884,-0.33929378434111856
2017-02-09,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.6153545807678615,-1.7743686476133498,0.0,-1.3470524084210647,-1.3042578440953014,1,33.0,1,1,-0.6636734845217092,-0.6636734845217089
2017-02-10,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.3955209039220606,-1.3227111736754062,0.0,-0.2821181011491382,-1.2490359400721958,1,31.0,1,1,1.072689145033484,1.0726891450334846
2017-02-11,air_9bf595ef095572fb,0,0,1,0,0,0,0,-1.4186612909584608,-1.230063486713777,1.0,0.5964527023502011,-1.5914117450154512,1,31.0,1,1,1.6954516077007655,1.6954516077007662
2017-02-12,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.3145295492946605,-1.1026729171415364,0.0,1.1821665713497607,-1.4588791753599974,1,40.0,1,1,-0.28962799292590885,-0.2896279929259086
2017-02-13,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.1641170335580597,-1.0331871519203142,0.0,0.7828162061227882,-1.3042578440953014,1,20.0,1,1,-1.2034009521666864,-1.2034009521666864
2017-02-14,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.18725742059446,-1.0331871519203142,0.0,1.0224264252589719,-1.182769655244469,1,20.0,1,1,-0.5468812718968794,-0.5468812718968792
2017-02-15,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.1409766465216598,-0.9173775432182774,0.0,1.2886600020769534,-1.2821690824860592,1,33.0,1,1,0.009142783556213764,0.009142783556214087
2017-02-16,air_9bf595ef095572fb,0,0,0,0,1,0,0,-1.0484150983760594,-0.8131488953864443,0.0,1.2886600020769534,-1.271124701681438,1,25.0,1,1,0.024663343373466887,0.024663343373467213
2017-02-17,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.3657736808022568,-0.014062595342390034,0.0,0.8360629214863844,-0.8845713735196981,1,33.0,1,1,1.212374183388762,1.2123741833887627
2017-02-18,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.955853550230459,-1.1605777214925548,0.0,-0.574975035648918,-0.7078612806457598,1,43.0,1,1,1.9333041869001697,1.9333041869001704
2017-02-19,air_9bf595ef095572fb,0,0,0,1,0,0,0,-1.17568722707626,-1.0679300345309253,0.0,1.2087899290315587,-1.2379915592675748,1,51.0,1,1,-0.12122991890871247,-0.12122991890871217
2017-02-20,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.7475900669028582,-0.11829124317422342,0.0,0.1438556217596323,-1.2159027976583323,1,8.0,1,1,-1.387319586001136,-1.3873195860011358
2017-02-21,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.18725742059446,-1.253225408454184,0.0,1.2354132867133567,-1.0171039431751518,1,16.0,1,1,-0.49721548048166936,-0.49721548048166914
2017-02-22,air_9bf595ef095572fb,0,0,0,0,0,0,1,-1.0831256789306596,-1.1721586823627586,0.0,-0.20224802810374376,-1.2932134632906804,1,23.0,1,1,-0.011033944206215297,-0.011033944206214976
2017-02-23,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.45833522894785705,-0.5120439127611485,0.0,-0.9477020431940922,-0.486973664553337,1,20.0,1,1,-0.08514461733359896,-0.08514461733359865
2017-02-24,air_9bf595ef095572fb,1,0,0,0,0,0,0,-1.0368449048578594,-1.0910919562713326,0.0,-0.415234889558129,-0.8403938503012136,1,25.0,1,1,1.3582674456709414,1.358267445670942
2017-02-25,air_9bf595ef095572fb,0,0,1,0,0,0,0,-1.0252747113396594,-0.9289585040884811,0.0,0.8094395638045863,-1.028148323979773,1,55.0,1,1,2.2689362929482684,2.2689362929482693
2017-02-26,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.8980025826394589,-0.7552440910354259,0.0,0.889309636849981,-1.0502370855890153,1,44.0,1,1,0.10420621243688914,0.10420621243688948
2017-02-27,air_9bf595ef095572fb,0,1,0,0,0,0,0,-1.17568722707626,-1.2763873301945916,0.0,-0.8145852547851015,-0.9397932775428037,1,17.0,1,1,-1.039659046094666,-1.0396590460946658
2017-02-28,air_9bf595ef095572fb,0,0,0,0,0,1,0,-1.2566785817036603,-1.230063486713777,0.0,0.9958030675771737,-1.0612814663936365,1,13.0,1,1,-0.378483197879683,-0.3784831978796827
