visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,total_area_visitors,total_genre_visitors
2016-05-25,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.8008700884016112,0.713350637535997,0.0,-1.426394682194606,0.859800587537401,1,16.0,1,1,-1.0546524967513446,-1.0546524967513446
2016-05-26,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.9171676285672278,0.9468613896369774,0.0,-1.1453177046124683,1.0729897421359589,1,11.0,1,1,-1.0183497541740638,-1.018349754174064
2016-05-27,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.8473891044678576,0.8023071145268468,0.0,0.6689064234176936,0.859800587537401,1,4.0,1,1,-0.7228505069016528,-0.7228505069016529
2016-05-28,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.498496483971008,0.32416605070103005,0.0,-1.451947134702073,0.6353909511178663,1,9.0,1,1,-0.5263587393854618,-0.526358739385462
2016-05-29,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.5566452540538163,0.6799919586644284,0.0,-0.22542941434365393,0.511965651087122,1,11.0,1,1,-1.034343270134684,-1.0343432701346842
2016-05-31,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.8939081205341045,0.7911875549029904,0.0,1.1544030210595675,0.8822415511793543,1,19.0,1,1,-1.13106596189653,-1.13106596189653
2016-06-01,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.6031642701200631,0.5131985643065854,0.0,1.0266407585222321,0.5007451692661454,1,12.0,1,1,-1.1523906498440235,-1.1523906498440235
2016-06-02,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.3938286978219533,0.43536164693959206,0.0,1.3077177361043701,0.3099969783095408,1,22.0,1,1,-1.0912091046613335,-1.0912091046613337
2016-06-03,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.463607221921323,0.6132746009212914,0.0,1.9209765962835794,0.06314637824805251,1,11.0,1,1,-0.7809856680918436,-0.7809856680918437
2016-06-04,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.5566452540538163,0.546557243178154,0.0,-1.068660347090067,0.4446427601612616,1,13.0,1,1,-0.6058185885231463,-0.6058185885231464
2016-06-05,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.4752369759378848,0.3352856103248864,0.0,-1.2475275146423366,0.5007451692661454,1,16.0,1,1,-1.1988480057296345,-1.1988480057296347
2016-06-07,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.5450155000372549,0.3352856103248864,0.0,-1.451947134702073,0.6466114329388427,1,12.0,1,1,-1.2422589776227464,-1.2422589776227466
2016-06-08,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.7543510723353644,0.824546233774559,0.0,0.3878294458355557,0.5680680601920056,1,13.0,1,1,-1.0764849153642546,-1.0764849153642548
2016-06-09,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.8822783665175427,0.9246222703892647,0.0,-0.22542941434365393,0.938343960284238,1,4.0,1,1,-1.127257981905906,-1.127257981905906
2016-06-10,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.0683544307825295,1.1914917013618138,0.0,1.9209765962835794,0.8373596238954476,1,15.0,1,1,-0.685532302993539,-0.6855323029935391
2016-06-12,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.975316398650036,0.9579809492608334,0.0,-1.094212799597534,1.1515331148827959,1,22.0,1,1,-1.1567063605000638,-1.156706360500064
2016-06-14,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.9520568906169128,0.9913396281324021,0.0,-0.32763922437352205,0.9159029966422846,1,22.0,1,1,-1.1673687044738106,-1.1673687044738108
2016-06-15,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.1497627088984608,1.0802961051232518,0.0,0.2345147307907532,1.0393282966730284,1,9.0,1,1,-1.1069487552892454,-1.1069487552892456
2016-06-16,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.8008700884016112,0.4242420873157357,0.0,-1.451947134702073,1.0617692603149822,1,9.0,1,1,-1.178538779112974,-1.178538779112974
2016-06-17,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.9404271366003509,0.768948435655278,0.0,-0.5320588444332587,1.0393282966730284,1,10.0,1,1,-0.6136884138371023,-0.6136884138371024
2016-06-18,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.0916139388156525,1.213730820609526,0.0,1.6654520712089087,0.8036981784325172,1,21.0,1,1,-0.5212814327312967,-0.5212814327312969
2016-06-19,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.7078320562691178,0.4242420873157357,0.0,-1.451947134702073,1.0056668512100986,1,22.0,1,1,-1.1501058618496491,-1.1501058618496494
2016-06-20,air_d4b5a4b04c5f2d04,0,1,0,0,0,0,0,1.0567246767659675,0.9135027107654088,0.0,-0.2509818668511209,1.1066511875988891,1,1.0,1,1,-1.4189492491876934,-1.4189492491876934
2016-06-21,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.0218354147162825,0.9802200685085457,0.0,0.3878294458355557,1.016887333031075,1,8.0,1,1,-1.202148255054842,-1.202148255054842
2016-06-22,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.9636866446334742,0.7800679952791344,0.0,-1.4008422296871388,1.2076355239876795,1,7.0,1,1,-1.1391896525431942,-1.1391896525431942
2016-06-23,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.0916139388156525,1.0691765454993953,0.0,-0.17432450932871976,1.1627535967037728,1,17.0,1,1,-1.1348739418871538,-1.1348739418871538
2016-06-24,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.8939081205341045,0.88014403189384,0.0,-1.0431078945826,0.8934620330003312,1,9.0,1,1,-0.6357746977827207,-0.6357746977827208
2016-06-25,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.9055378745506659,0.88014403189384,0.0,-1.375289777179672,0.8261391420744707,1,16.0,1,1,-0.4712699621877701,-0.47126996218777023
2016-06-26,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.8357593504512962,0.8023071145268468,0.0,1.1032981160446336,0.8261391420744707,1,25.0,1,1,-1.0419592301159317,-1.041959230115932
2016-06-28,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.5799047620869395,0.32416605070103005,0.0,-1.451947134702073,0.770036732969587,1,7.0,1,1,-1.2158569830210877,-1.215856983021088
2016-06-29,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.8241295964347344,0.7244701971598534,0.0,-1.375289777179672,0.9607849239261914,1,6.0,1,1,-1.0366280581290583,-1.0366280581290583
2016-06-30,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.0102056606997212,0.824546233774559,0.0,-1.1964226096274024,1.2188560058086564,1,3.0,1,1,-1.0117492555236491,-1.0117492555236494
2016-07-01,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.2311709870143923,1.213730820609526,0.0,1.1288505685521004,1.0617692603149822,1,12.0,1,1,1.5891010780724433,1.589101078072443
2016-07-02,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.5568040994781187,1.5584371689490684,0.0,1.5632422611790409,1.3310608240184238,1,13.0,1,1,1.6952167871444948,1.6952167871444945
2016-07-03,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.6498421316106122,1.5584371689490684,0.0,1.1288505685521004,1.622793351363819,1,15.0,1,1,0.37029361574010167,0.3702936157401015
2016-07-05,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.591693361527804,1.5806762881967804,0.0,1.7421094287313101,1.6003523877218653,1,13.0,1,1,0.300480649245331,0.30048064924533086
2016-07-06,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.510285083411872,1.3916437745912253,0.0,1.2566128310894358,1.5330294967960052,1,16.0,1,1,0.6071499711569054,0.6071499711569053
2016-07-07,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.510285083411872,1.4917198112059311,0.0,1.793214333746244,1.4208246785862377,1,15.0,1,1,0.5624696726002522,0.562469672600252
2016-07-08,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.1962817249647073,1.1136547839948203,0.0,-1.451947134702073,1.2637379330925633,1,7.0,1,1,1.451506067744568,1.451506067744568
2016-07-09,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.9520568906169128,0.8467853530222714,0.0,-0.8386882745228634,1.1851945603457261,1,16.0,1,1,1.6543444685784654,1.6543444685784652
2016-07-10,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.3125792651303239,1.2470894994810948,0.0,0.4133818983430227,1.2637379330925633,1,16.0,1,1,0.4774247861429861,0.47742478614298595
2016-07-12,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.3823577892296939,1.1914917013618138,0.0,-1.094212799597534,1.6003523877218653,1,14.0,1,1,0.3106352625536613,0.31063526255366114
2016-07-13,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.3823577892296939,1.0246983070039708,0.0,-1.375289777179672,1.5218090149750283,1,22.0,1,1,0.35963127176635484,0.35963127176635473
2016-07-14,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.2776900030806388,1.3138068572242316,0.0,-0.19987696183618675,1.3422813058394008,1,17.0,1,1,0.5058577034063109,0.5058577034063108
2016-07-15,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.0799841847990908,0.8356657933984154,0.0,-1.068660347090067,1.3535017876603772,1,10.0,1,1,1.3078182894316945,1.3078182894316943
2016-07-16,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.2660602490640773,1.102535224370964,0.0,-0.3531916768809893,1.2973993785554936,1,16.0,1,1,1.614487611343269,1.614487611343269
2016-07-17,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.3590982811965708,1.1247743436186763,0.0,-1.426394682194606,1.499368051333075,1,25.0,1,1,0.9874402395538743,0.9874402395538742
2016-07-19,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.4870255753787487,1.4250024534627936,0.0,1.767661881238777,1.2637379330925633,1,6.0,1,1,0.07250958047331627,0.07250958047331613
2016-07-20,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.4405065593125022,1.4472415727105064,0.0,1.9209765962835794,1.3871632331233075,1,1.0,1,1,0.3984726676707182,0.39847266767071804
2016-07-21,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.3707280352131321,1.3582850957196564,0.0,0.28561963580568733,1.3535017876603772,1,10.0,1,1,0.5479993486358815,0.5479993486358814
2016-07-22,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.417247051279379,1.4917198112059311,0.0,1.0521932110296994,1.3759427513023306,1,2.0,1,1,1.3509753959920983,1.350975395992098
2016-07-23,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.3707280352131321,1.324926416848088,0.0,1.3077177361043701,1.443265642228191,1,15.0,1,1,1.564983871465159,1.5649838714651587
2016-07-24,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.2776900030806388,1.1914917013618138,0.0,-0.4298490344033904,1.3759427513023306,1,2.0,1,1,0.3553155611103145,0.35531556111031437
2016-07-26,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.184651970948146,1.046937426251683,0.0,-1.4008422296871388,1.3535017876603772,1,5.0,1,1,0.41472004896404663,0.4147200489640465
2016-07-27,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.3590982811965708,1.3471655360958008,0.0,0.15785737326835203,1.3535017876603772,1,13.0,1,1,0.5525689246246301,0.55256892462463
2016-07-28,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.4870255753787487,1.3582850957196564,0.0,0.33672454082062153,1.6003523877218653,1,17.0,1,1,0.7051419895822926,0.7051419895822925
2016-07-29,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.4637660673456254,1.3916437745912253,0.0,1.2566128310894358,1.5105885331540518,1,10.0,1,1,1.5180187849141313,1.5180187849141311
2016-07-30,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.4986553293953104,1.6585132055637741,0.0,1.3077177361043701,1.499368051333075,1,15.0,1,1,1.5982402300499405,1.5982402300499403
2016-07-31,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.5335445914449957,1.6140349670683494,0.0,1.2566128310894358,1.3983837149442844,1,26.0,1,1,0.38577940103530534,0.3857794010353052
2016-08-02,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.580063607511242,1.5917958478206367,0.0,0.00454265822354973,1.5891319059008888,1,12.0,1,1,0.12353651234767592,0.12353651234767578
2016-08-03,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.5335445914449957,1.5473176093252121,0.0,0.9755358535072981,1.5218090149750283,1,12.0,1,1,0.42944423826112554,0.4294442382611254
2016-08-04,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.614952869560927,1.7141110036830551,0.0,1.2566128310894358,1.5105885331540518,1,7.0,1,1,0.5160123167146411,0.516012316714641
2016-08-05,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.6614718856271735,1.7585892421784797,0.0,0.8988784959848968,1.6788957604687027,1,6.0,1,1,1.2341973429463,1.2341973429463
2016-08-06,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.4986553293953104,1.7363501229307678,0.0,0.4133818983430227,1.4208246785862377,1,17.0,1,1,1.0686771460205164,1.0686771460205164
2016-08-07,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.5684338534946802,1.6585132055637741,0.0,1.6654520712089087,1.488147569512098,1,7.0,1,1,0.2509769093672209,0.2509769093672208
2016-08-09,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.6498421316106122,1.6140349670683494,0.0,1.1544030210595675,1.5666909422589355,1,18.0,1,1,0.4637160581767402,0.4637160581767401
2016-08-10,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.591693361527804,1.6140349670683494,0.0,1.6143471661939748,1.5442499786169817,1,11.0,1,1,1.1499140524871587,1.1499140524871585
2016-08-11,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.510285083411872,1.6251545266922058,1.0,1.716556976223843,1.2525174512715866,1,25.0,1,1,0.937682634343056,0.9376826343430558
2016-08-12,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.545174345461557,1.5139589304536438,0.0,1.793214333746244,1.454486124049168,1,14.0,1,1,0.6419295217379366,0.6419295217379365
2016-08-13,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.6265826235774885,1.6029154074444931,1.0,1.358822641119304,1.5891319059008888,1,23.0,1,1,0.7554073254585274,0.7554073254585273
2016-08-14,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.580063607511242,1.6696327651876304,1.0,1.0266407585222321,1.5554704604379586,1,19.0,1,1,0.04686918186978231,0.04686918186978218
2016-08-16,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.6498421316106122,1.6696327651876304,0.0,0.6178015184027591,1.7686596150365164,1,15.0,1,1,-0.23212881877659208,-0.2321288187765922
2016-08-17,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.6033231155443652,1.7141110036830551,0.0,-0.4298490344033904,1.6788957604687027,1,5.0,1,1,0.11135097637767957,0.11135097637767945
2016-08-18,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.7079909016934205,1.8586652787931854,0.0,0.541144160880358,1.6788957604687027,1,6.0,1,1,0.2997190532472062,0.2997190532472061
2016-08-19,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.6498421316106122,1.8697848384170417,0.0,0.6178015184027591,1.6340138331847955,1,6.0,1,1,1.2090646750081826,1.2090646750081824
2016-08-20,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.7196206557099818,1.8141870402977607,0.0,0.4133818983430227,1.577911424079912,1,24.0,1,1,1.1288432298723734,1.1288432298723732
2016-08-21,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.8359181958755983,1.8475457191693299,0.0,1.2821652835969028,1.8023210604994466,1,41.0,1,1,0.11972853235705205,0.11972853235705193
2016-08-23,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.6498421316106122,1.4917198112059311,0.0,-0.6598211069705939,1.746218651394563,1,10.0,1,1,0.2555464853559695,0.2555464853559694
2016-08-24,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.614952869560927,1.8141870402977607,0.0,0.28561963580568733,1.6340138331847955,1,12.0,1,1,0.3852716703698888,0.3852716703698887
2016-08-25,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.614952869560927,1.6029154074444931,0.0,0.9499834009998311,1.6452343150057724,1,9.0,1,1,0.47361680615236224,0.4736168061523621
2016-08-26,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.591693361527804,1.6362740863160614,0.0,1.1288505685521004,1.5666909422589355,1,9.0,1,1,1.4124108065074965,1.4124108065074963
2016-08-27,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.3707280352131321,1.3026872976003754,0.0,-0.09766715180631862,1.5442499786169817,1,7.0,1,1,1.4553140477351918,1.4553140477351918
2016-08-28,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.3707280352131321,1.43612201308665,0.0,-0.7109260119855282,1.4096041967652608,1,13.0,1,1,0.4949414940998558,0.49494149409985566
2016-08-30,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.9985759066831592,0.8356657933984154,0.0,0.541144160880358,1.016887333031075,1,14.0,1,1,0.23752204673368327,0.23752204673368316
2016-08-31,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.3009495111137626,1.3138068572242316,0.0,1.6910045237163762,1.1515331148827959,1,15.0,1,1,0.5302287753463035,0.5302287753463034
2016-09-01,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.2195412329978306,1.324926416848088,0.0,1.1288505685521004,1.0617692603149822,1,14.0,1,1,0.2621469840063842,0.2621469840063841
2016-09-02,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.2776900030806388,1.3916437745912253,0.0,1.409927546134238,1.028107814852052,1,15.0,1,1,1.0823858739867624,1.0823858739867622
2016-09-03,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.4753958213621874,1.43612201308665,0.0,0.13230492076088504,1.319840342197447,1,14.0,1,1,1.4789235236770597,1.4789235236770597
2016-09-04,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.3939875432462554,1.5028393708297874,0.0,0.31117208831315457,1.4208246785862377,1,21.0,1,1,0.1654242922445383,0.16542429224453817
2016-09-05,air_d4b5a4b04c5f2d04,0,1,0,0,0,0,0,1.2660602490640773,1.1692525821141013,0.0,-1.1708701571199354,1.454486124049168,1,1.0,1,1,-0.24050637475596456,-0.24050637475596467
2016-09-06,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,1.2776900030806388,1.3916437745912253,0.0,-0.3020867718660551,1.2973993785554936,1,10.0,1,1,0.23752204673368327,0.23752204673368316
2016-09-07,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.3939875432462554,1.5139589304536438,0.0,0.8733260434774298,1.3310608240184238,1,21.0,1,1,0.3032731679051218,0.3032731679051217
2016-09-08,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.1497627088984608,0.9579809492608334,0.0,-1.1197652521050012,1.3086198603764705,1,10.0,1,1,0.4035499743248833,0.4035499743248832
2016-09-09,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.103243692832214,1.0914156647471076,0.0,0.7711162334475614,1.0729897421359589,1,17.0,1,1,1.2981714067887808,1.2981714067887806
2016-09-10,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.1148734468487758,1.213730820609526,0.0,1.4865849036566394,0.949564442105215,1,7.0,1,1,1.6439359899374268,1.6439359899374266
2016-09-11,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.2311709870143923,1.2915677379765198,0.0,0.49003925586542385,1.1403126330618194,1,25.0,1,1,0.4639699235094485,0.4639699235094483
2016-09-13,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.9869461526665975,0.5354376835542977,0.0,-1.451947134702073,1.3422813058394008,1,19.0,1,1,0.12582130034205022,0.12582130034205008
2016-09-14,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.0102056606997212,0.8467853530222714,0.0,-1.2986324196572707,1.2412969694506097,1,8.0,1,1,0.3941569570146778,0.3941569570146777
2016-09-15,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,1.0799841847990908,0.8467853530222714,0.0,-1.1708701571199354,1.1851945603457261,1,11.0,1,1,0.6147659311381531,0.6147659311381529
2016-09-16,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,1.1613924629150223,1.1247743436186763,0.0,-0.2509818668511209,1.2300764876296333,1,15.0,1,1,1.251967916235878,1.2519679162358779
2016-09-17,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.3474685271800089,1.2804481783526633,0.0,-0.3531916768809893,1.4320451604072142,1,8.0,1,1,1.5659993327959918,1.5659993327959918
2016-09-18,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.103243692832214,0.88014403189384,0.0,-1.451947134702073,1.27495841491354,1,17.0,1,1,0.765815804099566,0.7658158040995658
2016-09-21,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.7543510723353644,0.6132746009212914,0.0,-1.451947134702073,0.949564442105215,1,9.0,1,1,0.9069649290853569,0.9069649290853568
2016-09-22,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.8706486125009809,0.8912635915176964,1.0,-1.1964226096274024,0.9607849239261914,1,27.0,1,1,0.45457690619924296,0.45457690619924285
2016-09-23,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.8124998424181726,0.6355137201690038,0.0,-1.3241848721647378,1.028107814852052,1,6.0,1,1,0.7815554547274779,0.7815554547274778
2016-09-24,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.7659808263519261,0.5243181239304417,0.0,-1.2730799671498034,0.8710210693583774,1,7.0,1,1,1.412156941174788,1.412156941174788
2016-09-25,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.103243692832214,1.1803721417379573,0.0,-0.22542941434365393,1.117871669419866,1,23.0,1,1,0.39796493700530167,0.39796493700530156
2016-09-28,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.1962817249647073,0.9691005088846898,0.0,-1.4008422296871388,1.4096041967652608,1,13.0,1,1,0.43096743025737505,0.43096743025737494
2016-09-29,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.8124998424181726,0.6243941605451474,0.0,-1.451947134702073,0.938343960284238,1,9.0,1,1,0.5134736633875586,0.5134736633875584
2016-09-30,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.8008700884016112,0.7911875549029904,0.0,-0.32763922437352205,0.7924776966115403,1,19.0,1,1,1.4586142970603992,1.458614297060399
2016-10-01,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.975316398650036,0.9246222703892647,0.0,-0.8386882745228634,1.1403126330618194,1,12.0,1,1,1.4817160423368505,1.4817160423368505
2016-10-02,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,1.2428007410309543,1.1914917013618138,0.0,0.030095110731016703,1.3310608240184238,1,17.0,1,1,0.3598851370990631,0.359885137099063
2016-10-03,air_d4b5a4b04c5f2d04,0,1,0,0,0,0,0,0.9287973825837892,0.824546233774559,0.0,-1.451947134702073,0.9832258875681448,1,1.0,1,1,-0.3748011357586325,-0.3748011357586326
2016-10-04,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.9404271366003509,0.9468613896369774,0.0,-0.8131358220153964,0.9720054057471683,1,14.0,1,1,0.19715745883307043,0.1971574588330703
2016-10-05,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,1.0334651687328442,0.9357418300131211,0.0,-1.375289777179672,0.9159029966422846,1,5.0,1,1,0.08190259778352177,0.08190259778352164
2016-10-06,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.9287973825837892,0.8912635915176964,0.0,0.3622769933280885,0.9607849239261914,1,12.0,1,1,0.40202678232863376,0.40202678232863365
2016-10-07,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.6962023022525561,0.7022310779121407,0.0,0.3622769933280885,0.4334222783402849,1,7.0,1,1,1.1989100616998523,1.1989100616998523
2016-10-08,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,1.184651970948146,1.2359699398572384,0.0,-0.046562246791384446,0.9271234784632612,1,12.0,1,1,1.369507565279801,1.3695075652798008
2016-10-09,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.6147940241366245,0.7022310779121407,0.0,-0.8386882745228634,0.4783042056241919,1,22.0,1,1,0.883355453143489,0.8833554531434888
2016-10-11,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.31242041970602175,0.2352095737101804,0.0,-0.3020867718660551,0.28755601466758723,1,16.0,1,1,-0.1346445310166214,-0.13464453101662152
2016-10-12,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.3589394357722682,0.46872032581116074,0.0,0.33672454082062153,0.3436584237724709,1,4.0,1,1,0.34566867846740074,0.3456686784674006
2016-10-13,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.19612287954040522,0.07953573897619375,0.0,-0.6598211069705939,0.3436584237724709,1,11.0,1,1,0.3687704237438521,0.368770423743852
2016-10-14,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.13797410945759694,0.24632913333403675,0.0,-0.5320588444332587,0.24267408738368046,1,17.0,1,1,1.3050257707719037,1.3050257707719035
2016-10-15,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.30079066568945995,0.4798398854350167,0.0,1.1288505685521004,-0.06027892178269154,1,29.0,1,1,1.6190571873320176,1.6190571873320174
2016-10-16,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.6613130402028714,0.7355897567837094,0.0,-0.02100979428391747,0.5792885420129825,1,29.0,1,1,0.33805271848615304,0.33805271848615287
2016-10-18,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.8357593504512962,0.8467853530222714,0.0,-0.3531916768809893,0.8485801057164241,1,12.0,1,1,0.2573235426849273,0.2573235426849272
2016-10-19,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.777610580368488,0.7244701971598534,0.0,-0.27653431935858813,0.8261391420744707,1,8.0,1,1,0.34973052379073283,0.3497305237907327
2016-10-20,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.7310915643022411,0.7578288760314217,0.0,-0.09766715180631862,0.8822415511793543,1,13.0,1,1,0.49849560875777144,0.49849560875777127
2016-10-21,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.32405017372258316,0.15737265634318706,0.0,-0.6342686544631269,0.5344066147290754,1,18.0,1,1,1.3207654213998157,1.3207654213998155
2016-10-22,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.17286337150728157,-0.042779416886224615,0.0,-1.451947134702073,0.33243794195149423,1,11.0,1,1,1.6901394804903296,1.6901394804903294
