visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Yame-shi Motomachi,total_area_visitors,total_genre_visitors
2016-12-03,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-0.9066037755204356,-0.4768041311849541,0.0,0.9832507766430986,-1.0891182659912404,1,8.0,1,1,2.1841167246215103,2.1841167246215103
2016-12-04,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-0.6726219061888669,-0.9935302512368955,0.0,-1.4170969931128556,-0.6537795053387284,1,17.0,1,1,-0.2906527844305479,-0.29065278443054793
2016-12-05,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.5662665110381538,-0.571713010378168,0.0,0.2974371281413974,-0.522165461420527,1,6.0,1,1,-1.1434107849934758,-1.143410784993476
2016-12-06,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.8215194593998651,-0.8880759410222137,0.0,0.5875890563536555,-0.9980008509709473,1,5.0,1,1,-0.6781714688745746,-0.6781714688745746
2016-12-07,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-1.1405856448520042,-0.9935302512368955,0.0,0.6930988484308404,-1.2308564671339188,1,1.0,1,1,-0.1565395083776245,-0.1565395083776245
2016-12-08,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-0.9491459335807209,-0.856439647957809,0.0,0.5612116083343593,-0.906883435950654,1,7.0,1,1,0.004324124623860436,0.00432412462386043
2016-12-09,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-0.747070682794366,-0.6138947344640406,0.0,-0.4147539683796001,-0.7853935492569297,1,8.0,1,1,1.692488542864163,1.6924885428641632
2016-12-10,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.0023236311560775,-0.7720761997860635,0.0,0.5875890563536555,-0.9676283792975161,1,12.0,1,1,2.397758088899887,2.397758088899887
2016-12-11,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.02359471018622,-0.8142579238719362,0.0,1.0623831207009873,-1.1296148948891485,1,9.0,1,1,0.1915766232637912,0.1915766232637912
2016-12-12,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.8534260779450791,-0.856439647957809,0.0,-0.8631705847076354,-1.0283733226443783,1,7.0,1,1,-0.9536278471827353,-0.9536278471827353
2016-12-13,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.42800449734222673,-0.6666218895713816,0.0,-1.4170969931128556,-0.20831658746173917,1,9.0,1,1,-0.3918703512629429,-0.39187035126294295
2016-12-14,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-0.77897730133958,-1.0251665443013,0.0,-1.3115872010356708,-0.7853935492569297,1,2.0,1,1,0.23965496750917883,0.23965496750917886
2016-12-15,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-1.0980434867917193,-1.4258929231170911,0.0,-1.3643420970742632,-0.8157660209303608,1,6.0,1,1,0.3368961299303012,0.3368961299303012
2016-12-16,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.4596518303041435,-1.4364383541385592,0.0,-0.07184714412874954,-1.332098039378689,1,18.0,1,1,1.8580515628971521,1.8580515628971521
2016-12-17,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.3001187375780738,-1.1200754234945136,0.0,0.03366264794843536,-1.352346353827643,1,14.0,1,1,2.8264867826971027,2.826486782697103
2016-12-18,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.129950105336933,-0.8353487859148727,0.0,0.5612116083343593,-1.2207323099094418,1,15.0,1,1,0.28809480306468216,0.2880948030646822
2016-12-19,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.6726219061888669,-0.350258958927336,0.0,0.4293243682378784,-0.917007593175131,1,9.0,1,1,-0.4327188693060166,-0.43271886930601666
2016-12-20,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.438640036857298,-0.42407697607761324,0.0,-1.0741901688620052,-0.2690615308086013,1,9.0,1,1,0.262067428736352,0.262067428736352
2016-12-21,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-0.25783586510108586,-0.29753180381999506,0.0,-0.4411314163988962,-0.20831658746173917,1,16.0,1,1,0.8147876419032519,0.814787641903252
2016-12-22,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-0.22592924655587185,-0.350258958927336,0.0,-1.4170969931128556,-0.19819243023726216,1,12.0,1,1,1.8732341979220113,1.8732341979220115
2016-12-23,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-0.885332696490293,-1.2360751647306638,1.0,-1.1796999609391898,-0.7550210775834987,1,5.0,1,1,1.3985961077401017,1.398596107740102
2016-12-24,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.0874079472766478,-1.1622571475803865,0.0,-0.04546969610945319,-0.9575042220730392,1,11.0,1,1,1.629589054904032,1.629589054904032
2016-12-25,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-0.7683417618245085,-0.571713010378168,0.0,0.5348341603150633,-0.8360143353793149,1,7.0,1,1,0.012638424756521455,0.01263842475652145
2016-12-26,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.4067334183120842,-0.5400767173137634,0.0,-1.4170969931128556,-0.36017894582889454,1,6.0,1,1,-0.11677546426489789,-0.1167754642648979
2016-12-27,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.747070682794366,-0.5295312862922951,0.0,-1.1796999609391898,-0.8056418637058838,1,7.0,1,1,0.62175128230147,0.62175128230147
2016-12-28,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-1.1937633424273608,-1.3942566300526864,0.0,-0.46750886441819245,-0.9676283792975161,1,13.0,1,1,1.7492426785523274,1.7492426785523274
2016-12-29,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-1.3213898166082165,-1.4575292161814957,1.0,-1.1269450649005974,-1.0992424232157176,1,9.0,1,1,1.3403960068114746,1.3403960068114746
2016-12-30,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.363931974668502,-1.14116628553745,1.0,1.0887605687202835,-1.3624705110521202,1,5.0,1,1,0.5939164514225614,0.5939164514225614
2016-12-31,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.2150344214575035,-1.0462574063442365,1.0,0.7986086405080253,-1.3017255677052582,1,15.0,1,1,-2.1957119887402685,-2.1957119887402685
2017-01-02,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-1.0129591706711487,-1.0673482683871727,1.0,-1.2852097530163746,-1.0688699515422864,1,9.0,1,1,-2.5351523289389073,-2.5351523289389077
2017-01-03,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.9278748545505782,-0.7720761997860635,1.0,0.9041184325852102,-0.8562626498282689,1,9.0,1,1,-2.261503407181325,-2.2615034071813254
2017-01-04,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-0.9810525521259347,-0.7193490446787225,0.0,0.7986086405080253,-1.0384974798688553,1,10.0,1,1,-1.8100007608468203,-1.8100007608468205
2017-01-06,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-0.8640616174601503,-0.8458942169363409,0.0,0.48207926427647085,-0.7448969203590216,1,8.0,1,1,0.0014321941429348637,0.0014321941429348574
2017-01-07,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-0.9491459335807209,-1.0251665443013,0.0,-0.8895480327269317,-1.0789941087667634,1,11.0,1,1,0.7681552628983271,0.7681552628983271
2017-01-08,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-0.544995432008011,-0.7615307687645954,0.0,-0.9950578248041164,-0.27918568803307825,1,12.0,1,1,-0.31631866744876236,-0.31631866744876236
2017-01-09,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.8215194593998651,-1.1622571475803865,1.0,-1.2852097530163746,-0.8663868070527458,1,9.0,1,1,-1.177752459454467,-1.1777524594544673
2017-01-10,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-1.1724922633972183,-1.2044388716662593,0.0,-0.8367931366883392,-1.1194907376646717,1,15.0,1,1,-1.1061771800515592,-1.1061771800515592
2017-01-12,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-1.363931974668502,-1.4575292161814957,0.0,-0.9423029287655241,-1.352346353827643,1,10.0,1,1,-0.8065008839656468,-0.8065008839656469
2017-01-13,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.3001187375780738,-1.362620336988282,0.0,-0.1773569362059342,-1.2409806243583958,1,5.0,1,1,0.7161005142416668,0.7161005142416669
2017-01-14,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.3958385932137156,-1.6157106815035185,0.0,0.03366264794843536,-1.1701115237870567,1,7.0,1,1,1.1531435081715438,1.153143508171544
2017-01-15,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.7255403181809261,-1.7528012847826049,0.0,-0.12460204016734175,-1.5042087121947985,1,6.0,1,1,-0.7779430704665068,-0.7779430704665068
2017-01-16,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-1.5872783044849994,-1.3415294749453455,0.0,0.16554988804491635,-1.5750778127661378,1,6.0,1,1,-1.2995750309634568,-1.2995750309634568
2017-01-17,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-1.3745675141835731,-1.14116628553745,0.0,0.8513635365466176,-1.4333396116234594,1,5.0,1,1,-0.7913182489407875,-0.7913182489407876
2017-01-18,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-1.0767724077615766,-0.8669850789792771,0.0,-0.2828667282831191,-1.2612289388073499,1,1.0,1,1,-0.38572499899097606,-0.3857249989909761
2017-01-19,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-0.9172393150355068,-0.9829848202154272,0.0,-1.2588323049970787,-0.8157660209303608,1,4.0,1,1,-0.39512377305398416,-0.3951237730539842
2017-01-20,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.257576579517789,-1.4891655092459002,0.0,-1.1533225129198936,-1.0283733226443783,1,7.0,1,1,0.7508036800127736,0.7508036800127738
2017-01-21,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.3426608956383592,-1.3942566300526864,0.0,0.7722311924887292,-1.3219738821542122,1,6.0,1,1,1.6339269506254201,1.6339269506254204
2017-01-22,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.3426608956383592,-1.5524380953747092,0.0,-1.1269450649005974,-1.0688699515422864,1,5.0,1,1,-0.48875002237394954,-0.4887500223739496
2017-01-23,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-1.6404560020603558,-1.7844375778470096,0.0,-0.7312833446111544,-1.3827188255010743,1,4.0,1,1,-1.314757665988316,-1.3147576659883162
2017-01-24,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-1.7255403181809261,-1.6051652504820502,0.0,0.0072851999291392525,-1.5345811838682295,1,8.0,1,1,-0.6781714688745746,-0.6781714688745746
2017-01-25,air_b2dcec37b83e2494,0,0,0,0,0,0,1,-1.6404560020603558,-1.3837111990312183,0.0,1.1942703607974683,-1.706691856684339,1,1.0,1,1,-0.3080043673161013,-0.30800436731610137
2017-01-26,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-1.4490162907890722,-1.1833480096233229,0.0,1.2206478088167645,-1.4738362405213674,1,5.0,1,1,-0.1778674956744506,-0.17786749567445062
2017-01-27,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.0767724077615766,-0.7509853377431271,0.0,-0.5993961045146734,-1.3624705110521202,1,10.0,1,1,1.1802553564302212,1.1802553564302212
2017-01-28,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.0874079472766478,-0.8248033548934044,0.0,1.0360056726816913,-1.1599873665625797,1,9.0,1,1,1.8866093763962921,1.8866093763962921
2017-01-29,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-0.5556309715230824,-0.3291680968843997,0.0,-1.3115872010356708,-0.9575042220730392,1,5.0,1,1,-0.11785993819524497,-0.117859938195245
2017-01-30,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.7364351432792947,-0.6982581826357862,0.0,-0.5466412084760811,-1.0992424232157176,1,13.0,1,1,-1.2261922950099704,-1.2261922950099704
2017-01-31,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-1.129950105336933,-1.0989845614515774,0.0,1.1415154647588757,-1.0486216370933323,1,10.0,1,1,-0.6517826032361287,-0.6517826032361288
2017-02-02,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-1.3852030536986444,-1.088439130430109,0.0,1.2734027048553567,-1.402967139950028,1,10.0,1,1,-0.4930879180953379,-0.493087918095338
2017-02-03,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.2043988819424323,-0.9408030961295546,0.0,1.1415154647588757,-1.3928429827255513,1,5.0,1,1,0.7244148143743279,0.7244148143743279
2017-02-04,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-0.8002483803697225,-0.8353487859148727,0.0,-1.1796999609391898,-0.8258901781548378,1,19.0,1,1,1.7177929345722618,1.717792934572262
2017-02-05,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-0.715164064249152,-1.0146211132798317,0.0,-1.4170969931128556,-0.542413775869481,1,11.0,1,1,-0.587075658725419,-0.5870756587254191
2017-02-06,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-1.1512211843670757,-1.14116628553745,0.0,0.2974371281413974,-1.0081250081954243,1,1.0,1,1,-1.2666793217429284,-1.2666793217429284
2017-02-10,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.7255403181809261,-1.879346457040223,0.0,-0.6257735525339697,-1.4130912971745053,1,10.0,1,1,0.9980637361319101,0.9980637361319101
2017-02-11,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.619184923030213,-1.7106195606967318,1.0,-0.5993961045146734,-1.3827188255010743,1,6.0,1,1,1.578257288867603,1.578257288867603
2017-02-12,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.4915584488493574,-1.3520749059668138,0.0,0.6667214004115443,-1.4637120832968904,1,10.0,1,1,-0.2711322536843003,-0.27113225368430033
2017-02-13,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-1.438380751274001,-1.1622571475803865,0.0,0.7194762964501366,-1.4839603977458444,1,9.0,1,1,-1.1224442890067654,-1.1224442890067656
2017-02-14,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-1.363931974668502,-1.2571660267736002,0.0,-0.04546969610945319,-1.281477253256304,1,5.0,1,1,-0.5108009922910071,-0.5108009922910071
2017-02-16,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-0.77897730133958,-0.4662587001634862,0.0,1.2470252568360605,-1.3219738821542122,1,5.0,1,1,0.021675707509413868,0.02167570750941386
2017-02-17,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-0.2791069441312284,-0.40298611403467693,0.0,-1.1269450649005974,-0.6132828764408202,1,10.0,1,1,1.128200607773561,1.128200607773561
2017-02-18,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.1193145658218617,-1.0357119753227682,0.0,0.9832507766430986,-1.2409806243583958,1,8.0,1,1,1.7998514619685249,1.799851461968525
2017-02-19,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.1724922633972183,-0.9513485271510227,0.0,1.3525350489132455,-1.4232154543989823,1,9.0,1,1,-0.11424502509408802,-0.11424502509408803
2017-02-20,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-0.5556309715230824,-0.571713010378168,0.0,-1.3379646490549673,-0.7246486059100675,1,8.0,1,1,-1.2937911700016056,-1.2937911700016058
2017-02-21,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.9916880916410061,-1.0568028373657046,0.0,0.8777409845659137,-0.9473800648485622,1,10.0,1,1,-0.4645301045961979,-0.4645301045961979
2017-02-23,air_b2dcec37b83e2494,0,0,0,0,1,0,0,-0.8215194593998651,-0.793167061829,0.0,-1.2588323049970787,-0.8562626498282689,1,8.0,1,1,-0.08062633325332824,-0.08062633325332826
2017-02-24,air_b2dcec37b83e2494,1,0,0,0,0,0,0,-1.2256699609725747,-1.1095299924730455,0.0,-0.23011183224452667,-1.2612289388073499,1,8.0,1,1,1.2641213403770626,1.2641213403770628
2017-02-25,air_b2dcec37b83e2494,0,0,1,0,0,0,0,-1.3107542770931453,-1.2044388716662593,0.0,0.16554988804491635,-1.3725946682765973,1,12.0,1,1,2.112541445218602,2.1125414452186027
2017-02-26,air_b2dcec37b83e2494,0,0,0,1,0,0,0,-1.1086790263067905,-1.0568028373657046,0.0,-0.7576607926304507,-1.0688699515422864,1,12.0,1,1,0.09578142608313164,0.09578142608313164
2017-02-27,air_b2dcec37b83e2494,0,1,0,0,0,0,0,-1.0342302497012912,-0.7088036136572544,0.0,1.2470252568360605,-1.2106081526849648,1,7.0,1,1,-0.9698949561379416,-0.9698949561379416
2017-02-28,air_b2dcec37b83e2494,0,0,0,0,0,1,0,-0.9916880916410061,-0.6982581826357862,0.0,1.4316673929711343,-1.2612289388073499,1,6.0,1,1,-0.3539137637007948,-0.3539137637007948
