visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hokkaidō Sapporo-shi Kotoni 2 Jō,total_area_visitors,total_genre_visitors
2016-06-30,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.1181183408484654,1.2769563829460457,0.0,2.010593279078348,0.8716517475656539,1,31.0,1,1,-0.8607215737823332,-0.8607215737823334
2016-07-01,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.1707205533245193,1.1518900541738364,0.0,1.5124530159883085,1.1074220283258323,1,30.0,1,1,1.869055045583017,1.869055045583017
2016-07-02,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.9918730309059357,0.8536549624862604,0.0,-1.2628998783704803,1.1610061830440548,1,44.0,1,1,1.9804309974517058,1.9804309974517058
2016-07-03,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.076036570867622,1.0749261595447848,0.0,-0.005688738190857999,0.9681032260584544,1,79.0,1,1,0.5898302969668096,0.5898302969668094
2016-07-06,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,0.6131371010783478,0.555419870798684,0.0,0.5873353845353789,0.7537666071855648,1,26.0,1,1,0.8384278163292177,0.8384278163292176
2016-07-07,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,0.802505065992142,0.9402393439439436,0.0,1.8445465247150012,0.7216161143546315,1,23.0,1,1,0.7915326787002961,0.7915326787002961
2016-07-08,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,0.8971890484490388,0.8728959361435233,0.0,1.6073368756245066,0.7323329452982759,1,25.0,1,1,1.7246393376575881,1.7246393376575881
2016-07-09,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.0444752433819897,0.9306188571153123,0.0,0.2789628407177358,0.9359527332275209,1,55.0,1,1,1.9375326045070673,1.9375326045070673
2016-07-10,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.7814641810017201,0.5650403576273157,0.0,-1.2628998783704803,0.9466695641711652,1,34.0,1,1,0.7022720474179738,0.7022720474179737
2016-07-13,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.139159225838887,1.2865768697746773,0.0,1.132917577443517,1.1610061830440548,1,28.0,1,1,0.5786394118508169,0.5786394118508168
2016-07-14,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.076036570867622,1.1037876200306789,0.0,0.3738467003539338,1.1395725211567658,1,19.0,1,1,0.7321144077272875,0.7321144077272874
2016-07-15,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.1181183408484654,1.142269567345205,0.0,0.8008240687168241,1.1610061830440548,1,26.0,1,1,1.5738288382373062,1.5738288382373062
2016-07-16,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.1496796683340975,1.161510541002468,0.0,0.8957079283530222,1.2253071687059218,1,51.0,1,1,1.8957000101449044,1.8957000101449044
2016-07-17,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.9603117034203037,0.6708657127422619,0.0,-1.1680160187342823,1.1502893521004105,1,61.0,1,1,1.237569385466289,1.2375693854662888
2016-07-20,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.0339548008867792,0.9691008044298381,0.0,0.5636144196263295,1.1074220283258323,1,18.0,1,1,0.6194062076305044,0.6194062076305042
2016-07-21,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.076036570867622,1.219233461974257,0.0,0.4687305599901316,1.0645547045512547,1,31.0,1,1,0.7763450489000204,0.7763450489000203
2016-07-22,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.0234343583915682,1.0172032385729957,0.0,0.8008240687168241,1.0752715354948992,1,8.0,1,1,1.6191252779925145,1.6191252779925145
2016-07-23,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.0234343583915682,1.1518900541738364,0.0,1.7971045948969024,1.0002537188893876,1,45.0,1,1,1.8437423292492243,1.843742329249224
2016-07-24,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.0129139158963576,1.1134081068593105,0.0,1.9394303843511995,1.0002537188893876,1,66.0,1,1,0.574109767875296,0.574109767875296
2016-07-27,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.0129139158963576,0.6420042522563677,0.0,-1.2628998783704803,1.2681744924804994,1,26.0,1,1,0.7811411425211601,0.78114114252116
2016-07-28,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.2443636507909948,1.0172032385729957,0.0,-1.1917369836433318,1.3967764638042335,1,15.0,1,1,0.9412773795381025,0.9412773795381025
2016-07-29,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.2864454207718377,1.1134081068593105,0.0,-1.2628998783704803,1.4717942804097448,1,28.0,1,1,1.7944491448097328,1.7944491448097328
2016-07-30,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.4337316157047888,1.3058178434319403,0.0,-0.8122015450985403,1.6111130826771232,1,35.0,1,1,1.8786472328252966,1.8786472328252966
2016-07-31,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.5178951556664748,1.4982275800045701,0.0,0.041753191627241,1.5039447732406783,1,63.0,1,1,0.6060837253495608,0.6060837253495607
2016-08-03,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.4758133856856317,1.4501251458614126,0.0,-0.48010803637184757,1.6539804064517007,1,25.0,1,1,0.6519130643960068,0.6519130643960067
2016-08-04,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.465292943190421,1.411643198546887,0.0,0.4450095950810822,1.5575289279589006,1,26.0,1,1,0.7427723935520424,0.7427723935520424
2016-08-05,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.31800674825747,1.161510541002468,0.0,0.5161724898082306,1.321758647198722,1,29.0,1,1,1.4965584410078332,1.4965584410078332
2016-08-06,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.2864454207718377,1.4308841722041497,0.0,1.7496626650788032,1.1395725211567658,1,33.0,1,1,1.322833272064328,1.322833272064328
2016-08-07,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.5704973681425287,1.6136734219481477,0.0,1.8919884545331005,1.321758647198722,1,51.0,1,1,0.4645989635259394,0.46459896352593927
2016-08-10,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.1917614383149409,1.0364442122302586,0.0,1.3226852967159128,1.3324754781423664,1,26.0,1,1,1.4080971586623674,1.4080971586623674
2016-08-11,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.3074863057622592,1.3539202775750978,1.0,1.3701272265340116,1.1610061830440548,1,66.0,1,1,1.1853452549249899,1.1853452549249899
2016-08-12,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.381129403228735,1.4501251458614126,0.0,1.1091966125344674,1.2681744924804994,1,28.0,1,1,0.8749314177790033,0.8749314177790032
2016-08-13,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.3916498457239455,1.4597456326900442,1.0,1.7971045948969024,1.3431923090860112,1,43.0,1,1,0.9940344093706394,0.9940344093706392
2016-08-14,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.412690730714367,1.3442997907464662,1.0,1.7971045948969024,1.2788913234241441,1,37.0,1,1,0.2503734484483658,0.2503734484483657
2016-08-17,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.1812409958197299,0.805552528343103,0.0,-1.2628998783704803,1.4289269566351666,1,20.0,1,1,0.31805165843555944,0.3180516584355593
2016-08-18,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.4232111732095778,1.3827817380609924,0.0,0.3501257354448842,1.386059632860589,1,45.0,1,1,0.5157572954847629,0.5157572954847628
2016-08-19,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.4021702882191565,1.2096129751456255,0.0,-1.2154579485523813,1.4717942804097448,1,36.0,1,1,1.4701799260915647,1.4701799260915647
2016-08-20,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.3074863057622592,1.123028593687942,0.0,-1.2154579485523813,1.5468120970152561,1,34.0,1,1,1.385981838076001,1.385981838076001
2016-08-21,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.4442520581999994,1.3539202775750978,0.0,-0.1717354925542044,1.5575289279589006,1,60.0,1,1,0.3268444967409822,0.3268444967409821
2016-08-24,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.275924978276627,1.3154383302605719,0.0,1.3226852967159128,1.1395725211567658,1,44.0,1,1,0.605550826058323,0.6055508260583229
2016-08-25,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.3390476332478916,1.3635407644037294,0.0,1.5598949458064078,1.1931566758749883,1,38.0,1,1,0.6982753027336907,0.6982753027336907
2016-08-26,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.0023934734011466,0.9402393439439436,0.0,-1.2391789134614308,1.0431210426639657,1,22.0,1,1,1.6836060922322817,1.6836060922322817
2016-08-27,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.9813525884107251,0.9017573966294178,0.0,1.7022207352607044,0.8395012547347207,1,54.0,1,1,1.7286360823418712,1.7286360823418712
2016-08-28,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.0023934734011466,1.0653056727161532,0.0,1.1803595072616162,0.8073507619037872,1,64.0,1,1,0.720657072965676,0.7206570729656759
2016-08-31,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.381129403228735,1.2769563829460457,0.0,-0.005688738190857999,1.5146616041843226,1,18.0,1,1,0.7576935737066993,0.7576935737066992
2016-09-01,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,1.5599769256473182,1.5559505009763592,0.0,0.8719869634439728,1.5146616041843226,1,30.0,1,1,0.4763227479331698,0.4763227479331697
2016-09-02,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.3916498457239455,1.4789866063473072,0.0,-0.3140612820085012,1.4182101256915225,1,12.0,1,1,1.3372215529277474,1.3372215529277474
2016-09-03,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,1.31800674825747,1.0941671332020475,0.0,-0.053130668008957,1.5253784351279671,1,77.0,1,1,1.7534158993844264,1.7534158993844264
2016-09-04,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.2443636507909948,1.0941671332020475,0.0,-0.2903403170994518,1.4610774494661,1,58.0,1,1,0.3748054329523793,0.37480543295237917
2016-09-07,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,1.2233227658005732,1.2288539488028882,0.0,-0.029409703099907394,1.2788913234241441,1,17.0,1,1,0.5194875905234272,0.5194875905234271
2016-09-08,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,0.791984623496931,0.5939018181132103,0.0,-1.1680160187342823,0.8180675928474316,1,18.0,1,1,0.6247352005428819,0.6247352005428818
2016-09-09,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,0.7288619685256662,0.5939018181132103,0.0,-1.2628998783704803,0.7216161143546315,1,19.0,1,1,1.563703751703789,1.563703751703789
2016-09-10,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.802505065992142,0.7093476600567881,0.0,-0.9545273345528371,0.9359527332275209,1,26.0,1,1,1.9266081690366936,1.9266081690366936
2016-09-11,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.7709437385065095,0.6708657127422619,0.0,0.6822192441715768,0.8716517475656539,1,78.0,1,1,0.6881502162001736,0.6881502162001735
2016-09-14,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,0.8761481634586173,0.7478296073713139,0.0,-0.5038290012808969,0.9788200570020986,1,21.0,1,1,0.6148765636549836,0.6148765636549834
2016-09-15,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,0.9287503759346712,0.9017573966294178,0.0,0.018032226718191605,0.9788200570020986,1,20.0,1,1,0.8464213056977838,0.8464213056977838
2016-09-16,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,1.0549956858772005,1.123028593687942,0.0,0.7771031038077747,0.8395012547347207,1,23.0,1,1,1.5152099162011543,1.5152099162011543
2016-09-17,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.7499028535160881,0.6612452259136306,0.0,-0.4089451416446991,0.7001824524673423,1,25.0,1,1,1.8448081278316997,1.8448081278316997
2016-09-18,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.4553304636501861,0.31490770008289687,0.0,-1.2154579485523813,0.5287131573690308,1,25.0,1,1,1.0049588448410132,1.004958844841013
2016-09-21,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,0.560534888602294,0.6420042522563677,0.0,1.4412901212611602,0.45369534076351953,1,16.0,1,1,1.1531048478051062,1.1531048478051062
2016-09-22,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,0.5710553310975045,0.4976969498268954,1.0,-0.5275499661899464,0.40011118604529716,1,50.0,1,1,0.6782915793122752,0.6782915793122751
2016-09-23,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,0.560534888602294,0.27642575276837106,0.0,-1.2628998783704803,0.8180675928474316,1,15.0,1,1,1.0214787228693831,1.0214787228693831
2016-09-24,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.802505065992142,0.8921369098007862,0.0,0.5161724898082306,0.603730973974542,1,26.0,1,1,1.683339642586663,1.683339642586663
2016-09-25,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,1.0444752433819897,1.123028593687942,0.0,1.1091966125344674,0.9252359022838763,1,44.0,1,1,0.6188733083392667,0.6188733083392666
2016-09-28,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,0.8445868359729849,0.78631155468584,0.0,-1.049411194189035,0.8609349166220096,1,20.0,1,1,0.6535117622697201,0.65351176226972
2016-09-29,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,0.5394940036118724,0.4207330551978434,0.0,-0.10057259782705578,0.6358814668054755,1,17.0,1,1,0.7401078970958537,0.7401078970958536
2016-09-30,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,0.5920962160879264,0.7285886337140509,0.0,1.1566385423525662,0.20720822905969646,1,21.0,1,1,1.7320999277349165,1.7320999277349165
2016-10-01,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.6973006410400342,0.8151730151717342,0.0,1.2040804721706655,0.5608636501999643,1,24.0,1,1,1.756346845486234,1.7563468454862339
2016-10-02,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.7814641810017201,0.9402393439439436,0.0,0.8482659985349233,0.4858458335944528,1,39.0,1,1,0.5789058614964357,0.5789058614964356
2016-10-05,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,0.2449216137459705,0.18984137131068746,0.0,0.23152091089963678,0.3358102003834301,1,25.0,1,1,0.2871434995437702,0.28714349954377005
2016-10-06,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,0.18179895877470567,0.1321184503388987,0.0,-0.053130668008957,0.14290724339782965,1,6.0,1,1,0.6231365026691686,0.6231365026691685
2016-10-07,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,-0.007569006139088273,-0.021809338919205244,0.0,-0.43266610655374854,0.11075675056689614,1,27.0,1,1,1.4595219402668098,1.4595219402668098
2016-10-08,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.2449216137459705,0.15135942399616162,0.0,-1.2391789134614308,0.19649139811605204,1,25.0,1,1,1.6385761021226923,1.6385761021226923
2016-10-09,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.20283984376512734,0.17060039765342452,0.0,0.136637051263439,0.16434090528511852,1,20.0,1,1,1.1283250307625512,1.1283250307625512
2016-10-12,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,-0.08121210360556384,-0.19497810183457195,0.0,-0.38522417673564957,0.11075675056689614,1,22.0,1,1,0.5639846813417789,0.5639846813417788
2016-10-13,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,-0.028609891129509946,-0.012188852090573618,0.0,0.18407898108153778,-0.007128389813193074,1,14.0,1,1,0.5882315990930963,0.5882315990930962
2016-10-14,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,-0.03913033362472069,-0.06029128623373106,0.0,1.1803595072616162,-0.1035798683059934,1,6.0,1,1,1.5708978921354986,1.5708978921354986
2016-10-15,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,0.03451276384175489,0.3341486737401598,0.0,1.0617546827163686,-0.3071996562352384,1,27.0,1,1,1.9004961037660442,1.9004961037660442
2016-10-16,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,0.4448100211549752,0.7189681468854193,0.0,0.7771031038077747,0.12147358151054058,1,27.0,1,1,0.5559911919732127,0.5559911919732126
2016-10-19,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,0.055553648832176374,0.3052872132542656,0.0,1.1091966125344674,-0.20003134679879364,1,11.0,1,1,0.5682478756716809,0.5682478756716808
2016-10-20,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,-0.3337027234906225,-0.06991177306236268,0.0,-1.096853124007134,-0.7144392320937285,1,11.0,1,1,0.7243873680043402,0.7243873680043401
2016-10-21,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,-0.5861933433756812,-0.7144843905806724,0.0,-1.1205740889161835,-0.6179877536009283,1,8.0,1,1,1.5874177701638688,1.5874177701638688
2016-10-22,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,-0.3863049359666764,-0.5028336803507797,0.0,-1.2628998783704803,-0.22146500868608263,1,13.0,1,1,1.9751020045393284,1.9751020045393284
2016-10-23,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,-0.47046847592836266,-0.45473124620762223,0.0,-0.26661935219040217,-0.4143679656716832,1,18.0,1,1,0.7446375410713746,0.7446375410713745
2016-10-26,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,-0.049650776119931433,0.2668052659397394,0.0,0.06547415653629039,-0.16788085396786023,1,13.0,1,1,0.7747463510263072,0.7747463510263071
2016-10-27,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,-0.45994803343315194,-0.45473124620762223,0.0,-0.1717354925542044,-0.3607838109534608,1,24.0,1,1,0.7843385382685866,0.7843385382685865
2016-10-28,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,-0.29162095350977946,-0.3392854042640443,0.0,-0.6698757556442434,-0.20003134679879364,1,23.0,1,1,1.5181408623029617,1.5181408623029617
2016-10-29,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,-0.7019182108229999,-0.8395507193528816,0.0,0.18407898108153778,-0.47866895133355003,1,27.0,1,1,2.103530733727625,2.103530733727625
2016-10-30,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,-0.83868396326074,-1.041580942754143,0.0,-1.2628998783704803,-0.7251560630373731,1,37.0,1,1,0.8035229127531454,0.8035229127531454
2016-11-02,air_cb083b4789a8d3a2,0,0,0,0,0,0,1,-0.8492044057559507,-0.8395507193528816,0.0,-0.6224338258261444,-0.7573065558683065,1,11.0,1,1,1.1584338407174837,1.1584338407174837
2016-11-03,air_cb083b4789a8d3a2,0,0,0,0,1,0,0,-0.9018066182320046,-1.0800628900686688,1.0,-1.2628998783704803,-0.746589724924662,1,19.0,1,1,0.8296349780237949,0.8296349780237948
2016-11-04,air_cb083b4789a8d3a2,1,0,0,0,0,0,0,-0.8597248482511615,-1.041580942754143,0.0,-1.1917369836433318,-0.6930055702064396,1,3.0,1,1,0.9207607568254493,0.9207607568254493
2016-11-05,air_cb083b4789a8d3a2,0,0,1,0,0,0,0,-0.9649292732032693,-1.0319604559255113,0.0,-1.2628998783704803,-0.746589724924662,1,21.0,1,1,1.7696693277671776,1.7696693277671776
2016-11-06,air_cb083b4789a8d3a2,0,0,0,1,0,0,0,-1.0596132556601663,-1.0704424032400375,0.0,-0.6224338258261444,-0.9073421890793291,1,13.0,1,1,0.5178888926497139,0.5178888926497138
