visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Katsushika-ku Tateishi,total_area_visitors,total_genre_visitors
2016-05-15,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.28686944149541216,0.4852224341505019,0.0,1.801608969653454,0.11243332995732248,1,34.0,1,1,-1.103477758818365,-1.1034777588183653
2016-05-16,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.4620787363011227,0.43561078655155777,0.0,-0.8528187192519983,0.3162661468778758,1,26.0,1,1,-1.4232404796348805,-1.4232404796348808
2016-05-17,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.3744740888982674,0.08832925335894745,0.0,-1.2993579566379623,0.4001973067863391,1,24.0,1,1,-1.2481505805467008,-1.2481505805467008
2016-05-18,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.587228232590916,0.9689359982402093,0.0,2.024878588346436,0.18437432416457658,1,6.0,1,1,-1.0418767870223777,-1.041876787022378
2016-05-19,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.49962358518806077,0.6588632007468073,0.0,1.578339350960472,0.3882071410851301,1,25.0,1,1,-1.0331861934909936,-1.0331861934909938
2016-05-20,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.23680964297949453,0.12553798905815577,0.0,-0.8776264546623296,0.3402464782802939,1,36.0,1,1,-0.6410870618103105,-0.6410870618103106
2016-05-21,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.4745936859301022,0.8076981435436401,0.0,1.7023780280121288,0.14840382706094962,1,33.0,1,1,-0.3614544346534217,-0.36145443465342175
2016-05-22,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.88758702368642,1.1797855005357225,0.0,1.950455382115442,0.6400006208105193,1,57.0,1,1,-1.1075674498919577,-1.1075674498919579
2016-05-23,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.0252514696051929,1.3782320909314996,0.0,1.801608969653454,0.42417763818875703,1,38.0,1,1,-1.3128188206478826,-1.3128188206478826
2016-05-24,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.0127365199762133,1.1797855005357225,0.0,0.8589150240608634,0.7718924435238187,1,31.0,1,1,-1.199841104739889,-1.1998411047398891
2016-05-25,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.8625571244284613,0.5844457293483907,0.0,-1.2993579566379623,1.0716465860540443,1,6.0,1,1,-0.9917780713708694,-0.9917780713708695
2016-05-26,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.9626767214602961,0.9193243506412647,0.0,-0.4062794818660343,1.0476662546516262,1,21.0,1,1,-0.9552264574006362,-0.9552264574006363
2016-05-27,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.5121385348170399,0.3239845794539328,0.0,-1.2249347504069683,0.436167803889966,1,36.0,1,1,-0.6577014317967801,-0.6577014317967802
2016-05-28,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.49962358518806077,0.5348340817494465,0.0,-1.2497424858172994,0.42417763818875703,1,57.0,1,1,-0.4598626261117418,-0.4598626261117419
2016-05-29,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.7999823762835647,1.0061447339394172,0.0,1.2806465260364963,0.5440792952008474,1,38.0,1,1,-0.9713296160029068,-0.9713296160029069
2016-05-30,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.2618395422374531,0.18755254855683617,0.0,-1.2993579566379623,0.4601481352923842,1,14.0,1,1,-1.2995273246587067,-1.299527324658707
2016-05-31,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.6372880311068332,0.6340573769473348,0.0,-0.1582021277627211,0.5680596266032654,1,36.0,1,1,-1.0687153846928288,-1.0687153846928288
2016-06-01,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.7749524770256061,0.820101055443376,0.0,0.11468296175092367,0.7718924435238187,1,11.0,1,1,-1.0901862628291894,-1.0901862628291896
2016-06-02,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.6748328799937713,0.7704894078444319,0.0,1.9256476467051107,0.5680596266032654,1,25.0,1,1,-1.028585291033202,-1.0285852910332023
2016-06-03,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.5121385348170399,0.5472369936491823,0.0,1.8512244404741165,0.3162661468778758,1,28.0,1,1,-0.7162351352875731,-0.7162351352875732
2016-06-04,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.7999823762835647,0.9193243506412647,0.0,0.6852608761885443,0.5680596266032654,1,32.0,1,1,-0.5398672077388955,-0.5398672077388956
2016-06-05,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.49962358518806077,0.4480136984512936,0.0,-0.604741365148685,0.5800497923044742,1,41.0,1,1,-1.136962104483404,-1.136962104483404
2016-06-06,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.587228232590916,0.510028257949974,0.0,-1.1753192795863057,0.5680596266032654,1,35.0,1,1,-1.3276439507896554,-1.3276439507896556
2016-06-07,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.5371684340749989,0.1379409009578916,0.0,-1.2993579566379623,0.8198531063286546,1,24.0,1,1,-1.180670677832424,-1.180670677832424
2016-06-08,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.8250122755415232,0.9317272625410009,0.0,0.11468296175092367,0.5920399580056833,1,7.0,1,1,-1.0137601608914293,-1.0137601608914293
2016-06-09,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.737407628138668,0.4852224341505019,0.0,-1.2993579566379623,0.9637350947431632,1,26.0,1,1,-1.0648812993113357,-1.064881299311336
2016-06-10,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.0252514696051929,1.1177709410370422,0.0,1.2310310552158332,0.9397547633407448,1,37.0,1,1,-0.6201273950581488,-0.6201273950581488
2016-06-11,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.0252514696051929,1.1549796767362503,0.0,1.35506973226749,0.7599022778226096,1,41.0,1,1,-0.45730656919074647,-0.4573065691907465
2016-06-12,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.07531126812111,1.0557563815383617,0.0,0.28833710962324305,1.0596564203528351,1,22.0,1,1,-1.0945315595948815,-1.0945315595948817
2016-06-13,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.5621983333329574,0.3611933151531411,0.0,-1.2993579566379623,0.8078629406274459,1,16.0,1,1,-1.3897561339698419,-1.3897561339698419
2016-06-14,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.8625571244284613,0.7952952316439039,0.0,-0.00935571530073298,0.8198531063286546,1,20.0,1,1,-1.1052669986630619,-1.105266998663062
2016-06-15,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.6873478296227509,0.2991787556544607,0.0,-1.2993579566379623,0.9637350947431632,1,18.0,1,1,-1.0444328439433732,-1.0444328439433732
2016-06-16,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.8500421747994823,0.5720428174486544,0.0,-1.2993579566379623,0.975725260444372,1,18.0,1,1,-1.1165136491154413,-1.1165136491154415
2016-06-17,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.1128561170080482,1.1673825886359863,0.0,0.7348763470092067,0.9397547633407448,1,42.0,1,1,-0.5477909841939811,-0.5477909841939811
2016-06-18,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.4257298577325315,1.6386932408259574,0.0,2.000070852936105,1.1435875802612985,1,41.0,1,1,-0.4547505122697511,-0.4547505122697512
2016-06-19,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.1253710666370276,1.1797855005357225,0.0,-0.2574330694040463,1.1795580773649252,1,37.0,1,1,-1.0878858116002936,-1.0878858116002939
2016-06-20,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.1253710666370276,1.1177709410370422,0.0,0.16429843257158638,1.0596564203528351,1,25.0,1,1,-1.3585722395336988,-1.358572239533699
2016-06-21,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.925131872573358,0.7332806721452235,0.0,-0.679164571379679,1.1555777459625074,1,22.0,1,1,-1.1402849784806979,-1.140284978480698
2016-06-22,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.925131872573358,0.510028257949974,0.0,-1.2993579566379623,1.1435875802612985,1,2.0,1,1,-1.0768947668400137,-1.076894766840014
2016-06-23,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.9626767214602961,0.8821156149420564,0.0,-0.4807026880970284,1.1795580773649252,1,13.0,1,1,-1.0725494700743217,-1.0725494700743219
2016-06-24,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.925131872573358,0.6836690245462793,0.0,-1.2993579566379623,1.1196072488588802,1,26.0,1,1,-0.5700286794066404,-0.5700286794066405
2016-06-25,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.2630355125558002,1.1053680291373058,0.0,-1.2993579566379623,1.2395089058709703,1,59.0,1,1,-0.40439619092614315,-0.40439619092614326
2016-06-26,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.2755504621847795,1.266605883833875,0.0,1.1318001135745084,1.1915482430661344,1,49.0,1,1,-0.9789977867658928,-0.9789977867658929
2016-06-27,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.1378860162660067,1.130173852936778,0.0,1.2806465260364963,1.1196072488588802,1,20.0,1,1,-1.3028501986560006,-1.3028501986560008
2016-06-28,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.4745936859301022,0.37359622705287737,0.0,-1.2993579566379623,0.6639809522129376,1,36.0,1,1,-1.1540876858540727,-1.1540876858540727
2016-06-29,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.7749524770256061,0.5472369936491823,0.0,-1.2993579566379623,0.9037842662371182,1,2.0,1,1,-0.9736300672318026,-0.9736300672318027
2016-06-30,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.9626767214602961,0.9069214387415289,0.0,-1.1505115441759743,1.0236859232492084,1,15.0,1,1,-0.9485807094060483,-0.9485807094060484
2016-07-01,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.288065411813759,1.3410233552322917,0.0,-0.20781759858338358,1.2514990715721797,1,25.0,1,1,1.6700996061536644,1.6700996061536644
2016-07-02,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.4632747066194696,1.4898582980291246,0.0,0.41237578667489966,1.4193613913891057,1,52.0,1,1,1.7769427854512692,1.776942785451269
2016-07-03,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.738603598457015,1.936363126419623,0.0,0.5860299345472189,1.5632433798036143,1,50.0,1,1,0.4429366783838078,0.44293667838380774
2016-07-04,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.5633943036513045,1.7379165360238455,0.0,0.4619912574955622,1.4433417227915242,1,40.0,1,1,-0.07543166519404457,-0.07543166519404465
2016-07-05,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.7999823762835647,0.7208777602454877,0.0,-1.2993579566379623,1.035676088950417,1,34.0,1,1,0.37264511305643633,0.3726451130564362
2016-07-06,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.9751916710892756,0.8821156149420564,0.0,-0.28224080481437774,1.0716465860540443,1,4.0,1,1,0.6814167891126718,0.6814167891126718
2016-07-07,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.5133345051353868,2.0976009811161926,0.0,1.8760321758844483,1.2395089058709703,1,31.0,1,1,0.636430187303154,0.6364301873031539
2016-07-08,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.250520562926821,1.241800060034403,0.0,-0.7783955130210043,1.2634892372733888,1,31.0,1,1,1.5315613210357177,1.5315613210357175
2016-07-09,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.88758702368642,0.6340573769473348,0.0,-1.2993579566379623,1.0476662546516262,1,35.0,1,1,1.7357902690232443,1.7357902690232443
2016-07-10,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.288065411813759,1.427843738530444,0.0,1.6031470863708033,1.035676088950417,1,42.0,1,1,0.5508022804498106,0.5508022804498105
2016-07-11,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.588424202909263,1.7007078003246379,0.0,1.801608969653454,1.2874695686758066,1,34.0,1,1,-0.10942722224328241,-0.10942722224328251
2016-07-12,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.4757896562484492,1.4898582980291246,0.0,0.26352937421291156,1.5632433798036143,1,25.0,1,1,0.3828693407404176,0.3828693407404175
2016-07-13,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.2254906636688625,0.9689359982402093,0.0,-1.2993579566379623,1.4313515570903148,1,8.0,1,1,0.43220123931562743,0.4322012393156273
2016-07-14,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.3256102607006968,1.6262903289262212,0.0,-0.33185627563504033,1.1675679116637165,1,10.0,1,1,0.5794301179649582,0.5794301179649581
2016-07-15,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.8625571244284613,0.5224311698497103,0.0,-1.2993579566379623,1.1315974145600893,1,47.0,1,1,1.3868884993073822,1.386888499307382
2016-07-16,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.100341167379069,0.9813389101399451,0.0,-0.9024341900726609,1.0236859232492084,1,22.0,1,1,1.6956601753636178,1.6956601753636176
2016-07-17,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.3256102607006968,1.1177709410370422,0.0,-1.274550221227631,1.4433417227915242,1,57.0,1,1,1.0643141158777718,1.0643141158777718
2016-07-18,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.6760288503121183,1.7007078003246379,1.0,0.5612221991368875,1.6112040426084502,1,36.0,1,1,0.023487737648474605,0.02348773764847451
2016-07-19,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.5008195555064077,1.5518728575278045,0.0,0.23872163880258032,1.4553318884927329,1,28.0,1,1,0.14311120155105592,0.14311120155105583
2016-07-20,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.3756700592166144,1.2542029719341388,0.0,-0.1582021277627211,1.407371225687897,1,1.0,1,1,0.47130891020685595,0.47130891020685584
2016-07-21,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.8124973259125442,0.5596399055489185,0.0,-1.2993579566379623,1.1196072488588802,1,20.0,1,1,0.6218606628534807,0.6218606628534806
2016-07-22,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.7624375273966266,0.3611933151531411,0.0,-1.2993579566379623,1.0596564203528351,1,35.0,1,1,1.4303414669643026,1.4303414669643026
2016-07-23,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.88758702368642,0.9069214387415289,0.0,-0.9520496608933237,0.9877154261455812,1,55.0,1,1,1.6458170654042088,1.6458170654042088
2016-07-24,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.07531126812111,1.1425767648365142,0.0,0.5116067283162249,0.8917941005359089,1,39.0,1,1,0.42785594254993536,0.42785594254993525
2016-07-25,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.1754308651529448,1.0061447339394172,0.0,-1.1008960733553117,1.1435875802612985,1,27.0,1,1,-0.011019030784962313,-0.01101903078496241
2016-07-26,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.062796318492131,0.9441301744407368,0.0,-1.274550221227631,1.1795580773649252,1,26.0,1,1,0.48766767450122606,0.48766767450122595
2016-07-27,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.1504009658949863,0.9317272625410009,0.0,-1.2249347504069683,1.2994597343770156,1,9.0,1,1,0.6264615653112723,0.6264615653112722
2016-07-28,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.400699958474573,1.403037914730972,0.0,-0.00935571530073298,1.407371225687897,1,30.0,1,1,0.7800805862630915,0.7800805862630914
2016-07-29,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.4883046058774283,1.5642757694275407,0.0,1.5535316155501409,1.3594105628830606,1,29.0,1,1,1.5985300123657953,1.598530012365795
2016-07-30,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.4883046058774283,1.6262903289262212,0.0,1.3798774676778216,1.2634892372733888,1,38.0,1,1,1.6793014110692477,1.6793014110692475
2016-07-31,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.5258494547643664,1.3658291790317638,0.0,0.41237578667489966,1.539263048401196,1,17.0,1,1,0.4585286256018793,0.4585286256018792
2016-08-01,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.5133345051353868,1.4526495623299163,0.0,-0.8280109838416669,1.5632433798036143,1,25.0,1,1,-0.048337461831494094,-0.04833746183149419
2016-08-02,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.3256102607006968,1.1921884124354583,0.0,-0.8776264546623296,1.3114499000782247,1,24.0,1,1,0.194487945663062,0.1944879456630619
2016-08-03,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.438244807361511,1.5146641218285966,0.0,-0.28224080481437774,1.4193613913891057,1,7.0,1,1,0.502492804642999,0.5024928046429988
2016-08-04,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.6009391525382426,1.6386932408259574,0.0,0.8092995532402009,1.539263048401196,1,24.0,1,1,0.5896543456489396,0.5896543456489395
2016-08-05,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.6760288503121183,1.6883048884249015,0.0,1.3798774676778216,1.5632433798036143,1,37.0,1,1,1.3127628485985177,1.3127628485985177
2016-08-06,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.7260886488280358,1.7875281836227908,0.0,0.883722759471195,1.7071253682181224,1,48.0,1,1,1.1461079373496224,1.1461079373496221
2016-08-07,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.6635139006831392,1.713110712224374,0.0,1.4791084093191467,1.5512532141024051,1,49.0,1,1,0.32280200309702745,0.32280200309702733
2016-08-08,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.6509989510541596,1.66349906462543,0.0,-0.1582021277627211,1.6471745397120774,1,24.0,1,1,-0.03555717722651745,-0.03555717722651755
2016-08-09,air_9241121af22ff1d6,0,0,0,0,0,1,0,2.076507238439457,2.2216301001135537,0.0,0.7100686115988755,1.6951352025169133,1,30.0,1,1,0.5369995730764359,0.5369995730764358
2016-08-10,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.7260886488280358,1.7627223598233182,0.0,-0.08377892153172693,1.7311056996205405,1,11.0,1,1,1.227901758821473,1.2279017588214727
2016-08-11,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.5008195555064077,1.5270670337283327,1.0,-0.08377892153172693,1.6351843740108682,1,25.0,1,1,1.0142154002262636,1.0142154002262633
2016-08-12,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.4257298577325315,1.5022612099288604,0.0,0.06506749093026097,1.515282716998778,1,36.0,1,1,0.7164347689303078,0.7164347689303078
2016-08-13,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.400699958474573,1.4898582980291246,1.0,0.4867989929058936,1.407371225687897,1,41.0,1,1,0.830690513298799,0.8306905132987988
2016-08-14,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.3381252103296764,1.316217531432819,1.0,-0.3566640110453717,1.4313515570903148,1,51.0,1,1,0.11729502664900311,0.11729502664900301
2016-08-15,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.4132149081035525,1.3658291790317638,1.0,-1.1257038087656428,1.539263048401196,1,29.0,1,1,-0.2446426333639352,-0.24464263336393532
2016-08-16,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.4507597569904902,1.6510961527256935,0.0,-0.7783955130210043,1.4553318884927329,1,23.0,1,1,-0.16361562896838336,-0.16361562896838344
2016-08-17,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.6760288503121183,1.799931095522526,0.0,1.1814155843951708,1.3714007285842698,1,6.0,1,1,0.18221887244228444,0.18221887244228432
2016-08-18,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.4507597569904902,1.4650524742296525,0.0,-1.0264728671243175,1.6351843740108682,1,17.0,1,1,0.3718782959801377,0.3718782959801376
2016-08-19,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.5383644043933458,1.5518728575278045,0.0,0.41237578667489966,1.6112040426084502,1,39.0,1,1,1.287457885080664,1.2874578850806637
2016-08-20,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.3005803614427383,1.266605883833875,0.0,-0.9024341900726609,1.5032925512975692,1,37.0,1,1,1.2066864863772115,1.2066864863772115
2016-08-21,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.5759092532802834,1.7007078003246379,0.0,0.660453140778213,1.4313515570903148,1,46.0,1,1,0.190653860281569,0.19065386028156892
2016-08-22,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.3005803614427383,1.0557563815383617,0.0,-1.2993579566379623,1.3953810599866878,1,14.0,1,1,-0.626006325976438,-0.6260063259764381
2016-08-23,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.438244807361511,1.316217531432819,0.0,-0.8776264546623296,1.515282716998778,1,18.0,1,1,0.327402905554819,0.32740290555481893
2016-08-24,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.400699958474573,1.415440826630708,0.0,-0.8280109838416669,1.4313515570903148,1,1.0,1,1,0.4580174142176802,0.45801741421768016
2016-08-25,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.588424202909263,1.6014845051267494,0.0,1.6527625571914661,1.4313515570903148,1,21.0,1,1,0.5469681950683176,0.5469681950683175
2016-08-26,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.625969051796201,1.6138874170264847,0.0,1.2310310552158332,1.49130238559636,1,48.0,1,1,1.4921980444523897,1.4921980444523895
2016-08-27,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.1253710666370276,0.8945185268417926,0.0,-1.2993579566379623,1.2035384087673437,1,37.0,1,1,1.5353954064172106,1.5353954064172106
2016-08-28,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.912616922944379,0.5968486412481269,0.0,-1.2993579566379623,1.1675679116637165,1,36.0,1,1,0.5684390732046783,0.5684390732046782
2016-08-29,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.288065411813759,1.2790087957336111,0.0,-0.6543568359693476,1.2634892372733888,1,18.0,1,1,-0.23441840567995392,-0.234418405679954
2016-08-30,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.2254906636688625,1.0309505577388896,0.0,-1.1505115441759743,1.3114499000782247,1,19.0,1,1,0.3092549014157522,0.30925490141575207
2016-08-31,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.438244807361511,1.403037914730972,0.0,1.5039161447294782,1.3114499000782247,1,7.0,1,1,0.6039682644065134,0.6039682644065133
2016-09-01,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.4632747066194696,1.576678681327277,0.0,1.2062233198055021,1.2514990715721797,1,13.0,1,1,0.3340486535494069,0.33404865354940677
2016-09-02,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.4257298577325315,1.241800060034403,0.0,-0.08377892153172693,1.3714007285842698,1,35.0,1,1,1.1599106447229972,1.159910644722997
2016-09-03,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.4883046058774283,1.576678681327277,0.0,0.5364144637265563,1.5632433798036143,1,29.0,1,1,1.5591667357824672,1.5591667357824672
2016-09-04,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.4257298577325315,1.5022612099288604,0.0,-0.18300986317305235,1.49130238559636,1,59.0,1,1,0.2366628848594849,0.2366628848594848
2016-09-05,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.6384840014251802,1.6386932408259574,0.0,1.0821846427538455,1.5872237112060323,1,22.0,1,1,-0.17205061680766792,-0.17205061680766803
2016-09-06,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.6885437999410977,1.5642757694275407,0.0,1.0821846427538455,1.7191155339193314,1,23.0,1,1,0.3092549014157522,0.30925490141575207
2016-09-07,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.4757896562484492,1.3038146195330833,0.0,-0.7287800422003416,1.659164705413286,1,6.0,1,1,0.3754567756695312,0.37545677566953106
2016-09-08,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.3881850088455934,1.316217531432819,0.0,-0.976857396303655,1.5752335455048232,1,24.0,1,1,0.4764210240488466,0.4764210240488465
2016-09-09,air_9241121af22ff1d6,1,0,0,0,0,0,0,1.4632747066194696,1.576678681327277,0.0,0.015452020109598261,1.3234400657794338,1,43.0,1,1,1.3771754830076,1.3771754830075997
2016-09-10,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.4132149081035525,1.415440826630708,0.0,-0.28224080481437774,1.407371225687897,1,52.0,1,1,1.7253104356471636,1.7253104356471634
2016-09-11,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.9877066207182548,0.6588632007468073,0.0,-1.2497424858172994,1.1076170831576715,1,54.0,1,1,0.5372551787685353,0.5372551787685352
2016-09-12,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.1754308651529448,0.9813389101399451,0.0,-1.2249347504069683,1.3114499000782247,1,17.0,1,1,-0.15748109235799457,-0.15748109235799465
2016-09-13,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.912616922944379,0.510028257949974,0.0,-1.2993579566379623,1.1795580773649252,1,33.0,1,1,0.1967883968919578,0.1967883968919577
2016-09-14,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.9751916710892756,0.8449068792428485,0.0,-1.2249347504069683,1.0836367517552534,1,4.0,1,1,0.4669636134411639,0.46696361344116377
2016-09-15,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.100341167379069,0.820101055443376,0.0,-1.274550221227631,1.2754794029745975,1,17.0,1,1,0.6890849598756578,0.6890849598756578
2016-09-16,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.9501617718313167,0.5720428174486544,0.0,-1.2993579566379623,1.2395089058709703,1,26.0,1,1,1.3306552470454849,1.3306552470454849
2016-09-17,air_9241121af22ff1d6,0,0,1,0,0,0,0,1.250520562926821,1.1921884124354583,0.0,0.015452020109598261,1.2035384087673437,1,42.0,1,1,1.646839488172607,1.646839488172607
2016-09-18,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.1629159155239657,0.8821156149420564,0.0,-1.2993579566379623,1.2754794029745975,1,59.0,1,1,0.8411703466748798,0.8411703466748797
2016-09-19,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.7499225777676475,0.3859991389526132,1.0,-1.2993579566379623,0.9157744319383269,1,23.0,1,1,-0.15952593789479083,-0.15952593789479091
2016-09-20,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.4745936859301022,0.03871760576000332,0.0,-1.2993579566379623,0.7239317807189828,1,25.0,1,1,-0.4905353091636857,-0.4905353091636858
2016-09-21,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.5997431822198955,0.4232078746518215,0.0,-1.274550221227631,0.7239317807189828,1,1.0,1,1,0.98328711148222,0.9832871114822199
2016-09-22,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.5121385348170399,0.1379409009578916,1.0,-1.2993579566379623,0.7838826092250278,1,15.0,1,1,0.5277977681608527,0.5277977681608526
2016-09-23,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.6873478296227509,0.2867758437547249,0.0,-1.2993579566379623,0.9397547633407448,1,32.0,1,1,0.8570178995850508,0.8570178995850507
2016-09-24,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.8124973259125442,0.510028257949974,0.0,-1.2993579566379623,1.1076170831576715,1,32.0,1,1,1.4919424387602902,1.49194243876029
2016-09-25,air_9241121af22ff1d6,0,0,0,1,0,0,0,1.0377664192341725,1.0681592934380975,0.0,-0.455894952686697,1.0476662546516262,1,38.0,1,1,0.4707976988226569,0.47079769882265676
2016-09-26,air_9241121af22ff1d6,0,1,0,0,0,0,0,1.2630355125558002,1.2790087957336111,0.0,-0.530318158917691,1.2395089058709703,1,20.0,1,1,-0.00130601448518007,-0.001306014485180167
