visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,total_area_visitors,total_genre_visitors
2016-06-16,air_37189c92b6c761ec,0,0,0,0,1,0,0,0.7703682114116276,0.769058731531134,0.0,0.006315319280189645,0.7771223184174083,1,5.0,1,1,-1.1560344318089135,-1.1560344318089135
2016-06-17,air_37189c92b6c761ec,1,0,0,0,0,0,0,0.7065183427391485,0.40687411127442746,0.0,-1.111568783190159,0.9764973176448778,1,14.0,1,1,-0.5871806019319261,-0.5871806019319261
2016-06-18,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.7156397525495026,0.49110309272947544,0.0,-0.8829106713212241,0.9583723177151079,1,17.0,1,1,-0.49411867201047743,-0.49411867201047743
2016-06-19,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.0257676861015448,1.105974657351326,0.0,0.2857863448977767,0.9493098177502229,1,58.0,1,1,-1.127399991833083,-1.127399991833083
2016-06-20,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.0713747351533158,0.93751669444123,0.0,-0.9083171281955502,1.2393098166265422,1,6.0,1,1,-1.3981488483902649,-1.3981488483902649
2016-06-21,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.235560111739691,1.1817807406608694,0.0,0.20956697427479842,1.1668098169074625,1,9.0,1,1,-1.1798112435745582,-1.1798112435745582
2016-06-22,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.1808316528775662,1.1902036388063741,0.0,0.844728396132951,1.0671223172937276,1,5.0,1,1,-1.1164064121995052,-1.1164064121995052
2016-06-23,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.0896175547740243,1.0975517592058215,0.0,1.50529627486543,1.0943098171883825,1,4.0,1,1,-1.1120601132746024,-1.1120601132746024
2016-06-24,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.0075248664808365,0.9290937962957254,0.0,-0.603439645703637,1.0943098171883825,1,8.0,1,1,-0.6094234258417229,-0.6094234258417229
2016-06-25,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.7247611623598568,0.4995259908749804,0.0,-0.9845364988185284,0.9583723177151079,1,33.0,1,1,-0.443752737410133,-0.443752737410133
2016-06-26,air_37189c92b6c761ec,0,0,0,1,0,0,0,0.5149687367217106,0.2721077409463508,0.0,-1.111568783190159,0.7771223184174083,1,13.0,1,1,-1.018486854067871,-1.018486854067871
2016-06-27,air_37189c92b6c761ec,0,1,0,0,0,0,0,0.8159752604633985,0.9122480000047155,0.0,0.6414767411383422,0.7499348185227532,1,1.0,1,1,-1.3424139562944521,-1.3424139562944521
2016-06-28,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.1808316528775662,1.282855518406927,0.0,1.8101737573573429,0.9583723177151079,1,6.0,1,1,-1.1936171342771908,-1.1936171342771908
2016-06-29,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.2902885706018163,1.4597363794625275,0.0,2.623180377335778,0.9764973176448778,1,3.0,1,1,-1.0131178965724028,-1.0131178965724028
2016-07-01,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.4544739471881918,1.5102737683355565,0.0,2.4961480929641473,1.2393098166265422,1,3.0,1,1,1.6312215022670036,1.6312215022670036
2016-07-02,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.272045750981108,1.2070494350973835,0.0,-0.7304719300752675,1.311809816345622,1,18.0,1,1,1.7380893228910848,1.7380893228910848
2016-07-03,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.126103194015441,0.811173222258658,0.0,-1.086162326315833,1.1939973168021174,1,42.0,1,1,0.4037755529459177,0.4037755529459177
2016-07-04,air_37189c92b6c761ec,0,1,0,0,0,0,0,0.6517898838770234,0.600600768621038,0.0,0.43822508614373323,0.7318098185929833,1,11.0,1,1,-0.11471234233072505,-0.11471234233072505
2016-07-05,air_37189c92b6c761ec,0,0,0,0,0,1,0,0.8798251291358781,1.105974657351326,0.0,0.8955413098816033,0.6774348188036735,1,8.0,1,1,0.3334677762195485,0.3334677762195485
2016-07-06,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.0348890959118993,1.0807059629148115,0.0,1.3528575336194728,1.0399348173990728,1,8.0,1,1,0.6423106645302904,0.6423106645302904
2016-07-07,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.1078603743947326,1.3418158054254605,0.0,2.521554549838474,0.7861848183822933,1,5.0,1,1,0.597313687425414,0.597313687425414
2016-07-08,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.2081958823086285,1.3839302961529845,0.0,2.115051239849256,0.9855598176097629,1,8.0,1,1,1.4926512659553959,1.4926512659553959
2016-07-09,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.2446815215500455,1.1902036388063741,0.0,0.2603798880234507,1.2030598167670021,1,14.0,1,1,1.6969273154258284,1.6969273154258284
2016-07-10,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.1078603743947326,0.93751669444123,0.0,-1.0353494125671807,1.311809816345622,1,46.0,1,1,0.5116660321405643,0.5116660321405643
2016-07-12,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.2629243411707538,1.4176218887350034,0.0,1.3020446198708209,1.2302473166616572,1,29.0,1,1,0.3436943619252022,0.3436943619252022
2016-07-13,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.3815026687053582,1.4597363794625275,0.0,0.5144444567667117,1.1939973168021174,1,4.0,1,1,0.3930376379549813,0.3930376379549813
2016-07-14,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.36325984908465,1.3923531942984892,0.0,1.0479800511275599,1.4477473158188967,1,6.0,1,1,0.5403004721163946,0.5403004721163946
2016-07-15,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.272045750981108,1.324970009134451,0.0,0.9209477667559293,1.320872316310507,1,18.0,1,1,1.3479450782203959,1.3479450782203959
2016-07-16,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.36325984908465,1.316547110988946,0.0,-0.32396862008604976,1.366184816134932,1,20.0,1,1,1.6567879665311378,1.6567879665311378
2016-07-17,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.2629243411707538,1.2070494350973835,0.0,-0.19693633571441926,1.393372316029587,1,41.0,1,1,1.0252962992070216,1.0252962992070216
2016-07-18,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.2264387019293372,1.0638601666238021,1.0,-0.9845364988185284,1.4386848158540118,1,5.0,1,1,-0.015770125628525474,-0.015770125628525474
2016-07-19,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.1352246038257954,0.9122480000047155,0.0,-1.0099429556928545,1.311809816345622,1,7.0,1,1,0.10388092712762285,0.10388092712762285
2016-07-21,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.3450170294639412,1.3923531942984892,0.0,0.7939154823842988,1.2846223164509671,1,10.0,1,1,0.5827408027948575,0.5827408027948575
2016-07-22,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.3815026687053582,1.316547110988946,0.0,1.2004187923735163,1.4296223158891268,1,13.0,1,1,1.391408067469424,1.391408067469424
2016-07-23,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.4179883079467748,1.4428905831715182,0.0,1.3274510767451468,1.375247316099817,1,6.0,1,1,1.6069333612160759,1.6069333612160759
2016-07-24,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.4179883079467748,1.5271195646265663,0.0,2.064238326100604,1.3571223161700467,1,33.0,1,1,0.3886913390300785,0.3886913390300785
2016-07-25,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.4088668981364207,1.4681592776080323,0.0,1.1496058786248644,1.348059816205162,1,5.0,1,1,-0.05028485238510672,-0.05028485238510672
2016-07-26,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.4179883079467748,1.4765821757535373,0.0,1.2004187923735163,1.3843098160647018,1,2.0,1,1,0.44851686540815267,0.44851686540815267
2016-07-27,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.2994099804121704,1.1312433517878404,0.0,-1.111568783190159,1.5021223156082066,1,10.0,1,1,0.5873427663624017,0.5873427663624017
2016-07-28,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.4179883079467748,1.1312433517878404,0.0,-1.111568783190159,1.4839973156784367,1,2.0,1,1,0.7409972165898486,0.7409972165898486
2016-07-29,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.563930864912442,1.232318129533898,0.0,-1.111568783190159,1.8102473144142959,1,20.0,1,1,1.5596354023274275,1.5596354023274275
2016-07-30,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.673387782636692,1.6281943423726235,0.0,-0.8829106713212241,1.8555598142387206,1,41.0,1,1,1.640425429402092,1.640425429402092
2016-07-31,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.627780733584921,1.6113485460816142,0.0,0.3365992586464289,1.764934814589871,1,19.0,1,1,0.4193710961470396,0.4193710961470396
2016-08-01,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.5821736845331502,1.5945027497906044,0.0,-0.5018138182063325,1.7377473146952163,1,3.0,1,1,-0.08761189021074274,-0.08761189021074274
2016-08-04,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.627780733584921,1.5102737683355565,0.0,0.3365992586464289,1.728684814730331,1,9.0,1,1,0.5505270578220484,0.5505270578220484
2016-08-05,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.436231127567483,1.3418158054254605,0.0,1.0733865080018858,1.293684816415852,1,4.0,1,1,1.2738023318544065,1.2738023318544065
2016-08-06,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.3358956196535874,1.409198990589499,0.0,1.9372060417289734,1.1305598170479225,1,31.0,1,1,1.107108984852251,1.107108984852251
2016-08-07,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.6460235532056295,1.8303438978647386,0.0,1.9372060417289734,1.2121223167318873,1,33.0,1,1,0.2836131709044867,0.2836131709044867
2016-08-08,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.8102089297920048,1.8050752034282245,0.0,0.9971671373789077,1.6924348148707913,1,4.0,1,1,-0.07482865807867561,-0.07482865807867561
2016-08-09,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.3450170294639412,1.2070494350973835,0.0,-0.09531050821711486,1.348059816205162,1,9.0,1,1,0.4978601414379318,0.4978601414379318
2016-08-10,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.281167160791462,1.324970009134451,0.0,1.784767300483017,1.1849348168372325,1,18.0,1,1,1.1889216704974808,1.1889216704974808
2016-08-11,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.436231127567483,1.5271195646265663,1.0,2.013425412351952,1.2302473166616572,1,40.0,1,1,0.9751860292493184,0.9751860292493184
2016-08-12,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.5183238158606709,1.5692340553540902,0.0,2.038831869226278,1.366184816134932,1,2.0,1,1,0.6773367205721543,0.6773367205721543
2016-08-13,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.527445225671025,1.6113485460816142,1.0,2.2166770673465606,1.311809816345622,1,18.0,1,1,0.7916188158328344,0.7916188158328344
2016-08-14,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.6004165041538585,1.7040004256821673,1.0,2.1658641535979086,1.311809816345622,1,11.0,1,1,0.07805879822084726,0.07805879822084726
2016-08-15,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.5821736845331502,1.3923531942984892,1.0,-0.628846102577963,1.6924348148707913,1,23.0,1,1,-0.28396233575929386,-0.28396233575929386
2016-08-16,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.5365666354813794,1.3839302961529845,0.0,0.05712823302884167,1.6561848150112513,1,22.0,1,1,-0.20291664404198825,-0.20291664404198825
2016-08-17,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.317652800032879,0.9122480000047155,0.0,-1.111568783190159,1.6018098152219415,1,15.0,1,1,0.14299761745174827,0.14299761745174827
2016-08-19,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.5548094551020877,1.274432620261422,0.0,-1.086162326315833,1.7105598148005612,1,3.0,1,1,1.2484915322329135,1.2484915322329135
2016-08-20,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.36325984908465,1.021745675896278,0.0,-1.111568783190159,1.6471223150463665,1,44.0,1,1,1.1677015051582493,1.1677015051582493
2016-08-21,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.4635953569985458,1.232318129533898,0.0,-0.6542525594522892,1.6471223150463665,1,33.0,1,1,0.15143455065891256,0.15143455065891256
2016-08-22,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.4635953569985458,1.1649349443698596,0.0,-1.0607558694415067,1.683372314905906,1,41.0,1,1,-0.665413982580177,-0.665413982580177
2016-08-25,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.5456880452917336,1.6281943423726235,0.0,1.530702731739756,1.2664973165211972,1,3.0,1,1,0.5078310625009441,0.5078310625009441
2016-08-26,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.1534674234465037,1.1649349443698596,0.0,-1.086162326315833,1.1305598170479225,1,32.0,1,1,1.453278910988629,1.453278910988629
2016-08-27,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.0257676861015448,1.0891288610603165,0.0,1.3528575336194728,1.0671223172937276,1,33.0,1,1,1.496486235595016,1.496486235595016
2016-08-28,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.0348890959118993,1.14808914807885,0.0,2.013425412351952,0.8043098183120633,1,14.0,1,1,0.5293068924828169,0.5293068924828169
2016-08-29,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.5183238158606709,1.7124233238276716,0.0,1.8355802142316688,1.2664973165211972,1,10.0,1,1,-0.27373575005364015,-0.27373575005364015
2016-08-30,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.7098734218781086,1.7376920182641862,0.0,-0.12071696509144099,1.6743098149410212,1,3.0,1,1,0.27006294484449556,0.27006294484449556
2016-08-31,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.6825091924470463,1.6029256479361094,0.0,0.4890379998923855,1.719622314765446,1,2.0,1,1,0.5648442778099635,0.5648442778099635
2016-09-01,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.6004165041538585,1.6871546293911572,0.0,1.0225735942532337,1.5021223156082066,1,2.0,1,1,0.2948624151807058,0.2948624151807058
2016-09-02,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.563930864912442,1.5102737683355565,0.0,-0.06990405134278885,1.7105598148005612,1,6.0,1,1,1.1209148755548837,1.1209148755548837
2016-09-03,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.4909595864296084,1.4260447868805084,0.0,-0.04449759446846261,1.6199348151517114,1,24.0,1,1,1.5202630473606609,1.5202630473606609
2016-09-04,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.4088668981364207,1.0891288610603165,0.0,-0.9845364988185284,1.683372314905906,1,21.0,1,1,0.19745418633435424,0.19745418633435424
2016-09-05,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.481838176619254,1.3923531942984892,0.0,-0.3493750769603759,1.5836848152921712,1,10.0,1,1,-0.21135357724915255,-0.21135357724915255
2016-09-06,air_37189c92b6c761ec,0,0,0,0,0,1,0,1.36325984908465,0.9627853888777445,0.0,-1.111568783190159,1.6380598150814814,1,7.0,1,1,0.27006294484449556,0.27006294484449556
2016-09-07,air_37189c92b6c761ec,0,0,0,0,0,0,1,1.1990744724982745,1.1312433517878404,0.0,-0.603439645703637,1.2121223167318873,1,8.0,1,1,0.33628008728860326,0.33628008728860326
2016-09-08,air_37189c92b6c761ec,0,0,0,0,1,0,0,0.9071893585669407,0.7353671389491149,0.0,-0.9337235850698762,1.1033723171532674,1,6.0,1,1,0.43726762113193357,0.43726762113193357
2016-09-09,air_37189c92b6c761ec,1,0,0,0,0,0,0,0.925432178187649,0.9459395925867349,0.0,-0.4764073613320064,1.0489973173639577,1,9.0,1,1,1.3382298218000248,1.3382298218000248
2016-09-10,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.9071893585669407,0.811173222258658,0.0,-0.603439645703637,1.1486848169776924,1,28.0,1,1,1.6864450650775336,1.6864450650775336
2016-09-11,air_37189c92b6c761ec,0,0,0,1,0,0,0,0.8798251291358781,0.7185213426581053,0.0,-0.4764073613320064,1.0580598173288427,1,30.0,1,1,0.49811580608057315,0.49811580608057315
2016-09-13,air_37189c92b6c761ec,0,0,0,0,0,1,0,0.925432178187649,0.8027503241131534,0.0,-0.7812848438239197,1.0308723174341878,1,14.0,1,1,0.1575705020823048,0.1575705020823048
2016-09-14,air_37189c92b6c761ec,0,0,0,0,0,0,1,0.9984034566704826,0.9543624907322396,0.0,-0.06990405134278885,0.9764973176448778,1,13.0,1,1,0.4278080293542039,0.4278080293542039
2016-09-15,air_37189c92b6c761ec,0,0,0,0,1,0,0,1.1169817842050866,1.0975517592058215,0.0,0.08253468990316791,1.2393098166265422,1,1.0,1,1,0.6499806038095306,0.6499806038095306
2016-09-16,air_37189c92b6c761ec,1,0,0,0,0,0,0,1.1808316528775662,1.1649349443698596,0.0,0.43822508614373323,1.2030598167670021,1,8.0,1,1,1.2916988568393004,1.2916988568393004
2016-09-17,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.779489621221982,0.6932526482215908,0.0,-0.4764073613320064,0.8496223181364881,1,14.0,1,1,1.6079560197866414,1.6079560197866414
2016-09-18,air_37189c92b6c761ec,0,0,0,1,0,0,0,0.6700327034977317,0.600600768621038,0.0,0.13334760365182016,0.7408723185578683,1,53.0,1,1,0.8021010661811294,0.8021010661811294
2016-09-19,air_37189c92b6c761ec,0,1,0,0,0,0,0,0.5696971955838357,0.7100984445126004,1.0,1.0225735942532337,0.5686848192250537,1,9.0,1,1,-0.19882600975972678,-0.19882600975972678
2016-09-20,air_37189c92b6c761ec,0,0,0,0,0,1,0,0.5514543759631272,0.7185213426581053,0.0,0.59066382738969,0.3693098199975841,1,3.0,1,1,-0.5299117219802654,-0.5299117219802654
2016-09-21,air_37189c92b6c761ec,0,0,0,0,0,0,1,0.587940015204544,0.7437900370946195,0.0,1.0733865080018858,0.5686848192250537,1,4.0,1,1,0.9442506074897159,0.9442506074897159
2016-09-22,air_37189c92b6c761ec,0,0,0,0,1,0,0,0.68827552311844,0.811173222258658,1.0,0.6922896548869942,0.44180981971666394,1,40.0,1,1,0.48865621430284345,0.48865621430284345
2016-09-23,air_37189c92b6c761ec,1,0,0,0,0,0,0,0.7247611623598568,0.37318251869240837,0.0,-1.111568783190159,1.0036848175395328,1,5.0,1,1,0.8179522740248927,0.8179522740248927
2016-09-24,air_37189c92b6c761ec,0,0,1,0,0,0,0,1.0257676861015448,1.0048998796052684,0.0,0.4636315430180595,1.1486848169776924,1,29.0,1,1,1.4530232463459878,1.4530232463459878
2016-09-25,air_37189c92b6c761ec,0,0,0,1,0,0,0,1.0896175547740243,1.1228204536423356,0.0,0.870134853007277,0.913059817890683,1,29.0,1,1,0.4316429989938241,0.4316429989938241
2016-09-26,air_37189c92b6c761ec,0,1,0,0,0,0,0,1.0713747351533158,1.072283064769307,0.0,1.6069221023627338,0.8043098183120633,1,7.0,1,1,-0.04056959596473571,-0.04056959596473571
2016-09-27,air_37189c92b6c761ec,0,0,0,0,0,1,0,0.925432178187649,1.1817807406608694,0.0,0.844728396132951,0.6955598187334433,1,9.0,1,1,0.38613469260366506,0.38613469260366506
2016-09-28,air_37189c92b6c761ec,0,0,0,0,0,0,1,0.9710392272394199,0.9543624907322396,0.0,-0.9845364988185284,1.0127473175044177,1,14.0,1,1,0.4648794025371986,0.4648794025371986
2016-09-29,air_37189c92b6c761ec,0,0,0,0,1,0,0,0.68827552311844,0.5500633797480093,0.0,-0.5780331888293108,0.8949348179609131,1,1.0,1,1,0.547970411395635,0.547970411395635
2016-09-30,air_37189c92b6c761ec,1,0,0,0,0,0,0,0.6973969329287943,0.7943274259676484,0.0,1.3528575336194728,0.4599348196464339,1,9.0,1,1,1.4998098759493534,1.4998098759493534
2016-10-01,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.7977324408426902,0.8869793055682014,0.0,1.4290769042424514,0.6955598187334433,1,12.0,1,1,1.5230753584297156,1.5230753584297156
2016-10-02,air_37189c92b6c761ec,0,0,0,1,0,0,0,0.8068538506530445,0.9712082870232494,0.0,1.3528575336194728,0.4599348196464339,1,6.0,1,1,0.3932933025976227,0.3932933025976227
2016-10-03,air_37189c92b6c761ec,0,1,0,0,0,0,0,0.7065183427391485,0.72694424080361,0.0,-1.111568783190159,0.7861848183822933,1,15.0,1,1,-0.3466001732064228,-0.3466001732064228
2016-10-05,air_37189c92b6c761ec,0,0,0,0,0,0,1,0.2504478522214392,0.28895353723736034,0.0,0.43822508614373323,0.09743482105103478,1,3.0,1,1,0.11334051890535253,0.11334051890535253
2016-10-06,air_37189c92b6c761ec,0,0,0,0,1,0,0,0.23220503260073078,0.2721077409463508,0.0,-0.603439645703637,0.29680982027850433,1,1.0,1,1,0.43573363327608555,0.43573363327608555
2016-10-07,air_37189c92b6c761ec,1,0,0,0,0,0,0,0.11362670506612647,0.03626659287221631,0.0,-0.19693633571441926,0.13368482091057468,1,2.0,1,1,1.23826494652726,1.23826494652726
2016-10-08,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.4055118189974603,0.43214280571094194,0.0,-0.8320977575725719,0.37837231996246906,1,18.0,1,1,1.4100715863822422,1.4100715863822422
2016-10-09,air_37189c92b6c761ec,0,0,0,1,0,0,0,0.3690261797560435,0.3479138242558939,0.0,-0.1461234219657671,0.41462231982200903,1,16.0,1,1,0.9204737957240711,0.9204737957240711
2016-10-10,air_37189c92b6c761ec,0,1,0,0,0,0,0,-0.02319444208918629,-0.15746006447439417,1.0,-0.6796590163266152,0.2061848206296545,1,38.0,1,1,0.16217246564984897,0.16217246564984897
2016-10-12,air_37189c92b6c761ec,0,0,0,0,0,0,1,-0.03231585189954052,-0.23326614778393726,0.0,-0.628846102577963,0.26962232038384937,1,2.0,1,1,0.3789760826097075,0.3789760826097075
2016-10-13,air_37189c92b6c761ec,0,0,0,0,1,0,0,0.06801965601435556,0.06995818545423554,0.0,0.05712823302884167,0.23337232052430945,1,10.0,1,1,0.40224156509006964,0.40224156509006964
2016-10-14,air_37189c92b6c761ec,1,0,0,0,0,0,0,-0.03231585189954052,0.08680398174524509,0.0,-0.17152987884009313,-0.056627678352009866,1,4.0,1,1,1.3451327671513411,1.3451327671513411
2016-10-15,air_37189c92b6c761ec,0,0,1,0,0,0,0,0.12274811487648063,0.3563367224013988,0.0,1.2512317061221687,-0.21975267771993953,1,28.0,1,1,1.6613899300986819,1.6613899300986819
2016-10-16,air_37189c92b6c761ec,0,0,0,1,0,0,0,0.7521253917909193,0.8027503241131534,0.0,-0.2731557063373976,0.5596223192601687,1,26.0,1,1,0.3713061433304672,0.3713061433304672
2016-10-17,air_37189c92b6c761ec,0,1,0,0,0,0,0,0.5696971955838357,0.5416404816025044,0.0,-1.111568783190159,0.6864973187685585,1,7.0,1,1,-0.2550722311408221,-0.2550722311408221
2016-10-18,air_37189c92b6c761ec,0,0,0,0,0,1,0,0.42375463861816876,0.3310680279648844,0.0,0.8193219392586247,0.2786848203487343,1,6.0,1,1,0.29000478697052023,0.29000478697052023
2016-10-19,air_37189c92b6c761ec,0,0,0,0,0,0,1,0.23220503260073078,0.5247946853114949,0.0,1.4544833611167773,0.04305982126172489,1,5.0,1,1,0.383066716891969,0.383066716891969
2016-10-20,air_37189c92b6c761ec,0,0,0,0,1,0,0,-0.08704431076166559,0.05311238916322586,0.0,-0.9337235850698762,-0.15631517796574465,1,13.0,1,1,0.5328861974797957,0.5328861974797957
2016-10-21,air_37189c92b6c761ec,1,0,0,0,0,0,0,-0.4154150639344162,-0.587027869895139,0.0,-1.111568783190159,-0.14725267800085967,1,5.0,1,1,1.3609839749951043,1.3609839749951043
2016-10-22,air_37189c92b6c761ec,0,0,1,0,0,0,0,-0.30595814621016604,-0.502798888440091,0.0,-1.111568783190159,-0.15631517796574465,1,50.0,1,1,1.7329760300382577,1.7329760300382577
2016-10-23,air_37189c92b6c761ec,0,0,0,1,0,0,0,-0.29683673639981184,-0.5112217865855958,0.0,-0.7812848438239197,-0.0475651783871249,1,51.0,1,1,0.5523167103205378,0.5523167103205378
2016-10-24,air_37189c92b6c761ec,0,1,0,0,0,0,0,-0.47926493260689557,-0.5196446847311006,0.0,-0.857504214446898,-0.18350267786039956,1,4.0,1,1,-0.14206845909334873,-0.14206845909334873
2016-10-25,air_37189c92b6c761ec,0,0,0,0,0,1,0,-0.16001558924449905,-0.08165398116485094,0.0,0.3365992586464289,-0.33756517726344426,1,11.0,1,1,0.3150599219493718,0.3150599219493718
2016-10-26,air_37189c92b6c761ec,0,0,0,0,0,0,1,-0.02319444208918629,0.08680398174524509,0.0,-0.7304719300752675,-0.029440178457354926,1,8.0,1,1,0.5812068149390095,0.5812068149390095
2016-10-27,air_37189c92b6c761ec,0,0,0,0,1,0,0,-0.28771532658945764,-0.5280675828766054,0.0,-1.086162326315833,-0.10194017817643476,1,9.0,1,1,0.5904107420740978,0.5904107420740978
2016-10-28,air_37189c92b6c761ec,1,0,0,0,0,0,0,-0.08704431076166559,-0.25853484222045175,0.0,-0.603439645703637,0.08837232108614979,1,34.0,1,1,1.2945111679083552,1.2945111679083552
2016-10-29,air_37189c92b6c761ec,0,0,1,0,0,0,0,-0.47014352279654137,-0.6544110550591774,0.0,-0.6796590163266152,-0.3013151774039043,1,54.0,1,1,1.856206387791385,1.856206387791385
2016-10-30,air_37189c92b6c761ec,0,0,0,1,0,0,0,-0.506629162037958,-0.7554858328052351,0.0,-0.8320977575725719,-0.21069017775505453,1,33.0,1,1,0.6088185963442745,0.6088185963442745
2016-10-31,air_37189c92b6c761ec,0,1,0,0,0,0,0,-0.47926493260689557,-0.5701820736041294,0.0,-1.111568783190159,-0.2741276775092494,1,11.0,1,1,-0.026763705262103206,-0.026763705262103206
2016-11-01,air_37189c92b6c761ec,0,0,0,0,0,1,0,-0.5613576209000832,-0.8144461198237686,0.0,-1.111568783190159,-0.24694017761459444,1,3.0,1,1,0.1660074352894691,0.1660074352894691
2016-11-02,air_37189c92b6c761ec,0,0,0,0,0,0,1,-0.48838634241724976,-0.6122965643316534,0.0,-0.7050654732009414,-0.23787767764970946,1,23.0,1,1,0.9493639003425428,0.9493639003425428
2016-11-03,air_37189c92b6c761ec,0,0,0,0,1,0,0,-0.5431148012793748,-0.7470629346597302,1.0,-1.111568783190159,-0.2650651775443644,1,7.0,1,1,0.6338737313231261,0.6338737313231261
2016-11-04,air_37189c92b6c761ec,1,0,0,0,0,0,0,-0.6343288993829167,-0.9070979994243213,0.0,-1.111568783190159,-0.33756517726344426,1,6.0,1,1,0.7213110391064652,0.7213110391064652
2016-11-05,air_37189c92b6c761ec,0,0,1,0,0,0,0,-0.6160860797622083,-0.923943795715331,0.0,-1.111568783190159,-0.33756517726344426,1,11.0,1,1,1.5358585905617828,1.5358585905617828
2016-11-06,air_37189c92b6c761ec,0,0,0,1,0,0,0,-0.7802714563485835,-0.9492124901518454,0.0,-0.5780331888293108,-0.5460026764557987,1,61.0,1,1,0.33474609943275524,0.33474609943275524
2016-11-07,air_37189c92b6c761ec,0,1,0,0,0,0,0,-0.7893928661589378,-0.8649835086967974,0.0,-0.37478153383470203,-0.6094401762099936,1,3.0,1,1,-0.18987774726727977,-0.18987774726727977
2016-11-08,air_37189c92b6c761ec,0,0,0,0,0,1,0,-0.5431148012793748,-0.460684397712567,0.0,-1.111568783190159,-0.5460026764557987,1,8.0,1,1,-0.06741438344207668,-0.06741438344207668
