visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Musashino-shi Midorichō,total_area_visitors,total_genre_visitors
2016-11-21,air_88f31db64991768a,0,1,0,0,0,0,0,-0.43462378711323146,-0.6951228944109069,0.0,-1.3980800584234867,-0.21098595585376237,1,11.0,1,1,-1.2745215094522193,-1.2745215094522195
2016-11-23,air_88f31db64991768a,0,0,0,0,0,0,1,-0.5333975058828754,-0.6951228944109069,1.0,-1.3709305401897949,-0.4174498052711702,1,18.0,1,1,-0.1934061765021812,-0.19340617650218117
2016-11-24,air_88f31db64991768a,0,0,0,0,1,0,0,-1.4882101206560996,-1.386024100039004,0.0,-1.3980800584234867,-1.1813660481155788,1,9.0,1,1,-1.0986462878239835,-1.0986462878239835
2016-11-25,air_88f31db64991768a,1,0,0,0,0,0,0,-1.312612398398955,-1.144757012359351,0.0,1.0182270643751055,-1.3362139351786346,1,8.0,1,1,0.8570418383908327,0.8570418383908329
2016-11-26,air_88f31db64991768a,0,0,1,0,0,0,0,-0.9504420962435941,-0.8705898672688362,0.0,0.5023862179349565,-1.1091037008194862,1,15.0,1,1,1.7936882392891056,1.793688239289106
2016-11-27,air_88f31db64991768a,0,0,0,1,0,0,0,-0.6321712246525193,-0.8157564382507333,0.0,-1.1265848760865662,-0.42777299774204053,1,11.0,1,1,-0.4904727273196216,-0.49047272731962166
2016-11-28,air_88f31db64991768a,0,1,0,0,0,0,0,-0.5333975058828754,-0.7389896376253893,0.0,-0.39354788377688094,-0.3245410730333368,1,8.0,1,1,-1.2294442467659907,-1.229444246765991
2016-11-29,air_88f31db64991768a,0,0,0,0,0,1,0,-0.6321712246525193,-0.717056266018148,0.0,0.4752366997012646,-0.4793889600963925,1,2.0,1,1,-0.5931897685226669,-0.593189768522667
2016-11-30,air_88f31db64991768a,0,0,0,0,0,0,1,-0.8406935198328787,-1.067990211734007,0.0,-0.04060414673888439,-0.9026398514020784,1,9.0,1,1,-0.35745785381927514,-0.3574578538192752
2016-12-01,air_88f31db64991768a,0,0,0,0,1,0,0,-0.665095797575734,-0.5744893505710804,0.0,-0.31209932907580484,-0.654883232101189,1,5.0,1,1,-0.46091386654176686,-0.4609138665417669
2016-12-02,air_88f31db64991768a,1,0,0,0,0,0,0,-0.5004729329596609,-0.5196559215529775,0.0,0.8553299549729534,-0.438096190212911,1,3.0,1,1,1.1171598132359546,1.1171598132359548
2016-12-03,air_88f31db64991768a,0,0,1,0,0,0,0,-0.6541209399346624,-0.48675586414211564,0.0,0.7467318820381851,-0.7684383492807633,1,12.0,1,1,2.236701665197204,2.2367016651972045
2016-12-04,air_88f31db64991768a,0,0,0,1,0,0,0,-0.5224226482418038,-0.4319224351240127,0.0,0.42093766323388043,-0.6342368471594483,1,7.0,1,1,-0.29279784586771784,-0.29279784586771784
2016-12-05,air_88f31db64991768a,0,1,0,0,0,0,0,-0.3468249259846592,-0.17968866164073907,0.0,0.6652833273371087,-0.40712661280029977,1,6.0,1,1,-1.1644147530547104,-1.1644147530547104
2016-12-07,air_88f31db64991768a,0,0,0,0,0,0,1,-0.9614169538846656,-1.2324904987883158,0.0,-1.3166315037224106,-0.7994079266933746,1,10.0,1,1,-0.15571862901041636,-0.15571862901041633
2016-12-08,air_88f31db64991768a,0,0,0,0,1,0,0,-0.9614169538846656,-0.7828563808398715,0.0,0.8824794732066453,-1.0884573158777453,1,9.0,1,1,0.008702534066400798,0.00870253406640084
2016-12-10,air_88f31db64991768a,0,0,1,0,0,0,0,-0.8955678080382363,-1.0021900969122832,0.0,1.0453765826087975,-0.7581151568098929,1,19.0,1,1,2.455067749193606,2.455067749193607
2016-12-11,air_88f31db64991768a,0,0,0,1,0,0,0,-1.1040901032185955,-1.1118569549484891,0.0,0.9639280279077211,-1.1194268932903564,1,23.0,1,1,0.20009615760301042,0.2000961576030105
2016-12-12,air_88f31db64991768a,0,1,0,0,0,0,0,-1.1040901032185955,-1.1557236981629715,0.0,0.6381338091034168,-1.2536283954116716,1,10.0,1,1,-0.9704347292000385,-0.9704347292000386
2016-12-13,air_88f31db64991768a,0,0,0,0,0,1,0,-0.7967940892685924,-0.5196559215529775,0.0,-0.31209932907580484,-0.9542558137564303,1,1.0,1,1,-0.39625385859020956,-0.39625385859020956
2016-12-14,air_88f31db64991768a,0,0,0,0,0,0,1,-0.8516683774739502,-0.9692900395014216,0.0,-1.0722858396191821,-0.706499194455541,1,6.0,1,1,0.249237763646194,0.24923776364619407
2016-12-15,air_88f31db64991768a,0,0,0,0,1,0,0,-1.1150649608596672,-1.1995904413774539,0.0,0.4752366997012646,-1.0574877384651342,1,11.0,1,1,0.34862943301173066,0.34862943301173077
2016-12-16,air_88f31db64991768a,1,0,0,0,0,0,0,-1.3345621136810981,-1.177657069770213,0.0,0.8281804367392609,-1.3258907427077642,1,10.0,1,1,1.9034255099268915,1.903425509926892
2016-12-17,air_88f31db64991768a,0,0,1,0,0,0,0,-1.1370146761418103,-0.7718896950362509,0.0,1.0182270643751055,-1.4497690523582087,1,14.0,1,1,2.893277860225303,2.8932778602253038
2016-12-18,air_88f31db64991768a,0,0,0,1,0,0,0,-0.9614169538846656,-0.6183560937855627,0.0,0.6109842908697248,-1.1194268932903564,1,20.0,1,1,0.29874885544910074,0.2987488554491008
2016-12-19,air_88f31db64991768a,0,1,0,0,0,0,0,-0.6760706552168055,-0.4538558067312538,0.0,0.801030918505569,-0.892316658931208,1,7.0,1,1,-0.4380057494389294,-0.43800574943892945
2016-12-21,air_88f31db64991768a,0,0,0,0,0,0,1,-0.7199700857810917,-0.3003222054805657,0.0,0.5838347726360327,-0.9026398514020784,1,6.0,1,1,0.8370896073657808,0.8370896073657809
2016-12-22,air_88f31db64991768a,0,0,0,0,1,0,0,-0.3358500683435877,-0.09195517521177428,0.0,-1.0722858396191821,-0.6652064245720595,1,1.0,1,1,1.9189439118352654,1.9189439118352656
2016-12-23,air_88f31db64991768a,1,0,0,0,0,0,0,-0.302925495420373,-0.1687219758371187,1.0,0.013694889728499748,-0.3968034203294294,1,7.0,1,1,1.433809109318724,1.4338091093187242
2016-12-24,air_88f31db64991768a,0,0,1,0,0,0,0,-0.8736180927560933,-1.0460568401267656,0.0,0.9096289914403373,-0.7684383492807633,1,12.0,1,1,1.6699105097818387,1.6699105097818392
2016-12-25,air_88f31db64991768a,0,0,0,1,0,0,0,-1.1150649608596672,-1.089923583341248,0.0,-0.04060414673888439,-0.9542558137564303,1,11.0,1,1,0.017200706540034045,0.017200706540034087
2016-12-26,air_88f31db64991768a,0,1,0,0,0,0,0,-1.147989533782882,-1.2982906136100394,0.0,-1.2351829490213346,-1.0161949685816527,1,13.0,1,1,-0.11507519544086604,-0.11507519544086603
2016-12-27,air_88f31db64991768a,0,0,0,0,0,1,0,-0.8297186621918071,-0.6951228944109069,0.0,-1.3980800584234867,-0.7168223869264113,1,3.0,1,1,0.6397842116736001,0.6397842116736002
2016-12-28,air_88f31db64991768a,0,0,0,0,0,0,1,-1.1589643914239534,-1.3531240426281423,0.0,1.0182270643751055,-1.191689240586449,1,11.0,1,1,1.7922102962502129,1.7922102962502133
2016-12-29,air_88f31db64991768a,0,0,0,0,1,0,0,-1.3674866866043127,-1.4518242148607277,1.0,0.36663862676649633,-1.2949211652951529,1,13.0,1,1,1.374321902003291,1.3743219020032915
2016-12-30,air_88f31db64991768a,1,0,0,0,0,0,0,-1.1370146761418103,-1.2105571271810744,1.0,1.0453765826087975,-1.0987805083486157,1,12.0,1,1,0.6113338081749149,0.611333808174915
2016-12-31,air_88f31db64991768a,0,0,1,0,0,0,0,-1.1589643914239534,-0.8815565530724568,1.0,1.0453765826087975,-1.243305202940801,1,6.0,1,1,-2.2399877996089006,-2.239987799608901
2017-01-01,air_88f31db64991768a,0,0,0,1,0,0,0,-0.9833666691668088,-0.7280229518217686,1.0,1.0725261008424893,-1.2329820104699307,1,9.0,1,1,-3.281198670508835,-3.2811986705088354
2017-01-02,air_88f31db64991768a,0,1,0,0,0,0,0,-1.0272660997310947,-0.8376898098579745,1.0,0.3123395902991122,-1.0368413535233933,1,7.0,1,1,-2.5869349279889713,-2.5869349279889717
2017-01-03,air_88f31db64991768a,0,0,0,0,0,1,0,-0.9175175233203794,-0.717056266018148,1.0,0.6652833273371087,-1.0678109309360044,1,18.0,1,1,-2.3072342078785204,-2.307234207878521
2017-01-04,air_88f31db64991768a,0,0,0,0,0,0,1,-0.8845929503971647,-0.662222837000045,0.0,0.9910775461414136,-1.0058717761107823,1,14.0,1,1,-1.8457464939842627,-1.8457464939842632
2017-01-05,air_88f31db64991768a,0,0,0,0,1,0,0,-1.0931152455775242,-1.1995904413774539,0.0,1.0453765826087975,-1.0678109309360044,1,2.0,1,1,-1.2534608211479978,-1.253460821147998
2017-01-06,air_88f31db64991768a,1,0,0,0,0,0,0,-1.312612398398955,-1.331190671020901,0.0,0.9096289914403373,-1.243305202940801,1,7.0,1,1,0.00574664798861532,0.005746647988615362
2017-01-07,air_88f31db64991768a,0,0,1,0,0,0,0,-1.4004112595275273,-1.276357242002798,0.0,1.0182270643751055,-1.3775067050621161,1,14.0,1,1,0.7894259443614899,0.78942594436149
2017-01-08,air_88f31db64991768a,0,0,0,1,0,0,0,-1.4004112595275273,-1.5614910728969336,0.0,-1.3980800584234867,-1.2949211652951529,1,13.0,1,1,-0.31903133480806395,-0.31903133480806395
2017-01-09,air_88f31db64991768a,0,1,0,0,0,0,0,-0.8955678080382363,-0.9583233536978011,1.0,-0.6650430661138014,-0.8097311191642449,1,7.0,1,1,-1.1995159002284128,-1.199515900228413
2017-01-12,air_88f31db64991768a,0,0,0,0,1,0,0,-1.213838679629311,-0.9363899820905598,0.0,1.1268251373098739,-1.3568603201203755,1,3.0,1,1,-0.8200540249927023,-0.8200540249927024
2017-01-13,air_88f31db64991768a,1,0,0,0,0,0,0,-1.213838679629311,-0.8376898098579745,0.0,0.5295357361686485,-1.2845979728242827,1,19.0,1,1,0.7362199949613513,0.7362199949613515
2017-01-14,air_88f31db64991768a,0,0,1,0,0,0,0,-1.5869838394257434,-1.6601912451295187,0.0,-0.6107440296464174,-1.429122667416468,1,16.0,1,1,1.1829282784666815,1.1829282784666817
2017-01-15,air_88f31db64991768a,0,0,0,1,0,0,0,-1.740631846400745,-1.8137248463802071,0.0,0.4752366997012646,-1.5942937469503942,1,4.0,1,1,-0.7908646499745707,-0.7908646499745708
2017-01-16,air_88f31db64991768a,0,1,0,0,0,0,0,-1.4991849782971713,-1.3750574142353833,0.0,1.1268251373098739,-1.7078488641299685,1,13.0,1,1,-1.324032601255126,-1.3240326012551262
2017-01-18,air_88f31db64991768a,0,0,0,0,0,0,1,-1.2467632525525256,-1.144757012359351,0.0,1.0996756190761814,-1.3878298975329866,1,18.0,1,1,-0.3899726006749154,-0.3899726006749154
2017-01-19,air_88f31db64991768a,0,0,0,0,1,0,0,-1.1260398185007388,-1.0789568975376276,0.0,0.12229296266326779,-1.1091037008194862,1,12.0,1,1,-0.3995792304277182,-0.39957923042771826
2017-01-20,air_88f31db64991768a,1,0,0,0,0,0,0,-1.4772352630150283,-1.890491647005551,0.0,-1.3980800584234867,-1.0884573158777453,1,3.0,1,1,0.771690627894777,0.7716906278947772
2017-01-21,air_88f31db64991768a,0,0,1,0,0,0,0,-1.1370146761418103,-1.089923583341248,0.0,1.1811241737772578,-1.1503964707029677,1,16.0,1,1,1.674344338898517,1.6743443388985173
2017-01-22,air_88f31db64991768a,0,0,0,1,0,0,0,-1.147989533782882,-0.9912234111086627,0.0,1.0996756190761814,-1.2536283954116716,1,16.0,1,1,-0.495276042196023,-0.49527604219602306
2017-01-23,air_88f31db64991768a,0,1,0,0,0,0,0,-1.3674866866043127,-1.5395577012896922,0.0,0.28519007206542024,-1.3155675502368938,1,14.0,1,1,-1.3395510031634998,-1.3395510031635
2017-01-24,air_88f31db64991768a,0,0,0,0,0,1,0,-1.554059266502529,-1.462790900664348,0.0,1.1811241737772578,-1.6355865168338757,1,4.0,1,1,-0.6888865802909717,-0.6888865802909718
2017-01-25,air_88f31db64991768a,0,0,0,0,0,0,1,-1.3674866866043127,-1.2544238703955568,0.0,1.2354232102446416,-1.4910618222416903,1,5.0,1,1,-0.31053316233443073,-0.31053316233443073
2017-01-26,air_88f31db64991768a,0,0,0,0,1,0,0,-1.3345621136810981,-1.0460568401267656,0.0,1.2082736920109496,-1.5530009770669126,1,2.0,1,1,-0.17751828883408424,-0.17751828883408424
2017-01-27,air_88f31db64991768a,1,0,0,0,0,0,0,-1.0492158150132378,-0.39902237771315086,0.0,0.013694889728499748,-1.2845979728242827,1,13.0,1,1,1.2106397104459203,1.2106397104459206
2017-01-28,air_88f31db64991768a,0,0,1,0,0,0,0,-0.8955678080382363,-0.8267231240543539,0.0,1.0453765826087975,-1.0161949685816527,1,8.0,1,1,1.932614884945023,1.9326148849450235
2017-01-29,air_88f31db64991768a,0,0,0,1,0,0,0,-0.9065426656793079,-0.9912234111086627,0.0,-0.33924884730949695,-0.789084734222504,1,16.0,1,1,-0.1161836527200356,-0.11618365272003559
2017-01-30,air_88f31db64991768a,0,1,0,0,0,0,0,-0.5992466517293046,-0.32225557708780683,0.0,1.0725261008424893,-0.6032672697468371,1,12.0,1,1,-1.2490269920313197,-1.2490269920313197
2017-01-31,air_88f31db64991768a,0,0,0,0,0,1,0,-1.147989533782882,-1.2324904987883158,0.0,1.2082736920109496,-1.0058717761107823,1,4.0,1,1,-0.6619141198311793,-0.6619141198311793
2017-02-01,air_88f31db64991768a,0,0,0,0,0,0,1,-1.191888964347168,-1.166690383966592,0.0,0.773881400271877,-1.1400732782320973,1,6.0,1,1,-0.4878863270015593,-0.4878863270015594
2017-02-02,air_88f31db64991768a,0,0,0,0,1,0,0,-1.2796878254757404,-1.177657069770213,0.0,1.316871764945718,-1.2639515878825418,1,5.0,1,1,-0.4997098713127012,-0.4997098713127013
2017-02-03,air_88f31db64991768a,1,0,0,0,0,0,0,-0.9943415268078801,-0.8047897524471128,0.0,1.289722246712026,-1.2845979728242827,1,15.0,1,1,0.7447181674349845,0.7447181674349848
2017-02-04,air_88f31db64991768a,0,0,1,0,0,0,0,-0.8626432351150216,-0.7828563808398715,0.0,1.2354232102446416,-0.7374687718681522,1,14.0,1,1,1.760065035154296,1.7600650351542961
2017-02-05,air_88f31db64991768a,0,0,0,1,0,0,0,-1.0162912420900234,-1.221523812984695,0.0,-0.7736411390485697,-0.9955485836399119,1,8.0,1,1,-0.5957761688407293,-0.5957761688407293
2017-02-06,air_88f31db64991768a,0,1,0,0,0,0,0,-0.8516683774739502,-0.7280229518217686,0.0,-0.2035012561410366,-0.9645790062273006,1,1.0,1,1,-1.2904093971203163,-1.2904093971203165
2017-02-07,air_88f31db64991768a,0,0,0,0,0,1,0,-1.1589643914239534,-1.177657069770213,0.0,1.1811241737772578,-1.1503964707029677,1,1.0,1,1,-0.7786716199037056,-0.7786716199037057
2017-02-08,air_88f31db64991768a,0,0,0,0,0,0,1,-1.071165530295381,-1.1337903265557305,0.0,1.1539746555435657,-0.974902198698171,1,5.0,1,1,-0.32013979208723353,-0.32013979208723353
2017-02-09,air_88f31db64991768a,0,0,0,0,1,0,0,-1.5211346935793142,-1.7150246741476216,0.0,-1.3980800584234867,-1.1710428556447083,1,5.0,1,1,-0.6290298872158159,-0.6290298872158159
2017-02-10,air_88f31db64991768a,1,0,0,0,0,0,0,-1.290662683116812,-1.2653905561991774,0.0,-0.04060414673888439,-1.0884573158777453,1,5.0,1,1,1.0244188875454352,1.0244188875454354
2017-02-11,air_88f31db64991768a,0,0,1,0,0,0,0,-1.3894364018864558,-1.166690383966592,1.0,0.2308910355980361,-1.532354592125172,1,16.0,1,1,1.6174435319011466,1.6174435319011469
2017-02-12,air_88f31db64991768a,0,0,0,1,0,0,0,-1.3016375407578833,-1.1118569549484891,0.0,1.2354232102446416,-1.4704154372999496,1,7.0,1,1,-0.2728456148426659,-0.2728456148426659
2017-02-13,air_88f31db64991768a,0,1,0,0,0,0,0,-1.1260398185007388,-1.0460568401267656,0.0,1.1811241737772578,-1.3465371276495048,1,8.0,1,1,-1.1429845789907656,-1.1429845789907658
2017-02-14,air_88f31db64991768a,0,0,0,0,0,1,0,-1.1260398185007388,-1.089923583341248,0.0,0.9367785096740292,-1.1710428556447083,1,3.0,1,1,-0.5178146735391372,-0.5178146735391373
2017-02-15,air_88f31db64991768a,0,0,0,0,0,0,1,-1.0601906726543096,-0.8925232388760774,0.0,1.2354232102446416,-1.1813660481155788,1,8.0,1,1,0.011658420144186275,0.011658420144186317
2017-02-16,air_88f31db64991768a,0,0,0,0,1,0,0,-0.9943415268078801,-0.7060895802145274,0.0,1.3440212831794098,-1.2845979728242827,1,6.0,1,1,0.02643785053311366,0.026437850533113705
2017-02-17,air_88f31db64991768a,1,0,0,0,0,0,0,-0.39072435654894544,0.13834522666425786,0.0,1.3440212831794098,-1.0058717761107823,1,6.0,1,1,1.1574337610457817,1.157433761045782
2017-02-18,air_88f31db64991768a,0,0,1,0,0,0,0,-0.8955678080382363,-1.2105571271810744,0.0,-0.7464916208148776,-0.6445600396303187,1,10.0,1,1,1.8439383026114589,1.843938302611459
2017-02-19,air_88f31db64991768a,0,0,0,1,0,0,0,-1.1150649608596672,-1.089923583341248,0.0,1.2082736920109496,-1.1400732782320973,1,9.0,1,1,-0.11248879512280376,-0.11248879512280374
2017-02-20,air_88f31db64991768a,0,1,0,0,0,0,0,-0.8626432351150216,-0.39902237771315086,0.0,0.14944248089696,-1.1813660481155788,1,11.0,1,1,-1.3181208290995552,-1.3181208290995554
2017-02-21,air_88f31db64991768a,0,0,0,0,0,1,0,-1.1150649608596672,-1.2544238703955568,0.0,1.0996756190761814,-0.9336094288146894,1,1.0,1,1,-0.47052049629456966,-0.4705204962945697
2017-02-22,air_88f31db64991768a,0,0,0,0,0,0,1,-1.0492158150132378,-0.9912234111086627,0.0,-0.013454628505192443,-1.1710428556447083,1,6.0,1,1,-0.007554839361419326,-0.007554839361419286
2017-02-23,air_88f31db64991768a,0,0,0,0,1,0,0,-0.5333975058828754,-0.39902237771315086,0.0,-0.8007906572822616,-0.5929440772759668,1,4.0,1,1,-0.07812661946854758,-0.07812661946854756
2017-02-24,air_88f31db64991768a,1,0,0,0,0,0,0,-0.9614169538846656,-1.1118569549484891,0.0,0.9367785096740292,-0.7787615417516337,1,13.0,1,1,1.2963604067016992,1.2963604067016994
2017-02-25,air_88f31db64991768a,0,0,1,0,0,0,0,-0.9504420962435941,-0.8596231814652158,0.0,0.5838347726360327,-0.9542558137564303,1,13.0,1,1,2.1635434847720134,2.163543484772014
2017-02-26,air_88f31db64991768a,0,0,0,1,0,0,0,-0.8077689469096639,-0.7060895802145274,0.0,0.6109842908697248,-0.9955485836399119,1,10.0,1,1,0.1021824312763665,0.10218243127636656
2017-02-27,air_88f31db64991768a,0,1,0,0,0,0,0,-1.0601906726543096,-1.166690383966592,0.0,-0.1492022196736527,-0.7994079266933746,1,6.0,1,1,-0.9870615883875817,-0.9870615883875818
