visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-05-23,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.9895424620083674,1.0874087432482868,0.0,1.6525288388256276,0.7378653070600623,1,10.0,1,1,-1.3222409112554947,-1.3222409112554947
2016-05-24,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.9085345406577615,0.9233347527350735,0.0,0.7796331363895159,0.7953734986394213,1,20.0,1,1,-1.2100891085045926,-1.2100891085045926
2016-05-25,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.8622442998859864,0.5842485056744326,0.0,-1.4539529257264163,0.944894796745755,1,18.0,1,1,-1.0035471007235197,-1.0035471007235197
2016-05-26,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.9201071008507049,0.9123964867008595,0.0,-0.8634646564313997,1.0369079032727293,1,12.0,1,1,-0.967262693951169,-0.967262693951169
2016-05-27,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.8159540591142117,0.8358286244613595,0.0,0.6255927183125551,0.7838718603235494,1,46.0,1,1,-0.6719126975664408,-0.6719126975664408
2016-05-28,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.5034949339047318,0.23422399257957696,0.0,-1.4539529257264163,0.7033603921124467,1,63.0,1,1,-0.47552017419721426,-0.47552017419721426
2016-05-29,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.5729302950623938,0.7373842301534317,0.0,-0.04191576002094178,0.5538390940061131,1,72.0,1,1,-0.9832481318998271,-0.9832481318998271
2016-05-30,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.5613577348694503,0.5076806434349327,0.0,-1.376932716687936,0.565340732321985,1,16.0,1,1,-1.3090465815200945,-1.3090465815200945
2016-05-31,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.8853894202718742,0.9233347527350735,0.0,1.087713972543438,0.8413800519029084,1,9.0,1,1,-1.0799219709226633,-1.0799219709226633
2016-06-01,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.538212614483563,0.4748658453322903,0.0,0.676939524338209,0.48482926411088245,1,26.0,1,1,-1.1012358881875406,-1.1012358881875406
2016-06-02,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.37619677178235084,0.45298931326386155,0.0,1.7808958538897617,0.4043177958997794,1,31.0,1,1,-1.0400852446061666,-1.0400852446061666
2016-06-03,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.5034949339047318,0.6389398358455037,0.0,2.011956481005203,0.17428502958234332,1,35.0,1,1,-0.730018495824261,-0.730018495824261
2016-06-04,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.6192205358341688,0.5295571755033615,0.0,-0.9148114624570532,0.6573538388489597,1,62.0,1,1,-0.5549398897199118,-0.5549398897199118
2016-06-05,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.3530516513964635,0.2998535887848625,0.0,-0.812117850405746,0.3008030510569332,1,29.0,1,1,-1.1476697793717376,-1.1476697793717376
2016-06-06,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.7118010173777185,0.8139520923929312,0.0,0.5742459122869017,0.565340732321985,1,21.0,1,1,-1.3369576636526719,-1.3369576636526719
2016-06-07,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.4572046931329567,0.24516225861379135,0.0,-1.4539529257264163,0.6573538388489597,1,23.0,1,1,-1.1910588252323808,-1.1910588252323808
2016-06-08,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.7696638183424371,0.9123964867008595,0.0,0.90800015145365,0.6228489239013442,1,22.0,1,1,-1.0253684922089894,-1.0253684922089894
2016-06-09,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.8275266193071557,0.8139520923929312,0.0,-0.4270168052133439,0.933393158429883,1,30.0,1,1,-1.076115914268221,-1.076115914268221
2016-06-10,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.0589778231660298,1.1749148715220008,0.0,2.03762988401803,0.875884966850524,1,37.0,1,1,-0.6346133423529056,-0.6346133423529056
2016-06-11,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.035832702780142,1.0436556791114302,0.0,0.2918384791458067,1.002402988325114,1,76.0,1,1,-0.47298280309425267,-0.47298280309425267
2016-06-12,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.8853894202718742,0.7920755603245028,0.0,-0.9661582684827069,0.933393158429883,1,25.0,1,1,-1.1055494190625754,-1.1055494190625754
2016-06-13,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.723373577570662,0.617063303777075,0.0,-1.351259313675109,0.8988882434822675,1,22.0,1,1,-1.3986157814546383,-1.3986157814546383
2016-06-14,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.96639734162248,0.9123964867008595,0.0,-0.45269020822617073,0.933393158429883,1,20.0,1,1,-1.116206377695014,-1.116206377695014
2016-06-15,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.047405262973086,1.0327174130772159,0.0,0.1891448670944996,1.0369079032727293,1,18.0,1,1,-1.0558169454445283,-1.0558169454445283
2016-06-16,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.7002284571847747,0.43111278119543317,0.0,-1.4539529257264163,0.8988882434822675,1,17.0,1,1,-1.127370810548045,-1.127370810548045
2016-06-17,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.9085345406577615,0.7045694320507889,0.0,-0.5297104172646512,0.8988882434822675,1,59.0,1,1,-0.5628057401390927,-0.5628057401390927
2016-06-18,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.1284131843236918,1.2624209997957143,0.0,1.7295490478641082,0.8413800519029084,1,41.0,1,1,-0.4704454319912911,-0.4704454319912911
2016-06-19,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.7002284571847747,0.4967423774007187,0.0,-1.4539529257264163,0.8413800519029084,1,30.0,1,1,-1.0989522541948753,-1.0989522541948753
2016-06-20,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.0242601425871987,0.846766890495574,0.0,-0.2986497901492099,1.0254062649568576,1,38.0,1,1,-1.367659853998507,-1.367659853998507
2016-06-21,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.0242601425871987,0.9342730187692878,0.0,0.2918384791458067,0.8988882434822675,1,45.0,1,1,-1.1509683618055877,-1.1509683618055877
2016-06-22,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.96639734162248,0.748322496187646,0.0,-1.3255859106622823,1.0254062649568576,1,39.0,1,1,-1.0880415584521406,-1.0880415584521406
2016-06-23,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.9895424620083674,0.9670878168719306,0.0,0.009431046004711887,1.002402988325114,1,20.0,1,1,-1.0837280275771057,-1.0837280275771057
2016-06-24,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.7118010173777185,0.7701990282560744,0.0,-0.9148114624570532,0.8068751369552929,1,71.0,1,1,-0.5848808687348585,-0.5848808687348585
2016-06-25,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.850671739693043,0.8030138263587172,0.0,-1.4282795227135896,0.875884966850524,1,67.0,1,1,-0.4204592212629479,-0.4204592212629479
2016-06-26,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.850671739693043,0.7264459641192172,0.0,1.216080987607572,0.9218915201140111,1,78.0,1,1,-0.9908602452087119,-0.9908602452087119
2016-06-27,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.8159540591142117,1.0108408810087874,0.0,0.34318528517146035,0.6228489239013442,1,19.0,1,1,-1.3123451639539445,-1.3123451639539445
2016-06-28,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.5266400542906191,0.45298931326386155,0.0,-1.376932716687936,0.6573538388489597,1,17.0,1,1,-1.1646701657615803,-1.1646701657615803
2016-06-29,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.7580912581494932,0.5951867717086466,0.0,-1.3255859106622823,0.8183767752711649,1,17.0,1,1,-0.9855317658924925,-0.9855317658924925
2016-06-30,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.035832702780142,0.8030138263587172,0.0,-1.1972188955981482,1.186429201379063,1,24.0,1,1,-0.960665529083469,-0.960665529083469
2016-07-01,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.2557113464460727,1.2514827337615007,0.0,0.8309799424151698,1.2439373929584219,1,39.0,1,1,1.6388711659006732,1.6388711659006732
2016-07-02,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.4871625503049468,1.5030628525484278,0.0,1.6011820327999742,1.4049603293806276,1,34.0,1,1,1.7449332780044673,1.7449332780044673
2016-07-03,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.521880230883778,1.4264949903089277,0.0,1.2674277936332254,1.6004881807504483,1,32.0,1,1,0.420679299368817,0.420679299368817
2016-07-04,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.5565979114626087,1.514001118582642,0.0,1.0620405695306112,1.577484904118705,1,7.0,1,1,-0.09389956031179211,-0.09389956031179211
2016-07-05,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.5565979114626087,1.6999516411642834,0.0,1.4984884207486668,1.5084750742234738,1,18.0,1,1,0.3509015940373735,0.3509015940373735
2016-07-06,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.4524448697261156,1.3718036601378567,0.0,1.1133873755562647,1.4739701592758583,1,7.0,1,1,0.6574160232751327,0.6574160232751327
2016-07-07,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.521880230883778,1.5249393846168564,0.0,1.4214682117101862,1.5314783508552172,1,31.0,1,1,0.6127582918630089,0.6127582918630089
2016-07-08,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.2209936658672416,1.0436556791114302,0.0,-1.4539529257264163,1.186429201379063,1,38.0,1,1,1.5013456521201554,1.5013456521201554
2016-07-09,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.9085345406577615,0.6936311660165749,0.0,-1.1715454925853215,1.0254062649568576,1,79.0,1,1,1.7040816032467858,1.7040816032467858
2016-07-10,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.3482918279896223,1.2842975318641432,0.0,0.4458788972227677,1.3474521378012685,1,40.0,1,1,0.5277563599137958,0.5277563599137958
2016-07-11,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.4292997493402282,1.4155567242747142,0.0,0.009431046004711887,1.496973435907602,1,20.0,1,1,-0.12764659598118117,-0.12764659598118117
2016-07-12,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.3714369483755098,1.1639766054877865,0.0,-1.222892298610975,1.5084750742234738,1,17.0,1,1,0.3610510784492198,0.3610510784492198
2016-07-13,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.3367192677966786,1.0108408810087874,0.0,-1.4282795227135896,1.5084750742234738,1,23.0,1,1,0.41002234073637833,0.41002234073637833
2016-07-14,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.27885646683196,1.3061740639325718,0.0,0.13779806106884593,1.3934586910647557,1,26.0,1,1,0.5561749162669656,0.5561749162669656
2016-07-15,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.047405262973086,0.7920755603245028,0.0,-1.4026061197007627,1.2439373929584219,1,25.0,1,1,1.3577304476925298,1.3577304476925298
2016-07-16,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.2094211056742976,1.1749148715220008,0.0,-0.27297638713638317,1.1749275630631912,1,61.0,1,1,1.6642448769302889,1.6642448769302889
2016-07-17,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.3598643881825658,1.1311618073851442,0.0,-1.2485657016238019,1.4164619676964991,1,39.0,1,1,1.037514214498778,1.037514214498778
2016-07-18,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.3714369483755098,1.2952357978983575,1.0,1.216080987607572,1.3589537761171402,1,33.0,1,1,0.004296701372821166,0.004296701372821166
2016-07-20,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.3251467076037347,1.4811863204799989,0.0,2.011956481005203,1.1979308396949349,1,56.0,1,1,0.44884411861169055,0.44884411861169055
2016-07-21,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.290429027024904,1.3061740639325718,0.0,0.8309799424151698,1.2094324780108063,1,16.0,1,1,0.5982952765761278,0.5982952765761278
2016-07-22,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.3251467076037347,1.4921245865142132,0.0,1.087713972543438,1.2094324780108063,1,36.0,1,1,1.4008657564428766,1.4008657564428766
2016-07-23,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.2672839066390162,1.3171123299667855,0.0,1.1390607785690914,1.255439031274294,1,52.0,1,1,1.6147661404225382,1.6147661404225382
2016-07-24,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.2094211056742976,1.1639766054877865,0.0,-0.22162958111072947,1.2439373929584219,1,7.0,1,1,0.40570880986134367,0.40570880986134367
2016-07-25,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.2325662260601853,1.076470477214073,0.0,-1.1458720895724945,1.4394652443282427,1,33.0,1,1,-0.02995780851716021,-0.02995780851716021
2016-07-26,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.1284131843236918,0.9123964867008595,0.0,-1.4539529257264163,1.301445584537781,1,23.0,1,1,0.4650832936706447,0.4650832936706447
2016-07-27,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.3135741474107911,1.3061740639325718,0.0,0.31751188215863363,1.2899439462219096,1,26.0,1,1,0.6028625445614587,0.6028625445614587
2016-07-28,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.4292997493402282,1.382741926172071,0.0,-0.27297638713638317,1.4394652443282427,1,27.0,1,1,0.7553585478494498,0.7553585478494498
2016-07-29,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.4177271891472845,1.3936801922062854,0.0,0.6512661213253819,1.3934586910647557,1,43.0,1,1,1.5678247750177488,1.5678247750177488
2016-07-30,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.510307670690834,1.6452603109932125,0.0,1.626855435812801,1.5659832658028328,1,53.0,1,1,1.6480057018713348,1.6480057018713348
2016-07-31,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.5334527910767215,1.5905689808221413,0.0,1.2674277936332254,1.5659832658028328,1,46.0,1,1,0.43615726309688263,0.43615726309688263
2016-08-02,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.5334527910767215,1.5030628525484278,0.0,0.13779806106884593,1.6004881807504483,1,8.0,1,1,0.1740468281609511,0.1740468281609511
2016-08-03,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.521880230883778,1.5577541827194987,0.0,0.6512661213253819,1.4854717975917302,1,16.0,1,1,0.4798000460678219,0.4798000460678219
2016-08-04,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.6144607124273274,1.710889907198498,0.0,1.0620405695306112,1.5199767125393457,1,16.0,1,1,0.5663244006788118,0.5663244006788118
2016-08-05,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.6144607124273274,1.6999516411642834,0.0,0.9336735544664772,1.669498010645679,1,41.0,1,1,1.2841466857066437,1.2841466857066437
2016-08-06,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.5797430318484966,1.765581237369569,0.0,0.3688586881842871,1.7040029255932945,1,23.0,1,1,1.1187100897935485,1.1187100897935485
2016-08-07,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.637605832813215,1.7546429713353546,0.0,1.3957948086973595,1.5889865424345764,1,35.0,1,1,0.30142285752962256,0.30142285752962256
2016-08-08,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.6954686337779337,1.6999516411642834,0.0,1.6782022418384543,1.6579963723298075,1,13.0,1,1,-0.05431657110559141,-0.05431657110559141
2016-08-09,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.6260332726202713,1.5905689808221413,0.0,1.216080987607572,1.669498010645679,1,14.0,1,1,0.5140545559578032,0.5140545559578032
2016-08-10,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.4987351104978903,1.5796307147879276,0.0,1.626855435812801,1.4739701592758583,1,55.0,1,1,1.1999059650883193,1.1999059650883193
2016-08-11,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.4755899901120029,1.68901337513007,1.0,1.755222450876935,1.301445584537781,1,43.0,1,1,0.9877817408807309,0.9877817408807309
2016-08-12,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.521880230883778,1.6015072468563556,0.0,1.8322426599154156,1.4049603293806276,1,50.0,1,1,0.6921780073857065,0.6921780073857065
2016-08-13,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.5797430318484966,1.61244551289057,1.0,1.6011820327999742,1.5314783508552172,1,41.0,1,1,0.8055984956880892,0.8055984956880892
2016-08-14,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.5450253512696654,1.61244551289057,1.0,0.9336735544664772,1.5544816274869608,1,19.0,1,1,0.09741822085151128,0.09741822085151128
2016-08-15,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.521880230883778,1.61244551289057,1.0,-0.0675891630337685,1.5889865424345764,1,27.0,1,1,-0.2618735273278489,-0.2618735273278489
2016-08-16,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.5681704716555527,1.5905689808221413,0.0,0.7026129273510358,1.4624685209599866,1,24.0,1,1,-0.18143886336396672,-0.18143886336396672
2016-08-17,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.4408723095331717,1.4046184582404997,0.0,-0.683750835341612,1.4624685209599866,1,15.0,1,1,0.1618674468667355,0.1618674468667355
2016-08-18,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.6028881522343839,1.6671368430616411,0.0,0.13779806106884593,1.5544816274869608,1,25.0,1,1,0.35014038270648495,0.35014038270648495
2016-08-19,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.6838960735849897,1.89684042978014,0.0,0.49722570324842114,1.680999648961551,1,37.0,1,1,1.2590267117873242,1.2590267117873242
2016-08-20,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.753331434742652,1.842149099609069,0.0,1.216080987607572,1.6579963723298075,1,44.0,1,1,1.1788457849337382,1.1788457849337382
2016-08-21,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.718613754163821,1.765581237369569,0.0,1.3701214056845328,1.7155045639091666,1,44.0,1,1,0.1702407715065087,0.1702407715065087
2016-08-22,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.6954686337779337,1.6999516411642834,0.0,0.5485725092740747,1.807517670436141,1,24.0,1,1,-0.6404492958897171,-0.6404492958897171
2016-08-23,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.6028881522343839,1.6561985770274268,0.0,-0.04191576002094178,1.680999648961551,1,46.0,1,1,0.3059901255149534,0.3059901255149534
2016-08-24,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.4987351104978903,1.61244551289057,0.0,-0.45269020822617073,1.5544816274869608,1,26.0,1,1,0.43564978887629036,0.43564978887629036
2016-08-25,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.5334527910767215,1.6561985770274268,0.0,0.8053065394023431,1.5199767125393457,1,34.0,1,1,0.5239503032593534,0.5239503032593534
2016-08-26,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.5450253512696654,1.5905689808221413,0.0,1.1133873755562647,1.5429799891710894,1,59.0,1,1,1.462270137134547,1.462270137134547
2016-08-27,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.27885646683196,1.2514827337615007,0.0,0.11212465805601898,1.4049603293806276,1,46.0,1,1,1.5051517087745978,1.5051517087745978
2016-08-28,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.1862759852884104,1.2405444677272863,0.0,-0.7094242383544388,1.2324357546425504,1,14.0,1,1,0.5452642205242307,0.5452642205242307
2016-08-29,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.9316796610436489,0.8139520923929312,0.0,-1.4539529257264163,0.9103898817981395,1,17.0,1,1,-0.2517240429160026,-0.2517240429160026
2016-08-30,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.9548247814295362,0.8139520923929312,0.0,1.1390607785690914,0.944894796745755,1,52.0,1,1,0.2879747906839262,0.2879747906839262
2016-08-31,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.290429027024904,1.1967914035904292,0.0,1.7038756448512815,1.3589537761171402,1,30.0,1,1,0.5805336788553968,0.5805336788553968
2016-09-01,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.3367192677966786,1.2952357978983575,0.0,1.2417543906203987,1.2209341163266785,1,4.0,1,1,0.31258729038265354,0.31258729038265354
2016-09-02,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.3482918279896223,1.4593097884115709,0.0,1.344448002671706,1.1979308396949349,1,48.0,1,1,1.132411893749541,1.132411893749541
2016-09-03,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.4524448697261156,1.4374332563431422,0.0,-0.04191576002094178,1.4049603293806276,1,40.0,1,1,1.5287492600321404,1.5287492600321404
2016-09-04,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.4871625503049468,1.53587765065107,0.0,0.49722570324842114,1.4624685209599866,1,15.0,1,1,0.2159134513598172,0.2159134513598172
2016-09-05,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.27885646683196,1.1967914035904292,0.0,-0.7864444473929192,1.4049603293806276,1,2.0,1,1,-0.18981218800373995,-0.18981218800373995
2016-09-06,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.2672839066390162,1.3389888620352142,0.0,-0.47836361123899757,1.4164619676964991,1,13.0,1,1,0.2879747906839262,0.2879747906839262
2016-09-07,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.4292997493402282,1.5249393846168564,0.0,0.7026129273510358,1.3474521378012685,1,6.0,1,1,0.3536927022506312,0.3536927022506312
2016-09-08,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.163130864902523,0.8795816885982167,0.0,-1.1715454925853215,1.2439373929584219,1,23.0,1,1,0.45391886081761373,0.45391886081761373
2016-09-09,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.047405262973086,1.0327174130772159,0.0,0.13779806106884593,1.1519242864314474,1,24.0,1,1,1.3480884375012756,1.3480884375012756
2016-09-10,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.047405262973086,1.1639766054877865,0.0,1.4214682117101862,0.933393158429883,1,39.0,1,1,1.6936783817246432,1.6936783817246432
2016-09-11,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.2209936658672416,1.3389888620352142,0.0,0.3688586881842871,1.1519242864314474,1,32.0,1,1,0.5143082930680994,0.5143082930680994
2016-09-12,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.27885646683196,1.142100073419358,0.0,-1.0945252835468409,1.255439031274294,1,7.0,1,1,-0.17534917271685893,-0.17534917271685893
2016-09-13,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.9779699018154234,0.606125037742861,0.0,-1.4539529257264163,1.2209341163266785,1,10.0,1,1,0.17633046215361653,0.17633046215361653
2016-09-14,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.0126875823942547,0.8030138263587172,0.0,-1.222892298610975,1.1979308396949349,1,29.0,1,1,0.4445305877366559,0.4445305877366559
2016-09-15,air_48e9fc98b62495a7,0,0,0,0,1,0,0,1.0126875823942547,0.8248903584271455,0.0,-0.9661582684827069,1.1404226481155757,1,12.0,1,1,0.6650281365840175,0.6650281365840175
2016-09-16,air_48e9fc98b62495a7,1,0,0,0,0,0,0,1.1284131843236918,1.1530383394535724,0.0,-0.4270168052133439,1.1174193714838323,1,33.0,1,1,1.301908283427375,1.301908283427375
2016-09-17,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.3367192677966786,1.1858531375562151,0.0,-0.45269020822617073,1.4049603293806276,1,46.0,1,1,1.6157810888637227,1.6157810888637227
2016-09-18,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.047405262973086,0.7811372942902884,0.0,-1.4539529257264163,1.186429201379063,1,48.0,1,1,0.8160017172102316,0.8160017172102316
2016-09-19,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.8738168600789303,0.617063303777075,1.0,-1.4539529257264163,0.9218915201140111,1,16.0,1,1,-0.1773790695992282,-0.1773790695992282
2016-09-20,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.5729302950623938,0.17953266240850582,0.0,-1.4539529257264163,0.8413800519029084,1,7.0,1,1,-0.5059686274327533,-0.5059686274327533
2016-09-21,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.7349461377636058,0.6498781018797177,0.0,-1.4026061197007627,0.875884966850524,1,19.0,1,1,0.9570795505348957,0.9570795505348957
2016-09-22,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.7696638183424371,0.6717546339481462,1.0,-1.3255859106622823,0.9909013500092421,1,18.0,1,1,0.5049200199871415,0.5049200199871415
2016-09-23,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.7580912581494932,0.6498781018797177,0.0,-1.0431784775211874,0.944894796745755,1,42.0,1,1,0.8317334180485935,0.8317334180485935
2016-09-24,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.7002284571847747,0.5186189094691471,0.0,-1.1458720895724945,0.8298784135870368,1,56.0,1,1,1.4620164000242508,1.4620164000242508
2016-09-25,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.0936955037448606,1.0874087432482868,0.0,-0.4013434022005172,1.0944160948520882,1,66.0,1,1,0.44833664439109827,0.44833664439109827
2016-09-26,air_48e9fc98b62495a7,0,1,0,0,0,0,0,1.047405262973086,1.0327174130772159,0.0,-0.7350976413672656,1.0829144565362168,1,17.0,1,1,-0.020315798325906194,-0.020315798325906194
2016-09-27,air_48e9fc98b62495a7,0,0,0,0,0,1,0,1.290429027024904,1.2842975318641432,0.0,-0.45269020822617073,1.1749275630631912,1,15.0,1,1,0.4031714387583821,0.4031714387583821
2016-09-28,air_48e9fc98b62495a7,0,0,0,0,0,0,1,1.1399857445166357,0.9561495508377162,0.0,-1.3255859106622823,1.2669406695901655,1,23.0,1,1,0.48132246872959883,0.48132246872959883
2016-09-29,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.7580912581494932,0.606125037742861,0.0,-1.4539529257264163,0.875884966850524,1,18.0,1,1,0.5637870295758503,0.5637870295758503
2016-09-30,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.723373577570662,0.7920755603245028,0.0,-0.32432319316203656,0.7263636687441903,1,39.0,1,1,1.5084502912084479,1.5084502912084479
2016-10-01,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.9085345406577615,0.75926076222186,0.0,-0.9661582684827069,0.9563964350616266,1,26.0,1,1,1.531540368245398,1.531540368245398
2016-10-02,air_48e9fc98b62495a7,0,0,0,1,0,0,0,1.2094211056742976,1.142100073419358,0.0,0.2918384791458067,1.255439031274294,1,17.0,1,1,0.4102760778466745,0.4102760778466745
2016-10-03,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.8622442998859864,0.748322496187646,0.0,-1.4539529257264163,0.9103898817981395,1,12.0,1,1,-0.32403911935040774,-0.32403911935040774
2016-10-04,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.850671739693043,0.8905199546324307,0.0,-0.9661582684827069,0.944894796745755,1,4.0,1,1,0.247630590146837,0.247630590146837
2016-10-05,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.9895424620083674,0.901458220666645,0.0,-1.2485657016238019,0.8988882434822675,1,12.0,1,1,0.13243394207238113,0.13243394207238113
