visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,total_area_visitors,total_genre_visitors
2016-12-05,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-0.3905392640833783,-0.25786133028536934,0.0,0.6176062735283459,-0.4773741038873216,1,2.0,1,1,-1.3409335744557958,-1.340933574455795
2016-12-06,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-0.6118429250241734,-0.3976010719826048,0.0,0.8615359292473407,-0.5995071216003474,1,1.0,1,1,-0.8444218041655424,-0.8444218041655418
2016-12-07,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-0.9962124413950282,-1.0846548019940134,0.0,-1.0356947263448402,-0.8326701554161238,1,13.0,1,1,-0.28772678899162196,-0.28772678899162135
2016-12-08,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-0.86808926927141,-0.7702403831752331,0.0,0.8886392243272289,-1.0436271860113502,1,7.0,1,1,-0.11605022506064855,-0.11605022506064794
2016-12-09,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-0.5769002417177321,-0.36266613655829627,0.0,0.969949109566894,-0.9548031731291496,1,31.0,1,1,1.6855892211363082,1.6855892211363088
2016-12-10,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-0.8797368303735571,-0.968205017246317,0.0,0.915742519407117,-0.7549491441441983,1,7.0,1,1,2.438265572213452,2.4382655722134525
2016-12-11,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-1.077745369110058,-1.1195897374183221,0.0,0.9428458144870058,-0.9881121779599747,1,7.0,1,1,0.08378901115563059,0.08378901115563119
2016-12-12,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-1.0544502469057637,-1.1661696513174007,0.0,0.5905029784484577,-1.0880391924524504,1,6.0,1,1,-1.1383938080203777,-1.138393808020377
2016-12-13,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-0.774908780454233,-0.6072106845284583,0.0,-0.7646617755459573,-0.9992151795702497,1,3.0,1,1,-0.5388760993715404,-0.5388760993715397
2016-12-14,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-0.9263270747821456,-1.0730098235192436,0.0,-1.3609342673034999,-0.7882581489750236,1,26.0,1,1,0.13509908531926984,0.13509908531927042
2016-12-15,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.1476307357229407,-1.2127495652164793,0.0,0.427883207969128,-1.032524184401075,1,5.0,1,1,0.238876603740465,0.23887660374046557
2016-12-16,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.3106965911530002,-1.247684500640788,0.0,0.8886392243272289,-1.2101722101654762,1,27.0,1,1,1.8622810554742537,1.8622810554742544
2016-12-17,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-1.0893929302122052,-0.8634002109733903,0.0,0.9970524046467821,-1.3767172343196021,1,8.0,1,1,2.8958125493418443,2.8958125493418447
2016-12-18,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-0.9146795136799984,-0.6537905984275368,0.0,0.6176062735283459,-1.0214211827907997,1,1.0,1,1,0.18679494951421463,0.1867949495142152
2016-12-19,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-0.7050234138413504,-0.5606307706293799,0.0,0.8073293390875642,-0.8548761586366739,1,8.0,1,1,-0.5824703729090683,-0.5824703729090678
2016-12-20,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-0.7516136582499389,-0.7003705123266154,0.0,-0.49362882474707426,-0.721640139313373,1,9.0,1,1,0.15901806726021445,0.15901806726021503
2016-12-21,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-0.6467856083306147,-0.4092460504573746,0.0,0.6718128636881225,-0.7993611505852986,1,3.0,1,1,0.7488910251264129,0.7488910251264135
2016-12-22,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-0.16923560314258307,-0.03660673926474649,0.0,-0.7646617755459573,-0.6439191280414476,1,24.0,1,1,1.8784842367890873,1.8784842367890877
2016-12-23,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-0.2391209697554657,-0.10647661011336403,1.0,-0.27680246410796794,-0.4329620974462213,1,10.0,1,1,1.3719419256848893,1.37194192568489
2016-12-24,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-0.86808926927141,-1.0031399526706257,0.0,0.8615359292473407,-0.7771551473647483,1,2.0,1,1,1.618461755689141,1.6184617556891416
2016-12-25,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-1.1010404913143523,-1.1661696513174007,0.0,-0.16838928378841464,-0.8770821618572241,1,2.0,1,1,-0.1071770543406207,-0.10717705434062011
2016-12-27,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-0.5769002417177321,-0.19963643791152116,0.0,-1.388037562383388,-0.7660521457544733,1,11.0,1,1,0.5428791484092448,0.5428791484092454
2016-12-28,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.170925857927235,-1.2942644145398665,0.0,0.9970524046467821,-1.1546572021141008,1,30.0,1,1,1.7461582560512807,1.7461582560512814
2016-12-29,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.3689343966637357,-1.4572941131866415,1.0,-0.03287280838897316,-1.2989962230476768,1,5.0,1,1,1.3098297306446944,1.309829730644695
2016-12-30,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.170925857927235,-1.2011045867417096,1.0,0.9970524046467821,-1.0880391924524504,1,3.0,1,1,0.5131733159987169,0.5131733159987174
2017-01-04,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-0.8797368303735571,-0.7585954047004636,0.0,0.915742519407117,-0.9770091763496997,1,4.0,1,1,-2.052330392183245,-2.0523303921832445
2017-01-05,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.0893929302122052,-1.1778146297921703,0.0,0.9970524046467821,-0.9659061747394245,1,2.0,1,1,-1.4339089720004352,-1.4339089720004348
2017-01-06,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.3456392744594416,-1.3641342853884844,0.0,0.9428458144870058,-1.2101722101654762,1,6.0,1,1,-0.11913654531109301,-0.11913654531109241
2017-01-07,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-1.3922295188680303,-1.3757792638632542,0.0,0.915742519407117,-1.3656142327093272,1,19.0,1,1,0.6991241110879959,0.6991241110879964
2017-01-08,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-1.4155246410723243,-1.690193682682034,0.0,-1.4422441525431646,-1.199069208555201,1,7.0,1,1,-0.4582459828286787,-0.45824598282867807
2017-01-11,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.0660978080079109,-1.1079447589435525,0.0,0.9970524046467821,-0.9437001715188744,1,4.0,1,1,-0.9671030341207099,-0.9671030341207093
2017-01-12,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.170925857927235,-0.9798499957210866,0.0,0.7802260440076756,-1.2989962230476768,1,2.0,1,1,-0.9813772652790156,-0.9813772652790149
2017-01-13,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.1476307357229407,-0.9099801248724688,0.0,0.3736766178093513,-1.2212752117757513,1,21.0,1,1,0.6435703465799956,0.6435703465799961
2017-01-14,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-1.590238057604531,-1.6552587472577251,0.0,-0.5749387099867391,-1.5210562552531781,1,11.0,1,1,1.1099904944284154,1.109990494428416
2017-01-15,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-1.7882465963410321,-1.8415784028540394,0.0,0.7531227489277873,-1.6320862713559288,1,4.0,1,1,-0.9508998528058764,-0.9508998528058759
2017-01-16,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-1.4970575687873542,-1.4572941131866415,0.0,1.0783622898864471,-1.5987772665251037,1,18.0,1,1,-1.5075948679797968,-1.5075948679797964
2017-01-17,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.2408112245401175,-1.1195897374183221,0.0,1.0241556997266703,-1.2989962230476768,1,7.0,1,1,-0.9651740839641821,-0.9651740839641815
2017-01-18,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.194220980131529,-1.1894596082669397,0.0,1.0241556997266703,-1.2545842166065764,1,2.0,1,1,-0.5323176688393458,-0.5323176688393452
2017-01-19,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.1243356135186464,-1.1195897374183221,0.0,0.07554037193057989,-1.1102451956730004,1,9.0,1,1,-0.5423482096532903,-0.5423482096532897
2017-01-20,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.5203526909916485,-1.946383209126966,0.0,-1.4422441525431646,-1.1324511988935506,1,11.0,1,1,0.6806061895853291,0.6806061895853297
2017-01-21,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-1.182573419029382,-1.1079447589435525,0.0,1.1054655849663355,-1.2434812149963015,1,17.0,1,1,1.6230912360648078,1.6230912360648082
2017-01-22,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-1.170925857927235,-0.8866901679229294,0.0,1.0783622898864471,-1.2767902198271266,1,6.0,1,1,-0.6422678277614299,-0.6422678277614293
2017-01-23,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-1.4038770799701772,-1.4689390916614111,0.0,0.427883207969128,-1.3545112310990521,1,9.0,1,1,-1.5237980492946304,-1.5237980492946297
2017-01-24,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.578590496502384,-1.4922290486109504,0.0,1.1054655849663355,-1.5876742649148285,1,3.0,1,1,-0.8444218041655424,-0.8444218041655418
2017-01-25,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.4155246410723243,-1.2826194360650969,0.0,1.1596721751261119,-1.509953253642903,1,12.0,1,1,-0.4493728121086508,-0.4493728121086502
2017-01-26,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.3339917133572945,-1.1428796943678614,0.0,1.1325688800462237,-1.5321592568634532,1,13.0,1,1,-0.31048840083864987,-0.31048840083864926
2017-01-27,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-0.8447941470671156,-0.5256958352050709,0.0,-0.03287280838897316,-1.2212752117757513,1,23.0,1,1,1.1389247467763322,1.1389247467763328
2017-01-28,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-0.8913843914757041,-0.8051753185995422,0.0,1.0241556997266703,-0.865979160246949,1,8.0,1,1,1.892758467947393,1.8927584679473934
2017-01-29,air_728ff578acc6ac6e,0,0,0,1,0,0,0,-0.9379746358842926,-0.9914949741958562,0.0,-0.6562485952264041,-0.8437731570263989,1,14.0,1,1,-0.2464472556419272,-0.2464472556419266
2017-01-30,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-0.565252680615585,-0.11812158858813382,0.0,0.6989161587680109,-0.6328161264311725,1,8.0,1,1,-1.4292794916247686,-1.429279491624768
2017-01-31,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.182573419029382,-1.224394543691249,0.0,1.0783622898864471,-1.0658331892319004,1,14.0,1,1,-0.8162591318802367,-0.816259131880236
2017-02-02,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.3456392744594416,-1.2593294791155578,0.0,1.1596721751261119,-1.2767902198271266,1,20.0,1,1,-0.6468973081370966,-0.646897308137096
2017-02-03,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.0078600024971753,-0.7935303401247725,0.0,1.1596721751261119,-1.2656872182168515,1,12.0,1,1,0.6524435173000234,0.6524435173000239
2017-02-04,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-0.9146795136799984,-0.8284652755490813,0.0,1.1596721751261119,-0.8881851634674991,1,10.0,1,1,1.7125945233276971,1.7125945233276978
2017-02-06,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-0.8564417081692629,-0.5606307706293799,0.0,0.2110568473300214,-1.010318181180525,1,5.0,1,1,-1.4724879751309912,-1.4724879751309905
2017-02-07,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.2175161023358234,-1.224394543691249,0.0,1.1325688800462237,-1.1324511988935506,1,4.0,1,1,-0.9381687817727931,-0.9381687817727924
2017-02-08,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.1359831746207936,-1.1079447589435525,0.0,1.1325688800462237,-1.1657602037243757,1,4.0,1,1,-0.4594033529225953,-0.4594033529225947
2017-02-10,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.3689343966637357,-1.3059093930146362,0.0,-0.3581123493476328,-1.2101722101654762,1,9.0,1,1,0.9444865709983309,0.9444865709983314
2017-02-11,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-1.3922295188680303,-1.2127495652164793,1.0,0.536296388288681,-1.5543652600840032,1,8.0,1,1,1.5636795712437517,1.5636795712437523
2017-02-13,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-1.1359831746207936,-1.0147849311453954,0.0,0.7260194538478991,-1.2656872182168515,1,2.0,1,1,-1.3185577526400734,-1.3185577526400727
2017-02-14,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.1592782968250879,-1.0147849311453954,0.0,0.969949109566894,-1.1435542005038257,1,2.0,1,1,-0.665801019671069,-0.6658010196710683
2017-02-15,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.1126880524164993,-0.8983351463976991,0.0,1.2409820603657769,-1.2434812149963015,1,23.0,1,1,-0.11296390481020409,-0.11296390481020348
2017-02-16,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-1.0195075635993223,-0.7935303401247725,0.0,1.2409820603657769,-1.2323782133860262,1,1.0,1,1,-0.09753230355798176,-0.09753230355798115
2017-02-17,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-0.3323014585726427,0.009973174634332286,0.0,0.7802260440076756,-0.8437731570263989,1,23.0,1,1,1.083370982268332,1.0833709822683324
2017-02-18,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-0.9263270747821456,-1.1428796943678614,0.0,-0.6562485952264041,-0.6661251312619977,1,5.0,1,1,1.8001688604340589,1.8001688604340595
2017-02-20,air_728ff578acc6ac6e,0,1,0,0,0,0,0,-0.7166709749434974,-0.09483163163859465,0.0,0.07554037193057989,-1.1768632053346508,1,3.0,1,1,-1.501422227478908,-1.5014222274789073
2017-02-21,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.1592782968250879,-1.2360395221660183,0.0,1.186775470206,-0.9770091763496997,1,1.0,1,1,-0.6164198956639575,-0.6164198956639569
2017-02-22,air_728ff578acc6ac6e,0,0,0,0,0,0,1,-1.0544502469057637,-1.154524672842631,0.0,-0.27680246410796794,-1.2545842166065764,1,11.0,1,1,-0.1330249864380931,-0.1330249864380925
2017-02-23,air_728ff578acc6ac6e,0,0,0,0,1,0,0,-0.42548194738981954,-0.49076089978076193,0.0,-1.0356947263448402,-0.44406509905649627,1,14.0,1,1,-0.20671088241745472,-0.2067108824174541
2017-02-24,air_728ff578acc6ac6e,1,0,0,0,0,0,0,-1.0078600024971753,-1.0730098235192436,0.0,-0.49362882474707426,-0.7993611505852986,1,21.0,1,1,1.2284280340392217,1.2284280340392222
2017-02-25,air_728ff578acc6ac6e,0,0,1,0,0,0,0,-0.9962124413950282,-0.9099801248724688,0.0,0.7531227489277873,-0.9881121779599747,1,5.0,1,1,2.1338772375133668,2.133877237513367
2017-02-28,air_728ff578acc6ac6e,0,0,0,0,0,1,0,-1.2291636634379706,-1.2127495652164793,0.0,0.9428458144870058,-1.0214211827907997,1,25.0,1,1,-0.49836814608445673,-0.49836814608445607
