visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-11-17,air_df507aec929ce5f6,0,0,0,0,1,0,0,-0.45256806904029356,-0.3338686681223179,0.0,0.7905246328473292,-0.6332972919306977,1,19.0,1,1,-0.31127168256179927,-0.31127168256179927
2016-11-18,air_df507aec929ce5f6,1,0,0,0,0,0,0,-0.6286431840468515,-0.4878863414426462,0.0,0.9535294052540199,-0.7579716086664321,1,22.0,1,1,1.0068735363587042,1.0068735363587042
2016-11-19,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.7496948256138599,-1.0159469356837707,0.0,-1.3557048705074324,-0.48784392240567437,1,15.0,1,1,1.5229215912733296,1.5229215912733296
2016-11-20,air_df507aec929ce5f6,0,0,0,1,0,0,0,-0.36453051153701455,-0.025833321481661835,0.0,-0.3233413119317244,-0.48784392240567437,1,83.0,1,1,-0.1659278109154329,-0.1659278109154329
2016-11-21,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.4855821531040231,-0.7409153761831849,0.0,-1.3557048705074324,-0.2696638681181393,1,19.0,1,1,-1.3611492234967224,-1.3611492234967224
2016-11-22,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.28749764872164557,-0.08083963338177898,0.0,0.546017474237293,-0.2696638681181393,1,5.0,1,1,0.6601356297980909,0.6601356297980909
2016-11-23,air_df507aec929ce5f6,0,0,0,0,0,0,1,-0.584624405295212,-0.7409153761831849,1.0,-1.3285374084396508,-0.47745439601102985,1,29.0,1,1,-0.23009558403590316,-0.23009558403590316
2016-11-24,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.5420328431433705,-1.4339949061246609,0.0,-1.3557048705074324,-1.2462793492147246,1,6.0,1,1,-1.1771500668380246,-1.1771500668380246
2016-11-25,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.3659577281368125,-1.1919671337641455,0.0,1.0621992535251472,-1.4021222451343924,1,7.0,1,1,0.8688741688646809,0.8688741688646809
2016-11-26,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.002802803435787,-0.9169355742635598,0.0,0.546017474237293,-1.173552664452213,1,52.0,1,1,1.848785643927284,1.848785643927284
2016-11-27,air_df507aec929ce5f6,0,0,0,1,0,0,0,-0.6836666574864008,-0.8619292623634426,0.0,-1.0840302498296146,-0.48784392240567437,1,1.0,1,1,-0.5408840755350482,-0.5408840755350482
2016-11-28,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.584624405295212,-0.7849204257032787,0.0,-0.3505087739995061,-0.3839486584592292,1,11.0,1,1,-1.313989775781678,-1.313989775781678
2016-11-29,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.6836666574864008,-0.7629179009432318,0.0,0.5188500121695113,-0.5397915543788969,1,23.0,1,1,-0.6483457678693298,-0.6483457678693298
2016-11-30,air_df507aec929ce5f6,0,0,0,0,0,0,1,-0.8927558565566883,-1.1149582971039815,0.0,0.002668232881657161,-0.9657621365593225,1,19.0,1,1,-0.40172504949065496,-0.40172504949065496
2016-12-01,air_df507aec929ce5f6,0,0,0,0,1,0,0,-0.7166807415501305,-0.6199014900029273,0.0,-0.26900638779616076,-0.7164135030878539,1,18.0,1,1,-0.5099598475251831,-0.5099598475251831
2016-12-02,air_df507aec929ce5f6,1,0,0,0,0,0,0,-0.5516103212314825,-0.5648951781028101,0.0,0.8991944811184565,-0.49823344880031895,1,7.0,1,1,1.1410073753514947,1.1410073753514947
2016-12-03,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.7056760468622204,-0.5318913909627397,0.0,0.7905246328473292,-0.8306982934289436,1,28.0,1,1,2.3122625112251387,2.3122625112251387
2016-12-04,air_df507aec929ce5f6,0,0,0,1,0,0,0,-0.5736197106073021,-0.4768850790626226,0.0,0.4645150880339477,-0.6956344502985649,1,31.0,1,1,-0.33407830071907485,-0.33407830071907485
2016-12-05,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.39754459560074423,-0.22385604432208364,0.0,0.7090222466439837,-0.46706486961638527,1,57.0,1,1,-1.2459564741599747,-1.2459564741599747
2016-12-06,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.6946713521743106,-0.4878863414426462,0.0,0.9263619431862382,-0.6748553975092758,1,26.0,1,1,-0.7484629560512683,-0.7484629560512683
2016-12-07,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.0138074981236969,-1.279977232804333,0.0,-1.2742024843040871,-0.8618668726128773,1,21.0,1,1,-0.19066719332332505,-0.19066719332332505
2016-12-08,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.0138074981236969,-0.8289254752233722,0.0,0.9263619431862382,-1.152773611662924,1,13.0,1,1,-0.018651175018449942,-0.018651175018449942
2016-12-09,air_df507aec929ce5f6,1,0,0,0,0,0,0,-0.7386901309259502,-0.3228674057422947,0.0,1.0350317914573655,-1.1008259796897013,1,3.0,1,1,1.7865506350574305,1.7865506350574305
2016-12-10,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.9477793299962376,-1.0489507228238408,0.0,1.089366715592929,-0.8203087670342991,1,8.0,1,1,2.5407152456480175,2.5407152456480175
2016-12-11,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.1568685290665253,-1.1589633466240752,0.0,1.0078643293895833,-1.1839421908468575,1,15.0,1,1,0.18158320134542716,0.18158320134542716
2016-12-12,air_df507aec929ce5f6,0,1,0,0,0,0,0,-1.1568685290665253,-1.2029683961441688,0.0,0.681854784576202,-1.3190060339772365,1,17.0,1,1,-1.0430162278452342,-1.0430162278452342
2016-12-13,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.8487370778050488,-0.5648951781028101,0.0,-0.26900638779616076,-1.0177097685325451,1,21.0,1,1,-0.44231309875360303,-0.44231309875360303
2016-12-14,air_df507aec929ce5f6,0,0,0,0,0,0,1,-0.9037605512445981,-1.0159469356837707,0.0,-1.0296953256940509,-0.7683611350610765,1,7.0,1,1,0.23299473041182803,0.23299473041182803
2016-12-15,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.167873223754435,-1.2469734456642627,0.0,0.5188500121695113,-1.1216050324789903,1,9.0,1,1,0.3369774470949997,0.3369774470949997
2016-12-16,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.3879671175126325,-1.2249709209042159,0.0,0.8720270190506744,-1.391732718739748,1,9.0,1,1,1.9635918404139086,1.9635918404139086
2016-12-17,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.1898826131302547,-0.8179242128433488,0.0,1.0621992535251472,-1.5164070354754824,1,9.0,1,1,2.999166925894269,2.999166925894269
2016-12-18,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.0138074981236969,-0.6639065395230208,0.0,0.6546873225084203,-1.1839421908468575,1,46.0,1,1,0.28479281232835224,0.28479281232835224
2016-12-19,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.7276854362380403,-0.4988876038226694,0.0,0.8448595569828926,-0.9553726101646779,1,5.0,1,1,-0.4859935708175376,-0.4859935708175376
2016-12-20,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.7937136043654994,-0.5868977028628569,0.0,-0.24183892572837906,-0.8618668726128773,1,5.0,1,1,0.25696100711947356,0.25696100711947356
2016-12-21,air_df507aec929ce5f6,0,0,0,0,0,0,1,-0.7717042149896798,-0.34486993050234155,0.0,0.6275198604406383,-0.9657621365593225,1,23.0,1,1,0.848000314958022,0.848000314958022
2016-12-22,air_df507aec929ce5f6,0,0,0,0,1,0,0,-0.3865399009128344,-0.13584594528189614,0.0,-1.0296953256940509,-0.7268030294824984,1,20.0,1,1,1.9798270601190877,1.9798270601190877
2016-12-23,air_df507aec929ce5f6,1,0,0,0,0,0,0,-0.3535258168491047,-0.21285478194206045,1.0,0.05700315701722079,-0.4566753432217408,1,4.0,1,1,1.4722831679071755,1.4722831679071755
2016-12-24,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.9257699406204178,-1.0929557723439347,0.0,0.9535294052540199,-0.8306982934289436,1,25.0,1,1,1.7192904391359736,1.7192904391359736
2016-12-25,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.167873223754435,-1.1369608218640284,0.0,0.002668232881657161,-1.0177097685325451,1,18.0,1,1,-0.0097604594656137,-0.0097604594656137
2016-12-26,air_df507aec929ce5f6,0,1,0,0,0,0,0,-1.2008873078181646,-1.3459848070844735,0.0,-1.1927000981007418,-1.0800469269004123,1,30.0,1,1,-0.14814637980976042,-0.14814637980976042
2016-12-27,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.8817511618687784,-0.7409153761831849,0.0,-1.3557048705074324,-0.778750661455721,1,16.0,1,1,0.6415810929921718,0.6415810929921718
2016-12-28,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.2118920025060744,-1.4009911189845907,0.0,1.0621992535251472,-1.2566688756093691,1,30.0,1,1,1.847239432526791,1.847239432526791
2016-12-29,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.4209812015763619,-1.5000024804048016,1.0,0.4101801638983841,-1.3605641395558143,1,14.0,1,1,1.4100481590373217,1.4100481590373217
2017-01-06,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.3659577281368125,-1.3789885942245437,0.0,0.9535294052540199,-1.3086165075825917,1,8.0,1,1,-0.02174359781943646,-0.02174359781943646
2017-01-07,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.4539952856400915,-1.3239822823244265,0.0,1.0621992535251472,-1.4436803507129705,1,9.0,1,1,0.7981349972921143,0.7981349972921143
2017-01-08,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.4539952856400915,-1.610015104205036,0.0,-1.3557048705074324,-1.3605641395558143,1,19.0,1,1,-0.3615235530778302,-0.3615235530778302
2017-01-09,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.9477793299962376,-1.0049456733037474,1.0,-0.622183394677324,-0.8722563990075217,1,40.0,1,1,-1.2826789949216895,-1.2826789949216895
2017-01-10,air_df507aec929ce5f6,0,0,0,0,0,1,0,-0.9477793299962376,-0.894933049503513,0.0,1.1437016397284923,-0.9345935573753889,1,16.0,1,1,-1.2061415305972731,-1.2061415305972731
2017-01-11,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.1128497503148858,-1.1149582971039815,0.0,1.1437016397284923,-1.059267874111123,1,11.0,1,1,-0.8713867623904825,-0.8713867623904825
2017-01-12,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.2669154759456238,-0.9829431485437004,0.0,1.1708691017962745,-1.4229012979236817,1,2.0,1,1,-0.8856892178450452,-0.8856892178450452
2017-01-13,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.2669154759456238,-0.8839317871234894,0.0,0.5731849363050747,-1.3501746131611698,1,14.0,1,1,0.742471386874357,0.742471386874357
2017-01-14,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.6410750953345592,-1.7090264656252465,0.0,-0.5678484705417605,-1.4956279826861933,1,14.0,1,1,1.2098137826734447,1.2098137826734447
2017-01-15,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.7951408209652975,-1.863044138945575,0.0,0.5188500121695113,-1.6618604050005057,1,41.0,1,1,-0.8551515426853032,-0.8551515426853032
2017-01-17,air_df507aec929ce5f6,0,0,0,0,0,1,0,-1.2889248653214436,-1.125959559484005,0.0,1.1165341776607105,-1.4436803507129705,1,9.0,1,1,-0.8694539981398659,-0.8694539981398659
2017-01-18,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.2999295600093532,-1.1919671337641455,0.0,1.1437016397284923,-1.454069877107615,1,26.0,1,1,-0.43574170030150666,-0.43574170030150666
2017-01-19,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.1788779184423448,-1.125959559484005,0.0,0.16567300528834783,-1.173552664452213,1,3.0,1,1,-0.44579207440471286,-0.44579207440471286
2017-01-20,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.5310281484554604,-1.9400529756057387,0.0,-1.3557048705074324,-1.152773611662924,1,29.0,1,1,0.7795804604861952,0.7795804604861952
2017-01-21,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.1898826131302547,-1.1369608218640284,0.0,1.2252040259318377,-1.2151107700307913,1,17.0,1,1,1.7239290733374535,1.7239290733374535
2017-01-22,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.2008873078181646,-1.0379494604438175,0.0,1.1437016397284923,-1.3190060339772365,1,9.0,1,1,-0.5459092625866514,-0.5459092625866514
2017-01-23,air_df507aec929ce5f6,0,1,0,0,0,0,0,-1.4209812015763619,-1.5880125794449889,0.0,0.3286777776950387,-1.3813431923451036,1,33.0,1,1,-1.4291825251184258,-1.4291825251184258
2017-01-24,air_df507aec929ce5f6,0,0,0,0,0,1,0,-1.6080610112708298,-1.511003742784825,0.0,1.2252040259318377,-1.703418510579084,1,6.0,1,1,-0.7484629560512683,-0.7484629560512683
2017-01-25,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.4209812015763619,-1.30197975756438,0.0,1.2795389500674013,-1.5579651410540603,1,10.0,1,1,-0.35263283752499397,-0.35263283752499397
2017-01-26,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.3879671175126325,-1.0929557723439347,0.0,1.2523714879996195,-1.6203022994219276,1,19.0,1,1,-0.21347381148060063,-0.21347381148060063
2017-01-27,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.1018450556269759,-0.4438812919225522,0.0,0.05700315701722079,-1.3501746131611698,1,10.0,1,1,1.2388052464326933,1.2388052464326933
2017-01-28,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.9477793299962376,-0.872930524743466,0.0,1.089366715592929,-1.0800469269004123,1,16.0,1,1,1.9941295155736505,1.9941295155736505
2017-01-29,air_df507aec929ce5f6,0,0,0,1,0,0,0,-0.9587840246841475,-1.0379494604438175,0.0,-0.2961738498639426,-0.8514773462182326,1,29.0,1,1,-0.14930603836013037,-0.14930603836013037
2017-01-30,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.6506525734226711,-0.3668724552623883,0.0,1.1165341776607105,-0.6644658711146313,1,41.0,1,1,-1.3344770768382137,-1.3344770768382137
2017-01-31,air_df507aec929ce5f6,0,0,0,0,0,1,0,-1.2008873078181646,-1.279977232804333,0.0,1.2523714879996195,-1.0696574005057677,1,5.0,1,1,-0.7202445979922664,-0.7202445979922664
2017-02-01,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.244906086569804,-1.2139696585241924,0.0,0.817692094915111,-1.2047212436361465,1,10.0,1,1,-0.538178205584185,-0.538178205584185
2017-02-02,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.332943644073083,-1.2249709209042159,0.0,1.3610413362707467,-1.3293955603718808,1,9.0,1,1,-0.5505478967881312,-0.5505478967881312
2017-02-03,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.0468215821874265,-0.8509279999834193,0.0,1.333873874202965,-1.3501746131611698,1,31.0,1,1,0.7513621024271933,0.7513621024271933
2017-02-04,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.914765245932508,-0.8289254752233722,0.0,1.2795389500674013,-0.7995297142450101,1,24.0,1,1,1.8136093345660624,1.8136093345660624
2017-02-05,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.0688309715632462,-1.2689759704243095,0.0,-0.7308532429484513,-1.059267874111123,1,18.0,1,1,-0.651051637820193,-0.651051637820193
2017-02-06,air_df507aec929ce5f6,0,1,0,0,0,0,0,-0.9037605512445981,-0.7739191633232552,0.0,-0.1603365395250335,-1.0280992949271897,1,6.0,1,1,-1.377770996052025,-1.377770996052025
2017-02-08,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.1238544450027954,-1.180965871384122,0.0,1.1980365638640562,-1.0384888213218342,1,16.0,1,1,-0.36268321162820016,-0.36268321162820016
2017-02-09,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.5750469272071,-1.7640327775253637,0.0,-1.3557048705074324,-1.23588982282008,1,9.0,1,1,-0.6858413943312913,-0.6858413943312913
2017-02-10,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.343948338760993,-1.3129810199444032,0.0,0.002668232881657161,-1.152773611662924,1,15.0,1,1,1.0439826099705425,1.0439826099705425
2017-02-11,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.4429905909521816,-1.2139696585241924,1.0,0.2743428535594751,-1.5995232466326386,1,12.0,1,1,1.664399934418463,1.664399934418463
2017-02-12,air_df507aec929ce5f6,0,0,0,1,0,0,0,-1.3549530334489026,-1.1589633466240752,0.0,1.2795389500674013,-1.5371860882647714,1,20.0,1,1,-0.3132044468124159,-0.3132044468124159
2017-02-13,air_df507aec929ce5f6,0,1,0,0,0,0,0,-1.1788779184423448,-1.0929557723439347,0.0,1.2252040259318377,-1.412511771529037,1,9.0,1,1,-1.2235364088528222,-1.2235364088528222
2017-02-14,air_df507aec929ce5f6,0,0,0,0,0,1,0,-1.1788779184423448,-1.1369608218640284,0.0,0.9806968673218016,-1.23588982282008,1,19.0,1,1,-0.5694889864441736,-0.5694889864441736
2017-02-15,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.1128497503148858,-0.9389380990236066,0.0,1.2795389500674013,-1.2462793492147246,1,11.0,1,1,-0.015558752217463423,-0.015558752217463423
2017-02-16,air_df507aec929ce5f6,0,0,0,0,1,0,0,-1.0468215821874265,-0.7519166385632083,0.0,1.3882087983385285,-1.3501746131611698,1,29.0,1,1,-9.663821253082872e-05,-9.663821253082872e-05
2017-02-18,air_df507aec929ce5f6,0,0,1,0,0,0,0,-0.9477793299962376,-1.257974708044286,0.0,-0.7036857808806695,-0.7060239766932094,1,28.0,1,1,1.901356831544055,1.901356831544055
2017-02-21,air_df507aec929ce5f6,0,0,0,0,0,1,0,-1.167873223754435,-1.30197975756438,0.0,1.1437016397284923,-0.9969307157432562,1,20.0,1,1,-0.5200102216283893,-0.5200102216283893
2017-02-22,air_df507aec929ce5f6,0,0,0,0,0,0,1,-1.1018450556269759,-1.0379494604438175,0.0,0.029835694949438857,-1.23588982282008,1,13.0,1,1,-0.03565950042387579,-0.03565950042387579
2017-02-23,air_df507aec929ce5f6,0,0,0,0,1,0,0,-0.584624405295212,-0.4438812919225522,0.0,-0.758020705016233,-0.6540763447199868,1,11.0,1,1,-0.10949109479742893,-0.10949109479742893
2017-02-24,air_df507aec929ce5f6,1,0,0,0,0,0,0,-1.0138074981236969,-1.1589633466240752,0.0,0.9806968673218016,-0.8410878198235883,1,27.0,1,1,1.3284855076613022,1.3284855076613022
2017-02-25,air_df507aec929ce5f6,0,0,1,0,0,0,0,-1.002802803435787,-0.9059343118835363,0.0,0.6275198604406383,-1.0177097685325451,1,15.0,1,1,2.2357250469007224,2.2357250469007224
2017-02-26,air_df507aec929ce5f6,0,0,0,1,0,0,0,-0.8597417724929586,-0.7519166385632083,0.0,0.6546873225084203,-1.059267874111123,1,43.0,1,1,0.07914669606274871,0.07914669606274871
2017-02-27,air_df507aec929ce5f6,0,1,0,0,0,0,0,-1.1128497503148858,-1.2139696585241924,0.0,-0.1060016153894701,-0.8618668726128773,1,17.0,1,1,-1.0604111061007835,-1.0604111061007835
2017-02-28,air_df507aec929ce5f6,0,0,0,0,0,1,0,-1.1898826131302547,-1.2249709209042159,0.0,1.089366715592929,-1.0488783477164787,1,16.0,1,1,-0.40172504949065496,-0.40172504949065496
