visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-12-28,air_4974785f48853db9,0,0,0,0,0,0,1,-1.344215978271467,-1.5718430710099034,0.0,-0.8281337924731706,-1.1411720037317865,1,19.0,1,1,1.7025118650638682,1.7025118650638682
2016-12-29,air_4974785f48853db9,0,0,0,0,1,0,0,-1.397520987784699,-1.4321347947139162,1.0,-1.1366862019570696,-1.3388686803748886,1,10.0,1,1,1.2804313951904893,1.2804313951904893
2016-12-30,air_4974785f48853db9,1,0,0,0,0,0,0,-1.2056229535370642,-1.1419714516376356,1.0,-0.014677440197436956,-1.1411720037317865,1,12.0,1,1,0.5097893348115967,0.5097893348115967
2017-01-06,air_4974785f48853db9,1,0,0,0,0,0,0,-1.067029928802661,-0.9700228038887286,0.0,0.7707286930343058,-1.0059058565549273,1,7.0,1,1,-0.10187281383780021,-0.10187281383780021
2017-01-10,air_4974785f48853db9,0,0,0,0,0,1,0,-1.067029928802661,-0.8303145275927416,0.0,1.163431759650177,-1.0995516507542915,1,1.0,1,1,-1.2453339629907914,-1.2453339629907914
2017-01-13,air_4974785f48853db9,1,0,0,0,0,0,0,-1.2802499668555887,-1.5073623281040631,0.0,-0.9122844496051431,-1.3284635921305148,1,10.0,1,1,0.6359283258082388,0.6359283258082388
2017-01-14,air_4974785f48853db9,0,0,1,0,0,0,0,-1.6853680391561519,-1.7760320902117304,0.0,-0.2671294115933544,-1.6614264159504761,1,1.0,1,1,1.0871177936039196,1.0871177936039196
2017-01-16,air_4974785f48853db9,0,1,0,0,0,0,0,-1.6320630296429197,-1.6685641853686635,0.0,0.01337277884655376,-1.5469704452623645,1,6.0,1,1,-1.4449918333552985,-1.4449918333552985
2017-01-17,air_4974785f48853db9,0,0,0,0,0,1,0,-1.4828090030058703,-1.4321347947139162,0.0,0.18167409311049856,-1.526160268773617,1,14.0,1,1,-0.9202834861917524,-0.9202834861917524
2017-01-18,air_4974785f48853db9,0,0,0,0,0,0,1,-1.3228939744661743,-1.1527182421219424,0.0,0.8268291311222875,-1.3908941215967576,1,6.0,1,1,-0.5015617468478698,-0.5015617468478698
2017-01-19,air_4974785f48853db9,0,0,0,0,1,0,0,-1.1629789459264785,-1.055997127763182,0.0,0.041422997890544475,-1.172387268464908,1,6.0,1,1,-0.5112647461553038,-0.5112647461553038
2017-01-20,air_4974785f48853db9,1,0,0,0,0,0,0,-1.4401649953952846,-1.303173308902236,0.0,-0.37933028776931765,-1.3388686803748886,1,6.0,1,1,0.6717547847895334,0.6717547847895334
2017-01-21,air_4974785f48853db9,0,0,1,0,0,0,0,-1.4188429915899918,-1.4643751661668365,0.0,-0.21102897350537272,-1.3492737686192624,1,11.0,1,1,1.5834635274072741,1.5834635274072741
2017-01-24,air_4974785f48853db9,0,0,0,0,0,1,0,-1.6427240315455662,-1.5933366519785166,0.0,0.2938749692864619,-1.5677806217511123,1,10.0,1,1,-0.8034743022214892,-0.8034743022214892
2017-01-25,air_4974785f48853db9,0,0,0,0,0,0,1,-1.4295039934926383,-1.410641213745303,0.0,0.06947321693453544,-1.3388686803748886,1,12.0,1,1,-0.4213254064210118,-0.4213254064210118
2017-01-26,air_4974785f48853db9,0,0,0,0,1,0,0,-1.4188429915899918,-1.270932937449316,0.0,1.3878335120021037,-1.526160268773617,1,2.0,1,1,-0.2869761852411565,-0.2869761852411565
2017-01-27,air_4974785f48853db9,1,0,0,0,0,0,0,-1.1843009497317711,-1.0345035467945687,0.0,-0.5756818210772534,-1.3804890333523838,1,9.0,1,1,1.115107214683056,1.115107214683056
2017-01-28,air_4974785f48853db9,0,0,1,0,0,0,0,-1.1843009497317711,-0.9485292229201152,0.0,1.359783292958113,-1.3284635921305148,1,9.0,1,1,1.8443249318648265,1.8443249318648265
2017-01-29,air_4974785f48853db9,0,0,0,1,0,0,0,-1.2695889649529424,-1.5503494900412897,0.0,-1.3610879543089962,-1.1619821802205341,1,6.0,1,1,-0.22502626658600094,-0.22502626658600094
2017-01-31,air_4974785f48853db9,0,0,0,0,0,1,0,-1.258927963050296,-1.2601861469650093,0.0,1.0512308834742137,-1.1931974449536553,1,4.0,1,1,-0.776231265704463,-0.776231265704463
2017-02-01,air_4974785f48853db9,0,0,0,0,0,0,1,-1.3228939744661743,-1.131224661153329,0.0,-0.5195813829892717,-1.3492737686192624,1,5.0,1,1,-0.6004577013274855,-0.6004577013274855
2017-02-06,air_4974785f48853db9,0,1,0,0,0,0,0,-1.1949619516344174,-1.2171989850277825,0.0,-0.40738050681330845,-1.0891465625099175,1,1.0,1,1,-1.4110313357792794,-1.4110313357792794
2017-02-09,air_4974785f48853db9,0,0,0,0,1,0,0,-1.2909109687582352,-1.227945775512089,0.0,-0.6317822591652349,-1.2348177979311505,1,11.0,1,1,-0.7430171526905543,-0.7430171526905543
2017-02-10,air_4974785f48853db9,1,0,0,0,0,0,0,-1.6427240315455662,-1.7652852997274235,0.0,0.041422997890544475,-1.5053500922848693,1,10.0,1,1,0.9270183050312586,0.9270183050312586
2017-02-11,air_4974785f48853db9,0,0,1,0,0,0,0,-1.6853680391561519,-1.6363238139157434,1.0,0.40607584546242526,-1.6094009747286073,1,5.0,1,1,1.5259919161247804,1.5259919161247804
2017-02-12,air_4974785f48853db9,0,0,0,1,0,0,0,-1.557436016324395,-1.4321347947139162,0.0,0.2938749692864619,-1.5365653570179907,1,2.0,1,1,-0.38325979375338615,-0.38325979375338615
2017-02-13,air_4974785f48853db9,0,1,0,0,0,0,0,-1.3548769801741134,-1.0774907087317955,0.0,1.023180664430223,-1.4845399157961219,1,6.0,1,1,-1.2621276156382732,-1.2621276156382732
2017-02-15,air_4974785f48853db9,0,0,0,0,0,0,1,-1.312232972563528,-1.1742118230905556,0.0,1.528084607222058,-1.4637297393073743,1,4.0,1,1,-0.09590173734091775,-0.09590173734091775
2017-02-16,air_4974785f48853db9,0,0,0,0,1,0,0,-1.0563689269000145,-0.7228466227496747,0.0,1.4158837310460946,-1.37008394510801,1,4.0,1,1,-0.0809740460987116,-0.0809740460987116
2017-02-17,air_4974785f48853db9,1,0,0,0,0,0,0,-0.7685218755285619,-0.7228466227496747,0.0,-1.0805857638690881,-0.7665888269343298,1,9.0,1,1,1.061367526211114,1.061367526211114
2017-02-18,air_4974785f48853db9,0,0,1,0,0,0,0,-0.9177759021656113,-0.7765805751712082,0.0,0.7707286930343058,-0.8810447976224416,1,10.0,1,1,1.7547587844115897,1.7547587844115897
2017-02-20,air_4974785f48853db9,0,1,0,0,0,0,0,-0.9390979059709043,-0.9592760134044218,0.0,-1.2769372971770236,-0.9434753270886844,1,5.0,1,1,-1.4390207568584161,-1.4390207568584161
2017-02-21,air_4974785f48853db9,0,0,0,0,0,1,0,-1.2162839554397105,-1.1742118230905556,0.0,1.023180664430223,-1.1411720037317865,1,10.0,1,1,-0.5829176641178934,-0.5829176641178934
2017-02-22,air_4974785f48853db9,0,0,0,0,0,0,1,-1.344215978271467,-1.2816797279336225,0.0,-0.772033354385189,-1.4012992098411314,1,1.0,1,1,-0.11530773595578575,-0.11530773595578575
2017-02-23,air_4974785f48853db9,0,0,0,0,1,0,0,-0.9177759021656113,-0.8947952704985818,0.0,-0.8281337924731706,-0.8706397093780678,1,11.0,1,1,-0.1865874616373201,-0.1865874616373201
2017-02-24,air_4974785f48853db9,1,0,0,0,0,0,0,-1.1843009497317711,-1.195705404059169,0.0,0.12557365502251713,-1.0683363860211699,1,4.0,1,1,1.201687823887852,1.201687823887852
2017-02-25,air_4974785f48853db9,0,0,1,0,0,0,0,-1.237605959245003,-1.1204778706690222,0.0,1.3317330739141218,-1.3908941215967576,1,9.0,1,1,2.0775701075242976,2.0775701075242976
2017-02-27,air_4974785f48853db9,0,1,0,0,0,0,0,-1.0563689269000145,-0.7980741561398215,0.0,0.9951304453862323,-1.1827923567092817,1,3.0,1,1,-1.1046404730329984,-1.1046404730329984
