visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-06-07,air_bf21b8350771879b,0,0,0,0,0,1,0,0.5614779133382088,0.18911728238610934,0.0,-1.3446371700482924,0.7886578186593542,1,12.0,1,1,-1.1725401259655632,-1.1725401259655632
2016-06-09,air_bf21b8350771879b,0,0,0,0,1,0,0,0.7774726769092708,0.5197806274224674,0.0,-1.3446371700482924,0.9825520401109431,1,15.0,1,1,-1.0593760857098005,-1.0593760857098005
2016-06-10,air_bf21b8350771879b,1,0,0,0,0,0,0,1.1254642404404265,1.2047261278549244,0.0,1.0317049867591312,1.0053631249876005,1,19.0,1,1,-0.6247062622108446,-0.6247062622108446
2016-06-11,air_bf21b8350771879b,0,0,1,0,0,0,0,1.113464531353145,1.334629584833494,0.0,1.3603480509984556,0.8114689035360118,1,26.0,1,1,-0.4655771371712842,-0.4655771371712842
2016-06-12,air_bf21b8350771879b,0,0,0,1,0,0,0,1.1494636586149887,1.1220602915958349,0.0,0.22273744401617854,1.1194185493708881,1,31.0,1,1,-1.0883540739430644,-1.0883540739430644
2016-06-13,air_bf21b8350771879b,0,1,0,0,0,0,0,0.609476749687334,0.3780677652640282,0.0,-1.3446371700482924,0.8228744459743402,1,19.0,1,1,-1.3768849050587506,-1.3768849050587506
2016-06-14,air_bf21b8350771879b,0,0,0,0,0,1,0,0.9814677313930514,0.9094909983581757,0.0,-0.20702656306601516,0.9939575825492716,1,19.0,1,1,-1.098846104165453,-1.098846104165453
2016-06-16,air_bf21b8350771879b,0,0,0,0,1,0,0,0.8734703496075207,0.5670182481419475,0.0,-1.3446371700482924,1.0509852947409155,1,12.0,1,1,-1.1098377548746219,-1.1098377548746219
2016-06-17,air_bf21b8350771879b,1,0,0,0,0,0,0,1.281460458575082,1.3228201796536239,0.0,0.6019409796769376,1.0053631249876005,1,23.0,1,1,-0.5540099633314166,-0.5540099633314166
2016-06-18,air_bf21b8350771879b,0,0,1,0,0,0,0,1.485455513058863,1.7361493609490724,0.0,1.9923539437663875,1.2448795161925046,1,32.0,1,1,-0.4630790347373821,-0.4630790347373821
2016-06-19,air_bf21b8350771879b,0,0,0,1,0,0,0,1.173463076789551,1.1574885071354448,0.0,-0.4345486844624706,1.1194185493708881,1,23.0,1,1,-1.081859007614919,-1.081859007614919
2016-06-20,air_bf21b8350771879b,0,1,0,0,0,0,0,1.1974624949641135,1.3228201796536239,0.0,0.12161650117330935,1.0737963796175733,1,12.0,1,1,-1.3464080553651456,-1.3464080553651456
2016-06-21,air_bf21b8350771879b,0,0,0,0,0,1,0,0.9934674404803329,0.850443972458826,0.0,-0.6367905701482088,1.2106628888775184,1,16.0,1,1,-1.133070107509911,-1.133070107509911
2016-06-23,air_bf21b8350771879b,0,0,0,0,1,0,0,1.0414662768294576,0.9094909983581757,0.0,-0.30814750590888434,1.2334739737541758,1,28.0,1,1,-1.0668703930115067,-1.0668703930115067
2016-06-24,air_bf21b8350771879b,1,0,0,0,0,0,0,0.9454686041312081,0.6614934895809071,0.0,-1.3446371700482924,1.176446261562532,1,22.0,1,1,-0.5757434545063644,-0.5757434545063644
2016-06-25,air_bf21b8350771879b,0,0,1,0,0,0,0,1.173463076789551,1.1811073174951845,0.0,-1.2687964629161408,1.2106628888775184,1,26.0,1,1,-0.4138664167895118,-0.4138664167895118
2016-06-26,air_bf21b8350771879b,0,0,0,1,0,0,0,1.329459294924207,1.3700578003731039,0.0,0.7030619225198066,1.176446261562532,1,39.0,1,1,-0.9754398439306918,-0.9754398439306918
2016-06-27,air_bf21b8350771879b,0,1,0,0,0,0,0,1.1974624949641135,1.228344938214664,0.0,0.9305840439162621,1.0623908371792443,1,23.0,1,1,-1.291949422306081,-1.291949422306081
2016-06-28,air_bf21b8350771879b,0,0,0,0,0,1,0,0.5614779133382088,0.3662583600841585,0.0,-1.3446371700482924,0.7202245640293815,1,17.0,1,1,-1.1465598606529819,-1.1465598606529819
2016-06-30,air_bf21b8350771879b,0,0,0,0,1,0,0,1.053465985916739,0.9094909983581757,0.0,-1.192955755783989,1.108013006932559,1,15.0,1,1,-0.9457124249672575,-0.9457124249672575
2016-07-01,air_bf21b8350771879b,1,0,0,0,0,0,0,1.329459294924207,1.4291048262724535,0.0,-0.6367905701482088,1.267690601069162,1,22.0,1,1,1.613593518565389,1.613593518565389
2016-07-02,air_bf21b8350771879b,0,0,1,0,0,0,0,1.4614560948843,1.559008283251023,0.0,-0.15646609164458056,1.4273681952057646,1,31.0,1,1,1.7180142003024945,1.7180142003024945
2016-07-03,air_bf21b8350771879b,0,0,0,1,0,0,0,1.8574464947645803,2.05500330080556,0.0,0.2985781511483303,1.541423619589052,1,34.0,1,1,0.4142545400490165,0.4142545400490165
2016-07-04,air_bf21b8350771879b,0,1,0,0,0,0,0,1.617452313018956,1.795196386848422,0.0,0.22273744401617854,1.552829162027381,1,24.0,1,1,-0.09236063354631846,-0.09236063354631846
2016-07-05,air_bf21b8350771879b,0,0,0,0,0,1,0,0.825471513258396,0.6969217051205167,0.0,-1.3446371700482924,1.0509852947409155,1,23.0,1,1,0.34555672311671026,0.34555672311671026
2016-07-07,air_bf21b8350771879b,0,0,0,0,1,0,0,1.55745376758255,2.14947854224452,0.0,1.2592271081555868,1.267690601069162,1,21.0,1,1,0.6033608942954014,0.6033608942954014
2016-07-08,air_bf21b8350771879b,1,0,0,0,0,0,0,1.2934601676623634,1.3228201796536239,0.0,-0.8137522201232297,1.2905016859458196,1,18.0,1,1,1.478196366647898,1.478196366647898
2016-07-09,air_bf21b8350771879b,0,0,1,0,0,0,0,0.9334688950439267,0.6024464636815574,0.0,-1.3446371700482924,1.1194185493708881,1,27.0,1,1,1.6777947511166715,1.6777947511166715
2016-07-10,air_bf21b8350771879b,0,0,0,1,0,0,0,1.3774581312733316,1.559008283251023,0.0,1.486749229552042,1.0852019220559017,1,38.0,1,1,0.5196744627596829,0.5196744627596829
2016-07-11,air_bf21b8350771879b,0,1,0,0,0,0,0,1.605452603931675,1.8070057920282914,0.0,1.2339468724448692,1.3703404830141208,1,24.0,1,1,-0.12558539591721568,-0.12558539591721568
2016-07-12,air_bf21b8350771879b,0,0,0,0,0,1,0,1.545454058495269,1.5826270936107625,0.0,0.551380508255503,1.552829162027381,1,28.0,1,1,0.35554913285231843,0.35554913285231843
2016-07-14,air_bf21b8350771879b,0,0,0,0,1,0,0,1.3174595858369256,1.712530550589332,0.0,-0.25758703448744974,1.267690601069162,1,22.0,1,1,0.5476532100193858,0.5476532100193858
2016-07-15,air_bf21b8350771879b,1,0,0,0,0,0,0,0.9214691859566454,0.49616181706272766,0.0,-1.3446371700482924,1.2562850586308332,1,41.0,1,1,1.3368037688890422,1.3368037688890422
2016-07-16,air_bf21b8350771879b,0,0,1,0,0,0,0,1.1494636586149887,0.9567286190776557,0.0,-1.1171150486518369,1.165040719124203,1,35.0,1,1,1.6385745429044094,1.6385745429044094
2016-07-17,air_bf21b8350771879b,0,0,0,1,0,0,0,1.4134572585351755,1.1811073174951845,0.0,-1.218235991494706,1.4843959073974082,1,30.0,1,1,1.021543241730604,1.021543241730604
2016-07-18,air_bf21b8350771879b,0,1,0,0,0,0,0,1.6774508584553622,1.6771023350497225,1.0,0.2732979154376131,1.5984513317806959,1,37.0,1,1,0.00431593064569073,0.00431593064569073
2016-07-19,air_bf21b8350771879b,0,0,0,0,0,1,0,1.5934528948443938,1.535389472891283,0.0,0.020495558330440398,1.5984513317806959,1,29.0,1,1,0.1212271245523065,0.1212271245523065
2016-07-21,air_bf21b8350771879b,0,0,0,0,1,0,0,0.8494709314329584,0.5433994377822077,0.0,-1.3446371700482924,1.1878518040008608,1,36.0,1,1,0.5891217104221598,0.5891217104221598
2016-07-22,air_bf21b8350771879b,1,0,0,0,0,0,0,0.7894723859965522,0.3662583600841585,0.0,-1.3446371700482924,1.0966074644942307,1,29.0,1,1,1.379271510265377,1.379271510265377
2016-07-23,air_bf21b8350771879b,0,0,1,0,0,0,0,0.9094694768693644,0.649684084401037,0.0,-1.3193569343375753,1.0053631249876005,1,23.0,1,1,1.5898615454433196,1.5898615454433196
2016-07-24,air_bf21b8350771879b,0,0,0,1,0,0,0,1.0894651131785826,1.0748226708763553,0.0,0.24801767972689573,0.9369298703576279,1,35.0,1,1,0.39951573568899446,0.39951573568899446
2016-07-25,air_bf21b8350771879b,0,1,0,0,0,0,0,1.2334616222259571,1.063013265696485,0.0,-1.2435162272054232,1.1878518040008608,1,26.0,1,1,-0.029408452211986895,-0.029408452211986895
2016-07-26,air_bf21b8350771879b,0,0,0,0,0,1,0,1.113464531353145,0.9449192138977857,0.0,-1.3193569343375753,1.2334739737541758,1,21.0,1,1,0.45797133264230233,0.45797133264230233
2016-07-28,air_bf21b8350771879b,0,0,0,0,1,0,0,1.4734558039715815,1.3582483951932336,0.0,-0.10590562022314597,1.4958014498357373,1,14.0,1,1,0.7437542510806964,0.7437542510806964
2016-07-29,air_bf21b8350771879b,1,0,0,0,0,0,0,1.545454058495269,1.6180553091503729,0.0,1.0569852224698486,1.4387737376440934,1,21.0,1,1,1.5436466504161317,1.5436466504161317
2016-07-30,air_bf21b8350771879b,0,0,1,0,0,0,0,1.5694534766698314,1.7361493609490724,0.0,1.6131504081056283,1.3247183132608058,1,22.0,1,1,1.6225866873274364,1.6225866873274364
2016-07-31,air_bf21b8350771879b,0,0,0,1,0,0,0,1.5334543494079875,1.4054860159127134,0.0,0.2985781511483303,1.5870457893423675,1,39.0,1,1,0.429492964895819,0.429492964895819
2016-08-01,air_bf21b8350771879b,0,1,0,0,0,0,0,1.5094549312334253,1.287391964114014,0.0,-0.9654336343875334,1.6212624166573533,1,25.0,1,1,-0.06588074774695676,-0.06588074774695676
2016-08-02,air_bf21b8350771879b,0,0,0,0,0,1,0,1.5094549312334253,1.547198878071153,0.0,-0.560949863016057,1.5300180771507237,1,21.0,1,1,0.17143898347373762,0.17143898347373762
2016-08-04,air_bf21b8350771879b,0,0,0,0,1,0,0,1.6414517311935184,1.6652929298698524,0.0,0.5766607439662202,1.5756402469040385,1,21.0,1,1,0.5576456197549939,0.5576456197549939
2016-08-05,air_bf21b8350771879b,1,0,0,0,0,0,0,1.7134499857172059,1.8306246023880315,0.0,0.8800235724948278,1.5642347044657097,1,22.0,1,1,1.2643587983058828,1.2643587983058828
2016-08-06,air_bf21b8350771879b,0,0,1,0,0,0,0,1.7974479493281743,1.8542434127477716,0.0,0.42497932970191665,1.735317841040641,1,22.0,1,1,1.1014825196154694,1.1014825196154694
2016-08-07,air_bf21b8350771879b,0,0,0,1,0,0,0,1.7254496948044873,1.6652929298698524,0.0,1.3856282867091732,1.701101213725655,1,32.0,1,1,0.29684372565562034,0.29684372565562034
2016-08-12,air_bf21b8350771879b,1,0,0,0,0,0,0,1.4494563857970193,1.476342446991933,0.0,-0.5862300987267742,1.5642347044657097,1,14.0,1,1,0.6815515004765355,0.6815515004765355
2016-08-13,air_bf21b8350771879b,0,0,1,0,0,0,0,1.4614560948843,1.476342446991933,1.0,-0.4345486844624706,1.552829162027381,1,25.0,1,1,0.7932166792719569,0.7932166792719569
2016-08-14,air_bf21b8350771879b,0,0,0,1,0,0,0,1.3774581312733316,1.3228201796536239,1.0,-0.6367905701482088,1.4729903649590799,1,32.0,1,1,0.09599628996989583,0.09599628996989583
2016-08-15,air_bf21b8350771879b,0,1,0,0,0,0,0,1.4374566767097379,1.4291048262724535,1.0,-1.1171150486518369,1.541423619589052,1,13.0,1,1,-0.2577350146706339,-0.2577350146706339
2016-08-16,air_bf21b8350771879b,0,0,0,0,0,1,0,1.4494563857970193,1.5235800677114129,0.0,-0.30814750590888434,1.4843959073974082,1,31.0,1,1,-0.17854516751593905,-0.17854516751593905
2016-08-18,air_bf21b8350771879b,0,0,0,0,1,0,0,1.401457549447894,1.2047261278549244,0.0,-1.2687964629161408,1.6554790439723397,1,31.0,1,1,0.3448072923865396,0.3448072923865396
2016-08-19,air_bf21b8350771879b,1,0,0,0,0,0,0,1.5814531857571124,1.5708176884308924,0.0,0.42497932970191665,1.6212624166573533,1,23.0,1,1,1.2396275842102527,1.2396275842102527
2016-08-20,air_bf21b8350771879b,0,0,1,0,0,0,0,1.269460749487801,1.133869696775705,0.0,-1.1676755200732716,1.4958014498357373,1,24.0,1,1,1.160687547298948,1.160687547298948
2016-08-21,air_bf21b8350771879b,0,0,0,1,0,0,0,1.617452313018956,1.7715775764886819,0.0,0.6019409796769376,1.450179280082422,1,20.0,1,1,0.16769182982288455,0.16769182982288455
2016-08-22,air_bf21b8350771879b,0,1,0,0,0,0,0,1.2934601676623634,0.9685380242575254,0.0,-1.3446371700482924,1.415962652767436,1,22.0,1,1,-0.6304518978088193,-0.6304518978088193
2016-08-23,air_bf21b8350771879b,0,0,0,0,0,1,0,1.401457549447894,1.4172954210925834,0.0,-0.055345148801711604,1.3589349405757922,1,13.0,1,1,0.301340310036644,0.301340310036644
2016-08-25,air_bf21b8350771879b,0,0,0,0,1,0,0,1.617452313018956,1.6652929298698524,0.0,0.6777816868090895,1.4843959073974082,1,26.0,1,1,0.5159273091088298,0.5159273091088298
2016-08-26,air_bf21b8350771879b,1,0,0,0,0,0,0,1.6774508584553622,1.724339955769202,0.0,1.5373097009734769,1.4843959073974082,1,28.0,1,1,1.4397255891658065,1.4397255891658065
2016-08-27,air_bf21b8350771879b,0,0,1,0,0,0,0,1.0654656950040202,0.9685380242575254,0.0,-1.3446371700482924,1.1194185493708881,1,21.0,1,1,1.4819435202987512,1.4819435202987512
2016-08-28,air_bf21b8350771879b,0,0,0,1,0,0,0,0.8614706405202393,0.5552088429620774,0.0,-1.3446371700482924,1.0852019220559017,1,16.0,1,1,0.536911369553607,0.536911369553607
2016-08-29,air_bf21b8350771879b,0,1,0,0,0,0,0,1.2574610404005195,1.275582558934144,0.0,-0.6367905701482088,1.2562850586308332,1,17.0,1,1,-0.24774260493502573,-0.24774260493502573
2016-08-30,air_bf21b8350771879b,0,0,0,0,0,1,0,1.1374639495277075,1.086632076056225,0.0,-1.2687964629161408,1.1194185493708881,1,23.0,1,1,0.2836037827559395,0.2836037827559395
2016-09-01,air_bf21b8350771879b,0,0,0,0,1,0,0,1.4494563857970193,1.535389472891283,0.0,1.1075456938912829,1.0966074644942307,1,22.0,1,1,0.30783537636478936,0.30783537636478936
2016-09-02,air_bf21b8350771879b,1,0,0,0,0,0,0,1.4374566767097379,1.3936766107328435,0.0,0.45025956541263384,1.3589349405757922,1,23.0,1,1,1.1149722727585405,1.1149722727585405
2016-09-03,air_bf21b8350771879b,0,0,1,0,0,0,0,1.497455222146144,1.4881518521718033,0.0,0.551380508255503,1.5642347044657097,1,26.0,1,1,1.50517587293404,1.50517587293404
2016-09-04,air_bf21b8350771879b,0,0,0,1,0,0,0,1.4614560948843,1.5235800677114129,0.0,-0.030064913090994193,1.4615848225207508,1,21.0,1,1,0.21265767363312138,0.21265767363312138
2016-09-05,air_bf21b8350771879b,0,1,0,0,0,0,0,1.6654511493680813,1.724339955769202,0.0,1.183386401023435,1.5756402469040385,1,15.0,1,1,-0.1867889055478158,-0.1867889055478158
2016-09-06,air_bf21b8350771879b,0,0,0,0,0,1,0,1.7494491129790497,1.6652929298698524,0.0,1.183386401023435,1.701101213725655,1,18.0,1,1,0.2836037827559395,0.2836037827559395
2016-09-08,air_bf21b8350771879b,0,0,0,0,1,0,0,1.3654584221860508,1.228344938214664,0.0,-1.1171150486518369,1.4729903649590799,1,18.0,1,1,0.4469796819331333,0.4469796819331333
2016-09-09,air_bf21b8350771879b,1,0,0,0,0,0,0,1.5094549312334253,1.476342446991933,0.0,-0.5103893915946225,1.3931515678907782,1,20.0,1,1,1.3273109796402145,1.3273109796402145
2016-09-10,air_bf21b8350771879b,0,0,1,0,0,0,0,1.4374566767097379,1.3582483951932336,0.0,0.14689673688402677,1.4958014498357373,1,25.0,1,1,1.667552531137673,1.667552531137673
2016-09-11,air_bf21b8350771879b,0,0,0,1,0,0,0,1.1374639495277075,0.8740627828185658,0.0,-1.1423952843625542,1.3019072283841484,1,17.0,1,1,0.506434519860002,0.506434519860002
2016-09-12,air_bf21b8350771879b,0,1,0,0,0,0,0,1.2334616222259571,1.063013265696485,0.0,-0.8895929272553815,1.3703404830141208,1,14.0,1,1,-0.17254972167457414,-0.17254972167457414
2016-09-13,air_bf21b8350771879b,0,0,0,0,0,1,0,0.9574683132184891,0.5552088429620774,0.0,-1.3446371700482924,1.1878518040008608,1,20.0,1,1,0.17368727566424946,0.17368727566424946
2016-09-15,air_bf21b8350771879b,0,0,0,0,1,0,0,1.0894651131785826,0.8268251620990862,0.0,-1.3446371700482924,1.3361238556991344,1,21.0,1,1,0.6548218044337836,0.6548218044337836
2016-09-16,air_bf21b8350771879b,1,0,0,0,0,0,0,0.9934674404803329,0.6142558688614271,0.0,-1.3446371700482924,1.2334739737541758,1,24.0,1,1,1.2818455153431971,1.2818455153431971
2016-09-17,air_bf21b8350771879b,0,0,1,0,0,0,0,1.281460458575082,1.2401543433945343,0.0,-0.33342774161960154,1.2448795161925046,1,33.0,1,1,1.5908607864168802,1.5908607864168802
2016-09-18,air_bf21b8350771879b,0,0,0,1,0,0,0,1.0774654040913012,0.8740627828185658,0.0,-1.3446371700482924,1.3019072283841484,1,33.0,1,1,0.8034588992509554,0.8034588992509554
2016-09-19,air_bf21b8350771879b,0,1,0,0,0,0,0,0.7654729678219899,0.3780677652640282,1.0,-1.3446371700482924,0.9825520401109431,1,38.0,1,1,-0.1745482036216958,-0.1745482036216958
2016-09-20,air_bf21b8350771879b,0,0,0,0,0,1,0,0.5134790769890841,0.047404420227669664,0.0,-1.3446371700482924,0.7886578186593542,1,24.0,1,1,-0.49805246881201076,-0.49805246881201076
2016-09-22,air_bf21b8350771879b,0,0,0,0,1,0,0,0.5614779133382088,0.1418796616666293,1.0,-1.3446371700482924,0.8456855308509981,1,36.0,1,1,0.49719154085456446,0.49719154085456446
2016-09-23,air_bf21b8350771879b,1,0,0,0,0,0,0,0.7414735496474271,0.29540192900493867,0.0,-1.3446371700482924,1.0167686674259295,1,15.0,1,1,0.818947134341148,0.818947134341148
2016-09-24,air_bf21b8350771879b,0,0,1,0,0,0,0,0.8494709314329584,0.48435241188285794,0.0,-1.3446371700482924,1.1194185493708881,1,27.0,1,1,1.4394757789224164,1.4394757789224164
2016-09-25,air_bf21b8350771879b,0,0,0,1,0,0,0,1.0774654040913012,1.1102508864159646,0.0,-0.28286727019816693,1.0623908371792443,1,36.0,1,1,0.44148385657854883,0.44148385657854883
2016-09-26,air_bf21b8350771879b,0,1,0,0,0,0,0,1.269460749487801,1.228344938214664,0.0,-0.4345486844624706,1.267690601069162,1,17.0,1,1,-0.01991566296315912,-0.01991566296315912
2016-09-27,air_bf21b8350771879b,0,0,0,0,0,1,0,1.341459004011488,1.2401543433945343,0.0,-0.6367905701482088,1.3817460254524496,1,22.0,1,1,0.39701763325509243,0.39701763325509243
2016-09-29,air_bf21b8350771879b,0,0,0,0,1,0,0,1.1974624949641135,1.0039662397971354,0.0,-1.2435162272054232,1.3589349405757922,1,16.0,1,1,0.5551475173210919,0.5551475173210919
2016-09-30,air_bf21b8350771879b,1,0,0,0,0,0,0,0.8494709314329584,0.5552088429620774,0.0,-0.8895929272553815,1.0623908371792443,1,23.0,1,1,1.4851910534628237,1.4851910534628237
2016-10-01,air_bf21b8350771879b,0,0,1,0,0,0,0,0.66947529512374,0.2717831186451989,0.0,-1.3446371700482924,0.891307700604313,1,25.0,1,1,1.5079237856113323,1.5079237856113323
2016-10-02,air_bf21b8350771879b,0,0,0,1,0,0,0,1.0174668586548952,1.063013265696485,0.0,1.0822654581805657,0.9027132430426419,1,26.0,1,1,0.40401232007001814,0.40401232007001814
2016-10-03,air_bf21b8350771879b,0,1,0,0,0,0,0,0.9094694768693644,0.6378746792211669,0.0,-1.3446371700482924,1.1194185493708881,1,17.0,1,1,-0.31893852430123404,-0.31893852430123404
2016-10-04,air_bf21b8350771879b,0,0,0,0,0,1,0,1.281460458575082,1.4527236366321934,0.0,0.2985781511483303,1.0167686674259295,1,11.0,1,1,0.24388395405689697,0.24388395405689697
2016-10-06,air_bf21b8350771879b,0,0,0,0,1,0,0,1.3534587130987694,1.3582483951932336,0.0,0.7283421582305237,1.0966074644942307,1,16.0,1,1,0.4454808204727921,0.4454808204727921
2016-10-07,air_bf21b8350771879b,1,0,0,0,0,0,0,0.7774726769092708,0.6142558688614271,0.0,0.17217697259474396,0.9141187854809704,1,11.0,1,1,1.2296351744746443,1.2296351744746443
2016-10-08,air_bf21b8350771879b,0,0,1,0,0,0,0,0.5254787860763656,0.5315900326023376,0.0,-1.3193569343375753,0.7088190215910526,1,32.0,1,1,1.397507658032862,1.397507658032862
2016-10-09,air_bf21b8350771879b,0,0,0,1,0,0,0,0.897469767782083,0.7205405154802569,0.0,-1.2687964629161408,0.8570910732893265,1,31.0,1,1,0.91912104194062,0.91912104194062
2016-10-11,air_bf21b8350771879b,0,0,0,0,0,1,0,0.2974843134180222,0.03559501504779997,0.0,-1.218235991494706,0.5833580547694365,1,25.0,1,1,-0.08261803405410048,-0.08261803405410048
2016-10-13,air_bf21b8350771879b,0,0,0,0,1,0,0,0.20148664071977232,-0.1769742781898591,0.0,-1.3446371700482924,0.5377358850161215,1,23.0,1,1,0.4127556785886753,0.4127556785886753
2016-10-14,air_bf21b8350771879b,1,0,0,0,0,0,0,0.04549042258511664,-0.058880226391159675,0.0,-0.33342774161960154,0.11573081479795723,1,22.0,1,1,1.33405585621175,1.33405585621175
2016-10-15,air_bf21b8350771879b,0,0,1,0,0,0,0,0.1174886771088039,0.3780677652640282,0.0,1.2339468724448692,-0.08956894909196031,1,35.0,1,1,1.643071127285433,1.643071127285433
2016-10-16,air_bf21b8350771879b,0,0,0,1,0,0,0,0.24948547706889745,0.4725430067029878,0.0,0.09633626546259218,0.035892017729656,1,25.0,1,1,0.3825286391384605,0.3825286391384605
2016-10-17,air_bf21b8350771879b,0,1,0,0,0,0,0,0.30948402250530355,-0.07068963157102978,0.0,-1.3446371700482924,0.5605469698927789,1,22.0,1,1,-0.2295064571675408,-0.2295064571675408
2016-10-18,air_bf21b8350771879b,0,0,0,0,0,1,0,0.7774726769092708,0.815015756919216,0.0,0.5766607439662202,0.7544411913443679,1,18.0,1,1,0.30308898174037546,0.30308898174037546
2016-10-20,air_bf21b8350771879b,0,0,0,0,1,0,0,0.8614706405202393,1.051203860516615,0.0,1.183386401023435,0.6746023942760667,1,10.0,1,1,0.5404087129610698,0.5404087129610698
2016-10-21,air_bf21b8350771879b,1,0,0,0,0,0,0,0.4174814042908343,0.2717831186451989,0.0,-0.0047846773802770115,0.5263303425777928,1,21.0,1,1,1.3495440913019427,1.3495440913019427
2016-10-22,air_bf21b8350771879b,0,0,1,0,0,0,0,0.16548751345792903,-0.21240249372946904,0.0,-1.3446371700482924,0.4008693757561762,1,35.0,1,1,1.7130179954346905,1.7130179954346905
2016-10-23,air_bf21b8350771879b,0,0,0,1,0,0,0,0.36948256794170964,0.31902073936467845,0.0,-0.08062538451242879,0.4008693757561762,1,30.0,1,1,0.5593942914587254,0.5593942914587254
2016-10-24,air_bf21b8350771879b,0,1,0,0,0,0,0,0.009491295323273112,-0.04707082121128956,0.0,0.8547433367841102,0.04729756016798472,1,20.0,1,1,-0.11909032958907036,-0.11909032958907036
2016-10-25,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.27850172277147617,-0.3895435714275182,0.0,-0.7631917487017952,-0.2606520856668917,1,24.0,1,1,0.32757038559261553,0.32757038559261553
2016-10-27,air_bf21b8350771879b,0,0,0,0,1,0,0,0.4774799497272404,0.3544489549042884,0.0,0.6525014510983722,0.20697515430458738,1,27.0,1,1,0.5966160177238659,0.5966160177238659
2016-10-28,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.4104985227315695,-0.6611598905645268,0.0,-1.3446371700482924,-0.12378557640694667,1,28.0,1,1,1.2845934280204894,1.2845934280204894
2016-10-29,air_bf21b8350771879b,0,0,1,0,0,0,0,0.14148809528336645,0.29540192900493867,0.0,-1.0665545772304026,0.035892017729656,1,27.0,1,1,1.833426532748769,1.833426532748769
2016-10-30,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.4104985227315695,-0.7202069164638766,0.0,-1.3446371700482924,-0.12378557640694667,1,32.0,1,1,0.6146023552479606,0.6146023552479606
2016-10-31,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.15850463189866398,-0.165164873009989,0.0,-0.4598289201731879,-0.21502991591357662,1,19.0,1,1,-0.006425909820088069,-0.006425909820088069
2016-11-01,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.18250405007322654,-0.3068777351684287,0.0,-0.4851091558839052,0.08151418748297108,1,23.0,1,1,0.18193101369612621,0.18193101369612621
2016-11-03,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.2065034682477889,0.02378560986792986,1.0,0.905303808205545,-0.2606520856668917,1,31.0,1,1,0.6390837591002007,0.6390837591002007
2016-11-04,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.18250405007322654,-0.10611784711063928,0.0,0.9811445153376965,-0.2606520856668917,1,22.0,1,1,0.7245188623396507,0.7245188623396507
2016-11-05,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.07450666828769553,0.1182608513068895,0.0,0.3996990939911995,-0.03254123690031652,1,38.0,1,1,1.5204142977808426,1.5204142977808426
2016-11-06,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.026507831938570627,0.047404420227669664,0.0,1.0317049867591312,-0.21502991591357662,1,32.0,1,1,0.3468057743336613,0.3468057743336613
2016-11-07,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.4944964863425381,-0.6493504853846569,0.0,0.3744188582804821,-0.5001684768717957,1,20.0,1,1,-0.1658048451030386,-0.1658048451030386
2016-11-08,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.6984915408263187,-0.9209668045216657,0.0,-1.0665545772304026,-0.6826571558850558,1,20.0,1,1,-0.046145738519130605,-0.046145738519130605
2016-11-10,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.6384929953899127,-0.9209668045216657,0.0,-1.2435162272054232,-0.3633019676118506,1,21.0,1,1,0.331817159730249,0.331817159730249
2016-11-11,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.6984915408263187,-0.9445856148814056,0.0,-1.3446371700482924,-0.6028183588167545,1,34.0,1,1,0.9570921989359312,0.9570921989359312
2016-11-12,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.15850463189866398,0.011976204688060165,0.0,0.8294631010733929,-0.15800220372193283,1,29.0,1,1,1.8746452229081527,1.8746452229081527
2016-11-13,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.17050434098594514,0.03559501504779997,0.0,0.7536223939412414,-0.29486871298187806,1,36.0,1,1,0.4364876517107447,0.4364876517107447
2016-11-14,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.11050579554953906,-0.34230595070803815,0.0,-1.294076698626858,0.10432527235962852,1,25.0,1,1,-0.23849962592958818,-0.23849962592958818
2016-11-15,air_bf21b8350771879b,0,0,0,0,0,1,0,0.04549042258511664,0.00016679950819005197,0.0,-0.940153398676816,0.19556961186625868,1,22.0,1,1,0.09174951583226235,0.09174951583226235
2016-11-17,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.3145008500333199,-0.20059308854959892,0.0,0.6525014510983722,-0.5001684768717957,1,30.0,1,1,0.5079333813203433,0.5079333813203433
