visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-11-14,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.14881376826680207,-0.21439562077820964,0.0,-0.36207724105863287,-0.24133688770033587,1,3.0,1,1,-1.499431273625115,-1.499431273625115
2016-11-15,air_2a184c1745274b2b,0,0,0,0,0,1,0,0.023452563039216348,0.37451792062152095,0.0,-0.25010713626066927,-0.04193393832418371,1,3.0,1,1,-0.9811416754539499,-0.9811416754539499
2016-11-16,air_2a184c1745274b2b,0,0,0,0,0,0,1,-0.47181313946558634,-0.5404013311959176,0.0,0.9535714903174415,-0.5561836498732077,1,3.0,1,1,-0.3793455081372038,-0.3793455081372038
2016-11-17,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.676379407891483,-0.6981460297851312,0.0,-1.1738605008438703,-0.6401427864526402,1,1.0,1,1,-0.3279870078645694,-0.3279870078645694
2016-11-18,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.6010128879451,-0.5088523914780748,0.0,1.2894818047113326,-0.797566167539076,1,13.0,1,1,1.008902197705531,1.008902197705531
2016-11-19,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.6656127621848568,-0.834858101895783,0.0,-1.3978007104397978,-0.5037091895110624,1,13.0,1,1,1.5322884409419193,1.5322884409419193
2016-11-20,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.25648022533306347,-0.277493500213895,0.0,-1.1458679746443792,-0.38826537671434275,1,8.0,1,1,-0.18057635059349678,-0.18057635059349678
2016-11-21,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.3856799738125771,-0.47730345176023226,0.0,0.5616761235245682,-0.38826537671434275,1,2.0,1,1,-1.3927937768758283,-1.3927937768758283
2016-11-22,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.10574718544029747,0.16419165583590287,0.0,0.7576238069210048,-0.2098522114830488,1,4.0,1,1,0.6572336882051263,0.6572336882051263
2016-11-23,air_2a184c1745274b2b,0,0,0,0,0,0,1,-0.9240122591438842,-0.9926028004849966,1.0,-0.6140099768540515,-0.776576383394218,1,13.0,1,1,-0.24565658758019374,-0.24565658758019374
2016-11-24,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.21471169322279,-1.4132553300562327,0.0,-1.0338978698464156,-1.1019180376395188,1,4.0,1,1,-1.2061781575645767,-1.2061781575645767
2016-11-25,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.0855119447432764,-1.0451843666814011,0.0,-0.9219277650484518,-1.2383516345810965,1,8.0,1,1,0.8689404832220924,0.8689404832220924
2016-11-26,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.7840458649577444,-0.8033091621779402,0.0,0.9255789641179506,-0.954989548625512,1,8.0,1,1,1.8627862709406275,1.8627862709406275
2016-11-28,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.5794795965318478,-0.7402112827422548,0.0,0.02981812573424015,-0.3043062401349103,1,2.0,1,1,-1.3449637231868101,-1.3449637231868101
2016-11-29,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.8271124477842489,-0.9820864872457155,0.0,-0.5580249244550696,-0.787071275466647,1,5.0,1,1,-0.6698542768549295,-0.6698542768549295
2016-11-30,air_2a184c1745274b2b,0,0,0,0,0,0,1,-0.8594123849041274,-0.9505375475278729,0.0,-0.11014450526321456,-0.8080610596115051,1,5.0,1,1,-0.41972661903858804,-0.41972661903858804
2016-12-01,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.39644661951920324,-0.277493500213895,0.0,-0.6699950292530333,-0.35678070049705557,1,5.0,1,1,-0.529500512751089,-0.529500512751089
2016-12-02,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.5471796594119692,-0.6771134033065694,0.0,0.42171349252711343,-0.4617296212213462,1,8.0,1,1,1.1449434159849519,1.1449434159849519
2016-12-03,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.3856799738125771,-0.3826566326067041,0.0,0.7576238069210048,-0.4197500529316299,1,10.0,1,1,2.3328537658023727,2.3328537658023727
2016-12-04,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.4933464308788385,-0.277493500213895,0.0,0.5616761235245682,-0.598163218162924,1,4.0,1,1,-0.35111793546827497,-0.35111793546827497
2016-12-05,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.2887801624529418,-0.15129774134252424,0.0,-0.781965134050997,-0.3462858084246265,1,8.0,1,1,-1.2759629899960951,-1.2759629899960951
2016-12-07,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.0532120076233977,-1.024151740202839,0.0,0.3937209663276226,-0.9130099803357957,1,7.0,1,1,-0.20566752629921126,-0.20566752629921126
2016-12-08,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.0532120076233977,-0.929504921049311,0.0,0.7856163331204956,-1.0389486852049443,1,4.0,1,1,-0.03120544522041516,-0.03120544522041516
2016-12-09,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.7086793450113613,-0.48781976499951313,0.0,0.14178823053220402,-0.8185559516839341,1,6.0,1,1,1.7996662820559395,1.7996662820559395
2016-12-10,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.0962785904499024,-1.0977659328778056,0.0,-0.47404734585659675,-1.133402713856806,1,11.0,1,1,2.56455509145983,2.56455509145983
2016-12-11,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.365444733115556,-1.4342879565347944,0.0,-0.5300323982555786,-1.143897605929235,1,7.0,1,1,0.17187625814771154,0.17187625814771154
2016-12-12,air_2a184c1745274b2b,0,1,0,0,0,0,0,-1.2470116303426684,-1.2134453785098955,0.0,-0.8939352388489609,-1.2383516345810965,1,4.0,1,1,-1.070136939285156,-1.070136939285156
2016-12-13,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.8486457391975012,-0.708662343024412,0.0,-0.5580249244550696,-1.0704333614222317,1,3.0,1,1,-0.4608918291807759,-0.4608918291807759
2016-12-14,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.0747452990366502,-1.2134453785098955,0.0,-1.3418156580408158,-0.9969691169152283,1,8.0,1,1,0.22401885766114948,0.22401885766114948
2016-12-15,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.1608784646896593,-1.244994318227738,0.0,0.02981812573424015,-1.133402713856806,1,7.0,1,1,0.32948020554923074,0.32948020554923074
2016-12-16,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.3439114417023037,-1.2555106314670192,0.0,0.33773591392864066,-1.2593414187259546,1,8.0,1,1,1.9792250081999587,1.9792250081999587
2016-12-17,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.150111818983033,-1.1818964387920528,0.0,0.5616761235245682,-1.0809282534946607,1,11.0,1,1,3.0295259412563516,3.0295259412563516
2016-12-18,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.6979126993047352,-0.5404013311959176,0.0,0.0018255995347493056,-0.965484440697941,1,11.0,1,1,0.2765535067949892,0.2765535067949892
2016-12-19,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.5364130137053431,-0.3511076928888613,0.0,-0.39006976725812387,-0.5142040815834915,1,5.0,1,1,-0.5051934362861781,-0.5051934362861781
2016-12-21,air_2a184c1745274b2b,0,0,0,0,0,0,1,-0.5471796594119692,-0.4562708252816703,0.0,0.7016387545220228,-0.6296478943802111,1,5.0,1,1,0.8477698037203958,0.8477698037203958
2016-12-22,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.2780135167463157,0.027479583725251038,0.0,-1.3978007104397978,-0.5351938657283496,1,4.0,1,1,1.995691092256834,1.995691092256834
2016-12-23,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.23494693391981109,-0.11974880162468146,1.0,0.8416013855194776,-0.6296478943802111,1,6.0,1,1,1.480929940669285,1.480929940669285
2016-12-24,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.0209120705035195,-1.1187985593563674,0.0,0.47769854492609537,-1.0809282534946607,1,8.0,1,1,1.7314496481060282,1.7314496481060282
2016-12-25,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.1070452361565286,-1.0872496196385246,0.0,-0.5860174506545605,-1.1543924980016642,1,2.0,1,1,-0.022188303951174014,-0.022188303951174014
2016-12-26,air_2a184c1745274b2b,0,1,0,0,0,0,0,-1.1178118818631548,-1.1818964387920528,0.0,-1.0898829222453974,-1.1543924980016642,1,4.0,1,1,-0.16254206805501448,-0.16254206805501448
2016-12-27,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.9455455505571364,-0.9610538607671538,0.0,-1.2298455532428523,-0.7241019230320727,1,4.0,1,1,0.6384153064258404,0.6384153064258404
2016-12-28,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.2577782760492946,-1.4027390168169516,0.0,-0.4180622934576148,-1.0704333614222317,1,2.0,1,1,1.8612180724590204,1.8612180724590204
2016-12-29,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.1178118818631548,-0.7822765356993785,1.0,0.5056910711255862,-1.2698363107983837,1,4.0,1,1,1.417809951784597,1.417809951784597
2016-12-30,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.1931784018095377,-1.4027390168169516,1.0,1.0935341213148961,-1.0389486852049443,1,4.0,1,1,0.6082274856549027,0.6082274856549027
2017-01-05,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.2362449846360424,-1.2660269447063,0.0,0.2537583353301679,-1.0494435772773736,1,3.0,1,1,-1.3704469485129265,-1.3704469485129265
2017-01-06,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.279311567462547,-1.2660269447063,0.0,0.7296312807215137,-1.2068669583638094,1,1.0,1,1,-0.03434184218362947,-0.03434184218362947
2017-01-07,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.977845487677015,-0.8874396680921876,0.0,0.05781065193373124,-1.0599384693498026,1,16.0,1,1,0.797195402688565,0.797195402688565
2017-01-08,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.9993787790902671,-1.139831185834929,0.0,0.02981812573424015,-0.965484440697941,1,13.0,1,1,-0.378953458516802,-0.378953458516802
2017-01-09,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.9347789048505103,-0.9926028004849966,1.0,-0.9499202912479427,-0.9025150882633667,1,2.0,1,1,-1.3132077039342651,-1.3132077039342651
2017-01-10,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.8917123220240057,-0.824341788656502,0.0,0.8695939117189684,-0.9235048724082248,1,5.0,1,1,-1.235581879094711,-1.235581879094711
2017-01-11,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.440811253061939,-1.5289347756883227,0.0,0.7576238069210048,-1.2173618504362385,1,1.0,1,1,-0.8960669078267617,-0.8960669078267617
2017-01-12,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.5592443558348266,-1.7813262934310643,0.0,-1.3978007104397978,-1.2488465266535256,1,8.0,1,1,-0.9105727437816279,-0.9105727437816279
2017-01-13,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.4731111901818175,-1.6130652816025697,0.0,-0.39006976725812387,-1.2593414187259546,1,10.0,1,1,0.7407402573507074,0.7407402573507074
2017-01-14,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.6669108129010881,-1.8654567993453117,0.0,-1.1178754484448883,-1.511218828464252,1,6.0,1,1,1.2147282484164703,1.2147282484164703
2017-01-15,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.7315106871408448,-1.7813262934310643,0.0,0.11379570433271317,-1.6161677491885427,1,7.0,1,1,-0.8796008237698866,-0.8796008237698866
2017-01-17,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.203945047516164,-1.2555106314670192,0.0,0.6736462283225321,-1.2068669583638094,1,4.0,1,1,-0.8941066597247528,-0.8941066597247528
2017-01-18,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.1285785275697808,-1.1082822461170865,0.0,0.0018255995347493056,-1.1543924980016642,1,4.0,1,1,-0.4542269856339455,-0.4542269856339455
2017-01-19,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.0532120076233977,-1.0557006799206818,0.0,0.7576238069210048,-1.0284537931325153,1,2.0,1,1,-0.464420275764392,-0.464420275764392
2017-01-20,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.2362449846360424,-1.3080921976634237,0.0,-0.2221146100611782,-1.0389486852049443,1,7.0,1,1,0.7783770209092791,0.7783770209092791
2017-01-21,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.1178118818631548,-1.139831185834929,0.0,0.2257658091306768,-1.0389486852049443,1,10.0,1,1,1.7361542435508497,1.7361542435508497
2017-01-22,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.1070452361565286,-0.8664070416136256,0.0,-0.25010713626066927,-1.1648873900740933,1,3.0,1,1,-0.5659611274484554,-0.5659611274484554
2017-01-23,air_2a184c1745274b2b,0,1,0,0,0,0,0,-1.3977446702354344,-1.5184184624490418,0.0,0.19777328293118596,-1.2698363107983837,1,1.0,1,1,-1.4617945100665433,-1.4617945100665433
2017-01-24,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.7099773957275926,-1.9495873052595585,0.0,-1.0898829222453974,-1.5636932888263972,1,3.0,1,1,-0.7713951285389928,-0.7713951285389928
2017-01-25,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.4623445444751912,-1.3922227035776709,0.0,1.2614892785118417,-1.6476524254058298,1,3.0,1,1,-0.3699363172475609,-0.3699363172475609
2017-01-26,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.1608784646896593,-1.0031191137242774,0.0,0.8695939117189684,-1.2488465266535256,1,6.0,1,1,-0.2287984539029168,-0.2287984539029168
2017-01-27,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.9132456134372581,-0.5298850179566368,0.0,-0.3060921886596511,-1.1124129297119478,1,2.0,1,1,1.2441319699466045,1.2441319699466045
2017-01-28,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.988612133383641,-1.03466805344212,0.0,0.589668649724059,-0.8605355199736504,1,11.0,1,1,2.0101969282117,2.0101969282117
2017-01-29,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.0209120705035195,-1.0557006799206818,0.0,0.645653702123041,-1.1229078217843769,1,3.0,1,1,-0.16371821691621985,-0.16371821691621985
2017-01-30,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.8809456763173796,-0.5614339576744793,0.0,0.42171349252711343,-1.0074640089876572,1,3.0,1,1,-1.365742353068105,-1.365742353068105
2017-01-31,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.2470116303426684,-1.3396411373812662,0.0,1.0935341213148961,-1.2278567425086675,1,2.0,1,1,-0.7427755062496622,-0.7427755062496622
2017-02-01,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.139345173276407,-0.824341788656502,0.0,-0.2780996624601601,-1.2068669583638094,1,3.0,1,1,-0.5581201350404196,-0.5581201350404196
2017-02-02,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.6023109386613312,-1.6446142213204125,0.0,-0.05415945286423263,-1.4587443681021066,1,3.0,1,1,-0.5706657228932768,-0.5706657228932768
2017-02-03,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.2470116303426684,-1.2344780049884572,0.0,0.3657284401281315,-1.322310771160529,1,4.0,1,1,0.7497573986199485,0.7497573986199485
2017-02-04,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.8917123220240057,-0.8979559813314684,0.0,-0.19412208386168733,-0.7555865992493598,1,7.0,1,1,1.8271097554840647,1.8271097554840647
2017-02-05,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.8701790306107535,-1.024151740202839,0.0,-0.9779128174474336,-0.787071275466647,1,3.0,1,1,-0.672598624197742,-0.672598624197742
2017-02-06,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.8809456763173796,-0.6981460297851312,0.0,-0.11014450526321456,-0.7450917071769307,1,1.0,1,1,-1.4096519105531053,-1.4096519105531053
2017-02-07,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.365444733115556,-1.49738583597048,0.0,-0.16612955766219625,-1.2593414187259546,1,3.0,1,1,-0.8666631862966275,-0.8666631862966275
2017-02-08,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.3223781502890513,-1.3291248241419855,0.0,0.14178823053220402,-1.2593414187259546,1,7.0,1,1,-0.3801296073780074,-0.3801296073780074
2017-02-09,air_2a184c1745274b2b,0,0,0,0,1,0,0,-1.3223781502890513,-1.602548968363289,0.0,-1.3978007104397978,-1.0284537931325153,1,3.0,1,1,-0.7078830900339029,-0.7078830900339029
2017-02-10,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.2254783389294162,-1.2239616917491765,0.0,-0.837950186449979,-1.0284537931325153,1,4.0,1,1,1.0465389612641027,1.0465389612641027
2017-02-11,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.2254783389294162,-1.1503474990742102,1.0,1.149519173713878,-1.2908260949432417,1,8.0,1,1,1.6757786020089742,1.6757786020089742
2017-02-12,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.0747452990366502,-1.1293148725956481,0.0,0.6736462283225321,-1.0074640089876572,1,2.0,1,1,-0.32994725596657837,-0.32994725596657837
2017-02-13,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.9993787790902671,-0.9926028004849966,0.0,1.4294444357087872,-0.8815253041185085,1,4.0,1,1,-1.2532241120127914,-1.2532241120127914
2017-02-14,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.0855119447432764,-0.9926028004849966,0.0,0.7296312807215137,-1.2173618504362385,1,2.0,1,1,-0.5898761542929645,-0.5898761542929645
2017-02-15,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.0101454247968935,-0.9926028004849966,0.0,1.009556542716423,-1.0809282534946607,1,1.0,1,1,-0.02806904825720085,-0.02806904825720085
2017-02-16,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.7302126364246136,-0.5193687047173559,0.0,1.2055042261128601,-1.0809282534946607,1,6.0,1,1,-0.01238706344112929,-0.01238706344112929
2017-02-17,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.5579463051185953,-0.04613460894971522,0.0,0.11379570433271317,-0.776576383394218,1,9.0,1,1,1.1876768246087468,1.1876768246087468
2017-02-18,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.1716451103962855,-1.2029290652706146,0.0,0.6736462283225321,-1.1124129297119478,1,9.0,1,1,1.9161050193152709,1.9161050193152709
2017-02-19,air_2a184c1745274b2b,0,0,0,1,0,0,0,-1.3008448588757993,-1.3291248241419855,0.0,1.3174743309108234,-1.175382282146522,1,1.0,1,1,-0.15979772071220194,-0.15979772071220194
2017-02-20,air_2a184c1745274b2b,0,1,0,0,0,0,0,-1.0962785904499024,-1.139831185834929,0.0,-1.313823131841325,-1.1543924980016642,1,1.0,1,1,-1.4390556320832395,-1.4390556320832395
2017-02-21,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.3762113788221821,-1.4658368962526371,0.0,-0.08215197906372347,-1.175382282146522,1,1.0,1,1,-0.5396938028815355,-0.5396938028815355
2017-02-22,air_2a184c1745274b2b,0,0,0,0,0,0,1,-1.1716451103962855,-1.1503474990742102,0.0,-0.11014450526321456,-1.3433005553053872,1,6.0,1,1,-0.048455628518093874,-0.048455628518093874
2017-02-23,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.9455455505571364,-0.8558907283743448,0.0,-1.369808184240307,-0.9130099803357957,1,2.0,1,1,-0.12333710601483558,-0.12333710601483558
2017-02-24,air_2a184c1745274b2b,1,0,0,0,0,0,0,-1.150111818983033,-1.2555106314670192,0.0,-0.026166926664741536,-0.944494656553083,1,3.0,1,1,1.3350874818798195,1.3350874818798195
2017-02-25,air_2a184c1745274b2b,0,0,1,0,0,0,0,-1.0855119447432764,-1.024151740202839,0.0,0.589668649724059,-1.0704333614222317,1,3.0,1,1,2.2552279409628184,2.2552279409628184
2017-02-26,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.9240122591438842,-0.8033091621779402,0.0,0.5056910711255862,-0.944494656553083,1,6.0,1,1,0.06798310874123746,0.06798310874123746
2017-02-27,air_2a184c1745274b2b,0,1,0,0,0,0,0,-1.1824117561029117,-1.139831185834929,0.0,0.9535714903174415,-1.0914231455670895,1,4.0,1,1,-1.0877791722032366,-1.0877791722032366
2017-02-28,air_2a184c1745274b2b,0,0,0,0,0,1,0,-1.2685449217559206,-1.2029290652706146,0.0,1.0655415951154052,-1.3328056632329581,1,2.0,1,1,-0.41972661903858804,-0.41972661903858804
