visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,total_area_visitors,total_genre_visitors
2016-05-07,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.34716948179491575,0.47462237899983606,0.0,-0.5342657192468628,0.3670658465124061,1,40.0,1,1,-0.6857870160880505,-0.6857870160880504
2016-05-08,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.3826880042858047,0.45126563842744016,0.0,1.4364548951127616,0.15810742711622372,1,23.0,1,1,-1.030183224684628,-1.030183224684628
2016-05-09,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.12221883935261998,0.007487567551916461,0.0,-1.4438290797205358,0.20454263142648652,1,15.0,1,1,-1.4630948546930294,-1.4630948546930294
2016-05-10,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.31165095930402686,0.1826631218448863,0.0,-1.4438290797205358,0.3670658465124061,1,15.0,1,1,-1.2987817448308512,-1.2987817448308512
2016-05-11,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.3826880042858047,0.28776845442066845,0.0,-1.3680321330143963,0.2858042389694462,1,16.0,1,1,-1.1064896224534415,-1.1064896224534415
2016-05-12,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,0.29981145180706414,0.3228035652792625,0.0,1.9165022242516445,0.05362821741813254,1,22.0,1,1,-0.9846537406825695,-0.9846537406825694
2016-05-13,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.5366016017463231,0.7899383767271821,0.0,1.5122518418189008,0.4483274540553658,1,35.0,1,1,-0.6234701245768528,-0.6234701245768528
2016-05-14,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.6668361842129152,0.813295117299578,0.0,1.5122518418189008,0.5063714594431942,1,40.0,1,1,-0.46093749732928035,-0.46093749732928024
2016-05-15,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.7023547067038042,0.6848330441513999,0.0,1.3606579484066221,0.6805034756066795,1,25.0,1,1,-1.0830889938043387,-1.0830889938043387
2016-05-16,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.5839596317341746,0.5563709710032223,0.0,-1.3680321330143963,0.27419543789188056,1,8.0,1,1,-1.4012866725002906,-1.4012866725002904
2016-05-17,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.19325588433439742,0.49797911957223234,0.0,1.4111892462107152,0.007193013107869768,1,25.0,1,1,-1.2270537309281666,-1.2270537309281666
2016-05-18,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.3590089892918789,0.533014230430826,0.0,1.8659709264475515,0.05362821741813254,1,24.0,1,1,-1.0217895209300587,-1.0217895209300585
2016-05-19,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,0.6076386467281005,0.8366518578719739,0.0,1.3859235973086685,0.42510985190023454,1,18.0,1,1,-1.0131414625162598,-1.0131414625162598
2016-05-20,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.6194781542250636,0.8249734875857757,0.0,1.0322045126800183,0.6572858734515482,1,30.0,1,1,-0.6229614152583941,-0.622961415258394
2016-05-21,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.72603372169773,0.9767923013063496,0.0,1.8154396286434586,0.5644154648310227,1,40.0,1,1,-0.34469741806145465,-0.34469741806145454
2016-05-22,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.6905151992068415,0.6848330441513999,0.0,1.8154396286434586,0.5644154648310227,1,24.0,1,1,-1.0871586683520087,-1.0871586683520087
2016-05-23,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.8799473191582483,1.0585408933097356,0.0,1.66384573523118,0.7037210777618107,1,28.0,1,1,-1.2914054597131992,-1.2914054597131992
2016-05-24,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.8681078116612856,0.8600085984443698,0.0,0.5521571835411353,0.7965914863823363,1,8.0,1,1,-1.1789807003338142,-1.1789807003338142
2016-05-25,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.8089102741764709,0.6731546738652022,0.0,-1.4185634308184893,0.9591147014682557,1,34.0,1,1,-0.9719360077211006,-0.9719360077211004
2016-05-26,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,0.8681078116612856,0.8950437093029638,0.0,-1.3427664841123497,0.9475059003906903,1,8.0,1,1,-0.9355632914512996,-0.9355632914512995
2016-05-27,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.8681078116612856,0.965113931020152,0.0,0.5016258857370424,0.8546354917701647,1,31.0,1,1,-0.6394944681083037,-0.6394944681083036
2016-05-28,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.5484411092432857,0.28776845442066845,0.0,-1.3680321330143963,0.6688946745291137,1,40.0,1,1,-0.4426239618647651,-0.44262396186476505
2016-05-29,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.5839596317341746,0.62644119272041,0.0,-0.2310779324223053,0.5411978626758913,1,16.0,1,1,-0.9515876349827503,-0.9515876349827502
2016-05-30,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.6194781542250636,0.533014230430826,0.0,-1.3175008352103033,0.6108506691412852,1,29.0,1,1,-1.2781790174332717,-1.2781790174332714
2016-05-31,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.8089102741764709,0.661476303579004,0.0,1.1332671082882038,0.8430266906925988,1,16.0,1,1,-1.0484967601491433,-1.0484967601491433
2016-06-01,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.5602806167402489,0.5563709710032223,0.0,0.5268915346390887,0.4831538572880629,1,7.0,1,1,-1.0698625515244111,-1.069862551524411
2016-06-02,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,0.4063670192797305,0.533014230430826,0.0,1.6891113841332264,0.3206306422021433,1,11.0,1,1,-1.008563078650131,-1.008563078650131
2016-06-03,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.48924357175847105,0.6147628224342122,0.0,1.9165022242516445,0.16971622819378937,1,27.0,1,1,-0.6977416850718312,-0.6977416850718311
2016-06-04,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.6549966767159525,0.5096574898584301,0.0,-1.140641292895978,0.6921122766842454,1,37.0,1,1,-0.5222369702035604,-0.5222369702035603
2016-06-05,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.4655645567645452,0.4629440087136383,0.0,-1.0901099950918853,0.35545704543484025,1,27.0,1,1,-1.1164094541633873,-1.116409454163387
2016-06-06,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.6905151992068415,0.6965114144375981,0.0,0.42582893903090296,0.5644154648310227,1,26.0,1,1,-1.3061580299485032,-1.3061580299485032
2016-06-07,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.5484411092432857,0.28776845442066845,0.0,-1.4438290797205358,0.7385474809945078,1,25.0,1,1,-1.159904100891611,-1.159904100891611
2016-06-08,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.8089102741764709,0.965113931020152,0.0,1.2090640549943434,0.726938679916942,1,20.0,1,1,-0.9938105084148271,-0.993810508414827
2016-06-09,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,0.8799473191582483,0.906722079589162,0.0,-0.48373442144276996,0.9939411047009529,1,20.0,1,1,-1.0446814402607028,-1.0446814402607025
2016-06-10,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.986502886630915,0.9767923013063496,0.0,1.9165022242516445,0.8662442928477305,1,37.0,1,1,-0.6021043332015851,-0.602104333201585
2016-06-11,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.0693794391096556,1.0468625230235378,0.0,0.5774228324431817,1.063593911166347,1,50.0,1,1,-0.4400804152724713,-0.44008041527247127
2016-06-12,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.9628238716369888,0.9300788201615579,0.0,-1.2922351863082568,0.9707235025458215,1,14.0,1,1,-1.0741865807313105,-1.0741865807313105
2016-06-13,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.8207497816734336,0.6965114144375981,0.0,-1.2922351863082568,0.9707235025458215,1,11.0,1,1,-1.3679662121412421,-1.367966212141242
2016-06-14,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.986502886630915,0.9184004498753597,0.0,0.19843809891248468,1.02876750793365,1,24.0,1,1,-1.0848694764189444,-1.0848694764189444
2016-06-15,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.0457004241157297,1.0468625230235378,0.0,0.5016258857370424,1.133246717631741,1,18.0,1,1,-1.0243330675223525,-1.0243330675223523
2016-06-17,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.9628238716369888,0.871686968730568,0.0,-0.5847970170509558,0.9591147014682557,1,41.0,1,1,-0.5301219646396711,-0.5301219646396711
2016-06-18,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.0693794391096556,1.1986813367441118,0.0,1.7396426819373192,0.8894618950028619,1,37.0,1,1,-0.43753686868017755,-0.4375368686801775
2016-06-19,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.72603372169773,0.5797277115756182,0.0,-1.4438290797205358,0.6921122766842454,1,34.0,1,1,-1.0675733595913468,-1.0675733595913466
2016-06-20,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.0220214091218036,0.9534355607339537,0.0,-0.6353283148550487,1.1100291154766095,1,28.0,1,1,-1.336934943715258,-1.3369349437152578
2016-06-21,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.0457004241157297,1.0468625230235378,0.0,0.5268915346390887,0.9010706960804272,1,19.0,1,1,-1.1197160647333693,-1.119716064733369
2016-06-22,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.986502886630915,0.8600085984443698,0.0,-1.2669695374062104,1.0984203143990443,1,25.0,1,1,-1.0566361092444834,-1.0566361092444834
2016-06-23,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.1285769765944702,1.1753245961717154,0.0,0.27423504561862405,1.0752027122439125,1,29.0,1,1,-1.052312080037584,-1.052312080037584
2016-06-24,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,0.8444287966673594,0.719868155009994,0.0,-1.2922351863082568,0.9010706960804272,1,36.0,1,1,-0.552250819992627,-0.5522508199926269
2016-06-25,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.8917868266552114,0.7782600064409839,0.0,-1.4438290797205358,0.8546354917701647,1,48.0,1,1,-0.3874290008119901,-0.38742900081199005
2016-06-26,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,0.8681078116612856,0.7782600064409839,0.0,0.7542823747575068,0.8430266906925988,1,46.0,1,1,-0.9592182747596317,-0.9592182747596316
2016-06-27,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,0.8444287966673594,0.9534355607339537,0.0,0.27423504561862405,0.6572858734515482,1,17.0,1,1,-1.2814856280032536,-1.2814856280032534
2016-06-28,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,0.5957991392311378,0.4045521572826484,0.0,-1.4185634308184893,0.7037210777618107,1,24.0,1,1,-1.1334512163317556,-1.1334512163317554
2016-06-29,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,0.8089102741764709,0.6147628224342122,0.0,-1.4185634308184893,0.8314178896150334,1,20.0,1,1,-0.9538768269158148,-0.9538768269158147
2016-06-30,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.0338609166187667,0.8366518578719739,0.0,-1.3932977819164427,1.2028995240971352,1,23.0,1,1,-0.9289500703113357,-0.9289500703113356
2016-07-01,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.152255991588396,1.1519678555993196,0.0,0.905876268169786,1.1216379165541754,1,28.0,1,1,1.6769134134936412,1.6769134134936412
2016-07-02,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.3416881115398034,1.2220380773165076,0.0,1.5122518418189008,1.4466843467260146,1,40.0,1,1,1.7832336610515211,1.7832336610515211
2016-07-03,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.4008856490246182,1.3388217801784876,0.0,0.9311419170718324,1.45829314780358,1,29.0,1,1,0.45575669453339773,0.45575669453339773
2016-07-04,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.4837622015033587,1.5490324453300515,0.0,0.8048136725616,1.4350755456484487,1,9.0,1,1,-0.060074554383780725,-0.06007455438378067
2016-07-05,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.5429597389881733,1.584067556188645,0.0,1.5122518418189008,1.5395547553465398,1,19.0,1,1,0.3858091632453188,0.38580916324531883
2016-07-06,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.4245646640185439,1.2921082990336954,0.0,1.2090640549943434,1.5627723575016714,1,18.0,1,1,0.6930695915944073,0.6930695915944074
2016-07-07,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.4482436790124698,1.4439271127542697,0.0,1.8912365753495979,1.4815107499587115,1,7.0,1,1,0.6483031715700368,0.6483031715700368
2016-07-08,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.223293036570174,1.1169327447407256,0.0,-1.4438290797205358,1.2261171262522665,1,28.0,1,1,1.5390531881913183,1.5390531881913183
2016-07-09,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,0.9154658416491372,0.6965114144375981,0.0,-0.9385161016796063,1.0519851100887812,1,34.0,1,1,1.7422825609155912,1.7422825609155912
2016-07-10,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.3180090965458773,1.2687515584612994,0.0,0.3500319923247634,1.3305963359503579,1,25.0,1,1,0.5630943607281952,0.5630943607281952
2016-07-11,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.3772066340306919,1.4789622236128632,0.0,0.17317245001043832,1.4002491424157517,1,9.0,1,1,-0.09390372406128798,-0.09390372406128793
2016-07-12,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.3653671265337293,1.1753245961717154,0.0,-1.241703888504164,1.469901948881146,1,32.0,1,1,0.3959833496144939,0.39598334961449394
2016-07-13,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.2588115590610625,0.9534355607339537,0.0,-1.4438290797205358,1.45829314780358,1,28.0,1,1,0.44507379884576387,0.44507379884576387
2016-07-14,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.2469720515640998,1.3621785207508834,0.0,0.24896939671657767,1.2609435294849636,1,31.0,1,1,0.5915820825618855,0.5915820825618856
2016-07-15,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.0930584541035815,1.0935760041683296,0.0,-1.140641292895978,1.214508325174701,1,43.0,1,1,1.3950884510674904,1.3950884510674904
2016-07-16,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.2351325440671366,1.1402894853131218,0.0,-0.7111252615611882,1.1912907230195693,1,35.0,1,1,1.7023488794165789,1.7023488794165789
2016-07-17,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.4364041715155067,1.3505001504646852,0.0,-1.191172590700071,1.4350755456484487,1,42.0,1,1,1.0740928711200155,1.0740928711200155
2016-07-18,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.4127251565215808,1.3388217801784876,1.0,0.7795480236595536,1.4350755456484487,1,18.0,1,1,0.03836069873798854,0.038360698737988586
2016-07-19,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.4482436790124698,1.4088920018956752,0.0,1.8659709264475515,1.3305963359503579,1,37.0,1,1,0.15739867925733741,0.15739867925733744
2016-07-20,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.4245646640185439,1.455605483040467,0.0,1.9922991709577837,1.3422051370279233,1,40.0,1,1,0.4839900617078587,0.4839900617078587
2016-07-21,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.389046141527655,1.455605483040467,0.0,1.1080014593861574,1.3538139381054892,1,27.0,1,1,0.6338049559939622,0.6338049559939622
2016-07-22,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.4245646640185439,1.5490324453300515,0.0,1.5122518418189008,1.3305963359503579,1,33.0,1,1,1.4383287431364846,1.4383287431364846
2016-07-23,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.3061695890489144,1.3738568910370816,0.0,1.4111892462107152,1.3538139381054892,1,46.0,1,1,1.6527497208668502,1.6527497208668502
2016-07-24,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.223293036570174,1.1519678555993196,0.0,-0.7111252615611882,1.2957699327176608,1,33.0,1,1,0.4407497696388644,0.4407497696388645
2016-07-25,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.211453529073211,0.9534355607339537,0.0,-1.4438290797205358,1.4350755456484487,1,25.0,1,1,0.004022819742022517,0.004022819742022569
2016-07-26,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.1285769765944702,0.8600085984443698,0.0,-1.3932977819164427,1.2957699327176608,1,33.0,1,1,0.5002687598985388,0.5002687598985389
2016-07-27,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.3180090965458773,1.1986813367441118,0.0,0.5268915346390887,1.4118579434933176,1,29.0,1,1,0.6383833398600911,0.6383833398600911
2016-07-28,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.4600831865094328,1.3621785207508834,0.0,1.284861001700483,1.5395547553465398,1,27.0,1,1,0.7912504900569473,0.7912504900569473
2016-07-29,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.4600831865094328,1.4672838533266652,0.0,1.0574701615820647,1.5163371531914085,1,40.0,1,1,1.6056941089094154,1.6056941089094152
2016-07-30,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.4719226940063956,1.6191026670472395,0.0,1.4869861929168544,1.5395547553465398,1,41.0,1,1,1.6860701812258987,1.6860701812258987
2016-07-31,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.4719226940063956,1.4789622236128632,0.0,0.9564075659738787,1.4815107499587115,1,20.0,1,1,0.4712723287463898,0.4712723287463898
2016-08-01,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.590317768976025,1.6774945184782295,0.0,0.7542823747575068,1.5395547553465398,1,18.0,1,1,-0.03311296050546666,-0.03311296050546661
2016-08-02,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.590317768976025,1.584067556188645,0.0,0.6279541302472744,1.6440339650446312,1,22.0,1,1,0.20852396576244236,0.20852396576244242
2016-08-03,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.5784782614790622,1.642459407619635,0.0,1.0322045126800183,1.5279459542689744,1,18.0,1,1,0.5150213301338428,0.5150213301338428
2016-08-04,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.5666387539820992,1.6307810373334368,0.0,1.3606579484066221,1.6092075618119341,1,32.0,1,1,0.6017562689310606,0.6017562689310607
2016-08-05,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.5429597389881733,1.6891728887644268,0.0,1.3859235973086685,1.4466843467260146,1,27.0,1,1,1.3213255998909708,1.3213255998909708
2016-08-06,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.5547992464851361,1.8176349619126049,0.0,0.905876268169786,1.6208163628895,1,56.0,1,1,1.1554863620734164,1.1554863620734164
2016-08-07,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.6139967839699507,1.7475647401954166,0.0,1.5122518418189008,1.6556427661221966,1,43.0,1,1,0.3362100046955901,0.33621000469559015
2016-08-08,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.7205523514426175,2.027845627064169,0.0,1.3101266506025293,1.5163371531914085,1,20.0,1,1,-0.020395227543997765,-0.02039522754399771
2016-08-09,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.661354813957803,1.840991702485001,0.0,0.19843809891248468,1.6904691693548939,1,27.0,1,1,0.5493592091298088,0.5493592091298088
2016-08-10,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.5311202314912102,1.7008512590506248,0.0,1.5880487885250403,1.4466843467260146,1,42.0,1,1,1.2368798530268172,1.2368798530268172
2016-08-11,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.5192807239942476,1.5490324453300515,1.0,1.638580086329133,1.3770315402606204,1,46.0,1,1,1.0242393579110574,1.0242393579110574
2016-08-12,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.4956017090003213,1.4088920018956752,0.0,1.7649083308393654,1.5279459542689744,1,26.0,1,1,0.7279161799088321,0.7279161799088322
2016-08-13,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.5429597389881733,1.4906405938990615,1.0,1.4869861929168544,1.5975987607343682,1,39.0,1,1,0.841612712584364,0.8416127125843641
2016-08-14,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.5429597389881733,1.455605483040467,1.0,0.8048136725616,1.7020779704324596,1,29.0,1,1,0.13170885867517024,0.1317088586751703
2016-08-15,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.6139967839699507,1.5723891859024468,1.0,0.12264115220634533,1.7833395779754193,1,29.0,1,1,-0.22845733879362892,-0.22845733879362884
2016-08-16,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.6139967839699507,1.6191026670472395,0.0,1.183798406092297,1.7020779704324596,1,16.0,1,1,-0.1478269118179161,-0.14782691181791605
2016-08-17,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.590317768976025,1.455605483040467,0.0,-0.7869222082673275,1.6788603682773284,1,30.0,1,1,0.19631494211943223,0.19631494211943226
2016-08-18,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.7323918589395804,1.8176349619126049,0.0,0.9816732148759251,1.5859899596568028,1,15.0,1,1,0.38504609926763067,0.38504609926763067
2016-08-19,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.7442313664365434,1.8993835539159911,0.0,0.9311419170718324,1.7717307768978534,1,33.0,1,1,1.2961444886272624,1.2961444886272624
2016-08-20,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.767910381430469,1.9227402944883867,0.0,1.259595352798436,1.6672515671997625,1,28.0,1,1,1.215768416310779,1.215768416310779
2016-08-21,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.874465948903136,2.027845627064169,0.0,1.5375174907209477,1.8065571801305507,1,18.0,1,1,0.2047086458740017,0.20470864587400175
2016-08-23,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.7205523514426175,1.8059565916264066,0.0,0.47636023683499573,1.7485131747427223,1,20.0,1,1,0.3407883885617189,0.34078838856171895
2016-08-24,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.661354813957803,1.8643484430573967,0.0,0.5774228324431817,1.6788603682773284,1,18.0,1,1,0.47076361942793105,0.47076361942793105
2016-08-25,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.6021572764729881,1.654137777905833,0.0,1.3101266506025293,1.7020779704324596,1,31.0,1,1,0.5592790408397545,0.5592790408397545
2016-08-26,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.5784782614790622,1.584067556188645,0.0,0.9564075659738787,1.4002491424157517,1,39.0,1,1,1.499882570669994,1.499882570669994
2016-08-27,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.3298486040428403,1.3972136316094774,0.0,-0.4079374747366306,1.4002491424157517,1,43.0,1,1,1.542868508079759,1.542868508079759
2016-08-28,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.3298486040428403,1.2687515584612994,0.0,-0.5342657192468628,1.318987534872792,1,24.0,1,1,0.5806448322150223,0.5806448322150223
2016-08-29,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.0101819016248408,0.8950437093029638,0.0,-1.4438290797205358,0.9939411047009529,1,14.0,1,1,-0.21828315242445379,-0.21828315242445373
2016-08-30,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.0101819016248408,0.9184004498753597,0.0,0.8806106192677391,0.9591147014682557,1,25.0,1,1,0.32272920775643305,0.3227292077564331
2016-08-31,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.2588115590610625,1.1402894853131218,0.0,1.638580086329133,1.2493347284073977,1,21.0,1,1,0.6160001298479059,0.6160001298479059
2016-09-01,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.2706510665580255,1.3271434098922894,0.0,1.2090640549943434,1.1796819219420038,1,20.0,1,1,0.3474016097016827,0.34740160970168277
2016-09-02,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.353527619036766,1.4205703721818734,0.0,1.5122518418189008,1.2609435294849636,1,31.0,1,1,1.1692215136718027,1.1692215136718027
2016-09-03,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.5192807239942476,1.6658161481920313,0.0,-0.4079374747366306,1.4931195510362774,1,26.0,1,1,1.5665234913880912,1.5665234913880912
2016-09-04,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.4837622015033587,1.5607108156162495,0.0,0.29950069452067063,1.45829314780358,1,17.0,1,1,0.2504924845352897,0.25049248453528977
2016-09-05,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.2588115590610625,1.1169327447407256,0.0,-1.2164382396021174,1.4118579434933176,1,23.0,1,1,-0.15622061557248557,-0.1562206155724855
2016-09-06,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.3772066340306919,1.5490324453300515,0.0,0.29950069452067063,1.4118579434933176,1,24.0,1,1,0.32272920775643305,0.3227292077564331
2016-09-07,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.4837622015033587,1.5957459264748433,0.0,0.703751076953414,1.469901948881146,1,28.0,1,1,0.38860706449684196,0.38860706449684196
2016-09-08,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.223293036570174,1.0118274121649438,0.0,-1.2669695374062104,1.318987534872792,1,13.0,1,1,0.48907715489244624,0.48907715489244624
2016-09-09,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.1167374690975072,1.1052543744545278,0.0,0.27423504561862405,1.1912907230195693,1,60.0,1,1,1.385422974016774,1.385422974016774
2016-09-10,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.152255991588396,1.1286111150269236,0.0,1.4111892462107152,1.0171587068560841,1,45.0,1,1,1.7318540198871868,1.7318540198871868
2016-09-11,air_7cf5a02c0e01b647,0,0,0,1,0,0,0,1.2824905740549888,1.2921082990336954,0.0,0.5774228324431817,1.2377259273298322,1,21.0,1,1,0.5496135637890381,0.5496135637890383
2016-09-12,air_7cf5a02c0e01b647,0,1,0,0,0,0,0,1.3653671265337293,1.3505001504646852,0.0,-0.9385161016796063,1.2609435294849636,1,15.0,1,1,-0.14172239999641104,-0.14172239999641098
2016-09-13,air_7cf5a02c0e01b647,0,0,0,0,0,1,0,1.1640954990853591,1.0118274121649438,0.0,-1.4185634308184893,1.2493347284073977,1,14.0,1,1,0.21081315769550676,0.21081315769550682
2016-09-14,air_7cf5a02c0e01b647,0,0,0,0,0,0,1,1.1285769765944702,0.8950437093029638,0.0,-1.0648443461898387,1.2957699327176608,1,13.0,1,1,0.47966603250095924,0.4796660325009593
2016-09-15,air_7cf5a02c0e01b647,0,0,0,0,1,0,0,1.1167374690975072,0.9767923013063496,0.0,-1.191172590700071,1.1680731208644382,1,24.0,1,1,0.7007002313712887,0.7007002313712887
2016-09-16,air_7cf5a02c0e01b647,1,0,0,0,0,0,0,1.1996140215762476,1.1986813367441118,0.0,-0.33214052803049104,1.2261171262522665,1,43.0,1,1,1.3391304260370274,1.3391304260370274
2016-09-17,air_7cf5a02c0e01b647,0,0,1,0,0,0,0,1.3416881115398034,1.1870029664579136,0.0,-0.6100626659530023,1.504728352113843,1,24.0,1,1,1.6537671395037679,1.6537671395037676
