visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,total_area_visitors,total_genre_visitors
2016-06-03,air_346ade7d29230634,1,0,0,0,0,0,0,0.5711284175535626,0.7444614538096254,0.0,1.725156074943429,0.2146521499873822,1,20.0,1,1,-0.710396825429619,-0.7103968254296191
2016-06-04,air_346ade7d29230634,0,0,1,0,0,0,0,0.398239186650986,0.38889252889450093,0.0,-1.2564926295495815,0.5874143928634471,1,12.0,1,1,-0.5397506366467393,-0.5397506366467394
2016-06-05,air_346ade7d29230634,0,0,0,1,0,0,0,0.4212910841046628,0.21684304909685995,0.0,-1.2815485010159093,0.5196394396132538,1,7.0,1,1,-1.117474545337764,-1.117474545337764
2016-06-06,air_346ade7d29230634,0,1,0,0,0,0,0,0.7670695459098159,0.629761800611198,0.0,-0.9558221719536477,0.8133309036974259,1,6.0,1,1,-1.3019702798769355,-1.3019702798769355
2016-06-07,air_346ade7d29230634,0,0,0,0,0,1,0,0.6633360073682701,0.6068218699715127,0.0,-0.3795371282281078,0.7681476015306303,1,9.0,1,1,-1.159765122557869,-1.159765122557869
2016-06-08,air_346ade7d29230634,0,0,0,0,0,0,1,0.8362252382708467,0.7329914884897829,0.0,-1.1813250151505978,0.9601766357395123,1,13.0,1,1,-0.9982695265068249,-0.9982695265068249
2016-06-10,air_346ade7d29230634,1,0,0,0,0,0,0,1.0321663666271002,1.10003037872475,0.0,1.6750443320107735,0.8924016824893184,1,16.0,1,1,-0.6174070182088034,-0.6174070182088035
2016-06-11,air_346ade7d29230634,0,0,1,0,0,0,0,1.0321663666271002,1.0770904480850647,0.0,-0.3795371282281078,1.027951588989706,1,16.0,1,1,-0.4598684352309855,-0.45986843523098553
2016-06-12,air_346ade7d29230634,0,0,0,1,0,0,0,0.8592771357245236,0.5380020780524565,0.0,-1.1562691436842703,1.0053599379063078,1,8.0,1,1,-1.0764205347030422,-1.0764205347030422
2016-06-13,air_346ade7d29230634,0,1,0,0,0,0,0,0.9399587768123925,0.9050409682874239,0.0,-0.4547047426270913,0.9714724612812113,1,4.0,1,1,-1.3620674159265582,-1.3620674159265582
2016-06-14,air_346ade7d29230634,0,0,0,0,0,1,0,1.0436923153539388,1.0426805521255365,0.0,1.7001002034771011,0.9149933335727166,1,12.0,1,1,-1.086807694020261,-1.086807694020261
2016-06-15,air_346ade7d29230634,0,0,0,0,0,0,1,1.0897961102612923,1.0082706561660082,0.0,-0.5549282284924025,1.0957265422398994,1,9.0,1,1,-1.0279471245560212,-1.0279471245560214
2016-06-17,air_346ade7d29230634,1,0,0,0,0,0,0,0.9514847255392311,0.8476911416882101,0.0,0.7980888306892998,1.0053599379063078,1,15.0,1,1,-0.5474173494761151,-0.5474173494761151
2016-06-18,air_346ade7d29230634,0,0,1,0,0,0,0,1.0091144691734233,1.0885604134049074,0.0,1.850435432275068,0.7681476015306303,1,14.0,1,1,-0.4573953020602191,-0.45739530206021917
2016-06-19,air_346ade7d29230634,0,0,0,1,0,0,0,0.8592771357245236,0.6182918352913556,0.0,-1.1562691436842703,0.9601766357395123,1,2.0,1,1,-1.0699903884590496,-1.0699903884590496
2016-06-20,air_346ade7d29230634,0,1,0,0,0,0,0,0.9745366229929079,0.9165109336072663,0.0,-0.8054869431556808,1.174797321031792,1,13.0,1,1,-1.3318951912432087,-1.3318951912432084
2016-06-21,air_346ade7d29230634,0,0,0,0,0,1,0,0.9284328280855543,0.8591611070080527,0.0,-0.8305428146220086,1.027951588989706,1,4.0,1,1,-1.1206896184597603,-1.1206896184597603
2016-06-22,air_346ade7d29230634,0,0,0,0,0,0,1,0.8477511869976849,0.46918228613339996,0.0,-1.2815485010159093,1.1296140188649963,1,16.0,1,1,-1.0593559158247543,-1.0593559158247543
2016-06-24,air_346ade7d29230634,1,0,0,0,0,0,0,0.9053809306318771,0.6412317659310409,0.0,-1.2815485010159093,1.0957265422398994,1,10.0,1,1,-0.5689336080617825,-0.5689336080617826
2016-06-25,air_346ade7d29230634,0,0,1,0,0,0,0,0.8823290331782003,0.6527017312508838,0.0,-1.2815485010159093,1.027951588989706,1,18.0,1,1,-0.40867457859612155,-0.4086745785961216
2016-06-26,air_346ade7d29230634,0,0,0,1,0,0,0,0.8477511869976849,0.8476911416882101,0.0,0.7730329592229717,0.7455559504472326,1,2.0,1,1,-0.9646349153844022,-0.9646349153844022
2016-06-27,air_346ade7d29230634,0,1,0,0,0,0,0,0.6287581611877547,0.6641716965707263,0.0,-0.22920189943014088,0.7342601249055334,1,7.0,1,1,-1.2779808881205017,-1.2779808881205017
2016-06-28,air_346ade7d29230634,0,0,0,0,0,1,0,0.6633360073682701,0.5609420086921418,0.0,-1.1562691436842703,0.7681476015306303,1,16.0,1,1,-1.1340445375818988,-1.1340445375818988
2016-06-29,air_346ade7d29230634,0,0,0,0,0,0,1,0.7094398022756238,0.32007273697544436,0.0,-1.2815485010159093,1.016655763448007,1,21.0,1,1,-0.9594413357257928,-0.9594413357257928
2016-06-30,air_346ade7d29230634,0,0,0,0,1,0,0,0.9745366229929079,0.7444614538096254,0.0,-1.0560456578189588,1.1409098444066954,1,1.0,1,1,-0.9352046306522823,-0.9352046306522823
2016-07-01,air_346ade7d29230634,1,0,0,0,0,0,0,1.2165815462565153,1.2032600666033346,0.0,0.47236250162703797,1.1635014954900933,1,2.0,1,1,1.5985203027978667,1.5985203027978665
2016-07-02,air_346ade7d29230634,0,0,1,0,0,0,0,1.2857372386175456,0.9738607602064799,0.0,-1.1312132722179424,1.5249679128244593,1,15.0,1,1,1.7018972693359011,1.701897269335901
2016-07-03,air_346ade7d29230634,0,0,0,1,0,0,0,1.3779448284322533,1.5244190955589316,0.0,-0.07886667063217406,1.5136720872827603,1,17.0,1,1,0.41116906751293103,0.4111690675129309
2016-07-04,air_346ade7d29230634,0,1,0,0,0,0,0,1.447100520793284,1.490009199599403,0.0,0.42225075869438233,1.4684887851159645,1,7.0,1,1,-0.09038233951848938,-0.09038233951848945
2016-07-05,air_346ade7d29230634,0,0,0,0,0,1,0,1.5162562131543145,1.490009199599403,0.0,1.1739269026842172,1.5023762617410614,1,2.0,1,1,0.3431579053168558,0.3431579053168557
2016-07-06,air_346ade7d29230634,0,0,0,0,0,0,1,1.527782161881153,1.467069268959718,0.0,0.8231447021556275,1.6492219937831478,1,7.0,1,1,0.6419123923454336,0.6419123923454335
2016-07-07,air_346ade7d29230634,0,0,0,0,1,0,0,1.4701524182469607,1.3753095464009755,0.0,0.6728094733576605,1.547559563907857,1,3.0,1,1,0.5983852485399455,0.5983852485399453
2016-07-08,air_346ade7d29230634,1,0,0,0,0,0,0,0.9399587768123925,0.8476911416882101,0.0,-1.2815485010159093,1.1522056699483942,1,11.0,1,1,1.4644764849423293,1.464476484942329
2016-07-09,air_346ade7d29230634,0,0,1,0,0,0,0,1.0782701615344537,0.9738607602064799,0.0,0.07146855816579299,1.0844307166982008,1,13.0,1,1,1.6620798252865625,1.6620798252865623
2016-07-10,air_346ade7d29230634,0,0,0,1,0,0,0,1.3779448284322533,1.2032600666033346,0.0,0.47236250162703797,1.5023762617410614,1,11.0,1,1,0.515535287319272,0.5155352873192719
2016-07-11,air_346ade7d29230634,0,1,0,0,0,0,0,1.2511593924370303,0.9050409682874239,0.0,-1.2815485010159093,1.4797846106576638,1,4.0,1,1,-0.12327501068968214,-0.1232750106896822
2016-07-12,air_346ade7d29230634,0,0,0,0,0,1,0,1.3433669822517378,1.2376699625628629,0.0,-0.6050399714250582,1.4684887851159645,1,7.0,1,1,0.35305043799992125,0.35305043799992114
2016-07-13,air_346ade7d29230634,0,0,0,0,0,0,1,1.1474258538954845,0.8476911416882101,0.0,-1.2815485010159093,1.389418006324072,1,6.0,1,1,0.40078190819571224,0.40078190819571213
2016-07-14,air_346ade7d29230634,0,0,0,0,1,0,0,1.3779448284322533,1.3638395810811326,0.0,0.2719155298964155,1.423305482949169,1,7.0,1,1,0.5432343788318553,0.5432343788318552
2016-07-15,air_346ade7d29230634,1,0,0,0,0,0,0,1.0782701615344537,0.8706310723278956,0.0,-0.630095842891386,1.2425722742819858,1,16.0,1,1,1.3244971474769525,1.3244971474769522
2016-07-16,air_346ade7d29230634,0,0,1,0,0,0,0,1.0667442128076154,0.8706310723278956,0.0,-0.35448125676178,1.027951588989706,1,20.0,1,1,1.6232516345055303,1.6232516345055301
2016-07-17,air_346ade7d29230634,0,0,0,1,0,0,0,1.2857372386175456,1.1917901012834922,0.0,0.42225075869438233,1.3103472275321795,1,9.0,1,1,1.0123877413262363,1.012387741326236
2016-07-18,air_346ade7d29230634,0,1,0,0,0,0,0,1.2972631873443843,1.2032600666033346,1.0,1.0987592882852335,1.2086847976568889,1,7.0,1,1,0.005327914190169249,0.005327914190169168
2016-07-22,air_346ade7d29230634,1,0,0,0,0,0,0,1.320315084798061,1.3753095464009755,0.0,0.747977087756644,1.2425722742819858,1,5.0,1,1,1.3665404113799808,1.3665404113799806
2016-07-23,air_346ade7d29230634,0,0,1,0,0,0,0,1.4125226746127686,1.3982494770406613,0.0,1.4745973602801508,1.3555305296989753,1,5.0,1,1,1.5750255376755862,1.575025537675586
2016-07-24,air_346ade7d29230634,0,0,0,1,0,0,0,1.40099672588593,1.2606098932025482,0.0,-0.7553752002230251,1.4684887851159645,1,6.0,1,1,0.3965775818054094,0.3965775818054093
2016-07-26,air_346ade7d29230634,0,0,0,0,0,1,0,1.3779448284322533,1.2491399278827058,0.0,-0.32942538529545223,1.5249679128244593,1,19.0,1,1,0.4544488980013426,0.45444889800134247
2016-07-27,air_346ade7d29230634,0,0,0,0,0,0,1,1.447100520793284,1.3753095464009755,0.0,0.873256445088283,1.5136720872827603,1,3.0,1,1,0.5887400291739566,0.5887400291739565
2016-07-28,air_346ade7d29230634,0,0,0,0,1,0,0,1.5162562131543145,1.467069268959718,0.0,1.0987592882852335,1.5701512149912549,1,2.0,1,1,0.7373753327370156,0.7373753327370155
2016-07-29,air_346ade7d29230634,1,0,0,0,0,0,0,1.5508340593348298,1.5129491302390887,0.0,1.1989827741505448,1.547559563907857,1,11.0,1,1,1.5292725740164081,1.529272574016408
2016-07-30,air_346ade7d29230634,0,0,1,0,0,0,0,1.5508340593348298,1.5129491302390887,0.0,1.449541488813823,1.5023762617410614,1,17.0,1,1,1.6074235822126255,1.6074235822126255
2016-07-31,air_346ade7d29230634,0,0,0,1,0,0,0,1.4932043157006376,1.5817689221581452,0.0,0.5475301160260214,1.5701512149912549,1,18.0,1,1,0.4262551798546059,0.4262551798546058
2016-08-01,air_346ade7d29230634,0,1,0,0,0,0,0,1.5508340593348298,1.6047088527978302,0.0,1.274150388549528,1.4684887851159645,1,5.0,1,1,-0.06416712790836583,-0.0641671279083659
2016-08-02,air_346ade7d29230634,0,0,0,0,0,1,0,1.5508340593348298,1.6047088527978302,0.0,0.44730663016071026,1.5249679128244593,1,10.0,1,1,0.1707805233144396,0.1707805233144395
2016-08-03,air_346ade7d29230634,0,0,0,0,0,0,1,1.527782161881153,1.5817689221581452,0.0,0.2969714013627432,1.5701512149912549,1,11.0,1,1,0.4687930703917875,0.4687930703917874
2016-08-04,air_346ade7d29230634,0,0,0,0,1,0,0,1.539308110607991,1.6505887140772009,0.0,1.4745973602801508,1.4684887851159645,1,2.0,1,1,0.5531269115149209,0.5531269115149207
2016-08-05,air_346ade7d29230634,1,0,0,0,0,0,0,1.608463802969022,1.6505887140772009,0.0,1.6750443320107735,1.5249679128244593,1,10.0,1,1,1.2527762855247278,1.2527762855247275
2016-08-06,air_346ade7d29230634,0,0,1,0,0,0,0,1.6199897516958606,1.6849986100367296,0.0,1.0737034168189057,1.5701512149912549,1,11.0,1,1,1.0915280027907601,1.0915280027907601
2016-08-07,air_346ade7d29230634,0,0,0,1,0,0,0,1.6315157004226988,1.6735286447168867,0.0,0.9734799309535943,1.6153345171580509,1,13.0,1,1,0.29493180848691153,0.2949318084869114
2016-08-08,air_346ade7d29230634,0,1,0,0,0,0,0,1.6199897516958606,1.6964685753565725,0.0,1.0737034168189057,1.581447040532954,1,10.0,1,1,-0.05180146205453396,-0.05180146205453404
2016-08-09,air_346ade7d29230634,0,0,0,0,0,1,0,1.6776194953300527,1.7882282979153141,0.0,0.8482005736219552,1.5362637383661584,1,8.0,1,1,0.5021803681971335,0.5021803681971334
2016-08-10,air_346ade7d29230634,0,0,0,0,0,0,1,1.5969378542421833,1.7308784713161005,0.0,1.9005471752077234,1.3216430530738783,1,15.0,1,1,1.1706682642552841,1.170668264255284
2016-08-11,air_346ade7d29230634,0,0,0,0,1,0,0,1.5969378542421833,1.9258678817534272,1.0,1.850435432275068,1.2877555764487814,1,7.0,1,1,0.9639143311792153,0.9639143311792152
2016-08-12,air_346ade7d29230634,1,0,0,0,0,0,0,1.6545675978763756,1.822638193874842,0.0,1.7001002034771011,1.4910804361993624,1,13.0,1,1,0.675794316784933,0.6757943167849328
2016-08-13,air_346ade7d29230634,0,0,1,0,0,0,0,1.666093546603214,1.6964685753565725,1.0,1.5998767176117898,1.4910804361993624,1,6.0,1,1,0.7863433695181898,0.7863433695181896
2016-08-14,air_346ade7d29230634,0,0,0,1,0,0,0,1.7006713927837296,1.7652883672756283,1.0,1.3743738744148393,1.6379261682414488,1,2.0,1,1,0.09609190155729513,0.09609190155729505
2016-08-16,air_346ade7d29230634,0,0,0,0,0,1,0,1.458626469520122,1.5358890608787736,0.0,-0.8555986860883363,1.547559563907857,1,10.0,1,1,-0.17570543390992924,-0.17570543390992932
2016-08-17,air_346ade7d29230634,0,0,0,0,0,0,1,1.5854119055153453,1.799698263235157,0.0,0.2218037869637598,1.4346013084908678,1,4.0,1,1,0.158909484094761,0.1589094840947609
2016-08-18,air_346ade7d29230634,0,0,0,0,1,0,0,1.5969378542421833,1.6505887140772009,0.0,1.7001002034771011,1.4458971340325668,1,2.0,1,1,0.34241596536562585,0.34241596536562574
2016-08-19,air_346ade7d29230634,1,0,0,0,0,0,0,1.689145444056891,1.8455781245145277,0.0,1.274150388549528,1.5588553894495563,1,11.0,1,1,1.2282922671341405,1.2282922671341405
2016-08-20,air_346ade7d29230634,0,0,1,0,0,0,0,1.7237232902374064,1.8570480898343706,0.0,1.5247091032128062,1.581447040532954,1,19.0,1,1,1.1501412589379232,1.1501412589379232
2016-08-21,air_346ade7d29230634,0,0,0,1,0,0,0,1.7237232902374064,1.811168228555,0.0,1.4244856173474953,1.6379261682414488,1,14.0,1,1,0.16707082355829003,0.16707082355828995
2016-08-22,air_346ade7d29230634,0,1,0,0,0,0,0,1.746775187691083,1.8570480898343706,0.0,1.123815159751561,1.7282927725750403,1,9.0,1,1,-0.6230952245015661,-0.6230952245015662
2016-08-23,air_346ade7d29230634,0,0,0,0,0,1,0,1.6199897516958606,1.753818401955786,0.0,1.399429745881167,1.5023762617410614,1,8.0,1,1,0.29938344819429097,0.29938344819429086
2016-08-24,air_346ade7d29230634,0,0,0,0,0,0,1,1.527782161881153,1.5244190955589316,0.0,-0.27931364236279654,1.581447040532954,1,8.0,1,1,0.42576055322045264,0.42576055322045253
2016-08-26,air_346ade7d29230634,1,0,0,0,0,0,0,1.447100520793284,1.627648783437516,0.0,-0.028754927699518377,1.5023762617410614,1,9.0,1,1,1.4263902341125272,1.426390234112527
2016-08-27,air_346ade7d29230634,0,0,1,0,0,0,0,1.2281074949833535,1.2606098932025482,0.0,-0.3795371282281078,1.3668263552406743,1,6.0,1,1,1.4681861846984787,1.4681861846984785
2016-08-28,air_346ade7d29230634,0,0,0,1,0,0,0,1.0436923153539388,0.8132812457286819,0.0,-1.2815485010159093,1.2312764487402867,1,7.0,1,1,0.5325999061975599,0.5325999061975598
2016-08-29,air_346ade7d29230634,0,1,0,0,0,0,0,1.0091144691734233,0.9394508642469521,0.0,-0.25425777089646884,1.1183181933232973,1,2.0,1,1,-0.24421122274015777,-0.24421122274015783
2016-08-30,air_346ade7d29230634,0,0,0,0,0,1,0,0.9169068793587157,0.8362211763683672,0.0,0.5224742445596937,0.9940641123646091,1,7.0,1,1,0.2818242026818497,0.28182420268184966
2016-08-31,air_346ade7d29230634,0,0,0,0,0,0,1,1.1474258538954845,1.0885604134049074,0.0,0.9734799309535943,1.027951588989706,1,17.0,1,1,0.5669764572712125,0.5669764572712124
2016-09-01,air_346ade7d29230634,0,0,0,0,1,0,0,0.9514847255392311,0.9968006908461657,0.0,-1.1562691436842703,0.8698100314059206,1,2.0,1,1,0.30581359443828354,0.30581359443828343
2016-09-02,air_346ade7d29230634,1,0,0,0,0,0,0,1.182003700076,1.2376699625628629,0.0,0.17169204403110414,1.0731348911565017,1,7.0,1,1,1.1048829219128986,1.1048829219128984
2016-09-03,air_346ade7d29230634,0,0,1,0,0,0,0,1.3087891360712225,1.3523696157612906,0.0,-0.35448125676178,1.0957265422398994,1,13.0,1,1,1.491186323186606,1.4911863231866058
2016-09-04,air_346ade7d29230634,0,0,0,1,0,0,0,1.3548929309785764,1.0656204827652218,0.0,-1.2564926295495815,1.5023762617410614,1,5.0,1,1,0.21158722063208474,0.21158722063208465
2016-09-05,air_346ade7d29230634,0,1,0,0,0,0,0,1.0782701615344537,0.7100515578500974,0.0,-1.2564926295495815,1.3103472275321795,1,4.0,1,1,-0.18386677337345828,-0.18386677337345833
2016-09-06,air_346ade7d29230634,0,0,0,0,0,1,0,1.3548929309785764,1.455599303639875,0.0,-0.028754927699518377,1.2764597509070827,1,4.0,1,1,0.2818242026818497,0.28182420268184966
2016-09-07,air_346ade7d29230634,0,0,0,0,0,0,1,1.320315084798061,1.157380205323964,0.0,-1.2063808866169259,1.389418006324072,1,8.0,1,1,0.3458783518046988,0.34587835180469867
2016-09-08,air_346ade7d29230634,0,0,0,0,1,0,0,1.1358999051686458,1.1344402746842785,0.0,-0.27931364236279654,1.1973889721151902,1,2.0,1,1,0.4435671120499705,0.4435671120499704
2016-09-09,air_346ade7d29230634,1,0,0,0,0,0,0,1.0782701615344537,1.111500344044593,0.0,1.399429745881167,0.9827682868229101,1,10.0,1,1,1.3150992414280402,1.31509924142804
2016-09-10,air_346ade7d29230634,0,0,1,0,0,0,0,1.0782701615344537,1.1344402746842785,0.0,0.046412686699465036,0.9601766357395123,1,4.0,1,1,1.6519399792864202,1.65193997928642
2016-09-11,air_346ade7d29230634,0,0,0,1,0,0,0,1.2396334437101921,1.2491399278827058,0.0,1.048647545352578,1.1522056699483942,1,19.0,1,1,0.5024276815142102,0.50242768151421
2016-09-12,air_346ade7d29230634,0,1,0,0,0,0,0,0.8938549819050389,0.629761800611198,0.0,-1.2815485010159093,0.9940641123646091,1,2.0,1,1,-0.16976991430008995,-0.16976991430009003
2016-09-13,air_346ade7d29230634,0,0,0,0,0,1,0,1.0782701615344537,1.1229703093644356,0.0,-0.07886667063217406,0.9940641123646091,1,4.0,1,1,0.17300634316812932,0.17300634316812924
2016-09-16,air_346ade7d29230634,1,0,0,0,0,0,0,1.2396334437101921,1.2147300319231775,0.0,-0.5799840999587305,1.3103472275321795,1,6.0,1,1,1.2700882177200923,1.270088217720092
2016-09-17,air_346ade7d29230634,0,0,1,0,0,0,0,1.2396334437101921,1.157380205323964,0.0,-0.5298723570260747,1.2877555764487814,1,11.0,1,1,1.5760147909438926,1.5760147909438924
2016-09-18,air_346ade7d29230634,0,0,0,1,0,0,0,1.0782701615344537,0.6871116272104116,0.0,-1.2815485010159093,1.3329388786155774,1,7.0,1,1,0.7964832155183319,0.7964832155183318
2016-09-19,air_346ade7d29230634,0,1,0,0,0,0,0,0.8477511869976849,0.7444614538096254,1.0,-1.2815485010159093,0.9036975080310176,1,2.0,1,1,-0.17174842083670305,-0.1717484208367031
2016-09-20,air_346ade7d29230634,0,0,0,0,0,1,0,0.605706263734078,0.4118324595341863,0.0,-1.1061574007516146,0.8020350781557273,1,2.0,1,1,-0.49201916645094834,-0.4920191664509484
2016-09-21,air_346ade7d29230634,0,0,0,0,0,0,1,0.7440176484561392,0.629761800611198,0.0,-1.1061574007516146,0.8359225547808238,1,12.0,1,1,0.9339894198129423,0.9339894198129421
2016-09-22,air_346ade7d29230634,0,0,0,0,1,0,0,0.686387904821947,0.38889252889450093,1.0,-1.2815485010159093,0.9375849846561144,1,2.0,1,1,0.4932770887823746,0.4932770887823745
2016-09-23,air_346ade7d29230634,1,0,0,0,0,0,0,0.9169068793587157,1.0312105868056936,0.0,0.021356815233137306,0.9375849846561144,1,11.0,1,1,0.8118166411770834,0.8118166411770833
2016-09-24,air_346ade7d29230634,0,0,1,0,0,0,0,0.9745366229929079,1.0082706561660082,0.0,0.747977087756644,0.9488808101978131,1,10.0,1,1,1.4261429207954504,1.4261429207954504
2016-09-25,air_346ade7d29230634,0,0,0,1,0,0,0,0.9053809306318771,0.8476911416882101,0.0,-1.0059339148863033,1.0731348911565017,1,6.0,1,1,0.4381262190742845,0.4381262190742844
2016-09-26,air_346ade7d29230634,0,1,0,0,0,0,0,1.0552182640807768,0.9968006908461657,0.0,-1.0059339148863033,1.186093146573491,1,5.0,1,1,-0.018661477566264566,-0.018661477566264646
2016-09-27,air_346ade7d29230634,0,0,0,0,0,1,0,1.2742112898907074,1.3867795117208184,0.0,0.7730329592229717,1.1522056699483942,1,10.0,1,1,0.39410444863464306,0.39410444863464295
2016-09-30,air_346ade7d29230634,1,0,0,0,0,0,0,0.6402841099145934,0.4233024248540292,0.0,-1.2815485010159093,0.8472183803225228,1,16.0,1,1,1.4714012578204752,1.471401257820475
2016-10-01,air_346ade7d29230634,0,0,1,0,0,0,0,0.81317334081717,0.5265321127326136,0.0,-1.2314367580832537,0.9827682868229101,1,14.0,1,1,1.493906769674449,1.4939067696744488
2016-10-02,air_346ade7d29230634,0,0,0,1,0,0,0,1.193529648802838,1.2032600666033346,0.0,0.24685965843008753,1.1522056699483942,1,9.0,1,1,0.4010292215127889,0.4010292215127888
2016-10-03,air_346ade7d29230634,0,1,0,0,0,0,0,1.2626853411638688,1.1344402746842785,0.0,-0.9558221719536477,1.4346013084908678,1,2.0,1,1,-0.3146955181069994,-0.3146955181069995
2016-10-04,air_346ade7d29230634,0,0,0,0,0,1,0,1.193529648802838,1.0082706561660082,0.0,-1.2063808866169259,1.3668263552406743,1,4.0,1,1,0.2425013852666644,0.24250138526666432
2016-10-05,air_346ade7d29230634,0,0,0,0,0,0,1,1.0436923153539388,1.10003037872475,0.0,-1.0560456578189588,1.0505432400731038,1,8.0,1,1,0.13022113931387108,0.130221139313871
2016-10-06,air_346ade7d29230634,0,0,0,0,1,0,0,0.8708030844513621,0.9165109336072663,0.0,0.9985358024199221,0.8585142058642219,1,2.0,1,1,0.4420832321475107,0.4420832321475106
2016-10-07,air_346ade7d29230634,1,0,0,0,0,0,0,0.5941803150072393,0.46918228613339996,0.0,-0.20414602796381315,0.5648227417800493,1,7.0,1,1,1.218399734451075,1.2183997344510749
2016-10-08,air_346ade7d29230634,0,0,1,0,0,0,0,0.7209657510024624,0.5953519046516702,0.0,-1.2815485010159093,0.7455559504472326,1,6.0,1,1,1.3845942835265754,1.3845942835265752
2016-10-09,air_346ade7d29230634,0,0,0,1,0,0,0,0.5134986739193704,0.48065225145324286,0.0,-0.10392254209850178,0.5083436140715546,1,1.0,1,1,0.9109892813248149,0.9109892813248148
2016-10-10,air_346ade7d29230634,0,1,0,0,0,0,0,0.31755754556311705,0.38889252889450093,1.0,1.0987592882852335,0.3502020564877694,1,6.0,1,1,0.1774579828755088,0.1774579828755087
2016-10-11,air_346ade7d29230634,0,0,0,0,0,1,0,0.19077210956789406,-0.02402622261983758,0.0,-1.2815485010159093,0.3502020564877694,1,13.0,1,1,-0.08073712015250052,-0.0807371201525006
2016-10-12,air_346ade7d29230634,0,0,0,0,0,0,1,0.29450564810944024,0.4921222167730853,0.0,0.1967479154974321,0.1581730222788875,1,2.0,1,1,0.3871796757564972,0.3871796757564971
2016-10-14,air_346ade7d29230634,1,0,0,0,0,0,0,0.25992780192892484,0.5150621474127707,0.0,0.39719488722805457,0.2033563244456833,1,14.0,1,1,1.3217767009891095,1.3217767009891093
2016-10-15,air_346ade7d29230634,0,0,1,0,0,0,0,0.25992780192892484,0.46918228613339996,0.0,0.8983123165546107,0.0452147668618981,1,22.0,1,1,1.6277032742129098,1.6277032742129096
2016-10-17,air_346ade7d29230634,0,1,0,0,0,0,0,0.5826543662804012,0.5265321127326136,0.0,-0.6802075858240417,0.6664851716553396,1,6.0,1,1,-0.22615735059356326,-0.22615735059356332
2016-10-18,air_346ade7d29230634,0,0,0,0,0,1,0,0.8823290331782003,0.9509208295667946,0.0,0.2969714013627432,0.9262891591144153,1,2.0,1,1,0.30111464141382743,0.3011146414138273
2016-10-20,air_346ade7d29230634,0,0,0,0,1,0,0,0.6402841099145934,0.6412317659310409,0.0,0.5224742445596937,0.6438935205719418,1,3.0,1,1,0.5360622926366329,0.5360622926366327
2016-10-21,air_346ade7d29230634,1,0,0,0,0,0,0,0.3636613404704706,0.1365532918579609,0.0,-1.2564926295495815,0.49704778852985554,1,2.0,1,1,1.337110126647861,1.3371101266478609
2016-10-22,air_346ade7d29230634,0,0,1,0,0,0,0,0.0524607248458329,-0.31077535561590586,0.0,-1.2815485010159093,0.33890623094607053,1,20.0,1,1,1.6969510029943682,1.696951002994368
2016-10-23,air_346ade7d29230634,0,0,0,1,0,0,0,0.24840185320208624,0.02185363865953359,0.0,-1.1061574007516146,0.3840895331128663,1,4.0,1,1,0.5548581047344573,0.5548581047344572
2016-10-24,air_346ade7d29230634,0,1,0,0,0,0,0,0.14466831466054048,0.2627229103762307,0.0,1.3743738744148393,0.0791022434869948,1,6.0,1,1,-0.11684486444568958,-0.11684486444568964
2016-10-25,air_346ade7d29230634,0,0,0,0,0,1,0,0.16772021211421728,0.1365532918579609,0.0,-0.905710429020992,0.022623115778500097,1,12.0,1,1,0.3253513464873379,0.32535134648733777
2016-10-26,air_346ade7d29230634,0,0,0,0,0,0,1,0.5134986739193704,0.3659525982548155,0.0,-1.1312132722179424,0.7116684738221356,1,10.0,1,1,0.5828045095641173,0.5828045095641172
2016-10-28,air_346ade7d29230634,1,0,0,0,0,0,0,0.0294088273921561,-0.2648954943365347,0.0,-1.2815485010159093,0.2259479755290811,1,8.0,1,1,1.2728086642079353,1.2728086642079353
2016-10-29,air_346ade7d29230634,0,0,1,0,0,0,0,0.14466831466054048,0.010383673339690695,0.0,0.046412686699465036,0.09039806902869389,1,7.0,1,1,1.8161560218253074,1.8161560218253072
2016-10-30,air_346ade7d29230634,0,0,0,1,0,0,0,-0.07432471114938988,0.010383673339690695,0.0,0.6226977304250048,-0.10163096518018822,1,5.0,1,1,0.6095143478083941,0.609514347808394
2016-10-31,air_346ade7d29230634,0,1,0,0,0,0,0,-0.17805824969093587,-0.31077535561590586,0.0,-1.2564926295495815,-0.10163096518018822,1,9.0,1,1,-0.005306558444126154,-0.005306558444126234
2016-11-01,air_346ade7d29230634,0,0,0,0,0,1,0,-0.24721394205196645,-0.2648954943365347,0.0,0.3220272728290712,-0.2936599993890701,1,15.0,1,1,0.18116768263165836,0.18116768263165828
2016-11-02,air_346ade7d29230634,0,0,0,0,0,0,1,-0.3624734293203508,-0.2763654596563776,0.0,-0.1790901564974852,-0.46309738251455423,1,3.0,1,1,0.938935686154475,0.9389356861544749
2016-11-03,air_346ade7d29230634,0,0,0,0,1,0,0,-0.4316291216813814,-0.2534255290166922,1.0,0.8482005736219552,-0.45180155697285534,1,2.0,1,1,0.6337510528819046,0.6337510528819045
