visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,total_area_visitors,total_genre_visitors
2016-05-15,air_1c95a84924d72500,0,0,0,1,0,0,0,0.7192717495158603,0.8657276304037814,0.0,0.7741224598999954,0.6012907607681441,1,22.0,1,1,-1.0914598263635944,-1.0914598263635946
2016-05-16,air_1c95a84924d72500,0,1,0,0,0,0,0,0.7077990818007058,0.8219840266190945,0.0,-0.42085563910691676,0.2922354258292279,1,13.0,1,1,-1.4105729141900802,-1.4105729141900805
2016-05-17,air_1c95a84924d72500,0,0,0,0,0,1,0,0.08827502518237305,0.2861248802566826,0.0,0.9865630108345572,-0.02826640299631477,1,20.0,1,1,-1.235838729408991,-1.235838729408991
2016-05-18,air_1c95a84924d72500,0,0,0,0,0,0,1,0.5471817337885456,0.8657276304037814,0.0,2.1815411098414694,0.18921698084958913,1,5.0,1,1,-1.0299840036887877,-1.029984003688788
2016-05-19,air_1c95a84924d72500,0,0,0,0,1,0,0,0.7307444172310144,0.8875994322961247,0.0,1.6769948013718845,0.555504785221638,1,3.0,1,1,-1.0213110660500184,-1.0213110660500184
2016-05-20,air_1c95a84924d72500,1,0,0,0,0,0,0,0.7192717495158603,0.9532148379731545,0.0,1.013118079701378,0.7043092057477827,1,15.0,1,1,-0.6300085267008342,-0.6300085267008343
2016-05-21,air_1c95a84924d72500,0,0,1,0,0,0,0,0.7422170849461688,1.0625738474348712,0.0,2.101875903241009,0.5783977729948909,1,17.0,1,1,-0.35094400385337166,-0.35094400385337177
2016-05-22,air_1c95a84924d72500,0,0,0,1,0,0,0,0.7192717495158603,0.8547917294576096,0.0,2.0222106966405478,0.5097188096751318,1,23.0,1,1,-1.0955412087818388,-1.095541208781839
2016-05-23,air_1c95a84924d72500,0,1,0,0,0,0,0,1.0405064455401807,1.1609969559504165,0.0,1.8363252145728062,0.772988169067542,1,9.0,1,1,-1.3003755888974808,-1.300375588897481
2016-05-24,air_1c95a84924d72500,0,0,0,0,0,1,0,1.051979113255335,1.073509748381043,0.0,1.039673148568198,1.082043504006458,1,12.0,1,1,-1.1876273995934787,-1.1876273995934787
2016-05-25,air_1c95a84924d72500,0,0,0,0,0,0,1,0.8110530912370945,0.5813942058033177,0.0,-1.3237279805788058,0.8302206385006746,1,12.0,1,1,-0.9799870690652935,-0.9799870690652938
2016-05-26,air_1c95a84924d72500,0,0,0,0,1,0,0,1.0405064455401807,1.084445649327215,0.0,-0.4739657768405572,1.0477040223465783,1,1.0,1,1,-0.943509713702234,-0.9435097137022341
2016-05-27,air_1c95a84924d72500,1,0,0,0,0,0,0,0.8225257589522489,0.7563686209420647,0.0,0.6147920466990737,0.7157556996344093,1,20.0,1,1,-0.6465891427749522,-0.6465891427749523
2016-05-28,air_1c95a84924d72500,0,0,1,0,0,0,0,0.6274904077946257,0.2861248802566826,0.0,-1.3237279805788058,0.8073276507274214,1,33.0,1,1,-0.44915226829237814,-0.44915226829237825
2016-05-29,air_1c95a84924d72500,0,0,0,1,0,0,0,0.7077990818007058,0.7673045218882362,0.0,0.1633558759631291,0.6699697240879032,1,20.0,1,1,-0.9595801569740714,-0.9595801569740716
2016-05-30,air_1c95a84924d72500,0,1,0,0,0,0,0,0.6274904077946257,0.4829710972877728,0.0,-0.9785120853101423,0.7500951812942889,1,18.0,1,1,-1.2871110960381864,-1.2871110960381866
2016-05-31,air_1c95a84924d72500,0,0,0,0,0,1,0,0.856943762097712,0.8875994322961247,0.0,0.6413471155658941,0.8416671323873011,1,15.0,1,1,-1.0567680758085167,-1.056768075808517
2016-06-01,air_1c95a84924d72500,0,0,0,0,0,0,1,0.4439277243521566,0.49390699823394424,0.0,0.9068978042340967,0.2922354258292279,1,13.0,1,1,-1.0781953335043,-1.0781953335043002
2016-06-02,air_1c95a84924d72500,0,0,0,0,1,0,0,0.28331037633999645,0.3954838897183994,0.0,1.9956556277737276,0.20066347473621582,1,9.0,1,1,-1.0167195108294933,-1.0167195108294935
2016-06-03,air_1c95a84924d72500,1,0,0,0,0,0,0,0.48981839521277387,0.6688814133726912,0.0,2.1815411098414694,0.1319845114164565,1,11.0,1,1,-0.7050039286360755,-0.7050039286360756
2016-06-04,air_1c95a84924d72500,0,0,1,0,0,0,0,0.6045450723643172,0.5157788001262875,0.0,-0.8722918098428613,0.6699697240879032,1,10.0,1,1,-0.5289943118492847,-0.5289943118492848
2016-06-05,air_1c95a84924d72500,0,0,0,1,0,0,0,0.340673714915768,0.1877017717411373,0.0,-0.6067411211746585,0.4181468585821196,1,6.0,1,1,-1.1248761449129707,-1.1248761449129707
2016-06-06,air_1c95a84924d72500,0,1,0,0,0,0,0,0.8110530912370945,0.9422789370269831,0.0,0.747567391033175,0.7043092057477827,1,10.0,1,1,-1.315170600163617,-1.315170600163617
2016-06-07,air_1c95a84924d72500,0,0,0,0,0,1,0,0.5357090660733912,0.31893258309519773,0.0,-1.3237279805788058,0.7500951812942889,1,14.0,1,1,-1.1684959195079578,-1.168495919507958
2016-06-08,air_1c95a84924d72500,0,0,0,0,0,0,1,0.7995804235219404,0.9204071351346398,0.0,0.45546163349815216,0.7386486874076623,1,18.0,1,1,-1.0019244995633574,-1.0019244995633574
2016-06-09,air_1c95a84924d72500,0,0,0,0,1,0,0,0.8339984266674033,0.8985353332422962,0.0,-1.1909526362447045,0.9103460957070602,1,13.0,1,1,-1.0529417797914127,-1.052941779791413
2016-06-10,air_1c95a84924d72500,1,0,0,0,0,0,0,1.0863971164007982,1.204740559735103,0.0,2.1815411098414694,0.9217925895936869,1,15.0,1,1,-0.6090914418073315,-0.6090914418073317
2016-06-11,air_1c95a84924d72500,0,0,1,0,0,0,0,1.0634517809704895,1.1391251540580734,0.0,0.7741224598999954,0.9904715529134458,1,18.0,1,1,-0.4466014042809754,-0.4466014042809755
2016-06-12,air_1c95a84924d72500,0,0,0,1,0,0,0,0.9601977715341005,0.909471234188468,0.0,-0.6598512589082991,1.0705970101198314,1,9.0,1,1,-1.0825318023236847,-1.082531802323685
2016-06-13,air_1c95a84924d72500,0,1,0,0,0,0,0,0.7536897526613229,0.472035196341601,0.0,-1.3237279805788058,0.9561320712535661,1,7.0,1,1,-1.3771565956407041,-1.3771565956407044
2016-06-14,air_1c95a84924d72500,0,0,0,0,0,1,0,0.8913617652431749,0.9750866398654982,0.0,-0.34119043250645587,0.9332390834803131,1,6.0,1,1,-1.0932454311715762,-1.0932454311715765
2016-06-15,air_1c95a84924d72500,0,0,0,0,0,0,1,1.0978697841159522,1.1609969559504165,0.0,0.21646601369676965,1.0705970101198314,1,11.0,1,1,-1.0325348677001904,-1.0325348677001907
2016-06-16,air_1c95a84924d72500,0,0,0,0,1,0,0,0.8454710943825574,0.42829159255691446,0.0,-1.3237279805788058,1.104936491779711,1,13.0,1,1,-1.1044692328217485,-1.1044692328217487
2016-06-17,air_1c95a84924d72500,1,0,0,0,0,0,0,0.8684164298128659,0.7126250171573777,0.0,-1.0050671541769625,1.0133645406866987,1,15.0,1,1,-0.5369019902846333,-0.5369019902846334
2016-06-18,air_1c95a84924d72500,0,0,1,0,0,0,0,1.1552331226917236,1.3687790739276782,0.0,1.8628802834396263,0.9561320712535661,1,39.0,1,1,-0.4440505402695726,-0.44405054026957275
2016-06-19,air_1c95a84924d72500,0,0,0,1,0,0,0,0.856943762097712,0.5923301067494896,0.0,-1.3237279805788058,0.9561320712535661,1,5.0,1,1,-1.0758995558940376,-1.0758995558940376
2016-06-20,air_1c95a84924d72500,0,1,0,0,0,0,0,1.0749244486856435,0.8875994322961247,0.0,-0.8722918098428613,1.2422944184192293,1,1.0,1,1,-1.3460360547015904,-1.3460360547015906
2016-06-21,air_1c95a84924d72500,0,0,0,0,0,1,0,1.0290337778250265,1.040702045542528,0.0,-0.20841508817235452,1.0705970101198314,1,11.0,1,1,-1.1281922681277943,-1.1281922681277943
2016-06-22,air_1c95a84924d72500,0,0,0,0,0,0,1,1.0634517809704895,0.8766635313499529,0.0,-1.2706178428451653,1.20795493675935,1,2.0,1,1,-1.0649308406450058,-1.0649308406450058
2016-06-23,air_1c95a84924d72500,0,0,0,0,1,0,0,1.0290337778250265,0.8329199275652663,0.0,0.030580531629027744,0.8874531079338073,1,12.0,1,1,-1.060594371825621,-1.060594371825621
2016-06-24,air_1c95a84924d72500,1,0,0,0,0,0,0,1.0290337778250265,0.8001122247267513,0.0,-0.6332961900414789,0.8531136262739276,1,27.0,1,1,-0.5590945071838374,-0.5590945071838375
2016-06-25,air_1c95a84924d72500,0,0,1,0,0,0,0,0.856943762097712,0.8547917294576096,0.0,-1.2971729117119857,0.6585232302012768,1,22.0,1,1,-0.39379851924493814,-0.39379851924493825
2016-06-26,air_1c95a84924d72500,0,0,0,1,0,0,0,0.7881077558067858,0.8219840266190945,0.0,-0.10219481270507359,0.795881156840795,1,5.0,1,1,-0.9672327490082797,-0.9672327490082799
2016-06-27,air_1c95a84924d72500,0,1,0,0,0,0,0,0.9257797683886375,1.0953815502733864,0.0,0.5616819089654331,0.7500951812942889,1,3.0,1,1,-1.2904272192530102,-1.2904272192530102
2016-06-28,air_1c95a84924d72500,0,0,0,0,0,1,0,0.7536897526613229,0.472035196341601,0.0,-1.2971729117119857,0.818774144614048,1,9.0,1,1,-1.1419669337893692,-1.1419669337893692
2016-06-29,air_1c95a84924d72500,0,0,0,0,0,0,1,0.9831431069644091,0.778240422834408,0.0,-1.244062773978345,1.0019180468000726,1,16.0,1,1,-0.961875934584334,-0.9618759345843341
2016-06-30,air_1c95a84924d72500,0,0,0,0,1,0,0,1.0634517809704895,0.7563686209420647,0.0,-1.1643975673778844,1.2995268878523618,1,17.0,1,1,-0.9368774672725868,-0.936877467272587
2016-07-01,air_1c95a84924d72500,1,0,0,0,0,0,0,1.2814324675584212,1.2922277673044766,0.0,0.7210123221663548,1.276633900079109,1,16.0,1,1,1.676482712409546,1.676482712409546
2016-07-02,air_1c95a84924d72500,0,0,1,0,0,0,0,1.522358489576662,1.5000098852817383,0.0,1.7035498702387049,1.494117283925013,1,21.0,1,1,1.7831088280861818,1.7831088280861815
2016-07-03,air_1c95a84924d72500,0,0,0,1,0,0,0,1.533831157291816,1.3906508758200216,0.0,1.1990035617691197,1.562796247244772,1,6.0,1,1,0.45181290053507855,0.45181290053507844
2016-07-04,air_1c95a84924d72500,0,1,0,0,0,0,0,1.5108858218615075,1.5328175881202533,0.0,0.5351268400986129,1.5742427411313986,1,6.0,1,1,-0.06550232097740225,-0.06550232097740236
2016-07-05,air_1c95a84924d72500,0,0,0,0,0,1,0,1.614139831297896,1.7187279042051717,0.0,1.25211369950276,1.5513497533581457,1,6.0,1,1,0.38166414022150247,0.3816641402215024
2016-07-06,air_1c95a84924d72500,0,0,0,0,0,0,1,1.4420498155705814,1.44533038055088,0.0,0.9865630108345572,1.4826707900383864,1,9.0,1,1,0.6898085127989565,0.6898085127989565
2016-07-07,air_1c95a84924d72500,0,0,0,0,1,0,0,1.4649951510008903,1.478138083389395,0.0,0.9068978042340967,1.4483313083785068,1,10.0,1,1,0.6449133061982678,0.6449133061982678
2016-07-08,air_1c95a84924d72500,1,0,0,0,0,0,0,1.2355417966978042,1.084445649327215,0.0,-1.3237279805788058,1.2537409123058558,1,21.0,1,1,1.5382258829915163,1.538225882991516
2016-07-09,air_1c95a84924d72500,0,0,1,0,0,0,0,1.0290337778250265,0.6798173143188626,0.0,-1.3237279805788058,1.1965084428727233,1,23.0,1,1,1.7420399175025971,1.7420399175025971
2016-07-10,air_1c95a84924d72500,0,0,0,1,0,0,0,1.3732138092796558,1.346907272035335,0.0,0.21646601369676965,1.4597778022651333,1,6.0,1,1,0.5594593618162752,0.5594593618162751
2016-07-11,air_1c95a84924d72500,0,1,0,0,0,0,0,1.4420498155705814,1.4125226777123652,0.0,0.1899109448299495,1.494117283925013,1,7.0,1,1,-0.09942881232905902,-0.09942881232905913
2016-07-12,air_1c95a84924d72500,0,0,0,0,0,1,0,1.4076318124251188,1.2594200644659614,0.0,-1.1112874296442437,1.5971357289046517,1,19.0,1,1,0.39186759626711354,0.3918675962671135
2016-07-13,air_1c95a84924d72500,0,0,0,0,0,0,1,1.3617411415645013,0.9860225408116696,0.0,-1.3237279805788058,1.6085822227912783,1,10.0,1,1,0.44109927168718693,0.4410992716871868
2016-07-14,air_1c95a84924d72500,0,0,0,0,1,0,0,1.3043778029887299,1.3140995691968198,0.0,-0.5005208457073775,1.3910988389453742,1,2.0,1,1,0.5880290387439862,0.5880290387439862
2016-07-15,air_1c95a84924d72500,1,0,0,0,0,0,0,0.9257797683886375,0.5595224039109745,0.0,-1.2971729117119857,1.1507224673262173,1,16.0,1,1,1.3938469799461197,1.3938469799461197
2016-07-16,air_1c95a84924d72500,0,0,1,0,0,0,0,1.2355417966978042,1.3250354701429916,0.0,-0.18186001930553436,1.1392759734395908,1,11.0,1,1,1.7019913525235737,1.7019913525235737
2016-07-17,air_1c95a84924d72500,0,0,0,1,0,0,0,1.3961591447099644,1.204740559735103,0.0,-1.2175077051115246,1.539903259471519,1,14.0,1,1,1.0719279417070908,1.0719279417070906
2016-07-18,air_1c95a84924d72500,0,1,0,0,0,0,0,1.4076318124251188,1.37971497487385,1.0,0.8272325976336358,1.4025453328320008,1,8.0,1,1,0.033216116263884765,0.03321611626388466
2016-07-19,air_1c95a84924d72500,0,0,0,0,0,1,0,1.3732138092796558,1.4562662814970517,0.0,1.7832150768391652,1.3338663695122415,1,11.0,1,1,0.1525965519975342,0.15259655199753408
2016-07-20,air_1c95a84924d72500,0,0,0,0,0,0,1,1.3043778029887299,1.44533038055088,0.0,2.2080961787082902,1.1621689612128436,1,2.0,1,1,0.4801274910616492,0.48012749106164915
2016-07-21,air_1c95a84924d72500,0,0,0,0,1,0,0,1.2814324675584212,1.3578431729815068,0.0,0.8006775287668156,1.1736154550994704,1,15.0,1,1,0.6303733813332721,0.630373381333272
2016-07-22,air_1c95a84924d72500,1,0,0,0,0,0,0,1.2929051352735756,1.5000098852817383,0.0,1.3052238372364007,1.230847924532603,1,12.0,1,1,1.4372116681399667,1.4372116681399667
2016-07-23,air_1c95a84924d72500,0,0,1,0,0,0,0,1.2470144644129582,1.335971371089163,0.0,1.039673148568198,1.20795493675935,1,16.0,1,1,1.6522495043012198,1.6522495043012198
2016-07-24,air_1c95a84924d72500,0,0,0,1,0,0,0,1.2125964612674953,1.1938046587889317,0.0,-0.36774550137327616,1.2422944184192293,1,11.0,1,1,0.4367628028678022,0.4367628028678021
2016-07-25,air_1c95a84924d72500,0,1,0,0,0,0,0,1.2011237935523411,1.1938046587889317,0.0,-1.1378424985110638,1.379652345058748,1,11.0,1,1,-0.0012205478900525635,-0.0012205478900526713
2016-07-26,air_1c95a84924d72500,0,0,0,0,0,1,0,1.120815119546261,0.8001122247267513,0.0,-1.3237279805788058,1.3910988389453742,1,12.0,1,1,0.49645302073462694,0.4964530207346268
2016-07-27,air_1c95a84924d72500,0,0,0,0,0,0,1,1.3617411415645013,1.4125226777123652,0.0,0.26957615143041025,1.3682058511721211,1,8.0,1,1,0.634964936553797,0.634964936553797
2016-07-28,air_1c95a84924d72500,0,0,0,0,1,0,0,1.3617411415645013,1.4234585786585365,0.0,-1.0316222230437828,1.4826707900383864,1,13.0,1,1,0.7882718636391033,0.7882718636391032
2016-07-29,air_1c95a84924d72500,1,0,0,0,0,0,0,1.4076318124251188,1.609368894743455,0.0,1.013118079701378,1.3910988389453742,1,9.0,1,1,1.6050585200902687,1.6050585200902687
2016-07-30,air_1c95a84924d72500,0,0,1,0,0,0,0,1.4649951510008903,1.543753489066425,0.0,1.3583339749700412,1.379652345058748,1,12.0,1,1,1.685665822850596,1.685665822850596
2016-07-31,air_1c95a84924d72500,0,0,0,1,0,0,0,1.4649951510008903,1.6312406966357986,0.0,0.40235149576451157,1.4368848144918804,1,3.0,1,1,0.4673731710046354,0.4673731710046353
2016-08-01,air_1c95a84924d72500,0,1,0,0,0,0,0,1.4764678187160445,1.543753489066425,0.0,-0.5005208457073775,1.517010271698266,1,7.0,1,1,-0.03846316245653294,-0.03846316245653304
2016-08-02,air_1c95a84924d72500,0,0,0,0,0,1,0,1.4076318124251188,1.44533038055088,0.0,-0.5270759145741978,1.4826707900383864,1,8.0,1,1,0.20386891862672976,0.20386891862672965
2016-08-03,air_1c95a84924d72500,0,0,0,0,0,0,1,1.3961591447099644,1.4890739843355667,0.0,0.030580531629027744,1.4483313083785068,1,11.0,1,1,0.511248032000763,0.5112480320007629
2016-08-04,air_1c95a84924d72500,0,0,0,0,1,0,0,1.487940486431199,1.5874970928511116,0.0,-0.07563974383825318,1.4712242961517596,1,4.0,1,1,0.5982324947895973,0.5982324947895972
2016-08-05,air_1c95a84924d72500,1,0,0,0,0,0,0,1.5911944958675874,1.7952792108283735,0.0,1.5176643881709626,1.5513497533581457,1,13.0,1,1,1.3198719236154395,1.3198719236154395
2016-08-06,air_1c95a84924d72500,0,0,1,0,0,0,0,1.568249160437279,1.751535607043687,0.0,0.42890656463133175,1.6200287166779046,1,14.0,1,1,1.1535555900719792,1.1535555900719792
2016-08-07,air_1c95a84924d72500,0,0,0,1,0,0,0,1.602667163582742,1.751535607043687,0.0,1.5973295947714237,1.5284567655848924,1,2.0,1,1,0.3319222919991486,0.33192229199914847
2016-08-09,air_1c95a84924d72500,0,0,0,0,0,1,0,1.499413154146353,1.521881687174082,0.0,0.9600079419677371,1.4597778022651333,1,11.0,1,1,0.5456846961547003,0.5456846961547002
2016-08-10,air_1c95a84924d72500,0,0,0,0,0,0,1,1.4076318124251188,1.4672021824432235,0.0,1.650439732505064,1.379652345058748,1,3.0,1,1,1.2351832384368677,1.2351832384368677
2016-08-12,air_1c95a84924d72500,1,0,0,0,0,0,0,1.568249160437279,1.685920201366657,0.0,1.9956556277737276,1.4368848144918804,1,5.0,1,1,0.7247553497551744,0.7247553497551743
2016-08-13,air_1c95a84924d72500,0,0,1,0,0,0,0,1.5567764927221246,1.5874970928511116,1.0,1.5707745259046035,1.4826707900383864,1,7.0,1,1,0.838778971064878,0.838778971064878
2016-08-14,air_1c95a84924d72500,0,0,0,1,0,0,0,1.499413154146353,1.5546893900125967,1.0,0.29613122029723044,1.5971357289046517,1,9.0,1,1,0.12683282548236624,0.12683282548236616
2016-08-15,air_1c95a84924d72500,0,1,0,0,0,0,0,1.5797218281524334,1.7187279042051717,1.0,-0.42085563910691676,1.6314752105645314,1,8.0,1,1,-0.23436951853226531,-0.23436951853226543
2016-08-16,air_1c95a84924d72500,0,0,0,0,0,1,0,1.533831157291816,1.5328175881202533,0.0,0.1633558759631291,1.5971357289046517,1,10.0,1,1,-0.15350712937079763,-0.15350712937079775
2016-08-17,air_1c95a84924d72500,0,0,0,0,0,0,1,1.4535224832857359,1.4672021824432235,0.0,-0.18186001930553436,1.6200287166779046,1,11.0,1,1,0.1916247713719965,0.19162477137199638
2016-08-18,air_1c95a84924d72500,0,0,0,0,1,0,0,1.568249160437279,1.64217659758197,0.0,-0.07563974383825318,1.539903259471519,1,14.0,1,1,0.38089888101808167,0.38089888101808156
2016-08-19,air_1c95a84924d72500,1,0,0,0,0,0,0,1.6715031698736675,1.83902281461306,0.0,0.5351268400986129,1.6543681983377843,1,10.0,1,1,1.2946183699025522,1.2946183699025522
2016-08-20,air_1c95a84924d72500,0,0,1,0,0,0,0,1.6715031698736675,1.7843433098822017,0.0,0.8272325976336358,1.665814692224411,1,14.0,1,1,1.2140110671422248,1.2140110671422246
2016-08-21,air_1c95a84924d72500,0,0,0,1,0,0,0,1.6256124990130505,1.6968561023128284,0.0,1.4911093193041425,1.5971357289046517,1,1.0,1,1,0.2000426226096256,0.20004262260962552
2016-08-22,air_1c95a84924d72500,0,1,0,0,0,0,0,1.5797218281524334,1.5984329937972834,0.0,0.5351268400986129,1.6543681983377843,1,5.0,1,1,-0.6149584290335579,-0.614958429033558
2016-08-23,air_1c95a84924d72500,0,0,0,0,0,1,0,1.5108858218615075,1.5656252909587685,0.0,-0.12874988157189377,1.562796247244772,1,7.0,1,1,0.33651384721967353,0.3365138472196735
2016-08-24,air_1c95a84924d72500,0,0,0,0,0,0,1,1.5453038250069704,1.7077920032590002,0.0,0.08369066936266832,1.5055637778116393,1,9.0,1,1,0.46686299820235483,0.4668629982023548
2016-08-25,air_1c95a84924d72500,0,0,0,0,1,0,0,1.5108858218615075,1.6531124985281418,0.0,-0.23497015703917493,1.5742427411313986,1,3.0,1,1,0.555633065799171,0.555633065799171
2016-08-26,air_1c95a84924d72500,1,0,0,0,0,0,0,1.4649951510008903,1.5546893900125967,0.0,0.933452873100917,1.4712242961517596,1,9.0,1,1,1.4989425772159137,1.4989425772159135
2016-08-27,air_1c95a84924d72500,0,0,1,0,0,0,0,1.1667057904068783,1.1063174512195582,0.0,-0.553630983441018,1.2880803939657355,1,7.0,1,1,1.5420521790086203,1.5420521790086203
2016-08-28,air_1c95a84924d72500,0,0,0,1,0,0,0,1.1437604549765696,1.1281892531119013,0.0,-0.553630983441018,1.1965084428727233,1,1.0,1,1,0.5770603234949543,0.5770603234949542
2016-08-29,air_1c95a84924d72500,0,1,0,0,0,0,0,1.0290337778250265,0.7563686209420647,0.0,-1.3237279805788058,1.0705970101198314,1,5.0,1,1,-0.22416606248665424,-0.22416606248665435
2016-08-30,air_1c95a84924d72500,0,0,0,0,0,1,0,0.8110530912370945,0.5923301067494896,0.0,-0.15530495043871395,0.9217925895936869,1,9.0,1,1,0.3184027127387139,0.31840271273871384
2016-08-31,air_1c95a84924d72500,0,0,0,0,0,0,1,1.2011237935523411,1.2266123616274462,0.0,1.7832150768391652,1.230847924532603,1,4.0,1,1,0.6125173332534527,0.6125173332534527
2016-09-01,air_1c95a84924d72500,0,0,0,0,1,0,0,1.2814324675584212,1.3031636682506484,0.0,0.933452873100917,1.20795493675935,1,9.0,1,1,0.34314609364932075,0.34314609364932064
2016-09-02,air_1c95a84924d72500,1,0,0,0,0,0,0,1.2929051352735756,1.3906508758200216,0.0,1.1724484929022994,1.1621689612128436,1,19.0,1,1,1.167330255733554,1.167330255733554
2016-09-03,air_1c95a84924d72500,0,0,1,0,0,0,0,1.3617411415645013,1.37971497487385,0.0,0.21646601369676965,1.3453128633988682,1,11.0,1,1,1.5657752143146662,1.565775214314666
2016-09-04,air_1c95a84924d72500,0,0,0,1,0,0,0,1.4420498155705814,1.4890739843355667,0.0,0.7741224598999954,1.4826707900383864,1,1.0,1,1,0.2459581748148754,0.24595817481487528
2016-09-05,air_1c95a84924d72500,0,1,0,0,0,0,0,1.2929051352735756,1.1609969559504165,0.0,-0.8722918098428613,1.413991826718627,1,16.0,1,1,-0.16192498060842678,-0.1619249806084269
2016-09-06,air_1c95a84924d72500,0,0,0,0,0,1,0,1.3617411415645013,1.4343944796047083,0.0,-0.553630983441018,1.4483313083785068,1,3.0,1,1,0.3184027127387139,0.31840271273871384
2016-09-07,air_1c95a84924d72500,0,0,0,0,0,0,1,1.4649951510008903,1.5546893900125967,0.0,0.48201670236497235,1.494117283925013,1,13.0,1,1,0.3844700906340455,0.3844700906340454
2016-09-08,air_1c95a84924d72500,0,0,0,0,1,0,0,1.120815119546261,0.9641507389193263,0.0,-0.7926266032424004,1.1163829856663376,1,7.0,1,1,0.48522921908445477,0.48522921908445465
2016-09-09,air_1c95a84924d72500,1,0,0,0,0,0,0,0.9601977715341005,1.0078943427040128,0.0,0.349241358030871,1.0362575284599522,1,10.0,1,1,1.3841536967027892,1.3841536967027892
2016-09-10,air_1c95a84924d72500,0,0,1,0,0,0,0,1.051979113255335,1.1172533521657295,0.0,1.331778906103221,0.9790250590268195,1,11.0,1,1,1.7315813750558458,1.7315813750558458
2016-09-12,air_1c95a84924d72500,0,1,0,0,0,0,0,1.2584871321281128,1.204740559735103,0.0,-0.9519570164433221,1.3567593572854946,1,5.0,1,1,-0.147385055743431,-0.1473850557434311
2016-09-13,air_1c95a84924d72500,0,0,0,0,0,1,0,1.0978697841159522,0.7016891162112063,0.0,-1.3237279805788058,1.2995268878523618,1,6.0,1,1,0.20616469623699224,0.20616469623699216
2016-09-14,air_1c95a84924d72500,0,0,0,0,0,0,1,1.0290337778250265,0.778240422834408,0.0,-1.0847323607774233,1.2422944184192293,1,2.0,1,1,0.47579102224226455,0.47579102224226444
2016-09-15,air_1c95a84924d72500,0,0,0,0,1,0,0,1.0405064455401807,0.8329199275652663,0.0,-0.7660715343755802,1.1965084428727233,1,2.0,1,1,0.6974611048331648,0.6974611048331647
2016-09-16,air_1c95a84924d72500,1,0,0,0,0,0,0,1.1552331226917236,1.204740559735103,0.0,-0.6598512589082991,1.2194014306459762,1,11.0,1,1,1.3377279716952588,1.3377279716952588
2016-09-17,air_1c95a84924d72500,0,0,1,0,0,0,0,1.338795806134193,1.204740559735103,0.0,-0.2615252259059951,1.4483313083785068,1,7.0,1,1,1.653269849905781,1.653269849905781
2016-09-18,air_1c95a84924d72500,0,0,0,1,0,0,0,1.1552331226917236,0.734496819049721,0.0,-1.3237279805788058,1.3224198756256151,1,4.0,1,1,0.8492375135116293,0.8492375135116292
2016-09-21,air_1c95a84924d72500,0,0,0,0,0,0,1,0.7651624203764773,0.5923301067494896,0.0,-1.3237279805788058,0.9217925895936869,1,8.0,1,1,0.9910655525456231,0.991065552545623
2016-09-22,air_1c95a84924d72500,0,0,0,0,1,0,0,0.9372524361037919,0.8766635313499529,1.0,-1.2175077051115246,1.0705970101198314,1,3.0,1,1,0.5365015857136504,0.5365015857136503
2016-09-23,air_1c95a84924d72500,1,0,0,0,0,0,0,0.8225257589522489,0.6142019086418329,0.0,-0.9254019475765017,1.0133645406866987,1,5.0,1,1,0.8650528703823265,0.8650528703823264
2016-09-24,air_1c95a84924d72500,0,0,1,0,0,0,0,0.8110530912370945,0.5267147010724593,0.0,-1.1909526362447045,0.9217925895936869,1,7.0,1,1,1.4986874908147734,1.4986874908147734
2016-09-25,air_1c95a84924d72500,0,0,0,1,0,0,0,1.1667057904068783,1.18286875784276,0.0,-0.34119043250645587,1.1621689612128436,1,1.0,1,1,0.47961731825936865,0.4796173182593686
2016-09-26,air_1c95a84924d72500,0,1,0,0,0,0,0,1.1667057904068783,1.1063174512195582,0.0,0.004025462762207572,1.2651874061924826,1,3.0,1,1,0.008472735353277944,0.008472735353277836
2016-09-27,air_1c95a84924d72500,0,0,0,0,0,1,0,1.3158504707038843,1.24848416351979,0.0,-0.07563974383825318,1.2651874061924826,1,9.0,1,1,0.43421193885639947,0.43421193885639936
2016-09-28,air_1c95a84924d72500,0,0,0,0,0,0,1,1.2355417966978042,0.8219840266190945,0.0,-1.2706178428451653,1.4483313083785068,1,7.0,1,1,0.5127785504076047,0.5127785504076046
2016-09-29,air_1c95a84924d72500,0,0,0,0,1,0,0,0.8339984266674033,0.7126250171573777,0.0,-1.3237279805788058,0.8645601201605541,1,6.0,1,1,0.5956816307781945,0.5956816307781944
2016-09-30,air_1c95a84924d72500,1,0,0,0,0,0,0,0.7881077558067858,0.7891763237805793,0.0,-0.3146353636396357,0.7386486874076623,1,5.0,1,1,1.545368302223444,1.545368302223444
2016-10-01,air_1c95a84924d72500,0,0,1,0,0,0,0,1.0290337778250265,0.8219840266190945,0.0,-1.1378424985110638,1.1965084428727233,1,9.0,1,1,1.5685811647272092,1.568581164727209
2016-10-02,air_1c95a84924d72500,0,0,0,1,0,0,0,1.3158504707038843,1.2375482625736183,0.0,-0.447410707973737,1.4025453328320008,1,1.0,1,1,0.4413543580883272,0.4413543580883271
