visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,total_area_visitors,total_genre_visitors
2016-05-09,air_232dcee6f7c51d37,0,1,0,0,0,0,0,0.4252343269309962,0.2724874364344084,0.0,-1.325074281318985,0.5822209488207167,1,6.0,1,1,-1.452691016217476,-1.4526910162174758
2016-05-10,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.41271958490122546,0.37206717072782286,0.0,-1.3001775161045324,0.5702427292223189,1,5.0,1,1,-1.2883903323259807,-1.2883903323259804
2016-05-11,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.7881618457943428,0.9322031761282785,0.0,-0.901829272673286,0.5582645096239206,1,5.0,1,1,-1.0961127517966147,-1.0961127517966145
2016-05-12,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.8257060718836546,1.0442303772083694,0.0,1.936401961774342,0.7379378035998926,1,3.0,1,1,-0.9742860837098867,-0.9742860837098865
2016-05-13,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.7631323617348017,0.8575183754082175,0.0,1.4384666574852845,0.6181556076159113,1,12.0,1,1,-0.6131297816573736,-0.6131297816573735
2016-05-14,air_232dcee6f7c51d37,0,0,1,0,0,0,0,0.5879259733180138,0.6459114400347122,0.0,0.8907378227673213,0.3666129960495505,1,10.0,1,1,-0.45060944573374284,-0.4506094457337428
2016-05-15,air_232dcee6f7c51d37,0,0,0,1,0,0,0,0.31260164866306117,0.5089893053812673,0.0,1.787021370487625,0.13902682367998595,1,11.0,1,1,-1.0727138927903954,-1.0727138927903952
2016-05-16,air_232dcee6f7c51d37,0,1,0,0,0,0,0,0.4878080370798491,0.45919943823456033,0.0,-0.8769325074588333,0.3426565568527541,1,16.0,1,1,-1.3908875081901797,-1.3908875081901795
2016-05-17,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.40020484287145514,0.11067036820761006,0.0,-1.325074281318985,0.42650409404154116,1,4.0,1,1,-1.2166677427634394,-1.2166677427634391
2016-05-18,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.6129554573775549,0.9944405100616625,0.0,2.011092257417701,0.2108961412703747,1,12.0,1,1,-1.0114190556110605,-1.0114190556110603
2016-05-19,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.525352263169161,0.6832538403947427,0.0,1.562950483557549,0.4145258744431431,1,7.0,1,1,-1.0027716511957188,-1.0027716511957185
2016-05-20,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.26254268054397856,0.1480127685676405,0.0,-0.901829272673286,0.3666129960495505,1,8.0,1,1,-0.6126211108094124,-0.6126211108094123
2016-05-21,air_232dcee6f7c51d37,0,0,1,0,0,0,0,0.5003227791096199,0.832623441834864,0.0,1.6874343096298132,0.17496148247518042,1,8.0,1,1,-0.334378156974589,-0.33437815697458895
2016-05-22,air_232dcee6f7c51d37,0,0,0,1,0,0,0,0.9133092660920487,1.2060474454351677,0.0,1.936401961774342,0.6660684860095036,1,11.0,1,1,-1.0767832595740858,-1.0767832595740856
2016-05-23,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.050971428419525,1.4052069140219963,0.0,1.787021370487625,0.45046053323833735,1,5.0,1,1,-1.281014605030542,-1.2810146050305418
2016-05-24,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.0384566863897544,1.2060474454351677,0.0,0.8409442923384153,0.7978289015918832,1,10.0,1,1,-1.168598347631098,-1.1685983476310977
2016-05-25,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.8882797820325076,0.6085690396746817,0.0,-1.325074281318985,1.0972843915518364,1,2.0,1,1,-0.9615693125108545,-0.9615693125108543
2016-05-26,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.9883977182706722,0.944650642914955,0.0,-0.42879073359868136,1.0733279523550403,1,7.0,1,1,-0.9251993468816225,-0.9251993468816224
2016-05-27,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.5378670051989313,0.34717223715446893,0.0,-1.2503839856756265,0.4624387528367354,1,5.0,1,1,-0.6291529133681542,-0.629152913368154
2016-05-28,air_232dcee6f7c51d37,0,0,1,0,0,0,0,0.525352263169161,0.5587791725279747,0.0,-1.2752807508900792,0.45046053323833735,1,13.0,1,1,-0.43229729520713656,-0.4322972952071365
2016-05-29,air_232dcee6f7c51d37,0,0,0,1,0,0,0,0.8257060718836546,1.0317829104216925,0.0,1.2641893009841145,0.5702427292223189,1,9.0,1,1,-0.941222478592403,-0.9412224785924029
2016-05-30,air_232dcee6f7c51d37,0,1,0,0,0,0,0,0.28757216460351964,0.21025010250102447,0.0,-1.325074281318985,0.4863951920335318,1,7.0,1,1,-1.2677891629835487,-1.2677891629835483
2016-05-31,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.663014425496637,0.6583589068213888,0.0,-0.17982308145415268,0.594199168419115,1,13.0,1,1,-1.038124275129028,-1.0381242751290278
2016-06-01,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.8006765878241136,0.8450709086215406,0.0,0.09404133590482912,0.7978289015918832,1,4.0,1,1,-1.0594884507434021,-1.059488450743402
2016-06-02,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.7005586515859489,0.7952810414748336,0.0,1.9115051965598893,0.594199168419115,1,5.0,1,1,-0.9981936135640671,-0.9981936135640669
2016-06-03,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.5378670051989313,0.5712266393146512,0.0,1.8368149009165304,0.3426565568527541,1,9.0,1,1,-0.6873957254597214,-0.6873957254597213
2016-06-04,air_232dcee6f7c51d37,0,0,1,0,0,0,0,0.8257060718836546,0.944650642914955,0.0,0.6666669358372453,0.594199168419115,1,13.0,1,1,-0.5119042829130778,-0.5119042829130777
2016-06-05,air_232dcee6f7c51d37,0,0,0,1,0,0,0,0.525352263169161,0.47164690502123685,0.0,-0.6279648553143045,0.606177388017513,1,9.0,1,1,-1.1060318333318597,-1.1060318333318595
2016-06-06,air_232dcee6f7c51d37,0,1,0,0,0,0,0,0.6129554573775549,0.5338842389546208,0.0,-1.2005904552467206,0.594199168419115,1,10.0,1,1,-1.2957660596214193,-1.295766059621419
2016-06-07,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.5628964892584728,0.16046023535431705,0.0,-1.325074281318985,0.8457417799854756,1,7.0,1,1,-1.1495231908325496,-1.1495231908325494
2016-06-08,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.8507355559431957,0.957098109701632,0.0,0.09404133590482912,0.6181556076159113,1,9.0,1,1,-0.9834421589731899,-0.9834421589731897
2016-06-09,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.7631323617348017,0.5089893053812673,0.0,-1.325074281318985,0.9894804151662535,1,3.0,1,1,-1.0343092437693184,-1.0343092437693182
2016-06-10,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.050971428419525,1.1438101115017838,0.0,1.2143957705552084,0.9655239759694569,1,14.0,1,1,-0.5917656060429997,-0.5917656060429995
2016-06-11,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.050971428419525,1.1811525118618142,0.0,1.338879596627473,0.785850681993485,1,4.0,1,1,-0.4297539409673301,-0.42975394096733005
2016-06-12,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.1010303965386072,1.0815727775683999,0.0,0.2683186924059993,1.0853061719534383,1,8.0,1,1,-1.063812152951073,-1.0638121529510727
2016-06-13,air_232dcee6f7c51d37,0,1,0,0,0,0,0,0.5879259733180138,0.3845146375144994,0.0,-1.325074281318985,0.8337635603870777,1,7.0,1,1,-1.3575695676487156,-1.3575695676487154
2016-06-14,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.8882797820325076,0.8201759750481871,0.0,-0.030442490167435284,0.8457417799854756,1,6.0,1,1,-1.07449424075826,-1.0744942407582598
2016-06-15,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.7130733936157196,0.32227730358111545,0.0,-1.325074281318985,0.9894804151662535,1,6.0,1,1,-1.013962409850867,-1.0139624098508668
2016-06-16,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.8757650400027372,0.5961215728880047,0.0,-1.325074281318985,1.0014586347646515,1,10.0,1,1,-1.0856849994134083,-1.0856849994134081
2016-06-17,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.1385746226279192,1.1935999786484908,0.0,0.7164604662661509,0.9655239759694569,1,10.0,1,1,-0.5197886810564777,-0.5197886810564776
2016-06-18,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.4514431733721835,1.666603716542209,0.0,1.986195492203248,1.1691537091422255,1,10.0,1,1,-0.4272105867275237,-0.4272105867275236
2016-06-19,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.1510893646576899,1.2060474454351677,0.0,-0.2794101423119641,1.2050883679374196,1,7.0,1,1,-1.0571994319275764,-1.0571994319275761
2016-06-20,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.1510893646576899,1.1438101115017838,0.0,0.1438348663337349,1.0853061719534383,1,7.0,1,1,-1.326540645923077,-1.3265406459230769
2016-06-21,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.9508534921813604,0.7579386411148031,0.0,-0.7026551509576631,1.1811319287406234,1,8.0,1,1,-1.109338193843608,-1.1093381938436078
2016-06-22,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.9508534921813604,0.5338842389546208,0.0,-1.325074281318985,1.1691537091422255,1,7.0,1,1,-1.0462630086964086,-1.0462630086964084
2016-06-23,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.9883977182706722,0.9073082425549246,0.0,-0.5034810292420401,1.2050883679374196,1,8.0,1,1,-1.0419393064887377,-1.0419393064887374
2016-06-24,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.9508534921813604,0.7081487739680962,0.0,-1.325074281318985,1.145197269945429,1,8.0,1,1,-0.5419158629427937,-0.5419158629427936
2016-06-25,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.288751526985166,1.1313626447151068,0.0,-1.325074281318985,1.2649794659294102,1,5.0,1,1,-0.377106508203337,-0.37710650820333697
2016-06-26,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.3012662690149368,1.2931797129419054,0.0,1.1148087096973973,1.2170665875358178,1,5.0,1,1,-0.9488525413118224,-0.9488525413118222
2016-06-27,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.1636041066874603,1.1562575782884603,0.0,1.2641893009841145,1.145197269945429,1,10.0,1,1,-1.271095523495297,-1.2710955234952968
2016-06-28,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.5003227791096199,0.39696210430117634,0.0,-1.325074281318985,0.6900249252063002,1,6.0,1,1,-1.1230723067385628,-1.1230723067385626
2016-06-29,air_232dcee6f7c51d37,0,0,0,0,0,0,1,0.8006765878241136,0.5712266393146512,0.0,-1.325074281318985,0.9295893171742629,1,7.0,1,1,-0.9435114974082289,-0.9435114974082287
2016-06-30,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.9883977182706722,0.9322031761282785,0.0,-1.1756936900322679,1.0493715131582442,1,8.0,1,1,-0.9185866258581259,-0.9185866258581257
2016-07-01,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.3137810110447075,1.3678645136619663,0.0,-0.2296166118830583,1.2769576855278084,1,12.0,1,1,1.687079792823561,1.6870797928235606
2016-07-02,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.4889873994614955,1.5172341151020876,0.0,0.3928025184782637,1.4446527599053822,1,6.0,1,1,1.79339200004747,1.7933920000474695
2016-07-03,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.764311724116448,1.9653429194224519,0.0,0.5670798749794337,1.5883913950861601,1,7.0,1,1,0.4660154222924943,0.4660154222924942
2016-07-04,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.58910533569966,1.766183450835623,0.0,0.4425960489071693,1.4686091991021788,1,12.0,1,1,-0.049776817540249575,-0.04977681754024958
2016-07-05,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.8257060718836546,0.7454911743281266,0.0,-1.325074281318985,1.0613497327566421,1,6.0,1,1,0.3960731806978175,0.3960731806978174
2016-07-06,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.0009124603004431,0.9073082425549246,0.0,-0.3043069075264171,1.0972843915518364,1,2.0,1,1,0.7033103728664342,0.7033103728664339
2016-07-07,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.5390463675805777,2.1271599876492506,0.0,1.8617116661309836,1.2649794659294102,1,17.0,1,1,0.658547338245841,0.6585473382458409
2016-07-08,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.2762367849553957,1.2682847793685519,0.0,-0.8022422118154746,1.2889359051262068,1,5.0,1,1,1.5492299930260527,1.5492299930260522
2016-07-09,air_232dcee6f7c51d37,0,0,1,0,0,0,0,0.9133092660920487,0.6583589068213888,0.0,-1.325074281318985,1.0733279523550403,1,8.0,1,1,1.7524439967865864,1.752443996786586
2016-07-10,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.3137810110447075,1.4549967811687037,0.0,1.5878472487720017,1.0613497327566421,1,8.0,1,1,0.5733449712123256,0.5733449712123255
2016-07-11,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.6141348197592011,1.7288410504755929,0.0,1.787021370487625,1.312892344323003,1,6.0,1,1,-0.0836034289296751,-0.08360342892967508
2016-07-12,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.5015021414912662,1.5172341151020876,0.0,0.24342192719154632,1.5883913950861601,1,6.0,1,1,0.40624659765704324,0.40624659765704313
2016-07-13,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.2512073008958546,0.9944405100616625,0.0,-1.325074281318985,1.4566309795037806,1,6.0,1,1,0.45533333448530733,0.45533333448530716
2016-07-14,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.351325237134019,1.654156249755532,0.0,-0.3541004379553228,1.1931101483390216,1,11.0,1,1,0.6018305386981576,0.6018305386981575
2016-07-15,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.8882797820325076,0.5463317057412977,0.0,-1.325074281318985,1.157175489543827,1,6.0,1,1,1.4052761430530087,1.4052761430530083
2016-07-16,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.1260598805981488,1.006887976848339,0.0,-0.926726037887739,1.0493715131582442,1,12.0,1,1,1.7125133352216253,1.7125133352216249
2016-07-17,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.351325237134019,1.1438101115017838,0.0,-1.3001775161045324,1.4686091991021788,1,10.0,1,1,1.0843048379894373,1.084304837989437
2016-07-18,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.7017380139675953,1.7288410504755929,1.0,0.5421831097649809,1.6363042734797526,1,14.0,1,1,0.04865099154025924,0.04865099154025922
2016-07-19,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.5265316255508072,1.579471449035471,0.0,0.2185251619770935,1.4805874187005768,1,5.0,1,1,0.16767996996320014,0.1676799699632001
2016-07-20,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.4013842052531016,1.2807322461552284,0.0,-0.17982308145415268,1.4326745403069843,1,6.0,1,1,0.49424665435434567,0.49424665435434556
2016-07-21,air_232dcee6f7c51d37,0,0,0,0,1,0,0,0.8382208139134254,0.5836741061013282,0.0,-1.325074281318985,1.145197269945429,1,5.0,1,1,0.6440502190789443,0.6440502190789442
2016-07-22,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.7881618457943428,0.3845146375144994,0.0,-1.325074281318985,1.0853061719534383,1,5.0,1,1,1.448513165129718,1.4485131651297176
2016-07-23,air_232dcee6f7c51d37,0,0,1,0,0,0,0,0.9133092660920487,0.9322031761282785,0.0,-0.9765195683166448,1.0134368543630496,1,8.0,1,1,1.6629179275454,1.6629179275453996
2016-07-24,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.1010303965386072,1.1687050450751373,0.0,0.4923895793360751,0.9176110975758646,1,4.0,1,1,0.45100963227763635,0.45100963227763624
2016-07-25,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.201148332776772,1.0317829104216925,0.0,-1.125900159603362,1.1691537091422255,1,6.0,1,1,0.014315709302872444,0.014315709302872424
2016-07-26,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.088515654508837,0.9695455764883085,0.0,-1.3001775161045324,1.2050883679374196,1,5.0,1,1,0.5105241214891069,0.5105241214891066
2016-07-27,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.176118848717231,0.957098109701632,0.0,-1.2503839856756265,1.324870563921401,1,6.0,1,1,0.648628256710596,0.6486282567105958
2016-07-28,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.4264136893126425,1.4301018475953502,0.0,-0.030442490167435284,1.4326745403069843,1,5.0,1,1,0.8014838465229623,0.8014838465229621
2016-07-29,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.5140168835210366,1.591918915822148,0.0,1.538053718343096,1.3847616619133916,1,4.0,1,1,1.615865874108981,1.6158658741089806
2016-07-30,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.5140168835210366,1.654156249755532,0.0,1.363776361841926,1.2889359051262068,1,2.0,1,1,1.6962358680868643,1.6962358680868639
2016-07-31,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.5515611096103483,1.3927594472353197,0.0,0.3928025184782637,1.5644349558893635,1,10.0,1,1,0.48152988315531353,0.4815298831553134
2016-08-01,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.5390463675805777,1.4798917147420572,0.0,-0.8520357422443804,1.5883913950861601,1,4.0,1,1,-0.022817262598301427,-0.022817262598301438
2016-08-02,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.351325237134019,1.2184949122218443,0.0,-0.901829272673286,1.336848783519799,1,8.0,1,1,0.21880139018330938,0.2188013901833093
2016-08-03,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.4639579154019544,1.542129048675441,0.0,-0.3043069075264171,1.4446527599053822,1,9.0,1,1,0.5252755760799841,0.525275576079984
2016-08-04,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.626649561788972,1.666603716542209,0.0,0.7911507619095097,1.5644349558893635,1,3.0,1,1,0.6120039556573833,0.6120039556573832
2016-08-05,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.7017380139675953,1.716393583688916,0.0,1.363776361841926,1.5883913950861601,1,5.0,1,1,1.3315188700986222,1.331518870098622
2016-08-06,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.751796982086678,1.815973317982331,0.0,0.8658410575528686,1.7321300302669376,1,6.0,1,1,1.165692173663243,1.1656921736632428
2016-08-07,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.6892232719378248,1.7412885172622699,0.0,1.4633634226997372,1.576413175487762,1,14.0,1,1,0.3464777730215921,0.34647777302159205
2016-08-08,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.6767085299080542,1.6914986501155629,0.0,-0.17982308145415268,1.672238932274947,1,9.0,1,1,-0.010100491399269279,-0.010100491399269293
2016-08-09,air_232dcee6f7c51d37,0,0,0,0,0,1,0,2.1022097589202535,2.2516346555160185,0.0,0.6915637010516981,1.7201518106685394,1,5.0,1,1,0.5596108583173709,0.5596108583173708
2016-08-10,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.751796982086678,1.791078384408977,0.0,-0.10513278581079388,1.756086469463734,1,12.0,1,1,1.2470795093370488,1.2470795093370486
2016-08-11,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.5265316255508072,1.554576515462118,1.0,-0.10513278581079388,1.6602607126765487,1,7.0,1,1,1.0344550948892313,1.034455094889231
2016-08-12,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.4514431733721835,1.5296815818887641,0.0,0.04424780547592331,1.5404785166925674,1,8.0,1,1,0.7381543259517822,0.7381543259517821
2016-08-13,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.4264136893126425,1.5172341151020876,1.0,0.4674928141216223,1.4326745403069843,1,6.0,1,1,0.8518422604711297,0.8518422604711294
2016-08-14,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.3638399791637896,1.3429695800886123,1.0,-0.3789972031697757,1.4566309795037806,1,6.0,1,1,0.1419920921411552,0.14199209214115516
2016-08-15,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.4389284313424133,1.3927594472353197,1.0,-1.150796924817815,1.5644349558893635,1,11.0,1,1,-0.21814686821543522,-0.21814686821543516
2016-08-16,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.4764726574317246,1.679051183328886,0.0,-0.8022422118154746,1.4805874187005768,1,10.0,1,1,-0.1375225388135714,-0.13752253881357138
2016-08-17,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.7017380139675953,1.828420784769007,0.0,1.164602240126303,1.3967398815117897,1,9.0,1,1,0.2065932898322385,0.20659328983223846
2016-08-18,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.4764726574317246,1.4923391815287341,0.0,-1.0512098639600034,1.6602607126765487,1,9.0,1,1,0.39531017442587557,0.39531017442587546
2016-08-19,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.5640758516401192,1.579471449035471,0.0,0.3928025184782637,1.6363042734797526,1,16.0,1,1,1.3063396631245385,1.3063396631245383
2016-08-20,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.326295753074478,1.2931797129419054,0.0,-0.926726037887739,1.5285002970941695,1,7.0,1,1,1.2259696691466555,1.225969669146655
2016-08-21,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.6016200777294305,1.7288410504755929,0.0,0.6417701706227925,1.4566309795037806,1,5.0,1,1,0.21498635882359973,0.21498635882359965
2016-08-22,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.326295753074478,1.0815727775683999,0.0,-1.325074281318985,1.420696320708586,1,7.0,1,1,-0.5976153207945545,-0.5976153207945544
2016-08-23,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.4639579154019544,1.3429695800886123,0.0,-0.901829272673286,1.5404785166925674,1,8.0,1,1,0.3510558106532437,0.3510558106532436
2016-08-24,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.4264136893126425,1.4425493143820267,0.0,-0.8520357422443804,1.4566309795037806,1,7.0,1,1,0.48102121230735223,0.4810212123073521
2016-08-25,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.6141348197592011,1.629261316182179,0.0,1.6376407792009078,1.4566309795037806,1,3.0,1,1,0.569529939852616,0.5695299398526158
2016-08-26,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.651679045848513,1.641708782968855,0.0,1.2143957705552084,1.5165220774957713,1,6.0,1,1,1.5100623377330336,1.5100623377330333
2016-08-27,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.1510893646576899,0.9197557093416016,0.0,-1.325074281318985,1.2290448071342162,1,3.0,1,1,1.5530450243857623,1.5530450243857619
2016-08-28,air_232dcee6f7c51d37,0,0,0,1,0,0,0,0.9383387501515902,0.6210165064613586,0.0,-1.325074281318985,1.1931101483390216,1,7.0,1,1,0.59089411546699,0.5908941154669899
2016-08-29,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.3137810110447075,1.3056271797285823,0.0,-0.6777583857432101,1.2889359051262068,1,11.0,1,1,-0.2079734512562095,-0.20797345125620945
2016-08-30,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.2512073008958546,1.0566778439950464,0.0,-1.1756936900322679,1.336848783519799,1,5.0,1,1,0.33299799555061804,0.33299799555061793
2016-08-31,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.4639579154019544,1.4301018475953502,0.0,1.4882601879141906,1.336848783519799,1,10.0,1,1,0.6262467394002994,0.6262467394002992
2016-09-01,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.4889873994614955,1.604366382608825,0.0,1.1894990053407557,1.2769576855278084,1,1.0,1,1,0.3576685316767404,0.35766853167674034
2016-09-02,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.4514431733721835,1.2682847793685519,0.0,-0.10513278581079388,1.3967398815117897,1,2.0,1,1,1.1794262865581977,1.1794262865581975
2016-09-03,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.5140168835210366,1.604366382608825,0.0,0.5172863445505281,1.5883913950861601,1,8.0,1,1,1.576698218815962,1.5766982188159617
2016-09-04,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.4514431733721835,1.5296815818887641,0.0,-0.2047198466686055,1.5165220774957713,1,17.0,1,1,0.26076673514011545,0.2607667351401154
2016-09-05,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.6641937878782833,1.666603716542209,0.0,1.0650151792684912,1.6123478342829562,1,5.0,1,1,-0.14591560780493262,-0.1459156078049326
2016-09-06,air_232dcee6f7c51d37,0,0,0,0,0,1,0,1.714252755997366,1.591918915822148,0.0,1.0650151792684912,1.7441082498653355,1,5.0,1,1,0.33299799555061804,0.33299799555061793
2016-09-07,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.5015021414912662,1.3305221133019358,0.0,-0.7524486813865688,1.6842171518733449,1,2.0,1,1,0.39887087036160457,0.39887087036160446
2016-09-08,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.4138989472828718,1.3429695800886123,0.0,-1.0014163335310977,1.600369614684558,1,5.0,1,1,0.4993333628339585,0.4993333628339584
2016-09-09,air_232dcee6f7c51d37,1,0,0,0,0,0,0,1.4889873994614955,1.604366382608825,0.0,-0.005545724952982493,1.3488270031181975,1,9.0,1,1,1.3956113969417443,1.3956113969417439
2016-09-10,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.4389284313424133,1.4425493143820267,0.0,-0.3043069075264171,1.4326745403069843,1,9.0,1,1,1.74201624440338,1.7420162444033795
2016-09-11,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.0134272023302133,0.6832538403947427,0.0,-1.2752807508900792,1.133219050347031,1,5.0,1,1,0.5598651937413516,0.5598651937413515
2016-09-12,air_232dcee6f7c51d37,0,1,0,0,0,0,0,1.201148332776772,1.006887976848339,0.0,-1.2503839856756265,1.336848783519799,1,4.0,1,1,-0.13141848863803596,-0.13141848863803596
2016-09-13,air_232dcee6f7c51d37,0,0,0,0,0,1,0,0.9383387501515902,0.5338842389546208,0.0,-1.325074281318985,1.2050883679374196,1,11.0,1,1,0.22109040899913515,0.2210904089991351
2016-09-14,air_232dcee6f7c51d37,0,0,0,0,0,0,1,1.0009124603004431,0.8699658421948945,0.0,-1.2503839856756265,1.1092626111502348,1,4.0,1,1,0.48992295214667475,0.48992295214667464
2016-09-15,air_232dcee6f7c51d37,0,0,0,0,1,0,0,1.1260598805981488,0.8450709086215406,0.0,-1.3001775161045324,1.3009141247246048,1,6.0,1,1,0.7109404355858535,0.7109404355858533
2016-09-16,air_232dcee6f7c51d37,1,0,0,0,0,0,0,0.9758829762409015,0.5961215728880047,0.0,-1.325074281318985,1.2649794659294102,1,9.0,1,1,1.3493223497772673,1.3493223497772668
2016-09-17,air_232dcee6f7c51d37,0,0,1,0,0,0,0,1.2762367849553957,1.2184949122218443,0.0,-0.005545724952982493,1.2290448071342162,1,7.0,1,1,1.6639352692413225,1.663935269241322
2016-09-18,air_232dcee6f7c51d37,0,0,0,1,0,0,0,1.1886335907470018,0.9073082425549246,0.0,-1.325074281318985,1.3009141247246048,1,8.0,1,1,0.862270012854336,0.8622700128543358
2016-09-19,air_232dcee6f7c51d37,0,1,0,0,0,0,0,0.7756471037645725,0.40940957108785286,1.0,-1.325074281318985,0.9415675367726607,1,6.0,1,1,-0.1334531720298811,-0.13345317202988108
