visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-08-26,air_f927b2da69a82341,1,0,0,0,0,0,0,1.5839800322887008,1.5835376342480079,0.0,0.9985621607180335,1.4069403641700782,1,23.0,1,1,1.2524118974370304,1.25241189743703
2016-08-27,air_f927b2da69a82341,0,0,1,0,0,0,0,1.3422990350518433,1.4026976100297224,0.0,-0.4032227539537115,1.4069403641700782,1,13.0,1,1,1.2930898984012464,1.293089898401246
2016-08-29,air_f927b2da69a82341,0,1,0,0,0,0,0,1.0315663243187412,0.9166900449430799,0.0,-1.4675409299081845,1.0113716905317869,1,13.0,1,1,-0.37350464997882565,-0.373504649978826
2016-08-30,air_f927b2da69a82341,0,0,0,0,0,1,0,1.0315663243187412,0.9392950479703656,0.0,0.9206852210140475,0.9774658042199333,1,16.0,1,1,0.13846048641695904,0.1384604864169587
2016-09-01,air_f927b2da69a82341,0,0,0,0,1,0,0,1.284755940471639,1.3348826009478651,0.0,1.2581519597313195,1.192203084195006,1,14.0,1,1,0.16180821478103574,0.1618082147810354
2016-09-02,air_f927b2da69a82341,1,0,0,0,0,0,0,1.3653162728839248,1.4253026130570081,0.0,1.5696597185472627,1.2713168189226642,1,9.0,1,1,0.9395041977122912,0.9395041977122909
2016-09-03,air_f927b2da69a82341,0,0,1,0,0,0,0,1.5264369377084965,1.662655144843508,0.0,-0.4032227539537115,1.4973560610016876,1,7.0,1,1,1.3154748338430933,1.3154748338430928
2016-09-05,air_f927b2da69a82341,0,1,0,0,0,0,0,1.2732473215555982,1.131437573702294,0.0,-1.233910110796227,1.4182423262740296,1,5.0,1,1,-0.3147742817227977,-0.31477428172279803
2016-09-06,air_f927b2da69a82341,0,0,0,0,0,1,0,1.3883335107160064,1.5496301297070796,0.0,0.32362868328348976,1.4182423262740296,1,1.0,1,1,0.13846048641695904,0.1384604864169587
2016-09-08,air_f927b2da69a82341,0,0,0,0,1,0,0,1.238721464807476,1.0297150600795084,0.0,-1.285828070598884,1.3278266294424201,1,6.0,1,1,0.29587712920155856,0.29587712920155823
2016-09-09,air_f927b2da69a82341,1,0,0,0,0,0,0,1.1351438945631083,1.1201350721886512,0.0,0.29766970338216103,1.203505046298957,1,15.0,1,1,1.144097693686159,1.1440976936861587
2016-09-10,air_f927b2da69a82341,0,0,1,0,0,0,0,1.1696697513112309,1.142740075215937,0.0,1.4658237989419487,1.0339756147396892,1,6.0,1,1,1.4719286837054628,1.4719286837054624
2016-09-12,air_f927b2da69a82341,0,1,0,0,0,0,0,1.376824891799966,1.357487603975151,0.0,-0.9483613318816122,1.2713168189226642,1,5.0,1,1,-0.3010544825810207,-0.301054482581021
2016-09-13,air_f927b2da69a82341,0,0,0,0,0,1,0,1.1811783702272718,1.0297150600795084,0.0,-1.4415819500068559,1.2600148568187128,1,7.0,1,1,0.03255326497166272,0.032553264971662395
2016-09-15,air_f927b2da69a82341,0,0,0,0,1,0,0,1.1351438945631083,0.9958075555385798,0.0,-1.2079511308948983,1.1809011220910546,1,20.0,1,1,0.4961380570253916,0.49613805702539127
2016-09-16,air_f927b2da69a82341,1,0,0,0,0,0,0,1.215704226975394,1.2105550842977941,0.0,-0.3253458142497255,1.2374109326108105,1,7.0,1,1,1.1002906157246957,1.1002906157246952
2016-09-17,air_f927b2da69a82341,0,0,1,0,0,0,0,1.3538076539678843,1.1992525827841511,0.0,-0.6108945931643404,1.508658023105639,1,15.0,1,1,1.3980343269243127,1.3980343269243125
2016-09-19,air_f927b2da69a82341,0,1,0,0,0,0,0,1.0085490864866595,0.8149675313202944,1.0,-1.4675409299081845,1.0339756147396892,1,13.0,1,1,-0.30298006842548064,-0.3029800684254809
2016-09-20,air_f927b2da69a82341,0,0,0,0,0,1,0,0.778376708165843,0.5437074949928657,0.0,-1.4675409299081845,0.9774658042199333,1,5.0,1,1,-0.6146842769974323,-0.6146842769974326
2016-09-22,air_f927b2da69a82341,0,0,0,0,1,0,0,0.9164801351583328,0.7923625282930084,1.0,-1.285828070598884,1.0904854252594451,1,19.0,1,1,0.3442574735436144,0.3442574735436141
2016-09-23,air_f927b2da69a82341,1,0,0,0,0,0,0,0.9049715162422919,0.7810600267793658,0.0,-1.2598690906975556,1.0452775768436406,1,8.0,1,1,0.6542767945016636,0.6542767945016633
2016-09-27,air_f927b2da69a82341,0,0,0,0,0,1,0,1.3538076539678843,1.3348826009478651,0.0,-0.19555091474308245,1.2826187810266154,1,10.0,1,1,0.24773748309006025,0.2477374830900599
2016-09-29,air_f927b2da69a82341,0,0,0,0,1,0,0,0.9049715162422919,0.7697575252657228,0.0,-1.4675409299081845,0.9435599179080801,1,16.0,1,1,0.40009946303295246,0.40009946303295213
2016-09-30,air_f927b2da69a82341,1,0,0,0,0,0,0,0.8359198027460472,0.83757253434758,0.0,-0.5070586735590258,0.7514265621409097,1,20.0,1,1,1.2962189753984938,1.2962189753984934
2016-10-01,air_f927b2da69a82341,0,0,1,0,0,0,0,0.9855318486545775,0.8262700328339371,0.0,-1.3637050103028698,1.0565795389475918,1,6.0,1,1,1.3181225143792257,1.3181225143792252
2016-10-03,air_f927b2da69a82341,0,1,0,0,0,0,0,1.0430749432347817,0.9732025525112942,0.0,-1.4675409299081845,1.0226736526357383,1,9.0,1,1,-0.4421036456877108,-0.4421036456877111
2016-10-04,air_f927b2da69a82341,0,0,0,0,0,1,0,0.962514610822496,0.9845050540249372,0.0,-1.0521972514869264,1.0113716905317869,1,14.0,1,1,0.10018946775831787,0.10018946775831754
2016-10-06,air_f927b2da69a82341,0,0,0,0,1,0,0,0.9279887540743734,0.9958075555385798,0.0,0.972603180816705,0.875748145284373,1,4.0,1,1,0.2944329398182136,0.2944329398182133
2016-10-07,air_f927b2da69a82341,1,0,0,0,0,0,0,0.8129025649139652,0.9166900449430799,0.0,0.6351364420994329,0.5931990926855935,1,6.0,1,1,1.0499846855381798,1.0499846855381796
2016-10-08,air_f927b2da69a82341,0,0,1,0,0,0,0,1.1351438945631083,1.0975300691613656,0.0,-0.7406894926709834,1.1130893494673477,1,11.0,1,1,1.2117338964728144,1.211733896472814
2016-10-10,air_f927b2da69a82341,0,1,0,0,0,0,0,0.3755750461044141,0.4080774768291517,1.0,0.7130133818034189,0.48017947164608166,1,10.0,1,1,0.03688583312169757,0.03688583312169724
2016-10-11,air_f927b2da69a82341,0,0,0,0,0,1,0,0.3755750461044141,0.28374996017908016,0.0,-0.6108945931643404,0.44627358533422806,1,11.0,1,1,-0.2144031195803237,-0.21440311958032401
2016-10-13,air_f927b2da69a82341,0,0,0,0,1,0,0,0.23747161911192388,0.22723745261086595,0.0,-0.8704843921776264,0.37846181271052126,1,4.0,1,1,0.26290147161518224,0.2629014716151819
2016-10-14,air_f927b2da69a82341,1,0,0,0,0,0,0,0.2719974758600464,0.27244745866543757,0.0,-0.35130479415105426,0.2993480779828629,1,11.0,1,1,1.1505965459112113,1.150596545911211
2016-10-15,air_f927b2da69a82341,0,0,1,0,0,0,0,0.45613537851669983,0.6567325101292942,0.0,1.232192979829991,0.05070491169593683,1,10.0,1,1,1.4483402571108286,1.4483402571108281
2016-10-17,air_f927b2da69a82341,0,1,0,0,0,0,0,0.778376708165843,0.6793375131565799,0.0,-0.42918173385504005,0.7401246000369589,1,14.0,1,1,-0.3559336791481288,-0.3559336791481291
2016-10-18,air_f927b2da69a82341,0,0,0,0,0,1,0,0.8474284216620876,0.8714800388885087,0.0,-0.16959193484175392,0.8644461831804215,1,11.0,1,1,0.1572349484004434,0.15723494840044305
2016-10-20,air_f927b2da69a82341,0,0,0,0,1,0,0,0.8013939459979246,0.8036650298066514,0.0,0.08999786417153217,0.7514265621409097,1,10.0,1,1,0.38589826743006045,0.3858982674300601
2016-10-21,air_f927b2da69a82341,1,0,0,0,0,0,0,0.3640664271883731,0.2950524616927232,0.0,-0.9483613318816122,0.48017947164608166,1,14.0,1,1,1.165519836205776,1.1655198362057755
2016-10-22,air_f927b2da69a82341,0,0,1,0,0,0,0,0.24898023802796487,0.035094926878937595,0.0,-1.4675409299081845,0.3445559263986676,1,8.0,1,1,1.5157357616669263,1.5157357616669258
2016-10-24,air_f927b2da69a82341,0,1,0,0,0,0,0,0.16841990561567918,0.28374996017908016,0.0,1.2581519597313195,0.15242257063149747,1,16.0,1,1,-0.2495450612417175,-0.2495450612417178
2016-10-25,air_f927b2da69a82341,0,0,0,0,0,1,0,0.2719974758600464,0.1707249450426517,0.0,-1.233910110796227,0.09591276011174159,1,9.0,1,1,0.18082337499507758,0.18082337499507725
2016-10-27,air_f927b2da69a82341,0,0,0,0,1,0,0,0.3410491893562915,0.35156496926093744,0.0,0.5313005224941186,0.32195200219076514,1,13.0,1,1,0.44005536930549605,0.4400553693054957
2016-10-28,air_f927b2da69a82341,1,0,0,0,0,0,0,0.20294576236380174,0.012489923851651976,0.0,-1.4675409299081845,0.2541402295670581,1,15.0,1,1,1.102938296260828,1.1029382962608276
2016-10-29,air_f927b2da69a82341,0,0,1,0,0,0,0,0.12238542995151563,0.012489923851651976,0.0,-0.01383805543378236,0.05070491169593683,1,9.0,1,1,1.6317523087956372,1.6317523087956367
2016-10-31,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.004209378124933205,-0.10053509128477651,0.0,-0.896443372078955,-0.06231470934357495,1,5.0,1,1,-0.14099015926028874,-0.14099015926028907
2016-11-01,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.11929556728534146,-0.02141758068927665,0.0,0.2717107234808325,-0.0736166714475261,1,14.0,1,1,0.04049630658005995,0.04049630658005962
2016-11-03,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.18834728078158658,-0.22486260793484802,1.0,0.7130133818034189,-0.17533433038308674,1,3.0,1,1,0.48097406850026964,0.4809740685002693
2016-11-04,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.1653300429495048,-0.06662758674384789,0.0,0.9985621607180335,-0.26575002721469604,1,10.0,1,1,0.5632928633509318,0.5632928633509314
2016-11-05,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.07326109162117832,0.035094926878937595,0.0,1.1283570602246766,-0.18663629248703786,1,6.0,1,1,1.3301574259071,1.3301574259070998
2016-11-08,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.1653300429495048,-0.3265851215576335,0.0,-1.4675409299081845,-0.028408823031721337,1,13.0,1,1,-0.17926117791892993,-0.17926117791893023
2016-11-10,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.5911489428430154,-0.6091476593987047,0.0,-1.233910110796227,-0.6952245871648409,1,7.0,1,1,0.18491524491455494,0.1849152449145546
2016-11-11,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.09627832945325988,-0.11183759279841952,0.0,0.5572595023954471,-0.15273040617518424,1,15.0,1,1,0.7873829159999565,0.7873829159999561
2016-11-12,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.05024385378909655,-0.04402258371656227,0.0,0.972603180816705,-0.08491863355147723,1,14.0,1,1,1.6714675168376234,1.671467516837623
2016-11-14,air_f927b2da69a82341,0,1,0,0,0,0,0,0.14540266778359762,-0.06662758674384789,0.0,-1.4415819500068559,0.35585788850261874,1,10.0,1,1,-0.3645988154481985,-0.3645988154481988
2016-11-15,air_f927b2da69a82341,0,0,0,0,0,1,0,0.11087681103547505,0.3289599662336518,0.0,-0.6368535730656689,-0.0171068609277702,1,7.0,1,1,-0.04639575465119454,-0.04639575465119486
2016-11-17,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.3724851834382397,-0.25877011247577625,0.0,0.47938256269146134,-0.4352794587739637,1,14.0,1,1,0.3546074974575865,0.3546074974575862
2016-11-18,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.15382142403346402,-0.10053509128477651,0.0,0.9206852210140475,-0.4917892692937196,1,7.0,1,1,1.1753884636586331,1.1753884636586327
2016-11-19,air_f927b2da69a82341,0,0,1,0,0,0,0,0.13389404886755663,-0.05532508523020528,0.0,-1.4675409299081845,0.2541402295670581,1,7.0,1,1,1.4967206014528844,1.496720601452884
2016-11-22,air_f927b2da69a82341,0,0,0,0,0,1,0,0.23747161911192388,0.14811994201536607,0.0,0.6351364420994329,0.37846181271052126,1,9.0,1,1,0.959482150848563,0.9594821508485627
2016-11-24,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.5911489428430154,-0.4961226442622762,0.0,-0.42918173385504005,-0.6048088903332314,1,7.0,1,1,-0.18455653899119473,-0.18455653899119506
2016-11-25,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.5451144671788521,-0.5300301488032049,0.0,0.1159568440728607,-0.5482990798134755,1,8.0,1,1,1.0894591953496084,1.0894591953496082
2016-11-26,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.4070110401863621,-0.3378876230712765,0.0,0.40150562298747555,-0.5822049661253291,1,19.0,1,1,1.6996292098128498,1.6996292098128494
2016-11-28,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.5105886104307296,-0.5639376533441333,0.0,-0.9224023519802836,-0.35616572404630553,1,8.0,1,1,-0.26976371260854676,-0.2697637126085471
2016-11-29,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.5566230860948929,-0.5639376533441333,0.0,-0.42918173385504005,-0.37876964825420784,1,5.0,1,1,0.14471864041145382,0.1447186404114535
2016-12-01,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.19985589969762735,-0.3265851215576335,0.0,-1.0002792916842695,-0.09622059565542837,1,8.0,1,1,0.23088860695103583,0.2308886069510355
2016-12-02,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.45304551585052544,-0.4735176412349906,0.0,0.9466442009153765,-0.41267553456606143,1,17.0,1,1,1.2589107496620826,1.2589107496620822
2016-12-03,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.5105886104307296,-0.4735176412349906,0.0,0.8428082813100619,-0.5482990798134755,1,14.0,1,1,1.9882263882512823,1.9882263882512818
2016-12-05,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.10778694836930067,-0.202257604907562,0.0,0.34958766318481826,-0.0171068609277702,1,14.0,1,1,-0.22740082403042824,-0.22740082403042858
2016-12-06,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.5105886104307296,-0.5300301488032049,0.0,-0.19555091474308245,-0.638714776645085,1,10.0,1,1,0.08237779869706349,0.08237779869706316
2016-12-08,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.6256747995911378,-0.733475176048776,0.0,0.8428082813100619,-0.6274128145411337,1,17.0,1,1,0.5368160579896077,0.5368160579896074
2016-12-09,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.4990799915146888,-0.3491901245849191,0.0,-0.27342785444706846,-0.5256951556055732,1,5.0,1,1,1.6608767946930936,1.6608767946930934
2016-12-10,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.8328299400798728,-0.9030126987534187,0.0,0.5053415425927898,-0.7630363597885479,1,26.0,1,1,2.13047904251076,2.1304790425107596
2016-12-12,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.9248988914081993,-1.02734021540349,0.0,-0.5589766333616831,-0.966471677659669,1,8.0,1,1,-0.10103425298774514,-0.10103425298774546
2016-12-13,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.6026575617590563,-0.6769626684805617,0.0,-1.4675409299081845,-0.42397749667001255,1,15.0,1,1,0.2730107972985969,0.2730107972985965
2016-12-15,air_f927b2da69a82341,0,0,0,0,1,0,0,-1.07451093731673,-1.1177602275126328,0.0,0.08999786417153217,-0.9551697155557181,1,9.0,1,1,0.7582584301025,0.7582584301024997
2016-12-16,air_f927b2da69a82341,1,0,0,0,0,0,0,-1.2126143643092198,-1.2986002517309185,0.0,-0.16959193484175392,-1.0568873744912786,1,23.0,1,1,1.7711165842884249,1.7711165842884244
2016-12-17,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.8903730346600769,-0.891710197239776,0.0,0.1159568440728607,-1.0229814881794248,1,17.0,1,1,2.415947143951945,2.4159471439519447
2016-12-19,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.6832178941713419,-0.6769626684805617,0.0,0.8428082813100619,-0.706526549268792,1,13.0,1,1,0.24581189724560032,0.2458118972456
2016-12-20,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.5105886104307296,-0.6317526624259904,0.0,-1.2598690906975556,-0.4013735724621103,1,10.0,1,1,0.7084338963770993,0.7084338963770989
2016-12-22,air_f927b2da69a82341,0,0,0,0,1,0,0,0.11087681103547505,0.06900243141986621,0.0,-1.4675409299081845,0.09591276011174159,1,17.0,1,1,1.7812259099718395,1.781225909971839
2016-12-23,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.5220972293467704,-0.48482014274863344,1.0,-0.5589766333616831,-0.6500167387490361,1,23.0,1,1,1.465189133249853,1.4651891332498526
2016-12-24,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.8443385589959135,-0.9369202032943473,0.0,-0.5589766333616831,-0.7178285113727432,1,13.0,1,1,1.6189953025760901,1.6189953025760897
2016-12-26,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.6026575617590563,-0.6317526624259904,0.0,-1.4675409299081845,-0.5935069282292802,1,7.0,1,1,0.456182150752848,0.4561821507528477
2016-12-27,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.5105886104307296,-0.24746761096213363,0.0,-1.3896639902041987,-0.8195461703083038,1,9.0,1,1,0.9479286357818034,0.9479286357818031
2016-12-29,air_f927b2da69a82341,0,0,0,0,1,0,0,-1.1665798886450567,-1.2081802396217758,1.0,-1.0002792916842695,-1.1020952229070833,1,4.0,1,1,1.4264367181300968,1.4264367181300965
2016-12-30,air_f927b2da69a82341,1,0,0,0,0,0,0,-1.143562650812975,-1.0725502214580616,1.0,-0.03979703533511088,-1.0342834502833762,1,11.0,1,1,0.9293948720288766,0.9293948720288762
2017-01-06,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.9824419859884034,-0.959525206321633,0.0,0.2717107234808325,-0.8421500945162061,1,8.0,1,1,0.5348904721451477,0.5348904721451474
2017-01-07,air_f927b2da69a82341,0,0,1,0,0,0,0,-1.0284764616525668,-1.0838527229717043,0.0,0.42746460288880406,-1.090793260803132,1,4.0,1,1,1.0454114191575876,1.0454114191575872
2017-01-09,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.7637782265836278,-0.8125926866442761,1.0,-0.42918173385504005,-0.7178285113727432,1,4.0,1,1,-0.25026715593338994,-0.2502671559333903
2017-01-10,air_f927b2da69a82341,0,0,0,0,0,1,0,-0.7177437509194645,-0.7108701730214904,0.0,0.16787480387551795,-0.7178285113727432,1,13.0,1,1,-0.20260890628300662,-0.20260890628300693
2017-01-12,air_f927b2da69a82341,0,0,0,0,1,0,0,-1.0860195562327708,-1.18557523659449,0.0,-0.09171499513776814,-1.090793260803132,1,9.0,1,1,-0.003070073150846042,-0.0030700731508463653
2017-01-13,air_f927b2da69a82341,1,0,0,0,0,0,0,-1.1205454129808934,-1.1403652305399186,0.0,0.2717107234808325,-1.0116795260754738,1,5.0,1,1,1.0107508739573088,1.0107508739573083
2017-01-14,air_f927b2da69a82341,0,0,1,0,0,0,0,-1.5118384561262814,-1.479440275949204,0.0,0.2717107234808325,-1.5654756691690814,1,8.0,1,1,1.301755034701316,1.3017550347013158
2017-01-16,air_f927b2da69a82341,0,1,0,0,0,0,0,-1.4197695047979548,-1.3890202638400613,0.0,0.6091774621981044,-1.2942285786742531,1,5.0,1,1,-0.3313824596312646,-0.33138245963126495
2017-01-17,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.281666077805465,-1.174272735080847,0.0,-0.2215098946444112,-1.2490207302584486,1,11.0,1,1,0.0070392525325686075,0.007039252532568283
2017-01-19,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.9939506049044443,-0.9934327108625616,0.0,-0.5589766333616831,-0.9212638292438644,1,4.0,1,1,0.27084451322357944,0.2708445132235791
2017-01-20,air_f927b2da69a82341,1,0,0,0,0,0,0,-1.2356316021413016,-1.253390245676347,0.0,-0.7926074524736405,-1.1020952229070833,1,15.0,1,1,1.033857904090828,1.0338579040908276
2017-01-21,air_f927b2da69a82341,0,0,1,0,0,0,0,-1.270157458889424,-1.332507756271847,0.0,0.1938337837768467,-1.1246991471149856,1,14.0,1,1,1.62188368134278,1.6218836813427797
2017-01-23,air_f927b2da69a82341,0,1,0,0,0,0,0,-1.603907407454608,-1.558557786544704,0.0,-0.45514071375636866,-1.4185501618177163,1,6.0,1,1,-0.3414917853146793,-0.3414917853146796
2017-01-24,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.5118384561262814,-1.479440275949204,0.0,-0.5589766333616831,-1.3959462376098137,1,10.0,1,1,0.08237779869706349,0.08237779869706316
2017-01-27,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.9248988914081993,-0.7560801790760618,0.0,-0.35130479415105426,-1.090793260803132,1,4.0,1,1,1.319807401993128,1.3198074019931276
2017-01-28,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.9018816535761177,-0.9708277078352758,0.0,1.024521140619362,-0.9325657913478156,1,9.0,1,1,1.7901317445024667,1.7901317445024663
2017-01-30,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.7407609887515461,-0.5752401548577761,0.0,-0.8445254122762978,-0.9325657913478156,1,8.0,1,1,-0.2825207188280938,-0.28252071882809415
2017-01-31,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.3392091723856692,-1.3890202638400613,0.0,-0.11767397503909666,-1.1925109197386925,1,41.0,1,1,0.09994876952776038,0.09994876952776005
2017-02-02,air_f927b2da69a82341,0,0,0,0,1,0,0,-1.1550712697290157,-1.1403652305399186,0.0,0.06403888427020366,-1.147303071322888,1,15.0,1,1,0.2056152927424992,0.20561529274249887
2017-02-03,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.9018816535761177,-0.7786851821033475,0.0,-0.01383805543378236,-0.8534520566201573,1,12.0,1,1,1.016286933260131,1.0162869332601308
2017-02-04,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.9824419859884034,-0.9821302093489188,0.0,1.1283570602246766,-1.0568873744912786,1,15.0,1,1,1.677725670832118,1.6777256708321178
2017-02-06,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.9824419859884034,-0.891710197239776,0.0,0.01212092446754639,-1.0003775639715227,1,7.0,1,1,-0.3094789206505329,-0.30947892065053323
2017-02-07,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.327700553469628,-1.4681377744355613,0.0,-0.766648472572312,-1.1360011092189366,1,6.0,1,1,0.023888128671593022,0.023888128671592696
2017-02-09,air_f927b2da69a82341,0,0,0,0,1,0,0,-1.3507177913017099,-1.5133477804901327,0.0,-1.4415819500068559,-1.1586050334268392,1,5.0,1,1,0.12137091204737714,0.12137091204737681
2017-02-10,air_f927b2da69a82341,1,0,0,0,0,0,0,-1.4427867426300365,-1.3890202638400613,0.0,0.24575174357950375,-1.3846442755058628,1,10.0,1,1,1.1984954937921521,1.198495493792152
2017-02-11,air_f927b2da69a82341,0,0,1,0,0,0,0,-1.5003298372102405,-1.3777177623264185,1.0,0.29766970338216103,-1.407248199713765,1,17.0,1,1,1.5848161538369263,1.5848161538369259
2017-02-13,air_f927b2da69a82341,0,1,0,0,0,0,0,-1.2356316021413016,-1.1403652305399186,0.0,-0.35130479415105426,-1.1812089576347415,1,6.0,1,1,-0.21344032665809373,-0.21344032665809404
2017-02-14,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.2586488399733833,-1.174272735080847,0.0,0.06403888427020366,-1.1812089576347415,1,22.0,1,1,0.19382107944518212,0.1938210794451818
2017-02-16,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.9018816535761177,-0.6317526624259904,0.0,0.8168493014087335,-1.1360011092189366,1,6.0,1,1,0.5483695730563674,0.5483695730563669
2017-02-17,air_f927b2da69a82341,1,0,0,0,0,0,0,-0.5566230860948929,-0.5978451578850619,0.0,-1.4675409299081845,-0.4578833829818662,1,9.0,1,1,1.2851468567928492,1.2851468567928488
2017-02-18,air_f927b2da69a82341,0,0,1,0,0,0,0,-0.9248988914081993,-1.10645772599899,0.0,-0.5849356132630117,-0.8082442082043526,1,5.0,1,1,1.7323641691686686,1.7323641691686682
2017-02-20,air_f927b2da69a82341,0,1,0,0,0,0,0,-0.6947265130873828,-0.5413326503168476,0.0,-1.4415819500068559,-0.9438677534517668,1,14.0,1,1,-0.32753128794234476,-0.3275312879423451
2017-02-21,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.3507177913017099,-1.26469274718999,0.0,-0.6368535730656689,-1.1812089576347415,1,10.0,1,1,0.22463045295654105,0.22463045295654072
2017-02-23,air_f927b2da69a82341,0,0,0,0,1,0,0,-0.5105886104307296,-0.5526351518304905,0.0,-1.4675409299081845,-0.6500167387490361,1,3.0,1,1,0.4802519738085972,0.48025197380859685
2017-02-24,air_f927b2da69a82341,1,0,0,0,0,0,0,-1.143562650812975,-1.1516677320535615,0.0,-0.6887715328683262,-1.0342834502833762,1,19.0,1,1,1.3756493914824661,1.3756493914824657
2017-02-25,air_f927b2da69a82341,0,0,1,0,0,0,0,-1.0399850805686075,-1.0047352123762043,0.0,1.0504801205206906,-1.147303071322888,1,14.0,1,1,1.940568138600899,1.9405681386008986
2017-02-27,air_f927b2da69a82341,0,1,0,0,0,0,0,-1.0284764616525668,-1.0499452184307758,0.0,1.0504801205206906,-0.9325657913478156,1,14.0,1,1,-0.11186567336283226,-0.11186567336283258
2017-02-28,air_f927b2da69a82341,0,0,0,0,0,1,0,-1.0630023184006892,-1.038642716917133,0.0,1.3360288994353056,-1.0794912986991807,1,12.0,1,1,0.2982841115071335,0.29828411150713313
