visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hyōgo-ken Himeji-shi Yasuda,total_area_visitors,total_genre_visitors
2016-06-07,air_683371d9baabf410,0,0,0,0,0,1,0,0.5903933263549673,0.1410112342069397,0.0,-1.4673271004290462,0.9164163062140054,1,14.0,1,1,-1.2583060099875774,-1.2583060099875774
2016-06-08,air_683371d9baabf410,0,0,0,0,0,0,1,0.9011113865643874,0.9246213050522025,0.0,0.6690766366623643,0.8059897961662787,1,18.0,1,1,-1.093083300290976,-1.093083300290976
2016-06-09,air_683371d9baabf410,0,0,0,0,1,0,0,0.8205548524360192,0.7346552272715329,0.0,-0.7378233853246622,1.0047575142521867,1,29.0,1,1,-1.1436874992792152,-1.1436874992792152
2016-06-10,air_683371d9baabf410,1,0,0,0,0,0,0,1.027700225908966,1.0908416231102889,0.0,1.7633322093189407,0.7839044941567335,1,28.0,1,1,-0.703430968081533,-0.7034309680815332
2016-06-11,air_683371d9baabf410,0,0,1,0,0,0,0,1.0507163785170712,0.9483670647747866,0.0,-1.0244141305442416,1.0378854672665045,1,48.0,1,1,-0.5422565943039909,-0.5422565943039909
2016-06-12,air_683371d9baabf410,0,0,0,1,0,0,0,0.9701598443887031,0.7346552272715329,0.0,-1.4673271004290462,1.1372693263094589,1,33.0,1,1,-1.173037934692394,-1.173037934692394
2016-06-14,air_683371d9baabf410,0,0,0,0,0,1,0,1.027700225908966,1.0670958633877052,0.0,0.8253988613275898,0.8943310042044602,1,33.0,1,1,-1.1836648164799242,-1.1836648164799244
2016-06-15,air_683371d9baabf410,0,0,0,0,0,0,1,1.0967486837332814,1.0196043439425375,0.0,-0.4512326401050827,1.0599707692760503,1,26.0,1,1,-1.1234458196839194,-1.1234458196839194
2016-06-16,air_683371d9baabf410,0,0,0,0,1,0,0,0.9356356154765453,0.5209433897682793,0.0,-1.4673271004290462,1.2366531853524125,1,14.0,1,1,-1.1947977402573369,-1.1947977402573369
2016-06-17,air_683371d9baabf410,1,0,0,0,0,0,0,1.0507163785170712,0.9127484251909109,0.0,0.6169692284406227,1.0930987222903679,1,38.0,1,1,-0.6318260265131744,-0.6318260265131744
2016-06-18,air_683371d9baabf410,0,0,1,0,0,0,0,1.0737325311251764,1.2808077008909584,0.0,1.919654433984166,0.8059897961662787,1,48.0,1,1,-0.5397263843545789,-0.5397263843545789
2016-06-19,air_683371d9baabf410,0,0,0,1,0,0,0,0.659441784179283,0.21224851337469064,0.0,-1.4673271004290462,0.9385016082235507,1,29.0,1,1,-1.166459388823923,-1.166459388823923
2016-06-21,air_683371d9baabf410,0,0,0,0,0,1,0,1.0967486837332814,0.9839857043586618,0.0,0.2782710749993016,1.126226675304686,1,30.0,1,1,-1.2183286927868682,-1.2183286927868682
2016-06-22,air_683371d9baabf410,0,0,0,0,0,0,1,0.9816679206927554,0.7227823474102408,0.0,-1.4412733963181754,1.2366531853524125,1,28.0,1,1,-1.1555794860414514,-1.1555794860414514
2016-06-23,air_683371d9baabf410,0,0,0,0,1,0,0,1.142780988949492,1.2333161814457911,0.0,0.3824858914427849,1.126226675304686,1,34.0,1,1,-1.1512781291274512,-1.1512781291274512
2016-06-24,air_683371d9baabf410,1,0,0,0,0,0,0,0.7745225472198091,0.5328162696295713,0.0,-1.2588974675420794,0.9053736552092326,1,49.0,1,1,-0.6538388530730586,-0.6538388530730586
2016-06-25,air_683371d9baabf410,0,0,1,0,0,0,0,0.8780952339562822,0.5803077890747386,0.0,-1.4673271004290462,0.960586910233096,1,45.0,1,1,-0.48988124835116315,-0.48988124835116315
2016-06-26,air_683371d9baabf410,0,0,0,1,0,0,0,0.9011113865643874,0.8296382661618679,0.0,0.9556673818819441,0.8059897961662787,1,32.0,1,1,-1.058672444978973,-1.058672444978973
2016-06-27,air_683371d9baabf410,0,1,0,0,0,0,0,0.8550790813481771,0.9008755453296189,0.0,0.25221737088843055,0.7728618431519606,1,12.0,1,1,-1.3792500455694692,-1.3792500455694692
2016-06-28,air_683371d9baabf410,0,0,0,0,0,1,0,0.7630144709157562,0.6752908279650736,0.0,-1.3631122839855627,0.8059897961662787,1,9.0,1,1,-1.2319918265136929,-1.2319918265136929
2016-06-29,air_683371d9baabf410,0,0,0,0,0,0,1,0.832062928740072,0.6277993085199058,0.0,-1.4412733963181754,1.1041413732951406,1,55.0,1,1,-1.053359004085208,-1.053359004085208
2016-06-30,air_683371d9baabf410,0,0,0,0,1,0,0,1.004684073300861,0.6752908279650736,0.0,-1.4673271004290462,1.2697811383667308,1,22.0,1,1,-1.0285629465809707,-1.0285629465809707
2016-07-01,air_683371d9baabf410,1,0,0,0,0,0,0,1.1773052178616499,1.1027145029715804,0.0,0.25221737088843055,1.2035252323380945,1,16.0,1,1,1.5636371465915886,1.5636371465915886
2016-07-02,air_683371d9baabf410,0,0,1,0,0,0,0,1.407466743942702,1.4114093793651692,0.0,0.9035599736602021,1.3470796954001394,1,30.0,1,1,1.6693999224770089,1.6693999224770089
2016-07-03,air_683371d9baabf410,0,0,0,1,0,0,0,1.5340555832872802,1.5063924182555037,0.0,0.4867007078862684,1.634188621524229,1,27.0,1,1,0.3488833498789037,0.3488833498789036
2016-07-05,air_683371d9baabf410,0,0,0,0,0,1,0,1.5800878885034908,1.6369940967297143,0.0,1.0077747901036858,1.5348047624812746,1,23.0,1,1,0.2793025762700746,0.27930257627007454
2016-07-06,air_683371d9baabf410,0,0,0,0,0,0,1,1.522547506983228,1.399536499503877,0.0,0.9556673818819441,1.6894018765480923,1,117.0,1,1,0.5849519381590401,0.58495193815904
2016-07-07,air_683371d9baabf410,0,0,0,0,1,0,0,1.5570717358953854,1.5182652981167957,0.0,1.294365535323265,1.5458474134860474,1,25.0,1,1,0.5404202430493895,0.5404202430493894
2016-07-08,air_683371d9baabf410,1,0,0,0,0,0,0,1.108256760037334,0.7940196265779922,0.0,-1.4673271004290462,1.3139517423858211,1,26.0,1,1,1.42649976733346,1.42649976733346
2016-07-09,air_683371d9baabf410,0,0,1,0,0,0,0,1.0392083022130185,0.9364941849134946,0.0,-1.2849511716529503,1.2587384873619578,1,29.0,1,1,1.6286635422914761,1.6286635422914761
2016-07-10,air_683371d9baabf410,0,0,0,1,0,0,0,1.3614344387264912,1.2808077008909584,0.0,0.8253988613275898,1.3581223464049121,1,33.0,1,1,0.45565820974408866,0.4556582097440886
2016-07-12,air_683371d9baabf410,0,0,0,0,0,1,0,1.372942515030544,1.1383331425554561,0.0,-1.2849511716529503,1.5679327154955927,1,18.0,1,1,0.2894234160677225,0.2894234160677224
2016-07-13,air_683371d9baabf410,0,0,0,0,0,0,1,1.3038940572062283,0.9246213050522025,0.0,-1.3110048757638213,1.5568900644908203,1,26.0,1,1,0.3382564680913734,0.3382564680913734
2016-07-14,air_683371d9baabf410,0,0,0,0,1,0,0,1.2118294467738073,1.3401721001974178,0.0,0.14800255444494725,1.3581223464049121,1,21.0,1,1,0.48399656117750267,0.4839965611775026
2016-07-15,air_683371d9baabf410,1,0,0,0,0,0,0,1.004684073300861,1.0077314640812458,0.0,-0.47728634421595356,1.1151840242999136,1,25.0,1,1,1.2832898841967428,1.2832898841967426
2016-07-16,air_683371d9baabf410,0,0,1,0,0,0,0,1.1542890652535445,1.0789687432489967,0.0,-0.2167493031072449,0.9826722122426412,1,31.0,1,1,1.5889392460857084,1.5889392460857081
2016-07-17,air_683371d9baabf410,0,0,0,1,0,0,0,1.2923859809021758,1.1145873828328725,0.0,-0.7378233853246622,1.4464635544430935,1,43.0,1,1,0.9639773885809526,0.9639773885809526
2016-07-19,air_683371d9baabf410,0,0,0,0,0,1,0,1.407466743942702,1.4232822592264611,0.0,1.4506877599884902,1.3470796954001394,1,37.0,1,1,0.05208972281288003,0.05208972281287999
2016-07-20,air_683371d9baabf410,0,0,0,0,0,0,1,1.3844505913345964,1.3876636196425853,0.0,1.9717618422059073,1.291866440376276,1,27.0,1,1,0.3769686803173765,0.37696868031737646
2016-07-21,air_683371d9baabf410,0,0,0,0,1,0,0,1.3614344387264912,1.3876636196425853,0.0,0.7472377489949771,1.291866440376276,1,24.0,1,1,0.5259980463377413,0.5259980463377413
2016-07-22,air_683371d9baabf410,1,0,0,0,0,0,0,1.3844505913345964,1.4114093793651692,0.0,1.5549025764319737,1.2697811383667308,1,45.0,1,1,1.3263034533367462,1.3263034533367462
2016-07-23,air_683371d9baabf410,0,0,1,0,0,0,0,1.3844505913345964,1.399536499503877,0.0,0.7732914531058478,1.4022929504240027,1,26.0,1,1,1.539600152072175,1.539600152072175
2016-07-24,air_683371d9baabf410,0,0,0,1,0,0,0,1.315402133510281,1.1858246620006239,0.0,-0.2167493031072449,1.3912502994192302,1,23.0,1,1,0.3339551111773731,0.33395511117737303
2016-07-26,air_683371d9baabf410,0,0,0,0,0,1,0,1.2118294467738073,1.0670958633877052,0.0,-1.3631122839855627,1.4354209034383207,1,41.0,1,1,0.39316202399361305,0.39316202399361305
2016-07-27,air_683371d9baabf410,0,0,0,0,0,0,1,1.407466743942702,1.2926805807522503,0.0,0.04378773800146371,1.5348047624812746,1,29.0,1,1,0.5305524242466828,0.5305524242466828
2016-07-28,air_683371d9baabf410,0,0,0,0,1,0,0,1.4650071254629649,1.4232822592264611,0.0,1.2683118312123942,1.424378252433548,1,25.0,1,1,0.682618042206342,0.6826180422063419
2016-07-29,air_683371d9baabf410,1,0,0,0,0,0,0,1.4534990491589121,1.3876636196425853,0.0,0.2261636667775598,1.4795915074574113,1,15.0,1,1,1.4927912680080535,1.4927912680080535
2016-07-30,air_683371d9baabf410,0,0,1,0,0,0,0,1.5110394306791752,1.435155139087753,0.0,1.1640970147689107,1.4464635544430935,1,37.0,1,1,1.5727459024094717,1.5727459024094717
2016-07-31,air_683371d9baabf410,0,0,0,1,0,0,0,1.5110394306791752,1.5182652981167957,0.0,0.7472377489949771,1.4795915074574113,1,43.0,1,1,0.3643176305703167,0.36431763057031663
2016-08-02,air_683371d9baabf410,0,0,0,0,0,1,0,1.522547506983228,1.5063924182555037,0.0,0.12194885033407625,1.4795915074574113,1,43.0,1,1,0.10294694279606055,0.10294694279606051
2016-08-03,air_683371d9baabf410,0,0,0,0,0,0,1,1.522547506983228,1.6251212168684224,0.0,0.5909155243297519,1.3912502994192302,1,29.0,1,1,0.40783724170020247,0.4078372417002024
2016-08-04,air_683371d9baabf410,0,0,0,0,1,0,0,1.6491363463278061,1.6369940967297143,0.0,1.6591173928754572,1.5458474134860474,1,31.0,1,1,0.49411740097515056,0.4941174009751505
2016-08-05,air_683371d9baabf410,1,0,0,0,0,0,0,1.6721524989359113,1.7201042557587578,0.0,1.2683118312123942,1.6121033195146837,1,32.0,1,1,1.2099137956637958,1.2099137956637958
2016-08-06,air_683371d9baabf410,0,0,1,0,0,0,0,1.683660575239964,1.7319771356200497,0.0,1.5549025764319737,1.6121033195146837,1,30.0,1,1,1.0449441069621355,1.0449441069621355
2016-08-07,air_683371d9baabf410,0,0,0,1,0,0,0,1.683660575239964,1.755722895342633,0.0,1.6330636887645864,1.5789753665003654,1,37.0,1,1,0.22996348225654126,0.2299634822565412
2016-08-09,air_683371d9baabf410,0,0,0,0,0,1,0,1.6261201937197012,1.6963584960361737,0.0,0.8514525654384606,1.5127194604717293,1,35.0,1,1,0.441995076017264,0.44199507601726395
2016-08-10,air_683371d9baabf410,0,0,0,0,0,0,1,1.4995313543751223,1.6369940967297143,0.0,1.528848872321103,1.324994393390594,1,32.0,1,1,1.1259108253433185,1.1259108253433183
2016-08-11,air_683371d9baabf410,0,0,0,0,1,0,0,1.5340555832872802,1.6844856161748816,1.0,1.841493321651553,1.3029090913810488,1,29.0,1,1,0.9143852735724781,0.914385273572478
2016-08-12,air_683371d9baabf410,1,0,0,0,0,0,0,1.568579812199438,1.6844856161748816,0.0,1.893600729873295,1.4133356014287755,1,29.0,1,1,0.619615814465984,0.619615814465984
2016-08-13,air_683371d9baabf410,0,0,1,0,0,0,0,1.6146121174156483,1.7319771356200497,1.0,0.5127544119971392,1.5568900644908203,1,42.0,1,1,0.732716199204699,0.7327161992046989
2016-08-14,air_683371d9baabf410,0,0,0,1,0,0,0,1.5570717358953854,1.7082313758974657,1.0,0.4085395955536559,1.634188621524229,1,33.0,1,1,0.026534602323819177,0.02653460232381913
2016-08-16,air_683371d9baabf410,0,0,0,0,0,1,0,1.6146121174156483,1.779468655065217,0.0,0.30432477911017236,1.6894018765480923,1,29.0,1,1,-0.2515354711165559,-0.25153547111655594
2016-08-17,air_683371d9baabf410,0,0,0,0,0,0,1,1.4534990491589121,1.6251212168684224,0.0,-1.0504678346551126,1.5568900644908203,1,36.0,1,1,0.09080193503888312,0.09080193503888306
2016-08-18,air_683371d9baabf410,0,0,0,0,1,0,0,1.6376282700237539,1.8388330543716764,0.0,1.2162044229906528,1.3581223464049121,1,20.0,1,1,0.278543513285251,0.27854351328525095
2016-08-19,air_683371d9baabf410,1,0,0,0,0,0,0,1.7872332619764373,1.8625788140942596,0.0,1.2683118312123942,1.7225298295624103,1,102.0,1,1,1.1848647171646174,1.1848647171646172
2016-08-20,air_683371d9baabf410,0,0,1,0,0,0,0,1.7642171093683323,2.0169262522910545,0.0,1.3204192394341359,1.523762111476502,1,32.0,1,1,1.1049100827631992,1.104910082763199
2016-08-21,air_683371d9baabf410,0,0,0,1,0,0,0,1.9023140250169635,1.969434732845887,0.0,1.5549025764319737,1.8660842926244545,1,40.0,1,1,0.09915162787194261,0.09915162787194255
2016-08-23,air_683371d9baabf410,0,0,0,0,0,1,0,1.5570717358953854,1.7082313758974657,0.0,0.12194885033407625,1.4795915074574113,1,33.0,1,1,0.2345178601654828,0.23451786016548276
2016-08-24,air_683371d9baabf410,0,0,0,0,0,0,1,1.6721524989359113,1.767595775203925,0.0,0.929613677771073,1.5568900644908203,1,29.0,1,1,0.3638115885804343,0.3638115885804342
2016-08-25,air_683371d9baabf410,0,0,0,0,1,0,0,1.660644422631859,1.6251212168684224,0.0,0.6690766366623643,1.6783592255433193,1,32.0,1,1,0.4518628948199707,0.45186289481997066
2016-08-26,air_683371d9baabf410,1,0,0,0,0,0,0,1.5570717358953854,1.6013754571458392,0.0,0.2782710749993016,1.6010606685099107,1,21.0,1,1,1.3875345341125158,1.3875345341125158
2016-08-27,air_683371d9baabf410,0,0,1,0,0,0,0,1.1888132941657024,1.0196043439425375,0.0,-1.2328437634312084,1.3802076484144574,1,27.0,1,1,1.430295082257578,1.430295082257578
2016-08-28,air_683371d9baabf410,0,0,0,1,0,0,0,1.2923859809021758,1.1739517821393317,0.0,-0.8941456099898872,1.324994393390594,1,23.0,1,1,0.4731166583950312,0.47311665839503114
2016-09-01,air_683371d9baabf410,0,0,0,0,1,0,0,1.0737325311251764,1.1976975418619153,0.0,1.13804331065804,0.8391177491805968,1,45.0,1,1,0.2410964060339539,0.24109640603395385
2016-09-02,air_683371d9baabf410,1,0,0,0,0,0,0,1.2463536756859652,1.3282992203361261,0.0,1.1901507188797815,0.9495442592283235,1,23.0,1,1,1.0586072406889602,1.0586072406889602
2016-09-03,air_683371d9baabf410,0,0,1,0,0,0,0,1.430482896550807,1.6726127363135905,0.0,-0.29491041543985747,1.291866440376276,1,51.0,1,1,1.4538260347871093,1.4538260347871093
2016-09-04,air_683371d9baabf410,0,0,0,1,0,0,0,1.5110394306791752,1.565756817561963,0.0,0.33037848322104335,1.623145970519456,1,23.0,1,1,0.144695406961358,0.14469540696135794
2016-09-06,air_683371d9baabf410,0,0,0,0,0,1,0,1.48802327807107,1.4945195383942125,0.0,0.4085395955536559,1.5127194604717293,1,28.0,1,1,0.21655336952465784,0.21655336952465778
2016-09-07,air_683371d9baabf410,0,0,0,0,0,0,1,1.522547506983228,1.5301381779780878,0.0,0.3564321873319141,1.5127194604717293,1,14.0,1,1,0.2820858072144278,0.2820858072144277
2016-09-08,air_683371d9baabf410,0,0,0,0,1,0,0,1.200321370469755,1.0789687432489967,0.0,-1.180736355209467,1.1924825813333222,1,16.0,1,1,0.3820291002162004,0.3820291002162004
2016-09-09,air_683371d9baabf410,1,0,0,0,0,0,0,1.0852406074292291,1.1858246620006239,0.0,0.7472377489949771,1.0930987222903679,1,42.0,1,1,1.2736750863889774,1.2736750863889772
2016-09-10,air_683371d9baabf410,0,0,1,0,0,0,0,1.108256760037334,1.2808077008909584,0.0,0.9556673818819441,0.8943310042044602,1,48.0,1,1,1.6182896814988872,1.618289681498887
2016-09-11,air_683371d9baabf410,0,0,0,1,0,0,0,1.315402133510281,1.3876636196425853,0.0,0.7472377489949771,1.1924825813333222,1,19.0,1,1,0.44224809701220524,0.4422480970122052
2016-09-13,air_683371d9baabf410,0,0,0,0,0,1,0,1.0392083022130185,0.7346552272715329,0.0,-1.4673271004290462,1.2808237893715035,1,28.0,1,1,0.10522413175053133,0.10522413175053127
2016-09-14,air_683371d9baabf410,0,0,0,0,0,0,1,1.108256760037334,0.8652569057457432,0.0,-1.3110048757638213,1.2697811383667308,1,21.0,1,1,0.37266732340337616,0.3726673234033761
2016-09-15,air_683371d9baabf410,0,0,0,0,1,0,0,1.0737325311251764,0.8296382661618679,0.0,-1.2067900593203376,1.2035252323380945,1,74.0,1,1,0.592542568007276,0.592542568007276
2016-09-16,air_683371d9baabf410,1,0,0,0,0,0,0,1.142780988949492,1.221443301584499,0.0,-0.581501160659437,1.2035252323380945,1,33.0,1,1,1.2276252653096795,1.2276252653096795
2016-09-17,air_683371d9baabf410,0,0,1,0,0,0,0,1.3384182861183862,1.2689348210296667,0.0,-0.9983604264333708,1.424378252433548,1,16.0,1,1,1.5406122360519396,1.5406122360519396
2016-09-18,air_683371d9baabf410,0,0,0,1,0,0,0,1.0967486837332814,0.6871637078263652,0.0,-1.4673271004290462,1.3691649974096847,1,45.0,1,1,0.743090059997288,0.7430900599972879
2016-09-20,air_683371d9baabf410,0,0,0,0,0,1,0,0.6479337078752303,0.27161291268114995,0.0,-1.4673271004290462,0.9716295612378688,1,14.0,1,1,-0.5751493236463464,-0.5751493236463464
2016-09-21,air_683371d9baabf410,0,0,0,0,0,0,1,0.7975386998279141,0.7465281071328245,0.0,-1.2849511716529503,0.8501604001853692,1,32.0,1,1,0.8837697331845933,0.8837697331845933
2016-09-22,air_683371d9baabf410,0,0,0,0,1,0,0,0.7975386998279141,0.4022145911553606,1.0,-1.4673271004290462,1.0710134202808226,1,39.0,1,1,0.43288632019938095,0.4328863201993809
2016-09-23,air_683371d9baabf410,1,0,0,0,0,0,0,0.7975386998279141,0.4971976300456956,0.0,-0.8680919058790165,0.9826722122426412,1,16.0,1,1,0.7587773616836422,0.7587773616836422
2016-09-24,air_683371d9baabf410,0,0,1,0,0,0,0,0.9356356154765453,0.9246213050522025,0.0,0.6169692284406227,0.828075098175824,1,49.0,1,1,1.3872815131175746,1.3872815131175744
2016-09-25,air_683371d9baabf410,0,0,0,1,0,0,0,1.0737325311251764,0.9246213050522025,0.0,-1.3631122839855627,1.2366531853524125,1,35.0,1,1,0.3764626383274941,0.37646263832749405
2016-09-27,air_683371d9baabf410,0,0,0,0,0,1,0,1.2578617519900182,1.3282992203361261,0.0,0.04378773800146371,1.1924825813333222,1,31.0,1,1,0.3314249012279611,0.33142490122796103
2016-09-28,air_683371d9baabf410,0,0,0,0,0,0,1,1.2233375230778603,1.1264602626941644,0.0,-0.9983604264333708,1.4133356014287755,1,33.0,1,1,0.40935536766984965,0.4093553676698496
2016-09-29,air_683371d9baabf410,0,0,0,0,1,0,0,0.8090467761319665,0.4971976300456956,0.0,-1.4673271004290462,0.9385016082235507,1,34.0,1,1,0.49158719102573856,0.4915871910257385
2016-09-30,air_683371d9baabf410,1,0,0,0,0,0,0,0.659441784179283,0.7109094675489492,0.0,-0.8941456099898872,0.695563286118552,1,46.0,1,1,1.4335843551918135,1.4335843551918135
2016-10-01,air_683371d9baabf410,0,0,1,0,0,0,0,0.9011113865643874,0.7109094675489492,0.0,-1.3631122839855627,1.0599707692760503,1,36.0,1,1,1.4566092657314624,1.4566092657314624
2016-10-02,air_683371d9baabf410,0,0,0,1,0,0,0,1.2233375230778603,1.1858246620006239,0.0,-0.24280300721811568,1.2808237893715035,1,23.0,1,1,0.3385094890863146,0.33850948908631456
2016-10-04,air_683371d9baabf410,0,0,0,0,0,1,0,0.9701598443887031,0.8771297856070353,0.0,-1.3631122839855627,1.126226675304686,1,20.0,1,1,0.17632303132900756,0.17632303132900753
2016-10-05,air_683371d9baabf410,0,0,0,0,0,0,1,0.9701598443887031,0.9839857043586618,0.0,-1.4152196922073046,0.9164163062140054,1,33.0,1,1,0.06145149962570431,0.061451499625704266
2016-10-06,air_683371d9baabf410,0,0,0,0,1,0,0,0.8550790813481771,0.9602399446360782,0.0,0.01773403389059294,0.7839044941567335,1,33.0,1,1,0.3805109742465532,0.38051097424655317
2016-10-07,air_683371d9baabf410,1,0,0,0,0,0,0,0.6479337078752303,0.6515450682424899,0.0,0.04378773800146371,0.5188808700421892,1,49.0,1,1,1.1747438773669694,1.1747438773669694
2016-10-08,air_683371d9baabf410,0,0,1,0,0,0,0,0.9931759969968083,1.0196043439425375,0.0,-1.0765215387659834,0.9716295612378688,1,40.0,1,1,1.3447739859674537,1.3447739859674535
2016-10-09,air_683371d9baabf410,0,0,0,1,0,0,0,0.60190140265902,0.4497061106005279,0.0,-0.47728634421595356,0.5630514740612799,1,18.0,1,1,0.860238780655062,0.860238780655062
2016-10-10,air_683371d9baabf410,0,1,0,0,0,0,0,0.3026914187536523,0.25974003281985836,1.0,0.6430229325514935,0.3201131519562813,1,30.0,1,1,0.10977850965947286,0.10977850965947282
2016-10-11,air_683371d9baabf410,0,0,0,0,0,1,0,0.2566591135374421,-0.013336203989854611,0.0,-1.0504678346551126,0.34219845396582654,1,4.0,1,1,-0.1543754090591364,-0.15437540905913644
2016-10-12,air_683371d9baabf410,0,0,0,0,0,0,1,0.24515103723338932,0.5209433897682793,0.0,0.4085395955536559,0.17655868889423654,1,22.0,1,1,0.3243403133696076,0.32434031336960756
2016-10-13,air_683371d9baabf410,0,0,0,0,1,0,0,0.13007027419286335,0.1291383543456477,0.0,-0.7378233853246622,0.18760133989900918,1,23.0,1,1,0.3473652239092565,0.34736522390925645
2016-10-14,air_683371d9baabf410,1,0,0,0,0,0,0,0.11856219788881078,0.33097731198760927,0.0,0.14800255444494725,0.07717482985128249,1,25.0,1,1,1.2805066532523897,1.2805066532523897
2016-10-15,air_683371d9baabf410,0,0,1,0,0,0,0,0.3026914187536523,0.5565620293521549,0.0,1.2422581271015236,0.021961574827419148,1,36.0,1,1,1.5934936239946498,1.5934936239946498
2016-10-16,air_683371d9baabf410,0,0,0,1,0,0,0,0.4983287159225464,0.5446891494908629,0.0,-0.5554474565485661,0.364283755975372,1,45.0,1,1,0.31674968352137167,0.31674968352137167
2016-10-18,air_683371d9baabf410,0,0,0,0,0,1,0,0.832062928740072,0.9483670647747866,0.0,-0.0864807825528906,0.8391177491805968,1,26.0,1,1,0.23628900713007117,0.23628900713007112
2016-10-19,air_683371d9baabf410,0,0,0,0,0,0,1,0.716982165699546,0.7584009869941165,0.0,-0.6857159771029204,0.695563286118552,1,26.0,1,1,0.32838864928866673,0.3283886492886667
2016-10-20,air_683371d9baabf410,0,0,0,0,1,0,0,0.6709498604833354,0.8058925064392839,0.0,0.17405625855581802,0.7507765411424154,1,43.0,1,1,0.47665895232420796,0.4766589523242079
2016-10-21,air_683371d9baabf410,1,0,0,0,0,0,0,0.2796752661455472,0.05790107517789674,0.0,-1.3631122839855627,0.3974117089896899,1,22.0,1,1,1.2961939549387438,1.2961939549387438
2016-10-22,air_683371d9baabf410,0,0,1,0,0,0,0,0.09554604528070547,-0.16768364218664894,0.0,-1.4673271004290462,0.16551603788946392,1,47.0,1,1,1.6643395025781849,1.6643395025781849
2016-10-23,air_683371d9baabf410,0,0,0,1,0,0,0,0.3026914187536523,0.05790107517789674,0.0,-1.337058579874692,0.3974117089896899,1,23.0,1,1,0.4958885479397389,0.49588854793973886
2016-10-25,air_683371d9baabf410,0,0,0,0,0,1,0,0.09554604528070547,0.093519714761772,0.0,-1.2849511716529503,-0.14367819024417086,1,29.0,1,1,0.2610850646343084,0.2610850646343084
2016-10-26,air_683371d9baabf410,0,0,0,0,0,0,1,0.5788852500509145,0.4971976300456956,0.0,-1.3891659880964338,0.7507765411424154,1,32.0,1,1,0.5244799203680941,0.5244799203680941
2016-10-27,air_683371d9baabf410,0,0,0,0,1,0,0,0.21062680832123146,0.2359942730972747,0.0,0.7732914531058478,0.2869851989419632,1,52.0,1,1,0.5335886761859772,0.5335886761859772
2016-10-28,air_683371d9baabf410,1,0,0,0,0,0,0,0.026497587456389922,-0.3695225998286105,0.0,-1.4673271004290462,0.2759425479371906,1,40.0,1,1,1.2304084962540327,1.2304084962540327
2016-10-29,air_683371d9baabf410,0,0,1,0,0,0,0,0.061021816368547796,0.010409555732729033,0.0,0.14800255444494725,0.1213454338703732,1,23.0,1,1,1.7862956221398416,1.7862956221398416
2016-10-30,air_683371d9baabf410,0,0,0,1,0,0,0,-0.2381881675368197,-0.09644636301889757,0.0,0.8253988613275898,-0.3314032573253061,1,51.0,1,1,0.5518061878217434,0.5518061878217433
2016-11-01,air_683371d9baabf410,0,0,0,0,0,1,0,-0.12310740449629373,-0.17955652204794054,0.0,0.06984144211233471,0.021961574827419148,1,21.0,1,1,0.11357382458359082,0.11357382458359076
2016-11-02,air_683371d9baabf410,0,0,0,0,0,0,1,-0.24969624384087247,-0.1558107623253569,0.0,0.46064700377539763,-0.09950758622508016,1,37.0,1,1,0.8888301530834173,0.8888301530834172
2016-11-03,air_683371d9baabf410,0,0,0,0,1,0,0,-0.3417608542732931,-0.3101582005221512,1.0,0.5127544119971392,-0.3314032573253061,1,45.0,1,1,0.5766022453259806,0.5766022453259806
2016-11-04,air_683371d9baabf410,1,0,0,0,0,0,0,-0.3532689305773457,-0.03708196371243826,0.0,0.8514525654384606,-0.4749577203873508,1,36.0,1,1,0.6631354255958699,0.6631354255958698
2016-11-05,air_683371d9baabf410,0,0,1,0,0,0,0,-0.2381881675368197,-0.04895484357373029,0.0,0.9556673818819441,-0.36453121033962416,1,16.0,1,1,1.4692603154785222,1.4692603154785222
2016-11-06,air_683371d9baabf410,0,0,0,1,0,0,0,-0.38779315948950355,-0.3695225998286105,0.0,-1.0244141305442416,-0.4197444653634875,1,50.0,1,1,0.2805676812447806,0.28056768124478054
2016-11-08,air_683371d9baabf410,0,0,0,0,0,1,0,-0.16913970971250417,-0.3576497199673185,0.0,-1.4673271004290462,-0.0001237271821261078,1,11.0,1,1,-0.1174343437977217,-0.11743434379772175
2016-11-09,air_683371d9baabf410,0,0,0,0,0,0,1,-0.6294627618746081,-0.8444377942802851,0.0,-0.5293937524376952,-0.6185121834493955,1,30.0,1,1,0.08852474608441235,0.0885247460844123
2016-11-10,air_683371d9baabf410,0,0,0,0,1,0,0,-0.6985112196989236,-0.7850733949738258,0.0,-1.180736355209467,-0.6847680894780316,1,32.0,1,1,0.26538642154830877,0.2653864215483087
2016-11-11,air_683371d9baabf410,1,0,0,0,0,0,0,-0.261204320144925,-0.03708196371243826,0.0,0.4867007078862684,-0.29827530431098814,1,24.0,1,1,0.8986979718861239,0.8986979718861239
2016-11-12,air_683371d9baabf410,0,0,1,0,0,0,0,-0.30723662536113544,-0.07270060329631393,0.0,1.0338284942145564,-0.4307871163682602,1,40.0,1,1,1.828044086305139,1.828044086305139
2016-11-13,air_683371d9baabf410,0,0,0,1,0,0,0,-0.11159932819224118,0.08164683490048039,0.0,0.33037848322104335,-0.2320193982823521,1,47.0,1,1,0.37140221842867016,0.3714022184286701
