visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,total_area_visitors,total_genre_visitors
2016-07-21,air_500641aca4cf673c,0,0,0,0,1,0,0,0.8273257721872367,0.5509534971625236,0.0,-1.2692411591254218,1.1763141347171924,1,15.0,1,1,0.5007717951763638,0.5007717951763639
2016-07-22,air_500641aca4cf673c,1,0,0,0,0,0,0,0.7549811418838688,0.29816306905265966,0.0,-1.2692411591254218,1.0884119779951422,1,21.0,1,1,1.2676135740329446,1.2676135740329446
2016-07-26,air_500641aca4cf673c,0,0,0,0,0,1,0,1.0443596630973415,0.9361579590442207,0.0,-1.2692411591254218,1.2092774434879612,1,17.0,1,1,0.37349012148059874,0.3734901214805989
2016-07-27,air_500641aca4cf673c,0,0,0,0,0,0,1,1.0564171014812365,0.8639321224414027,0.0,-1.2692411591254218,1.198289673897705,1,13.0,1,1,0.5051357382745043,0.5051357382745045
2016-07-28,air_500641aca4cf673c,0,0,0,0,1,0,0,1.3819679378463934,1.3334000603597211,0.0,0.3268585325437732,1.440020604883343,1,9.0,1,1,0.6508429494957516,0.6508429494957517
2016-07-29,air_500641aca4cf673c,1,0,0,0,0,0,0,1.5025423216853406,1.6223034067709938,0.0,1.0891748031917468,1.440020604883343,1,11.0,1,1,1.4271399383983034,1.4271399383983034
2016-07-30,air_500641aca4cf673c,0,0,1,0,0,0,0,1.5869443903726035,1.7787927194104338,0.0,1.5894448558044796,1.3960695265223177,1,10.0,1,1,1.5037513838989924,1.5037513838989924
2016-08-02,air_500641aca4cf673c,0,0,0,0,0,1,0,1.4784274449175512,1.538039930734373,0.0,-0.6498591892239431,1.5389105311956495,1,5.0,1,1,0.09540996961575586,0.09540996961575607
2016-08-03,air_500641aca4cf673c,0,0,0,0,0,0,1,1.430197691381972,1.4898893729991607,0.0,-0.2687010538999563,1.3960695265223177,1,18.0,1,1,0.3875517159079404,0.3875517159079406
2016-08-04,air_500641aca4cf673c,0,0,0,0,1,0,0,1.6231167055242877,1.6584163250724033,0.0,0.9462405024452519,1.5608860703761618,1,11.0,1,1,0.4702241934893802,0.4702241934893804
2016-08-05,air_500641aca4cf673c,1,0,0,0,0,0,0,1.6713464590598663,1.742679801109024,0.0,1.232109103938242,1.5608860703761618,1,7.0,1,1,1.1560905837471314,1.1560905837471314
2016-08-06,air_500641aca4cf673c,0,0,1,0,0,0,0,1.7557485277471296,1.899169113748464,0.0,0.7556614347832583,1.6378004575079557,1,12.0,1,1,0.9980188670811526,0.9980188670811527
2016-08-07,air_500641aca4cf673c,0,0,0,1,0,0,0,1.7316336509793397,1.7787927194104338,0.0,0.9462405024452519,1.5718738399664183,1,1.0,1,1,0.21711549379723027,0.21711549379723044
2016-08-09,air_500641aca4cf673c,0,0,0,0,0,1,0,2.0933568024961806,2.236223017894949,0.0,0.7080166678677601,1.6378004575079557,1,17.0,1,1,0.4202812891439943,0.4202812891439945
2016-08-10,air_500641aca4cf673c,0,0,0,0,0,0,1,1.7195762125954455,1.8149056377118427,0.0,0.3268585325437732,1.5718738399664183,1,6.0,1,1,1.0756000777147618,1.0756000777147618
2016-08-11,air_500641aca4cf673c,0,0,0,0,1,0,0,1.4784274449175512,1.4056258969625395,1.0,-0.5545696553929464,1.604837148737187,1,20.0,1,1,0.8729191649344579,0.872919164934458
2016-08-12,air_500641aca4cf673c,1,0,0,0,0,0,0,1.4181402529980776,1.381550618094933,0.0,-0.2925234373577056,1.5498983007859057,1,8.0,1,1,0.5904750699714745,0.5904750699714746
2016-08-13,air_500641aca4cf673c,0,0,1,0,0,0,0,1.430197691381972,1.4297011758301454,1.0,-0.4116353546464514,1.5059472224248804,1,21.0,1,1,0.6988463235752973,0.6988463235752974
2016-08-31,air_500641aca4cf673c,0,0,0,0,0,0,1,1.3457956226947092,1.4056258969625395,0.0,1.5656224723467305,0.8247055078289918,1,15.0,1,1,0.4838009053502618,0.483800905350262
2016-09-01,air_500641aca4cf673c,0,0,0,0,1,0,0,1.4181402529980776,1.5621152096019786,0.0,1.1606419535649941,1.0554486692243736,1,15.0,1,1,0.22778291025935152,0.2277829102593517
2016-09-02,air_500641aca4cf673c,1,0,0,0,0,0,0,1.454312568149762,1.538039930734373,0.0,0.6841942844100106,1.2202652130782177,1,7.0,1,1,1.0111106963755743,1.0111106963755743
2016-09-03,air_500641aca4cf673c,0,0,1,0,0,0,0,1.4904848833014457,1.5139646518667667,0.0,-0.05429960278021382,1.5059472224248804,1,23.0,1,1,1.389803980780879,1.389803980780879
2016-09-07,air_500641aca4cf673c,0,0,0,0,0,0,1,1.5025423216853406,1.3695129786611302,0.0,-0.6498591892239431,1.604837148737187,1,13.0,1,1,0.26705839814261617,0.26705839814261634
2016-09-08,air_500641aca4cf673c,0,0,0,0,1,0,0,1.3337381843108147,1.1407978294188723,0.0,-1.054839708005679,1.4619961440638556,1,14.0,1,1,0.3628227050184775,0.3628227050184777
2016-09-09,air_500641aca4cf673c,1,0,0,0,0,0,0,1.4784274449175512,1.5019270124329633,0.0,-0.4116353546464514,1.352118448161293,1,10.0,1,1,1.2171857871210985,1.2171857871210987
2016-09-10,air_500641aca4cf673c,0,0,1,0,0,0,0,1.4181402529980776,1.4297011758301454,0.0,-0.2687010538999563,1.4619961440638556,1,21.0,1,1,1.5473908148803976,1.5473908148803976
2016-09-12,air_500641aca4cf673c,0,1,0,0,0,0,0,1.2252212388557622,1.1167225505512663,0.0,-0.7689711065126891,1.319155139390524,1,1.0,1,1,-0.23843167739199364,-0.23843167739199336
2016-09-14,air_500641aca4cf673c,0,0,0,0,0,0,1,0.9720150327939736,0.8037439252723876,0.0,-1.173951625294425,1.0884119779951422,1,14.0,1,1,0.3538523775389664,0.3538523775389666
2016-09-15,air_500641aca4cf673c,0,0,0,0,1,0,0,1.1046468550168151,0.8278192041399935,0.0,-1.2692411591254218,1.319155139390524,1,16.0,1,1,0.5645338526658613,0.5645338526658615
2016-09-16,air_500641aca4cf673c,1,0,0,0,0,0,0,0.9720150327939736,0.5750287760301296,0.0,-1.2692411591254218,1.198289673897705,1,10.0,1,1,1.1730614735732334,1.1730614735732334
2016-09-17,air_500641aca4cf673c,0,0,1,0,0,0,0,1.2493361156235514,1.2611742237569026,0.0,0.23156899871277636,1.1763141347171924,1,24.0,1,1,1.4729613409287787,1.472961340928779
2016-09-21,air_500641aca4cf673c,0,0,0,0,0,0,1,0.6464641964288161,0.4065018239568873,0.0,-1.2454187756676727,0.8027299686484793,1,17.0,1,1,0.8435837696636244,0.8435837696636245
2016-09-22,air_500641aca4cf673c,0,0,0,0,1,0,0,0.537947250973764,0.18982431414843248,1.0,-1.2692411591254218,0.8466810470095043,1,13.0,1,1,0.41155340294771325,0.4115534029477134
2016-09-23,air_500641aca4cf673c,1,0,0,0,0,0,0,0.7549811418838688,0.32223834792026607,0.0,-1.2692411591254218,1.0334731300438609,1,14.0,1,1,0.7238177757479902,0.7238177757479903
2016-09-24,air_500641aca4cf673c,0,0,1,0,0,0,0,0.8032108954194473,0.5629911365963268,0.0,-1.2692411591254218,1.0334731300438609,1,17.0,1,1,1.3260419232913814,1.3260419232913814
2016-09-26,air_500641aca4cf673c,0,1,0,0,0,0,0,1.2855084307752358,1.2130236660216906,0.0,-0.483102505019699,1.2532285218489863,1,2.0,1,1,-0.09030005333844611,-0.09030005333844587
2016-09-27,air_500641aca4cf673c,0,0,0,0,0,1,0,1.3337381843108147,1.3093247814921152,0.0,-0.483102505019699,1.352118448161293,1,4.0,1,1,0.31433444837247176,0.31433444837247193
2016-09-28,air_500641aca4cf673c,0,0,0,0,0,0,1,1.3337381843108147,1.4176635363963423,0.0,-0.5545696553929464,1.3301429089807804,1,14.0,1,1,0.3890063636073206,0.38900636360732077
2016-09-29,air_500641aca4cf673c,0,0,0,0,1,0,0,1.1649340469362885,1.0926472716836604,0.0,-1.173951625294425,1.2642162914392427,1,18.0,1,1,0.46779978065707994,0.46779978065708006
2016-09-30,air_500641aca4cf673c,1,0,0,0,0,0,0,0.8393832105711316,0.5750287760301296,0.0,-1.03101732454793,1.0774242084048862,1,22.0,1,1,1.3704086781224767,1.3704086781224767
2016-10-01,air_500641aca4cf673c,0,0,1,0,0,0,0,0.6946939499643952,0.41853946339069004,0.0,-1.2454187756676727,0.9345832037315546,1,20.0,1,1,1.3924708348964092,1.3924708348964094
2016-10-04,air_500641aca4cf673c,0,0,0,0,0,1,0,1.2613935540074463,1.538039930734373,0.0,0.18392423179727796,0.8906321253705296,1,1.0,1,1,0.16571794175246418,0.16571794175246438
2016-10-05,air_500641aca4cf673c,0,0,0,0,0,0,1,0.984072471177868,0.7194804492357659,0.0,-1.173951625294425,1.0005098212730923,1,11.0,1,1,0.05564959916603116,0.05564959916603137
2016-10-06,air_500641aca4cf673c,0,0,0,0,1,0,0,1.3337381843108147,1.5260022913005697,0.0,0.9224181189875024,1.121375286765911,1,16.0,1,1,0.3613680573190973,0.3613680573190975
2016-10-07,air_500641aca4cf673c,1,0,0,0,0,0,0,0.7549811418838688,0.6231793337653421,0.0,-0.030477219322464517,0.9016198949607857,1,10.0,1,1,1.1223912453781573,1.1223912453781575
2016-10-08,air_500641aca4cf673c,0,0,1,0,0,0,0,0.525889812589869,0.35835126622167485,0.0,-1.2215963922099233,0.7038400423361727,1,18.0,1,1,1.2853117877087366,1.2853117877087368
2016-10-12,air_500641aca4cf673c,0,0,0,0,0,0,1,0.3088559216797646,0.5148405788611145,0.0,0.5412599836635156,0.14346379323310313,1,10.0,1,1,0.30754609244203096,0.3075460924420311
2016-10-13,air_500641aca4cf673c,0,0,0,0,1,0,0,0.17622409945692266,-0.23149306603467384,0.0,-1.2692411591254218,0.5280357288920726,1,11.0,1,1,0.32960824921596354,0.32960824921596377
2016-10-14,air_500641aca4cf673c,1,0,0,0,0,0,0,0.031534838850186264,-0.03889083509382506,0.0,-0.5545696553929464,0.08852494528182177,1,27.0,1,1,1.2237317017683094,1.2237317017683094
2016-10-15,air_500641aca4cf673c,0,0,1,0,0,0,0,0.11593690753744913,0.44261474225829645,0.0,0.8509509686142551,-0.20814483365509764,1,30.0,1,1,1.523631569123855,1.523631569123855
2016-10-19,air_500641aca4cf673c,0,0,0,0,0,0,1,0.7549811418838688,0.5629911365963268,0.0,-0.5545696553929464,0.8137177382387354,1,17.0,1,1,0.3114251529737114,0.3114251529737116
2016-10-20,air_500641aca4cf673c,0,0,0,0,1,0,0,0.8393832105711316,1.080609632249857,0.0,1.0891748031917468,0.6818645031556603,1,18.0,1,1,0.45349574494650824,0.4534957449465084
2016-10-21,air_500641aca4cf673c,1,0,0,0,0,0,0,0.40531542875092197,0.23797487188364447,0.0,-0.38781297118870217,0.5390234984823288,1,9.0,1,1,1.2387630613285712,1.2387630613285712
2016-10-22,air_500641aca4cf673c,0,0,1,0,0,0,0,0.14005178430523846,-0.30371890263749224,0.0,-1.2692411591254218,0.45112134176027857,1,13.0,1,1,1.591515128428263,1.591515128428263
2016-10-26,air_500641aca4cf673c,0,0,0,0,0,0,1,0.537947250973764,0.9000450407428116,0.0,1.136819570107245,0.11050048446233424,1,15.0,1,1,0.49931714747698364,0.4993171474769838
2016-10-27,air_500641aca4cf673c,0,0,0,0,1,0,0,0.45354518228650104,0.4065018239568873,0.0,0.4221480663747697,0.16543933241361558,1,17.0,1,1,0.5080450336732647,0.5080450336732648
2016-10-28,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.41459038135391807,-0.7852244799896135,0.0,-1.2692411591254218,-0.08727936816227871,1,11.0,1,1,1.1757283276887636,1.1757283276887638
2016-10-29,air_500641aca4cf673c,0,0,1,0,0,0,0,0.04359227723408093,0.35835126622167485,0.0,-1.1977740087521742,0.044573866920796644,1,20.0,1,1,1.7083718269451367,1.7083718269451367
2016-11-02,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.4989924500411809,-0.9537514320628561,0.0,-1.2692411591254218,-0.16419375529407254,1,21.0,1,1,0.8484325953282249,0.848432595328225
2016-11-03,air_500641aca4cf673c,0,0,0,0,1,0,0,-0.2457862439793921,0.02129736207519013,1.0,0.7318390513255092,-0.17518152488432875,1,23.0,1,1,0.5492600518223696,0.5492600518223697
2016-11-04,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.18549905205991857,-0.06296611396143148,0.0,0.8985957355297532,-0.47185130382124807,1,10.0,1,1,0.6321749706870393,0.6321749706870395
2016-11-09,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.5110498884250756,-0.6046598884825679,0.0,0.01716754759303388,-0.27407145119663523,1,11.0,1,1,0.08159081647164423,0.08159081647164444
2016-11-10,air_500641aca4cf673c,0,0,0,0,1,0,0,-0.6677965874157069,-0.8213373982910227,0.0,-1.054839708005679,-0.33999806873817284,1,12.0,1,1,0.2510572734494343,0.25105727344943446
2016-11-11,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.6798540257996015,-0.9898643503642653,0.0,-1.2692411591254218,-0.5158023821822733,1,14.0,1,1,0.8578878053741961,0.8578878053741962
2016-11-12,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.1734416136760239,0.033335001508992906,0.0,0.8985957355297532,-0.3619736079186854,1,19.0,1,1,1.7483746386780914,1.7483746386780914
2016-11-16,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.2819585591310763,-0.568546970181159,0.0,-1.2692411591254218,0.011610558150027758,1,14.0,1,1,0.39021857002347077,0.3902185700234709
2016-11-17,air_500641aca4cf673c,0,0,0,0,1,0,0,-0.3181308742827603,-0.09907903226284025,0.0,0.6841942844100106,-0.5267901517725294,1,13.0,1,1,0.4219783781266045,0.42197837812660466
2016-11-18,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.5833945187284441,-0.4361329364093254,0.0,0.8509509686142551,-0.7795088523484236,1,6.0,1,1,1.2487031539410023,1.2487031539410023
2016-11-19,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.6316242722640226,-0.9537514320628561,0.0,-1.2692411591254218,-0.35098583832842917,1,3.0,1,1,1.5723622670530906,1.5723622670530906
2016-11-23,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.4989924500411809,-0.6287351673501742,1.0,-1.2692411591254218,-0.28505922078689144,1,16.0,1,1,0.4728910476049105,0.4728910476049107
2016-11-24,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.5118172742883365,-1.4352570094149777,0.0,-1.2692411591254218,-1.0871664008755992,1,3.0,1,1,-0.12109009630865974,-0.12109009630865951
2016-11-25,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.3309556985299158,-1.1824665813051138,0.0,0.8985957355297532,-1.4058117189930313,1,13.0,1,1,1.162151615827882,1.1621516158278822
2016-11-26,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.9210027934774957,-0.881525595460038,0.0,0.4221480663747697,-1.0432153225145742,1,16.0,1,1,1.7767402688160048,1.7767402688160048
2016-11-30,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.8004284096385487,-1.0380149080994774,0.0,-0.1257667531534613,-0.7685210827581674,1,19.0,1,1,0.3652471178507778,0.36524711785077796
2016-12-01,air_500641aca4cf673c,0,0,0,0,1,0,0,-0.5592796419606545,-0.4361329364093254,0.0,-0.6260368057661939,-0.5048146125920169,1,18.0,1,1,0.29736355854636976,0.2973635585463699
2016-12-02,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.4748775732733916,-0.4481705758431286,0.0,0.8509509686142551,-0.3290102991479166,1,20.0,1,1,1.3328302792218223,1.3328302792218223
2016-12-03,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.619566833880128,-0.36390709980650743,0.0,0.5650823671212649,-0.8344477002997049,1,22.0,1,1,2.067427367408809,2.067427367408809
2016-12-07,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.9571751086291799,-1.194504220738917,0.0,-1.1977740087521742,-0.6916066956263734,1,13.0,1,1,0.49762005849437346,0.4976200584943736
2016-12-08,air_500641aca4cf673c,0,0,0,0,1,0,0,-0.9210027934774957,-0.6889233645191893,0.0,0.8509509686142551,-0.9882764745632928,1,18.0,1,1,0.6055064295317362,0.6055064295317364
2016-12-09,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.6677965874157069,-0.17130486886565865,0.0,0.8747733520720041,-1.0432153225145742,1,19.0,1,1,1.7377072222159702,1.7377072222159702
2016-12-10,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.8968879167097064,-0.8935632348938409,0.0,0.8985957355297532,-0.7795088523484236,1,18.0,1,1,2.210710165797756,2.210710165797756
2016-12-14,air_500641aca4cf673c,0,0,0,0,0,0,1,-0.8245432864063381,-0.9537514320628561,0.0,-0.9833725576324316,-0.6476556172653485,1,19.0,1,1,0.7633357049144849,0.763335704914485
2016-12-15,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.1621515611553899,-1.1343160235699017,0.0,0.35068091600152224,-1.0542030921048304,1,23.0,1,1,0.8285524101033626,0.8285524101033627
2016-12-16,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.3430131369138105,-1.1343160235699017,0.0,0.7556614347832583,-1.2959340230904686,1,18.0,1,1,1.8487453299353234,1.8487453299353231
2016-12-17,air_500641aca4cf673c,0,0,1,0,0,0,0,-1.186266437923179,-0.7250362828205983,0.0,0.8985957355297532,-1.5266771844858502,1,21.0,1,1,2.49824552770857,2.49824552770857
2017-01-07,air_500641aca4cf673c,0,0,1,0,0,0,0,-1.4515300823688628,-1.2908053362093412,0.0,0.8747733520720041,-1.4717383365345689,1,29.0,1,1,1.1177848609967869,1.1177848609967869
2017-01-08,air_500641aca4cf673c,0,0,0,1,0,0,0,-1.403300328833284,-1.5195204854515987,0.0,-1.2692411591254218,-1.3288973318612372,1,1.0,1,1,0.39046101130670074,0.3904610113067009
2017-01-11,air_500641aca4cf673c,0,0,0,0,0,0,1,-1.1259792460037057,-1.0982031052684924,0.0,0.9462405024452519,-0.9772887049730365,1,14.0,1,1,0.07068095872629294,0.07068095872629315
2017-01-12,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.1500941227714951,-0.881525595460038,0.0,0.8509509686142551,-1.3728484102222622,1,14.0,1,1,0.06171063124678188,0.06171063124678209
2017-01-13,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.065692054084232,-0.7611492011220076,0.0,0.6841942844100106,-1.1421052488268806,1,12.0,1,1,1.0828733162116626,1.0828733162116628
2017-01-14,air_500641aca4cf673c,0,0,1,0,0,0,0,-1.5962193429755993,-1.6037839614882201,0.0,-0.2448786704422072,-1.449762797354056,1,16.0,1,1,1.3759848276367674,1.3759848276367674
2017-01-18,air_500641aca4cf673c,0,0,0,0,0,0,1,-1.2586110682265477,-1.194504220738917,0.0,0.9462405024452519,-1.4167994885832873,1,22.0,1,1,0.34391228492653525,0.3439122849265354
2017-01-19,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.1380366843876006,-0.9898643503642653,0.0,0.13627946488177978,-1.0212397833340616,1,10.0,1,1,0.3376088115625545,0.3376088115625547
2017-01-20,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.4756449591366525,-1.9649131445023111,0.0,-1.2692411591254218,-1.0542030921048304,1,17.0,1,1,1.1061476794017455,1.1061476794017455
2017-01-21,air_500641aca4cf673c,0,0,1,0,0,0,0,-1.1259792460037057,-1.0139396292318712,0.0,0.9462405024452519,-1.284946253500212,1,21.0,1,1,1.6984317343327056,1.6984317343327056
2017-01-25,air_500641aca4cf673c,0,0,0,0,0,0,1,-1.4274152056010734,-1.1824665813051138,0.0,1.0177076528184992,-1.515689414895594,1,17.0,1,1,0.39603716082099144,0.3960371608209916
2017-01-26,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.3550705752977052,-1.0500525475332805,0.0,1.0177076528184992,-1.515689414895594,1,12.0,1,1,0.48331602278380176,0.4833160227838019
2017-01-27,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.0174623005486534,-0.24353070546847705,0.0,0.040989931050782975,-1.3288973318612372,1,19.0,1,1,1.3941679238790194,1.3941679238790194
2017-01-28,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.9089453550936011,-0.7731868405558106,0.0,0.8509509686142551,-0.9992642441535491,1,37.0,1,1,1.8678981913104955,1.8678981913104955
2017-02-01,air_500641aca4cf673c,0,0,0,0,0,0,1,-1.1742089995392848,-1.1343160235699017,0.0,0.7794838182410074,-1.0432153225145742,1,16.0,1,1,0.27966534487057765,0.27966534487057787
2017-02-02,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.2586110682265477,-1.0741278264008864,0.0,0.9938852693607501,-1.2959340230904686,1,14.0,1,1,0.27190722380721677,0.27190722380721694
2017-02-03,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.0174623005486534,-0.7129986433867953,0.0,0.9938852693607501,-1.2629707143196995,1,15.0,1,1,1.0884494657259534,1.0884494657259534
2017-02-04,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.9451176702452851,-0.7250362828205983,0.0,0.9938852693607501,-1.1421052488268806,1,26.0,1,1,1.7546781120420722,1.754678112042072
2017-02-07,air_500641aca4cf673c,0,0,0,0,0,1,0,-1.065692054084232,-1.1583913024375077,0.0,1.0415300362762483,-0.7685210827581674,1,1.0,1,1,0.08886405496854509,0.0888640549685453
2017-02-08,air_500641aca4cf673c,0,0,0,0,0,0,1,-1.0536346157003376,-1.0620901869670836,0.0,0.9700628859030009,-1.120129709646368,1,22.0,1,1,0.3897336874570107,0.38973368745701087
2017-02-09,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.4877023975205468,-1.7482356346938566,0.0,-1.2692411591254218,-1.032227552924318,1,15.0,1,1,0.1870527746767067,0.1870527746767069
2017-02-10,air_500641aca4cf673c,1,0,0,0,0,0,0,-1.2947833833782318,-1.2065418601727198,0.0,-0.07812198623796292,-1.0432153225145742,1,17.0,1,1,1.271977517131085,1.2719775171310852
2017-02-11,air_500641aca4cf673c,0,0,1,0,0,0,0,-1.3550705752977052,-1.218579499606523,1.0,0.6841942844100106,-1.5706282628468753,1,35.0,1,1,1.6610957767152812,1.661095776715281
2017-02-16,air_500641aca4cf673c,0,0,0,0,1,0,0,-1.0295197389325481,-0.6889233645191893,0.0,1.1606419535649941,-1.35087287104175,1,17.0,1,1,0.6171436111267776,0.6171436111267777
2017-02-17,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.34224575105054983,0.27408779018505364,0.0,0.8509509686142551,-1.0981541704658555,1,19.0,1,1,1.3592563790938954,1.3592563790938954
2017-02-18,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.8848304783258116,-1.1583913024375077,0.0,-0.6260368057661939,-0.5817289997238108,1,25.0,1,1,1.8097122833352888,1.8097122833352886
2017-02-22,air_500641aca4cf673c,0,0,0,0,0,0,1,-1.0536346157003376,-1.170428941871311,0.0,0.3745032994592715,-1.2080318663684182,1,22.0,1,1,0.594839013069615,0.5948390130696151
2017-02-23,air_500641aca4cf673c,0,0,0,0,1,0,0,-0.4387052581217074,-0.2555683449022798,0.0,-0.7213263395971907,-0.4169124558699667,1,12.0,1,1,0.5485327279726795,0.5485327279726796
2017-02-24,air_500641aca4cf673c,1,0,0,0,0,0,0,-0.9210027934774957,-0.965789071496659,0.0,0.5650823671212649,-0.6146923084945796,1,21.0,1,1,1.4504143015883861,1.4504143015883861
2017-02-25,air_500641aca4cf673c,0,0,1,0,0,0,0,-0.9089453550936011,-0.8574503165924318,0.0,0.7080166678677601,-0.8014843915289362,1,18.0,1,1,2.0194239933292635,2.0194239933292635
