visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2017-01-05,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.0686167599252683,-1.1274442477982929,0.0,-0.24335169203000057,-0.8795786351289994,1,5.0,1,1,-1.8377451485134635,-1.8377451485134635
2017-01-06,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.1322817067269264,-1.1074936611402213,0.0,0.4361994638369867,-1.0277195128849226,1,3.0,1,1,-0.396300243465627,-0.396300243465627
2017-01-07,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.1747250045946984,-1.0975183678111855,0.0,0.4633815100716661,-1.34516425093333,1,19.0,1,1,0.5007961895174895,0.5007961895174895
2017-01-08,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.1853358290616416,-1.446653634327436,0.0,-1.5752719575292957,-0.9007416176655597,1,11.0,1,1,-0.7680813677429299,-0.7680813677429299
2017-01-11,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.0580059354583253,-1.0775677811531141,0.0,-0.2705337382646802,-0.9219046002021202,1,4.0,1,1,-1.325964533751761,-1.325964533751761
2017-01-12,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.1322817067269264,-1.2471477677467215,0.0,0.27310718642890963,-0.9959750390800818,1,3.0,1,1,-1.3416140236246394,-1.3416140236246394
2017-01-13,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.1535033556608125,-1.1473948344563643,0.0,0.27310718642890963,-1.0065565303483621,1,5.0,1,1,0.43989006676898934,0.43989006676898934
2017-01-14,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.4824389141360463,-1.4666042209855077,0.0,0.5449276487757045,-1.4827236374209731,1,13.0,1,1,0.9512477223449384,0.9512477223449384
2017-01-15,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.6522121056071348,-1.676085380895258,0.0,0.4361994638369867,-1.5567940762989347,1,30.0,1,1,-1.3082002479501151,-1.3082002479501151
2017-01-18,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.2596116003302429,-1.1274442477982929,0.0,0.7352019724184611,-1.4086531985430113,1,3.0,1,1,-0.8492895314075967,-0.8492895314075967
2017-01-19,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.1747250045946984,-1.1573701277853998,0.0,-0.5151721543767956,-1.1441159168360053,1,5.0,1,1,-0.8602864702371871,-0.8602864702371871
2017-01-20,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.365719844999673,-1.2371724744176857,0.0,-1.0588130790703854,-1.3345827596650497,1,4.0,1,1,0.4804941486013228,0.4804941486013228
2017-01-21,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.323276547131901,-1.3568759943661144,0.0,0.055650816551473754,-1.2076048644456867,1,10.0,1,1,1.5137834393970575,1.5137834393970575
2017-01-22,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.4187739673343882,-1.5065053943016504,0.0,-1.2490874027131418,-1.34516425093333,1,22.0,1,1,-0.9698328993473365,-0.9698328993473365
2017-01-25,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.4930497386029893,-1.4067524610112931,0.0,-0.16180555332596214,-1.4827236374209731,1,7.0,1,1,-0.7583533064706,-0.7583533064706
2017-01-26,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.408163142867445,-1.2371724744176857,0.0,1.1429326659386534,-1.5779570588354954,1,20.0,1,1,-0.6060879995993497,-0.6060879995993497
2017-01-27,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.0792275843922112,-0.858111327914328,0.0,-0.18898759956064176,-1.3240012683967695,1,18.0,1,1,0.9829696612764488,0.9829696612764488
2017-01-28,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.015562637590553,-0.9079877945595066,0.0,1.0342044809999353,-1.0806269692263237,1,25.0,1,1,1.8094319102387353,1.8094319102387353
2017-01-29,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.0898384088591542,-1.047641901166007,0.0,-0.8413567091929495,-1.1441159168360053,1,42.0,1,1,-0.5358767747642731,-0.5358767747642731
2017-02-01,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.397552318400502,-1.4366783409984003,0.0,-0.4879901081421161,-1.3874902160064508,1,3.0,1,1,-0.9613737156322671,-0.9613737156322671
2017-02-02,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.2490007758632997,-1.3868018743532218,0.0,-0.9500848941316675,-1.2181863557139672,1,4.0,1,1,-0.9749084095763783,-0.9749084095763783
2017-02-03,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.036784286524439,-0.9977654345208282,0.0,-0.21616964579532116,-0.9748120565435213,1,7.0,1,1,0.44961812804131923,0.44961812804131923
2017-02-04,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.0792275843922112,-0.9379136745466139,0.0,1.115750619703974,-1.2710938120553683,1,24.0,1,1,1.6119099704918634,1.6119099704918634
2017-02-05,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.1216708822599835,-1.2172218877596144,0.0,-1.5752719575292957,-0.9113231089338399,1,17.0,1,1,-1.0848777978722812,-1.0848777978722812
2017-02-08,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.2914440737310717,-1.3169748210499717,0.0,-0.5695362468461544,-1.1546974081042856,1,8.0,1,1,-0.7693502453001902,-0.7693502453001902
2017-02-09,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.4506064407352173,-1.566357154275865,0.0,-1.5480899112946163,-1.34516425093333,1,6.0,1,1,-1.1229441245900937,-1.1229441245900937
2017-02-10,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.4187739673343882,-1.4267030476693647,0.0,0.02846877031679436,-1.3345827596650497,1,11.0,1,1,0.7697982316566984,0.7697982316566984
2017-02-11,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.5248822120038186,-1.486554807643579,1.0,-0.2705337382646802,-1.4933051286892534,1,16.0,1,1,1.4486477247910228,1.4486477247910228
2017-02-12,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.5036605630699325,-1.3469007010370788,0.0,0.11001490902083279,-1.5567940762989347,1,24.0,1,1,-0.7152114695237457,-0.7152114695237457
2017-02-15,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.1747250045946984,-1.1274442477982929,0.0,0.4090174176023071,-1.1441159168360053,1,3.0,1,1,-0.3895328964935714,-0.3895328964935714
2017-02-16,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.0473951109913822,-0.8281854479272209,0.0,0.8982942498265379,-1.3557457422016101,1,5.0,1,1,-0.3726145290634325,-0.3726145290634325
2017-02-17,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.8457894461194647,-0.8880372079014353,0.0,-1.5752719575292957,-0.784345213714477,1,20.0,1,1,0.9220635385279488,0.9220635385279488
2017-02-18,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.026173462057496,-1.1074936611402213,0.0,-0.705446478019552,-0.8372526700558782,1,27.0,1,1,1.7079217056579017,1.7079217056579017
2017-02-19,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.1747250045946984,-1.1773207144434714,0.0,1.3603890358160895,-1.2076048644456867,1,21.0,1,1,-0.5316471829067384,-0.5316471829067384
2017-02-22,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.1853358290616416,-1.0975183678111855,0.0,-0.16180555332596214,-1.3874902160064508,1,5.0,1,1,-0.411526774152752,-0.411526774152752
2017-02-23,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.8033461482516925,-0.8082348612691493,0.0,-1.5752719575292957,-0.784345213714477,1,6.0,1,1,-0.4923119786316654,-0.4923119786316654
2017-02-24,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.2596116003302429,-1.2172218877596144,0.0,-0.379261923203398,-1.0912084604946042,1,23.0,1,1,1.0810961923712545,1.0810961923712545
2017-02-25,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.1747250045946984,-1.1473948344563643,0.0,1.1429326659386534,-1.2922567945919288,1,16.0,1,1,2.073781401334656,2.073781401334656
