visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,total_area_visitors,total_genre_visitors
2016-05-19,air_1653a6c513865af3,0,0,0,0,1,0,0,1.398556901981932,1.6491015729370608,0.0,1.9159610468157056,1.0119018866302731,1,13.0,1,1,-1.0080414972126335,-1.0080414972126335
2016-05-20,air_1653a6c513865af3,1,0,0,0,0,0,0,1.6210982655072248,1.6014185877877471,0.0,1.9403809162246088,1.3683429807900154,1,40.0,1,1,-0.6269814456263512,-0.6269814456263512
2016-05-21,air_1653a6c513865af3,0,0,1,0,0,0,0,1.418787935029686,1.3153206768918642,0.0,1.9648007856335123,1.1505178676923953,1,56.0,1,1,-0.3552215392147521,-0.35522153921475225
2016-05-23,air_1653a6c513865af3,0,1,0,0,0,0,0,0.8219724601209457,0.8766372135181769,0.0,1.5985027444999609,0.6851642169838431,1,18.0,1,1,-1.2798014036242324,-1.2798014036242324
2016-05-24,air_1653a6c513865af3,0,0,0,0,0,1,0,0.6702397122627914,0.9720031838168046,0.0,1.500823266864347,0.6059550849483448,1,21.0,1,1,-1.170004439607846,-1.170004439607846
2016-05-26,air_1653a6c513865af3,0,0,0,0,1,0,0,1.5401741333162091,1.6777113640266497,0.0,-0.7213848493458648,1.3980464053033272,1,43.0,1,1,-0.9322766238529098,-0.9322766238529098
2016-05-27,air_1653a6c513865af3,1,0,0,0,0,0,0,0.993936241026854,0.867100616488314,0.0,1.1345252257307956,1.0614075941524597,1,33.0,1,1,-0.643128057981702,-0.6431280579817021
2016-05-28,air_1653a6c513865af3,0,0,1,0,0,0,0,0.8523190096925766,1.000612974906393,0.0,0.572868229326017,0.9029893300814632,1,46.0,1,1,-0.45085916624260003,-0.45085916624260014
2016-05-29,air_1653a6c513865af3,0,0,0,1,0,0,0,0.39712076611811387,0.4093439590549012,0.0,-1.0876828904794162,0.506943669903972,1,48.0,1,1,-0.9479264173665576,-0.9479264173665577
2016-05-30,air_1653a6c513865af3,0,1,0,0,0,0,0,0.3667742165464829,0.3235145857861362,0.0,-0.013208636487665345,0.4079322548595993,1,21.0,1,1,-1.2668841137399518,-1.2668841137399516
2016-05-31,air_1653a6c513865af3,0,0,0,0,0,1,0,0.8826655592642073,1.1436619303543345,0.0,-0.5504457634835408,0.7643733490193413,1,28.0,1,1,-1.0425704067109993,-1.0425704067109993
2016-06-01,air_1653a6c513865af3,0,0,0,0,0,0,1,0.46792938178525245,0.3235145857861362,0.0,-1.1609424987061265,0.4178333963640365,1,29.0,1,1,-1.0634367980625299,-1.0634367980625299
2016-06-03,air_1653a6c513865af3,1,0,0,0,0,0,0,0.01273113821078966,-0.15331526570700232,0.0,-1.2342021069328368,0.20990942477085367,1,27.0,1,1,-0.7000138153567077,-0.7000138153567078
2016-06-04,air_1653a6c513865af3,0,0,1,0,0,0,0,0.154348369545067,0.02788007786039035,0.0,-0.8190643269814785,0.11089800972648087,1,52.0,1,1,-0.5286113149691362,-0.5286113149691363
2016-06-05,air_1653a6c513865af3,0,0,0,1,0,0,0,0.18469491911669783,-0.029339504318786236,0.0,0.6461278375527273,0.35842654733741286,1,26.0,1,1,-1.108895722078364,-1.108895722078364
2016-06-06,air_1653a6c513865af3,0,1,0,0,0,0,0,0.5083914478807603,0.3902707649951755,0.0,2.355518696175967,0.3683276888418501,1,44.0,1,1,-1.2942091500336226,-1.2942091500336226
2016-06-07,air_1653a6c513865af3,0,0,0,0,0,1,0,0.8624345262164536,0.7908078402494118,0.0,-0.18414772234998938,0.8831870470725888,1,22.0,1,1,-1.1513737330439795,-1.1513737330439795
2016-06-09,air_1653a6c513865af3,0,0,0,0,1,0,0,0.7208172948821762,0.6096124966820193,0.0,-0.06204837530547225,0.7940767735326532,1,20.0,1,1,-1.038844265398226,-1.038844265398226
2016-06-10,air_1653a6c513865af3,1,0,0,0,0,0,0,0.38700524959423693,0.13278264518888078,0.0,-1.2342021069328368,0.6356585094616567,1,32.0,1,1,-0.6066118731165238,-0.6066118731165239
2016-06-11,air_1653a6c513865af3,0,0,1,0,0,0,0,0.49827593135688336,0.5142465263833916,0.0,0.4996086210993066,0.5168448114084093,1,39.0,1,1,-0.4483750720340845,-0.4483750720340846
2016-06-12,air_1653a6c513865af3,0,0,0,1,0,0,0,0.48816041483300643,0.7526614521299608,0.0,0.40192914346369296,0.5267459529128466,1,46.0,1,1,-1.0676597582170062,-1.0676597582170062
2016-06-13,air_1653a6c513865af3,0,1,0,0,0,0,0,0.7511638444538071,0.6763686758910586,0.0,-0.8434841963903819,0.7841756320282159,1,21.0,1,1,-1.35457263930055,-1.35457263930055
2016-06-16,air_1653a6c513865af3,0,0,0,0,1,0,0,1.0040517575507308,1.1245887362946088,0.0,1.085685486912989,0.9821984621169615,1,25.0,1,1,-1.0890229684102397,-1.0890229684102397
2016-06-17,air_1653a6c513865af3,1,0,0,0,0,0,0,0.7208172948821762,0.5142465263833916,0.0,-1.2342021069328368,0.8732859055681513,1,49.0,1,1,-0.5363120070155343,-0.5363120070155344
2016-06-18,air_1653a6c513865af3,0,0,1,0,0,0,0,0.7309328114060532,0.5905393026222938,0.0,-1.2342021069328368,0.8435824810548396,1,52.0,1,1,-0.44589097782556897,-0.4458909778255691
2016-06-19,air_1653a6c513865af3,0,0,0,1,0,0,0,1.0546293401701157,1.1913449155036484,0.0,1.1101053563218923,0.7841756320282159,1,66.0,1,1,-1.0612011132748658,-1.0612011132748658
2016-06-20,air_1653a6c513865af3,0,1,0,0,0,0,0,1.176015538456639,1.2581010947126878,0.0,-0.8679040657992854,1.2693315657456425,1,17.0,1,1,-1.3242666899566604,-1.3242666899566604
2016-06-22,air_1653a6c513865af3,0,0,0,0,0,0,1,0.9028965923119614,0.8003444372792747,0.0,0.1088907105568518,1.0218030281347106,1,36.0,1,1,-1.050519508178249,-1.050519508178249
2016-06-23,air_1653a6c513865af3,0,0,0,0,1,0,0,0.9332431418835921,0.9338567956973534,0.0,1.720602091544478,1.002000745125836,1,41.0,1,1,-1.0462965480237727,-1.0462965480237727
2016-06-24,air_1653a6c513865af3,1,0,0,0,0,0,0,0.6398931626911607,0.6954418699507843,0.0,1.6229226139088642,0.6653619339749685,1,43.0,1,1,-0.5579236266296194,-0.5579236266296195
2016-06-25,air_1653a6c513865af3,0,0,1,0,0,0,0,0.47804489830912933,0.2949047946965478,0.0,-1.2342021069328368,0.5960539434439076,1,60.0,1,1,-0.396954321917813,-0.39695432191781316
2016-06-26,air_1653a6c513865af3,0,0,0,1,0,0,0,0.558969030500145,0.3807341679653128,0.0,-1.2342021069328368,0.6752630754794057,1,55.0,1,1,-0.9553786999921042,-0.9553786999921042
2016-06-27,air_1653a6c513865af3,0,1,0,0,0,0,0,0.9028965923119614,0.9052470046077653,0.0,1.0124258786862785,0.7247687830015921,1,41.0,1,1,-1.2701134362110218,-1.2701134362110218
2016-06-28,air_1653a6c513865af3,0,0,0,0,0,1,0,1.2771707036954087,1.200881512533511,0.0,2.3310988267670636,1.1703201507012697,1,4.0,1,1,-1.125539153275418,-1.125539153275418
2016-06-29,air_1653a6c513865af3,0,0,0,0,0,0,1,1.4693655176490705,1.3820768561009038,0.0,2.379938565584871,1.3683429807900154,1,12.0,1,1,-0.9501621021542216,-0.9501621021542216
2016-06-30,air_1653a6c513865af3,0,0,0,0,1,0,0,1.5199431002684554,1.4679062293696685,0.0,2.23341934913145,1.5564646693743238,1,14.0,1,1,-0.9258179789107694,-0.9258179789107694
2016-07-01,air_1653a6c513865af3,1,0,0,0,0,0,0,1.4086724185058088,1.200881512533511,0.0,1.4031437892287337,1.5663658108787608,1,38.0,1,1,1.6191365377133913,1.6191365377133908
2016-07-02,air_1653a6c513865af3,0,0,1,0,0,0,0,1.4390189680774397,1.4106866471904917,0.0,0.35308940464588606,1.5168601033565745,1,29.0,1,1,1.7229716756293405,1.72297167562934
2016-07-03,air_1653a6c513865af3,0,0,0,1,0,0,0,1.398556901981932,1.324857273921727,0.0,-0.4039265470301202,1.27923270725008,1,25.0,1,1,0.42652290820508526,0.426522908205085
2016-07-04,air_1653a6c513865af3,0,1,0,0,0,0,0,0.5488535139762681,0.54285631747298,0.0,-1.2342021069328368,0.7643733490193413,1,48.0,1,1,-0.07725139728186427,-0.07725139728186446
2016-07-05,air_1653a6c513865af3,0,0,0,0,0,1,0,0.5690845470240219,0.5905393026222938,0.0,-0.4039265470301202,0.6752630754794057,1,2.0,1,1,0.3582103174709082,0.3582103174709079
2016-07-06,air_1653a6c513865af3,0,0,0,0,0,0,1,1.2974017367431625,1.4774428263995316,0.0,1.6717623527266714,1.1802212922057072,1,19.0,1,1,0.6582888978595842,0.6582888978595839
2016-07-07,air_1653a6c513865af3,0,0,0,0,1,0,0,1.3783258689341782,1.61095518481761,0.0,2.3310988267670636,1.0614075941524597,1,23.0,1,1,0.6145688397897109,0.6145688397897106
2016-07-08,air_1653a6c513865af3,1,0,0,0,0,0,0,1.4693655176490705,1.7253943491759636,0.0,1.5740828750910576,1.219825858223456,1,28.0,1,1,1.4844986316118496,1.4844986316118491
2016-07-09,air_1653a6c513865af3,0,0,1,0,0,0,0,1.2468241541237777,1.1055155422348832,0.0,1.2322047033664094,1.4079475468077645,1,46.0,1,1,1.6829777588722405,1.6829777588722399
2016-07-10,air_1653a6c513865af3,0,0,0,1,0,0,0,1.176015538456639,1.1818083184737855,0.0,-0.9411636740259955,1.1901224337101444,1,43.0,1,1,0.5313516838044406,0.5313516838044403
2016-07-11,air_1653a6c513865af3,0,1,0,0,0,0,0,0.8320879766448226,0.704978466980647,0.0,-1.1609424987061265,1.002000745125836,1,21.0,1,1,-0.11028985025512082,-0.11028985025512102
2016-07-13,air_1653a6c513865af3,0,0,0,0,0,0,1,1.0040517575507308,0.8384908253987257,0.0,-0.20856759175889272,1.1010121601702088,1,22.0,1,1,0.41608971252932003,0.41608971252931976
2016-07-14,air_1653a6c513865af3,0,0,0,0,1,0,0,1.3378638028386702,1.3916134531307665,0.0,2.379938565584871,1.2495292827367679,1,41.0,1,1,0.5591735389398146,0.5591735389398143
2016-07-15,air_1653a6c513865af3,1,0,0,0,0,0,0,1.1052069227895003,0.9720031838168046,0.0,-0.6237053717102511,1.2594304242412053,1,44.0,1,1,1.3438988994098706,1.3438988994098702
2016-07-16,air_1653a6c513865af3,0,0,1,0,0,0,0,1.0242827905984848,0.8766372135181769,0.0,-0.7213848493458648,1.1802212922057072,1,33.0,1,1,1.6439774797985467,1.643977479798546
2016-07-17,air_1653a6c513865af3,0,0,0,1,0,0,0,1.0647448566939925,0.8003444372792747,0.0,-1.2097822375239333,1.3485406977811407,1,40.0,1,1,1.0304062102952107,1.0304062102952103
2016-07-20,air_1653a6c513865af3,0,0,0,0,0,0,1,1.0040517575507308,0.8098810343091376,0.0,0.060050971739044896,1.1901224337101444,1,41.0,1,1,0.4540963539196077,0.45409635391960734
2016-07-21,air_1653a6c513865af3,0,0,0,0,1,0,0,1.0849758897417463,0.9433933927272162,0.0,0.7193874457794375,1.2297269997278935,1,37.0,1,1,0.6004095028011723,0.6004095028011721
2016-07-22,air_1653a6c513865af3,1,0,0,0,0,0,0,1.2569396706476545,1.1436619303543345,0.0,1.9892206550424156,1.2099247167190188,1,23.0,1,1,1.3861285009546347,1.386128500954634
2016-07-23,air_1653a6c513865af3,0,0,1,0,0,0,0,1.418787935029686,1.4774428263995316,0.0,2.23341934913145,1.3386395562767035,1,40.0,1,1,1.5955376427324939,1.5955376427324932
2016-07-24,air_1653a6c513865af3,0,0,0,1,0,0,0,1.4895965506968243,1.5346624085787082,0.0,2.2578392185403535,1.27923270725008,1,31.0,1,1,0.41186675237484366,0.4118667523748433
2016-07-25,air_1653a6c513865af3,0,1,0,0,0,0,0,1.3783258689341782,1.4106866471904917,0.0,2.2089994797225465,1.3683429807900154,1,20.0,1,1,-0.014652223227272908,-0.014652223227273114
2016-07-26,air_1653a6c513865af3,0,0,0,0,0,1,0,1.3884413854580548,1.363003662041178,0.0,-0.47718615525683045,1.4178486883122017,1,49.0,1,1,0.46999455685410707,0.46999455685410674
2016-07-27,air_1653a6c513865af3,0,0,0,0,0,0,1,1.5199431002684554,1.5346624085787082,0.0,-0.3062470693945065,1.5465635278698864,1,31.0,1,1,0.6048808723765003,0.6048808723765
2016-07-28,air_1653a6c513865af3,0,0,0,0,1,0,0,1.762715496841502,1.7063211551162376,0.0,-1.0632630210705127,1.6257726599053848,1,5.0,1,1,0.7541749343082838,0.7541749343082833
2016-07-29,air_1653a6c513865af3,1,0,0,0,0,0,0,1.7323689472698713,1.5251258115488453,0.0,-1.2342021069328368,1.8634000560118793,1,29.0,1,1,1.5495818998749564,1.549581899874956
2016-07-30,air_1653a6c513865af3,0,0,1,0,0,0,0,1.965025827319041,1.9733458719523957,0.0,-0.06204837530547225,1.9129057635340656,1,39.0,1,1,1.6280792768640473,1.6280792768640466
2016-07-31,air_1653a6c513865af3,0,0,0,1,0,0,0,2.015603409938426,2.0973216333406115,0.0,0.011211232921237997,1.9426091880473775,1,44.0,1,1,0.44167588287703,0.4416758828770297
2016-08-01,air_1653a6c513865af3,0,1,0,0,0,0,0,1.995372376890672,2.0687118422510236,0.0,-0.5992855023013476,2.051521744596188,1,19.0,1,1,-0.05091999867159965,-0.050919998671599846
2016-08-03,air_1653a6c513865af3,0,0,0,0,0,0,1,1.6919068811743634,1.5537356026384332,0.0,0.4996086210993066,1.71488293344532,1,36.0,1,1,0.48440230326349715,0.4844023032634968
2016-08-04,air_1653a6c513865af3,0,0,0,0,1,0,0,1.9144482446996562,1.7253943491759636,0.0,0.9880060092773751,2.031719461587313,1,22.0,1,1,0.5691099157738767,0.5691099157738764
2016-08-05,air_1653a6c513865af3,1,0,0,0,0,0,0,1.6109827489833477,1.5632721996682961,0.0,0.7438073151883409,1.6257726599053848,1,27.0,1,1,1.2718601673629202,1.2718601673629197
2016-08-06,air_1653a6c513865af3,0,0,1,0,0,0,0,1.6716758481266096,1.6967845580863747,0.0,1.8915411774068023,1.5465635278698864,1,35.0,1,1,1.1098972249677077,1.1098972249677073
2016-08-07,air_1653a6c513865af3,0,0,0,1,0,0,0,1.7323689472698713,1.897053095713493,0.0,1.8671213079978985,1.5168601033565745,1,21.0,1,1,0.30977048040485533,0.30977048040485505
2016-08-08,air_1653a6c513865af3,0,1,0,0,0,0,0,2.238144773463719,2.2594437828482783,0.0,1.5252431362732508,2.011917178578438,1,31.0,1,1,-0.038499527629022,-0.0384995276290222
2016-08-09,air_1653a6c513865af3,0,0,0,0,0,1,0,1.368210352410301,1.5060526174891196,0.0,-1.2342021069328368,1.4772555373388254,1,2.0,1,1,0.5179375750784567,0.5179375750784565
2016-08-10,air_1653a6c513865af3,0,0,0,0,0,0,1,1.2569396706476545,1.0959789452050208,0.0,1.0124258786862785,1.3980464053033272,1,38.0,1,1,1.1893882396402047,1.1893882396402042
2016-08-11,air_1653a6c513865af3,0,0,0,0,1,0,0,1.4390189680774397,1.3439304679814525,1.0,1.9648007856335123,1.3386395562767035,1,41.0,1,1,0.9817179638083062,0.9817179638083059
2016-08-12,air_1653a6c513865af3,1,0,0,0,0,0,0,1.6413292985549786,1.4392964382800801,0.0,1.647342483317768,1.5663658108787608,1,30.0,1,1,0.692320988516247,0.6923209885162467
2016-08-13,air_1653a6c513865af3,0,0,1,0,0,0,0,1.7829465298892562,1.7444675432356886,1.0,2.0136405244513194,1.71488293344532,1,50.0,1,1,0.8033599996368912,0.8033599996368909
2016-08-14,air_1653a6c513865af3,0,0,0,1,0,0,0,1.8537551455563948,1.8207603194745912,1.0,1.7938616997711885,1.6653772259231336,1,27.0,1,1,0.11004930604020671,0.11004930604020648
2016-08-15,air_1653a6c513865af3,0,1,0,0,0,0,0,1.5098275837445783,1.2390279006529623,1.0,-1.2342021069328368,1.6950806504364455,1,28.0,1,1,-0.24169843388559237,-0.24169843388559253
2016-08-16,air_1653a6c513865af3,0,0,0,0,0,1,0,1.7525999803176253,1.61095518481761,0.0,-1.136522629297223,1.8039932069852558,1,23.0,1,1,-0.16295264747565005,-0.16295264747565025
2016-08-18,air_1653a6c513865af3,0,0,0,0,1,0,0,1.9549103107951642,1.944736080862807,0.0,1.1345252257307956,1.8733011975163167,1,33.0,1,1,0.3574650892083535,0.35746508920835324
2016-08-19,air_1653a6c513865af3,1,0,0,0,0,0,0,1.833524112508641,1.7921505283850026,0.0,-1.1121027598883195,1.8435977730030046,1,28.0,1,1,1.2472676346986165,1.247267634698616
2016-08-20,air_1653a6c513865af3,0,0,1,0,0,0,0,1.6615603316027325,1.620491781847473,0.0,-1.0388431516616095,1.7940920654808183,1,35.0,1,1,1.1687702577095258,1.1687702577095254
2016-08-21,air_1653a6c513865af3,0,0,0,1,0,0,0,1.631213782031102,1.3534670650113154,0.0,-1.2342021069328368,1.8039932069852558,1,31.0,1,1,0.18134280982460244,0.18134280982460219
2016-08-22,air_1653a6c513865af3,0,1,0,0,0,0,0,1.9852568603667953,2.1545412155197883,0.0,0.3775092740547894,1.9426091880473775,1,22.0,1,1,-0.6123252897961095,-0.6123252897961096
2016-08-25,air_1653a6c513865af3,0,0,0,0,1,0,0,1.9852568603667953,2.0210288571017094,0.0,1.6717623527266714,1.8336966314985674,1,30.0,1,1,0.5276255424916674,0.527625542491667
2016-08-26,air_1653a6c513865af3,1,0,0,0,0,0,0,1.5199431002684554,1.5823453937280219,0.0,-1.2342021069328368,1.467354395834388,1,25.0,1,1,1.4462435808007104,1.44624358080071
2016-08-27,air_1653a6c513865af3,0,0,1,0,0,0,0,1.2670551871715316,1.0864423481751577,0.0,1.1101053563218923,1.38814526379889,1,32.0,1,1,1.488224772924623,1.4882247729246223
2016-08-28,air_1653a6c513865af3,0,0,0,1,0,0,0,1.1456689888850082,0.8480274224285885,0.0,-1.2342021069328368,1.3485406977811407,1,42.0,1,1,0.5484919338431978,0.5484919338431975
2016-08-29,air_1653a6c513865af3,0,1,0,0,0,0,0,1.5401741333162091,1.3820768561009038,0.0,-0.7458047187547682,1.5168601033565745,1,35.0,1,1,-0.23176205705153025,-0.2317620570515304
2016-08-30,air_1653a6c513865af3,0,0,0,0,0,1,0,1.6615603316027325,1.3820768561009038,0.0,-1.0388431516616095,1.8832023390207537,1,2.0,1,1,0.29660478109972305,0.29660478109972277
2016-08-31,air_1653a6c513865af3,0,0,0,0,0,0,1,1.8638706620802714,1.897053095713493,0.0,1.2077848339575061,1.8634000560118793,1,16.0,1,1,0.5830208433415637,0.5830208433415633
2016-09-01,air_1653a6c513865af3,0,0,0,0,1,0,0,1.9043327281757796,1.916126289773219,0.0,0.6217079681438237,1.71488293344532,1,32.0,1,1,0.32070049492232366,0.3207004949223234
2016-09-02,air_1653a6c513865af3,1,0,0,0,0,0,0,1.4289034515535628,1.1341253333244716,0.0,-1.2342021069328368,1.6653772259231336,1,13.0,1,1,1.1233113336936915,1.123311333693691
2016-09-03,air_1653a6c513865af3,0,0,1,0,0,0,0,1.4086724185058088,1.0959789452050208,0.0,-1.1121027598883195,1.6455749429142592,1,49.0,1,1,1.5113268490638174,1.5113268490638168
2016-09-04,air_1653a6c513865af3,0,0,0,1,0,0,0,1.5300586167923325,1.363003662041178,0.0,-0.08646824471437559,1.6554760844186966,1,23.0,1,1,0.22605650557788198,0.22605650557788173
2016-09-05,air_1653a6c513865af3,0,1,0,0,0,0,0,1.631213782031102,1.5537356026384332,0.0,0.6949675763705342,1.5762669523831982,1,40.0,1,1,-0.1711501583637513,-0.1711501583637515
2016-09-07,air_1653a6c513865af3,0,0,0,0,0,0,1,1.3075172532670392,1.2390279006529623,0.0,0.060050971739044896,1.2693315657456425,1,30.0,1,1,0.36094282110027526,0.360942821100275
2016-09-08,air_1653a6c513865af3,0,0,0,0,1,0,0,1.0445138236462388,0.7812712432195492,0.0,-1.136522629297223,1.2396281412323307,1,41.0,1,1,0.45906454233663874,0.4590645423366384
2016-09-09,air_1653a6c513865af3,1,0,0,0,0,0,0,1.0445138236462388,0.7621980491598238,0.0,-1.2342021069328368,1.2693315657456425,1,43.0,1,1,1.3344593414175117,1.3344593414175112
2016-09-10,air_1653a6c513865af3,0,0,1,0,0,0,0,1.0343983071223617,0.8289542283688631,0.0,-1.2342021069328368,1.2099247167190188,1,33.0,1,1,1.6727929726173267,1.6727929726173263
2016-09-11,air_1653a6c513865af3,0,0,0,1,0,0,0,1.0141672740746077,0.9529299897570792,0.0,0.45076888228149986,1.0713087356568969,1,26.0,1,1,0.5181859844993083,0.518185984499308
2016-09-14,air_1653a6c513865af3,0,0,0,0,0,0,1,1.3378638028386702,1.363003662041178,0.0,0.35308940464588606,1.3782441222944526,1,35.0,1,1,0.44987339376513125,0.44987339376513097
2016-09-15,air_1653a6c513865af3,0,0,0,0,1,0,0,1.2367086375999006,1.1245887362946088,0.0,-0.5260258940746374,1.2990349902589544,1,23.0,1,1,0.6657411804851309,0.6657411804851305
2016-09-16,air_1653a6c513865af3,1,0,0,0,0,0,0,1.196246571504393,1.2199547065932363,0.0,-0.23298746116779628,1.1802212922057072,1,19.0,1,1,1.2892488268225288,1.2892488268225284
2016-09-17,air_1653a6c513865af3,0,0,1,0,0,0,0,0.9028965923119614,1.0196861689661185,0.0,-1.2342021069328368,1.0416053111435852,1,48.0,1,1,1.5965312804159,1.5965312804158995
2016-09-18,air_1653a6c513865af3,0,0,0,1,0,0,0,0.8118569435970688,0.704978466980647,0.0,-0.6969649799369613,0.9128904715859004,1,44.0,1,1,0.8135447858918049,0.8135447858918046
2016-09-19,air_1653a6c513865af3,0,1,0,0,0,0,0,0.8725500427403304,0.7335882580702354,1.0,-0.8679040657992854,0.9821984621169615,1,44.0,1,1,-0.1589780967420252,-0.1589780967420254
2016-09-21,air_1653a6c513865af3,0,0,0,0,0,0,1,0.8624345262164536,0.8098810343091376,0.0,1.1589450951396993,0.9128904715859004,1,38.0,1,1,0.9516604238852684,0.951660423885268
2016-09-22,air_1653a6c513865af3,0,0,0,0,1,0,0,0.993936241026854,1.048295960055707,1.0,0.35308940464588606,0.8039779150370904,1,27.0,1,1,0.5089948359278008,0.5089948359278006
2016-09-23,air_1653a6c513865af3,1,0,0,0,0,0,0,1.0445138236462388,0.7335882580702354,0.0,-1.2342021069328368,1.2099247167190188,1,16.0,1,1,0.8289461699846011,0.8289461699846008
2016-09-24,air_1653a6c513865af3,0,0,1,0,0,0,0,1.2063620880282697,1.0673691541154324,0.0,1.30546431159312,1.3188372732678288,1,47.0,1,1,1.445995171379859,1.4459951713798584
2016-09-25,air_1653a6c513865af3,0,0,0,1,0,0,0,1.4794810341729476,1.5251258115488453,0.0,0.8903265316417613,1.3980464053033272,1,56.0,1,1,0.45359953507790457,0.45359953507790424
2016-09-26,air_1653a6c513865af3,0,1,0,0,0,0,0,1.3479793193625473,1.4583696323398057,0.0,1.37872391981983,1.2099247167190188,1,47.0,1,1,-0.005212665234913893,-0.005212665234914101
2016-09-28,air_1653a6c513865af3,0,0,0,0,0,0,1,1.1557845054088849,1.048295960055707,0.0,-1.136522629297223,1.2297269997278935,1,44.0,1,1,0.48589275978860647,0.48589275978860613
2016-09-29,air_1653a6c513865af3,0,0,0,0,1,0,0,0.9433586584074692,0.7717346461896863,0.0,-0.13530798353218249,1.0119018866302731,1,38.0,1,1,0.5666258215653611,0.5666258215653609
2016-09-30,air_1653a6c513865af3,1,0,0,0,0,0,0,1.0950914062656234,1.3820768561009038,0.0,1.427563658637637,0.8237801980459649,1,17.0,1,1,1.4914540953956932,1.4914540953956925
2016-10-01,air_1653a6c513865af3,0,0,1,0,0,0,0,1.165900021932762,1.2676376917425503,0.0,1.4519835280465403,1.031704169639148,1,45.0,1,1,1.5140593526931845,1.5140593526931838
2016-10-02,air_1653a6c513865af3,0,0,0,1,0,0,0,1.398556901981932,1.544199005608571,0.0,1.4031437892287337,1.2099247167190188,1,55.0,1,1,0.4163381219501716,0.4163381219501713
2016-10-03,air_1653a6c513865af3,0,1,0,0,0,0,0,1.2164776045521468,1.1818083184737855,0.0,-1.2342021069328368,1.3980464053033272,1,27.0,1,1,-0.3025587419942229,-0.302558741994223
2016-10-05,air_1653a6c513865af3,0,0,0,0,0,0,1,0.558969030500145,0.4093439590549012,0.0,-0.15972785294108582,0.5861528019394703,1,36.0,1,1,0.14432980611772103,0.14432980611772078
2016-10-06,air_1653a6c513865af3,0,0,0,0,1,0,0,0.528622480928514,0.6096124966820193,0.0,-0.6237053717102511,0.5168448114084093,1,29.0,1,1,0.4575740858115294,0.4575740858115291
2016-10-07,air_1653a6c513865af3,1,0,0,0,0,0,0,0.2656190513077134,0.2949047946965478,0.0,-0.5260258940746374,0.2891185568063519,1,35.0,1,1,1.2373312578645543,1.237331257864554
2016-10-08,air_1653a6c513865af3,0,0,1,0,0,0,0,0.6297776461672836,0.5523929145028427,0.0,-1.0632630210705127,0.3782288303462874,1,43.0,1,1,1.404262388676798,1.4042623886767975
2016-10-09,air_1653a6c513865af3,0,0,0,1,0,0,0,0.7107017783582993,0.8766372135181769,0.0,-0.13530798353218249,0.645559650966094,1,69.0,1,1,0.9285583477460739,0.9285583477460735
2016-10-10,air_1653a6c513865af3,0,1,0,0,0,0,0,0.2858500843554673,0.2853681976666851,1.0,-0.4039265470301202,0.4475368208773484,1,23.0,1,1,0.19177600550036766,0.1917760055003674
2016-10-13,air_1653a6c513865af3,0,0,0,0,1,0,0,0.29596560087934437,0.3616609739055873,0.0,0.1088907105568518,0.2891185568063519,1,33.0,1,1,0.42503245167997594,0.42503245167997566
2016-10-14,air_1653a6c513865af3,1,0,0,0,0,0,0,0.27573456783159045,0.2949047946965478,0.0,0.08447084114794845,0.33862426432853826,1,35.0,1,1,1.3411663957805036,1.3411663957805031
2016-10-15,air_1653a6c513865af3,0,0,1,0,0,0,0,0.5690845470240219,0.7908078402494118,0.0,1.1589450951396993,0.29901969831078923,1,40.0,1,1,1.6484488493738747,1.648448849373874
2016-10-16,air_1653a6c513865af3,0,0,0,1,0,0,0,1.0647448566939925,1.324857273921727,0.0,1.085685486912989,0.863384764063714,1,36.0,1,1,0.39497491175693805,0.3949749117569377
2016-10-17,air_1653a6c513865af3,0,1,0,0,0,0,0,0.9534741749313461,0.8289542283688631,0.0,-1.2342021069328368,0.9029893300814632,1,22.0,1,1,-0.21362816932936687,-0.21362816932936704
2016-10-18,air_1653a6c513865af3,0,0,0,0,0,1,0,0.7208172948821762,0.7335882580702354,0.0,1.2077848339575061,0.47724024539066023,1,36.0,1,1,0.3159807159261442,0.3159807159261439
2016-10-20,air_1653a6c513865af3,0,0,0,0,1,0,0,0.23527250173608258,0.5047099293535289,0.0,-0.8923239352081888,0.16040371724866725,1,26.0,1,1,0.5519696657351195,0.5519696657351192
2016-10-21,air_1653a6c513865af3,1,0,0,0,0,0,0,0.06330872083017441,-0.04841269837851188,0.0,0.40192914346369296,0.0910957267176063,1,26.0,1,1,1.3565677798732998,1.3565677798732994
2016-10-22,air_1653a6c513865af3,0,0,1,0,0,0,0,0.11388630344955916,-0.0007297132291980283,0.0,-0.9167438046170923,0.32872312282410104,1,35.0,1,1,1.7180034872123093,1.7180034872123089
2016-10-23,air_1653a6c513865af3,0,0,0,1,0,0,0,-0.06819299398022592,-0.06748589243823735,0.0,-0.7213848493458648,0.05149116069985719,1,42.0,1,1,0.5708487817198376,0.5708487817198372
2016-10-24,air_1653a6c513865af3,0,1,0,0,0,0,0,-0.260387807933888,-0.33451060927439497,0.0,-0.6969649799369613,-0.047520254344515594,1,16.0,1,1,-0.10383120531298044,-0.10383120531298064
