visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-12-09,air_d6b3e67261f07646,1,0,0,0,0,0,0,-0.5661281261506277,-0.3463467565680169,0.0,1.0127728355234873,-0.9488420613340197,1,24.0,1,1,1.6634294906338982,1.6634294906338978
2016-12-10,air_d6b3e67261f07646,0,0,1,0,0,0,0,-0.8655801086671441,-0.9466811346192461,0.0,0.9594480575430754,-0.7513554032251498,1,10.0,1,1,2.382018320860809,2.3820183208608086
2016-12-11,air_d6b3e67261f07646,0,0,0,1,0,0,0,-1.061375635697174,-1.0967647291320533,0.0,0.9861104465332816,-0.9817565043521645,1,3.0,1,1,0.13417227735756068,0.13417227735756054
2016-12-12,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.0383408678112882,-1.1429442966744556,0.0,0.6394993896606066,-1.0804998334065994,1,10.0,1,1,-1.0326598160093559,-1.0326598160093556
2016-12-13,air_d6b3e67261f07646,0,0,0,0,0,1,0,-0.7619236531806576,-0.5887894861656284,0.0,-0.6936200598496811,-0.9927279853582128,1,24.0,1,1,-0.4602933156645994,-0.46029331566459947
2016-12-14,air_d6b3e67261f07646,0,0,0,0,0,0,1,-0.9116496444389159,-1.0505851615896509,0.0,-1.2801926176342078,-0.7842698462432948,1,11.0,1,1,0.18315859945913893,0.1831585994591388
2016-12-15,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.1304799393548317,-1.1891238642168578,0.0,0.47952505571937215,-1.0256424283763579,1,35.0,1,1,0.2822361982961656,0.2822361982961654
2016-12-16,air_d6b3e67261f07646,1,0,0,0,0,0,0,-1.2917233145560327,-1.2237585398736595,0.0,0.9327856685528698,-1.201186124473131,1,32.0,1,1,1.8321192314047465,1.832119231404746
2016-12-17,air_d6b3e67261f07646,0,0,1,0,0,0,0,-1.0728930196401172,-0.842777107648841,0.0,1.0394352245136929,-1.3657583395638557,1,20.0,1,1,2.8188437194508227,2.8188437194508222
2016-12-19,air_d6b3e67261f07646,0,1,0,0,0,0,0,-0.692819349523,-0.5426099186232264,0.0,0.8527985015822528,-0.8500987322795847,1,10.0,1,1,-0.5019132735403764,-0.5019132735403765
2016-12-20,air_d6b3e67261f07646,0,0,0,0,0,1,0,-0.7388888852947718,-0.6811486212504331,0.0,-0.42699616994762357,-0.7184409602070048,1,29.0,1,1,0.20599432855912278,0.2059943285591226
2016-12-21,air_d6b3e67261f07646,0,0,0,0,0,0,1,-0.6352324298082853,-0.39252632411041893,0.0,0.7194865566312237,-0.795241327249343,1,20.0,1,1,0.7691528736216275,0.7691528736216273
2016-12-22,air_d6b3e67261f07646,0,0,0,0,1,0,0,-0.16301968814762482,-0.023089783771201043,0.0,-0.6936200598496811,-0.6416405931646666,1,28.0,1,1,1.8475885962789291,1.8475885962789287
2016-12-23,air_d6b3e67261f07646,1,0,0,0,0,0,0,-0.2321239918052824,-0.09235913508480417,1.0,-0.2136970580259776,-0.4331824540497485,1,11.0,1,1,1.3639867848550777,1.3639867848550773
2016-12-24,air_d6b3e67261f07646,0,0,1,0,0,0,0,-0.8540627247242012,-0.9813158102760476,0.0,0.9061232795626641,-0.7732983652372464,1,13.0,1,1,1.5993421218694275,1.599342121869427
2016-12-26,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.049858251754231,-1.0852198372464528,0.0,-1.0135687277321503,-0.9488420613340197,1,28.0,1,1,-0.18000315687286222,-0.1800031568728623
2016-12-27,air_d6b3e67261f07646,0,0,0,0,0,1,0,-0.5661281261506277,-0.18471827016960876,0.0,-1.3068550066244133,-0.7623268842311981,1,29.0,1,1,0.5724709487927345,0.5724709487927343
2016-12-28,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.1535147072407175,-1.2699381074160616,0.0,1.0394352245136929,-1.1463287194428893,1,7.0,1,1,1.7212554498064379,1.7212554498064374
2016-12-29,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.3493102342707475,-1.4315665938144695,1.0,0.026264442885874272,-1.2889579725215177,1,11.0,1,1,1.3046875528373778,1.3046875528373774
2016-12-30,air_d6b3e67261f07646,1,0,0,0,0,0,0,-1.1535147072407175,-1.1775789723312573,1.0,1.0394352245136929,-1.0804998334065994,1,12.0,1,1,0.5441104465233997,0.5441104465233995
2017-01-03,air_d6b3e67261f07646,0,0,0,0,0,1,0,-0.9231670283818588,-0.7735077563352376,1.0,0.8261361125920467,-0.9817565043521645,1,3.0,1,1,-2.3652351044568003,-2.3652351044568
2017-01-05,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.0728930196401172,-1.1544891885600561,0.0,1.0394352245136929,-0.9598135423400678,1,4.0,1,1,-1.3147915658575433,-1.314791565857543
2017-01-06,air_d6b3e67261f07646,1,0,0,0,0,0,0,-1.3262754663848617,-1.339207458729665,0.0,0.9861104465332816,-1.201186124473131,1,24.0,1,1,-0.05956310178101194,-0.059563101781012054
2017-01-07,air_d6b3e67261f07646,0,0,1,0,0,0,0,-1.3723450021566335,-1.3507523506152657,0.0,0.9594480575430754,-1.3547868585578076,1,7.0,1,1,0.7216398243652096,0.7216398243652093
2017-01-09,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.0153060999254024,-1.0736749453608523,1.0,-0.7736072268202984,-0.9488420613340197,1,17.0,1,1,-1.2610171070091942,-1.2610171070091942
2017-01-10,air_d6b3e67261f07646,0,0,0,0,0,1,0,-0.9116496444389159,-0.8889566751912432,0.0,1.0127728355234873,-0.9817565043521645,1,13.0,1,1,-1.188090101173762,-1.188090101173762
2017-01-11,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.049858251754231,-1.0852198372464528,0.0,1.0394352245136929,-0.9378705803279712,1,32.0,1,1,-0.8691265301965683,-0.8691265301965683
2017-01-12,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.1535147072407175,-0.9582260265048466,0.0,0.8261361125920467,-1.2889579725215177,1,19.0,1,1,-0.8827543040143006,-0.8827543040143006
2017-01-13,air_d6b3e67261f07646,1,0,0,0,0,0,0,-1.1304799393548317,-0.8889566751912432,0.0,0.4262002777389606,-1.2121576054791792,1,29.0,1,1,0.6686020019394406,0.6686020019394404
2017-01-14,air_d6b3e67261f07646,0,0,1,0,0,0,0,-1.5681405291866635,-1.627829755869679,0.0,-0.5069833369182408,-1.5083875926424841,1,30.0,1,1,1.1138987193891257,1.1138987193891254
2017-01-15,air_d6b3e67261f07646,0,0,0,1,0,0,0,-1.7639360562166935,-1.8125480260392883,0.0,0.799473723601841,-1.6181024027029671,1,4.0,1,1,-0.8536571653223857,-0.8536571653223857
2017-01-16,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.47600145764312,-1.4315665938144695,0.0,1.1194223914843104,-1.5851879596848222,1,17.0,1,1,-1.3851403442139452,-1.385140344213945
2017-01-17,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.2226190108983752,-1.0967647291320533,0.0,1.0660976135038986,-1.2889579725215177,1,31.0,1,1,-0.867284939140118,-0.867284939140118
2017-01-18,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.1765494751266035,-1.1660340804456566,0.0,1.0660976135038986,-1.2450720484973243,1,22.0,1,1,-0.45403190607266836,-0.4540319060726684
2017-01-19,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.1074451714689457,-1.0967647291320533,0.0,0.13291399884669713,-1.102442795418696,1,19.0,1,1,-0.46360817956621,-0.46360817956621003
2017-01-20,air_d6b3e67261f07646,1,0,0,0,0,0,0,-1.4990362255290057,-1.9164520530096931,0.0,-1.360179784604825,-1.1243857574307927,1,22.0,1,1,0.7039605502232866,0.7039605502232864
2017-01-21,air_d6b3e67261f07646,0,0,1,0,0,0,0,-1.1650320911836605,-1.0852198372464528,0.0,1.146084780474516,-1.234100567491276,1,29.0,1,1,1.6037619404049082,1.6037619404049077
2017-01-23,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.3838623860995765,-1.4431114857000702,0.0,0.47952505571937215,-1.3438153775517592,1,20.0,1,1,-1.4006097090881278,-1.4006097090881275
2017-01-24,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.5566231452437205,-1.4662012694712714,0.0,1.146084780474516,-1.574216478678774,1,22.0,1,1,-0.7520013390063285,-0.7520013390063285
2017-01-25,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.3953797700425192,-1.2583932155304611,0.0,1.1994095584549274,-1.4974161116364355,1,26.0,1,1,-0.37484349064530503,-0.3748434906453051
2017-01-26,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.3147580824419187,-1.1198545129032544,0.0,1.1727471694647216,-1.5193590736485323,1,32.0,1,1,-0.2422489345808827,-0.24224893458088279
2017-01-27,air_d6b3e67261f07646,1,0,0,0,0,0,0,-0.8310279568383152,-0.5079752429664246,0.0,0.026264442885874272,-1.2121576054791792,1,29.0,1,1,1.1415225852358803,1.14152258523588
2017-01-28,air_d6b3e67261f07646,0,0,1,0,0,0,0,-0.877097492610087,-0.7850526482208381,0.0,1.0660976135038986,-0.861070213285633,1,28.0,1,1,1.8612163700966615,1.861216370096661
2017-01-30,air_d6b3e67261f07646,0,1,0,0,0,0,0,-0.5546107422076848,-0.10390402697040489,0.0,0.7461489456214296,-0.6306691121586182,1,18.0,1,1,-1.3103717473220626,-1.3103717473220624
2017-01-31,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.1650320911836605,-1.2006687561024583,0.0,1.1194223914843104,-1.0585568713945028,1,30.0,1,1,-0.725114109582154,-0.725114109582154
2017-02-01,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.1535147072407175,-1.131399404788855,0.0,0.5595122226899893,-1.1243857574307927,1,25.0,1,1,-0.5516362320645348,-0.5516362320645348
2017-02-02,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.3262754663848617,-1.2353034317592602,0.0,1.1994095584549274,-1.267015010509421,1,27.0,1,1,-0.5634224148258168,-0.5634224148258168
2017-02-03,air_d6b3e67261f07646,1,0,0,0,0,0,0,-0.9922713320395163,-0.7735077563352376,0.0,1.1994095584549274,-1.2560435295033725,1,28.0,1,1,0.6770733207991121,0.6770733207991119
2017-02-04,air_d6b3e67261f07646,0,0,1,0,0,0,0,-0.900132260495973,-0.8081424319920392,0.0,1.1994095584549274,-0.8830131752977296,1,28.0,1,1,1.6892117654242025,1.689211765424202
2017-02-06,air_d6b3e67261f07646,0,1,0,0,0,0,0,-0.8425453407812583,-0.5426099186232264,0.0,0.2662259437977259,-1.0036994663642613,1,25.0,1,1,-1.3516233869865495,-1.3516233869865495
2017-02-07,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.1995842430124894,-1.2006687561024583,0.0,1.1727471694647216,-1.1243857574307927,1,28.0,1,1,-0.8415026643498136,-0.8415026643498136
2017-02-08,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.1189625554118887,-1.0852198372464528,0.0,1.1727471694647216,-1.1573002004489377,1,21.0,1,1,-0.38441976413884665,-0.3844197641388467
2017-02-09,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.5681405291866635,-1.731733782840084,0.0,-1.360179784604825,-1.2560435295033725,1,33.0,1,1,-0.6923337887773385,-0.6923337887773385
2017-02-10,air_d6b3e67261f07646,1,0,0,0,0,0,0,-1.3493102342707475,-1.281482999301662,0.0,-0.2936842249965948,-1.201186124473131,1,33.0,1,1,0.955890206745689,0.9558902067456888
2017-02-11,air_d6b3e67261f07646,0,0,1,0,0,0,0,-1.3723450021566335,-1.1891238642168578,1.0,0.586174611680195,-1.5413020356606288,1,14.0,1,1,1.5470409358662385,1.5470409358662383
2017-02-13,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.1189625554118887,-0.9928607021616481,0.0,0.7728113346116353,-1.2560435295033725,1,29.0,1,1,-1.2046644206818147,-1.2046644206818147
2017-02-14,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.1419973232977747,-0.9928607021616481,0.0,1.0127728355234873,-1.135357238436841,1,19.0,1,1,-0.5814700071790299,-0.5814700071790299
2017-02-15,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.095927787526003,-0.8774117833056425,0.0,1.2793967254255447,-1.234100567491276,1,38.0,1,1,-0.05367001040037095,-0.05367001040037106
2017-02-16,air_d6b3e67261f07646,0,0,0,0,1,0,0,-1.0037887159824592,-0.7735077563352376,0.0,1.2793967254255447,-1.2231290864852276,1,31.0,1,1,-0.038937281948768464,-0.03893728194876858
2017-02-17,air_d6b3e67261f07646,1,0,0,0,0,0,0,-0.324263063348826,0.023089783771201453,0.0,0.8261361125920467,-0.8391272512735364,1,32.0,1,1,1.0884847628101113,1.088484762810111
2017-02-18,air_d6b3e67261f07646,0,0,1,0,0,0,0,-0.9116496444389159,-1.1198545129032544,0.0,-0.5869705038888582,-0.6635835551767632,1,32.0,1,1,1.7728199993870466,1.7728199993870462
2017-02-20,air_d6b3e67261f07646,0,1,0,0,0,0,0,-0.7043367334659429,-0.08081424319920386,0.0,0.13291399884669713,-1.1682716814549858,1,32.0,1,1,-1.3792472528333042,-1.379247252833304
2017-02-21,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.1419973232977747,-1.2122136479880588,0.0,1.226071947445133,-0.9707850233461163,1,23.0,1,1,-0.5343252761339019,-0.5343252761339019
2017-02-22,air_d6b3e67261f07646,0,0,0,0,0,0,1,-1.0383408678112882,-1.131399404788855,0.0,-0.2136970580259776,-1.2450720484973243,1,25.0,1,1,-0.07282255738745418,-0.07282255738745429
2017-02-23,air_d6b3e67261f07646,0,0,0,0,1,0,0,-0.4164021348923694,-0.4733405673096228,0.0,-0.9602439497517387,-0.44415393505579676,1,31.0,1,1,-0.14317133574385602,-0.14317133574385613
2017-02-24,air_d6b3e67261f07646,1,0,0,0,0,0,0,-0.9922713320395163,-1.0505851615896509,0.0,-0.42699616994762357,-0.795241327249343,1,34.0,1,1,1.2269724102551747,1.2269724102551745
2017-02-25,air_d6b3e67261f07646,0,0,1,0,0,0,0,-0.9807539480965735,-0.8889566751912432,0.0,0.799473723601841,-0.9817565043521645,1,27.0,1,1,2.09141525215295,2.0914152521529497
2017-02-27,air_d6b3e67261f07646,0,1,0,0,0,0,0,-1.1304799393548317,-1.2353034317592602,0.0,-0.8269320048007099,-0.8939846563037781,1,26.0,1,1,-1.0492341355174086,-1.0492341355174086
2017-02-28,air_d6b3e67261f07646,0,0,0,0,0,1,0,-1.2111016269554322,-1.1891238642168578,0.0,0.9861104465332816,-1.0146709473703095,1,22.0,1,1,-0.4216199034791429,-0.42161990347914297
