visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Toshima-ku Mejiro,total_area_visitors,total_genre_visitors
2016-06-04,air_a563896da3777078,0,0,1,0,0,0,0,0.8328648815318628,0.9556844112485365,0.0,0.6655361383918217,0.5969182586995384,1,40.0,1,1,-0.6034097545676732,-0.6034097545676733
2016-06-05,air_a563896da3777078,0,0,0,1,0,0,0,0.529527742491483,0.4766884549385921,0.0,-0.6278860801186601,0.6089586049483136,1,28.0,1,1,-1.1926221919903681,-1.1926221919903683
2016-06-07,air_a563896da3777078,0,0,0,0,0,1,0,0.5674448848715307,0.16155953631362865,0.0,-1.3243441977781503,0.8497655299238229,1,23.0,1,1,-1.2357537531201974,-1.2357537531201974
2016-06-08,air_a563896da3777078,0,0,0,0,0,0,1,0.8581429764518944,0.9682895679935353,0.0,0.09344554174295483,0.6209989511970893,1,35.0,1,1,-1.0710466805016101,-1.0710466805016101
2016-06-09,air_a563896da3777078,0,0,0,0,1,0,0,0.7696696442317836,0.5145039251735878,0.0,-1.3243441977781503,0.9942496849091289,1,25.0,1,1,-1.1214929508288956,-1.1214929508288958
2016-06-10,air_a563896da3777078,1,0,0,0,0,0,0,1.060367735812148,1.1573669191685134,0.0,1.2127532308385638,0.9701689924115776,1,32.0,1,1,-0.6826103989815115,-0.6826103989815117
2016-06-11,air_a563896da3777078,0,0,1,0,0,0,0,1.060367735812148,1.195182389403509,0.0,1.337120751849187,0.7895637986799456,1,50.0,1,1,-0.5219390279891071,-0.5219390279891072
2016-06-12,air_a563896da3777078,0,0,0,1,0,0,0,1.110923925652211,1.0943411354435206,0.0,0.26756007115782743,1.0905724548993323,1,21.0,1,1,-1.1507517876187212,-1.1507517876187212
2016-06-13,air_a563896da3777078,0,1,0,0,0,0,0,0.5927229797915622,0.3884523577236024,0.0,-1.3243441977781503,0.8377251836750478,1,2.0,1,1,-1.4420789987587952,-1.4420789987587952
2016-06-14,air_a563896da3777078,0,0,0,0,0,1,0,0.8960601188319419,0.8296328437985512,0.0,-0.03092197926766842,0.8497655299238229,1,38.0,1,1,-1.1613455043874512,-1.1613455043874512
2016-06-15,air_a563896da3777078,0,0,0,0,0,0,1,0.7191134543917205,0.32542657399860975,0.0,-1.3243441977781503,0.9942496849091289,1,20.0,1,1,-1.1013144426979815,-1.1013144426979815
2016-06-16,air_a563896da3777078,0,0,0,0,1,0,0,0.8834210713719264,0.6027400223885775,0.0,-1.3243441977781503,1.0062900311579042,1,17.0,1,1,-1.172443683859454,-1.172443683859454
2016-06-17,air_a563896da3777078,1,0,0,0,0,0,0,1.1488410680322585,1.2077875461485073,0.0,0.7152831467960709,0.9701689924115776,1,31.0,1,1,-0.6112289264684025,-0.6112289264684025
2016-06-18,air_a563896da3777078,0,0,1,0,0,0,0,1.4648172545326543,1.6867835024584519,0.0,1.9838318611044283,1.1748548786407609,1,38.0,1,1,-0.5194167144727428,-0.519416714472743
2016-06-19,air_a563896da3777078,0,0,0,1,0,0,0,1.1614801154922745,1.220392702893506,0.0,-0.2796570212889149,1.210975917387087,1,54.0,1,1,-1.1441937724761742,-1.1441937724761742
2016-06-20,air_a563896da3777078,0,1,0,0,0,0,0,1.1614801154922745,1.1573669191685134,0.0,0.14319255014720417,1.0905724548993323,1,2.0,1,1,-1.411306773859151,-1.4113067738591512
2016-06-21,air_a563896da3777078,0,0,0,0,0,1,0,0.9592553561320211,0.7666070600735585,0.0,-0.702506592725034,1.1868952248895361,1,25.0,1,1,-1.1959011995616418,-1.1959011995616418
2016-06-22,air_a563896da3777078,0,0,0,0,0,0,1,0.9592553561320211,0.5397142386635848,0.0,-1.3243441977781503,1.1748548786407609,1,26.0,1,1,-1.1333478243558077,-1.1333478243558077
2016-06-23,air_a563896da3777078,0,0,0,0,1,0,0,0.9971724985120687,0.9178689410135409,0.0,-0.5035185591080369,1.210975917387087,1,42.0,1,1,-1.1290598913779883,-1.1290598913779886
2016-06-24,air_a563896da3777078,1,0,0,0,0,0,0,0.9592553561320211,0.7161864330935646,0.0,-1.3243441977781503,1.1507741861432097,1,38.0,1,1,-0.6331730540607717,-0.6331730540607717
2016-06-25,air_a563896da3777078,0,0,1,0,0,0,0,1.3005096375524485,1.1447617624235147,0.0,-1.3243441977781503,1.2711776486309645,1,62.0,1,1,-0.4697271382003666,-0.46972713820036666
2016-06-26,air_a563896da3777078,0,0,0,1,0,0,0,1.3131486850124645,1.3086288001084956,0.0,1.1132592140300657,1.2230162636358626,1,26.0,1,1,-1.036743216679056,-1.036743216679056
2016-06-28,air_a563896da3777078,0,0,0,0,0,1,0,0.5042496475714514,0.4010575144686011,0.0,-1.3243441977781503,0.6932410286897422,1,15.0,1,1,-1.209521692550009,-1.209521692550009
2016-06-29,air_a563896da3777078,0,0,0,0,0,0,1,0.8075867866118313,0.5775297088985805,0.0,-1.3243441977781503,0.9340479536652516,1,31.0,1,1,-1.031446358294691,-1.0314463582946911
2016-06-30,air_a563896da3777078,0,0,0,0,1,0,0,0.9971724985120687,0.9430792545035382,0.0,-1.1751031725654024,1.0544514161530063,1,43.0,1,1,-1.006727685834321,-1.006727685834321
2016-07-01,air_a563896da3777078,1,0,0,0,0,0,0,1.3257877324724805,1.384259740578487,0.0,-0.22991001288466556,1.28321799487974,1,40.0,1,1,1.5773825116808802,1.5773825116808802
2016-07-02,air_a563896da3777078,0,0,1,0,0,0,0,1.5027343969127018,1.5355216215184695,0.0,0.39192759216845063,1.4517828423625965,1,53.0,1,1,1.6828152166649069,1.6828152166649069
2016-07-03,air_a563896da3777078,0,0,0,1,0,0,0,1.7807934410330502,1.9893072643384164,0.0,0.566042121583323,1.5962669973479024,1,33.0,1,1,0.36641979247439105,0.366419792474391
2016-07-05,air_a563896da3777078,0,0,0,0,0,1,0,0.8328648815318628,0.7540019033285602,0.0,-1.3243441977781503,1.0664917624017816,1,20.0,1,1,0.2970561707743734,0.2970561707743734
2016-07-06,air_a563896da3777078,0,0,0,0,0,0,1,1.0098115459720847,0.9178689410135409,0.0,-0.3045305254910397,1.102612801148108,1,37.0,1,1,0.601751643551178,0.6017516435511779
2016-07-07,air_a563896da3777078,0,0,0,0,1,0,0,1.553290586752765,2.1531743020233978,0.0,1.8594643400938051,1.2711776486309645,1,19.0,1,1,0.5573589256631668,0.5573589256631667
2016-07-08,air_a563896da3777078,1,0,0,0,0,0,0,1.287870590092433,1.2834184866184988,0.0,-0.8020006095335326,1.2952583411285157,1,14.0,1,1,1.4406731190939364,1.4406731190939364
2016-07-09,air_a563896da3777078,0,0,1,0,0,0,0,0.9213382137519736,0.6657658061135702,0.0,-1.3243441977781503,1.078532108650557,1,27.0,1,1,1.6422059690514421,1.6422059690514421
2016-07-10,air_a563896da3777078,0,0,0,1,0,0,0,1.3257877324724805,1.4724958377934767,0.0,1.5858557938704336,1.0664917624017816,1,43.0,1,1,0.4728614228649635,0.47286142286496347
2016-07-12,air_a563896da3777078,0,0,0,0,0,1,0,1.5153734443727178,1.5355216215184695,0.0,0.24268656695570262,1.5962669973479024,1,33.0,1,1,0.30714542483983054,0.3071454248398305
2016-07-13,air_a563896da3777078,0,0,0,0,0,0,1,1.2625924951724012,1.006105038228531,0.0,-1.3243441977781503,1.4638231886113722,1,16.0,1,1,0.35582607570566105,0.35582607570566105
2016-07-14,air_a563896da3777078,0,0,0,0,1,0,0,1.3637048748525276,1.6741783457134531,0.0,-0.35427753389528893,1.1989355711383118,1,14.0,1,1,0.5011113342482434,0.5011113342482434
2016-07-15,air_a563896da3777078,1,0,0,0,0,0,0,0.8960601188319419,0.5523193954085834,0.0,-1.3243441977781503,1.1628145323919854,1,18.0,1,1,1.2979101740677184,1.2979101740677184
2016-07-16,air_a563896da3777078,0,0,1,0,0,0,0,1.136202020572243,1.0187101949735293,0.0,-0.9263681305441558,1.0544514161530063,1,35.0,1,1,1.602605646844523,1.602605646844523
2016-07-17,air_a563896da3777078,0,0,0,1,0,0,0,1.3637048748525276,1.1573669191685134,0.0,-1.2994706935760256,1.4758635348601477,1,40.0,1,1,0.9795942083025466,0.9795942083025466
2016-07-18,air_a563896da3777078,0,1,0,0,0,0,0,1.717598203732971,1.7498092861834444,1.0,0.5411686173811985,1.6444283823430041,1,11.0,1,1,-0.04749185556098672,-0.047491855560986784
2016-07-20,air_a563896da3777078,0,0,0,0,0,0,1,1.4142610646925913,1.296023643363497,0.0,-0.18016300448041644,1.4397424961138212,1,19.0,1,1,0.3944174725060345,0.3944174725060345
2016-07-21,air_a563896da3777078,0,0,0,0,1,0,0,0.8455039289918788,0.5901348656435792,0.0,-1.3243441977781503,1.1507741861432097,1,25.0,1,1,0.5429817386198904,0.5429817386198903
2016-07-22,air_a563896da3777078,1,0,0,0,0,0,0,0.7949477391518152,0.3884523577236024,0.0,-1.3243441977781503,1.0905724548993323,1,26.0,1,1,1.340789503845911,1.340789503845911
2016-07-23,air_a563896da3777078,0,0,1,0,0,0,0,0.9213382137519736,0.9430792545035382,0.0,-0.9761151389484052,1.0183303774066799,1,37.0,1,1,1.5534205332754194,1.5534205332754194
2016-07-24,air_a563896da3777078,0,0,0,1,0,0,0,1.110923925652211,1.1825772326585102,0.0,0.49142160897694914,0.9220076074164759,1,45.0,1,1,0.3515381427278418,0.3515381427278418
2016-07-26,air_a563896da3777078,0,0,0,0,0,1,0,1.0982848781921954,0.9808947247385336,0.0,-1.2994706935760256,1.210975917387087,1,21.0,1,1,0.41056027901076586,0.4105602790107658
2016-07-27,air_a563896da3777078,0,0,0,0,0,0,1,1.1867582104123062,0.9682895679935353,0.0,-1.2497236851717763,1.3313793798748417,1,27.0,1,1,0.5475219029493461,0.547521902949346
2016-07-28,air_a563896da3777078,0,0,0,0,1,0,0,1.4395391596126228,1.4472855243034797,0.0,-0.03092197926766842,1.4397424961138212,1,26.0,1,1,0.6991129452828391,0.6991129452828391
2016-07-29,air_a563896da3777078,1,0,0,0,0,0,0,1.5280124918327336,1.6111525619884604,0.0,1.5361087854661843,1.391581111118719,1,29.0,1,1,1.5067577332226805,1.5067577332226805
2016-07-30,air_a563896da3777078,0,0,1,0,0,0,0,1.5280124918327336,1.6741783457134531,0.0,1.361994256051312,1.2952583411285157,1,50.0,1,1,1.5864628403397916,1.5864628403397916
2016-07-31,air_a563896da3777078,0,0,0,1,0,0,0,1.565929634212781,1.4094700540684841,0.0,0.39192759216845063,1.572186304850351,1,34.0,1,1,0.3818059049242131,0.38180590492421307
2016-08-02,air_a563896da3777078,0,0,0,0,0,1,0,1.3637048748525276,1.2329978596385043,0.0,-0.9014946263420311,1.3434197261236174,1,10.0,1,1,0.12125091868378336,0.12125091868378332
2016-08-03,air_a563896da3777078,0,0,0,0,0,0,1,1.4774563019926703,1.5607319350084663,0.0,-0.3045305254910397,1.4517828423625965,1,32.0,1,1,0.4251896974056787,0.42518969740567863
2016-08-04,air_a563896da3777078,0,0,0,0,1,0,0,1.6417639189728763,1.6867835024584519,0.0,0.789903659402445,1.572186304850351,1,26.0,1,1,0.5112005883137005,0.5112005883137004
2016-08-05,air_a563896da3777078,1,0,0,0,0,0,0,1.717598203732971,1.7372041294384457,0.0,1.361994256051312,1.5962669973479024,1,18.0,1,1,1.2247630820931543,1.2247630820931543
2016-08-06,air_a563896da3777078,0,0,1,0,0,0,0,1.7681543935730346,1.8380453833984345,0.0,0.864524172008819,1.740751152333208,1,29.0,1,1,1.0603082408262035,1.0603082408262035
2016-08-07,air_a563896da3777078,0,0,0,1,0,0,0,1.7049591562729554,1.7624144429284432,0.0,1.4614882728598102,1.5842266510991267,1,43.0,1,1,0.24787105720527003,0.24787105720527
2016-08-09,air_a563896da3777078,0,0,0,0,0,1,0,2.1220477224534777,2.2792258694733833,0.0,0.6904096425939462,1.7287108060844323,1,26.0,1,1,0.4592409298765964,0.45924092987659637
2016-08-10,air_a563896da3777078,0,0,0,0,0,0,1,1.7681543935730346,1.8128350699084372,0.0,-0.10554249187404233,1.7648318448307587,1,33.0,1,1,1.1410222733498603,1.1410222733498603
2016-08-11,air_a563896da3777078,0,0,0,0,1,0,0,1.5406515392927496,1.573337091753465,1.0,-0.10554249187404233,1.6685090748405549,1,22.0,1,1,0.9301568633818068,0.9301568633818068
2016-08-12,air_a563896da3777078,1,0,0,0,0,0,0,1.4648172545326543,1.5481267782634678,0.0,0.043698533338705485,1.5481056123528003,1,24.0,1,1,0.6363073387253686,0.6363073387253686
2016-08-13,air_a563896da3777078,0,0,1,0,0,0,0,1.4395391596126228,1.5355216215184695,1.0,0.46654810477482456,1.4397424961138212,1,24.0,1,1,0.7490547529068518,0.7490547529068518
2016-08-14,air_a563896da3777078,0,0,0,1,0,0,0,1.3763439223125435,1.3590494270884896,1.0,-0.3791510380974136,1.4638231886113722,1,26.0,1,1,0.04507705048958222,0.04507705048958217
2016-08-18,air_a563896da3777078,0,0,0,0,1,0,0,1.4900953494526858,1.5103113080284725,0.0,-1.050735651554779,1.6685090748405549,1,20.0,1,1,0.29629947671946416,0.2962994767194641
2016-08-19,air_a563896da3777078,1,0,0,0,0,0,0,1.578568681672797,1.5985474052434616,0.0,0.39192759216845063,1.6444283823430041,1,36.0,1,1,1.199792178281148,1.199792178281148
2016-08-20,air_a563896da3777078,0,0,1,0,0,0,0,1.338426779932496,1.3086288001084956,0.0,-0.9263681305441558,1.536065266104025,1,17.0,1,1,1.1200870711640367,1.1200870711640367
2016-08-21,air_a563896da3777078,0,0,0,1,0,0,0,1.6164858240528441,1.7498092861834444,0.0,0.6406626341896972,1.4638231886113722,1,25.0,1,1,0.11746744840923695,0.1174674484092369
2016-08-23,air_a563896da3777078,0,0,0,0,0,1,0,1.4774563019926703,1.3590494270884896,0.0,-0.9014946263420311,1.5481056123528003,1,6.0,1,1,0.2524112215347257,0.25241122153472567
2016-08-24,air_a563896da3777078,0,0,0,0,0,0,1,1.4395391596126228,1.459890681048478,0.0,-0.8517476179377819,1.4638231886113722,1,16.0,1,1,0.38130144222094026,0.3813014422209402
2016-08-25,air_a563896da3777078,0,0,0,0,1,0,0,1.6291248715128601,1.6489680322234566,0.0,1.6356028022746831,1.4638231886113722,1,8.0,1,1,0.46907795259041707,0.46907795259041707
2016-08-26,air_a563896da3777078,1,0,0,0,0,0,0,1.6670420138929078,1.6615731889684544,0.0,1.2127532308385638,1.5240249198552493,1,16.0,1,1,1.4018294909419264,1.4018294909419264
2016-08-27,air_a563896da3777078,0,0,1,0,0,0,0,1.1614801154922745,0.9304740977585396,0.0,-1.3243441977781503,1.2350566098846383,1,25.0,1,1,1.4444565893684829,1.4444565893684829
2016-08-28,air_a563896da3777078,0,0,0,1,0,0,0,0.9466163086720055,0.6279503358785749,0.0,-1.3243441977781503,1.1989355711383118,1,33.0,1,1,0.490265386127877,0.49026538612787696
2016-08-30,air_a563896da3777078,0,0,0,0,0,1,0,1.2625924951724012,1.0691308219535236,0.0,-1.1751031725654024,1.3434197261236174,1,14.0,1,1,0.23450279556853937,0.23450279556853934
2016-08-31,air_a563896da3777078,0,0,0,0,0,0,1,1.4774563019926703,1.4472855243034797,0.0,1.4863617770619353,1.3434197261236174,1,15.0,1,1,0.5253255440053405,0.5253255440053404
2016-09-01,air_a563896da3777078,0,0,0,0,1,0,0,1.5027343969127018,1.623757718733459,0.0,1.1878797266364391,1.28321799487974,1,20.0,1,1,0.25896923667727284,0.2589692366772728
2016-09-02,air_a563896da3777078,1,0,0,0,0,0,0,1.4648172545326543,1.2834184866184988,0.0,-0.10554249187404233,1.4036214573674948,1,21.0,1,1,1.0739287338145707,1.0739287338145704
2016-09-03,air_a563896da3777078,0,0,1,0,0,0,0,1.5280124918327336,1.623757718733459,0.0,0.516295113179074,1.5962669973479024,1,17.0,1,1,1.4679141050706705,1.4679141050706705
2016-09-04,air_a563896da3777078,0,0,0,1,0,0,0,1.4648172545326543,1.5481267782634678,0.0,-0.205036508682541,1.5240249198552493,1,50.0,1,1,0.16286909170379393,0.16286909170379388
2016-09-06,air_a563896da3777078,0,0,0,0,0,1,0,1.7302372511929869,1.6111525619884604,0.0,1.063512205625816,1.7527914985819832,1,41.0,1,1,0.23450279556853937,0.23450279556853934
2016-09-07,air_a563896da3777078,0,0,0,0,0,0,1,1.5153734443727178,1.3464442703434913,0.0,-0.7522536011292833,1.6925897673381058,1,56.0,1,1,0.2998307156423741,0.29983071564237407
2016-09-08,air_a563896da3777078,0,0,0,0,1,0,0,1.4269001121526068,1.3590494270884896,0.0,-1.0009886431505297,1.6083073435966777,1,24.0,1,1,0.39946209953876305,0.399462099538763
2016-09-09,air_a563896da3777078,1,0,0,0,0,0,0,1.5027343969127018,1.623757718733459,0.0,-0.00604847506554386,1.355460072372393,1,17.0,1,1,1.288325382705534,1.288325382705534
2016-09-10,air_a563896da3777078,0,0,1,0,0,0,0,1.4521782070726388,1.459890681048478,0.0,-0.3045305254910397,1.4397424961138212,1,52.0,1,1,1.6318644836343486,1.6318644836343486
2016-09-11,air_a563896da3777078,0,0,0,1,0,0,0,1.0224505934321002,0.6909761196035675,0.0,-1.2745971893739008,1.1387338398944344,1,34.0,1,1,0.45949316122823286,0.4594931612282328
2016-09-12,air_a563896da3777078,0,1,0,0,0,0,0,1.2120363053323377,1.0187101949735293,0.0,-1.2497236851717763,1.3434197261236174,1,2.0,1,1,-0.2260716525195775,-0.22607165251957756
2016-09-13,air_a563896da3777078,0,0,0,0,0,1,0,0.9466163086720055,0.5397142386635848,0.0,-1.3243441977781503,1.210975917387087,1,19.0,1,1,0.12352100084851121,0.12352100084851117
2016-09-14,air_a563896da3777078,0,0,0,0,0,0,1,1.0098115459720847,0.8800534707785456,0.0,-1.2497236851717763,1.1146531473968837,1,19.0,1,1,0.3901295395282152,0.39012953952821516
2016-09-15,air_a563896da3777078,0,0,0,0,1,0,0,1.136202020572243,0.8548431572885482,0.0,-1.2994706935760256,1.307298687377291,1,23.0,1,1,0.6093185841002708,0.6093185841002708
2016-09-16,air_a563896da3777078,1,0,0,0,0,0,0,0.9845334510520527,0.6027400223885775,0.0,-1.3243441977781503,1.2711776486309645,1,35.0,1,1,1.2424192767077042,1.2424192767077042
2016-09-17,air_a563896da3777078,0,0,1,0,0,0,0,1.287870590092433,1.2329978596385043,0.0,-0.00604847506554386,1.2350566098846383,1,45.0,1,1,1.5544294586819651,1.5544294586819651
2016-09-18,air_a563896da3777078,0,0,0,1,0,0,0,1.1993972578723222,0.9178689410135409,0.0,-1.3243441977781503,1.307298687377291,1,22.0,1,1,0.7593962383239453,0.7593962383239453
2016-09-19,air_a563896da3777078,0,1,0,0,0,0,0,0.7823086916917996,0.4136626712135994,1.0,-1.3243441977781503,0.9460882999140268,1,2.0,1,1,-0.22808950333266892,-0.22808950333266897
2016-09-20,air_a563896da3777078,0,0,0,0,0,1,0,0.5042496475714514,0.060718282353640726,0.0,-1.3243441977781503,0.7534427599336195,1,12.0,1,1,-0.5547291037018427,-0.5547291037018428
2016-09-21,air_a563896da3777078,0,0,0,0,0,0,1,0.6306401221716098,0.4514781414485951,0.0,-1.2994706935760256,0.7534427599336195,1,25.0,1,1,0.8996368698337991,0.8996368698337991
2016-09-22,air_a563896da3777078,0,0,0,0,1,0,0,0.5421667899514986,0.16155953631362865,1.0,-1.3243441977781503,0.8136444911774969,1,14.0,1,1,0.45016060121768503,0.450160601217685
2016-09-23,air_a563896da3777078,1,0,0,0,0,0,0,0.7191134543917205,0.31282141725361146,0.0,-1.3243441977781503,0.9701689924115776,1,13.0,1,1,0.7750345821254038,0.7750345821254038
2016-09-24,air_a563896da3777078,0,0,1,0,0,0,0,0.8455039289918788,0.5397142386635848,0.0,-1.3243441977781503,1.1387338398944344,1,17.0,1,1,1.40157725959029,1.40157725959029
2016-09-25,air_a563896da3777078,0,0,0,1,0,0,0,1.073006783272164,1.106946292188519,0.0,-0.4786450549059122,1.078532108650557,1,51.0,1,1,0.39391300980276167,0.3939130098027616
2016-09-26,air_a563896da3777078,0,1,0,0,0,0,0,1.3005096375524485,1.3212339568534943,0.0,-0.5532655675122861,1.2711776486309645,1,3.0,1,1,-0.0719582966697202,-0.07195829666972027
2016-09-27,air_a563896da3777078,0,0,0,0,0,1,0,1.3257877324724805,1.2834184866184988,0.0,-0.7522536011292833,1.3795407648699438,1,25.0,1,1,0.3490158292114775,0.3490158292114775
2016-09-28,air_a563896da3777078,0,0,0,0,0,0,1,1.4395391596126228,1.384259740578487,0.0,-0.8020006095335326,1.5240249198552493,1,23.0,1,1,0.42670308551549724,0.4267030855154972
2016-09-29,air_a563896da3777078,0,0,0,0,1,0,0,1.1993972578723222,1.0439205084635261,0.0,-1.1502296683632776,1.2470969561334135,1,37.0,1,1,0.5086782747973362,0.5086782747973362
2016-09-30,air_a563896da3777078,1,0,0,0,0,0,0,0.7949477391518152,0.6405554926235731,0.0,-0.7273800969271587,0.8979269149189251,1,24.0,1,1,1.4477355969397563,1.4477355969397563
2016-10-01,air_a563896da3777078,0,0,1,0,0,0,0,0.5800839323315462,0.27500594701861575,0.0,-1.3243441977781503,0.7534427599336195,1,42.0,1,1,1.4706886499386713,1.4706886499386713
2016-10-02,air_a563896da3777078,0,0,0,1,0,0,0,1.0098115459720847,1.006105038228531,0.0,0.9391446846151927,0.8738462224213742,1,50.0,1,1,0.3560783070572975,0.3560783070572975
2016-10-04,air_a563896da3777078,0,0,0,0,0,1,0,1.2373144002523693,1.5607319350084663,0.0,0.21781306275357806,1.0062900311579042,1,8.0,1,1,0.1943980106583474,0.19439801065834733
2016-10-05,air_a563896da3777078,0,0,0,0,0,0,1,1.123562973112227,0.8548431572885482,0.0,-1.1502296683632776,1.2230162636358626,1,21.0,1,1,0.07988497701540924,0.07988497701540918
2016-10-06,air_a563896da3777078,0,0,0,0,1,0,0,1.3763439223125435,1.4724958377934767,0.0,0.7401566509981958,1.210975917387087,1,18.0,1,1,0.3979487114289445,0.39794871142894445
2016-10-07,air_a563896da3777078,1,0,0,0,0,0,0,0.7949477391518152,0.6657658061135702,0.0,0.11831904594507939,0.9220076074164759,1,19.0,1,1,1.189702924215691,1.189702924215691
2016-10-08,air_a563896da3777078,0,0,1,0,0,0,0,0.7696696442317836,0.7161864330935646,0.0,-1.2745971893739008,0.8256848374262721,1,34.0,1,1,1.3592023925153702,1.3592023925153702
2016-10-09,air_a563896da3777078,0,0,0,1,0,0,0,0.9086991662919579,0.7666070600735585,0.0,-1.3243441977781503,0.8738462224213742,1,43.0,1,1,0.8761793541316113,0.8761793541316113
2016-10-11,air_a563896da3777078,0,0,0,0,0,1,0,0.314663935671214,0.060718282353640726,0.0,-1.2745971893739008,0.5848779124507627,1,15.0,1,1,-0.13526836593046354,-0.1352683659304636
2016-10-12,air_a563896da3777078,0,0,0,0,0,0,1,0.35258107805126115,0.4514781414485951,0.0,0.7152831467960709,0.283869256231376,1,29.0,1,1,0.3419533513656576,0.3419533513656575
2016-10-13,air_a563896da3777078,0,0,0,0,1,0,0,0.17563441361103968,-0.17877969580133174,0.0,-1.3243441977781503,0.47651479621178366,1,32.0,1,1,0.36490640436457245,0.36490640436457245
2016-10-14,air_a563896da3777078,1,0,0,0,0,0,0,0.06188298647089716,-0.014912658116350673,0.0,-0.32940402969316424,0.15142544749484588,1,26.0,1,1,1.2951356291997176,1.2951356291997176
2016-10-15,air_a563896da3777078,0,0,1,0,0,0,0,0.20091250853107126,0.3884523577236024,0.0,1.361994256051312,0.05510267750464223,1,37.0,1,1,1.6071458111739787,1.6071458111739787
2016-10-16,air_a563896da3777078,0,0,0,1,0,0,0,0.28938584075118196,0.4136626712135994,0.0,-0.03092197926766842,0.1634657937436213,1,46.0,1,1,0.3343864108165647,0.33438641081656467
2016-10-18,air_a563896da3777078,0,0,0,0,0,1,0,0.731752501851736,0.8422380005435499,0.0,0.14319255014720417,0.6450796436946401,1,15.0,1,1,0.2541768409961807,0.2541768409961807
2016-10-19,air_a563896da3777078,0,0,0,0,0,0,1,0.7191134543917205,0.5397142386635848,0.0,-0.8517476179377819,0.8497655299238229,1,15.0,1,1,0.3459890529918404,0.34598905299184035
2016-10-20,air_a563896da3777078,0,0,0,0,1,0,0,0.8581429764518944,1.0187101949735293,0.0,1.1630062224343147,0.6812006824409665,1,24.0,1,1,0.493796625050787,0.493796625050787
2016-10-21,air_a563896da3777078,1,0,0,0,0,0,0,0.3904982204313087,0.22458532003862133,0.0,-0.10554249187404233,0.4885551424605591,1,5.0,1,1,1.310773973001176,1.310773973001176
2016-10-22,air_a563896da3777078,0,0,1,0,0,0,0,0.20091250853107126,-0.16617453905633303,0.0,-1.2994706935760256,0.4042727187191307,1,52.0,1,1,1.6777705896321784,1.6777705896321784
2016-10-23,air_a563896da3777078,0,0,0,1,0,0,0,0.3778591729712932,0.3380317307436084,0.0,-0.1304159960761671,0.4042727187191307,1,37.0,1,1,0.5129662077751554,0.5129662077751554
2016-10-25,air_a563896da3777078,0,0,0,0,0,1,0,-0.1403417728893561,-0.3048312632513171,0.0,-0.7273800969271587,-0.1616235549733163,1,9.0,1,1,0.27889551345655067,0.2788955134565506
2016-10-26,air_a563896da3777078,0,0,0,0,0,0,1,0.5042496475714514,0.7666070600735585,0.0,1.063512205625816,0.15142544749484588,1,20.0,1,1,0.5414683505100718,0.5414683505100718
2016-10-27,air_a563896da3777078,0,0,0,0,1,0,0,0.4916106001114354,0.4640832981935938,0.0,0.566042121583323,0.22366752498749864,1,12.0,1,1,0.5505486791689832,0.5505486791689832
2016-10-28,air_a563896da3777078,1,0,0,0,0,0,0,-0.3678446271696411,-0.6073550251312818,0.0,-1.3243441977781503,-0.14958320872454087,1,15.0,1,1,1.245193821575705,1.245193821575705
2016-10-29,air_a563896da3777078,0,0,1,0,0,0,0,0.04924393901088137,0.1489543795686304,0.0,-1.3243441977781503,0.03102198500709117,1,51.0,1,1,1.7993461011209364,1.7993461011209364
2016-10-30,air_a563896da3777078,0,0,0,1,0,0,0,-0.4057617695496885,-0.7712220628162628,0.0,-1.3243441977781503,-0.2097849399684182,1,35.0,1,1,0.568709336486806,0.568709336486806
2016-10-31,air_a563896da3777078,0,1,0,0,0,0,0,-0.1024246305093085,-0.06533328509634465,0.0,-0.35427753389528893,-0.18570424747086714,1,4.0,1,1,-0.05833780368135311,-0.05833780368135317
2016-11-02,air_a563896da3777078,0,0,0,0,0,0,1,-0.5321522441498467,-0.9350891005012439,0.0,-1.3243441977781503,-0.3301884024561729,1,38.0,1,1,0.9046814968665277,0.9046814968665275
2016-11-03,air_a563896da3777078,0,0,0,0,1,0,0,-0.27937129494953017,-0.02751781486134939,1.0,1.0386387014236915,-0.3542690949537238,1,32.0,1,1,0.593428008947176,0.5934280089471758
2016-11-04,air_a563896da3777078,1,0,0,0,0,0,0,-0.1403417728893561,-0.10314875533134034,0.0,0.9640181888173173,-0.34222874870494835,1,26.0,1,1,0.6796911312068341,0.6796911312068341
2016-11-05,air_a563896da3777078,0,0,1,0,0,0,0,-0.06450748812926115,-0.014912658116350673,0.0,0.3670540879663259,-0.017139399988010753,1,33.0,1,1,1.4833002175204926,1.4833002175204926
2016-11-06,air_a563896da3777078,0,0,0,1,0,0,0,-0.03922939320922935,0.1489543795686304,0.0,1.0386387014236915,-0.17366390122209172,1,29.0,1,1,0.2983173275325556,0.2983173275325555
2016-11-08,air_a563896da3777078,0,0,0,0,0,1,0,-0.6585427187500051,-0.7586169060712644,0.0,-0.8766211221399066,-0.6311970586755596,1,18.0,1,1,-0.0984425885915451,-0.09844258859154517
2016-11-09,air_a563896da3777078,0,0,0,0,0,0,1,-0.595347481449926,-0.6325653386212791,0.0,0.16806605434932873,-0.4144708261976011,1,38.0,1,1,0.106873731640507,0.10687373164050694
