visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,total_area_visitors,total_genre_visitors
2016-05-27,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.6203405440981262,0.48490610016750685,0.0,-1.326783207236353,0.622843350928775,1,16.0,1,1,-0.5811829391554221,-0.5811829391554221
2016-05-28,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.6469673637955234,0.7529039615057013,0.0,-1.1802727012829808,0.5357347589023385,1,33.0,1,1,-0.38747721938009067,-0.38747721938009067
2016-05-29,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.0197428395590866,1.2620998980482703,0.0,1.1394769763120767,0.896613211583289,1,20.0,1,1,-0.8882590608147652,-0.8882590608147654
2016-05-30,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.4073259865189476,0.36430706256531903,0.0,-1.351201624895248,0.5855110972031593,1,11.0,1,1,-1.2096003323800437,-1.209600332380044
2016-05-31,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.7667880524338119,0.8065035337733399,0.0,0.2848323582507399,0.6975078583800058,1,7.0,1,1,-0.9836103259754905,-0.9836103259754905
2016-06-01,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.9531757903155932,1.0209018228438957,0.0,-0.15469915960937625,0.9837218036097253,1,29.0,1,1,-1.0046326521526583,-1.0046326521526583
2016-06-04,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.8732953312234014,0.712704282304972,0.0,0.6022717878163794,0.8841691270080837,1,29.0,1,1,-0.46581041096882286,-0.4658104109688229
2016-06-05,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,0.6203405440981262,0.4313065278998677,0.0,-0.9360885246940273,0.6975078583800058,1,23.0,1,1,-1.050431291324345,-1.0504312913243452
2016-06-06,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.7135344130390169,0.6859044961711527,0.0,-1.1558542836240855,0.6726196892295955,1,8.0,1,1,-1.2371295690406205,-1.2371295690406205
2016-06-07,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.7002210031903184,0.4179066348329582,0.0,-1.351201624895248,0.8717250424328787,1,20.0,1,1,-1.0932267410421508,-1.093226741042151
2016-06-08,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,1.0064294297103882,1.1013011812453537,0.0,0.3092507759096351,0.8343927887072631,1,12.0,1,1,-0.929803181593454,-0.929803181593454
2016-06-10,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.2327573971382657,1.3156994703159095,0.0,1.3592427352421348,1.095718564786572,1,12.0,1,1,-0.5443938683453785,-0.5443938683453785
2016-06-11,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.139563528197375,1.28889968418209,0.0,1.2859874822654491,0.9463895498841096,1,28.0,1,1,-0.38497456150185644,-0.38497456150185644
2016-06-12,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.2194439872895668,1.2219002188475414,0.0,0.4801796995219026,1.2201594105386238,1,1.0,1,1,-1.0088871705456564,-1.0088871705456566
2016-06-13,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.7801014622825102,0.6189050308366041,0.0,-1.351201624895248,1.021054057335341,1,6.0,1,1,-1.297944155481713,-1.297944155481713
2016-06-14,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.0064294297103882,0.9405024644424371,0.0,0.0650665993206817,0.9961658881849307,1,12.0,1,1,-1.0193983336342403,-1.0193983336342403
2016-06-15,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.8732953312234014,0.5519055655020555,0.0,-1.351201624895248,1.108162649361777,1,16.0,1,1,-0.959835076132265,-0.959835076132265
2016-06-17,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.1661903478947724,1.2620998980482703,0.0,0.6999454584519608,1.0334981419105458,1,14.0,1,1,-0.4735686503913491,-0.4735686503913491
2016-06-18,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.5256524138096366,1.677496583122472,0.0,1.8476110884200418,1.4690411020427276,1,24.0,1,1,-0.38247190362362216,-0.38247190362362216
2016-06-19,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.2194439872895668,1.28889968418209,0.0,-0.4477201715161204,1.3197120871402654,1,26.0,1,1,-1.0023802600622473,-1.0023802600622473
2016-06-20,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.2460708069869642,1.2085003257806317,0.0,0.16274026995626317,1.2699357488394447,1,7.0,1,1,-1.267411729367255,-1.267411729367255
2016-06-21,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.1795037577434706,1.0209018228438957,0.0,-0.76515960108176,1.3072680025650605,1,16.0,1,1,-1.0536847465660497,-1.0536847465660497
2016-06-22,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,1.0996232986512788,0.712704282304972,0.0,-1.351201624895248,1.294823917989855,1,11.0,1,1,-0.99161883118584,-0.9916188311858402
2016-06-24,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.139563528197375,0.9405024644424371,0.0,-1.2779463719185622,1.2450475796890346,1,2.0,1,1,-0.4953417739319871,-0.49534177393198714
2016-06-25,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.3525780857765537,1.1013011812453537,0.0,-1.2779463719185622,1.4441529328923173,1,2.0,1,1,-0.33316954342240734,-0.33316954342240734
2016-06-26,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.299324446381759,1.28889968418209,0.0,0.9929664703587048,1.2574916642642393,1,25.0,1,1,-0.895767034449468,-0.8957670344494681
2016-06-27,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.2860110365330601,1.2754997911151802,0.0,1.2615690646065534,1.2450475796890346,1,7.0,1,1,-1.2128537876217482,-1.2128537876217484
2016-06-28,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.633653953946825,0.5653054585689649,0.0,-1.351201624895248,0.7348401121056215,1,15.0,1,1,-1.0671990991085145,-1.0671990991085147
2016-06-29,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.9798026100129905,0.9807021436431664,0.0,-1.2779463719185622,1.0583863110609566,1,7.0,1,1,-0.8905114529051761,-0.8905114529051762
2016-07-02,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.4058317251713486,1.2219002188475414,0.0,0.33366919356853064,1.4814851866179328,1,36.0,1,1,1.8025986898627067,1.8025986898627069
2016-07-03,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.5389658236583355,1.717696262323201,0.0,0.7976191290875423,1.568593778644369,1,24.0,1,1,0.4964615432122485,0.49646154321224856
2016-07-04,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.8318608403297063,2.0526935889959437,0.0,0.9441296350409142,1.7303668781220367,1,13.0,1,1,-0.011077474493658594,-0.01107747449365857
2016-07-05,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.9798026100129905,0.953902357509347,0.0,-1.351201624895248,1.1579389876625978,1,10.0,1,1,0.4276384515608065,0.42763845156080654
2016-07-06,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,1.1129367084999773,0.9807021436431664,0.0,-0.2523728302449577,1.1703830722378032,1,15.0,1,1,0.7299595232515046,0.7299595232515047
2016-07-07,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,1.578906053204431,1.9186946583268465,0.0,1.4813348235366115,1.4317088483171123,1,8.0,1,1,0.6859127445945816,0.6859127445945817
2016-07-08,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.3525780857765537,1.342499256449729,0.0,-0.76515960108176,1.357044340865881,1,12.0,1,1,1.562343533552218,1.5623435335522182
2016-07-09,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.1129367084999773,0.8333033199071593,0.0,-1.351201624895248,1.2450475796890346,1,17.0,1,1,1.7623058980231352,1.7623058980231354
2016-07-10,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.4457719547174444,1.5836973316541039,0.0,1.3592427352421348,1.2326034951138292,1,25.0,1,1,0.6020737056737341,0.6020737056737342
2016-07-11,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.6454731024479246,1.9052947652599375,0.0,1.8231926707611465,1.4068206791667015,1,18.0,1,1,-0.0443628242741742,-0.04436282427417418
2016-07-12,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.632159692599226,1.6506967969886526,0.0,0.9441296350409142,1.6805905398212162,1,13.0,1,1,0.4376490830737435,0.43764908307374356
2016-07-13,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,1.4857121842635403,1.1817005396468123,0.0,-1.351201624895248,1.6432582860956004,1,1.0,1,1,0.48595038012366465,0.4859503801236647
2016-07-14,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,1.59221946305313,1.8784949791261176,0.0,-0.10586232429158575,1.3694884254410864,1,10.0,1,1,0.6301034739099578,0.6301034739099578
2016-07-29,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.6454731024479246,1.6908964761893817,0.0,1.8964479237378327,1.5810378632195745,1,9.0,1,1,1.6279131699619556,1.6279131699619558
2016-07-30,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.751980381237514,1.824895406858479,0.0,1.8476110884200418,1.4441529328923173,1,28.0,1,1,1.7069971589141582,1.7069971589141584
2016-07-31,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.6987267418427194,1.5300977593864646,0.0,0.3092507759096351,1.7303668781220367,1,26.0,1,1,0.5117277562694774,0.5117277562694775
2016-08-01,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.765293791086213,1.7310961553901105,0.0,-0.4477201715161204,1.7428109626972421,1,18.0,1,1,0.015450699015624519,0.015450699015624545
2016-08-02,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.4857121842635403,1.329099363382819,0.0,-0.9360885246940273,1.4441529328923173,1,10.0,1,1,0.25320319744787884,0.2532031974478789
2016-08-05,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.7786072009349112,1.6908964761893817,0.0,1.7499374177844602,1.8548077238740885,1,26.0,1,1,1.3481160191753658,1.3481160191753658
2016-08-06,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.8718010698758025,1.8650950860592077,0.0,1.5545900765132978,1.867251808449294,1,15.0,1,1,1.1849427255144922,1.1849427255144924
2016-08-07,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.8718010698758025,1.9052947652599375,0.0,1.4080795705599258,1.7676991318476525,1,30.0,1,1,0.37883662293523845,0.3788366229352385
2016-08-08,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.925054709270597,1.8784949791261176,0.0,-0.17911757726827174,1.8423636392988834,1,21.0,1,1,0.0279639884067958,0.027963988406795825
2016-08-09,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,2.257889955488064,2.5886893116723324,0.0,0.3580876112274259,1.867251808449294,1,17.0,1,1,0.5885593531312692,0.5885593531312692
2016-08-12,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.59221946305313,1.6908964761893817,0.0,0.3092507759096351,1.6059260323699849,1,25.0,1,1,0.7642459361833139,0.7642459361833139
2016-08-13,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.578906053204431,1.6506967969886526,1.0,1.0173848880176,1.543705609493959,1,23.0,1,1,0.8761147433403851,0.8761147433403852
2016-08-14,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.552279233507034,1.6372969039217427,1.0,0.016229764002890976,1.5063733557683432,1,24.0,1,1,0.1776229295252043,0.17762292952520434
2016-08-15,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.6854133319940205,1.5836973316541039,1.0,-0.9849253600118181,1.755255047272447,1,20.0,1,1,-0.17675342603276634,-0.17675342603276634
2016-08-16,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.6587865122966234,1.7846957276577498,0.0,-0.6674859304461787,1.6557023706708054,1,14.0,1,1,-0.09741917129274043,-0.0974191712927404
2016-08-19,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.765293791086213,1.717696262323201,0.0,0.33366919356853064,1.805031385573268,1,18.0,1,1,1.3233397061808467,1.3233397061808467
2016-08-20,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.6055328729018288,1.6372969039217427,0.0,-0.49655700683391113,1.6681464552460108,1,19.0,1,1,1.2442557172286441,1.2442557172286444
2016-08-21,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.8318608403297063,1.9052947652599375,0.0,0.6755270407930655,1.7303668781220367,1,18.0,1,1,0.24944921063052744,0.2494492106305275
2016-08-22,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.578906053204431,1.2620998980482703,0.0,-1.351201624895248,1.6059260323699849,1,4.0,1,1,-0.5501499814653174,-0.5501499814653174
2016-08-23,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.632159692599226,1.4496984009850067,0.0,-0.6430675127872832,1.6930346243964212,1,15.0,1,1,0.38334140711606013,0.3833414071160602
2016-08-27,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.3392646759278553,1.28889968418209,0.0,-0.9605069423529227,1.294823917989855,1,16.0,1,1,1.5660975203695695,1.5660975203695697
2016-08-28,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.08630988880258,0.8333033199071593,0.0,-1.351201624895248,1.2326034951138292,1,29.0,1,1,0.6193420450335505,0.6193420450335505
2016-08-29,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.578906053204431,1.5970972247210133,0.0,-0.49655700683391113,1.4317088483171123,1,13.0,1,1,-0.16674279451982932,-0.1667427945198293
2016-08-30,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.4857121842635403,1.369299042583548,0.0,-1.1802727012829808,1.4939292711931382,1,5.0,1,1,0.36557253618059693,0.365572536180597
2016-09-03,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.632159692599226,1.6506967969886526,0.0,-0.05702548897379501,1.6681464552460108,1,19.0,1,1,1.589372238637148,1.5893722386371483
2016-09-05,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.7786072009349112,1.717696262323201,0.0,1.3348243175832397,1.7428109626972421,1,19.0,1,1,-0.10567794229091347,-0.10567794229091346
2016-09-06,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.7386669713888157,1.489898080185736,0.0,1.237150646947658,1.8921399775997043,1,8.0,1,1,0.36557253618059693,0.365572536180597
2016-09-09,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.751980381237514,1.8114955137915691,0.0,0.9441296350409142,1.6557023706708054,1,25.0,1,1,1.411182997706869,1.4111829977068693
2016-09-10,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.6055328729018288,1.7712958345908398,0.0,0.2115771052740539,1.5188174403435486,1,23.0,1,1,1.7520450007223747,1.752045000722375
2016-09-11,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.1129367084999773,0.8869028921747985,0.0,-1.351201624895248,1.3197120871402654,1,12.0,1,1,0.5888096189190926,0.5888096189190927
2016-09-12,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.3392646759278553,1.2219002188475414,0.0,-1.0093437776707135,1.3446002562906756,1,13.0,1,1,-0.09141279238497821,-0.0914127923849782
2016-09-13,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.139563528197375,0.7529039615057013,0.0,-1.351201624895248,1.3694884254410864,1,13.0,1,1,0.2554555895382897,0.25545558953828973
2016-09-16,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,1.1795037577434706,0.8333033199071593,0.0,-1.351201624895248,1.3819325100162914,1,22.0,1,1,1.3656346243230055,1.3656346243230058
2016-09-17,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.432458544868746,1.382698935650458,0.0,0.4801796995219026,1.357044340865881,1,21.0,1,1,1.675213403860583,1.6752134038605833
2016-09-19,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.9531757903155932,0.6859044961711527,1.0,-1.351201624895248,1.0583863110609566,1,17.0,1,1,-0.09341491868756562,-0.0934149186875656
2016-09-20,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.6602807736442223,0.283907704163861,0.0,-1.351201624895248,0.8592809578576733,1,6.0,1,1,-0.4175091139189018,-0.4175091139189018
2016-09-21,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.7801014622825102,0.699304389238062,0.0,-1.3023647895774575,0.8592809578576733,1,14.0,1,1,1.0255234186709703,1.0255234186709703
2016-09-22,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,0.6735941834929212,0.29730759723077044,1.0,-1.351201624895248,0.896613211583289,1,11.0,1,1,0.5795497847696258,0.5795497847696259
2016-09-23,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.8732953312234014,0.5519055655020555,0.0,-1.351201624895248,1.0334981419105458,1,8.0,1,1,0.901892119486198,0.9018921194861981
2016-09-24,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,1.0064294297103882,0.7797037476395207,0.0,-1.351201624895248,1.2450475796890346,1,23.0,1,1,1.523552336439587,1.5235523364395873
2016-09-25,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.1928171675921695,1.342499256449729,0.0,-0.22795441258606247,1.1952712413882134,1,21.0,1,1,0.5237405140850019,0.523740514085002
2016-09-26,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.4058317251713486,1.4362985079180968,0.0,-0.15469915960937625,1.357044340865881,1,12.0,1,1,0.06149960397513483,0.06149960397513486
2016-09-27,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.4857121842635403,1.5836973316541039,0.0,-0.05702548897379501,1.4939292711931382,1,17.0,1,1,0.47919320385243214,0.4791932038524322
2016-09-30,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.9931160198616893,0.9807021436431664,0.0,-0.6186490951283878,1.095718564786572,1,19.0,1,1,1.569350975611274,1.5693509756112742
2016-10-01,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.7135344130390169,0.48490610016750685,0.0,-1.351201624895248,0.8095046195568528,1,18.0,1,1,1.5921251623032058,1.592125162303206
2016-10-02,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.139563528197375,1.0611015020446244,0.0,0.4801796995219026,1.0086099727601356,1,21.0,1,1,0.48620064591148804,0.48620064591148815
2016-10-03,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,1.08630988880258,0.9673022505762565,0.0,-1.351201624895248,1.2326034951138292,1,18.0,1,1,-0.23806854404950561,-0.2380685440495056
2016-10-04,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,1.3658914956252526,1.8114955137915691,0.0,0.23599552293294915,1.1828271568130084,1,20.0,1,1,0.32578027591667225,0.3257802759166723
2016-10-08,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.9664892001642921,0.8601031060409786,0.0,-1.2046911189418763,0.9339454653089047,1,18.0,1,1,1.4815076840852517,1.4815076840852517
2016-10-09,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,1.0996232986512788,0.9137026783086178,0.0,-1.326783207236353,1.021054057335341,1,20.0,1,1,1.0022487004033915,1.0022487004033918
2016-10-10,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.5404600850059343,0.16330866656167323,1.0,-1.351201624895248,0.7970605349816474,1,20.0,1,1,0.25996037371911135,0.25996037371911135
2016-10-11,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.43395280621634486,0.283907704163861,0.0,-1.351201624895248,0.6726196892295955,1,18.0,1,1,-0.001317108768544995,-0.0013171087685449705
2016-10-12,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.5404600850059343,0.5251057793682357,0.0,0.7487822937697513,0.448626166875902,1,21.0,1,1,0.47218576179337624,0.4721857617933763
2016-10-14,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.2608784781832619,0.16330866656167323,0.0,-0.22795441258606247,0.3366294056990555,1,15.0,1,1,1.4179401739781015,1.4179401739781017
2016-10-15,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.42063939636764597,0.6457048169704234,0.0,1.2615690646065534,0.18730039079659302,1,24.0,1,1,1.727518953515679,1.7275189535156792
2016-10-17,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.5271466751572355,0.29730759723077044,0.0,-1.351201624895248,0.5979551817783644,1,17.0,1,1,-0.14847339200871923,-0.14847339200871923
2016-10-18,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.926548970618196,1.1013011812453537,0.0,0.23599552293294915,0.8095046195568528,1,17.0,1,1,0.38509326763082413,0.3850932676308242
2016-10-19,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.8866087410720997,0.6725046031042428,0.0,-0.838414854058446,0.9961658881849307,1,10.0,1,1,0.476190014398551,0.4761900143985511
2016-10-21,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.5537734948546328,0.3911068486991384,0.0,0.04064818166178645,0.6477315200791852,1,14.0,1,1,1.4334566528231538,1.433456652823154
2016-10-22,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.3274455274267553,0.01590984282566658,0.0,-1.351201624895248,0.4984025051767228,1,19.0,1,1,1.7975933741062382,1.7975933741062384
2016-10-23,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,0.48720644561113935,0.4447064209667776,0.0,-0.10586232429158575,0.5606229280527487,1,17.0,1,1,0.6418659659376588,0.6418659659376589
2016-10-24,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,0.18099801909106986,0.1365088804278539,0.0,1.1883138116298677,0.1001917987701568,1,20.0,1,1,-0.03785591379076513,-0.03785591379076511
2016-10-25,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.034550510755384414,-0.14488887397725045,0.0,-0.5209754244928065,-0.04913721613230563,1,12.0,1,1,0.40961931483751984,0.4096193148375199
2016-10-26,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,0.6203405440981262,0.7261041753718814,0.0,1.1394769763120767,0.3366294056990555,1,14.0,1,1,0.6701459999617059,0.670145999961706
2016-10-28,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.2583445059159867,-0.3324873769139864,0.0,-1.351201624895248,-0.06158130070751078,1,6.0,1,1,1.3683875479890633,1.3683875479890635
2016-10-29,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.16768460924237122,0.31070749029768036,0.0,-1.351201624895248,0.13752405249577224,1,14.0,1,1,1.9182214838371292,1.9182214838371294
2016-10-30,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.3382249650081787,-0.7076843827874587,0.0,-1.351201624895248,-0.07402538528271592,1,14.0,1,1,0.6971747050466358,0.6971747050466359
2016-11-03,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,-0.1252104074289999,0.16330866656167323,1.0,0.9929664703587048,-0.27313073848599895,1,16.0,1,1,0.7217007522533315,0.7217007522533316
2016-11-04,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.06117733045278168,0.08290930816021519,0.0,1.0418033056764957,-0.036693131557100266,1,13.0,1,1,0.8072916516889431,0.8072916516889432
2016-11-05,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,0.12774437969627508,0.1365088804278539,0.0,0.3092507759096351,0.07530362961974628,1,20.0,1,1,1.604638451694377,1.6046384516943772
2016-11-06,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,0.11443096984757645,0.3509071694984096,0.0,1.090640140994286,-0.19846623103476782,1,12.0,1,1,0.4288897804999236,0.42888978049992366
2016-11-07,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.47135906349516554,-0.47988620064999327,0.0,0.870874382064228,-0.2980189076364094,1,10.0,1,1,-0.08465561611374571,-0.0846556161137457
2016-11-08,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.5246127028899603,-0.5736854521183614,0.0,-0.7407411834228645,-0.5095683454148976,1,19.0,1,1,0.03522169625367514,0.03522169625367517
2016-11-09,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.4979858831925628,-0.5870853451852711,0.0,-0.15469915960937625,-0.2980189076364094,1,6.0,1,1,0.23893804754194356,0.23893804754194362
2016-11-11,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.7110004407717418,-0.8416833134565559,0.0,-1.351201624895248,-0.6340091911669495,1,11.0,1,1,1.0402891001525523,1.0402891001525525
2016-11-12,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.05864335818550649,0.01590984282566658,0.0,-0.15469915960937625,-0.04913721613230563,1,18.0,1,1,1.9595153388279944,1.9595153388279947
2016-11-13,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.005389718790711722,0.01590984282566658,0.0,0.8952927997231233,-0.17357806188435754,1,14.0,1,1,0.5187351983285334,0.5187351983285334
2016-11-14,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.04532994833680786,-0.2252882323787085,0.0,-1.351201624895248,0.1748563062213879,1,12.0,1,1,-0.15748296037036255,-0.15748296037036255
2016-11-15,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,0.11443096984757645,0.029309735892576017,0.0,-1.0337621953296088,0.23707672909741384,1,9.0,1,1,0.17336841113220608,0.1733684111322061
2016-11-16,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.17846404682379466,-0.399486842248535,0.0,-1.3023647895774575,0.03797137589413084,1,7.0,1,1,0.5575263954411643,0.5575263954411644
2016-11-18,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.3914786044029735,-0.2252882323787085,0.0,0.870874382064228,-0.5842328528661287,1,8.0,1,1,1.4437175501239143,1.4437175501239146
2016-11-19,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.5911797521334538,-0.828283420389646,0.0,-1.351201624895248,-0.39757158423805083,1,13.0,1,1,1.7778223768681876,1.7778223768681878
2016-11-20,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.018703128639410354,0.2571079180300412,0.0,0.3580876112274259,-0.2980189076364094,1,19.0,1,1,0.6844111498676411,0.6844111498676412
2016-11-21,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.17846404682379466,-0.46648630758308357,0.0,-1.351201624895248,-0.01180496240668997,1,11.0,1,1,-0.0894106660823908,-0.08941066608239079
2016-11-22,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.04532994833680786,0.04270962895948593,0.0,0.2604139405918444,-0.04913721613230563,1,14.0,1,1,1.2192291384463017,1.2192291384463017
2016-11-23,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.41810542410037077,-0.3860869491816253,1.0,-1.351201624895248,-0.3851274996628457,1,12.0,1,1,0.6428670290889524,0.6428670290889525
2016-11-25,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-1.1503429657787982,-0.9354825649249239,0.0,0.9929664703587048,-1.318433842803235,1,8.0,1,1,1.3543726638709515,1.3543726638709517
2016-11-26,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.7376272604691392,-0.6004852382521808,0.0,0.3825060288863211,-0.858002713520643,1,15.0,1,1,1.9887964360033352,1.9887964360033354
2016-11-27,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.5112992930412616,-0.7210842758543683,0.0,-1.351201624895248,-0.2980189076364094,1,10.0,1,1,0.4416533356789183,0.44165333567891835
2016-11-28,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.40479201425167216,-0.5200858798507225,0.0,-0.7895780187406554,-0.16113397730915216,1,18.0,1,1,-0.05887823996793288,-0.058878239967932865
