visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,total_area_visitors,total_genre_visitors
2017-01-12,air_800c02226e2e0288,0,0,0,0,1,0,0,-1.235952583537959,-1.3332903157899556,0.0,-0.7933694604219916,-1.278480791250841,1,8.0,1,1,-0.8960490268592122,-0.8960490268592123
2017-01-13,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.1779383374063321,-1.3779685953754546,0.0,-0.33151509596204654,-0.9423279216295584,1,13.0,1,1,0.6890821785403205,0.6890821785403204
2017-01-14,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.514420964969768,-1.6907165524739463,0.0,-0.6650765814053402,-1.3008909825589265,1,3.0,1,1,1.1440735430531492,1.1440735430531492
2017-01-15,air_800c02226e2e0288,0,0,0,1,0,0,0,-1.73487510026995,-1.6795469825775717,0.0,0.15599784430122898,-1.5922234695640378,1,6.0,1,1,-0.8663184083343871,-0.8663184083343872
2017-01-16,air_800c02226e2e0288,0,1,0,0,0,0,0,-1.6304494572330217,-1.3221207458935809,0.0,-0.2288807927487253,-1.6594540434882943,1,20.0,1,1,-1.4093726175916346,-1.4093726175916346
2017-01-18,air_800c02226e2e0288,0,0,0,0,0,0,1,-1.1315269405010309,-0.7413031112820958,0.0,0.13033926849789856,-1.3569164608291402,1,12.0,1,1,-0.4579928247972331,-0.4579928247972332
2017-01-20,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.2939668296695859,-1.3667990254790798,0.0,-1.0242966426519642,-1.267275695596798,1,15.0,1,1,0.7252105251021332,0.7252105251021331
2017-01-21,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.328775377348562,-1.389138165271829,0.0,0.2842907233178804,-1.278480791250841,1,23.0,1,1,1.6446016777115962,1.6446016777115962
2017-01-22,air_800c02226e2e0288,0,0,0,1,0,0,0,-1.4912152665171172,-1.668377412681197,0.0,-0.7163937330120008,-1.278480791250841,1,10.0,1,1,-0.5652488536526146,-0.5652488536526147
2017-01-24,air_800c02226e2e0288,0,0,0,0,0,1,0,-1.6652580049119978,-1.7689035417485695,0.0,-0.3058565201587162,-1.5249928956397814,1,15.0,1,1,-0.7624494119691756,-0.7624494119691757
2017-01-26,air_800c02226e2e0288,0,0,0,0,1,0,0,-1.4215981711591652,-1.1880859071370844,0.0,1.1310237248277797,-1.5586081826019096,1,14.0,1,1,-0.24159908236970903,-0.24159908236970914
2017-01-27,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.0619098451430784,-0.7859813908675947,0.0,-0.7677108846186613,-1.2336604086346699,1,10.0,1,1,1.1722988138045656,1.1722988138045654
2017-01-29,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.6674129714480159,-0.3280290251162315,0.0,-0.9986380668486339,-1.0095584955538148,1,25.0,1,1,-0.17912714977324123,-0.17912714977324132
2017-01-31,air_800c02226e2e0288,0,0,0,0,0,1,0,-1.1779383374063321,-1.054051068380588,0.0,0.07902211689123817,-1.0207635912078576,1,3.0,1,1,-0.7349768151044639,-0.734976815104464
2017-02-01,air_800c02226e2e0288,0,0,0,0,0,0,1,-1.1663354881800068,-1.3444598856863303,0.0,-0.9986380668486339,-0.8638922520512592,1,10.0,1,1,-0.5577221147855702,-0.5577221147855703
2017-02-03,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.1895411866326577,-0.931185799520466,0.0,1.1053651490244496,-1.3569164608291402,1,18.0,1,1,0.6977379282374214,0.6977379282374213
2017-02-05,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.8530585590692218,-0.9982032188987142,0.0,-1.3065409764885973,-0.7182260085487033,1,24.0,1,1,-0.6676125022444173,-0.6676125022444174
2017-02-08,air_800c02226e2e0288,0,0,0,0,0,0,1,-1.2127468850853083,-1.1992554770334591,0.0,-1.0499552184552945,-1.043173782515943,1,3.0,1,1,-0.3868651425036643,-0.38686514250366444
2017-02-09,air_800c02226e2e0288,0,0,0,0,1,0,0,-1.456406718838141,-1.5790208535101993,0.0,-0.8960037636353128,-1.2336604086346699,1,10.0,1,1,-0.7014828271461166,-0.7014828271461168
2017-02-10,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.7232722510436247,-1.9029383805050657,0.0,-0.5367837023886888,-1.6034285652180806,1,12.0,1,1,0.9826249943550488,0.9826249943550487
2017-02-11,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.6536551556856725,-1.7689035417485695,1.0,-0.6907351572086705,-1.625838756526166,1,18.0,1,1,1.586645788435355,1.5866457884353549
2017-02-13,air_800c02226e2e0288,0,1,0,0,0,0,0,-1.456406718838141,-1.2439337566189579,0.0,0.7718036635811557,-1.5249928956397814,1,17.0,1,1,-1.2249675153490487,-1.224967515349049
2017-02-16,air_800c02226e2e0288,0,0,0,0,1,0,0,-0.7718386144849441,-0.3727073047017302,0.0,1.233658028041101,-1.188840026018499,1,18.0,1,1,-0.033861089639285955,-0.03386108963928605
2017-02-17,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.3193274946582548,-0.27218117563435795,0.0,-0.6907351572086705,-0.471713904159763,1,13.0,1,1,1.1181062939618465,1.1181062939618462
2017-02-18,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.0038955990114515,-1.1098989178624614,0.0,1.0027308458111284,-0.8975075390133873,1,19.0,1,1,1.8173403347102632,1.8173403347102632
2017-02-20,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.5861930268637382,-0.3727073047017302,0.0,-0.9986380668486339,-0.740636199856789,1,15.0,1,1,-1.403351226497999,-1.403351226497999
2017-02-24,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.2127468850853083,-1.1880859071370844,0.0,0.3099492991212106,-1.144019643402328,1,4.0,1,1,1.2596089846622796,1.2596089846622796
2017-02-25,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.2939668296695859,-1.165746767344335,0.0,-0.33151509596204654,-1.3905317477912684,1,17.0,1,1,2.14287179070993,2.14287179070993
2017-02-26,air_800c02226e2e0288,0,0,0,1,0,0,0,-1.1199240912747053,-1.054051068380588,0.0,-0.40849082337203735,-1.1328145477482852,1,21.0,1,1,0.04328798374791827,0.043287983747918174
2017-02-27,air_800c02226e2e0288,0,1,0,0,0,0,0,-1.0851155435957294,-0.8529988102458429,0.0,1.18234087643444,-1.222455312980627,1,17.0,1,1,-1.0661533252544138,-1.0661533252544138
