visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-12-20,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.7779376493328467,-0.7171472672895531,0.0,-0.40540796939523155,-0.755933600908291,1,5.0,1,1,0.34133121977400677,0.34133121977400677
2016-12-21,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.6740449565470376,-0.4283133170491832,0.0,0.73177320423272,-0.8330219708877887,1,39.0,1,1,0.9391610645953835,0.9391610645953835
2016-12-22,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.20075602274501825,-0.05860586074150973,0.0,-0.6698687074482436,-0.6788452309287933,1,39.0,1,1,2.083991532637889,2.083991532637889
2016-12-23,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.2700178179355576,-0.12792600879919827,1.0,-0.193839378952822,-0.4696053695558709,1,27.0,1,1,1.5706163944753857,1.5706163944753857
2016-12-26,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-1.089615727690274,-1.121514797626071,0.0,-0.987221593111858,-0.9871987108467843,1,24.0,1,1,-0.06843050512645288,-0.06843050512645288
2016-12-27,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.6047831613564981,-0.22035287287611674,0.0,-1.278128404970171,-0.7999840980394326,1,37.0,1,1,0.7303702620220577,0.7303702620220577
2016-12-28,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.193508420476083,-1.3063685257799078,0.0,1.0491260898963344,-1.1854259479369211,1,25.0,1,1,1.9498805864156967,1.9498805864156967
2016-12-29,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.3897501735159448,-1.468115537914515,1.0,0.04417528529488889,-1.3285900636131314,1,44.0,1,1,1.5076663584935404,1.5076663584935404
2017-01-04,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.9049176071821688,-0.7749140573376271,0.0,0.9697878684804306,-1.009223959412355,1,12.0,1,1,-1.8998464587846142,-1.8998464587846142
2017-01-05,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.1127029927537873,-1.1908349456837597,0.0,1.0491260898963344,-0.9982113351295695,1,35.0,1,1,-1.273083057052327,-1.273083057052327
2017-01-06,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.3666629084524318,-1.3756886738375964,0.0,0.9962339422857323,-1.2404890693508481,1,36.0,1,1,0.059424536898785955,0.059424536898785955
2017-01-10,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.9510921373091952,-0.9251077114626196,0.0,1.0226800160910334,-1.0202365836951404,1,34.0,1,1,-1.138581116817825,-1.138581116817825
2017-01-11,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.089615727690274,-1.121514797626071,0.0,1.0491260898963344,-0.9761860865639987,1,27.0,1,1,-0.7999803021577124,-0.7999803021577124
2017-01-12,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.193508420476083,-0.9944278595203083,0.0,0.8375574994539247,-1.3285900636131314,1,18.0,1,1,-0.8144470806131676,-0.8144470806131676
2017-01-13,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.17042115541257,-0.9251077114626196,0.0,0.4408663923744069,-1.2515016936336334,1,20.0,1,1,0.832419699234863,0.832419699234863
2017-01-14,air_7dacea2f22afccfb,0,0,1,0,0,0,0,-1.6090791916193197,-1.6645226240779665,0.0,-0.4847461908111351,-1.5488425492688391,1,4.0,1,1,1.305131460117168,1.305131460117168
2017-01-16,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-1.5167301313652672,-1.468115537914515,0.0,1.1284643113122381,-1.6259309192483367,1,56.0,1,1,-1.3477629134034605,-1.3477629134034605
2017-01-17,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.2627702156666225,-1.1330681556356859,0.0,1.0755721637016356,-1.3285900636131314,1,33.0,1,1,-0.7980253320961644,-0.7980253320961644
2017-01-18,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.216595685539596,-1.2023883036933745,0.0,1.0755721637016356,-1.2845395664819896,1,15.0,1,1,-0.3593300502847945,-0.3593300502847945
2017-01-19,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.1473338903490569,-1.1330681556356859,0.0,0.14995958051609357,-1.1413754508057796,1,42.0,1,1,-0.36949589460484406,-0.36949589460484406
2017-01-20,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.5398173964287802,-1.9533565743183363,0.0,-1.3310205525807735,-1.1634006993713504,1,34.0,1,1,0.8699551244165845,0.8699551244165845
2017-01-23,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-1.4243810711112146,-1.4796688959241298,0.0,0.49375853998500935,-1.3836531850270584,1,32.0,1,1,-1.3641846619204636,-1.3641846619204636
2017-01-24,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.597535559087563,-1.5027756119433595,0.0,1.1549103851175393,-1.6149182949655514,1,6.0,1,1,-0.6756442062432599,-0.6756442062432599
2017-01-25,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.435924703642971,-1.294815167770293,0.0,1.2078025327281416,-1.5378299249860536,1,37.0,1,1,-0.2752663376382307,-0.2752663376382307
2017-01-26,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.3551192759206752,-1.1561748716549156,0.0,1.1813564589228405,-1.5598551735516244,1,43.0,1,1,-0.1345084932067751,-0.1345084932067751
2017-01-27,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.8702867095868991,-0.5438468971453312,0.0,0.04417528529488889,-1.2515016936336334,1,5.0,1,1,1.334456011040388,1.334456011040388
2017-01-29,air_7dacea2f22afccfb,0,0,0,1,0,0,0,-0.9626357698409518,-1.005981217529923,0.0,-0.5640844122270388,-0.8770724680189304,1,10.0,1,1,-0.06960348716338167,-0.06960348716338167
2017-01-30,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.5932395288247416,-0.13947936680881323,0.0,0.7582192780380214,-0.6678326066460079,1,9.0,1,1,-1.268391128904612,-1.268391128904612
2017-01-31,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.2050520530078397,-1.237048377722219,0.0,1.1284643113122381,-1.0973249536746381,1,34.0,1,1,-0.6471016433446592,-0.6471016433446592
2017-02-01,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.193508420476083,-1.1677282296645304,0.0,0.5730967614009129,-1.1634006993713504,1,12.0,1,1,-0.4629434635468382,-0.4629434635468382
2017-02-02,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.3666629084524318,-1.2717084517510635,0.0,1.2078025327281416,-1.3065648150475604,1,38.0,1,1,-0.4754552719407453,-0.4754552719407453
2017-02-03,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.0318975650314912,-0.8095741313664716,0.0,1.2078025327281416,-1.2955521907647751,1,45.0,1,1,0.8414125615179837,0.8414125615179837
2017-02-06,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.8818303421186559,-0.5785069711741756,0.0,0.28218994954259957,-1.0422618322607113,1,25.0,1,1,-1.312182458283287,-1.312182458283287
2017-02-07,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.2396829506031095,-1.237048377722219,0.0,1.1813564589228405,-1.1634006993713504,1,23.0,1,1,-0.7706557512344925,-0.7706557512344925
2017-02-08,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.1588775228808132,-1.121514797626071,0.0,1.1813564589228405,-1.1964385722197066,1,36.0,1,1,-0.2854321819582803,-0.2854321819582803
2017-02-09,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.6090791916193197,-1.7685028461644996,0.0,-1.3310205525807735,-1.2955521907647751,1,26.0,1,1,-0.6123031762491049,-0.6123031762491049
2017-02-10,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.3897501735159448,-1.3179218837895226,0.0,-0.27317760036872557,-1.2404890693508481,1,40.0,1,1,1.1373950288363501,1.1373950288363501
2017-02-14,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.1819647879443267,-1.0290879335491525,0.0,1.0226800160910334,-1.1744133236541359,1,2.0,1,1,-0.4946139785439157,-0.4946139785439157
2017-02-15,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.1357902578173003,-0.9135543534530046,0.0,1.2871407541440454,-1.2735269421992044,1,39.0,1,1,0.06568044109573953,0.06568044109573953
2017-02-16,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.0434411975632476,-0.8095741313664716,0.0,1.2871407541440454,-1.2625143179164189,1,1.0,1,1,0.08132020158812349,0.08132020158812349
2017-02-17,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.3623668781896102,-0.01239242870305029,0.0,0.8375574994539247,-0.8770724680189304,1,40.0,1,1,1.2781528732678058,1.2781528732678058
2017-02-18,air_7dacea2f22afccfb,0,0,1,0,0,0,0,-0.9510921373091952,-1.1561748716549156,0.0,-0.5640844122270388,-0.700870479494364,1,2.0,1,1,2.0046197481390404,2.0046197481390404
2017-02-20,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.7433067517375769,-0.11637265078958371,0.0,0.14995958051609357,-1.2074511965024919,1,29.0,1,1,-1.341507009206507,-1.341507009206507
2017-02-21,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.1819647879443267,-1.2486017357318338,0.0,1.2342486065334426,-1.009223959412355,1,14.0,1,1,-0.444566744968287,-0.444566744968287
2017-02-22,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.0780720951585174,-1.1677282296645304,0.0,-0.193839378952822,-1.2845395664819896,1,29.0,1,1,0.04534875245564039,0.04534875245564039
2017-02-23,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.45471593844366265,-0.5091868231164867,0.0,-0.9343294455012555,-0.4806179938386562,1,31.0,1,1,-0.029331103895492993,-0.029331103895492993
2017-02-24,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.0318975650314912,-1.0868547235972266,0.0,-0.40540796939523155,-0.8330219708877887,1,31.0,1,1,1.425166621896215,1.425166621896215
2017-02-27,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-1.17042115541257,-1.2717084517510635,0.0,-0.8020990764747495,-0.9321355894328573,1,19.0,1,1,-0.9911763741771062,-0.9911763741771062
2017-02-28,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-1.251226583134866,-1.2254950197126042,0.0,0.9962339422857323,-1.0532744565434964,1,31.0,1,1,-0.32492257720154977,-0.32492257720154977
