visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-11-19,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.7461709165302363,-1.0034287146490999,0.0,-1.3444040892093998,-0.5248368709660644,1,54.0,1,1,1.5104628041944992,1.5104628041944992
2016-11-20,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-0.3036012889420644,-0.021164916993231312,0.0,0.4801614106441189,-0.41382141491370966,1,22.0,1,1,-0.17486554257114062,-0.17486554257114062
2016-11-21,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.42006698041263596,-0.6877010654025707,0.0,-1.3444040892093998,-0.26950132204564864,1,49.0,1,1,-1.3675950569221038,-1.3675950569221038
2016-11-22,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.2570150123538357,-0.14979470001959483,0.0,0.42727545412662554,-0.258399776440413,1,42.0,1,1,0.649475651532355,0.649475651532355
2016-11-23,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-0.5598258101773218,-0.6877010654025707,1.0,-1.3179611109506533,-0.45822759733465157,1,19.0,1,1,-0.2388995333157266,-0.2388995333157266
2016-11-24,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.5614307568242372,-1.4010116803669517,0.0,-1.3444040892093998,-1.3019450633325473,1,21.0,1,1,-1.1839795171966645,-1.1839795171966645
2016-11-25,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.235326820706637,-1.143752114314224,0.0,1.1147928888540386,-1.3685543369639601,1,46.0,1,1,0.8577789949183576,0.8577789949183576
2016-11-26,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.9208694537360935,-0.8747989316227361,0.0,0.3743894976091322,-1.0466095144121315,1,43.0,1,1,1.8356474680359811,1.8356474680359811
2016-11-27,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-0.6529983633537791,-0.7929436151514136,0.0,-1.2121891979156665,-0.44712605172941616,1,6.0,1,1,-0.5490400668015527,-0.5490400668015527
2016-11-28,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.5947655176184933,-0.7695563818738931,0.0,-0.4717858066707605,-0.3583136868875323,1,39.0,1,1,-1.320533931194155,-1.320533931194155
2016-11-29,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.6646449325008362,-0.734475531957612,0.0,0.1628456715391591,-0.5692430533870063,1,33.0,1,1,-0.6562777139521244,-0.6562777139521244
2016-11-30,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-0.8626366080008078,-1.0268159479266206,0.0,-0.04869815453081402,-0.868984784728364,1,47.0,1,1,-0.4101711712108843,-0.4101711712108843
2016-12-01,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-0.722877778236122,-0.4772159659048845,0.0,-0.5246717631882537,-0.7468677830707738,1,32.0,1,1,-0.5181803122258486,-0.5181803122258486
2016-12-02,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-0.5481792410302646,-0.5941521322924879,0.0,0.9032490627840651,-0.4360245061241807,1,44.0,1,1,1.1293448351845536,1.1293448351845536
2016-12-03,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.6297052250596646,-0.5473776657374465,0.0,0.42727545412662554,-0.7690708742812448,1,100.0,1,1,2.298158039739346,2.298158039739346
2016-12-04,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-0.5365326718832075,-0.5356840490986862,0.0,0.5594903454203588,-0.5914461445974772,1,24.0,1,1,-0.3426654580765316,-0.3426654580765316
2016-12-05,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.4084204112655788,-0.26673086640719823,0.0,0.6652622584553453,-0.5026337797555935,1,32.0,1,1,-1.252642471127606,-1.252642471127606
2016-12-06,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.6297052250596646,-0.40705426607232226,0.0,0.9032490627840651,-0.6247507814131836,1,37.0,1,1,-0.7561861693909665,-0.7561861693909665
2016-12-07,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.0140420069125509,-1.0969776477591826,0.0,-0.9477594153282001,-0.8578832391231285,1,62.0,1,1,-0.1995533462317039,-0.1995533462317039
2016-12-08,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-0.8859297462949223,-0.7812499985126533,0.0,0.9296920410428117,-1.0688126056226024,1,34.0,1,1,-0.027895961404349877,-0.027895961404349877
2016-12-09,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-0.5947655176184933,-0.37197341615604157,0.0,1.0090209758190518,-0.9800002407807188,1,46.0,1,1,1.7735422119523765,1.7735422119523765
2016-12-10,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.8975763154419794,-0.9800414813715793,0.0,0.9561350193015582,-0.7801724198864802,1,43.0,1,1,2.52613447666736,2.52613447666736
2016-12-11,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-1.095567990941951,-1.1320584976754635,0.0,0.9825779975603053,-1.013304877596425,1,25.0,1,1,0.1719209494733341,0.1719209494733341
2016-12-12,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-1.0722748526478367,-1.178832964230505,0.0,0.6388192801965987,-1.1132187880435445,1,39.0,1,1,-1.050125331724548,-1.050125331724548
2016-12-13,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.7927571931184649,-0.6175393655700085,0.0,-0.6833296327407337,-1.0244064232016605,1,34.0,1,1,-0.45067459909149593,-0.45067459909149593
2016-12-14,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-0.944162592030208,-1.0852840311204222,0.0,-1.26507515443316,-0.8134770567021866,1,16.0,1,1,0.22322529145544218,0.22322529145544218
2016-12-15,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.165447405824294,-1.2256074307855465,0.0,0.4801614106441189,-1.0577110600173671,1,39.0,1,1,0.32699121621624716,0.32699121621624716
2016-12-16,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.3284993738830941,-1.2606882807018274,0.0,0.9296920410428117,-1.2353357897011346,1,67.0,1,1,1.9502143068982825,1.9502143068982825
2016-12-17,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-1.1072145600890082,-0.8747989316227361,0.0,1.0354639540777983,-1.4018589737796665,1,61.0,1,1,2.983630338252173,2.983630338252173
2016-12-18,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-0.9325160228831509,-0.6643138321250499,0.0,0.6652622584553453,-1.0466095144121315,1,4.0,1,1,0.27491538036974655,0.27491538036974655
2016-12-19,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.722877778236122,-0.5707648990149673,0.0,0.8503631062665721,-0.8800863303335995,1,39.0,1,1,-0.494264002429678,-0.494264002429678
2016-12-20,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.7694640548243507,-0.7110882986800914,0.0,-0.41889985015326714,-0.7468677830707738,1,50.0,1,1,0.24714160125161286,0.24714160125161286
2016-12-21,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-0.6646449325008362,-0.41874788271108276,0.0,0.7181482149728385,-0.8245786023074221,1,38.0,1,1,0.8369486605797574,0.8369486605797574
2016-12-22,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-0.1871355974714928,-0.04455215027075191,0.0,-0.6833296327407337,-0.6691569638341256,1,9.0,1,1,1.966415678050527,1.966415678050527
2016-12-23,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-0.2570150123538357,-0.11471385010331372,1.0,-0.20735602408329404,-0.45822759733465157,1,31.0,1,1,1.4599299560767838,1.4599299560767838
2016-12-24,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.8859297462949223,-1.0151223312878601,0.0,0.9032490627840651,-0.8023755110969512,1,27.0,1,1,1.70642224575022,1.70642224575022
2016-12-25,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-1.1188611292360653,-1.178832964230505,0.0,-0.10158411104830736,-0.9022894215440704,1,10.0,1,1,-0.01902378196383495,-0.01902378196383495
2016-12-26,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-1.0839214217948938,-1.1203648810367033,0.0,-1.0006453718456934,-0.9800002407807188,1,39.0,1,1,-0.15712118369011077,-0.15712118369011077
2016-12-27,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.5947655176184933,-0.20826278321339653,0.0,-1.2915181326919065,-0.7912739654917157,1,41.0,1,1,0.6309597987869325,0.6309597987869325
2016-12-28,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.1887405441184082,-1.3074627472568687,0.0,1.0354639540777983,-1.1798280616749572,1,16.0,1,1,1.8341044803071958,1.8341044803071958
2016-12-30,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.1887405441184082,-1.2139138141467862,1.0,1.0354639540777983,-1.1132187880435445,1,23.0,1,1,0.6012572850078173,0.6012572850078173
2017-01-05,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.1072145600890082,-1.1905265808692653,0.0,1.0354639540777983,-0.991101786385954,1,30.0,1,1,-1.3456074817869146,-1.3456074817869146
2017-01-06,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.3634390813242656,-1.3776244470894308,0.0,0.9825779975603053,-1.2353357897011346,1,30.0,1,1,-0.030981936861920287,-0.030981936861920287
2017-01-07,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-1.4100253579124944,-1.3893180637281912,0.0,0.9561350193015582,-1.3907574281744313,1,25.0,1,1,0.7871873063264345,0.7871873063264345
2017-01-08,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-1.4333184962066086,-1.7050457129747205,0.0,-1.3444040892093998,-1.224234244095899,1,7.0,1,1,-0.370053490262469,-0.370053490262469
2017-01-10,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-0.944162592030208,-0.9215733981777776,0.0,1.0090209758190518,-1.013304877596425,1,55.0,1,1,-1.212910537111387,-1.212910537111387
2017-01-11,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.0839214217948938,-1.1203648810367033,0.0,1.0354639540777983,-0.9688986951754832,1,39.0,1,1,-0.8788536938293903,-0.8788536938293903
2017-01-12,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.1887405441184082,-0.9917350980103395,0.0,0.823920128007825,-1.3241481545430185,1,33.0,1,1,-0.8931263303206534,-0.8931263303206534
2017-01-13,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.165447405824294,-0.9215733981777776,0.0,0.42727545412662554,-1.24643733530637,1,48.0,1,1,0.7316397480901671,0.7316397480901671
2017-01-14,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-1.608017033412466,-1.6699648630584394,0.0,-0.49822878492950706,-1.5461790666477278,1,43.0,1,1,1.1980077891154952,1.1980077891154952
2017-01-16,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-1.5148444802360088,-1.4711733801995135,0.0,1.1147928888540386,-1.623889885884376,1,25.0,1,1,-1.4192851458364082,-1.4192851458364082
2017-01-17,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.2586199590007512,-1.1320584976754635,0.0,1.0619069323365449,-1.3241481545430185,1,46.0,1,1,-0.8769249591684087,-0.8769249591684087
2017-01-18,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.2120336824125224,-1.2022201975080256,0.0,1.0619069323365449,-1.2797419721220764,1,31.0,1,1,-0.4441169012441588,-0.4441169012441588
2017-01-19,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.1421542675301797,-1.1320584976754635,0.0,0.13640269328041232,-1.1354218792540152,1,55.0,1,1,-0.45414632148126266,-0.45414632148126266
2017-01-20,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.538137618530123,-1.9623052790274478,0.0,-1.3444040892093998,-1.157624970464486,1,43.0,1,1,0.768671453581012,0.768671453581012
2017-01-21,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-1.2003871132654653,-1.1203648810367033,0.0,1.1412358671127851,-1.268640426516841,1,42.0,1,1,1.7110512089365757,1.7110512089365757
2017-01-23,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-1.4216719270595515,-1.482866996838274,0.0,0.4801614106441189,-1.3796558825691958,1,33.0,1,1,-1.4354865169886528,-1.4354865169886528
2017-01-24,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.5963704642654089,-1.5062542301157946,0.0,1.1412358671127851,-1.6127883402791405,1,34.0,1,1,-0.7561861693909665,-0.7561861693909665
2017-01-25,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.4333184962066086,-1.2957691306181085,0.0,1.1941218236302782,-1.5350775210424923,1,53.0,1,1,-0.3611813108219541,-0.3611813108219541
2017-01-26,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.3517925121772085,-1.1554457309529844,0.0,1.1676788453715317,-1.5572806122529632,1,19.0,1,1,-0.22231241523128567,-0.22231241523128567
2017-01-27,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-0.8626366080008078,-0.5356840490986862,0.0,0.03063078024542587,-1.24643733530637,1,50.0,1,1,1.2269388090302178,1.2269388090302178
2017-01-28,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.9092228845890364,-0.8163308484289344,0.0,1.0619069323365449,-0.891187875938835,1,38.0,1,1,1.9806883145417902,1.9806883145417902
2017-01-29,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-0.9558091611772651,-1.0034287146490999,0.0,-0.5775577197057471,-0.868984784728364,1,4.0,1,1,-0.15827842448669965,-0.15827842448669965
2017-01-30,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.5831189484714362,-0.12640746674207423,0.0,0.7445911932315854,-0.65805541822889,1,42.0,1,1,-1.340978518600559,-1.340978518600559
2017-01-31,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.2003871132654653,-1.2373010474243067,0.0,1.1147928888540386,-1.0910156968330735,1,34.0,1,1,-0.7280266433406365,-0.7280266433406365
2017-02-01,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.1887405441184082,-1.1671393475917446,0.0,0.5594903454203588,-1.157624970464486,1,39.0,1,1,-0.5463398382761786,-0.5463398382761786
2017-02-02,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.3634390813242656,-1.2723818973405878,0.0,1.1941218236302782,-1.3019450633325473,1,44.0,1,1,-0.5586837401064603,-0.5586837401064603
2017-02-03,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.025688576059608,-0.8046372317901742,0.0,1.1941218236302782,-1.2908435177273119,1,54.0,1,1,0.7405119275306821,0.7405119275306821
2017-02-04,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.9325160228831509,-0.839718081706455,0.0,1.1941218236302782,-0.9133909671493059,1,28.0,1,1,1.8005444972061175,1.8005444972061175
2017-02-05,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-1.0489817143537226,-1.2489946640630671,0.0,-0.6833296327407337,-1.0244064232016605,1,32.0,1,1,-0.6589779424774985,-0.6589779424774985
2017-02-06,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.8742831771478651,-0.5707648990149673,0.0,0.26861758457414553,-1.0355079688068962,1,18.0,1,1,-1.3841821750065448,-1.3841821750065448
2017-02-07,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.235326820706637,-1.2373010474243067,0.0,1.1676788453715317,-1.157624970464486,1,46.0,1,1,-0.8499226739146677,-0.8499226739146677
2017-02-08,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.1538008366772368,-1.1203648810367033,0.0,1.1676788453715317,-1.1909296072801927,1,36.0,1,1,-0.3712107310590579,-0.3712107310590579
2017-02-09,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.608017033412466,-1.7752074128072823,0.0,-1.3444040892093998,-1.2908435177273119,1,39.0,1,1,-0.6936951663751657,-0.6936951663751657
2017-02-10,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.3867322196183798,-1.319156363895629,0.0,-0.28668495885953393,-1.2353357897011346,1,47.0,1,1,1.032522355203282,1.032522355203282
2017-02-11,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-1.4100253579124944,-1.2256074307855465,1.0,0.5859333236791053,-1.5794837034634341,1,9.0,1,1,1.6516461813783454,1.6516461813783454
2017-02-12,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-1.3052062355889797,-1.0969776477591826,0.0,1.1676788453715317,-1.4462651562006086,1,43.0,1,1,-0.3218351237379314,-0.3218351237379314
2017-02-13,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-1.1538008366772368,-1.0268159479266206,0.0,0.7710341714903319,-1.2908435177273119,1,34.0,1,1,-1.2302691490602207,-1.2302691490602207
2017-02-14,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.1770939749713512,-1.0268159479266206,0.0,1.0090209758190518,-1.1687265160697218,1,50.0,1,1,-0.577585339784079,-0.577585339784079
2017-02-15,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.1305076983831226,-0.909879781539017,0.0,1.2734507584065182,-1.268640426516841,1,48.0,1,1,-0.024809985946779467,-0.024809985946779467
2017-02-16,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-1.0373351452066653,-0.8046372317901742,0.0,1.2734507584065182,-1.2575388809116055,1,28.0,1,1,-0.009380108658927421,-0.009380108658927421
2017-02-17,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-0.35018756553029307,0.0022223162842897035,0.0,0.823920128007825,-0.868984784728364,1,53.0,1,1,1.1713912507939503,1.1713912507939503
2017-02-18,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-0.944162592030208,-1.1554457309529844,0.0,-0.5775577197057471,-0.6913600550445964,1,29.0,1,1,1.888109050814678,1.888109050814678
2017-02-19,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-1.165447405824294,-1.0618967978429017,0.0,1.1941218236302782,-1.224234244095899,1,6.0,1,1,-0.15442095516473667,-0.15442095516473667
2017-02-20,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-0.7345243473831791,-0.10302023346455362,0.0,0.13640269328041232,-1.2020311528854282,1,30.0,1,1,-1.4131131949212674,-1.4131131949212674
2017-02-21,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.1770939749713512,-1.2489946640630671,0.0,1.2205648018890247,-1.0022033319911896,1,65.0,1,1,-0.5282097324629524,-0.5282097324629524
2017-02-22,air_a85f0c0c889f6b7e,0,0,0,0,0,0,1,-1.0722748526478367,-1.1671393475917446,0.0,-0.20735602408329404,-1.2797419721220764,1,28.0,1,1,-0.04486882642098713,-0.04486882642098713
2017-02-23,air_a85f0c0c889f6b7e,0,0,0,0,1,0,0,-0.4433601187067502,-0.5006031991824051,0.0,-0.9477594153282001,-0.46932914293988703,1,64.0,1,1,-0.11854649047048064,-0.11854649047048064
2017-02-24,air_a85f0c0c889f6b7e,1,0,0,0,0,0,0,-1.025688576059608,-1.0852840311204222,0.0,-0.41889985015326714,-0.8245786023074221,1,37.0,1,1,1.3164320972997596,1.3164320972997596
2017-02-25,air_a85f0c0c889f6b7e,0,0,1,0,0,0,0,-1.0140420069125509,-0.9215733981777776,0.0,0.7974771497490785,-1.013304877596425,1,85.0,1,1,2.2217801471644782,2.2217801471644782
2017-02-26,air_a85f0c0c889f6b7e,0,0,0,1,0,0,0,-0.8859297462949223,-0.7461691485963724,0.0,0.8768060845253186,-1.0355079688068962,1,1.0,1,1,0.06969801244131432,0.06969801244131432
2017-02-27,air_a85f0c0c889f6b7e,0,1,0,0,0,0,0,-1.165447405824294,-1.2723818973405878,0.0,-0.8155445240344669,-0.9244925127545415,1,29.0,1,1,-1.0674839436733814,-1.0674839436733814
2017-02-28,air_a85f0c0c889f6b7e,0,0,0,0,0,1,0,-1.246973389853694,-1.2256074307855465,0.0,0.9825779975603053,-1.0466095144121315,1,39.0,1,1,-0.4101711712108843,-0.4101711712108843
