visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,total_area_visitors,total_genre_visitors
2016-11-10,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.7304866036412418,-0.9840394641930316,0.0,-1.4038109865608688,-0.5349630625526494,1,28.0,1,1,-0.5569929481067752,-0.5569929481067752
2016-11-11,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-0.37775477127114576,-0.3354044755817944,0.0,0.1298600792899709,-0.39178355667185666,1,28.0,1,1,0.40314254347360645,0.40314254347360645
2016-11-12,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-0.44602544850406756,-0.291429222116626,0.0,0.1298600792899709,-0.5680044869866785,1,70.0,1,1,1.812082879300511,1.812082879300511
2016-11-13,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.12742895475043248,0.027391365505846744,0.0,0.07697487012270052,-0.4138111729612093,1,28.0,1,1,-0.39626711072276405,-0.39626711072276405
2016-11-14,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.05915827751751047,-0.2474539686514571,0.0,-1.4038109865608688,0.059782577259874445,1,11.0,1,1,-1.4327377852134517,-1.4327377852134517
2016-11-15,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.04777983131202374,-0.19248490181999633,0.0,-1.0864997315572467,-0.09441073676559457,1,37.0,1,1,-0.9256266706032782,-0.9256266706032782
2016-11-16,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.4232685560930937,-0.3573921023143786,0.0,1.055351239717202,-0.4798940218292675,1,31.0,1,1,-0.3368100587071991,-0.3368100587071991
2016-11-17,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.43464700229858066,-0.25844778201774943,0.0,-0.0023529436282049413,-0.6230735277100603,1,39.0,1,1,-0.28655925990694736,-0.28655925990694736
2016-11-18,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-0.30948409403822397,-0.1814910884537044,0.0,-0.6634180582190841,-0.5019216381186203,1,46.0,1,1,1.0214958844354822,1.0214958844354822
2016-11-19,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,0.20254598520869,0.027391365505846744,0.0,-1.2451553590590578,0.22498969943001998,1,65.0,1,1,1.533593719537284,1.533593719537284
2016-11-20,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.002266046490075605,-0.08254676815707479,0.0,-1.1393849407245171,-0.05035550418688924,1,51.0,1,1,-0.14232795953370586,-0.14232795953370586
2016-11-22,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.1388074009559192,-0.10453439488965942,0.0,-0.2667789894645566,-0.12745216119962374,1,48.0,1,1,0.6774121705131482,0.6774121705131482
2016-11-23,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.4687823409150417,-0.6982003166694356,1.0,-1.2715979636426928,-0.3036730915144456,1,67.0,1,1,-0.2060045442729561,-0.2060045442729561
2016-11-24,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.9466770815454945,-1.082983784489661,0.0,0.23563049762451166,-0.9865291964843806,1,14.0,1,1,-1.1458095600028544,-1.1458095600028544
2016-11-25,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.0035693125729293,-0.9730456508267394,0.0,-0.5576476398845434,-1.0195706209184097,1,57.0,1,1,0.8845528678576972,0.8845528678576972
2016-11-26,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-0.8556495119015985,-0.7201879434020197,0.0,-0.42543461696636753,-0.9755153883397041,1,61.0,1,1,1.8569633637251632,1.8569633637251632
2016-11-27,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.66221592640832,-0.9290703973615707,0.0,-1.4038109865608688,-0.4578664055399148,1,52.0,1,1,-0.5144140269859513,-0.5144140269859513
2016-11-28,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.7646219422577029,-0.9400642107278628,0.0,-1.1922701498917874,-0.821322074314235,1,16.0,1,1,-1.2816017949287253,-1.2816017949287253
2016-11-29,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.8556495119015985,-0.7311817567683121,0.0,0.20918789304087634,-1.0085568127737332,1,18.0,1,1,-0.6210531267299969,-0.6210531267299969
2016-11-30,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.6053236953808853,-0.588262183006514,0.0,-0.7427458719699895,-0.7442254173015004,1,24.0,1,1,-0.37632022875625193,-0.37632022875625193
2016-12-01,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.4687823409150417,-0.6872065033031433,0.0,-1.2715979636426928,-0.29265928336976926,1,17.0,1,1,-0.4837265162682403,-0.4837265162682403
2016-12-02,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-0.7646219422577029,-0.797144636966065,0.0,0.9495808213826612,-0.821322074314235,1,52.0,1,1,1.1546029621735536,1.1546029621735536
2016-12-03,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-0.8784064043125727,-0.5772683696402218,0.0,0.6587121709626742,-1.030584429063086,1,63.0,1,1,2.316892430606856,2.316892430606856
2016-12-04,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.7987572808741636,-0.9290703973615707,0.0,-1.3773683819772335,-0.8103082661695586,1,34.0,1,1,-0.3091912990612592,-0.3091912990612592
2016-12-05,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.6735943726138071,-0.6872065033031433,0.0,-0.5576476398845434,-0.7111839928674714,1,19.0,1,1,-1.214089271349761,-1.214089271349761
2016-12-06,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.7987572808741636,-0.7421755701346042,0.0,0.2620731022081467,-0.9865291964843806,1,29.0,1,1,-0.7204039426785861,-0.7204039426785861
2016-12-07,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.083218436011338,-0.9950332775593237,0.0,0.024089660955430366,-1.1737639349438789,1,45.0,1,1,-0.16687796810787464,-0.16687796810787464
2016-12-08,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.8784064043125727,-0.8631075171638178,0.0,0.5264991480444984,-0.9534877720503514,1,36.0,1,1,0.003821310259392585,0.003821310259392585
2016-12-09,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-0.6735943726138071,-0.6432312498379748,0.0,-0.0023529436282049413,-0.7111839928674714,1,58.0,1,1,1.79520474840577,1.79520474840577
2016-12-10,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-0.8784064043125727,-0.7641631968671885,0.0,0.44717133429359296,-0.854363498748264,1,100.0,1,1,2.543596416033946,2.543596416033946
2016-12-11,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.0149477587784161,-0.8411198904312337,0.0,0.8438104030481204,-1.1407225105098495,1,52.0,1,1,0.20252294215657105,0.20252294215657105
2016-12-12,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.8328926194906247,-0.7201879434020197,0.0,-0.822073685720895,-0.9424739639056751,1,16.0,1,1,-1.012702482264783,-1.012702482264783
2016-12-13,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.684972818819294,-0.9510580240941552,0.0,-1.4038109865608688,-0.5129354462632967,1,49.0,1,1,-0.4165975865732476,-0.4165975865732476
2016-12-14,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.8556495119015985,-0.9180765839952787,0.0,-1.3773683819772335,-0.7772668417355295,1,25.0,1,1,0.2535409287247655,0.2535409287247655
2016-12-15,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.1856244518607209,-1.3468353052806727,0.0,-0.822073685720895,-0.9865291964843806,1,44.0,1,1,0.35672768351306866,0.35672768351306866
2016-12-16,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.3904364835594865,-1.4677672523098864,0.0,-0.0023529436282049413,-1.327957248969348,1,58.0,1,1,1.9708907472646653,1.9708907472646653
2016-12-17,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.2425166828881558,-1.1379528513211217,0.0,0.39428612512632255,-1.3389710571140243,1,82.0,1,1,2.998538762424011,2.998538762424011
2016-12-18,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.071839989805851,-0.9730456508267394,0.0,0.3414009159590522,-1.1627501267992024,1,53.0,1,1,0.3049425091769314,0.3049425091769314
2016-12-19,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.6735943726138071,-0.46733023597730017,0.0,-0.5047624307172731,-1.0085568127737332,1,26.0,1,1,-0.4599436954620143,-0.4599436954620143
2016-12-20,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.4915392333260155,-0.5222993028087609,0.0,-0.7691884765536248,-0.4578664055399148,1,35.0,1,1,0.27732374953099154,0.27732374953099154
2016-12-21,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.2525918630107889,-0.23646015528516517,0.0,-0.6898606628027192,-0.4798940218292675,1,37.0,1,1,0.8638387981232423,0.8638387981232423
2016-12-22,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.2867272016272499,-0.19248490181999633,0.0,-1.3509257773935983,-0.39178355667185666,1,67.0,1,1,1.9870016903914633,1.9870016903914633
2016-12-23,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-0.9808124201619555,-1.1489466646874138,1.0,-0.6369754536354489,-0.7772668417355295,1,67.0,1,1,1.4833429207370323,1.4833429207370323
2016-12-24,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.0490830973948773,-1.2039157315188747,0.0,-0.5312050353009082,-0.7882806498802059,1,62.0,1,1,1.7284594125947486,1.7284594125947486
2016-12-25,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.8556495119015985,-0.7421755701346042,0.0,0.44717133429359296,-0.9865291964843806,1,45.0,1,1,0.012643969590734487,0.012643969590734487
2016-12-26,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.5711883567644243,-0.6102498097390983,0.0,-1.4038109865608688,-0.44685259739523847,1,32.0,1,1,-0.12468264087102206,-0.12468264087102206
2016-12-27,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-0.8670279581070857,-0.7641631968671885,0.0,-0.8749588948881654,-0.7772668417355295,1,47.0,1,1,0.6589996640825216,0.6589996640825216
2016-12-28,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.3107873601210775,-1.4677672523098864,0.0,-0.8749588948881654,-1.1407225105098495,1,53.0,1,1,1.8554289881892776,1.8554289881892776
2016-12-29,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.3107873601210775,-1.4787610656761785,1.0,-1.1393849407245171,-1.1627501267992024,1,76.0,1,1,1.421584305417639,1.421584305417639
2016-12-30,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.3335442525320516,-1.2808724250829198,1.0,0.9495808213826612,-1.38302628969273,1,78.0,1,1,0.6294629350167248,0.6294629350167248
2017-01-03,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.0604615436003642,-0.8301260770649413,1.0,0.7380399847135797,-1.0526120453524388,1,72.0,1,1,-2.400545154473261,-2.400545154473261
2017-01-04,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.9694339739564682,-0.7201879434020197,0.0,0.7909251938808503,-1.0856534697864677,1,69.0,1,1,-1.9214363933929988,-1.9214363933929988
2017-01-05,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.0149477587784161,-1.1049714112222453,0.0,-1.112942336140882,-1.0195706209184097,1,23.0,1,1,-1.3065353973868654,-1.3065353973868654
2017-01-06,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.0377046511893904,-0.9950332775593237,0.0,0.7909251938808503,-0.9865291964843806,1,69.0,1,1,0.0007525591876214893,0.0007525591876214893
2017-01-07,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.174246005655234,-1.2478909849840432,0.0,-1.1393849407245171,-1.2508605919566134,1,63.0,1,1,0.8143551870909334,0.8143551870909334
2017-01-08,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.8215141732851378,-0.9510580240941552,0.0,-1.2187127544754226,-0.6671287602887659,1,68.0,1,1,-0.3364264648232277,-0.3364264648232277
2017-01-09,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.8556495119015985,-1.1049714112222453,1.0,-0.6105328490518137,-0.7772668417355295,1,50.0,1,1,-1.250530690327043,-1.250530690327043
2017-01-10,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.15148911324426,-1.1269590379548295,0.0,-0.6105328490518137,-0.9865291964843806,1,32.0,1,1,-1.1745791013007083,-1.1745791013007083
2017-01-11,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.3449226987375384,-1.4897548790424706,0.0,0.18274528845724128,-1.2178191675225842,1,17.0,1,1,-0.8423867977814872,-0.8423867977814872
2017-01-12,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.2538951290936426,-1.3578291186469649,0.0,-0.8749588948881654,-1.2949158245353187,1,39.0,1,1,-0.8565797714884285,-0.8565797714884285
2017-01-13,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.1970028980662077,-1.4018043721121334,0.0,-0.3989920123827324,-0.9645015801950277,1,49.0,1,1,0.7591176677990537,0.7591176677990537
2017-01-14,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.52697783802533,-1.7096311463683136,0.0,-0.7427458719699895,-1.3169434408246716,1,68.0,1,1,1.2228826735204605,1.2228826735204605
2017-01-15,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.7431683159295825,-1.6986373330020215,0.0,0.10341747470633582,-1.6033024525862571,1,33.0,1,1,-0.8262758546546889,-0.8262758546546889
2017-01-16,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-1.6407623000801996,-1.3468353052806727,0.0,-0.2932215940481917,-1.6693853014543154,1,10.0,1,1,-1.3798018292254004,-1.3798018292254004
2017-01-17,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.4131933759704602,-1.2368971716177513,0.0,0.5264991480444984,-1.4270815222714353,1,23.0,1,1,-0.8404688283616303,-0.8404688283616303
2017-01-18,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.15148911324426,-0.7751570102334806,0.0,0.07697487012270052,-1.3720124815480534,1,27.0,1,1,-0.41007649054573403,-0.41007649054573403
2017-01-19,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.083218436011338,-1.0280147176582002,0.0,-0.5047624307172731,-1.0415982372077623,1,20.0,1,1,-0.42004993152899006,-0.42004993152899006
2017-01-20,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.3107873601210775,-1.3908105587458413,0.0,-1.112942336140882,-1.2839020163906425,1,42.0,1,1,0.7959426806603067,0.7959426806603067
2017-01-21,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.3449226987375384,-1.4127981854784255,0.0,0.23563049762451166,-1.2949158245353187,1,66.0,1,1,1.7330625392024053,1.7330625392024053
2017-01-22,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.504220945614356,-1.6876435196357293,0.0,-0.7956310811372599,-1.2949158245353187,1,27.0,1,1,-0.5194007474775792,-0.5194007474775792
2017-01-23,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-1.7204114235186088,-1.8855321602289883,0.0,-0.13456596654638078,-1.6473576851649627,1,17.0,1,1,-1.3959127723521987,-1.3959127723521987
2017-01-24,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.6748976386966608,-1.7865878399323587,0.0,-0.37254940779909723,-1.537219603718199,1,28.0,1,1,-0.7204039426785861,-0.7204039426785861
2017-01-25,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.6748976386966608,-1.4237919988447176,0.0,0.5793843572117687,-1.7354681503223734,1,15.0,1,1,-0.3276038054918858,-0.3276038054918858
2017-01-26,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.4359502683814342,-1.2149095448851668,0.0,1.108236448884472,-1.570261028152228,1,19.0,1,1,-0.18951000726218648,-0.18951000726218648
2017-01-27,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.083218436011338,-0.8191322636986492,0.0,-0.8485162903045302,-1.2508605919566134,1,57.0,1,1,1.2516522148183145,1.2516522148183145
2017-01-28,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.1970028980662077,-0.9290703973615707,0.0,1.055351239717202,-1.3720124815480534,1,74.0,1,1,2.0011946640984046,2.0011946640984046
2017-01-29,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.6963512650247811,-0.368385915680671,0.0,-1.0864997315572467,-1.030584429063086,1,37.0,1,1,-0.12583342252293622,-0.12583342252293622
2017-01-30,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-0.9239201891345206,-0.6982003166694356,0.0,-0.21389378029728623,-0.8874049231822932,1,14.0,1,1,-1.3019322707792087,-1.3019322707792087
2017-01-31,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.1970028980662077,-1.082983784489661,0.0,0.024089660955430366,-1.0415982372077623,1,18.0,1,1,-0.6924015891486749,-0.6924015891486749
2017-02-01,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.1856244518607209,-1.368822932013257,0.0,-1.0864997315572467,-0.8874049231822932,1,26.0,1,1,-0.5117288697981516,-0.5117288697981516
2017-02-02,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.1970028980662077,-1.2039157315188747,0.0,1.1611216580517423,-1.2618744001012898,1,18.0,1,1,-0.524003874085236,-0.524003874085236
2017-02-03,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.2083813442716949,-0.9620518374604473,0.0,1.081793844300837,-1.3720124815480534,1,30.0,1,1,0.7679403271303955,0.7679403271303955
2017-02-04,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-0.8670279581070857,-0.6762126899368514,0.0,-0.5840902444681785,-0.9424739639056751,1,54.0,1,1,1.822056320283767,1.822056320283767
2017-02-05,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-0.8784064043125727,-1.0280147176582002,0.0,-1.4038109865608688,-0.7442254173015004,1,47.0,1,1,-0.6237382839177966,-0.6237382839177966
2017-02-06,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-1.117353774627799,-1.2478909849840432,0.0,0.8966956122153906,-0.8653773068929405,1,27.0,1,1,-1.3448947857840041,-1.3448947857840041
2017-02-07,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.1059753284223122,-1.017020904291908,0.0,0.5529417526281337,-1.0526120453524388,1,24.0,1,1,-0.8136172564836331,-0.8136172564836331
2017-02-08,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.2311382366826686,-1.2259033582514591,0.0,-1.1393849407245171,-1.063625853497115,1,26.0,1,1,-0.33757724647514187,-0.33757724647514187
2017-02-09,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-1.4700856069978951,-1.599693012705392,0.0,-0.9807293132227061,-1.2508605919566134,1,16.0,1,1,-0.6582617334752214,-0.6582617334752214
2017-02-10,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.7317898697240957,-1.9185136003278649,0.0,-0.6105328490518137,-1.6143162607309336,1,50.0,1,1,1.0583208972967355,1.0583208972967355
2017-02-11,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.6635191924911739,-1.7865878399323587,1.0,-0.7691884765536248,-1.6363438770202863,1,68.0,1,1,1.6739890810708116,1.6739890810708116
2017-02-12,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.4928424994088692,-1.368822932013257,0.0,0.1298600792899709,-1.4711367548501406,1,45.0,1,1,-0.2884772293268043,-0.2884772293268043
2017-02-13,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-1.4700856069978951,-1.2698786117166274,0.0,0.7380399847135797,-1.537219603718199,1,23.0,1,1,-1.1918408260794207,-1.1918408260794207
2017-02-14,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.3449226987375384,-1.2478909849840432,0.0,0.05053226553906544,-1.2839020163906425,1,20.0,1,1,-0.542799974399834,-0.542799974399834
2017-02-15,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-1.2311382366826686,-1.0390085310244923,0.0,1.3462198901371887,-1.360998673403377,1,29.0,1,1,0.006890061331163682,0.006890061331163682
2017-02-16,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.7987572808741636,-0.4123611691458394,0.0,1.2140068672190127,-1.206805359377908,1,39.0,1,1,0.022233816690019163,0.022233816690019163
2017-02-17,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-0.3549978788601719,-0.3134168488492102,0.0,-0.7691884765536248,-0.5019216381186203,1,47.0,1,1,1.1964146955264348,1.1964146955264348
2017-02-18,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.0263262049839033,-1.1379528513211217,0.0,0.9760234259662962,-0.9204463476163223,1,62.0,1,1,1.9091321319452719,1.9091321319452719
2017-02-19,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.094596882216825,-0.9840394641930316,0.0,1.3462198901371887,-1.38302628969273,1,50.0,1,1,-0.12199748368322236,-0.12199748368322236
2017-02-21,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.1970028980662077,-1.1929219181525825,0.0,0.288515706791782,-1.1517363186545262,1,22.0,1,1,-0.49369995725149635,-0.49369995725149635
2017-02-22,air_67f87c159d9e2ee2,0,0,0,0,0,0,1,-0.9239201891345206,-0.6982003166694356,0.0,-1.4038109865608688,-1.1517363186545262,1,23.0,1,1,-0.013056820635348442,-0.013056820635348442
2017-02-23,air_67f87c159d9e2ee2,0,0,0,0,1,0,0,-0.9125417429290335,-0.9290703973615707,0.0,-0.822073685720895,-0.7772668417355295,1,26.0,1,1,-0.08632325247388337,-0.08632325247388337
2017-02-24,air_67f87c159d9e2ee2,1,0,0,0,0,0,0,-1.2311382366826686,-1.2149095448851668,0.0,0.2620731022081467,-1.1627501267992024,1,69.0,1,1,1.3406459958996764,1.3406459958996764
2017-02-25,air_67f87c159d9e2ee2,0,0,1,0,0,0,0,-1.3107873601210775,-1.1929219181525825,0.0,-0.3989920123827324,-1.4050539059820826,1,81.0,1,1,2.2409408415805214,2.2409408415805214
2017-02-26,air_67f87c159d9e2ee2,0,0,0,1,0,0,0,-1.1401106670387728,-1.082983784489661,0.0,-0.4783198261336379,-1.1517363186545262,1,56.0,1,1,0.1008705629041535,0.1008705629041535
2017-02-27,air_67f87c159d9e2ee2,0,1,0,0,0,0,0,-1.1059753284223122,-0.8850951438964021,0.0,1.1611216580517423,-1.239846783811937,1,18.0,1,1,-1.0299642070434953,-1.0299642070434953
2017-02-28,air_67f87c159d9e2ee2,0,0,0,0,0,1,0,-1.094596882216825,-0.8521137037975257,0.0,1.399105099304459,-1.2508605919566134,1,35.0,1,1,-0.37632022875625193,-0.37632022875625193
