visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,total_area_visitors,total_genre_visitors
2016-11-05,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.1413382345024841,-0.1262170531999077,0.0,0.31385596747492067,-0.19141313831407894,1,28.0,1,1,1.292625435753348,1.292625435753348
2016-11-06,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-0.1531833422235729,0.06611369453328503,0.0,1.1208836373321218,-0.43517497646141684,1,41.0,1,1,-0.5180185920814497,-0.5180185920814493
2016-11-07,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.6743680819514835,-0.6791679529328363,0.0,0.8939071051847839,-0.5238156448786307,1,23.0,1,1,-1.3088746042391775,-1.3088746042391768
2016-11-08,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.7217485128358391,-0.7633126550661081,0.0,-0.7705874638956933,-0.71217706526521,1,21.0,1,1,-1.1242644532530413,-1.1242644532530406
2016-11-09,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-0.6980582973936611,-0.7753333267994327,0.0,-0.16531671150279237,-0.5238156448786307,1,28.0,1,1,-0.8105428188006092,-0.8105428188006087
2016-11-10,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-0.804664266883461,-1.0638294483992214,0.0,-1.3001993722394813,-0.6013762297436928,1,30.0,1,1,-0.5411430368813833,-0.5411430368813829
2016-11-11,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.8875800209310833,-1.0037260897325988,0.0,-1.4010778309716316,-0.8229779007867273,1,41.0,1,1,0.4235317186891783,0.42353171868917855
2016-11-12,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.3071697425977284,-0.23440309879982835,0.0,-0.16531671150279237,-0.30221397383559623,1,45.0,1,1,1.8391331478584443,1.8391331478584443
2016-11-13,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-0.25978931171337283,-0.23440309879982835,0.0,0.9191267198678214,-0.4130148093571135,1,58.0,1,1,-0.3796573306951806,-0.37965733069518026
2016-11-14,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.29532463487663957,-0.4507751899996701,0.0,-1.4010778309716316,-0.10277246989686505,1,27.0,1,1,-1.4210281615188551,-1.4210281615188547
2016-11-15,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.1531833422235729,-0.22238242706650407,0.0,-1.0732228400921437,-0.047372052136106416,1,23.0,1,1,-0.9115195610936524,-0.911519561093652
2016-11-16,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-0.4137757120875283,-0.6070439225328891,0.0,-1.3506386016055565,-0.224653388970534,1,57.0,1,1,-0.31991918162868554,-0.3199191816286852
2016-11-17,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-0.4493110352507948,-0.23440309879982835,0.0,0.6417109583544085,-0.4130148093571135,1,42.0,1,1,-0.26943081048216394,-0.26943081048216366
2016-11-18,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.6032974356249503,-0.4507751899996701,0.0,0.8939071051847839,-0.7786575665781204,1,39.0,1,1,1.0448084689807267,1.0448084689807267
2016-11-19,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.7809740514412834,-0.9917054179992741,0.0,-1.4010778309716316,-0.6124563132958444,1,30.0,1,1,1.5593273657792484,1.5593273657792481
2016-11-21,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.4137757120875283,-0.6671472811995118,0.0,-1.4010778309716316,-0.2689737231791409,1,28.0,1,1,-1.3161973450924898,-1.316197345092489
2016-11-22,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.29532463487663957,-0.21036175533317936,0.0,0.2634167381088455,-0.30221397383559623,1,25.0,1,1,0.6990980192217199,0.69909801922172
2016-11-23,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-0.626987651067128,-0.5950232507995646,1.0,-1.4010778309716316,-0.6013762297436928,1,48.0,1,1,-0.1884952536823965,-0.1884952536823962
2016-11-24,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.6575120228018603,-1.4965736307989048,0.0,-1.4010778309716316,-1.3991422454986169,1,16.0,1,1,-1.1327434163463501,-1.1327434163463497
2016-11-25,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.278468575727016,-1.0878707918658705,0.0,1.0200051785999715,-1.4323824961550722,1,40.0,1,1,0.9072180224211219,0.907218022421122
2016-11-26,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.911270236373261,-0.7873539985327571,0.0,0.3895148115240332,-1.0224194047254582,1,63.0,1,1,1.8842258152183147,1.8842258152183147
2016-11-27,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-0.7099034051147501,-0.895540044132678,0.0,-1.4010778309716316,-0.5238156448786307,1,27.0,1,1,-0.49836281400150617,-0.49836281400150584
2016-11-28,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.6151425433460391,-0.71522996813281,0.0,-0.8210266932617684,-0.4019347258049616,1,24.0,1,1,-1.269177640665958,-1.2691776406659576
2016-11-29,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.6862131896725723,-0.7272506398661345,0.0,-0.03921863808760469,-0.5348957284307824,1,19.0,1,1,-0.605506074907865,-0.6055060749078646
2016-11-30,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-0.9231153440943498,-1.0397881049325723,0.0,0.03644020596150787,-0.9337787363082445,1,33.0,1,1,-0.3596161452019048,-0.3596161452019045
2016-12-01,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-0.7335936205569279,-0.49885787693296846,0.0,-0.5436109317483555,-0.8118978172345755,1,35.0,1,1,-0.46753022093492813,-0.46753022093492774
2016-12-02,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.532226789298417,-0.5108785486662928,0.0,0.8182482611356716,-0.5348957284307824,1,31.0,1,1,1.178544841407009,1.178544841407009
2016-12-03,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.6032974356249503,-0.4627958617329948,0.0,0.11209905001062043,-0.7010969817130583,1,17.0,1,1,2.3463293038036537,2.3463293038036537
2016-12-04,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-0.48484635841406154,-0.4026925030663721,0.0,0.5912717289883337,-0.5127355613264788,1,39.0,1,1,-0.2921698478687653,-0.292169847868765
2016-12-05,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.4137757120875283,-0.19834108359985508,0.0,0.465173655573146,-0.42409489290926516,1,35.0,1,1,-1.2013459359194865,-1.2013459359194858
2016-12-06,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.6388327587882168,-0.4026925030663721,0.0,0.7173698024035213,-0.667856731056603,1,24.0,1,1,-0.7053265949609115,-0.7053265949609111
2016-12-07,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.0415664213052385,-1.075850120132546,0.0,-0.6949286198465807,-0.8008177336824238,1,23.0,1,1,-0.14918369752250946,-0.14918369752250915
2016-12-08,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-0.8638898054889055,-0.7873539985327571,0.0,0.843467875818709,-1.0778198224862168,1,34.0,1,1,0.0223226014103311,0.022322601410331364
2016-12-09,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.5796072201827724,-0.4147131747996964,0.0,0.9443463345508593,-0.9670189869646996,1,26.0,1,1,1.8221752216718263,1.8221752216718263
2016-12-10,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.8875800209310833,-1.0397881049325723,0.0,0.9695659492338967,-0.8229779007867273,1,39.0,1,1,2.574105085082999,2.574105085082999
2016-12-11,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.1481723907950385,-1.1720154939991423,0.0,0.7173698024035213,-0.9891791540690031,1,36.0,1,1,0.22196364151642414,0.22196364151642436
2016-12-12,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.0415664213052385,-1.1720154939991423,0.0,0.5912717289883337,-1.0002592376211548,1,31.0,1,1,-0.9990070439200677,-0.9990070439200672
2016-12-13,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.8165093746045499,-0.7512919833327835,0.0,-0.8462463079448058,-1.0888999060383688,1,10.0,1,1,-0.40008392360178857,-0.40008392360178824
2016-12-14,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.006031098141972,-1.256160196132414,0.0,-1.4010778309716316,-0.8229779007867273,1,29.0,1,1,0.2732228274896102,0.2732228274896104
2016-12-15,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.195552821679394,-1.2802015395990631,0.0,-0.2661951702349426,-1.0778198224862168,1,25.0,1,1,0.376897421675979,0.37689742167597917
2016-12-16,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.3732294374957272,-1.3162635547990367,0.0,0.7173698024035213,-1.2551011593206447,1,15.0,1,1,1.998691816977986,1.9986918169779857
2016-12-17,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.0178762058630608,-0.895540044132678,0.0,0.9947855639169342,-1.5542634152287411,1,23.0,1,1,3.0311982772950192,3.031198277295019
2016-12-18,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-0.9231153440943498,-0.7873539985327571,0.0,0.666930573037446,-1.0888999060383688,1,55.0,1,1,0.32486742087612847,0.3248674208761287
2016-12-19,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.7454387282780167,-0.49885787693296846,0.0,0.8686874905017464,-1.0556596553819135,1,19.0,1,1,-0.4436349613083301,-0.44363496130832974
2016-12-20,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.8283544823256389,-0.9316020593326515,0.0,-0.6444893904805056,-0.667856731056603,1,26.0,1,1,0.29711808711620824,0.2971180871162084
2016-12-21,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-0.7099034051147501,-0.4026925030663721,0.0,0.6417109583544085,-0.8672982349953342,1,32.0,1,1,0.8864060221011817,0.8864060221011818
2016-12-22,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-0.3427050657609949,-0.3546098161330737,0.0,-0.7201482345296182,-0.6456965639522997,1,44.0,1,1,2.0148789283379394,2.0148789283379394
2016-12-23,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.22425398855010611,-0.19834108359985508,1.0,-0.29141478491798,-0.4019347258049616,1,39.0,1,1,1.5088389946327267,1.5088389946327267
2016-12-24,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.8994251286521722,-1.0037260897325988,0.0,0.7678090317695963,-0.8118978172345755,1,32.0,1,1,1.755114331752019,1.755114331752019
2016-12-25,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.1718626062372162,-1.0397881049325723,0.0,-0.24097555555190514,-0.9780990705168515,1,13.0,1,1,0.031186971916972294,0.031186971916972558
2016-12-26,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.1126370676317718,-1.256160196132414,0.0,-1.1488816841412564,-1.0445795718297617,1,26.0,1,1,-0.1067888820559646,-0.10678888205596432
2016-12-27,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.626987651067128,-0.3185478009331004,0.0,-1.3758582162885942,-0.9226986527560929,1,17.0,1,1,0.6805984633817731,0.6805984633817732
2016-12-28,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.2310881448426605,-1.4004082569323084,0.0,0.9947855639169342,-1.1775405744555827,1,18.0,1,1,1.8826841855649858,1.8826841855649858
2017-01-04,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-0.9586506672576165,-0.8234160137327309,0.0,0.8182482611356716,-1.1443003237991274,1,28.0,1,1,-1.912037206104111,-1.9120372061041104
2017-01-05,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.1481723907950385,-1.2681808678657385,0.0,0.9947855639169342,-1.0888999060383688,1,30.0,1,1,-1.2942291225325528,-1.2942291225325524
2017-01-06,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.4324549761011716,-1.4845529590655804,0.0,0.9443463345508593,-1.3659019948421618,1,36.0,1,1,0.01923934210367329,0.019239342103673555
2017-01-07,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.4087647606589937,-1.2200981809324403,0.0,0.9443463345508593,-1.3991422454986169,1,37.0,1,1,0.8366884657813246,0.8366884657813247
2017-01-08,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.479835406985527,-1.7009250502654218,0.0,-1.4010778309716316,-1.2329409922163412,1,9.0,1,1,-0.31953377421535334,-0.319533774215353
2017-01-09,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.0889468521895942,-1.1119121353325194,1.0,-0.9723443813599935,-1.0224194047254582,1,38.0,1,1,-1.2379596401860478,-1.2379596401860473
2017-01-10,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-0.9231153440943498,-0.8714987006660289,0.0,0.9947855639169342,-0.8783783185474859,1,29.0,1,1,-1.161648972346267,-1.1616489723462666
2017-01-11,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.0771017444685054,-1.0638294483992214,0.0,0.9695659492338967,-1.0999799895905205,1,14.0,1,1,-0.8278861524005594,-0.827886152400559
2017-01-12,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.1244821753528609,-0.9316020593326515,0.0,0.666930573037446,-1.3659019948421618,1,33.0,1,1,-0.8421462266938518,-0.8421462266938513
2017-01-13,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.1244821753528609,-0.9796847462659497,0.0,0.5408324996222585,-1.2994214935292516,1,33.0,1,1,0.781189798261484,0.7811897982614842
2017-01-14,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.669357130522949,-1.6768837067987727,0.0,-0.5436109317483555,-1.598583749437348,1,35.0,1,1,1.2471473609801453,1.2471473609801453
2017-01-15,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.775963100012749,-1.8211317675986671,0.0,0.9695659492338967,-1.5764235823330448,1,38.0,1,1,-0.8116990410406059,-0.8116990410406055
2017-01-16,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.491680514706616,-1.4845529590655804,0.0,1.0956640226490844,-1.7537049191674723,1,22.0,1,1,-1.367841938479008,-1.3678419384790075
2017-01-17,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.2666234680059272,-1.1720154939991423,0.0,0.9695659492338967,-1.1664604909034308,1,30.0,1,1,-0.8259591153338982,-0.8259591153338979
2017-01-18,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.195552821679394,-1.1960568374657914,0.0,0.843467875818709,-1.3215816606335549,1,18.0,1,1,-0.39353199757514074,-0.3935319975751404
2017-01-19,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.1718626062372162,-1.1479741505324932,0.0,-0.1400970968197549,-1.1664604909034308,1,30.0,1,1,-0.4035525903217786,-0.40355259032177826
2017-01-20,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.6101315919175048,-2.0014418435985353,0.0,-1.4010778309716316,-1.2440210757684929,1,23.0,1,1,0.8181889099413777,0.8181889099413778
2017-01-21,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.2547783602848384,-1.1960568374657914,0.0,1.045224793283009,-1.199700741559886,1,53.0,1,1,1.7597392207120057,1.7597392207120057
2017-01-22,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.2192430371215717,-0.8474573571993799,0.0,0.9443463345508593,-1.3437418277378583,1,1.0,1,1,-0.5033731103748251,-0.5033731103748248
2017-01-23,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.4561451915433492,-1.5807183329321763,0.0,0.31385596747492067,-1.3991422454986169,1,27.0,1,1,-1.3840290498389616,-1.384029049838961
2017-01-24,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.586441376475327,-1.4965736307989048,0.0,1.0200051785999715,-1.4323824961550722,1,30.0,1,1,-0.7053265949609115,-0.7053265949609111
2017-01-25,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.4443000838222604,-1.3763669134656593,0.0,1.1208836373321218,-1.3880621619464653,1,18.0,1,1,-0.31066940370871216,-0.3106694037087118
2017-01-26,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.3376941143324605,-1.0878707918658705,0.0,1.0956640226490844,-1.687224417854562,1,25.0,1,1,-0.17192273490911078,-0.17192273490911048
2017-01-27,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.7099034051147501,-0.6911886246661608,0.0,-0.3166343996010177,-0.8672982349953342,1,52.0,1,1,1.2760529169800623,1.2760529169800623
2017-01-28,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.9231153440943498,-0.8474573571993799,0.0,0.8686874905017464,-0.9780990705168515,1,41.0,1,1,2.029139002631232,2.0291390026312315
2017-01-29,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.006031098141972,-0.9075607158660025,0.0,-0.24097555555190514,-0.9559389034125481,1,50.0,1,1,-0.10794510429596128,-0.10794510429596099
2017-01-30,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.5914523279038615,-0.054093022799960325,0.0,0.7425894170865588,-0.7010969817130583,1,27.0,1,1,-1.2896042335725661,-1.2896042335725655
2017-01-31,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.2310881448426605,-1.2681808678657385,0.0,1.1208836373321218,-1.1332202402469755,1,35.0,1,1,-0.677191853787659,-0.6771918537876587
2017-02-01,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.2073979294004828,-1.0397881049325723,0.0,0.465173655573146,-1.1443003237991274,1,38.0,1,1,-0.4956649621081806,-0.49566496210818023
2017-02-02,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.4087647606589937,-1.2922222113323876,0.0,1.1461032520151593,-1.4988629974679826,1,43.0,1,1,-0.5079979993348118,-0.5079979993348115
2017-02-03,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.0652566367474166,-0.9556434027993007,0.0,1.1461032520151593,-1.487782913915831,1,38.0,1,1,0.7900541687681253,0.7900541687681254
2017-02-04,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-0.9586506672576165,-0.7873539985327571,0.0,0.9695659492338967,-0.8672982349953342,1,36.0,1,1,1.8491537406050822,1.8491537406050822
2017-02-05,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.1244821753528609,-1.2681808678657385,0.0,-0.7705874638956933,-1.0224194047254582,1,38.0,1,1,-0.6082039268011906,-0.6082039268011902
2017-02-06,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.8875800209310833,-0.6791679529328363,0.0,0.6164913436713712,-0.9780990705168515,1,35.0,1,1,-1.3327698638657755,-1.3327698638657748
2017-02-07,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.2903136834481048,-1.3162635547990367,0.0,1.1208836373321218,-1.1332202402469755,1,21.0,1,1,-0.7989805964006425,-0.798980596400642
2017-02-08,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.1718626062372162,-1.2080775091991158,0.0,0.9947855639169342,-1.0999799895905205,1,40.0,1,1,-0.32068999645535,-0.3206899964553497
2017-02-09,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.669357130522949,-1.7009250502654218,0.0,-1.4010778309716316,-1.3880621619464653,1,18.0,1,1,-0.6428905940010909,-0.6428905940010905
2017-02-10,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.4443000838222604,-1.388387585198984,0.0,-0.03921863808760469,-1.2329409922163412,1,47.0,1,1,1.0818075806606202,1.0818075806606204
2017-02-11,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.385074545216816,-1.3403048982656858,1.0,0.566052114305296,-1.5321032481244379,1,32.0,1,1,1.700386479058843,1.700386479058843
2017-02-12,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.3021587911691939,-1.1479741505324932,0.0,1.1965424813812346,-1.410222329050769,1,38.0,1,1,-0.2713578475488251,-0.27135784754882475
2017-02-13,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.2192430371215717,-1.1119121353325194,0.0,0.6417109583544085,-1.3326617441857067,1,15.0,1,1,-1.1789923059462173,-1.1789923059462168
2017-02-14,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.1837077139583052,-1.0037260897325988,0.0,0.7930286464526337,-1.1775405744555827,1,28.0,1,1,-0.5268829625880909,-0.5268829625880905
2017-02-15,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.2073979294004828,-0.8714987006660289,0.0,1.221762096064272,-1.4988629974679826,1,24.0,1,1,0.025405860716988905,0.025405860716989172
2017-02-16,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-1.0652566367474166,-0.9796847462659497,0.0,1.1965424813812346,-1.199700741559886,1,40.0,1,1,0.04082215725027794,0.040822157250278206
2017-02-17,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-0.49669146613515036,-0.24642377053315306,0.0,0.6417109583544085,-0.9559389034125481,1,34.0,1,1,1.2205542494602217,1.2205542494602217
2017-02-18,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.006031098141972,-1.2080775091991158,0.0,-0.9723443813599935,-0.7786575665781204,1,78.0,1,1,1.9366412234314976,1.9366412234314974
2017-02-19,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-1.2073979294004828,-0.9917054179992741,0.0,1.1461032520151593,-1.2329409922163412,1,28.0,1,1,-0.10409103016263901,-0.10409103016263874
2017-02-20,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-0.8165093746045499,-0.2584444422664778,0.0,-0.013999023404567245,-1.2883414099770998,1,15.0,1,1,-1.3616754198656924,-1.3616754198656917
2017-02-21,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.2310881448426605,-1.3523255699990102,0.0,1.2722013254303468,-1.0113393211733068,1,31.0,1,1,-0.477550813681566,-0.4775508136815656
2017-02-22,air_5dea8a7a5bf5eb71,0,0,0,0,0,0,1,-1.1481723907950385,-1.184036165732467,0.0,-0.36707362896709284,-1.3215816606335549,1,38.0,1,1,0.005364675223713156,0.005364675223713424
2017-02-23,air_5dea8a7a5bf5eb71,0,0,0,0,1,0,0,-0.5085365738562392,-0.6310852659995381,0.0,-1.0227836107260686,-0.5238156448786307,1,35.0,1,1,-0.068248140722742,-0.06824814072274173
2017-02-24,air_5dea8a7a5bf5eb71,1,0,0,0,0,0,0,-1.0652566367474166,-1.0638294483992214,0.0,-0.24097555555190514,-0.9670189869646996,1,34.0,1,1,1.3654674368731385,1.3654674368731385
2017-02-25,air_5dea8a7a5bf5eb71,0,0,1,0,0,0,0,-1.0889468521895942,-1.027767433199248,0.0,0.7678090317695963,-1.0778198224862168,1,38.0,1,1,2.270018635963873,2.270018635963873
2017-02-26,air_5dea8a7a5bf5eb71,0,0,0,1,0,0,0,-0.9586506672576165,-0.9075607158660025,0.0,0.8939071051847839,-0.9670189869646996,1,59.0,1,1,0.11983067698338427,0.11983067698338451
2017-02-27,air_5dea8a7a5bf5eb71,0,1,0,0,0,0,0,-1.278468575727016,-1.4965736307989048,0.0,-1.2497601428734064,-1.0667397389340654,1,34.0,1,1,-1.016350377520018,-1.0163503775200173
2017-02-28,air_5dea8a7a5bf5eb71,0,0,0,0,0,1,0,-1.3732294374957272,-1.4364702721322822,0.0,0.8939071051847839,-1.188620658007734,1,34.0,1,1,-0.3596161452019048,-0.3596161452019045
