visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,total_area_visitors,total_genre_visitors
2016-05-19,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.7485413418817682,0.9823064559699309,0.0,1.595800862934583,0.4769128652532573,1,6.0,1,1,-1.0576510959338514,-1.0576510959338514
2016-05-20,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.79380367892042,1.0477304199014912,0.0,0.7854332372256151,0.7222598226244642,1,11.0,1,1,-0.6641117428374419,-0.6641117428374417
2016-05-21,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.8051192631800826,1.1240583778216446,0.0,2.082021438359964,0.4657607308272934,1,10.0,1,1,-0.38345199558354864,-0.38345199558354853
2016-05-22,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.782488094660757,0.9168824920383706,0.0,1.8929356590278712,0.5772820750869332,1,3.0,1,1,-1.1323055625251521,-1.132305562525152
2016-05-23,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.0087997798540147,1.1785783477646117,0.0,1.67683762550548,0.6330427472167529,1,1.0,1,1,-1.3383108431877446,-1.3383108431877446
2016-05-24,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.9748530270750259,1.134962371810238,0.0,1.0285435249383055,0.7780204947542839,1,6.0,1,1,-1.2249181482277622,-1.224918148227762
2016-05-25,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.8503816002187344,0.5679546844033829,0.0,-1.4025593521885986,0.8895418390139235,1,6.0,1,1,-1.0160908774191069,-1.0160908774191066
2016-05-26,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.0427465326330034,0.9932104499585245,0.0,-0.9433510309535167,1.1348887963851306,1,4.0,1,1,-0.979405005520289,-0.9794050055202889
2016-05-27,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.8956439372573858,0.8841705100725907,0.0,0.7043964746547183,0.9341503767177795,1,4.0,1,1,-0.6807871391550864,-0.6807871391550862
2016-05-28,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.5674919937271624,0.2735468467113621,0.0,-1.3755470979982998,0.6888034193465726,1,11.0,1,1,-0.48222165069575057,-0.4822216506957504
2016-05-29,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.6240699150254768,0.8187465461410304,0.0,-0.10597115105424977,0.6330427472167529,1,5.0,1,1,-0.9955673127204674,-0.9955673127204673
2016-05-30,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.6353854992851394,0.44801075052885614,0.0,-1.2945103354274028,0.7445640914763924,1,1.0,1,1,-1.324970526133629,-1.3249705261336289
2016-05-31,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.997484195594352,1.015018437935711,0.0,0.9745190165577079,0.8895418390139235,1,8.0,1,1,-1.0933107895977374,-1.0933107895977372
2016-06-01,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.6240699150254768,0.5679546844033829,0.0,0.7584209830353162,0.599586343938861,1,4.0,1,1,-1.1148605325313088,-1.1148605325313086
2016-06-02,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.4543361511305336,0.4371067565402626,0.0,1.7308621338860777,0.4323043275494017,1,6.0,1,1,-1.0530332938766576,-1.0530332938766576
2016-06-03,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.5561764094674994,0.7751305701866571,0.0,2.217082709311459,0.07543602591855518,1,6.0,1,1,-0.7395358431049415,-0.7395358431049414
2016-06-04,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.6467010835448025,0.5897626723805696,0.0,-1.0243877935244134,0.5215214029571131,1,5.0,1,1,-0.562520097579177,-0.5625200975791769
2016-06-05,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.4543361511305336,0.44801075052885614,0.0,-0.4301182013378369,0.5326735373830771,1,7.0,1,1,-1.1618081867794463,-1.161808186779446
2016-06-06,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.8164348474397457,1.0368264259128976,0.0,0.7584209830353162,0.6441948816427167,1,1.0,1,1,-1.3531904275942581,-1.3531904275942581
2016-06-07,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.5674919937271624,0.28445084069995563,0.0,-1.4025593521885986,0.8114768980321758,1,6.0,1,1,-1.205677306322788,-1.2056773063227877
2016-06-08,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.8956439372573858,1.015018437935711,0.0,0.7314087288450174,0.7334119570504283,1,7.0,1,1,-1.038153709470144,-1.038153709470144
2016-06-09,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.8503816002187344,0.8514585281068106,0.0,-1.1594490644759081,0.9899110488475992,1,6.0,1,1,-1.0894626212167424,-1.0894626212167424
2016-06-10,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.1332712067103066,1.309426275627732,0.0,2.027996929979366,0.8449333013100678,1,9.0,1,1,-0.6430750890213365,-0.6430750890213364
2016-06-11,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.1672179594892953,1.1567703597874248,0.0,0.11012688246814166,1.1460409308110944,1,11.0,1,1,-0.47965620510842066,-0.4796562051084205
2016-06-12,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.9748530270750259,0.8296505401296239,0.0,-1.1594490644759081,1.1125845275332025,1,4.0,1,1,-1.1192217900297696,-1.1192217900297694
2016-06-13,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.7711725104010944,0.5679546844033829,0.0,-1.240485827046805,0.9787589144216351,1,1.0,1,1,-1.4155307553663752,-1.4155307553663752
2016-06-14,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.0314309483733404,1.0804424018672711,0.0,-0.1599956594348477,0.8895418390139235,1,5.0,1,1,-1.1299966614965553,-1.129996661496555
2016-06-15,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.1672179594892953,1.1785783477646117,0.0,0.13713913665844074,1.0791281242553108,1,3.0,1,1,-1.0689390565181032,-1.068939056518103
2016-06-16,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.782488094660757,0.36077879862010914,0.0,-1.4025593521885986,1.0679759898293468,1,6.0,1,1,-1.1412846220808068,-1.1412846220808068
2016-06-17,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.9748530270750259,0.8187465461410304,0.0,-0.9163387767632178,1.045671720977419,1,10.0,1,1,-0.5704729788998998,-0.5704729788998997
2016-06-18,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.178533543748958,1.4293702095022591,0.0,2.0550091841696654,0.789172629180248,1,11.0,1,1,-0.4770907595210907,-0.4770907595210906
2016-06-19,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.7259101733624426,0.36077879862010914,0.0,-1.4025593521885986,1.001063183273563,1,9.0,1,1,-1.1125516315027117,-1.1125516315027115
2016-06-20,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.1332712067103066,1.0804424018672711,0.0,-0.2680446761960433,1.1348887963851306,1,5.0,1,1,-1.3842323192009502,-1.38423231920095
2016-06-21,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.1332712067103066,1.102250389844458,0.0,-0.1599956594348477,1.1014323931072387,1,4.0,1,1,-1.165143266042975,-1.165143266042975
2016-06-22,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.0314309483733404,0.8405545341182171,0.0,-1.4025593521885986,1.1571930652370586,1,10.0,1,1,-1.101520215477193,-1.101520215477193
2016-06-23,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.0087997798540147,0.9714024619813374,0.0,0.13713913665844074,1.034519586551455,1,3.0,1,1,-1.0971589579787322,-1.0971589579787322
2016-06-24,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.7259101733624426,0.5570506904147898,0.0,-0.9433510309535167,0.8560854357360319,1,16.0,1,1,-0.5927923555096701,-0.5927923555096699
2016-06-25,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.8843283529977232,0.7860345641752502,0.0,-1.3755470979982998,0.789172629180248,1,14.0,1,1,-0.4265514814506913,-0.42655148145069116
2016-06-26,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.8956439372573858,0.9386904800155575,0.0,0.24518815341963635,0.9118461078658516,1,5.0,1,1,-1.0032636494824572,-1.0032636494824572
2016-06-28,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.6806478363237912,0.6442826423235364,0.0,-1.267498081237104,0.8449333013100678,1,5.0,1,1,-1.1789966722145566,-1.1789966722145566
2016-06-29,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.8730127687380601,0.6660906303007235,0.0,-1.1864613186662072,1.034519586551455,1,5.0,1,1,-0.9978762137490643,-0.9978762137490642
2016-06-30,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.0880088696716548,0.8841705100725907,0.0,-1.267498081237104,1.268714409496698,1,5.0,1,1,-0.9727348469932312,-0.972734846993231
2016-07-01,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.3143205548649124,1.3203302696163255,0.0,0.7584209830353162,1.1571930652370586,1,3.0,1,1,1.6555641572262714,1.6555641572262714
2016-07-02,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.54063224005817,1.5711221313539725,0.0,1.5687886087442842,1.447148560312121,1,13.0,1,1,1.762799782776662,1.7627997827766622
2016-07-03,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.5632634085774961,1.5166021614110057,0.0,1.0015312707480066,1.5921263078496524,1,5.0,1,1,0.423893730749177,0.42389373074917713
2016-07-04,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.54063224005817,1.5711221313539725,0.0,0.11012688246814166,1.525213501293869,1,1.0,1,1,-0.09637863436133066,-0.09637863436133054
2016-07-05,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.6311569141354731,1.7892020111258398,0.0,1.2446415584606971,1.5363656357198325,1,4.0,1,1,0.35334397709760423,0.35334397709760434
2016-07-06,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.54063224005817,1.483890179445226,0.0,1.4067150836024906,1.5029092324419406,1,2.0,1,1,0.6632498040470585,0.6632498040470586
2016-07-07,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.6085257456161475,1.5384101493881928,0.0,0.5693352037032237,1.5363656357198325,1,5.0,1,1,0.6180979617100519,0.618097961710052
2016-07-08,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.269058217826261,1.0368264259128976,0.0,-1.4025593521885986,1.3467793504784455,1,10.0,1,1,1.5165170063929896,1.5165170063929898
2016-07-09,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.9635374428153632,0.6006666663691631,0.0,-1.4025593521885986,1.1794973340889863,1,6.0,1,1,1.7214961088206502,1.7214961088206504
2016-07-10,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.4387919817212043,1.3748502395592923,0.0,0.19116364503903865,1.3802357537563374,1,4.0,1,1,0.5321555345344996,0.5321555345344997
2016-07-11,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.5293166557985074,1.5384101493881928,0.0,0.380249424371131,1.491757098015977,1,2.0,1,1,-0.1304990606728186,-0.13049906067281847
2016-07-12,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.3822140604228899,1.1458663657988315,0.0,-1.267498081237104,1.61443057670158,1,5.0,1,1,0.3636057594469239,0.363605759446924
2016-07-13,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.3369517233842385,1.0259224319243043,0.0,-1.3755470979982998,1.6478869799794722,1,7.0,1,1,0.41311885928239134,0.41311885928239145
2016-07-14,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.3708984761632268,1.4184662155136656,0.0,0.19116364503903865,1.5029092324419406,1,10.0,1,1,0.5608885251125947,0.5608885251125948
2016-07-15,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.065377701152329,0.8623625220954038,0.0,-1.1594490644759081,1.3356272160524814,1,6.0,1,1,1.3713127861501162,1.3713127861501164
2016-07-16,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.2916893863455867,1.276714293661952,0.0,-0.2680446761960433,1.235258006218806,1,7.0,1,1,1.6812186130995705,1.6812186130995705
2016-07-17,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.4387919817212043,1.2985222816391384,0.0,-0.9703632851438156,1.6255827111275443,1,5.0,1,1,1.0475535530290805,1.0475535530290805
2016-07-19,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.4161608132018786,1.4620821914680389,0.0,1.9199479132181705,1.224105871792842,1,2.0,1,1,0.12296696335537745,0.12296696335537756
2016-07-20,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.3822140604228899,1.4729861854566324,0.0,2.2440949635017575,1.224105871792842,1,6.0,1,1,0.4523701767685391,0.45237017676853924
2016-07-21,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.3482673076439011,1.3966582275364785,0.0,1.0285435249383055,1.268714409496698,1,13.0,1,1,0.6034749218622714,0.6034749218622715
2016-07-22,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.3256361391245755,1.4511781974794453,0.0,1.3797028294121918,1.268714409496698,1,9.0,1,1,1.4149253611347248,1.414925361134725
2016-07-23,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.3256361391245755,1.3966582275364785,0.0,1.0825680333189032,1.3690836193303733,1,8.0,1,1,1.6311924241466371,1.6311924241466371
2016-07-24,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.3143205548649124,1.3421382575935117,0.0,0.2181758992293375,1.30217081277459,1,3.0,1,1,0.40875760178393045,0.4087576017839306
2016-07-26,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.0993244539313178,0.7751305701866571,0.0,-1.4025593521885986,1.4025400226082654,1,6.0,1,1,0.4687890285274506,0.4687890285274507
2016-07-27,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.3822140604228899,1.407562221525072,0.0,0.24518815341963635,1.3579314849044097,1,15.0,1,1,0.6080927239194652,0.6080927239194653
2016-07-28,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.3482673076439011,1.3639462455706988,0.0,-0.9973755393341146,1.491757098015977,1,8.0,1,1,0.7622760037179934,0.7622760037179935
2016-07-29,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.472738734500193,1.5711221313539725,0.0,1.3797028294121918,1.424844291460193,1,7.0,1,1,1.5837316807810335,1.5837316807810338
2016-07-30,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.551947824317833,1.560218137365379,0.0,1.4607395919830883,1.424844291460193,1,12.0,1,1,1.664799761340659,1.664799761340659
2016-07-31,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.54063224005817,1.6801620712399061,0.0,0.8394577456062132,1.5363656357198325,1,7.0,1,1,0.4395429488318895,0.4395429488318896
2016-08-02,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.5632634085774961,1.483890179445226,0.0,0.2181758992293375,1.525213501293869,1,5.0,1,1,0.17453241966070882,0.17453241966070895
2016-08-03,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.5745789928371587,1.6147381073083458,0.0,0.9745190165577079,1.5140613668679048,1,9.0,1,1,0.4836686129339641,0.48366861293396424
2016-08-05,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.6651036669144619,1.8001060051144333,0.0,1.1365925416995013,1.681343383257364,1,8.0,1,1,1.2969148641175485,1.2969148641175487
2016-08-06,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.6651036669144619,1.8764339630345872,0.0,0.9204945081771098,1.6478869799794722,1,5.0,1,1,1.129647811823638,1.129647811823638
2016-08-07,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.7329971724724393,1.7892020111258398,0.0,1.9739724215987682,1.6590391144054362,1,5.0,1,1,0.3033177881446708,0.3033177881446709
2016-08-08,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.7216815882127763,1.734682041182873,0.0,1.7038498796957788,1.6032784422756166,1,2.0,1,1,-0.056357683198983925,-0.0563576831989838
2016-08-09,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.6537880826547988,1.6910660652284997,0.0,1.190617050080099,1.6478869799794722,1,3.0,1,1,0.518302128362918,0.5183021283629181
2016-08-10,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.4953699030195187,1.5929301193311596,0.0,1.5417763545539853,1.3913878881823012,1,4.0,1,1,1.2117420706181952,1.2117420706181954
2016-08-11,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.4840543187598556,1.6474500892741264,1.0,1.6498253713151811,1.268714409496698,1,3.0,1,1,0.997270819517414,0.9972708195174141
2016-08-12,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.6085257456161475,1.734682041182873,0.0,2.027996929979366,1.447148560312121,1,5.0,1,1,0.6983964085934784,0.6983964085934785
2016-08-13,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.676419251174125,1.7019700592170932,1.0,1.7578743880763765,1.5475177701457967,1,5.0,1,1,0.8130718263471258,0.8130718263471259
2016-08-14,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.4840543187598556,1.6474500892741264,1.0,-0.05194664267365185,1.5029092324419406,1,3.0,1,1,0.09705596292334526,0.09705596292334538
2016-08-16,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.551947824317833,1.6256421012969393,0.0,0.6233597120838216,1.4359964258861573,1,2.0,1,1,-0.1848865071242129,-0.18488650712421276
2016-08-17,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.4501075659808673,1.3639462455706988,0.0,0.0020778657069460645,1.491757098015977,1,7.0,1,1,0.1622182808415252,0.16221828084152534
2016-08-18,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.5972101613564844,1.5275061553995992,0.0,-0.18700791362514652,1.5029092324419406,1,8.0,1,1,0.35257434342140526,0.35257434342140537
2016-08-19,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.6990504196934506,1.7673940231486536,0.0,0.9745190165577079,1.6701912488314,1,2.0,1,1,1.2715169528029824,1.2715169528029826
2016-08-20,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.7103660039531132,1.6692580772513126,0.0,1.271653812650996,1.6701912488314,1,5.0,1,1,1.1904488722433568,1.190448872243357
2016-08-21,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.7329971724724393,1.65835408326272,0.0,1.8118988964569747,1.8151689963689315,1,7.0,1,1,0.17068425127971396,0.17068425127971407
2016-08-22,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.6990504196934506,1.75649002916006,0.0,0.6773842204644195,1.8040168619429675,1,1.0,1,1,-0.6489756138721953,-0.6489756138721952
2016-08-23,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.6085257456161475,1.483890179445226,0.0,-0.1599956594348477,1.7371040553871837,1,6.0,1,1,0.3079355902018646,0.3079355902018648
2016-08-24,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.5858945770968218,1.5384101493881928,0.0,-0.24103242200574446,1.6590391144054362,1,7.0,1,1,0.43902985971442354,0.43902985971442365
2016-08-25,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.6311569141354731,1.6474500892741264,0.0,0.2722004076099354,1.6590391144054362,1,3.0,1,1,0.5283073661535047,0.5283073661535048
2016-08-26,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.5632634085774961,1.6365460952855329,0.0,1.4067150836024906,1.525213501293869,1,3.0,1,1,1.477009144348109,1.477009144348109
2016-08-27,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.269058217826261,1.0586344138900843,0.0,-0.2680446761960433,1.447148560312121,1,12.0,1,1,1.5203651747739846,1.5203651747739846
2016-08-28,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.1332712067103066,1.102250389844458,0.0,-0.7542652516214242,1.2910186783486257,1,7.0,1,1,0.5498571090870761,0.5498571090870762
2016-08-29,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.9861686113346889,0.8296505401296239,0.0,-1.4025593521885986,1.0791281242553108,1,1.0,1,1,-0.2559493498932517,-0.2559493498932515
2016-08-30,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.9295906900363745,0.7097066062550967,0.0,0.13713913665844074,0.8672375701619957,1,9.0,1,1,0.2897209265318222,0.28972092653182235
2016-08-31,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.257742633566598,1.1240583778216446,0.0,1.8929356590278712,1.2129537373668782,1,5.0,1,1,0.585516802750962,0.5855168027509621
2016-09-01,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.2351114650472723,1.3421382575935117,0.0,1.4067150836024906,1.045671720977419,1,13.0,1,1,0.31460574872892244,0.31460574872892255
2016-09-02,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.3369517233842385,1.4402742034908527,0.0,1.1365925416995013,1.2018016029409142,1,9.0,1,1,1.1435012179952193,1.1435012179952195
2016-09-03,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.4501075659808673,1.4184662155136656,0.0,0.2722004076099354,1.447148560312121,1,14.0,1,1,1.5442238187361528,1.544223818736153
2016-09-04,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.4953699030195187,1.4947941734338195,0.0,0.7584209830353162,1.5475177701457967,1,2.0,1,1,0.2168622718516525,0.2168622718516526
2016-09-05,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.3143205548649124,1.1785783477646117,0.0,-0.8623142683826199,1.424844291460193,1,5.0,1,1,-0.19335247756240162,-0.1933524775624015
2016-09-06,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.3143205548649124,1.4184662155136656,0.0,0.1641513908487396,1.424844291460193,1,7.0,1,1,0.2897209265318222,0.28972092653182235
2016-09-07,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.4501075659808673,1.5711221313539725,0.0,0.8934822539868109,1.4025400226082654,1,3.0,1,1,0.3561659672436671,0.3561659672436672
2016-09-08,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.1559023752296322,0.8732665160839972,0.0,-0.8893265225729189,1.24641014064477,1,5.0,1,1,0.45750106794319895,0.45750106794319906
2016-09-09,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.0766932854119922,1.0586344138900843,0.0,0.6773842204644195,1.1571930652370586,1,9.0,1,1,1.3615640929182626,1.3615640929182626
2016-09-10,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.065377701152329,1.1567703597874248,0.0,1.595800862934583,0.8449333013100678,1,10.0,1,1,1.7109777819125975,1.7109777819125978
2016-09-11,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.2916893863455867,1.2876182876505449,0.0,0.2181758992293375,1.235258006218806,1,6.0,1,1,0.518558672921651,0.5185586729216511
2016-09-12,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.280373802085924,1.2440023116961716,0.0,-0.808289760002022,1.4025400226082654,1,2.0,1,1,-0.17872943771462108,-0.17872943771462096
2016-09-13,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.0540621168926665,0.6115706603577566,0.0,-1.4025593521885986,1.3802357537563374,1,2.0,1,1,0.17684132068930575,0.1768413206893059
2016-09-14,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.110640038190981,0.8187465461410304,0.0,-1.1054245560953102,1.2018016029409142,1,7.0,1,1,0.44800891927007824,0.44800891927007835
2016-09-15,air_79afb3f52b4d062c,0,0,0,0,1,0,0,1.0427465326330034,0.8514585281068106,0.0,-0.9433510309535167,1.1794973340889863,1,16.0,1,1,0.6709461408090482,0.6709461408090484
2016-09-16,air_79afb3f52b4d062c,1,0,0,0,0,0,0,1.1672179594892953,1.1785783477646117,0.0,-0.3760936929572391,1.168345199663022,1,12.0,1,1,1.314872983228858,1.3148729832288581
2016-09-17,air_79afb3f52b4d062c,0,0,1,0,0,0,0,1.3256361391245755,1.1894823417532048,0.0,-0.9163387767632178,1.4025400226082654,1,10.0,1,1,1.632218602381569,1.6322186023815692
2016-09-18,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.0201153641136778,0.6878986182779101,0.0,-1.4025593521885986,1.2575622750707338,1,12.0,1,1,0.8235901532551785,0.8235901532551786
2016-09-19,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.9295906900363745,0.6769946242893166,1.0,-1.3485348438080007,1.0902802586812745,1,6.0,1,1,-0.18078179418448503,-0.1807817941844849
2016-09-20,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.6127543307658138,0.12089093087105514,0.0,-1.4025593521885986,0.9453025111437432,1,1.0,1,1,-0.5130069977437096,-0.5130069977437095
2016-09-21,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.7711725104010944,0.6660906303007235,0.0,-1.4025593521885986,0.9453025111437432,1,12.0,1,1,0.966228927910722,0.9662289279107221
2016-09-22,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.8390660159590714,0.6878986182779101,1.0,-1.3755470979982998,1.1014323931072387,1,6.0,1,1,0.5090665242485303,0.5090665242485305
2016-09-23,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.79380367892042,0.6442826423235364,0.0,-1.0514000477147125,0.9899110488475992,1,11.0,1,1,0.839495915896624,0.8394959158966241
2016-09-24,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.7372257576221056,0.4698187385060428,0.0,-1.1054245560953102,0.8672375701619957,1,9.0,1,1,1.476752599789376,1.476752599789376
2016-09-25,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.1445867909699692,1.134962371810238,0.0,-0.3760936929572391,1.1794973340889863,1,9.0,1,1,0.45185708765107313,0.45185708765107324
2016-09-26,air_79afb3f52b4d062c,0,1,0,0,0,0,0,1.1219556224506435,1.0586344138900843,0.0,-0.5921917264796306,1.24641014064477,1,4.0,1,1,-0.021980712328763006,-0.02198071232876288
2016-09-27,air_79afb3f52b4d062c,0,0,0,0,0,1,0,1.3030049706052498,1.3639462455706988,0.0,-0.07895889686395069,1.224105871792842,1,4.0,1,1,0.40619215619660054,0.40619215619660065
2016-09-28,air_79afb3f52b4d062c,0,0,0,0,0,0,1,1.110640038190981,1.0477304199014912,0.0,-1.2945103354274028,1.3690836193303733,1,3.0,1,1,0.4852078802863621,0.4852078802863622
2016-09-29,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.782488094660757,0.4916267264832294,0.0,-1.4025593521885986,0.9341503767177795,1,7.0,1,1,0.5685848618745845,0.5685848618745846
2016-09-30,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.7711725104010944,0.7860345641752502,0.0,-0.024934388483353016,0.7445640914763924,1,6.0,1,1,1.5237002540375135,1.5237002540375135
2016-10-01,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.9522218585557002,0.7860345641752502,0.0,-1.0514000477147125,1.0902802586812745,1,12.0,1,1,1.5470458088822157,1.5470458088822159
2016-10-02,air_79afb3f52b4d062c,0,0,0,1,0,0,0,1.280373802085924,1.2440023116961716,0.0,0.24518815341963635,1.3133229472005536,1,4.0,1,1,0.4133754038411243,0.4133754038411244
2016-10-03,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.9522218585557002,0.7751305701866571,0.0,-1.4025593521885986,1.045671720977419,1,5.0,1,1,-0.3290645491321544,-0.3290645491321542
2016-10-04,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.8956439372573858,0.9059784980497774,0.0,-1.1594490644759081,1.001063183273563,1,6.0,1,1,0.2489303416932765,0.2489303416932766
2016-10-05,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.9409062742960376,0.6988026122665032,0.0,-1.0784123019050114,0.9341503767177795,1,6.0,1,1,0.13245911202849814,0.13245911202849828
