visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,total_area_visitors,total_genre_visitors
2017-01-22,air_81c2600146d07d16,0,0,0,1,0,0,0,-1.4507178127860303,-1.5364354400072124,0.0,-1.2815289015557125,-1.3884640180698165,1,21.0,1,1,-0.7691705264745513,-0.7691705264745516
2017-01-25,air_81c2600146d07d16,0,0,0,0,0,0,1,-1.5240922686350347,-1.4376038794767088,0.0,-0.17850589060545066,-1.524437543342825,1,2.0,1,1,-0.5669686551484594,-0.5669686551484598
2017-01-26,air_81c2600146d07d16,0,0,0,0,1,0,0,-1.4402357476647438,-1.2695902265748522,0.0,1.1451217225348636,-1.618573060839523,1,7.0,1,1,-0.4213833077936732,-0.42138330779367367
2017-01-28,air_81c2600146d07d16,0,0,1,0,0,0,0,-1.052399338177149,-0.9434460768241896,0.0,1.0348194214398374,-1.1269764694678772,1,3.0,1,1,1.8881664664929485,1.8881664664929476
2017-01-29,air_81c2600146d07d16,0,0,0,1,0,0,0,-1.1257737940261534,-1.081810261566895,0.0,-0.8678952724493644,-1.1897334811323428,1,34.0,1,1,-0.3542522865134107,-0.3542522865134112
2017-02-01,air_81c2600146d07d16,0,0,0,0,0,0,1,-1.4297536825434576,-1.4672533476358598,0.0,-0.5094127938905293,-1.4303020258461268,1,3.0,1,1,-0.7610824516215076,-0.761082451621508
2017-02-03,air_81c2600146d07d16,1,0,0,0,0,0,0,-1.0733634684197217,-1.032394481301643,0.0,-0.23365704115296382,-1.0223814500271016,1,8.0,1,1,0.5880084338661775,0.588008433866177
2017-02-05,air_81c2600146d07d16,0,0,0,1,0,0,0,-1.1572199893900126,-1.2498239144687515,0.0,-1.6124358048407912,-0.9596244383626363,1,38.0,1,1,-0.8791683444759453,-0.8791683444759456
2017-02-08,air_81c2600146d07d16,0,0,0,0,0,0,1,-1.324933031330594,-1.3486554749992554,0.0,-0.5921395197117989,-1.2001929830764202,1,5.0,1,1,-0.5774831524574161,-0.5774831524574165
2017-02-10,air_81c2600146d07d16,1,0,0,0,0,0,0,-1.4507178127860303,-1.4573701915828094,0.0,0.01452313631084523,-1.3780045161257388,1,1.0,1,1,0.8941420670538807,0.89414206705388
2017-02-11,air_81c2600146d07d16,0,0,1,0,0,0,0,-1.5555384639988938,-1.5166691279011117,1.0,-0.28880819170047695,-1.5348970452869024,1,58.0,1,1,1.5432100740106358,1.543210074010635
2017-02-12,air_81c2600146d07d16,0,0,0,1,0,0,0,-1.534574333756321,-1.3783049431584065,0.0,0.09724986213211483,-1.5976540569513678,1,50.0,1,1,-0.5257194733979367,-0.525719473397937
2017-02-15,air_81c2600146d07d16,0,0,0,0,0,0,1,-1.2096303149964442,-1.1608755099912982,0.0,0.4005811901434368,-1.1897334811323428,1,4.0,1,1,-0.2143285915557551,-0.2143285915557556
2017-02-17,air_81c2600146d07d16,1,0,0,0,0,0,0,-0.8846862962365676,-0.9236797647180889,0.0,-1.6124358048407912,-0.8341104150337054,1,7.0,1,1,1.0397274144086668,1.0397274144086661
2017-02-18,air_81c2600146d07d16,0,0,1,0,0,0,0,-1.0628814032984353,-1.1411091978851973,0.0,-0.7300173960805817,-0.8864079247540932,1,12.0,1,1,1.7911095682564244,1.7911095682564235
2017-02-22,air_81c2600146d07d16,0,0,0,0,0,0,1,-1.2201123801177305,-1.131226041832147,0.0,-0.17850589060545066,-1.4303020258461268,1,3.0,1,1,-0.23535758617366867,-0.23535758617366914
2017-02-24,air_81c2600146d07d16,1,0,0,0,0,0,0,-1.293486835966735,-1.2498239144687515,0.0,-0.399110492795503,-1.137435971411955,1,72.0,1,1,1.191783221645888,1.1917832216458872
2017-02-26,air_81c2600146d07d16,0,0,0,1,0,0,0,-1.0419172730558628,-1.002745013142492,0.0,0.7590636687022718,-1.1478954733560323,1,51.0,1,1,-0.11524967460597008,-0.11524967460597056
