visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-12-07,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.0407454514342525,-1.12366735762412,0.0,-0.9764868463390665,-0.8823683012263364,1,12.0,1,1,-0.2261183690716096,-0.22611836907160932
2016-12-08,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.9130847399438378,-0.8098154404946243,0.0,0.9135657608252729,-1.0921691828603572,1,28.0,1,1,-0.05894722735285466,-0.058947227352854376
2016-12-09,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.6229467592838045,-0.40297036273416714,0.0,0.9934271385927803,-1.0038319695407696,1,27.0,1,1,1.6954105969765512,1.6954105969765512
2016-12-10,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.9246902591702391,-1.007425906835418,0.0,0.9401862200811085,-0.8050732395716972,1,14.0,1,1,2.4283339621300137,2.4283339621300137
2016-12-12,air_3980af67be35afdb,0,1,0,0,0,0,0,-1.098773047566259,-1.2050363731762115,0.0,0.6207407090110795,-1.1363377895201512,1,2.0,1,1,-1.0544607679252156,-1.0544607679252151
2016-12-13,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.8202405861326271,-0.6470774093904413,0.0,-0.7102822537807087,-1.0480005762005633,1,16.0,1,1,-0.4706766011141028,-0.4706766011141025
2016-12-14,air_3980af67be35afdb,0,0,0,0,0,0,1,-0.9711123360758445,-1.1120432125452497,0.0,-1.2959323574090957,-0.8381996945665425,1,14.0,1,1,0.18561100468963854,0.1856110046896388
2016-12-15,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.1916172013774697,-1.2515329534916924,0.0,0.461017953476065,-1.0811270311954089,1,17.0,1,1,0.28666502069490835,0.2866650206949086
2016-12-16,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.3540944705470883,-1.286405388728303,0.0,0.9135657608252729,-1.2578014578345844,1,24.0,1,1,1.8674653900264158,1.8674653900264158
2016-12-17,air_3980af67be35afdb,0,0,1,0,0,0,0,-1.133589605245463,-0.902808601125586,0.0,1.0200475978486159,-1.4234337328088114,1,20.0,1,1,2.8738732297220215,2.8738732297220215
2016-12-19,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.7506074707742191,-0.6005808290749607,0.0,0.8337043830577658,-0.9044526045562332,1,16.0,1,1,-0.5131268011460562,-0.5131268011460559
2016-12-20,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.7970295476798245,-0.7400705700214031,0.0,-0.44407766122235115,-0.7719467845768517,1,1.0,1,1,0.2089022648841617,0.20890226488416194
2016-12-21,air_3980af67be35afdb,0,0,0,0,0,0,1,-0.6925798746422124,-0.4494669430496478,0.0,0.7006020867785867,-0.849241846231491,1,23.0,1,1,0.7832947945200635,0.7832947945200637
2016-12-22,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.21675358635975783,-0.07749430052580113,0.0,-0.7102822537807087,-0.6946517229222126,1,20.0,1,1,1.8832433404807702,1.8832433404807702
2016-12-23,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.28638670171816577,-0.14723917099902215,1.0,-0.23111398717566506,-0.4848508412881916,1,3.0,1,1,1.389994556038691,1.389994556038691
2016-12-24,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.9130847399438378,-1.0422983420720284,0.0,0.8869453015694372,-0.827157542901594,1,6.0,1,1,1.6300448022370828,1.630044802237083
2016-12-26,air_3980af67be35afdb,0,1,0,0,0,0,0,-1.1103785667926602,-1.1469156477818605,0.0,-1.029727764850738,-1.0038319695407696,1,12.0,1,1,-0.18479516550068142,-0.18479516550068112
2016-12-27,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.6229467592838045,-0.24023233162998392,0.0,-1.3225528166649314,-0.8161153912366457,1,14.0,1,1,0.5826894244575576,0.5826894244575578
2016-12-28,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.2148282398302723,-1.3329019690437838,0.0,1.0200475978486159,-1.202590699509842,1,32.0,1,1,1.754390078436876,1.754390078436876
2016-12-29,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.412122066679095,-1.4956400001479668,1.0,0.008470146126856933,-1.346138671154172,1,2.0,1,1,1.3295124126303324,1.3295124126303326
2016-12-30,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.2148282398302723,-1.2399088084128222,1.0,1.0200475978486159,-1.1363377895201512,1,5.0,1,1,0.5537631819579079,0.5537631819579081
2017-01-04,air_3980af67be35afdb,0,0,0,0,0,0,1,-0.9246902591702391,-0.7981912954157542,0.0,0.9401862200811085,-1.0259162728706666,1,3.0,1,1,-1.9444123066482053,-1.9444123066482049
2017-01-05,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.133589605245463,-1.2166605182550818,0.0,1.0200475978486159,-1.014874121205718,1,9.0,1,1,-1.3422205309736792,-1.3422205309736788
2017-01-06,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.3889110282262924,-1.402646839517005,0.0,0.9668066793369446,-1.2578014578345844,1,24.0,1,1,-0.06195255124892216,-0.061952551248921885
2017-01-07,air_3980af67be35afdb,0,0,1,0,0,0,0,-1.4353331051318976,-1.4142709845958754,0.0,0.9401862200811085,-1.412391581143863,1,14.0,1,1,0.734833946695975,0.7348339466959751
2017-01-10,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.9711123360758445,-0.949305181441067,0.0,0.9934271385927803,-1.036958424535615,1,10.0,1,1,-1.2129916034427763,-1.212991603442776
2017-01-11,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.1103785667926602,-1.1469156477818605,0.0,1.0200475978486159,-0.9927898178758211,1,8.0,1,1,-0.8876652916934691,-0.8876652916934686
2017-01-12,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.2148282398302723,-1.0190500519142882,0.0,0.8070839238019296,-1.346138671154172,1,17.0,1,1,-0.9015649147127812,-0.9015649147127809
2017-01-13,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.1916172013774697,-0.949305181441067,0.0,0.40777703496439344,-1.2688436094995328,1,19.0,1,1,0.6807381165667599,0.6807381165667601
2017-01-14,air_3980af67be35afdb,0,0,1,0,0,0,0,-1.6326269319807203,-1.6932504664887602,0.0,-0.5239390389898584,-1.5669817044531416,1,4.0,1,1,1.1349176903599616,1.1349176903599616
2017-01-16,air_3980af67be35afdb,0,1,0,0,0,0,0,-1.5397827781695097,-1.4956400001479668,0.0,1.0999089756161236,-1.6442767661077806,1,17.0,1,1,-1.4139726389922909,-1.4139726389922904
2017-01-17,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.2844613551886803,-1.1585397928607306,0.0,1.0466680571044515,-1.346138671154172,1,20.0,1,1,-0.8857869642584268,-0.8857869642584265
2017-01-18,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.238039278283075,-1.228284663333952,0.0,1.0466680571044515,-1.3019700644943781,1,20.0,1,1,-0.46429028783495935,-0.464290287834959
2017-01-19,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.168406162924667,-1.1585397928607306,0.0,0.11495198315019985,-1.1584220928500482,1,16.0,1,1,-0.4740575904971787,-0.4740575904971784
2017-01-20,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.5629938166223123,-1.9838540934605156,0.0,-1.375793735176603,-1.180506396179945,1,24.0,1,1,0.71680200331957,0.7168020033195701
2017-01-23,air_3980af67be35afdb,0,1,0,0,0,0,0,-1.446938624358299,-1.507264145226837,0.0,0.461017953476065,-1.4013494294789144,1,9.0,1,1,-1.4297505894466451,-1.4297505894466447
2017-01-24,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.621021412754319,-1.5305124353845776,0.0,1.1265294348719592,-1.6332346144428322,1,5.0,1,1,-0.7682036668247857,-0.7682036668247854
2017-01-25,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.4585441435847002,-1.3212778239649137,0.0,1.1797703533836306,-1.555939552788193,1,8.0,1,1,-0.38352220812814514,-0.38352220812814486
2017-01-26,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.3773055089998911,-1.1817880830184713,0.0,1.153149894127795,-1.57802385611809,1,10.0,1,1,-0.24828263280510746,-0.24828263280510715
2017-01-27,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.889873701491035,-0.5657083938383499,0.0,0.008470146126856933,-1.2688436094995328,1,9.0,1,1,1.1630926018855945,1.1630926018855945
2017-01-28,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.9362957783966404,-0.844687875731235,0.0,1.0466680571044515,-0.9154947562211818,1,15.0,1,1,1.8971429635000825,1.8971429635000825
2017-01-30,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.6113412400574032,-0.15886331607789253,0.0,0.7272225460344226,-0.683609571257264,1,10.0,1,1,-1.337712545129578,-1.3377125451295775
2017-01-31,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.2264337590566736,-1.2631570985705627,0.0,1.0999089756161236,-1.1142534861902544,1,9.0,1,1,-0.7407800862731697,-0.7407800862731694
2017-02-01,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.2148282398302723,-1.1934122280973414,0.0,0.5408793312435722,-1.180506396179945,1,15.0,1,1,-0.5638416418921954,-0.5638416418921951
2017-02-02,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.3889110282262924,-1.2980295338071732,0.0,1.1797703533836306,-1.324054367824275,1,9.0,1,1,-0.5758629374764654,-0.5758629374764651
2017-02-03,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.0523509706606538,-0.8330637306523648,0.0,1.1797703533836306,-1.3130122161593267,1,27.0,1,1,0.689378422767954,0.6893784227679541
2017-02-04,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.9595068168494432,-0.8679361658889754,0.0,1.1797703533836306,-0.9375790595510787,1,5.0,1,1,1.7217071810671418,1.7217071810671418
2017-02-07,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.2612503167358777,-1.2631570985705627,0.0,1.153149894127795,-1.180506396179945,1,15.0,1,1,-0.8594903801678362,-0.8594903801678359
2017-02-08,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.1800116821510682,-1.1469156477818605,0.0,1.153149894127795,-1.2136328511747905,1,10.0,1,1,-0.39328951079036456,-0.3932895107903642
2017-02-09,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.6326269319807203,-1.7978677721985923,0.0,-1.375793735176603,-1.3130122161593267,1,21.0,1,1,-0.7073458579294187,-0.7073458579294184
2017-02-10,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.412122066679095,-1.3445261141226539,0.0,-0.3109753649431723,-1.2578014578345844,1,19.0,1,1,0.9737571964333416,0.9737571964333418
2017-02-11,air_3980af67be35afdb,0,0,1,0,0,0,0,-1.4353331051318976,-1.2515329534916924,1.0,0.5674997904994079,-1.600108159447987,1,7.0,1,1,1.5767003030818847,1.5767003030818847
2017-02-13,air_3980af67be35afdb,0,1,0,0,0,0,0,-1.1800116821510682,-1.0539224871508988,0.0,0.7538430052902583,-1.3130122161593267,1,6.0,1,1,-1.229896550358156,-1.2298965503581558
2017-02-14,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.203222720603871,-1.0539224871508988,0.0,0.9934271385927803,-1.1915485478448935,1,19.0,1,1,-0.594270546339879,-0.5942705463398785
2017-02-15,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.1568006436982656,-0.9376810363621966,0.0,1.259631731151138,-1.2909279128294298,1,17.0,1,1,-0.05594190345678716,-0.05594190345678687
2017-02-16,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.063956489887055,-0.8330637306523648,0.0,1.259631731151138,-1.2798857611644812,1,11.0,1,1,-0.04091528397644963,-0.040915283976449356
2017-02-17,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.3792308555293765,-0.03099772021032004,0.0,0.8070839238019296,-0.893410452891285,1,7.0,1,1,1.1089967717563793,1.1089967717563796
2017-02-18,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.9711123360758445,-1.1817880830184713,0.0,-0.6038004167573657,-0.7167360262521094,1,18.0,1,1,1.8069832466180573,1.8069832466180573
2017-02-20,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.7622129900006204,-0.13561502592015218,0.0,0.11495198315019985,-1.2246750028397388,1,11.0,1,1,-1.4079619912001557,-1.4079619912001553
2017-02-21,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.203222720603871,-1.2747812436494328,0.0,1.2063908126394662,-1.0259162728706666,1,17.0,1,1,-0.5461853640027988,-0.5461853640027985
2017-02-22,air_3980af67be35afdb,0,0,0,0,0,0,1,-1.098773047566259,-1.1934122280973414,0.0,-0.23111398717566506,-1.3019700644943781,1,25.0,1,1,-0.07547650878122593,-0.07547650878122565
2017-02-23,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.47207500934058705,-0.5308359586017392,0.0,-0.9764868463390665,-0.49589299295314,1,4.0,1,1,-0.14722861679983762,-0.14722861679983731
2017-02-24,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.0523509706606538,-1.1120432125452497,0.0,-0.44407766122235115,-0.849241846231491,1,18.0,1,1,1.250246994871552,1.2502469948715522
2017-02-27,air_3980af67be35afdb,0,1,0,0,0,0,0,-1.1916172013774697,-1.2980295338071732,0.0,-0.8433845500598875,-0.9486212112160274,1,5.0,1,1,-1.0713657148405953,-1.0713657148405948
2017-02-28,air_3980af67be35afdb,0,0,0,0,0,1,0,-1.272855835962279,-1.2515329534916924,0.0,0.9668066793369446,-1.0700848795304603,1,14.0,1,1,-0.43123172497821677,-0.4312317249782165
