visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,total_area_visitors,total_genre_visitors
2016-05-08,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.7839602965619372,0.925676334208405,0.0,1.6366841923658613,0.7114209620250721,1,96.0,1,1,-1.0145505145723048,-1.014550514572305
2016-05-09,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.43295187587318407,0.2772518685146986,0.0,-1.3358144434805939,0.5915281066718427,1,14.0,1,1,-1.4459014195995277,-1.4459014195995281
2016-05-10,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.42041586084858557,0.37700947862142276,0.0,-1.3108354633474304,0.5795388211365201,1,22.0,1,1,-1.2821806883142246,-1.282180688314225
2016-05-11,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.7964963115865352,0.9381460354717457,0.0,-0.9111717812168145,0.567549535601197,1,60.0,1,1,-1.0905818139308048,-1.090581813930805
2016-05-12,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.8341043566603302,1.0503733468418102,0.0,1.9364319539638228,0.7473888186310409,1,36.0,1,1,-0.9691851726217331,-0.9691851726217335
2016-05-13,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.7714242815373387,0.8633278278917025,0.0,1.436852351300553,0.6274959632778117,1,20.0,1,1,-0.6093036889915001,-0.6093036889915004
2016-05-14,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.5959200711929623,0.6513429064149139,0.0,0.8873147883709567,0.37572096703603025,1,63.0,1,1,-0.44735702135789523,-0.4473570213578955
2016-05-15,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.3201277406517994,0.514176192518168,0.0,1.786558073164842,0.1479245418648946,1,79.0,1,1,-1.067265548794198,-1.0672655487941984
2016-05-16,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.4956319509961757,0.46429738746480625,0.0,-0.8861928010836512,0.35174239596538426,1,23.0,1,1,-1.3843160671191428,-1.3843160671191432
2016-05-17,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.4078798458239875,0.1151457520912719,0.0,-1.3358144434805939,0.4356673947126449,1,13.0,1,1,-1.2107112669172346,-1.210711266917235
2016-05-18,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.6209921012421589,1.000494541788448,0.0,2.0113688943633137,0.2198602550768321,1,34.0,1,1,-1.0061870716428698,-1.0061870716428702
2016-05-19,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.5332399960699707,0.6887520102049355,0.0,1.5617472519663707,0.42367810917732196,1,23.0,1,1,-0.9975701910489064,-0.9975701910489068
2016-05-20,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.2699836805534058,0.1525548558812935,0.0,-0.9111717812168145,0.37572096703603025,1,48.0,1,1,-0.6087968136624434,-0.6087968136624438
2016-05-21,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.5081679660207742,0.8383884253650215,0.0,1.686642152632188,0.18389239847086344,1,80.0,1,1,-0.331536008668447,-0.3315360086684473
2016-05-22,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.9218564618325185,1.2124794632652367,0.0,1.9364319539638228,0.6754531054191032,1,80.0,1,1,-1.0713205514266513,-1.0713205514266517
2016-05-23,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.0597526271031001,1.4119946834786847,0.0,1.786558073164842,0.45964596578329064,1,21.0,1,1,-1.274830996042903,-1.2748309960429034
2016-05-24,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.0472166120785016,1.2124794632652367,0.0,0.8373568281046294,0.8073352463076555,1,24.0,1,1,-1.1628115483213797,-1.1628115483213801
2016-05-25,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.8967844317833219,0.6139338026248923,0.0,-1.3358144434805939,1.1070673846907286,1,27.0,1,1,-0.9565132893953164,-0.9565132893953169
2016-05-26,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.9970725519801086,0.9506157367350859,0.0,-0.4365711586867083,1.083088813620083,1,50.0,1,1,-0.9202717033677649,-0.9202717033677652
2016-05-27,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.5457760110945687,0.3520700760947414,0.0,-1.2608775030811035,0.4716352513186135,1,28.0,1,1,-0.6252702618567851,-0.6252702618567854
2016-05-28,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.5332399960699707,0.5640549975715304,0.0,-1.285856483214267,0.45964596578329064,1,48.0,1,1,-0.4291095095118553,-0.42910950951185556
2016-05-29,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.8341043566603302,1.0379036455784694,0.0,1.2619994903684089,0.5795388211365201,1,51.0,1,1,-0.9362382762330498,-0.9362382762330502
2016-05-30,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.2950557106026024,0.21490336219799605,0.0,-1.3358144434805939,0.4956138223892595,1,23.0,1,1,-1.2616522374874295,-1.26165223748743
2016-05-31,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.671136161340552,0.6638126076782541,0.0,-0.18678135735507354,0.6035173922071659,1,17.0,1,1,-1.0327980264183447,-1.0327980264183452
2016-06-01,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.8090323266111337,0.8508581266283617,0.0,0.08798742410972497,0.8073352463076555,1,23.0,1,1,-1.0540867902387248,-1.0540867902387252
2016-06-02,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.7087442064143471,0.8009793215749998,0.0,1.9114529738306596,0.6035173922071659,1,29.0,1,1,-0.9930083130873965,-0.9930083130873968
2016-06-03,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.5457760110945687,0.5765246988348707,0.0,1.836516033431169,0.35174239596538426,1,18.0,1,1,-0.6833074870337734,-0.6833074870337738
2016-06-04,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.8341043566603302,0.9506157367350859,0.0,0.6625039671724852,0.6035173922071659,1,50.0,1,1,-0.5084354985092235,-0.5084354985092239
2016-06-05,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.5332399960699707,0.4767670887281465,0.0,-0.6364029997520163,0.6155066777424886,1,52.0,1,1,-1.1004658828474096,-1.10046588284741
2016-06-06,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.6209921012421589,0.5391155950448491,0.0,-1.2109195428147765,0.6035173922071659,1,9.0,1,1,-1.2895303805855463,-1.2895303805855467
2016-06-07,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.5708480411437657,0.16502455714463374,0.0,-1.3358144434805939,0.8552923884489471,1,24.0,1,1,-1.1438037234817546,-1.143803723481755
2016-06-08,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.8591763867095268,0.9630854379984266,0.0,0.08798742410972497,0.6274959632778117,1,26.0,1,1,-0.9783089285447532,-0.9783089285447535
2016-06-09,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.7714242815373387,0.514176192518168,0.0,-1.3358144434805939,0.9991638148728226,1,25.0,1,1,-1.0289964614504197,-1.0289964614504201
2016-06-10,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.0597526271031001,1.1501309569485343,0.0,1.2120415301020817,0.9751852438021764,1,14.0,1,1,-0.5880149251711201,-0.5880149251711204
2016-06-11,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.0597526271031001,1.1875400607385558,0.0,1.336936430767899,0.7953459607723324,1,74.0,1,1,-0.42657513286657195,-0.4265751328665722
2016-06-12,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.1098966872014933,1.0877824506318317,0.0,0.2628402850418694,1.0950780991554057,1,47.0,1,1,-1.0583952305357065,-1.0583952305357067
2016-06-13,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.5959200711929623,0.389479179884763,0.0,-1.3358144434805939,0.8433031029136244,1,27.0,1,1,-1.3511157330659311,-1.3511157330659316
2016-06-14,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.8967844317833219,0.8259187241016808,0.0,-0.03690747655609247,0.8552923884489471,1,28.0,1,1,-1.0690396124458963,-1.0690396124458967
2016-06-15,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.7212802214389455,0.32713067356806047,0.0,-1.3358144434805939,0.9991638148728226,1,28.0,1,1,-1.008721448288153,-1.0087214482881535
2016-06-16,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.8842484167587238,0.6014641013615516,0.0,-1.3358144434805939,1.0111531004081453,1,24.0,1,1,-1.080190869685143,-1.0801908696851434
2016-06-17,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.1475047322752883,1.2000097620018961,0.0,0.712461927438812,0.9751852438021764,1,32.0,1,1,-0.5162920661096019,-0.5162920661096021
2016-06-18,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.4609051078902464,1.6738584100088356,0.0,1.9863899142301502,1.1790030979026664,1,48.0,1,1,-0.4240407562212886,-0.4240407562212889
2016-06-19,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.1600407472998868,1.2124794632652367,0.0,-0.28669727788772736,1.214970954508635,1,50.0,1,1,-1.0518058512579698,-1.0518058512579702
2016-06-20,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.1600407472998868,1.1501309569485343,0.0,0.137945384376052,1.0950780991554057,1,27.0,1,1,-1.3201963379934745,-1.320196337993475
2016-06-21,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.9594645069063135,0.7635702177849782,0.0,-0.7113399401515067,1.1909923834379892,1,8.0,1,1,-1.103760572486278,-1.1037605724862785
2016-06-22,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.9594645069063135,0.5391155950448491,0.0,-1.3358144434805939,1.1790030979026664,1,16.0,1,1,-1.0409080316832513,-1.0409080316832517
2016-06-23,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.9970725519801086,0.9132066329450643,0.0,-0.5115080990861989,1.214970954508635,1,14.0,1,1,-1.0365995913862698,-1.0365995913862702
2016-06-24,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.9594645069063135,0.7136914127316164,0.0,-1.3358144434805939,1.1550245268320203,1,27.0,1,1,-0.5383411429235668,-0.5383411429235672
2016-06-25,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.297936912570468,1.1376612556851935,0.0,-1.3358144434805939,1.2749173821852495,1,53.0,1,1,-0.374113536309207,-0.37411353630920724
2016-06-26,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.3104729275950666,1.2997673721086203,0.0,1.112125609569428,1.226960240043958,1,47.0,1,1,-0.9438414061688998,-0.9438414061689002
2016-06-27,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.172576762324485,1.1626006582118744,0.0,1.2619994903684089,1.1550245268320203,1,23.0,1,1,-1.2649469271262979,-1.2649469271262983
2016-06-28,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.5081679660207742,0.4019488811481037,0.0,-1.3358144434805939,0.6994316764897494,1,21.0,1,1,-1.117446206370808,-1.1174462063708084
2016-06-29,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.8090323266111337,0.5765246988348707,0.0,-1.3358144434805939,0.939217387196208,1,16.0,1,1,-0.9385192152138049,-0.9385192152138052
2016-06-30,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.9970725519801086,0.9381460354717457,0.0,-1.185940562681613,1.0591102425494372,1,23.0,1,1,-0.9136823240900281,-0.9136823240900286
2016-07-01,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.3230089426196652,1.3745855796886635,0.0,-0.23673931762140032,1.2869066677205727,1,15.0,1,1,1.6827865490027445,1.6827865490027447
2016-07-02,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.4985131529640414,1.5242219948487494,0.0,0.3877351857076869,1.4547566652150934,1,56.0,1,1,1.7887234927755877,1.788723492775588
2016-07-03,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.7743054835052043,1.9731312403290076,0.0,0.5625880466398311,1.5986280916389688,1,52.0,1,1,0.46603232160221725,0.46603232160221714
2016-07-04,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.598801273160828,1.7736160201155593,0.0,0.43769314597401365,1.4787352362857396,1,15.0,1,1,-0.04793926206124228,-0.04793926206124248
2016-07-05,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.8341043566603302,0.751100516521638,0.0,-1.3358144434805939,1.07109952808476,1,41.0,1,1,0.3963369638569257,0.3963369638569256
2016-07-06,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.009608567004707,0.9132066329450643,0.0,-0.311676258020891,1.1070673846907286,1,61.0,1,1,0.7024896626071521,0.702489662607152
2016-07-07,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.5486572130624345,2.1352373567524348,0.0,1.8614950135643327,1.2749173821852495,1,13.0,1,1,0.6578846336501655,0.6578846336501654
2016-07-08,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.28540089754587,1.2748279695819393,0.0,-0.8112558606841607,1.2988959532558957,1,21.0,1,1,1.545423334828388,1.5454233348283881
2016-07-09,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.9218564618325185,0.6638126076782541,0.0,-1.3358144434805939,1.083088813620083,1,48.0,1,1,1.7479200287865262,1.7479200287865262
2016-07-10,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.3230089426196652,1.461873488532047,0.0,1.5867262320995341,1.07109952808476,1,100.0,1,1,0.5729830160331738,0.5729830160331738
2016-07-11,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.6238733032100245,1.736206916325538,0.0,1.786558073164842,1.3228745243265414,1,13.0,1,1,-0.08164647144351059,-0.08164647144351078
2016-07-12,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.51104916798864,1.5242219948487494,0.0,0.2378613049087058,1.5986280916389688,1,15.0,1,1,0.406474470438059,0.4064744704380589
2016-07-13,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.2603288674966735,1.000494541788448,0.0,-1.3358144434805939,1.4667459507504166,1,20.0,1,1,0.4553879396920273,0.4553879396920272
2016-07-14,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.3606169876934597,1.6613887087454948,0.0,-0.36163421828721787,1.2029816689733122,1,6.0,1,1,0.6013680344603471,0.601368034460347
2016-07-15,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.8967844317833219,0.5515852963081898,0.0,-1.3358144434805939,1.1670138123673433,1,11.0,1,1,1.4019776167053515,1.4019776167053515
2016-07-16,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.1349687172506902,1.0129642430517884,0.0,-0.9361507613499781,1.0591102425494372,1,60.0,1,1,1.7081303154555778,1.708130315455578
2016-07-17,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.3606169876934597,1.1501309569485343,0.0,-1.3108354633474304,1.4787352362857396,1,56.0,1,1,1.082139284070595,1.082139284070595
2016-07-18,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.7116254083822129,1.736206916325538,1.0,0.5376090665066677,1.6465852337802604,1,41.0,1,1,0.050141114111222636,0.050141114111222455
2016-07-19,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.5361211980378364,1.5865705011654516,0.0,0.21288232477554242,1.4907245218210623,1,12.0,1,1,0.16874994111048253,0.16874994111048236
2016-07-20,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.4107610477918533,1.2872976708452795,0.0,-0.18678135735507354,1.4427673796797709,1,17.0,1,1,0.49416390236486224,0.49416390236486213
2016-07-21,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.8466403716849288,0.5889944000982114,0.0,-1.3358144434805939,1.1550245268320203,1,17.0,1,1,0.6434386867720504,0.6434386867720504
2016-07-22,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.7964963115865352,0.389479179884763,0.0,-1.3358144434805939,1.0950780991554057,1,17.0,1,1,1.445062019675168,1.4450620196751682
2016-07-23,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.9218564618325185,0.9381460354717457,0.0,-0.986108721616305,1.0231423859434683,1,40.0,1,1,1.658709970872553,1.658709970872553
2016-07-24,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.1098966872014933,1.1750703594752152,0.0,0.4876511062403407,0.9272281016608849,1,55.0,1,1,0.4510794993950456,0.4510794993950455
2016-07-25,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.21018480739828,1.0379036455784694,0.0,-1.135982602415286,1.1790030979026664,1,19.0,1,1,0.015927029399897666,0.01592702939989748
2016-07-26,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.0973606721768951,0.9755551392617668,0.0,-1.3108354633474304,1.214970954508635,1,19.0,1,1,0.5103839128946756,0.5103839128946754
2016-07-27,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.1851127773490833,0.9630854379984266,0.0,-1.2608775030811035,1.3348638098618641,1,14.0,1,1,0.6480005647335605,0.6480005647335604
2016-07-28,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.4358330778410497,1.436934086005366,0.0,-0.03690747655609247,1.4427673796797709,1,44.0,1,1,0.8003166011150886,0.8003166011150886
2016-07-29,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.5235851830132379,1.5990402024287922,0.0,1.5367682718332072,1.3948102375384788,1,28.0,1,1,1.6118240029348112,1.6118240029348114
2016-07-30,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.5235851830132379,1.6613887087454948,0.0,1.361915410901063,1.2988959532558957,1,51.0,1,1,1.6919103049257644,1.6919103049257647
2016-07-31,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.561193228087033,1.3995249822153444,0.0,0.3877351857076869,1.5746495205683226,1,42.0,1,1,0.4814920191384456,0.48149201913844547
2016-08-01,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.5486572130624345,1.486812891058728,0.0,-0.8612138209504876,1.5986280916389688,1,22.0,1,1,-0.021074869621238966,-0.021074869621239164
2016-08-02,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.3606169876934597,1.224949164528577,0.0,-0.9111717812168145,1.3468530953971873,1,23.0,1,1,0.2196909116806775,0.21969091168067734
2016-08-03,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.4734411229148447,1.5491613973754303,0.0,-0.311676258020891,1.4547566652150934,1,25.0,1,1,0.5250832974373189,0.5250832974373187
2016-08-04,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.636409318234623,1.6738584100088356,0.0,0.7873988678383026,1.5746495205683226,1,19.0,1,1,0.6115055410414805,0.6115055410414804
2016-08-05,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.7116254083822129,1.7237372150621975,0.0,1.361915410901063,1.5986280916389688,1,20.0,1,1,1.3284806939921348,1.328480693992135
2016-08-06,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.7617694684806062,1.823494825168922,0.0,0.8623358082377932,1.742499518062844,1,29.0,1,1,1.1632393367196616,1.1632393367196616
2016-08-07,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.6990893933576148,1.7486766175888788,0.0,1.4618313314337166,1.5866388061036458,1,39.0,1,1,0.3469166192739007,0.3469166192739006
2016-08-08,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.6865533783330162,1.698797812535517,0.0,-0.18678135735507354,1.6825530903862294,1,21.0,1,1,-0.008402986394822311,-0.008402986394822506
2016-08-09,air_d97dabf7aae60da5,0,0,0,0,0,1,0,2.112777889169359,2.2599343693858396,0.0,0.6874829473056485,1.7305102325275208,1,20.0,1,1,0.5592973821486439,0.5592973821486438
2016-08-10,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.7617694684806062,1.7985554226422407,0.0,-0.11184441695558289,1.7664780891334897,1,38.0,1,1,1.2443393893687282,1.2443393893687282
2016-08-11,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.5361211980378364,1.5616310986387711,1.0,-0.11184441695558289,1.6705638048509062,1,55.0,1,1,1.0324655018230418,1.0324655018230418
2016-08-12,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.4609051078902464,1.5366916961120898,0.0,0.03802946384339795,1.550670949497677,1,32.0,1,1,0.7372106226475337,0.7372106226475337
2016-08-13,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.4358330778410497,1.5242219948487494,1.0,0.4626721261071773,1.4427673796797709,1,54.0,1,1,0.8504972586916986,0.8504972586916986
2016-08-14,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.3731530027180583,1.349646177161982,1.0,-0.3866131984203814,1.4667459507504166,1,59.0,1,1,0.1431527369931209,0.14315273699312073
2016-08-15,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.4483690928656483,1.3995249822153444,1.0,-1.1609615825484494,1.5746495205683226,1,26.0,1,1,-0.2157149959789988,-0.21571499597899904
2016-08-16,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.4859771379394429,1.6863281112721762,0.0,-0.8112558606841607,1.4907245218210623,1,19.0,1,1,-0.1353752563235172,-0.1353752563235174
2016-08-17,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.7116254083822129,1.8359645264322617,0.0,1.162083569835755,1.406799523073802,1,22.0,1,1,0.2075259037833175,0.20752590378331734
2016-08-18,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.4859771379394429,1.4992825923220685,0.0,-1.0610456620157955,1.6705638048509062,1,6.0,1,1,0.39557665086334065,0.39557665086334054
2016-08-19,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.5737292431116314,1.5865705011654516,0.0,0.3877351857076869,1.6465852337802604,1,27.0,1,1,1.30339036520383,1.30339036520383
2016-08-20,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.335544957644263,1.2997673721086203,0.0,-0.9361507613499781,1.5386816639623542,1,37.0,1,1,1.2233040632128767,1.2233040632128767
2016-08-21,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.6113372881854262,1.736206916325538,0.0,0.6375249870393217,1.4667459507504166,1,49.0,1,1,0.2158893467127525,0.21588934671275234
2016-08-23,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.4734411229148447,1.349646177161982,0.0,-0.9111717812168145,1.550670949497677,1,14.0,1,1,0.3514784972354107,0.3514784972354106
2016-08-24,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.4358330778410497,1.4494037872687062,0.0,-0.8612138209504876,1.4667459507504166,1,37.0,1,1,0.48098514380938895,0.48098514380938884
2016-08-25,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.6238733032100245,1.6364493062188143,0.0,1.6366841923658613,1.4667459507504166,1,55.0,1,1,0.5691814510652489,0.5691814510652488
2016-08-26,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.6614813482838198,1.648919007482154,0.0,1.2120415301020817,1.5266923784270312,1,35.0,1,1,1.5063939344910247,1.5063939344910249
2016-08-27,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.1600407472998868,0.925676334208405,0.0,-1.3358144434805939,1.238949525579281,1,49.0,1,1,1.549224899796313,1.5492248997963132
2016-08-28,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.9469284918817155,0.626403503888233,0.0,-1.3358144434805939,1.2029816689733122,1,59.0,1,1,0.5904702148856288,0.5904702148856288
2016-08-29,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.3230089426196652,1.3122370733719608,0.0,-0.6863609600183431,1.2988959532558957,1,7.0,1,1,-0.20557748939786546,-0.20557748939786571
2016-08-30,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.2603288674966735,1.0628430481051507,0.0,-1.185940562681613,1.3468530953971873,1,9.0,1,1,0.3334844230538991,0.3334844230538989
2016-08-31,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.4734411229148447,1.436934086005366,0.0,1.4868103115668805,1.3468530953971873,1,15.0,1,1,0.6256980502550671,0.6256980502550671
2016-09-01,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.4985131529640414,1.611509903692133,0.0,1.1870625499689182,1.2869066677205727,1,16.0,1,1,0.35806787651314737,0.35806787651314725
2016-09-02,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.4609051078902464,1.2748279695819393,0.0,-0.11184441695558289,1.406799523073802,1,40.0,1,1,1.1769249706041915,1.1769249706041918
2016-09-03,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.5235851830132379,1.611509903692133,0.0,0.5126300863735043,1.5986280916389688,1,51.0,1,1,1.572794602597448,1.572794602597448
2016-09-04,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.4609051078902464,1.5366916961120898,0.0,-0.21176033748823692,1.5266923784270312,1,51.0,1,1,0.2615081263278525,0.2615081263278523
2016-09-05,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.6740173633084177,1.6738584100088356,0.0,1.062167649303101,1.6226066627096147,1,12.0,1,1,-0.14373869925295218,-0.1437386992529524
2016-09-06,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.7241614234068112,1.5990402024287922,0.0,1.062167649303101,1.7544888035981665,1,17.0,1,1,0.3334844230538991,0.3334844230538989
2016-09-07,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.51104916798864,1.3371764758986417,0.0,-0.7612979004178337,1.6945423759215519,1,17.0,1,1,0.39912477816673736,0.3991247781667372
2016-09-08,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.4232970628164512,1.349646177161982,0.0,-1.0110877017494686,1.6106173771742915,1,22.0,1,1,0.4992326556554289,0.4992326556554288
2016-09-09,air_d97dabf7aae60da5,1,0,0,0,0,0,0,1.4985131529640414,1.611509903692133,0.0,-0.01192849642292907,1.3588423809325103,1,12.0,1,1,1.3923469854532748,1.3923469854532748
2016-09-10,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.4483690928656483,1.4494037872687062,0.0,-0.311676258020891,1.4427673796797709,1,57.0,1,1,1.7375290845408644,1.7375290845408646
2016-09-11,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.0221445820293051,0.6887520102049355,0.0,-1.285856483214267,1.1430352412966975,1,48.0,1,1,0.5595508198131722,0.5595508198131721
2016-09-12,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.21018480739828,1.0129642430517884,0.0,-1.2608775030811035,1.3468530953971873,1,19.0,1,1,-0.1292927523748372,-0.12929275237483742
2016-09-13,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.9469284918817155,0.5391155950448491,0.0,-1.3358144434805939,1.214970954508635,1,11.0,1,1,0.2219718506614325,0.22197185066143232
2016-09-14,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.009608567004707,0.8757975291550432,0.0,-1.2608775030811035,1.1190566702260518,1,27.0,1,1,0.4898554620678806,0.4898554620678805
2016-09-15,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.1349687172506902,0.8508581266283617,0.0,-1.3108354633474304,1.3108852387912184,1,39.0,1,1,0.7100927925430021,0.710092792543002
2016-09-16,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.98453653695551,0.6014641013615516,0.0,-1.3358144434805939,1.2749173821852495,1,30.0,1,1,1.3462213305091182,1.3462213305091182
2016-09-17,air_d97dabf7aae60da5,0,0,1,0,0,0,0,1.28540089754587,1.224949164528577,0.0,-0.01192849642292907,1.238949525579281,1,60.0,1,1,1.6597237215306662,1.6597237215306664
2016-09-18,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.1976487923736818,0.9132066329450643,0.0,-1.3358144434805939,1.3108852387912184,1,59.0,1,1,0.8608882029373602,0.8608882029373602
