visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-05-06,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.1469681628774815,0.13694521340005555,0.0,-1.5400452921948469,0.3122890489700963,1,40.0,1,1,-1.1211450973614085,-1.1211450973614085
2016-05-07,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.3224087903580085,0.5980793670362539,0.0,0.010514459810163754,0.0986965934216727,1,53.0,1,1,-0.6885687577412283,-0.6885687577412283
2016-05-08,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.4853179444470687,0.4859115999355567,0.0,1.2411174375919185,0.3122890489700963,1,29.0,1,1,-1.0339156703861128,-1.0339156703861128
2016-05-09,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,0.1219052160945492,-0.0998534060347493,0.0,-1.5400452921948469,0.3122890489700963,1,11.0,1,1,-1.4680223508304209,-1.4680223508304209
2016-05-10,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.3474717371409408,0.2989653214343952,0.0,-1.4415970539723064,0.4546840193357119,1,14.0,1,1,-1.30325565543264,-1.30325565543264
2016-05-11,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.4351920508812041,0.08709287246641222,0.0,-1.4169849944166713,0.4190852767443079,1,31.0,1,1,-1.1104327115925126,-1.1104327115925126
2016-05-12,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,0.4978494178385351,0.6977840489035401,0.0,1.7825827478158902,0.2410915637872883,1,10.0,1,1,-0.9882605024662942,-0.9882605024662942
2016-05-13,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.4477235242726705,0.5233008556357891,0.0,0.6750400678123112,0.3478877915615001,1,49.0,1,1,-0.6260798407560018,-0.6260798407560018
2016-05-14,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.5855697315787983,0.6728578784367182,0.0,1.5364621522595394,0.43095152427477607,1,96.0,1,1,-0.4630985429863702,-0.4630985429863702
2016-05-15,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.33494026374947444,0.2989653214343952,0.0,0.40430741270032533,0.442817771805244,1,52.0,1,1,-1.08696748562255,-1.08696748562255
2016-05-16,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,0.3850661573153395,0.42359617376850284,0.0,-1.318536756194131,0.5614802471099235,1,23.0,1,1,-1.4060435474532371,-1.4060435474532371
2016-05-17,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.4853179444470687,0.4360592590019138,0.0,-0.8016835055257941,0.6326777322927315,1,23.0,1,1,-1.2313296366986242,-1.2313296366986242
2016-05-18,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.5730382581873324,0.5357639408692,0.0,1.3149536162588233,0.5733464946403917,1,41.0,1,1,-1.0254987958534088,-1.0254987958534088
2016-05-19,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,0.5354438380129337,0.6853209636701292,0.0,1.364177735370094,0.3478877915615001,1,18.0,1,1,-1.0168268645166834,-1.0168268645166834
2016-05-20,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.33494026374947444,0.37374383283485996,0.0,-0.08793377841237647,0.3716202866224362,1,25.0,1,1,-0.6255697271479591,-0.6255697271479591
2016-05-21,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.4351920508812041,0.4360592590019138,0.0,1.462625973592634,0.3360215440310322,1,76.0,1,1,-0.3465375835486212,-0.3465375835486212
2016-05-22,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.7359474122763926,0.8598041569378797,0.0,1.7087465691489847,0.4784165143966478,1,61.0,1,1,-1.0910483944868912,-1.0910483944868912
2016-05-23,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,0.873793619582521,1.0841396911392736,0.0,1.364177735370094,0.5852127421708598,1,11.0,1,1,-1.2958590081160215,-1.2958590081160215
2016-05-24,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.8612621461910546,1.0218242649722198,0.0,0.945772722924297,0.6801427224146033,1,41.0,1,1,-1.1831239007385923,-1.1831239007385923
2016-05-25,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.7735418324507913,0.6230055375030753,0.0,-1.4662091135279416,0.9886651582067708,1,28.0,1,1,-0.9755076622652276,-0.9755076622652276
2016-05-26,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,0.8612621461910546,0.8099518160042368,0.0,-0.8509076246370644,0.9767989106763026,1,28.0,1,1,-0.939034539290177,-0.939034539290177
2016-05-27,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.873793619582521,1.121528946839506,0.0,-0.7524593864145239,0.8937351779630269,1,31.0,1,1,-0.6421484194093457,-0.6421484194093457
2016-05-28,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.5981012049702648,0.3488176623680385,0.0,-1.5400452921948469,0.7513402075974113,1,77.0,1,1,-0.44473445309683424,-0.44473445309683424
2016-05-29,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.5855697315787983,0.6603947932033077,0.0,0.15818681714397442,0.5258815045185199,1,75.0,1,1,-0.955103117943521,-0.955103117943521
2016-05-30,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,0.3474717371409408,0.2989653214343952,0.0,-1.5400452921948469,0.5021490094575837,1,22.0,1,1,-1.2825960543069121,-1.2825960543069121
2016-06-01,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.7610103590593253,0.5980793670362539,0.0,-0.33405437396872734,0.6920089699450714,1,32.0,1,1,-1.0737045318134406,-1.0737045318134406
2016-06-02,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,0.560506784795866,0.6230055375030753,0.0,1.5118500927039042,0.4546840193357119,1,16.0,1,1,-1.0122358420442994,-1.0122358420442994
2016-06-03,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.4853179444470687,0.49837468516896766,0.0,0.9211606633686621,0.39535278168337207,1,44.0,1,1,-0.700556427530231,-0.700556427530231
2016-06-04,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.6106326783617306,0.5357639408692,0.0,-0.6047870290807135,0.5733464946403917,1,73.0,1,1,-0.5245672327555114,-0.5245672327555114
2016-06-05,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.3850661573153395,0.3862069180682709,0.0,-0.7524593864145239,0.43095152427477607,1,37.0,1,1,-1.1203799269493446,-1.1203799269493446
2016-06-06,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,0.6732900453190617,0.6853209636701292,0.0,1.191893318480648,0.5496139995794558,1,16.0,1,1,-1.3106523027492587,-1.3106523027492587
2016-06-07,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.6106326783617306,0.3862069180682709,0.0,-1.5400452921948469,0.7394739600669431,1,17.0,1,1,-1.1639946404369923,-1.1639946404369923
2016-06-08,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.7610103590593253,0.8473410717044693,0.0,1.1180571398137429,0.6564102273536674,1,23.0,1,1,-0.9974425474110622,-0.9974425474110622
2016-06-09,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,0.685821518710528,0.42359617376850284,0.0,-1.5400452921948469,1.000531405737239,1,14.0,1,1,-1.0484539082153288,-1.0484539082153288
2016-06-10,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.9364509865398519,0.8971934126381121,0.0,1.167281258925013,0.8818689304325592,1,48.0,1,1,-0.6046550692182099,-0.6046550692182099
2016-06-11,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.873793619582521,0.8473410717044693,0.0,1.0196089015912024,0.7750727026583472,1,70.0,1,1,-0.44218388505662093,-0.44218388505662093
2016-06-12,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.8863250929739873,0.8473410717044693,0.0,-0.9001317437483345,1.0123976532677066,1,56.0,1,1,-1.0780404974818032,-1.0780404974818032
2016-06-13,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,0.7359474122763926,0.42359617376850284,0.0,-1.5400452921948469,0.9530664156153668,1,22.0,1,1,-1.3726311061264425,-1.3726311061264425
2016-06-14,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.6482270985361294,0.31142840666780613,0.0,-1.5400452921948469,0.8462701878411552,1,13.0,1,1,-1.0887528832506992,-1.0887528832506992
2016-06-15,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.8863250929739873,0.8099518160042368,0.0,0.40430741270032533,0.9293339205544309,1,32.0,1,1,-1.0280493638936221,-1.0280493638936221
2016-06-16,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,0.748478885667859,0.4609854294687352,0.0,-1.5400452921948469,1.0361301483286425,1,15.0,1,1,-1.099975382627638,-1.099975382627638
2016-06-17,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.1745489809777094,1.2087705434733813,0.0,0.5273677104785007,0.9886651582067708,1,39.0,1,1,-0.5324739936801727,-0.5324739936801727
2016-06-18,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.2246748745435745,1.2586228844070246,0.0,1.6595224500377148,1.000531405737239,1,90.0,1,1,-0.4396333170164076,-0.4396333170164076
2016-06-19,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,0.8612621461910546,0.8971934126381121,0.0,-1.3431488157497662,0.8818689304325592,1,38.0,1,1,-1.0714090205772486,-1.0714090205772486
2016-06-20,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.0742971938459802,1.1339920320729169,0.0,-0.13715789752364668,0.9530664156153668,1,15.0,1,1,-1.34151417603584,-1.34151417603584
2016-06-21,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.9489824599313184,1.109065861606095,0.0,-0.4571146717469028,0.8462701878411552,1,25.0,1,1,-1.123695665401622,-1.123695665401622
2016-06-22,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.9615139333227842,0.9221195831049336,0.0,-1.5400452921948469,1.1429263761028545,1,23.0,1,1,-1.0604415780043313,-1.0604415780043313
2016-06-23,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.1996119277606423,1.3707906515077213,0.0,0.20741093625524443,1.1073276335114506,1,21.0,1,1,-1.0561056123359687,-1.0561056123359687
2016-06-24,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,0.873793619582521,0.7351733046037721,0.0,-1.5154332326392117,0.9649326631458349,1,60.0,1,1,-0.5546639356300286,-0.5546639356300286
2016-06-25,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.1118916140203785,1.1713812877731489,0.0,-1.1462523393046853,0.8937351779630269,1,86.0,1,1,-0.38938712662420505,-0.38938712662420505
2016-06-26,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.0116398268886493,1.2586228844070246,0.0,1.0196089015912024,0.7750727026583472,1,65.0,1,1,-0.962754822064161,-0.962754822064161
2016-06-28,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.5981012049702648,0.37374383283485996,0.0,-1.5400452921948469,0.6445439798231997,1,25.0,1,1,-1.1374687328187738,-1.1374687328187738
2016-06-29,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,0.6983529921019944,0.5357639408692,0.0,-1.5400452921948469,0.9293339205544309,1,33.0,1,1,-0.957398629179713,-0.957398629179713
2016-06-30,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.0742971938459802,1.0966027763726847,0.0,-0.30944231441309233,1.000531405737239,1,45.0,1,1,-0.9324030623856223,-0.9324030623856223
2016-07-01,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.274800768109439,1.4206429924413644,0.0,1.3395656758144585,1.2497226038770661,1,39.0,1,1,1.680653894812931,1.680653894812931
2016-07-02,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.2873322415009054,1.2586228844070246,0.0,0.47814359136723034,1.2615888514075342,1,66.0,1,1,1.787267638893848,1.787267638893848
2016-07-03,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.5128987625472972,1.4081799072079537,0.0,0.6258159487010412,1.439582564364554,1,45.0,1,1,0.4561261787065128,0.4561261787065128
2016-07-04,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.7885911771595533,1.9814818279448487,0.0,1.3395656758144585,1.5107800495473616,1,25.0,1,1,-0.0611290198487499,-0.0611290198487499
2016-07-05,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.2622692947179732,1.0841396911392736,0.0,0.20741093625524443,1.2615888514075342,1,18.0,1,1,0.3859855576006463,0.3859855576006463
2016-07-06,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.0993601406289126,1.121528946839506,0.0,0.5273677104785007,1.0479963958591105,1,32.0,1,1,0.6940941768584161,0.6940941768584161
2016-07-07,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.6256820230704927,1.944092572244617,0.0,1.6349103904820799,1.4277163168340856,1,11.0,1,1,0.6492041793506617,0.6492041793506617
2016-07-08,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.1620175075862436,0.8722672421712907,0.0,-1.4169849944166713,1.3921175742426817,1,45.0,1,1,1.5424131070333686,1.5424131070333686
2016-07-09,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,0.8361991994081223,0.585616281802843,0.0,-1.5400452921948469,0.8937351779630269,1,60.0,1,1,1.7462034934464135,1.7462034934464135
2016-07-10,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.2246748745435745,1.333401395807489,0.0,0.40430741270032533,1.0835951384505147,1,38.0,1,1,0.5637601500035152,0.5637601500035152
2016-07-11,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.462772868981432,1.7322201232766334,0.0,1.5364621522595394,1.2259901088161302,1,25.0,1,1,-0.09505157478358715,-0.09505157478358715
2016-07-12,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.33745813506677,1.2586228844070246,0.0,-1.4908211730835765,1.3683850791817458,1,28.0,1,1,0.3961878297614996,0.3961878297614996
2016-07-13,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.4001155020241012,1.3209383105740784,0.0,-1.0970282201934152,1.5107800495473616,1,36.0,1,1,0.4454137929376168,0.4454137929376168
2016-07-14,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.575556129504628,1.7571462937434554,0.0,1.2903415567031884,1.4989138020168937,1,21.0,1,1,0.5923265120539044,0.5923265120539044
2016-07-15,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.4377099221984997,1.4081799072079537,0.0,0.896548603813027,1.380251326712214,1,54.0,1,1,1.3980509559572945,1.3980509559572945
2016-07-16,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.1244230874118448,0.9345826683383445,0.0,-0.8262955650814292,1.273455098938002,1,56.0,1,1,1.7061595752150642,1.7061595752150642
2016-07-17,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.387584028632635,1.3832537367411324,0.0,-1.1708643988603205,1.40398382177315,1,73.0,1,1,1.0761692692823726,1.0761692692823726
2016-07-18,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.6883393900278236,1.8194617199105092,1.0,1.7825827478158902,1.5345125446082977,1,45.0,1,1,0.037577963307505846,0.037577963307505846
2016-07-19,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.3625210818497024,1.3084752253406675,0.0,0.3058591744777849,1.439582564364554,1,24.0,1,1,0.15694454758948953,0.15694454758948953
2016-07-20,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.33745813506677,1.2960121401072566,0.0,0.5027556509228658,1.3921175742426817,1,42.0,1,1,0.4844374839528807,0.4844374839528807
2016-07-21,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.2998637148923715,1.2960121401072566,0.0,0.7981003655904867,1.380251326712214,1,14.0,1,1,0.6346659415214456,0.6346659415214456
2016-07-22,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.1494860341947772,0.9844350092719875,0.0,-0.9985799819708748,1.3327863365903418,1,39.0,1,1,1.441410612640921,1.441410612640921
2016-07-23,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.0241713002801152,0.9345826683383445,0.0,-1.4662091135279416,1.2497226038770661,1,66.0,1,1,1.6564234984309043,1.6564234984309043
2016-07-24,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.0742971938459802,1.0841396911392736,0.0,-0.8509076246370644,1.2141238612856622,1,48.0,1,1,0.44107782726925415,0.44107782726925415
2016-07-25,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.1870804543691758,1.2336967139402029,0.0,0.42891947225596033,1.320920089059874,1,7.0,1,1,0.003145294764625934,0.003145294764625934
2016-07-26,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,0.8863250929739873,0.6853209636701292,0.0,-1.5154332326392117,1.0123976532677066,1,14.0,1,1,0.500761119410246,0.500761119410246
2016-07-27,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.0367027736715817,0.9345826683383445,0.0,-1.318536756194131,1.1073276335114506,1,34.0,1,1,0.6392569639938296,0.6392569639938296
2016-07-28,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.1996119277606423,1.1838443730065598,0.0,-0.9493558628596047,1.3683850791817458,1,33.0,1,1,0.7925461032106506,0.7925461032106506
2016-07-29,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.2622692947179732,1.1963074582399709,0.0,-0.38327849307999756,1.2497226038770661,1,42.0,1,1,1.6092379896869577,1.6092379896869577
2016-07-30,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.3499896084582366,1.3458644810409,0.0,1.5856862713708093,1.2141238612856622,1,73.0,1,1,1.689835939757699,1.689835939757699
2016-07-31,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.4753043423728984,1.495421503841829,0.0,1.3149536162588233,1.3327863365903418,1,50.0,1,1,0.47168464375181407,0.47168464375181407
2016-08-01,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.462772868981432,1.4455691629081862,0.0,0.1089626980327042,1.5701112871997014,1,26.0,1,1,-0.034092998622488636,-0.034092998622488636
2016-08-02,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.3499896084582366,1.271085969640435,0.0,-0.23560613574618713,1.4277163168340856,1,19.0,1,1,0.2082109651977774,0.2082109651977774
2016-08-03,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.3625210818497024,1.3084752253406675,0.0,-0.1617699570792819,1.380251326712214,1,36.0,1,1,0.5155544140434832,0.5155544140434832
2016-08-04,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.462772868981432,1.3957168219745428,0.0,1.167281258925013,1.439582564364554,1,20.0,1,1,0.6025287842147578,0.6025287842147578
2016-08-05,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.5003672891558308,1.4081799072079537,0.0,1.167281258925013,1.439582564364554,1,48.0,1,1,1.3240844827911078,1.3240844827911078
2016-08-06,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.525430235938763,1.4455691629081862,0.0,1.364177735370094,1.5345125446082977,1,40.0,1,1,1.157787446569199,1.157787446569199
2016-08-07,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.5504931827216955,1.4704953333750073,0.0,0.8227124251461216,1.6057100297911053,1,50.0,1,1,0.3362494808164864,0.3362494808164864
2016-08-08,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.8637800175083503,2.0437972541119027,0.0,1.5856862713708093,1.5107800495473616,1,35.0,1,1,-0.021340158421422003,-0.021340158421422003
2016-08-09,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,2.0517521183803433,2.2182804473796534,0.0,1.4134018544813638,1.7599712476871892,1,20.0,1,1,0.5499870825863632,0.5499870825863632
2016-08-10,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.6883393900278236,1.919166401777795,0.0,1.1180571398137429,1.5463787921387655,1,33.0,1,1,1.2394056238560254,1.2394056238560254
2016-08-11,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.4502413955899662,1.4206429924413644,1.0,0.8719365442573921,1.4633150594254898,1,47.0,1,1,1.0261781356941913,1.0261781356941913
2016-08-12,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.4502413955899662,1.3957168219745428,0.0,-0.38327849307999756,1.6057100297911053,1,65.0,1,1,0.7290369590093387,0.7290369590093387
2016-08-13,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.4126469754155675,1.3832537367411324,1.0,-0.777071445970159,1.4277163168340856,1,49.0,1,1,0.8430473504068744,0.8430473504068744
2016-08-14,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.0993601406289126,0.8971934126381121,1.0,-1.5154332326392117,1.2615888514075342,1,47.0,1,1,0.13118381038333493,0.13118381038333493
2016-08-15,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.33745813506677,1.4331060776747753,1.0,-0.4571146717469028,1.320920089059874,1,45.0,1,1,-0.22997662411087214,-0.22997662411087214
2016-08-16,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.588087602896094,1.6823677823429906,0.0,1.167281258925013,1.3921175742426817,1,50.0,1,1,-0.14912361723610967,-0.14912361723610967
2016-08-17,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.6883393900278236,1.6200523561759368,0.0,1.0442209611468376,1.7599712476871892,1,41.0,1,1,0.19596823860475343,0.19596823860475343
2016-08-18,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.5504931827216955,1.4455691629081862,0.0,-0.4571146717469028,1.6650412674434452,1,23.0,1,1,0.3852203871885823,0.3852203871885823
2016-08-19,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.5128987625472972,1.4704953333750073,0.0,-0.03870965930110647,1.5463787921387655,1,45.0,1,1,1.298833859192996,1.298833859192996
2016-08-20,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.6883393900278236,1.8194617199105092,0.0,0.6258159487010412,1.5107800495473616,1,70.0,1,1,1.2182359091222548,1.2182359091222548
2016-08-21,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.6507449698534251,1.6200523561759368,0.0,1.0442209611468376,1.4514488118950215,1,36.0,1,1,0.2043851131374574,0.2043851131374574
2016-08-22,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.6883393900278236,1.6449785266427586,0.0,-1.4415970539723064,1.7362387526262533,1,20.0,1,1,-0.6105213757107005,-0.6105213757107005
2016-08-23,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.5379617093302294,1.5577369300088828,0.0,0.23202299581087965,1.5107800495473616,1,39.0,1,1,0.3408405032888704,0.3408405032888704
2016-08-24,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.5128987625472972,1.50788458907524,0.0,-0.014097599745471246,1.5938437822606375,1,7.0,1,1,0.4711745301437714,0.4711745301437714
2016-08-25,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.5003672891558308,1.4829584186084181,0.0,1.1180571398137429,1.4751813069559578,1,19.0,1,1,0.5599342979431952,0.5599342979431952
2016-08-26,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.5003672891558308,1.458032248141597,0.0,1.4134018544813638,1.4514488118950215,1,36.0,1,1,1.5031343592140833,1.5031343592140833
2016-08-27,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.33745813506677,1.50788458907524,0.0,-0.6047870290807135,1.40398382177315,1,43.0,1,1,1.5462389590936887,1.5462389590936887
2016-08-28,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.3625210818497024,1.3707906515077213,0.0,-0.5555629099694432,1.3683850791817458,1,68.0,1,1,0.5813590694809871,0.5813590694809871
2016-08-29,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.6758079166363573,1.7945355494436872,0.0,0.5027556509228658,1.5819775347301694,1,20.0,1,1,-0.21977435195001882,-0.21977435195001882
2016-08-30,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.1870804543691758,1.1713812877731489,0.0,0.6750400678123112,1.0954613859809823,1,24.0,1,1,0.3227314702033558,0.3227314702033558
2016-08-31,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.2873322415009054,1.3957168219745428,0.0,0.8227124251461216,1.0835951384505147,1,21.0,1,1,0.6168119652399524,0.6168119652399524
2016-09-01,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.4001155020241012,1.4081799072079537,0.0,1.0442209611468376,1.34465258412081,1,15.0,1,1,0.34747198019342507,0.34747198019342507
2016-09-02,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.4251784488070334,1.50788458907524,0.0,1.2903415567031884,1.2497226038770661,1,34.0,1,1,1.171560513986351,1.171560513986351
2016-09-03,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.638213496461959,1.7820724642102763,0.0,0.3550832935890551,1.5701112871997014,1,52.0,1,1,1.5699592418676727,1.5699592418676727
2016-09-04,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.4502413955899662,1.4455691629081862,0.0,0.05973857892143398,1.2378563563465983,1,58.0,1,1,0.2502953378612973,0.2502953378612973
2016-09-05,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.249737821326507,1.2461597991736137,0.0,-1.2200885179715908,1.2259901088161302,1,9.0,1,1,-0.15754049176881366,-0.15754049176881366
2016-09-06,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.3249266616753042,1.3957168219745428,0.0,-0.506338790858173,1.4870475544864257,1,28.0,1,1,0.3227314702033558,0.3227314702033558
2016-09-07,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.3625210818497024,1.333401395807489,0.0,0.035126519365798976,1.3921175742426817,1,15.0,1,1,0.3887911824448809,0.3887911824448809
2016-09-08,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.2622692947179732,1.3209383105740784,0.0,-0.9985799819708748,1.40398382177315,1,19.0,1,1,0.48953862003330734,0.48953862003330734
2016-09-09,air_6b15edd1b4fbb96a,1,0,0,0,0,0,0,1.33745813506677,1.4081799072079537,0.0,1.4134018544813638,1.2615888514075342,1,50.0,1,1,1.3883587974044838,1.3883587974044838
2016-09-10,air_6b15edd1b4fbb96a,0,0,1,0,0,0,0,1.2246748745435745,1.2586228844070246,0.0,0.42891947225596033,1.0479963958591105,1,86.0,1,1,1.7357461644815388,1.7357461644815388
2016-09-11,air_6b15edd1b4fbb96a,0,0,0,1,0,0,0,1.2372063479350404,1.1963074582399709,0.0,-0.1617699570792819,1.273455098938002,1,32.0,1,1,0.5502421393903846,0.5502421393903846
2016-09-12,air_6b15edd1b4fbb96a,0,1,0,0,0,0,0,1.249737821326507,1.0841396911392736,0.0,-1.1462523393046853,1.415850069303618,1,17.0,1,1,-0.1430022539395977,-0.1430022539395977
2016-09-13,air_6b15edd1b4fbb96a,0,0,0,0,0,1,0,1.1996119277606423,1.0342873502056307,0.0,-1.3923729348610363,1.2259901088161302,1,23.0,1,1,0.21050647643396941,0.21050647643396941
2016-09-14,air_6b15edd1b4fbb96a,0,0,0,0,0,0,1,1.2121434011521082,1.1464551173063275,0.0,-1.2939246966384959,1.4277163168340856,1,42.0,1,1,0.480101518284518,0.480101518284518
2016-09-15,air_6b15edd1b4fbb96a,0,0,0,0,1,0,0,1.1996119277606423,0.9844350092719875,0.0,-1.2200885179715908,1.28532134646847,1,11.0,1,1,0.7017458809790561,0.7017458809790561
