visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-05-08,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.45333913657391384,0.6627485144426881,0.0,0.8497907881615882,0.1444305004713349,1,14.0,1,1,-1.0250792871745074,-1.0250792871745074
2016-05-09,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.07159003539197062,-0.1868884699765454,0.0,-1.3067949756678838,0.21203397807046642,1,20.0,1,1,-1.4581987886684877,-1.4581987886684877
2016-05-10,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.2566805086923064,-0.04722211637338383,0.0,-1.3067949756678838,0.4824478884669925,1,32.0,1,1,-1.2938067804633695,-1.2938067804633695
2016-05-11,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.2566805086923064,0.06916651162925089,0.0,-0.35388498699904736,0.07682702287220337,1,11.0,1,1,-1.1014223250406614,-1.1014223250406614
2016-05-12,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.24511235411103569,0.5696376120405803,0.0,2.0283899846730438,-0.1710523949912791,1,32.0,1,1,-0.979527941247702,-0.9795279412477021
2016-05-13,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,0.5343162186428108,0.5579987492403166,0.0,0.22287632193209045,0.42611165713438304,1,24.0,1,1,-0.6181708953479063,-0.6181708953479064
2016-05-14,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,0.6615659190367915,0.8024148680458496,0.0,1.8779305127779642,0.4035771646013391,1,29.0,1,1,-0.45556022469299823,-0.4555602246929983
2016-05-15,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.6731340736180627,0.5114432980392629,0.0,-0.980799453228545,0.6627238287313435,1,34.0,1,1,-1.0780104600950406,-1.0780104600950409
2016-05-16,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.23354419952976452,0.39505467003662814,0.0,-1.3067949756678838,-0.002043700993450225,1,5.0,1,1,-1.396360927996903,-1.3963609279969031
2016-05-17,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.1988397357859514,0.5230821608395265,0.0,2.0283899846730438,-0.2724576113899765,1,17.0,1,1,-1.2220443248691846,-1.2220443248691848
2016-05-18,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.5574525278053527,0.8838869076476938,0.0,2.0033134060238638,0.12189600793829092,1,25.0,1,1,-1.0166815530092304,-1.0166815530092304
2016-05-19,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.5690206823866238,0.7209428284440055,0.0,1.2259394678992868,0.26837020940307604,1,11.0,1,1,-1.0080293420510662,-1.0080293420510662
2016-05-20,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,0.7541111556869596,0.9071646332482207,0.0,1.7776241981812448,0.4824478884669925,1,15.0,1,1,-0.617661941762132,-0.617661941762132
2016-05-21,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,0.7772474648495016,0.8140537308461133,0.0,1.7525476195320646,0.5162496272665583,1,28.0,1,1,-0.3392643303435569,-0.339264330343557
2016-05-22,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.8003837740120439,0.9886366728500654,0.0,1.8027007768304248,0.6063875973987338,1,27.0,1,1,-1.0820820887812357,-1.0820820887812357
2016-05-23,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.8235200831745858,1.0701087124519095,0.0,1.8277773554796046,0.4711806422004708,1,16.0,1,1,-1.2864269534696413,-1.2864269534696413
2016-05-24,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.7541111556869596,0.7674982796450591,0.0,0.12257000733537096,0.5162496272665583,1,17.0,1,1,-1.1739482110135075,-1.1739482110135078
2016-05-25,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.5690206823866238,0.2670271792337298,0.0,-1.3067949756678838,0.8204652764626502,1,23.0,1,1,-0.9668041016033431,-0.9668041016033431
2016-05-26,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.8697927014996697,0.7093039656437418,0.0,-1.231565239720344,0.9218704928613478,1,22.0,1,1,-0.9304139202204763,-0.9304139202204763
2016-05-27,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.031746865637464,1.2446916544558617,0.0,0.4485655297747097,1.023275709260045,1,13.0,1,1,-0.6342029332997986,-0.6342029332997987
2016-05-28,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,0.7309748465244177,0.5114432980392629,0.0,-1.1061823464744445,0.9556722316609138,1,21.0,1,1,-0.4372378956051213,-0.43723789560512133
2016-05-29,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.45333913657391384,0.06916651162925089,0.0,-1.3067949756678838,0.6852583212643872,1,15.0,1,1,-0.9464459581723687,-0.9464459581723687
2016-05-30,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.8466563923371278,0.9537200844492748,0.0,1.1005565746533872,0.8204652764626502,1,14.0,1,1,-1.2731941602395078,-1.2731941602395078
2016-05-31,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.8235200831745858,0.9420812216490112,0.0,1.2510160465484665,0.5838531048656901,1,22.0,1,1,-1.0434016162623843,-1.0434016162623843
2016-06-01,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.8003837740120439,0.930442358848748,0.0,1.0253268387058476,0.6401893361982997,1,24.0,1,1,-1.0647776668649074,-1.0647776668649074
2016-06-02,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.5805888369678947,0.8955257704479574,0.0,2.128696299269763,0.43737890340090496,1,12.0,1,1,-1.0034487597790969,-1.003448759779097
2016-06-03,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,0.6152933007117077,0.790776005245586,0.0,1.702394462233705,0.2571029631365542,1,20.0,1,1,-0.6924781188709629,-0.692478118870963
2016-06-04,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,0.44177098199264264,0.4299712584374187,0.0,-1.281718397018704,0.6289220899317776,1,26.0,1,1,-0.5168891317788086,-0.5168891317788087
2016-06-05,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.4649072911551846,0.2553883164334666,0.0,-1.3067949756678838,0.5613186123326462,1,29.0,1,1,-1.1113469199632613,-1.1113469199632613
2016-06-06,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.8119519285933147,0.6743873772429513,0.0,-0.980799453228545,0.8542670152622162,1,5.0,1,1,-1.3011866074570977,-1.3011866074570977
2016-06-07,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.7078385373618759,0.6511096516424244,0.0,-0.4040381442974071,0.8091980301961286,1,19.0,1,1,-1.1548624515469692,-1.1548624515469692
2016-06-08,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.8813608560809408,0.7791371424453228,0.0,-1.206488661071164,1.0007412167270013,1,28.0,1,1,-0.9886891057916405,-0.9886891057916406
2016-06-09,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.8697927014996697,0.8722480448474307,0.0,-0.2285020937531478,0.8542670152622162,1,3.0,1,1,-1.0395844643690766,-1.0395844643690766
2016-06-10,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.0780194839625479,1.1515807520537538,0.0,1.6522413049353455,0.9331377391278696,1,16.0,1,1,-0.5967948447453831,-0.5967948447453832
2016-06-11,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.0780194839625479,1.128303026453227,0.0,-0.4040381442974071,1.068344694326133,1,48.0,1,1,-0.43469312767624946,-0.4346931276762495
2016-06-12,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.9044971652434828,0.5812764748408439,0.0,-1.1814120824219843,1.0458102017930888,1,7.0,1,1,-1.0691037723439893,-1.0691037723439896
2016-06-13,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.9854742473123798,0.9537200844492748,0.0,-0.4792678802449469,1.0120084629935233,1,11.0,1,1,-1.3630244681286825,-1.3630244681286825
2016-06-14,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.089587638543819,1.0933864380524365,0.0,1.6773178835845253,0.9556722316609138,1,9.0,1,1,-1.079791797645251,-1.0797917976452511
2016-06-15,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.135860256868903,1.058469849651646,0.0,-0.5795741948416665,1.1359481719252642,1,14.0,1,1,-1.019226320938102,-1.0192263209381023
2016-06-16,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.9276334744060247,0.6511096516424244,0.0,-1.3067949756678838,1.1472154181917864,1,25.0,1,1,-1.090988776532287,-1.090988776532287
2016-06-17,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,0.9970424018936509,0.8955257704479574,0.0,0.7745610522140487,1.0458102017930888,1,12.0,1,1,-0.5247779123583112,-0.5247779123583113
2016-06-18,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.0548831748000058,1.13994188925349,0.0,1.8277773554796046,0.8091980301961286,1,30.0,1,1,-0.43214835974737764,-0.43214835974737775
2016-06-20,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.0201787110561928,0.9653589472495381,0.0,-0.8303399813334655,1.2148188957909176,1,20.0,1,1,-1.3319782993964464,-1.3319782993964464
2016-06-21,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.973906092731109,0.9071646332482207,0.0,-0.8554165599826454,1.068344694326133,1,20.0,1,1,-1.1146551182707947,-1.1146551182707947
2016-06-22,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.8929290106622116,0.5114432980392629,0.0,-1.3067949756678838,1.1697499107248301,1,2.0,1,1,-1.051544873634774,-1.0515448736347741
2016-06-23,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.228405493519071,1.302885968457179,0.0,0.6742547376173289,1.1697499107248301,1,11.0,1,1,-1.047218768155692,-1.047218768155692
2016-06-24,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,0.9507697835685667,0.6860262400432149,0.0,-1.3067949756678838,1.1359481719252642,1,19.0,1,1,-0.5469173933394958,-0.546917393339496
2016-06-25,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,0.9276334744060247,0.6976651028434786,0.0,-1.3067949756678838,1.068344694326133,1,22.0,1,1,-0.38201643154860315,-0.38201643154860326
2016-06-26,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,0.8929290106622116,0.8955257704479574,0.0,0.7494844735648684,0.7866635376630848,1,24.0,1,1,-0.954080261958984,-0.9540802619589841
2016-06-27,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.6731340736180627,0.7093039656437418,0.0,-0.2535786724023276,0.7753962913965627,1,8.0,1,1,-1.2765023585470412,-1.2765023585470412
2016-06-28,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.7078385373618759,0.6045542004413708,0.0,-1.1814120824219843,0.8091980301961286,1,40.0,1,1,-1.1283968650867024,-1.1283968650867024
2016-06-29,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,0.7541111556869596,0.36013808163583766,0.0,-1.3067949756678838,1.0570774480596108,1,15.0,1,1,-0.9487362493083532,-0.9487362493083533
2016-06-30,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.0201787110561928,0.790776005245586,0.0,-1.0811057678252645,1.1810171569913521,1,13.0,1,1,-0.9237975236054096,-0.9237975236054097
2016-07-01,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.263109957262884,1.2563305172561248,0.0,0.4485655297747097,1.203551649524396,1,17.0,1,1,1.6833172195237505,1.6833172195237502
2016-07-02,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.3325188847505098,1.0235532612508553,0.0,-1.1563355037728045,1.5641035300530977,1,27.0,1,1,1.7896885189505918,1.7896885189505916
2016-07-03,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.4250641214006778,1.5822186756635026,0.0,-0.1031192005072483,1.5528362837865755,1,34.0,1,1,0.46157413687239884,0.46157413687239873
2016-07-04,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.494473048888304,1.5473020872627117,0.0,0.39841237247634986,1.507767298720488,1,13.0,1,1,-0.0545047991028024,-0.05450479910280248
2016-07-05,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.56388197637593,1.5473020872627117,0.0,1.1507097319517472,1.5415690375200537,1,12.0,1,1,0.3915930188284243,0.39159301882842423
2016-07-06,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.575450130957201,1.5240243616621851,0.0,0.7996376308632285,1.688043238984839,1,18.0,1,1,0.6990009846361379,0.6990009846361378
2016-07-07,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.517609358050846,1.430913459260077,0.0,0.6491781589681489,1.5866380225861414,1,13.0,1,1,0.6542130690879941,0.654213069087994
2016-07-08,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,0.9854742473123798,0.8955257704479574,0.0,-1.3067949756678838,1.1922844032578739,1,24.0,1,1,1.5453907977788988,1.5453907977788988
2016-07-09,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.1242921022876318,1.0235532612508553,0.0,0.047340271387831284,1.1246809256587427,1,31.0,1,1,1.7487177552957558,1.7487177552957556
2016-07-10,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.4250641214006778,1.2563305172561248,0.0,0.4485655297747097,1.5415690375200537,1,2.0,1,1,0.5689633434707888,0.5689633434707887
2016-07-11,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.2978144210066966,0.9537200844492748,0.0,-1.3067949756678838,1.51903454498701,1,10.0,1,1,-0.08835021255679734,-0.08835021255679743
2016-07-12,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.3903596576568649,1.2912471056569153,0.0,-0.6297273521400263,1.507767298720488,1,21.0,1,1,0.4017720905439115,0.40177209054391144
2016-07-13,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.193701029775258,0.8955257704479574,0.0,-1.3067949756678838,1.4288965748548346,1,18.0,1,1,0.4508861115711373,0.45088611157113717
2016-07-14,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.4250641214006778,1.4192745964598132,0.0,0.24795290058127048,1.4626983136544003,1,17.0,1,1,0.597464744274153,0.5974647442741529
2016-07-15,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.1242921022876318,0.9188034960484843,0.0,-0.6548039307892062,1.2824223733900495,1,24.0,1,1,1.4013569330047548,1.4013569330047548
2016-07-16,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.1127239477063608,0.9188034960484843,0.0,-0.3789615656482272,1.068344694326133,1,34.0,1,1,1.7087648988124684,1.7087648988124684
2016-07-17,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.3325188847505098,1.2446916544558617,0.0,0.39841237247634986,1.3500258509891812,1,45.0,1,1,1.0802072203811337,1.0802072203811335
2016-07-18,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.344087039331781,1.2563305172561248,1.0,1.0754799960042074,1.2486206345904836,1,21.0,1,1,0.0439777197445363,0.043977719744536216
2016-07-19,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.4713367397257617,1.4076357336595504,0.0,1.6020881476369853,1.361293097255703,1,29.0,1,1,0.16307285881573658,0.1630728588157365
2016-07-20,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.436632275981949,1.4658300476608679,0.0,0.7745610522140487,1.4626983136544003,1,30.0,1,1,0.4898210608828758,0.48982106088287575
2016-07-21,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.401927812238136,1.4425523220603407,0.0,1.7525476195320646,1.361293097255703,1,27.0,1,1,0.6397078918934249,0.6397078918934248
2016-07-22,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.3672233484943228,1.430913459260077,0.0,0.7244078949156886,1.2824223733900495,1,34.0,1,1,1.4446179877955756,1.4446179877955754
2016-07-23,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.459768585144491,1.4541911848606042,0.0,1.451628675741906,1.3950948360552686,1,33.0,1,1,1.6591419241994683,1.6591419241994683
2016-07-24,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.44820043056322,1.3145248312574422,0.0,-0.7801868240351056,1.507767298720488,1,21.0,1,1,0.4465600060920552,0.4465600060920551
2016-07-25,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.401927812238136,1.1748584776542808,0.0,-1.281718397018704,1.5303017912535317,1,18.0,1,1,0.009623352704766988,0.009623352704766905
2016-07-26,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.4250641214006778,1.302885968457179,0.0,-0.35388498699904736,1.5641035300530977,1,11.0,1,1,0.5061075756276554,0.5061075756276553
2016-07-27,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.494473048888304,1.430913459260077,0.0,0.8497907881615882,1.5528362837865755,1,17.0,1,1,0.6442884741653941,0.644288474165394
2016-07-28,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.56388197637593,1.5240243616621851,0.0,1.0754799960042074,1.6091725151191851,1,25.0,1,1,0.7972290266905894,0.7972290266905893
2016-07-29,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.598586440119743,1.5705798128632389,0.0,1.175786310600927,1.5866380225861414,1,9.0,1,1,1.61206371751534,1.6120637175153398
2016-07-30,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.598586440119743,1.5705798128632389,0.0,1.4265520970927261,1.5415690375200537,1,20.0,1,1,1.692478384067689,1.692478384067689
2016-07-31,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.540745667213388,1.6404129896648199,0.0,0.5237952657222493,1.6091725151191851,1,36.0,1,1,0.47709722123851683,0.4770972212385167
2016-08-01,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.598586440119743,1.6636907152653464,0.0,1.2510160465484665,1.507767298720488,1,26.0,1,1,-0.027530259056761305,-0.02753025905676139
2016-08-02,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.598586440119743,1.6636907152653464,0.0,0.42348895112552987,1.5641035300530977,1,14.0,1,1,0.21422269418605977,0.2142226941860597
2016-08-03,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.575450130957201,1.6404129896648199,0.0,0.2730294792304503,1.6091725151191851,1,15.0,1,1,0.5208672296151118,0.5208672296151117
2016-08-04,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.5870182855384718,1.7102461664664002,0.0,1.451628675741906,1.507767298720488,1,15.0,1,1,0.6076438159896402,0.6076438159896401
2016-08-05,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.656427213026098,1.7102461664664002,0.0,1.6522413049353455,1.5641035300530977,1,11.0,1,1,1.3275586630674727,1.3275586630674725
2016-08-06,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.667995367607369,1.745162754867191,0.0,1.0504034173550276,1.6091725151191851,1,21.0,1,1,1.1616397941050314,1.1616397941050312
2016-08-07,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.6795635221886398,1.7335238920669274,0.0,0.9500971027583078,1.654241500185273,1,26.0,1,1,0.3419700442154242,0.3419700442154241
2016-08-08,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.667995367607369,1.7568016176674546,0.0,1.0504034173550276,1.6204397613857071,1,14.0,1,1,-0.014806419412402301,-0.014806419412402384
2016-08-09,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.7258361405137241,1.849912520069562,0.0,0.8247142095124083,1.5753707763196196,1,16.0,1,1,0.5552215966548811,0.555221596654881
2016-08-10,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.6448590584448268,1.7917182060682446,0.0,1.8779305127779642,1.361293097255703,1,26.0,1,1,1.2430723678289288,1.2430723678289288
2016-08-11,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.6448590584448268,1.989578873672724,1.0,1.8277773554796046,1.327491358456137,1,19.0,1,1,1.0303297689752464,1.0303297689752462
2016-08-12,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.7026998313511819,1.8848291084703521,0.0,1.6773178835845253,1.5303017912535317,1,24.0,1,1,0.7338643052616816,0.7338643052616814
2016-08-13,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.714267985932453,1.7568016176674546,1.0,1.5770115689878055,1.5303017912535317,1,38.0,1,1,0.8476154316822511,0.847615431682251
2016-08-14,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.7489724496762662,1.8266347944690349,1.0,1.3513223611451863,1.6767759927183168,1,27.0,1,1,0.1373707027341314,0.1373707027341313
2016-08-15,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.6448590584448268,1.535663224462448,1.0,-0.6798805094383861,1.778181209117014,1,26.0,1,1,-0.22296843599411562,-0.2229684359941157
2016-08-16,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.506041203469575,1.5938575384637654,0.0,-0.8804931386318253,1.5866380225861414,1,16.0,1,1,-0.14229929264887953,-0.1422992926488796
2016-08-17,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.6332909038635561,1.8615513828698258,0.0,0.19779974328291064,1.473965559920922,1,14.0,1,1,0.20200780812747515,0.20200780812747504
2016-08-18,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.6448590584448268,1.7102461664664002,0.0,1.6773178835845253,1.4852328061874442,1,22.0,1,1,0.3908295884497628,0.3908295884497627
2016-08-19,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.7374042950949948,1.9081068340708793,0.0,1.2510160465484665,1.5979052688526634,1,29.0,1,1,1.302365460571642,1.3023654605716417
2016-08-20,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.772108758838808,1.919745696871143,0.0,1.5017818330402657,1.6204397613857071,1,25.0,1,1,1.2219507940192929,1.2219507940192929
2016-08-21,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.772108758838808,1.8731902456700893,0.0,1.4014755184435463,1.6767759927183168,1,4.0,1,1,0.21040554229275207,0.210405542292752
2016-08-23,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.667995367607369,1.814995931668772,0.0,1.3763989397943661,1.5415690375200537,1,19.0,1,1,0.34655062648739343,0.3465506264873933
2016-08-24,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.575450130957201,1.5822186756635026,0.0,-0.3037318297006875,1.6204397613857071,1,17.0,1,1,0.4765882676527425,0.47658826765274237
2016-08-25,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.656427213026098,1.7568016176674546,0.0,0.8247142095124083,1.6429742539187508,1,19.0,1,1,0.5651461915774811,0.565146191577481
2016-08-26,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.494473048888304,1.6869684408658736,0.0,-0.05296604320888843,1.5415690375200537,1,30.0,1,1,1.506201371674273,1.506201371674273
2016-08-27,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.2746781118441548,1.3145248312574422,0.0,-0.4040381442974071,1.4063620823217908,1,20.0,1,1,1.5492079496722067,1.5492079496722064
2016-08-28,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.089587638543819,0.860609182047167,0.0,-1.3067949756678838,1.2711551271235273,1,24.0,1,1,0.5865222421800043,0.5865222421800041
2016-08-29,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.0548831748000058,0.9886366728500654,0.0,-0.2786552510515077,1.158482664458308,1,27.0,1,1,-0.2127893642786284,-0.2127893642786285
2016-08-30,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,0.9623379381498378,0.8838869076476938,0.0,0.49871868707306954,1.034542955526567,1,11.0,1,1,0.3284827741924036,0.32848277419240357
2016-08-31,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.193701029775258,1.13994188925349,0.0,0.9500971027583078,1.068344694326133,1,14.0,1,1,0.6218945163913223,0.6218945163913222
2016-09-01,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,0.9970424018936509,1.0468309868513828,0.0,-1.1814120824219843,0.9106032465948257,1,12.0,1,1,0.3531670231024601,0.35316702310246
2016-09-02,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.228405493519071,1.2912471056569153,0.0,0.14764658598455077,1.1134136793922205,1,22.0,1,1,1.175381540920939,1.175381540920939
2016-09-03,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.3556551939130517,1.4076357336595504,0.0,-0.3789615656482272,1.1359481719252642,1,29.0,1,1,1.5728742914107143,1.572874291410714
2016-09-04,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.401927812238136,1.1166641636529633,0.0,-1.281718397018704,1.5415690375200537,1,15.0,1,1,0.2562113650124445,0.2562113650124444
2016-09-05,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,1.1242921022876318,0.755859416844796,0.0,-1.281718397018704,1.3500258509891812,1,10.0,1,1,-0.15069702681415648,-0.15069702681415656
2016-09-06,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.401927812238136,1.5123854988619216,0.0,-0.05296604320888843,1.3162241121896152,1,14.0,1,1,0.3284827741924036,0.32848277419240357
2016-09-07,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.3672233484943228,1.2097750660550712,0.0,-1.231565239720344,1.4288965748548346,1,13.0,1,1,0.3943922635501833,0.3943922635501832
2016-09-08,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.1821328751939868,1.1864973404545442,0.0,-0.3037318297006875,1.2373533883239618,1,29.0,1,1,0.49491059674061944,0.4949105967406193
2016-09-09,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.1242921022876318,1.1632196148540175,0.0,1.3763989397943661,1.023275709260045,1,15.0,1,1,1.391686814875042,1.3916868148750419
2016-09-10,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.1242921022876318,1.1864973404545442,0.0,0.022263692738651246,1.0007412167270013,1,43.0,1,1,1.7382842067873814,1.7382842067873812
2016-09-11,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.286246266425426,1.302885968457179,0.0,1.0253268387058476,1.1922844032578739,1,46.0,1,1,0.5554760734477683,0.5554760734477682
2016-09-12,air_e270aff84ac7e4c8,0,1,0,0,0,0,0,0.9392016289872959,0.6743873772429513,0.0,-1.3067949756678838,1.034542955526567,1,25.0,1,1,-0.13619184961958722,-0.13619184961958727
2016-09-13,air_e270aff84ac7e4c8,0,0,0,0,0,1,0,1.1242921022876318,1.1748584776542808,0.0,-0.1031192005072483,1.034542955526567,1,34.0,1,1,0.2165129853220444,0.21651298532204433
2016-09-14,air_e270aff84ac7e4c8,0,0,0,0,0,0,1,1.0780194839625479,0.860609182047167,0.0,-1.1563355037728045,1.2260861420574398,1,30.0,1,1,0.4854949554037938,0.48549495540379367
2016-09-15,air_e270aff84ac7e4c8,0,0,0,0,1,0,0,1.228405493519071,1.1981362032548075,0.0,-0.7551102453859257,1.2936896196565715,1,16.0,1,1,0.7066352884227532,0.7066352884227531
2016-09-16,air_e270aff84ac7e4c8,1,0,0,0,0,0,0,1.286246266425426,1.2679693800563885,0.0,-0.6046507734908464,1.3500258509891812,1,38.0,1,1,1.3453720385695753,1.345372038569575
2016-09-17,air_e270aff84ac7e4c8,0,0,1,0,0,0,0,1.286246266425426,1.2097750660550712,0.0,-0.5544976161924866,1.327491358456137,1,27.0,1,1,1.660159831371017,1.6601598313710169
2016-09-18,air_e270aff84ac7e4c8,0,0,0,1,0,0,0,1.1242921022876318,0.7325816912442686,0.0,-1.3067949756678838,1.372560343522225,1,27.0,1,1,0.8580489801906254,0.8580489801906254
