visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-05-19,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.6833883711034254,0.8508841045092557,0.0,1.5349565261430682,0.4961019827414641,1,11.0,1,1,-1.0147784094910925,-1.0147784094910923
2016-05-20,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.7066442338543429,0.9168971909211981,0.0,0.8733571698724173,0.7504092022517448,1,17.0,1,1,-0.6323084370994493,-0.6323084370994491
2016-05-21,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.7764118221070953,0.9168971909211981,0.0,1.7894178170163955,0.6116961734279552,1,17.0,1,1,-0.3595430200222277,-0.3595430200222276
2016-05-22,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.695016302478884,0.7958731991659702,0.0,1.7894178170163955,0.5076614018101134,1,10.0,1,1,-1.0873330131194943,-1.087333013119494
2016-05-23,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.0205983809917294,1.1149364501570262,0.0,1.5858487843177336,0.7735280403890429,1,15.0,1,1,-1.2875438265683141,-1.287543826568314
2016-05-24,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,0.9392028613635182,0.9499037341271696,0.0,0.7206803953484205,0.8313251357322885,1,1.0,1,1,-1.1773406141842813,-1.177340614184281
2016-05-25,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.8926911358616829,0.6088361209987994,0.0,-1.493132835249527,0.9815975836247269,1,10.0,1,1,-0.9743871868526008,-0.9743871868526007
2016-05-26,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.9508307927389767,0.9389015530585126,0.0,-0.9078718662408741,1.0740729361739194,1,9.0,1,1,-0.9387332063754138,-0.9387332063754137
2016-05-27,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.846179410359848,0.8618862855779126,0.0,0.5680036208244242,0.8197657166636392,1,14.0,1,1,-0.648514791861807,-0.6485147918618068
2016-05-28,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.5322252632224614,0.2567663268017716,0.0,-1.493132835249527,0.7388497831830956,1,29.0,1,1,-0.4555345059223468,-0.4555345059223467
2016-05-29,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.6019928514752138,0.7628666559599988,0.0,-0.09359573544622667,0.588577335290657,1,4.0,1,1,-0.9544409040681605,-0.9544409040681604
2016-05-30,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.5903649200997553,0.5318208535181993,0.0,-1.4167944479875287,0.6001367543593064,1,6.0,1,1,-1.2745787427584279,-1.2745787427584276
2016-05-31,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,0.9159469986126008,0.9499037341271696,0.0,1.0260339443964137,0.8775628120068847,1,2.0,1,1,-1.0494350758290576,-1.0494350758290576
2016-06-01,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.5671090573488379,0.4988143103122283,0.0,0.61889587899909,0.5192208208787626,1,4.0,1,1,-1.07037867275272,-1.0703786727527198
2016-06-02,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.4043180180924149,0.4768099481749138,0.0,1.7130794297543972,0.4383048873982186,1,6.0,1,1,-1.0102904958645935,-1.0102904958645933
2016-06-03,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.5322252632224614,0.6638470263420849,0.0,1.9420945915403918,0.20711650602523665,1,18.0,1,1,-0.7056110263322675,-0.7056110263322674
2016-06-04,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.6485045769770491,0.5538252156555138,0.0,-0.9587641244155395,0.6926121069084993,1,27.0,1,1,-0.5335743373164696,-0.5335743373164695
2016-06-05,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.38106215534149745,0.3227794132137144,0.0,-0.8569796080662087,0.3342701157803768,1,17.0,1,1,-1.1160057946221271,-1.1160057946221271
2016-06-06,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.7415280279807193,0.8398819234405984,0.0,0.517111362649759,0.6001367543593064,1,15.0,1,1,-1.3020048815870333,-1.302004881587033
2016-06-08,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.7996676848580131,0.9389015530585126,0.0,0.8479110407850842,0.6579338497025519,1,16.0,1,1,-0.9958294408458742,-0.9958294408458741
2016-06-09,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.8578073417353069,0.8398819234405984,0.0,-0.47528767175621767,0.9700381645560777,1,6.0,1,1,-1.0456951478069751,-1.045695147806975
2016-06-10,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.0903659692444823,1.202953898706283,0.0,1.9675407206277244,0.9122410692128321,1,20.0,1,1,-0.6118634972453979,-0.6118634972453978
2016-06-11,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.0671101064935644,1.070927725882398,0.0,0.23720394268909878,1.0393946789679724,1,15.0,1,1,-0.45304122057429175,-0.45304122057429164
2016-06-12,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.9159469986126008,0.8178775613032843,0.0,-1.009656382590205,0.9700381645560777,1,4.0,1,1,-1.0746172578444135,-1.0746172578444133
2016-06-13,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.7531559593561779,0.6418426642047704,0.0,-1.3913483189001958,0.9353599073501303,1,6.0,1,1,-1.3625917155447709,-1.3625917155447707
2016-06-14,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,0.997342518240812,0.9389015530585126,0.0,-0.5007338008435503,0.9700381645560777,1,2.0,1,1,-1.0850890563062447,-1.0850890563062445
2016-06-15,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.0787380378690232,1.0599255448137406,0.0,0.135419426339768,1.0740729361739194,1,24.0,1,1,-1.0257488650225348,-1.0257488650225346
2016-06-16,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.7299000966052603,0.45480558603759963,0.0,-1.493132835249527,0.9353599073501303,1,6.0,1,1,-1.0960595118376868,-1.0960595118376868
2016-06-17,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.9392028613635182,0.7298601127540274,0.0,-0.5770721881055485,0.9353599073501303,1,17.0,1,1,-0.5413035218954402,-0.5413035218954401
2016-06-18,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.1601335574972345,1.2909713472555397,0.0,1.6621871715797318,0.8775628120068847,1,12.0,1,1,-0.4505479352262367,-0.4505479352262366
2016-06-19,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.7299000966052603,0.5208186724495424,0.0,-1.493132835249527,0.8775628120068847,1,5.0,1,1,-1.0681347159394705,-1.0681347159394703
2016-06-20,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.0554821751181058,0.8728884666465698,0.0,-0.348057026319554,1.0625135171052706,1,9.0,1,1,-1.3321736342984993,-1.332173634298499
2016-06-22,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.997342518240812,0.773868837028656,0.0,-1.3659021898128632,1.0625135171052706,1,6.0,1,1,-1.0574135889428338,-1.0574135889428335
2016-06-23,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.0205983809917294,0.9939124584017982,0.0,-0.042703477271561166,1.0393946789679724,1,9.0,1,1,-1.0531750038511403,-1.05317500385114
2016-06-24,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.7415280279807193,0.7958731991659702,0.0,-0.9587641244155395,0.8428845548009374,1,20.0,1,1,-0.5629951044235191,-0.562995104423519
2016-06-25,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.8810632044862243,0.8288797423719416,0.0,-1.4676867061621943,0.9122410692128321,1,40.0,1,1,-0.4014302138695524,-0.4014302138695523
2016-06-26,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.8810632044862243,0.7518644748913414,0.0,1.1532645898330773,0.9584787454874284,1,17.0,1,1,-0.9619207601123256,-0.9619207601123255
2016-06-27,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.846179410359848,1.0379211826764265,0.0,0.2880962008637643,0.6579338497025519,1,12.0,1,1,-1.2778200137108995,-1.2778200137108993
2016-06-29,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.7880397534825542,0.6198383020674563,0.0,-1.3659021898128632,0.8544439738695866,1,16.0,1,1,-0.9566848608814101,-0.9566848608814099
2016-06-30,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.0671101064935644,0.8288797423719416,0.0,-1.2386715443761995,1.2243453840663578,1,16.0,1,1,-0.9322506644704707,-0.9322506644704706
2016-07-01,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.2880408026272812,1.2799691661868833,0.0,0.7715726535230862,1.2821424794096035,1,8.0,1,1,1.6221201746119192,1.6221201746119192
2016-07-02,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.5205994301364563,1.5330193307659963,0.0,1.5349565261430682,1.443974346370691,1,10.0,1,1,1.7263395021606198,1.7263395021606198
2016-07-03,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.5554832242628327,1.4560040632853963,0.0,1.2041568480077425,1.640484470537726,1,20.0,1,1,0.4250938790106938,0.42509387901069384
2016-07-04,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.5903670183892087,1.5440215118346536,0.0,1.000587815309081,1.6173656324004277,1,14.0,1,1,-0.0805443895748686,-0.0805443895748685
2016-07-05,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,1.5903670183892087,1.731058590001824,0.0,1.4331720097937373,1.548009117988533,1,3.0,1,1,0.3565285319391801,0.3565285319391802
2016-07-06,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.48571563601008,1.4009931579421107,0.0,1.0514800734837462,1.5133308607825857,1,6.0,1,1,0.6577174019842291,0.6577174019842292
2016-07-07,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.5554832242628327,1.555023692903311,0.0,1.3568336225317388,1.5711279561258311,1,15.0,1,1,0.6138355798584604,0.6138355798584605
2016-07-08,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.2531570085009047,1.070927725882398,0.0,-1.493132835249527,1.2243453840663578,1,20.0,1,1,1.4869841087473359,1.4869841087473359
2016-07-09,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.9392028613635182,0.7188579316853705,0.0,-1.2132254152888668,1.0625135171052706,1,25.0,1,1,1.6861976080569336,1.6861976080569336
2016-07-10,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.3810642536309512,1.3129757093928542,0.0,0.3898807172130953,1.3861772510274457,1,16.0,1,1,0.5303105206986165,0.5303105206986166
2016-07-11,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.4624597732591627,1.4450018822167399,0.0,-0.042703477271561166,1.5364496989198837,1,10.0,1,1,-0.11370508470400065,-0.11370508470400055
2016-07-13,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.3694363222554924,1.0379211826764265,0.0,-1.4676867061621943,1.548009117988533,1,6.0,1,1,0.41462208054886257,0.4146220805488627
2016-07-14,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.3112966653781986,1.3349800715301687,0.0,0.0845271681651025,1.432414927302042,1,9.0,1,1,0.558235316596833,0.558235316596833
2016-07-15,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.0787380378690232,0.8178775613032843,0.0,-1.4422405770748614,1.2821424794096035,1,22.0,1,1,1.3458641580474204,1.3458641580474204
2016-07-16,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.2415290771254457,1.202953898706283,0.0,-0.32261089723222136,1.212785964997709,1,19.0,1,1,1.6470530280924696,1.6470530280924696
2016-07-17,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.3926921850064098,1.1589451744316548,0.0,-1.2895638025508651,1.45553376543934,1,17.0,1,1,1.0312115471228742,1.0312115471228744
2016-07-18,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.4043201163818688,1.3239778904615114,1.0,1.1532645898330773,1.3977366700960945,1,7.0,1,1,0.01594575339486149,0.015945753394861595
2016-07-20,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.3578083908800334,1.5110149686286818,0.0,1.9420945915403918,1.2359048031350073,1,16.0,1,1,0.4527693463741047,0.4527693463741048
2016-07-21,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.3229245967536574,1.3349800715301687,0.0,0.7715726535230862,1.247464222203656,1,3.0,1,1,0.5996238533745466,0.5996238533745467
2016-07-22,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.3578083908800334,1.5220171496973391,0.0,1.0260339443964137,1.247464222203656,1,14.0,1,1,1.3882500089643561,1.3882500089643564
2016-07-23,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.2996687340027395,1.3459822525988252,0.0,1.0769262025710788,1.2937018984782527,1,24.0,1,1,1.5984339638053962,1.5984339638053962
2016-07-24,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.2415290771254457,1.1919517176376258,0.0,-0.27171863905755583,1.2821424794096035,1,15.0,1,1,0.410383495457169,0.4103834954571691
2016-07-25,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.2647849398763638,1.1039342690883693,0.0,-1.1877792862015342,1.4786526035766383,1,4.0,1,1,-0.017713598803881566,-0.017713598803881462
2016-07-27,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.346180459504575,1.3349800715301687,0.0,0.2626500717764317,1.3283801556842,1,13.0,1,1,0.6041117670010457,0.6041117670010459
2016-07-28,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.4624597732591627,1.411995339010768,0.0,-0.32261089723222136,1.4786526035766383,1,7.0,1,1,0.7539582164191537,0.7539582164191537
2016-07-29,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.4508318418837036,1.4229975200794254,0.0,0.5934497499117569,1.432414927302042,1,18.0,1,1,1.552308184866378,1.552308184866378
2016-07-30,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.5438552928873739,1.6760476846585384,0.0,1.560402655230401,1.6058062133317785,1,19.0,1,1,1.6310960018649172,1.6310960018649172
2016-07-31,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.5671111556382913,1.621036779315253,0.0,1.2041568480077425,1.6058062133317785,1,18.0,1,1,0.4403029196338295,0.4403029196338296
2016-08-01,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.6252508125155851,1.5770280550406246,0.0,1.1532645898330773,1.5826873751944803,1,8.0,1,1,-0.05411556488548517,-0.054115564885485065
2016-08-02,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,1.5671111556382913,1.5330193307659963,0.0,0.0845271681651025,1.640484470537726,1,2.0,1,1,0.18274654317974376,0.18274654317974384
2016-08-03,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.5554832242628327,1.588030236109282,0.0,0.5934497499117569,1.524890279851235,1,10.0,1,1,0.4831874276203762,0.4831874276203763
2016-08-04,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.6485066752665025,1.7420607710704812,0.0,1.000587815309081,1.5595685370571823,1,8.0,1,1,0.5682084579890532,0.5682084579890532
2016-08-05,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.6485066752665025,1.731058590001824,0.0,0.8733571698724173,1.7098409849496203,1,17.0,1,1,1.2735588829538242,1.2735588829538242
2016-08-06,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.6136228811401265,1.7970716764137669,0.0,0.31354232995109693,1.7445192421555678,1,17.0,1,1,1.1109966782606355,1.1109966782606358
2016-08-07,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.6717625380174204,1.7860694953451095,0.0,1.331387493444406,1.6289250514690767,1,20.0,1,1,0.3079094676521068,0.3079094676521069
2016-08-08,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.7299021948947142,1.731058590001824,0.0,1.6112949134050663,1.6982815658809716,1,11.0,1,1,-0.041649138145209964,-0.04164913814520985
2016-08-09,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,1.6601346066419616,1.621036779315253,0.0,1.1532645898330773,1.7098409849496203,1,3.0,1,1,0.5168467798191193,0.5168467798191193
2016-08-10,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.5322273615119149,1.6100345982465964,0.0,1.560402655230401,1.5133308607825857,1,14.0,1,1,1.1907818093983968,1.190781809398397
2016-08-11,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.5089714987609975,1.7200564089331676,1.0,1.6876333006670645,1.339939574752849,1,13.0,1,1,0.9823431543009955,0.9823431543009955
2016-08-12,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.5554832242628327,1.6320389603839103,0.0,1.763971687929063,1.443974346370691,1,11.0,1,1,0.6918754112525832,0.6918754112525832
2016-08-13,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.6136228811401265,1.6430411414525674,1.0,1.5349565261430682,1.5711279561258311,1,17.0,1,1,0.8033252663106435,0.8033252663106436
2016-08-14,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.57873908701375,1.6430411414525674,1.0,0.8733571698724173,1.5942467942631293,1,22.0,1,1,0.1074493256684815,0.1074493256684816
2016-08-17,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.474087704634621,1.4339997011480825,0.0,-0.7297489626295449,1.5017714417139367,1,8.0,1,1,0.17077877350907955,0.17077877350907966
2016-08-18,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.636878743891044,1.698052046795853,0.0,0.0845271681651025,1.5942467942631293,1,5.0,1,1,0.35578054633476364,0.3557805463347637
2016-08-19,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.7182742635192552,1.9290978492376525,0.0,0.4407729753877606,1.7214004040182695,1,16.0,1,1,1.2488753580080794,1.2488753580080794
2016-08-20,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.788041851772008,1.8740869438943668,0.0,1.1532645898330773,1.6982815658809716,1,14.0,1,1,1.1700875410095402,1.1700875410095402
2016-08-21,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.7531580576456316,1.7970716764137669,0.0,1.3059413643570736,1.756078661224217,1,22.0,1,1,0.1790066151576612,0.17900661515766128
2016-08-22,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.7299021948947142,1.731058590001824,0.0,0.4916652335624261,1.84855401377341,1,22.0,1,1,-0.6175980535459245,-0.6175980535459243
2016-08-24,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.5322273615119149,1.6430411414525674,0.0,-0.5007338008435503,1.5942467942631293,1,8.0,1,1,0.4398042625642185,0.43980426256421856
2016-08-25,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.5671111556382913,1.6870498657271957,0.0,0.7461265244357537,1.5595685370571823,1,17.0,1,1,0.5265705926765339,0.526570592676534
2016-08-26,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.57873908701375,1.621036779315253,0.0,1.0514800734837462,1.5826873751944803,1,27.0,1,1,1.4485875143872882,1.4485875143872882
2016-08-27,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.3112966653781986,1.2799691661868833,0.0,0.059081039077769626,1.443974346370691,1,21.0,1,1,1.4907240367694183,1.4907240367694183
2016-08-28,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.2182732143745283,1.268966985118226,0.0,-0.7551950917168777,1.2705830603409547,1,54.0,1,1,0.5475141896001963,0.5475141896001964
2016-08-29,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.9624587241144357,0.8398819234405984,0.0,-1.493132835249527,0.9469193264187795,1,8.0,1,1,-0.23562673822389216,-0.23562673822389205
2016-08-30,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,0.9857145868653531,0.8398819234405984,0.0,1.0769262025710788,0.9815975836247269,1,1.0,1,1,0.2946950553074151,0.2946950553074152
2016-08-31,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.3229245967536574,1.2249582608435972,0.0,1.6367410424923992,1.3977366700960945,1,13.0,1,1,0.5821708559381613,0.5821708559381614
2016-09-01,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.3694363222554924,1.3239778904615114,0.0,1.1787107189204098,1.2590236412723053,1,11.0,1,1,0.318879923183549,0.3188799231835491
2016-09-02,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.3810642536309512,1.4890106064913682,0.0,1.280495235269741,1.2359048031350073,1,30.0,1,1,1.1244604191401328,1.1244604191401328
2016-09-03,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.48571563601008,1.4670062443540535,0.0,-0.09359573544622667,1.443974346370691,1,19.0,1,1,1.5139115905063303,1.5139115905063303
2016-09-04,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.5205994301364563,1.5660258739719675,0.0,0.4407729753877606,1.5017714417139367,1,10.0,1,1,0.22388575142265194,0.22388575142265202
2016-09-05,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.3112966653781986,1.2249582608435972,0.0,-0.8315334789788759,1.443974346370691,1,11.0,1,1,-0.17479057573134915,-0.17479057573134904
2016-09-07,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.4624597732591627,1.555023692903311,0.0,0.6443420080864226,1.3861772510274457,1,10.0,1,1,0.35927114582204067,0.3592711458220408
2016-09-08,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.195017351623611,0.9058950098525412,0.0,-1.2132254152888668,1.2821424794096035,1,18.0,1,1,0.4577559170702148,0.4577559170702149
2016-09-09,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.0787380378690232,1.0599255448137406,0.0,0.0845271681651025,1.1896671268604104,1,16.0,1,1,1.3363896737248113,1.3363896737248113
2016-09-10,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.0787380378690232,1.1919517176376258,0.0,1.3568336225317388,0.9700381645560777,1,22.0,1,1,1.675975138129908,1.675975138129908
2016-09-11,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.2531570085009047,1.3679866147361397,0.0,0.31354232995109693,1.1896671268604104,1,27.0,1,1,0.5170961083539248,0.5170961083539248
2016-09-12,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.3112966653781986,1.1699473555003117,0.0,-1.1368870280268686,1.2937018984782527,1,14.0,1,1,-0.16057884924743543,-0.16057884924743532
2016-09-13,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,1.0089704496162706,0.6308404831361135,0.0,-1.493132835249527,1.2590236412723053,1,2.0,1,1,0.1849904999929933,0.18499049999299338
2016-09-14,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.0438542437426468,0.8288797423719416,0.0,-1.2641176734635322,1.2359048031350073,1,11.0,1,1,0.44853076128241115,0.4485307612824112
2016-09-15,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,1.0438542437426468,0.8508841045092557,0.0,-1.009656382590205,1.1781077077917617,1,12.0,1,1,0.6651972580283942,0.6651972580283944
2016-09-16,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,1.1601335574972345,1.180949536568969,0.0,-0.47528767175621767,1.1549888696544635,1,28.0,1,1,1.2910118803902095,1.2910118803902095
2016-09-17,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.3694363222554924,1.2139560797749405,0.0,-0.5007338008435503,1.443974346370691,1,33.0,1,1,1.5994312779446183,1.5994312779446183
2016-09-18,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.0787380378690232,0.806875380234627,0.0,-1.493132835249527,1.2243453840663578,1,30.0,1,1,0.8135477362376692,0.8135477362376693
2016-09-19,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.9043190672371418,0.6418426642047704,1.0,-1.493132835249527,0.9584787454874284,1,20.0,1,1,-0.16257347752587947,-0.16257347752587936
2016-09-21,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.7647838907316368,0.6748492074107418,0.0,-1.4422405770748614,0.9122410692128321,1,42.0,1,1,0.9521744015895295,0.9521744015895296
2016-09-22,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.7996676848580131,0.696853569548056,1.0,-1.3659021898128632,1.0278352598993232,1,27.0,1,1,0.5078709525661211,0.5078709525661212
2016-09-23,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.7880397534825542,0.6748492074107418,0.0,-1.0859947698522032,0.9815975836247269,1,37.0,1,1,0.8290061053956105,0.8290061053956105
2016-09-24,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.7299000966052603,0.5428230345868565,0.0,-1.1877792862015342,0.8660033929382359,1,26.0,1,1,1.4483381858524826,1.4483381858524826
2016-09-25,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.1252497633708582,1.1149364501570262,0.0,-0.449841542668885,1.131870031517165,1,27.0,1,1,0.4522706893044937,0.4522706893044938
2016-09-26,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,1.0787380378690232,1.0599255448137406,0.0,-0.7806412208042105,1.120310612448516,1,21.0,1,1,-0.008239114481272408,-0.008239114481272306
2016-09-28,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.1717614888726935,0.982910277333141,0.0,-1.3659021898128632,1.3052613175469017,1,26.0,1,1,0.48468339882920924,0.48468339882920936
2016-09-29,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.7880397534825542,0.6308404831361135,0.0,-1.493132835249527,0.9122410692128321,1,10.0,1,1,0.5657151726409981,0.5657151726409981
2016-09-30,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.7531559593561779,0.8178775613032843,0.0,-0.3735031554068866,0.7619686213203937,1,13.0,1,1,1.49396530772189,1.49396530772189
2016-10-01,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.9392028613635182,0.7848710180973129,0.0,-1.009656382590205,0.9931570026933758,1,30.0,1,1,1.5166542043891909,1.5166542043891909
2016-10-02,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,1.2415290771254457,1.1699473555003117,0.0,0.23720394268909878,1.2937018984782527,1,22.0,1,1,0.4148714090836681,0.41487140908366815
2016-10-03,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.8926911358616829,0.773868837028656,0.0,-1.493132835249527,0.9469193264187795,1,16.0,1,1,-0.30668537064346085,-0.30668537064346074
2016-10-05,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,1.0205983809917294,0.9278993719898554,0.0,-1.2895638025508651,0.9353599073501303,1,8.0,1,1,0.14185666347164108,0.14185666347164116
2016-10-06,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.9043190672371418,0.9058950098525412,0.0,0.6952342662610879,0.8775628120068847,1,9.0,1,1,0.4562599458613818,0.45625994586138185
2016-10-07,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.7066442338543429,0.773868837028656,0.0,0.5680036208244242,0.5423396590160608,1,18.0,1,1,1.2389022166158592,1.2389022166158592
2016-10-08,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,1.1717614888726935,1.1589451744316548,0.0,-0.3989492844942195,1.0625135171052706,1,20.0,1,1,1.406450992005158,1.406450992005158
2016-10-09,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.6368766456015902,0.7298601127540274,0.0,-0.6279644462802141,0.5538990780847096,1,35.0,1,1,0.9289868478526176,0.9289868478526176
