visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-12-12,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-1.0313608384324524,-1.1224426869152464,0.0,-0.5059895443230388,-1.0901442400434447,1,25.0,1,1,-0.9592498764410822,-0.9592498764410821
2016-12-13,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-0.7187963428116949,-0.781206252775889,0.0,-1.434602242781211,-0.5610740319829429,1,19.0,1,1,-0.399446378276982,-0.3994463782769818
2016-12-15,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.1764800685420898,-1.2105037021770162,0.0,0.1573052402899415,-1.079121944042184,1,30.0,1,1,0.3267851869088777,0.3267851869088779
2016-12-16,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.3104362809509857,-1.3866257327005553,0.0,-0.10801267355525061,-1.178322608053528,1,32.0,1,1,1.8426494856698388,1.842649485669839
2016-12-17,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-0.9978717853302285,-0.9903511640225919,0.0,0.1838370316744606,-1.1452557200497469,1,39.0,1,1,2.8077161340492625,2.807716134049263
2016-12-18,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-0.8304265198191083,-0.8032215065913315,0.0,0.9267271904409987,-0.9468543920270587,1,39.0,1,1,0.2781536088830389,0.2781536088830391
2016-12-19,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-0.7969374667168843,-0.781206252775889,0.0,0.9267271904409987,-0.8366314320144542,1,30.0,1,1,-0.4401528102541656,-0.4401528102541654
2016-12-20,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-0.6294922012057641,-0.7371757451450042,0.0,-1.2223479117050575,-0.5390294399804221,1,26.0,1,1,0.2522167672692582,0.25221676726925835
2016-12-22,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-0.026689245365731744,-0.054702876866289406,0.0,-1.434602242781211,-0.05404841592496223,1,32.0,1,1,1.8577793099445443,1.8577793099445445
2016-12-23,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-0.6406552189065055,-0.5940765953446285,1.0,-0.5059895443230388,-0.7815199520081519,1,39.0,1,1,1.384792184404349,1.3847921844043491
2016-12-24,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-0.9532197145272631,-1.0343816716534768,0.0,-0.5059895443230388,-0.8476537280157146,1,37.0,1,1,1.6149816537266526,1.6149816537266528
2016-12-25,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-0.9197306614250389,-0.9132977756685436,0.0,0.7940682335184026,-0.9358320960257983,1,33.0,1,1,0.0036553684705264537,0.0036553684705266216
2016-12-26,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-0.7187963428116949,-0.7371757451450042,0.0,-1.434602242781211,-0.7264084720018497,1,33.0,1,1,-0.12530837177577203,-0.1253083717757719
2016-12-27,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-0.6294922012057641,-0.36291643028248327,0.0,-1.3550068686276535,-0.9468543920270587,1,27.0,1,1,0.6106495090152554,0.6106495090152556
2016-12-29,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.2657842101480206,-1.2985647174387858,1.0,-0.9570299978598654,-1.22241179205857,1,33.0,1,1,1.3267945246846449,1.326794524684645
2016-12-30,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.2434581747465379,-1.1664731945461313,1.0,0.024646283367345447,-1.1562780160510073,1,32.0,1,1,0.5829114978449622,0.5829114978449623
2016-12-31,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.0983389446369005,-0.9683359102071496,1.0,0.7144728593648448,-1.1673003120522678,1,25.0,1,1,-2.1970135956765056,-2.1970135956765056
2017-01-03,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-0.7522853959139189,-0.7151604913295618,1.0,0.4226231541351336,-0.7374307680031101,1,19.0,1,1,-2.2625761675335627,-2.2625761675335623
2017-01-04,air_694571ea13fb9e0e,0,0,0,0,0,0,1,-0.8639155729213323,-0.7371757451450042,0.0,0.5022185282886912,-0.9799212800308401,1,13.0,1,1,-1.8126440123167278,-1.8126440123167278
2017-01-05,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.0648498915346765,-1.144457940730689,0.0,0.3164959885970567,-0.8696983200182355,1,36.0,1,1,-1.2351890524988047,-1.2351890524988045
2017-01-06,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.087175926936159,-1.0563969254689192,0.0,0.343027779981576,-0.9688989840295795,1,33.0,1,1,-0.007511882779851349,-0.007511882779851181
2017-01-07,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.1318279977391243,-1.1774808214538524,0.0,0.5022185282886912,-1.2113894960573095,1,35.0,1,1,0.7565442430927719,0.756544243092772
2017-01-08,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-1.0536868738339351,-1.2545342098079009,0.0,-1.434602242781211,-0.8256091360131937,1,29.0,1,1,-0.3241574908147574,-0.32415749081475725
2017-01-09,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-0.8750785906220737,-0.9132977756685436,1.0,-0.3733305874004427,-0.8476537280157146,1,28.0,1,1,-1.1825949014486383,-1.182594901448638
2017-01-10,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-0.8304265198191083,-0.8142291334990527,0.0,0.23690061444349908,-0.8476537280157146,1,33.0,1,1,-1.1112685870107413,-1.111268587010741
2017-01-12,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.187643086242831,-1.2765494636233432,0.0,-0.028417299401693023,-1.2113894960573095,1,28.0,1,1,-0.8126346745409607,-0.8126346745409605
2017-01-13,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.2211321393450552,-1.2325189559924585,0.0,0.343027779981576,-1.1342334240484864,1,20.0,1,1,0.7046705598652104,0.7046705598652107
2017-01-14,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.6006747411702609,-1.5627477632240947,0.0,0.343027779981576,-1.6743259281102485,1,26.0,1,1,1.1401933586299449,1.140193358629945
2017-01-15,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-1.7569569889806393,-1.7168545399321915,0.0,0.6348774852112873,-1.7514820001190716,1,30.0,1,1,-0.7841761955480624,-0.7841761955480623
2017-01-16,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-1.51137059956433,-1.4746867479623251,0.0,0.6879410679803257,-1.4097908240799975,1,35.0,1,1,-1.303993729557584,-1.3039937295575839
2017-01-17,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.377414387155434,-1.2655418367156221,0.0,-0.16107625632428907,-1.365701640074956,1,34.0,1,1,-0.7975048502662553,-0.7975048502662552
2017-01-19,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.0983389446369005,-1.0894198061920828,0.0,-0.5059895443230388,-1.0460550560384028,1,19.0,1,1,-0.40268848347870456,-0.4026884834787044
2017-01-20,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.3327623163524687,-1.3425952250696704,0.0,-0.7447756667837117,-1.22241179205857,1,23.0,1,1,0.7392530153502515,0.7392530153502516
2017-01-21,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.3662513694546925,-1.4196486134237192,0.0,0.2634324058280184,-1.2444563840610907,1,24.0,1,1,1.6193044606622828,1.619304460662283
2017-01-22,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-1.3885774048561754,-1.3976333596082766,0.0,-1.301943285858615,-1.365701640074956,1,28.0,1,1,-0.4959890665060546,-0.49598906650605445
2017-01-23,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-1.6899788827761915,-1.6398011515781432,0.0,-0.39986237878496195,-1.5310360800938627,1,21.0,1,1,-1.3191235538322894,-1.3191235538322892
2017-01-24,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.6006747411702609,-1.5627477632240947,0.0,-0.5059895443230388,-1.5089914880913415,1,25.0,1,1,-0.6847516360285697,-0.6847516360285696
2017-01-26,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.3997404225569166,-1.2105037021770162,0.0,1.21857689567071,-1.4979691920900813,1,30.0,1,1,-0.1861879027858962,-0.18618790278589603
2017-01-27,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.0313608384324524,-0.8582596411299376,0.0,-0.2937352132468851,-1.2113894960573095,1,29.0,1,1,1.167210901977633,1.167210901977633
2017-01-28,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.0090348030309697,-1.0674045523766402,0.0,1.112449730132633,-1.0570773520396632,1,22.0,1,1,1.871107964662737,1.8711079646627373
2017-01-29,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-1.020197820731711,-1.1334503138229677,0.0,-0.903966415090827,-1.1342334240484864,1,31.0,1,1,-0.12638907350967957,-0.1263890735096794
2017-01-30,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-0.8527525552205909,-0.6821376106063981,0.0,-0.7978392495527501,-1.0570773520396632,1,30.0,1,1,-1.2308662455631745,-1.2308662455631745
2017-01-31,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.4332294756591408,-1.4746867479623251,0.0,-0.05494909078621214,-1.3105901600686536,1,28.0,1,1,-0.6584545605034865,-0.6584545605034864
2017-02-02,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.2546211924472792,-1.2325189559924585,0.0,0.1307734489054224,-1.266500976063612,1,31.0,1,1,-0.5003118734416847,-0.5003118734416846
2017-02-03,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.0090348030309697,-0.8802748949453799,0.0,0.05117807475186456,-0.9799212800308401,1,29.0,1,1,0.7129559398251683,0.7129559398251684
2017-02-04,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.087175926936159,-1.0784121792843617,0.0,1.21857689567071,-1.178322608053528,1,30.0,1,1,1.702878728084465,1.7028787280844653
2017-02-05,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-0.9867087676294871,-1.100427433099804,0.0,-1.434602242781211,-0.8586760240169751,1,28.0,1,1,-0.5939726903803373,-0.5939726903803371
2017-02-06,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-1.087175926936159,-0.9903511640225919,0.0,0.07770986613638392,-1.123211128047226,1,22.0,1,1,-1.2712124436290557,-1.2712124436290555
2017-02-07,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.4220664579583993,-1.5517401363163734,0.0,-0.7182438753991924,-1.2554786800623514,1,23.0,1,1,-0.7722884764750796,-0.7722884764750795
2017-02-09,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.444392493359882,-1.5957706439472583,0.0,-1.408070451396692,-1.2775232720648722,1,17.0,1,1,-0.6263937423975632,-0.626393742397563
2017-02-10,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.5336966349658125,-1.4746867479623251,0.0,0.3164959885970567,-1.4979691920900813,1,20.0,1,1,0.9856530106811681,0.9856530106811683
2017-02-11,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.5895117234695193,-1.4636791210546038,1.0,0.36955957136609513,-1.520013784092602,1,32.0,1,1,1.5638284383216963,1.5638284383216965
2017-02-12,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-1.5002075818635887,-1.3425952250696704,0.0,0.21036882305897997,-1.520013784092602,1,22.0,1,1,-0.27912825190194374,-0.27912825190194357
2017-02-13,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-1.3327623163524687,-1.2325189559924585,0.0,-0.2937352132468851,-1.299567864067393,1,30.0,1,1,-1.1274791130193542,-1.127479113019354
2017-02-14,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.3550883517539511,-1.2655418367156221,0.0,0.1307734489054224,-1.299567864067393,1,42.0,1,1,-0.5179633350955077,-0.5179633350955075
2017-02-16,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-1.0090348030309697,-0.7371757451450042,0.0,0.9001953990564796,-1.2554786800623514,1,19.0,1,1,0.012661216253089198,0.012661216253089367
2017-02-17,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-0.6741442720087295,-0.7041528644218407,0.0,-1.434602242781211,-0.5941409199867244,1,28.0,1,1,1.1153372187500716,1.1153372187500719
2017-02-18,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.0313608384324524,-1.199496075269295,0.0,-0.532521335707558,-0.9358320960257983,1,32.0,1,1,1.7846518259501347,1.784651825950135
2017-02-19,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-1.187643086242831,-1.2655418367156221,0.0,1.4042994353623441,-1.266500976063612,1,34.0,1,1,-0.12278673439665448,-0.12278673439665432
2017-02-20,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-0.8081004844176255,-0.6491147298832346,0.0,-1.408070451396692,-1.0680996480409237,1,25.0,1,1,-1.298229986976744,-1.2982299869767437
2017-02-21,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.444392493359882,-1.353602851977392,0.0,-0.5855849184765963,-1.299567864067393,1,32.0,1,1,-0.47185339444878643,-0.47185339444878627
2017-02-23,air_694571ea13fb9e0e,0,0,0,0,1,0,0,-0.6294922012057641,-0.6601223567909558,0.0,-1.434602242781211,-0.7815199520081519,1,35.0,1,1,-0.08928498064552107,-0.0892849806455209
2017-02-24,air_694571ea13fb9e0e,1,0,0,0,0,0,0,-1.2434581747465379,-1.2435265829001798,0.0,-0.6386485012456349,-1.1562780160510073,1,26.0,1,1,1.2507851693998153,1.2507851693998155
2017-02-25,air_694571ea13fb9e0e,0,0,1,0,0,0,0,-1.1429910154398657,-1.100427433099804,0.0,1.1389815215171522,-1.266500976063612,1,30.0,1,1,2.0962541592268056,2.096254159226806
2017-02-26,air_694571ea13fb9e0e,0,0,0,1,0,0,0,-0.9978717853302285,-1.0013587909303132,0.0,0.6614092765958066,-1.101166536044705,1,35.0,1,1,0.0865091680701037,0.08650916807010386
2017-02-27,air_694571ea13fb9e0e,0,1,0,0,0,0,0,-1.1318279977391243,-1.144457940730689,0.0,1.1389815215171522,-1.0570773520396632,1,22.0,1,1,-0.9754604024496951,-0.975460402449695
2017-02-28,air_694571ea13fb9e0e,0,0,0,0,0,1,0,-1.1653170508413486,-1.1334503138229677,0.0,1.430831226746864,-1.2003672000560492,1,32.0,1,1,-0.36162181759021844,-0.3616218175902183
