visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,total_area_visitors,total_genre_visitors
2016-11-13,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.294490880669468,-0.2219184358484834,0.0,0.6630250322845703,-0.3857630368351022,1,5.0,1,1,-0.41785708143016403,-0.4178570814301641
2016-11-14,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.2829128626529765,-0.44174236061704925,0.0,-1.3619978967370037,-0.12009468938948077,1,8.0,1,1,-1.4727633724325495,-1.4727633724325497
2016-11-15,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.09766457438911177,-0.1409306740916435,0.0,-0.9356772801008829,0.012739484333329852,1,35.0,1,1,-0.9566323151767562,-0.9566323151767563
2016-11-16,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-0.4218490788508748,-0.6615662853856147,0.0,-1.2021276654984585,-0.20865080520468798,1,22.0,1,1,-0.3573424718426845,-0.35734247184268453
2016-11-17,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-0.4102710608343833,-0.2566274766014149,0.0,0.7962502249833581,-0.5296667250348138,1,25.0,1,1,-0.30619786632036305,-0.3061978663203631
2016-11-18,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-0.5607852950487732,-0.5574391631268206,0.0,1.0360555718411761,-0.7178484711421289,1,33.0,1,1,1.025123544604187,1.025123544604187
2016-11-19,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.7344555652961462,-0.9855173324129747,0.0,-1.3619978967370037,-0.5185972105579129,1,34.0,1,1,1.5463300207286077,1.546330020728608
2016-11-20,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.294490880669468,-0.01366419133089523,0.0,0.4765097625062676,-0.4079020657889039,1,10.0,1,1,-0.1594011359662191,-0.15940113596621916
2016-11-21,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.4102710608343833,-0.673135965636592,0.0,-1.3619978967370037,-0.2639983775891924,1,20.0,1,1,-1.366569993027424,-1.3665699930274242
2016-11-22,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.2481788086035018,-0.1409306740916435,0.0,0.4232196854267524,-0.2529288631122914,1,29.0,1,1,0.6749196426689021,0.6749196426689023
2016-11-23,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-0.5492072770322817,-0.673135965636592,1.0,-1.3353528581972463,-0.4521801236965075,1,52.0,1,1,-0.22421033075022948,-0.2242103307502295
2016-11-24,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.5449168264505535,-1.3788864609461973,0.0,-1.3619978967370037,-1.2934632239409753,1,20.0,1,1,-1.1807315790684547,-1.1807315790684547
2016-11-25,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.2207323219887907,-1.1243534954247,0.0,1.115990687460449,-1.3598803108023805,1,53.0,1,1,0.88574473413496,0.88574473413496
2016-11-26,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.9081258355435192,-0.8582508496522262,0.0,0.3699296083472373,-1.0388643909722546,1,61.0,1,1,1.8754514135172868,1.875451413517287
2016-11-27,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.641831421164214,-0.7772630878953861,0.0,-1.228772704038216,-0.44111060921960665,1,17.0,1,1,-0.5381054669330266,-0.5381054669330267
2016-11-28,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.5839413310817564,-0.7541237273934319,0.0,-0.4827116249250045,-0.3525544934043994,1,7.0,1,1,-1.3189391390295369,-1.318939139029537
2016-11-29,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.6534094391807055,-0.7194146866405003,0.0,0.1567693000291769,-0.5628752684655164,1,29.0,1,1,-0.6466413473544416,-0.6466413473544417
2016-11-30,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-0.8502357454610615,-1.0086566929149288,0.0,-0.056391008288883486,-0.8617521593418406,1,39.0,1,1,-0.39755540595565475,-0.3975554059556548
2016-12-01,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-0.7112995292631632,-0.46488172111900344,0.0,-0.5360017020045196,-0.7399875000959306,1,53.0,1,1,-0.5068721200491662,-0.5068721200491663
2016-12-02,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-0.5376292590157902,-0.5805785236287748,0.0,0.9028303791423884,-0.4300410947427058,1,50.0,1,1,1.1605981867129316,1.1605981867129318
2016-12-03,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.6186753851312308,-0.5342998026248662,0.0,0.4232196854267524,-0.7621265290497324,1,21.0,1,1,2.3435611999391446,2.343561199939145
2016-12-04,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.5260512409992987,-0.5227301223738892,0.0,0.5564448781255402,-0.5850142974193182,1,22.0,1,1,-0.3292324596472101,-0.32923245964721015
2016-12-05,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.3986930428178918,-0.2566274766014149,0.0,0.6630250322845703,-0.49645818160411115,1,32.0,1,1,-1.2502257758850441,-1.2502257758850441
2016-12-06,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.6186753851312308,-0.39546363961314046,0.0,0.9028303791423884,-0.6182228408500209,1,22.0,1,1,-0.7477593078909396,-0.7477593078909397
2016-12-07,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.0007499796754515,-1.078074774420792,0.0,-0.9623223186406404,-0.8506826448649396,1,57.0,1,1,-0.18438781347330743,-0.1843878134733075
2016-12-08,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-0.8733917814940447,-0.765693407644409,0.0,0.9294754176821458,-1.0610034199260565,1,39.0,1,1,-0.01065232143183389,-0.010652321431833912
2016-12-09,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-0.5839413310817564,-0.3607545988602094,0.0,1.0094105333014187,-0.9724473041108496,1,67.0,1,1,1.8125943029135176,1.8125943029135179
2016-12-10,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.8849697995105362,-0.9623779719110205,0.0,0.9561204562219033,-0.7731960435266334,1,17.0,1,1,2.5742975500436636,2.574297550043664
2016-12-11,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.0817961057908922,-1.112783815173723,0.0,0.9827654947616612,-1.005655847541552,1,16.0,1,1,0.19158359964116228,0.19158359964116228
2016-12-12,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.0586400697579093,-1.1590625361776317,0.0,0.6363799937448128,-1.1052814778336602,1,81.0,1,1,-1.04525693695971,-1.0452569369597102
2016-12-13,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.7807676373621123,-0.603717884130729,0.0,-0.6958719332430648,-1.0167253620184529,1,7.0,1,1,-0.43854917374072155,-0.4385491737407216
2016-12-14,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-0.9312818715765023,-1.0665050941698144,0.0,-1.2820627811177312,-0.8064045869573361,1,50.0,1,1,0.24350903883558023,0.24350903883558023
2016-12-15,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.1512642138898415,-1.2053412571815403,0.0,0.4765097625062676,-1.0499339054491557,1,54.0,1,1,0.3485311677325609,0.3485311677325609
2016-12-16,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.3133564661207229,-1.2400502979344716,0.0,0.9294754176821458,-1.22704613707957,1,86.0,1,1,1.9914052138236187,1.991405213823619
2016-12-17,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-1.093374123807384,-0.8582508496522262,0.0,1.0360555718411761,-1.3930888542330833,1,69.0,1,1,3.037331917596894,3.0373319175968945
2016-12-18,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.9197038535600108,-0.6499966051346376,0.0,0.6630250322845703,-1.0388643909722546,1,7.0,1,1,0.2958248948660464,0.2958248948660464
2016-12-19,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.7112995292631632,-0.5574391631268206,0.0,0.8495403020628735,-0.8728216738187414,1,31.0,1,1,-0.4826662762141744,-0.48266627621417446
2016-12-20,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.7576116013291293,-0.6962753261385461,0.0,-0.42942154784548936,-0.7399875000959306,1,90.0,1,1,0.26771488267057203,0.26771488267057203
2016-12-21,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-0.6534094391807055,-0.4070333198641177,0.0,0.7163151093640855,-0.8174741014342369,1,106.0,1,1,0.8646622249883542,0.8646622249883543
2016-12-22,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-0.17871070050455265,-0.036803551832849425,0.0,-0.6958719332430648,-0.6625008987576245,1,97.0,1,1,2.0078027209376454,2.0078027209376454
2016-12-23,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-0.2481788086035018,-0.106221633338712,1.0,-0.21626123952742896,-0.4521801236965075,1,62.0,1,1,1.4951854152062862,1.4951854152062865
2016-12-24,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.8733917814940447,-0.9970870126639517,0.0,0.9028303791423884,-0.7953350724804351,1,36.0,1,1,1.7446617734411214,1.7446617734411216
2016-12-25,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.1049521418238755,-1.1590625361776317,0.0,-0.10968108536839864,-0.8949607027725431,1,6.0,1,1,-0.0016727342027240202,-0.0016727342027240424
2016-12-26,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.0702180877744008,-1.101214134922746,0.0,-1.0156123957201555,-0.9724473041108496,1,53.0,1,1,-0.14144196150799937,-0.1414419615079994
2016-12-27,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.5839413310817564,-0.1987790753465292,0.0,-1.3087078196574886,-0.7842655580035343,1,62.0,1,1,0.656179634538586,0.656179634538586
2016-12-28,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.1744202499228245,-1.2863290189383803,0.0,1.0360555718411761,-1.1716985646950655,1,162.0,1,1,1.873889746173094,1.873889746173094
2016-12-29,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.3712465562031806,-1.4483045424520602,1.0,0.023544107330389127,-1.315602252894777,1,38.0,1,1,1.4323283046025173,1.4323283046025173
2016-12-30,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.1744202499228245,-1.1937715769305632,1.0,1.0360555718411761,-1.1052814778336602,1,48.0,1,1,0.6261175381628703,0.6261175381628703
2017-01-04,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-0.8849697995105362,-0.7541237273934319,0.0,0.9561204562219033,-0.9945863330646513,1,51.0,1,1,-1.9701544215580267,-1.970154421558027
2017-01-05,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.093374123807384,-1.1706322164286087,0.0,1.0360555718411761,-0.9835168185877502,1,7.0,1,1,-1.3443162333726735,-1.3443162333726737
2017-01-06,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.3480905201701976,-1.355747100444243,0.0,0.9827654947616612,-1.22704613707957,1,27.0,1,1,-0.01377565612021993,-0.013775656120219954
2017-01-07,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-1.3944025922361638,-1.3673167806952202,0.0,0.9561204562219033,-1.3820193397561824,1,41.0,1,1,0.8142984531381293,0.8142984531381293
2017-01-08,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.4175586282691468,-1.6796981474716028,0.0,-1.3619978967370037,-1.2159766226026691,1,9.0,1,1,-0.35695205500663624,-0.3569520550066363
2017-01-09,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.0354840337249263,-1.089644454671769,1.0,-0.7758070488623375,-0.9724473041108496,1,3.0,1,1,-1.2873153753096283,-1.2873153753096285
2017-01-10,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-0.9312818715765023,-0.9045295706561347,0.0,1.0094105333014187,-1.005655847541552,1,22.0,1,1,-1.2100128417720737,-1.210012841772074
2017-01-11,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.0702180877744008,-1.101214134922746,0.0,1.0360555718411761,-0.9613777896339485,1,34.0,1,1,-0.8719118617542848,-0.8719118617542849
2017-01-12,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.1744202499228245,-0.9739476521619975,0.0,0.8228952635231155,-1.315602252894777,1,24.0,1,1,-0.8863572846880702,-0.8863572846880704
2017-01-13,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.1512642138898415,-0.9045295706561347,0.0,0.4232196854267524,-1.2381156515564709,1,60.0,1,1,0.7580784287471806,0.7580784287471806
2017-01-14,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-1.5912288985165197,-1.6449891067186715,0.0,-0.5093566634647619,-1.536992542432795,1,20.0,1,1,1.230092383529521,1.2300923835295212
2017-01-15,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.7880552047968759,-1.8301039907343057,0.0,0.7962502249833581,-1.6476876872018036,1,5.0,1,1,-0.855514354640258,-0.8555143546402582
2017-01-16,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.4986047543845875,-1.4483045424520602,0.0,1.115990687460449,-1.6144791437711012,1,32.0,1,1,-1.4188858490578902,-1.4188858490578904
2017-01-17,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.2438883580217737,-1.112783815173723,0.0,1.0627006103809336,-1.315602252894777,1,11.0,1,1,-0.8699597775740435,-0.8699597775740436
2017-01-18,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.1975762859558075,-1.182201896679586,0.0,1.0627006103809336,-1.2713241949871736,1,25.0,1,1,-0.4319120875279012,-0.4319120875279013
2017-01-19,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.1281081778568585,-1.112783815173723,0.0,0.13012426148941922,-1.1274205067874619,1,39.0,1,1,-0.44206292526515584,-0.4420629252651559
2017-01-20,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.5217607904175705,-1.9342311129930998,0.0,-1.3619978967370037,-1.1495595357412636,1,6.0,1,1,0.795558445007813,0.7955584450078131
2017-01-21,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-1.185998267939316,-1.101214134922746,0.0,1.1426357260002065,-1.2602546805102728,1,38.0,1,1,1.7493467754737004,1.7493467754737007
2017-01-22,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.1744202499228245,-0.8813902101541804,0.0,1.115990687460449,-1.2934632239409753,1,17.0,1,1,-0.5431808858016539,-0.543180885801654
2017-01-23,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.4059806102526553,-1.4598742227030372,0.0,0.4765097625062676,-1.3709498252792816,1,26.0,1,1,-1.435283356171917,-1.4352833561719172
2017-01-24,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.5796508805000282,-1.4830135832049915,0.0,1.1426357260002065,-1.6034096292942004,1,15.0,1,1,-0.7477593078909396,-0.7477593078909397
2017-01-25,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.4175586282691468,-1.274759338687403,0.0,1.1959258030797213,-1.525923027955894,1,33.0,1,1,-0.34797246777752633,-0.34797246777752644
2017-01-26,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.336512502153706,-1.1359231756756776,0.0,1.1692807645399639,-1.548062056909696,1,23.0,1,1,-0.2074224068001545,-0.20742240680015453
2017-01-27,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-0.8502357454610615,-0.5227301223738892,0.0,0.023544107330389127,-1.2381156515564709,1,59.0,1,1,1.2593736462331402,1.2593736462331402
2017-01-28,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.8965478175270277,-0.8004024483973404,0.0,1.0627006103809336,-0.8838911882956423,1,30.0,1,1,2.0222481438714306,2.022248143871431
2017-01-29,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.9428598895929938,-0.9855173324129747,0.0,-0.5892917790840347,-0.8617521593418406,1,5.0,1,1,-0.14261321201614413,-0.1426132120161442
2017-01-30,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.5723633130652649,-0.1177913135896893,0.0,0.7429601479038431,-0.6514313842807236,1,31.0,1,1,-1.3396312313400944,-1.3396312313400947
2017-01-31,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.185998267939316,-1.2169109374325173,0.0,1.115990687460449,-1.0831424488798584,1,50.0,1,1,-0.719258878859417,-0.7192588788594171
2017-02-01,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.1744202499228245,-1.1474928559266546,0.0,0.5564448781255402,-1.1495595357412636,1,21.0,1,1,-0.5353725490806889,-0.5353725490806889
2017-02-02,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.3480905201701976,-1.251619978185449,0.0,1.1959258030797213,-1.2934632239409753,1,29.0,1,1,-0.547865887834233,-0.5478658878342331
2017-02-03,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.012327997691943,-0.7888327681463634,0.0,1.1959258030797213,-1.2823937094640745,1,27.0,1,1,0.7670580159762904,0.7670580159762904
2017-02-04,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.9197038535600108,-0.8235418088992946,0.0,1.1959258030797213,-0.906030217249444,1,28.0,1,1,1.8399234814368957,1.8399234814368959
2017-02-05,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.0354840337249263,-1.2284806176834944,0.0,-0.6958719332430648,-1.0167253620184529,1,5.0,1,1,-0.6493742652067793,-0.6493742652067794
2017-02-06,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-0.8618137634775532,-0.5574391631268206,0.0,0.263349454188207,-1.027794876495354,1,6.0,1,1,-1.383357916977499,-1.3833579169774992
2017-02-07,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.2207323219887907,-1.2169109374325173,0.0,1.1692807645399639,-1.1495595357412636,1,53.0,1,1,-0.8426305990506656,-0.8426305990506657
2017-02-08,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.13968619587335,-1.101214134922746,0.0,1.1692807645399639,-1.1827680791719664,1,16.0,1,1,-0.358123305514781,-0.35812330551478105
2017-02-09,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.5912288985165197,-1.7491162289774658,0.0,-1.3619978967370037,-1.2823937094640745,1,14.0,1,1,-0.6845117804511223,-0.6845117804511224
2017-02-10,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.3712465562031806,-1.2978986991893573,0.0,-0.29619635514670156,-1.22704613707957,1,39.0,1,1,1.0626035608648197,1.0626035608648197
2017-02-11,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-1.3944025922361638,-1.2053412571815403,1.0,0.5830899166652976,-1.5702010858634976,1,45.0,1,1,1.689222582722269,1.6892225827222693
2017-02-12,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.2902004300877399,-1.078074774420792,0.0,1.1692807645399639,-1.437366912140687,1,24.0,1,1,-0.30814995050060434,-0.3081499505006044
2017-02-13,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.13968619587335,-1.0086566929149288,0.0,0.7696051864436007,-1.2823937094640745,1,4.0,1,1,-1.2275815993942452,-1.2275815993942454
2017-02-14,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.162842231906333,-1.0086566929149288,0.0,1.0094105333014187,-1.1606290502181646,1,11.0,1,1,-0.5669963128005975,-0.5669963128005976
2017-02-15,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.116530159840367,-0.8929598904051574,0.0,1.2758609186989942,-1.2602546805102728,1,23.0,1,1,-0.007528986743447847,-0.007528986743447871
2017-02-16,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-1.0239060157084345,-0.7888327681463634,0.0,1.2758609186989942,-1.2491851660333717,1,16.0,1,1,0.008087686698482359,0.008087686698482338
2017-02-17,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-0.34080295273543415,0.009475169171059374,0.0,0.8228952635231155,-0.8617521593418406,1,19.0,1,1,1.2031536218421914,1.2031536218421914
2017-02-18,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-0.9312818715765023,-1.1359231756756776,0.0,-0.5892917790840347,-0.6846399277114262,1,55.0,1,1,1.9285481032198495,1.9285481032198497
2017-02-19,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-1.1512642138898415,-1.0433657336678603,0.0,1.1959258030797213,-1.2159766226026691,1,7.0,1,1,-0.13870904365566158,-0.1387090436556616
2017-02-21,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.162842231906333,-1.2284806176834944,0.0,1.222570841619479,-0.9945863330646513,1,16.0,1,1,-0.5170229577864208,-0.5170229577864209
2017-02-22,air_32b02ba5dc2027f4,0,0,0,0,0,0,1,-1.0586400697579093,-1.1474928559266546,0.0,-0.21626123952742896,-1.2713241949871736,1,20.0,1,1,-0.027830662217957117,-0.02783066221795714
2017-02-23,air_32b02ba5dc2027f4,0,0,0,0,1,0,0,-0.4334270968673663,-0.48802108162095764,0.0,-0.9623223186406404,-0.46324963817340836,1,25.0,1,1,-0.10240027790317385,-0.10240027790317388
2017-02-24,air_32b02ba5dc2027f4,1,0,0,0,0,0,0,-1.012327997691943,-1.0665050941698144,0.0,-0.42942154784548936,-0.8174741014342369,1,22.0,1,1,1.3499503521963354,1.3499503521963354
2017-02-25,air_32b02ba5dc2027f4,0,0,1,0,0,0,0,-1.0007499796754515,-0.9045295706561347,0.0,0.7962502249833581,-1.005655847541552,1,35.0,1,1,2.26625866640159,2.2662586664015905
2017-02-26,air_32b02ba5dc2027f4,0,0,0,1,0,0,0,-0.8733917814940447,-0.7309843668914777,0.0,0.8761853406026309,-1.027794876495354,1,5.0,1,1,0.08812313808837467,0.08812313808837466
2017-02-27,air_32b02ba5dc2027f4,0,1,0,0,0,0,0,-1.1512642138898415,-1.251619978185449,0.0,-0.8290971259418527,-0.9170997317263451,1,1.0,1,1,-1.0628256945818815,-1.0628256945818817
2017-02-28,air_32b02ba5dc2027f4,0,0,0,0,0,1,0,-1.2323103400052822,-1.2053412571815403,0.0,0.9827654947616612,-1.0388643909722546,1,12.0,1,1,-0.39755540595565475,-0.3975554059556548
