visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-12-03,air_e657ca554b0c008c,0,0,1,0,0,0,0,-0.7148572373406652,-0.5584793960462447,0.0,0.8297750348102877,-0.8337673649881109,1,41.0,1,1,2.2606985440991623,2.2606985440991623
2016-12-04,air_e657ca554b0c008c,0,0,0,1,0,0,0,-0.7148572373406652,-1.0168405222807289,0.0,-1.343785764504769,-0.552354048364634,1,2.0,1,1,-0.4685931250018083,-0.4685931250018083
2016-12-06,air_e657ca554b0c008c,0,0,0,0,0,1,0,-0.6723975108456886,-0.792989739701097,0.0,0.17770679501577077,-0.7503856415441177,1,9.0,1,1,-0.8959668716094975,-0.8959668716094975
2016-12-07,air_e657ca554b0c008c,0,0,0,0,0,0,1,-0.8634662800730831,-0.7610110564754354,0.0,0.476571404921591,-0.9901080964455979,1,5.0,1,1,-0.3206867257560502,-0.3206867257560502
2016-12-08,air_e657ca554b0c008c,0,0,0,0,1,0,0,-0.8634662800730831,-0.8249684229267588,0.0,1.0199616047503555,-0.8963036575711056,1,10.0,1,1,-0.1432787805690896,-0.1432787805690896
2016-12-09,air_e657ca554b0c008c,1,0,0,0,0,0,0,-0.6936273740931768,-0.4518837852940391,0.0,-0.03964928491573486,-0.7191174952526203,1,40.0,1,1,1.7185079700446313,1.7185079700446313
2016-12-10,air_e657ca554b0c008c,0,0,1,0,0,0,0,-0.8740812116968274,-0.8356279840019792,0.0,-0.06681879490717323,-0.9171490884321039,1,39.0,1,1,2.496312242089036,2.496312242089036
2016-12-11,air_e657ca554b0c008c,0,0,0,1,0,0,0,-0.9590006646867806,-0.8249684229267588,0.0,0.3950628749472764,-0.9588399501541004,1,48.0,1,1,0.0632320410193274,0.0632320410193274
2016-12-13,air_e657ca554b0c008c,0,0,0,0,0,1,0,-0.7679318954593859,-0.9848618390550672,0.0,-1.3709552744962072,-0.5627767637951333,1,6.0,1,1,-0.5802205961306823,-0.5802205961306823
2016-12-14,air_e657ca554b0c008c,0,0,0,0,0,0,1,-0.8422364168255949,-0.9635427169046261,0.0,-0.7732260546845666,-0.9171490884321039,1,14.0,1,1,0.11625508980554258,0.11625508980554258
2016-12-15,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.2456038185278728,-1.5391590149665364,0.0,-1.3709552744962072,-1.000530811876097,1,9.0,1,1,0.22349719599721088,0.22349719599721088
2016-12-16,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.3092934082703376,-1.3686060377630074,0.0,-0.3385138948215553,-1.2819441284995736,1,41.0,1,1,1.9010986192482897,1.9010986192482897
2016-12-17,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.2774486133991052,-1.1873934994842579,0.0,-0.3385138948215553,-1.375748567374066,1,58.0,1,1,2.9691343162277666,2.9691343162277666
2016-12-18,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.1076097074191988,-0.9422235947541849,0.0,1.0743006247332316,-1.229830551347078,1,44.0,1,1,0.16967680813150374,0.16967680813150374
2016-12-19,air_e657ca554b0c008c,0,1,0,0,0,0,0,-0.7891617587068741,-0.6117772014223475,0.0,0.9927920947589168,-0.9588399501541004,1,19.0,1,1,-0.625270254121978,-0.625270254121978
2016-12-20,air_e657ca554b0c008c,0,0,0,0,0,1,0,-0.5450183313607586,-0.5904580792719065,0.0,-0.7188870347016902,-0.41685874776814535,1,17.0,1,1,0.14097260126979327,0.14097260126979327
2016-12-21,air_e657ca554b0c008c,0,0,0,0,0,0,1,-0.5025586048657821,-0.6650750067984503,0.0,-0.5830394847444992,-0.40643603233764625,1,16.0,1,1,0.7505383275413948,0.7505383275413948
2016-12-22,air_e657ca554b0c008c,0,0,0,0,1,0,0,-0.3114898356383873,-0.14275651411264295,0.0,-1.3709552744962072,-0.33347702432415216,1,46.0,1,1,1.9178427399176208,1.9178427399176208
2016-12-23,air_e657ca554b0c008c,1,0,0,0,0,0,0,-0.7148572373406652,-0.9102449115285234,1.0,-0.7460565446931284,-0.5836221946561315,1,45.0,1,1,1.3943896342311506,1.3943896342311506
2016-12-24,air_e657ca554b0c008c,0,0,1,0,0,0,0,-0.8210065535781067,-0.9102449115285234,0.0,0.01468973506714136,-0.7399629261136186,1,60.0,1,1,1.649139470128831,1.649139470128831
2016-12-25,air_e657ca554b0c008c,0,0,0,1,0,0,0,-0.7891617587068741,-0.792989739701097,0.0,-0.36568340481299344,-0.7086947798221211,1,52.0,1,1,-0.1341093811549321,-0.1341093811549321
2016-12-26,air_e657ca554b0c008c,0,1,0,0,0,0,0,-0.9059260065680598,-1.2726699880860224,0.0,-1.3709552744962072,-0.6878493489611228,1,12.0,1,1,-0.2768330763839925,-0.2768330763839925
2016-12-27,air_e657ca554b0c008c,0,0,0,0,0,1,0,-0.7360871005881534,-0.7183728121745532,0.0,-0.9090736046417577,-0.8233446495576117,1,5.0,1,1,0.5376487933170422,0.5376487933170422
2016-12-28,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.2774486133991052,-1.5071803317408747,0.0,-0.827565074667443,-1.0734898198895908,1,8.0,1,1,1.78109908778475,1.78109908778475
2016-12-29,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.330523271517826,-1.3686060377630074,1.0,-1.1264296845732633,-1.2715214130690746,1,28.0,1,1,1.330203838332048,1.330203838332048
2016-12-30,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.1394545022904312,-1.0807978887320522,1.0,-0.03964928491573486,-1.0734898198895908,1,52.0,1,1,0.5069512387566018,0.5069512387566018
2016-12-31,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.2137590236566402,-0.9955214001302877,1.0,1.1829786646989846,-1.3236349902215703,1,11.0,1,1,-2.5695815994631164,-2.5695815994631164
2017-01-03,air_e657ca554b0c008c,0,0,0,0,0,1,0,-0.9590006646867806,-0.6863941289488914,1.0,1.1014701347246698,-1.0734898198895908,1,50.0,1,1,-2.6421394556968845,-2.6421394556968845
2017-01-04,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.0014603911817572,-0.6970536900241121,0.0,0.9656225847674788,-1.1985624050555805,1,53.0,1,1,-2.144201200554157,-2.144201200554157
2017-01-05,air_e657ca554b0c008c,0,0,0,0,1,0,0,-0.9908454595580131,-1.1234361330329345,0.0,-0.4200224247958699,-0.854612795849109,1,15.0,1,1,-1.5051339283413532,-1.5051339283413532
2017-01-06,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.0014603911817572,-0.9102449115285234,0.0,0.7210969948445349,-0.9379945192931022,1,6.0,1,1,-0.14646813688705743,-0.14646813688705743
2017-01-07,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.118224639042943,-1.208712621634699,0.0,-1.1807687045561397,-1.167294258764083,1,17.0,1,1,0.6991099569141636,0.6991099569141636
2017-01-08,air_e657ca554b0c008c,0,0,0,1,0,0,0,-0.9165409381918039,-1.1447552551833755,0.0,-1.3166162545133309,-0.7191174952526203,1,25.0,1,1,-0.4968986623237728,-0.4968986623237728
2017-01-09,air_e657ca554b0c008c,0,1,0,0,0,0,0,-0.9059260065680598,-1.0168405222807289,1.0,-0.7732260546845666,-0.7503856415441177,1,6.0,1,1,-1.4469281755384402,-1.4469281755384402
2017-01-10,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.0014603911817572,-0.7716706175506559,0.0,1.1014701347246698,-1.0317989581675944,1,12.0,1,1,-1.3679916066687365,-1.3679916066687365
2017-01-11,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.1925291604091521,-1.2193721827099195,0.0,0.5580799348959056,-1.1047579661810885,1,15.0,1,1,-1.022743785248719,-1.022743785248719
2017-01-12,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.128839570666687,-1.2406913048603607,0.0,-0.31134438483011706,-1.1151806816115875,1,13.0,1,1,-1.03749455821932,-1.03749455821932
2017-01-13,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.2137590236566402,-1.4432229652895514,0.0,-0.9090736046417577,-1.2610986976385754,1,19.0,1,1,0.6417015431907426,0.6417015431907426
2017-01-14,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.6171264253589182,-1.7097119921700654,0.0,-0.28417487483867887,-1.5946255914145477,1,28.0,1,1,1.123693016743631,1.123693016743631
2017-01-15,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.7232757415963598,-1.890924530448815,0.0,-0.6373785047273756,-1.5842028759840487,1,10.0,1,1,-1.0059996645793876,-1.0059996645793876
2017-01-17,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.4154427245077792,-1.3686060377630074,0.0,0.15053728502433242,-1.459130290818059,1,7.0,1,1,-1.020750437549989,-1.020750437549989
2017-01-18,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.2562187501516169,-1.0914574498072729,0.0,0.7754360148274114,-1.3236349902215703,1,18.0,1,1,-0.5734432139550008,-0.5734432139550008
2017-01-19,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.0969947757954546,-0.9955214001302877,0.0,0.01468973506714136,-1.1047579661810885,1,12.0,1,1,-0.5838086219883961,-0.5838086219883961
2017-01-20,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.3729829980128025,-1.2406913048603607,0.0,-0.3928529148044317,-1.2715214130690746,1,26.0,1,1,0.6799738190063566,0.6799738190063566
2017-01-21,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.3517531347653142,-1.400584720988669,0.0,-0.22983585485580238,-1.2819441284995736,1,43.0,1,1,1.6539235046057827,1.6539235046057827
2017-01-22,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.2986784766465935,-1.3472869156125664,0.0,-0.31134438483011706,-1.2194078359165788,1,51.0,1,1,-0.6870640327826046,-0.6870640327826046
2017-01-24,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.5746666988639415,-1.5284994538913157,0.0,0.25921532499008537,-1.5008211525400557,1,17.0,1,1,-0.8959668716094975,-0.8959668716094975
2017-01-25,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.3623680663890585,-1.3472869156125664,0.0,0.041859245058579714,-1.2715214130690746,1,12.0,1,1,-0.48772926290961527,-0.48772926290961527
2017-01-26,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.3517531347653142,-1.208712621634699,0.0,1.3188262146561756,-1.459130290818059,1,23.0,1,1,-0.3442082286010629,-0.3442082286010629
2017-01-27,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.118224639042943,-0.9742022779798467,0.0,-0.5830394847444992,-1.313212274791071,1,31.0,1,1,1.1535932322245794,1.1535932322245794
2017-01-28,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.118224639042943,-0.8889257893780821,0.0,1.2916567046647376,-1.2610986976385754,1,52.0,1,1,1.932593512888222,1.932593512888222
2017-01-29,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.2031440920328962,-1.4858612095904336,0.0,-1.343785764504769,-1.0943352507505892,1,34.0,1,1,-0.2780290850032304,-0.2780290850032304
2017-02-01,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.2562187501516169,-1.0701383276568317,0.0,-0.5287004647616227,-1.2819441284995736,1,14.0,1,1,-0.6790906419876851,-0.6790906419876851
2017-02-02,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.1712992971616636,-0.9635427169046261,0.0,0.8841140547931644,-1.302789559360572,1,17.0,1,1,-0.6918480672595564,-0.6918480672595564
2017-02-03,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.118224639042943,-0.8462875450771998,0.0,1.3459957246476137,-1.3340577056520693,1,34.0,1,1,0.6508709426049001,0.6508709426049001
2017-02-04,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.0333051860529898,-0.9315640336789643,0.0,0.44940189493015287,-1.1881396896250815,1,39.0,1,1,1.7464148378268498,1.7464148378268498
2017-02-05,air_e657ca554b0c008c,0,0,0,1,0,0,0,-0.980230527934269,-1.208712621634699,0.0,-1.3709552744962072,-0.7712310724051159,1,30.0,1,1,-0.7955021475935109,-0.7955021475935109
2017-02-07,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.2349888869041286,-1.2513508659355812,0.0,-0.6102089947359374,-1.1047579661810885,1,8.0,1,1,-0.9928435697677704,-0.9928435697677704
2017-02-08,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.2986784766465935,-1.3472869156125664,0.0,-0.6645480147188138,-1.3340577056520693,1,25.0,1,1,-0.49809467094301074,-0.49809467094301074
2017-02-09,air_e657ca554b0c008c,0,0,0,0,1,0,0,-1.2243739552803843,-1.1660743773338167,0.0,-0.6373785047273756,-1.167294258764083,1,9.0,1,1,-0.831382406170649,-0.831382406170649
2017-02-10,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.5746666988639415,-1.6990524310948447,0.0,0.01468973506714136,-1.4382848599570608,1,18.0,1,1,0.9526637841926061,0.9526637841926061
2017-02-11,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.6171264253589182,-1.571137698192198,1.0,0.3678933649558383,-1.542512014262052,1,53.0,1,1,1.592528395484902,1.592528395484902
2017-02-12,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.4897472458739882,-1.3686060377630074,0.0,0.25921532499008537,-1.4695530062485582,1,23.0,1,1,-0.44706496985552546,-0.44706496985552546
2017-02-14,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.3623680663890585,-1.2726699880860224,0.0,-0.3385138948215553,-1.2715214130690746,1,7.0,1,1,-0.7113828747071094,-0.7113828747071094
2017-02-15,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.2456038185278728,-1.1127765719577138,0.0,1.4546737646133667,-1.3965939982350644,1,5.0,1,1,-0.14008942425112178,-0.14008942425112178
2017-02-16,air_e657ca554b0c008c,0,0,0,0,1,0,0,-0.9908454595580131,-0.6650750067984503,0.0,1.3459957246476137,-1.302789559360572,1,22.0,1,1,-0.12414264266128262,-0.12414264266128262
2017-02-17,air_e657ca554b0c008c,1,0,0,0,0,0,0,-0.7042423057169208,-0.6650750067984503,0.0,-1.072090664590387,-0.6982720643916219,1,18.0,1,1,1.0961848185011585,1.0961848185011585
2017-02-18,air_e657ca554b0c008c,0,0,1,0,0,0,0,-0.8528513484493391,-0.7183728121745532,0.0,0.7210969948445349,-0.8129219341271126,1,56.0,1,1,1.836912823349187,1.836912823349187
2017-02-19,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.0226902544292455,-1.059478766581611,0.0,1.4546737646133667,-1.0630671044590918,1,28.0,1,1,-0.27404238960577065,-0.27404238960577065
2017-02-20,air_e657ca554b0c008c,0,1,0,0,0,0,0,-0.8740812116968274,-0.8995853504533026,0.0,-1.2622772345304543,-0.8754582267101074,1,22.0,1,1,-1.5749010977968994,-1.5749010977968994
2017-02-21,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.1500694339141755,-1.1127765719577138,0.0,0.9656225847674788,-1.0734898198895908,1,33.0,1,1,-0.6603531736196241,-0.6603531736196241
2017-02-22,air_e657ca554b0c008c,0,0,0,0,0,0,1,-1.2774486133991052,-1.2193721827099195,0.0,-0.7732260546845666,-1.3340577056520693,1,11.0,1,1,-0.16082024031791267,-0.16082024031791267
2017-02-23,air_e657ca554b0c008c,0,0,0,0,1,0,0,-0.8528513484493391,-0.8356279840019792,0.0,-0.827565074667443,-0.8024992186966133,1,21.0,1,1,-0.23696612240939463,-0.23696612240939463
2017-02-24,air_e657ca554b0c008c,1,0,0,0,0,0,0,-1.118224639042943,-1.134095694108155,0.0,0.09619826504145618,-1.000530811876097,1,30.0,1,1,1.2460845654456465,1.2460845654456465
2017-02-25,air_e657ca554b0c008c,0,0,1,0,0,0,0,-1.1712992971616636,-1.059478766581611,0.0,1.264487194673299,-1.3236349902215703,1,44.0,1,1,2.181761975229459,2.181761975229459
2017-02-26,air_e657ca554b0c008c,0,0,0,1,0,0,0,-1.1076097074191988,-1.0168405222807289,0.0,-0.9362431146331959,-1.2506759822080764,1,45.0,1,1,-0.042415387013356974,-0.042415387013356974
2017-02-28,air_e657ca554b0c008c,0,0,0,0,0,1,0,-1.0757649125479662,-0.6970536900241121,0.0,1.6176908245619959,-1.229830551347078,1,17.0,1,1,-0.5383602944573546,-0.5383602944573546
