visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-12-08,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.0043083201942686,-0.8176052617858837,0.0,0.8734606604439494,-1.1404874787025239,1,15.0,1,1,-0.2429063631960839,-0.2429063631960839
2016-12-09,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-0.7262754311726421,-0.3062973401659514,0.0,0.981185074955421,-1.0881971931836272,1,24.0,1,1,1.7287788582108523,1.7287788582108523
2016-12-10,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-0.9375804268290783,-1.03991305379455,0.0,1.0350472822111565,-0.8058296513815851,1,11.0,1,1,2.5524957462119087,2.5524957462119087
2016-12-11,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.1488854224855143,-1.1510669497988832,0.0,0.9542539713275527,-1.1718616500138619,1,11.0,1,1,-0.024205518508976218,-0.024205518508976218
2016-12-13,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-0.8374885867812927,-0.5508359113754843,0.0,-0.31150789918223604,-1.0045327363533925,1,4.0,1,1,-0.7056401967425512,-0.7056401967425512
2016-12-14,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-0.893095164585618,-1.00656688499325,0.0,-1.0655788007625357,-0.7535393658626884,1,24.0,1,1,0.031947401072848734,0.031947401072848734
2016-12-15,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.1600067380463794,-1.2399900666023498,0.0,0.4694941060259317,-1.1091133073911859,1,2.0,1,1,0.14551984744511123,0.14551984744511123
2016-12-16,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.3824330492636805,-1.217759287401483,0.0,0.8195984531882134,-1.3810227920894487,1,27.0,1,1,1.9221475587257082,1.9221475587257082
2016-12-17,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-1.1822493691681093,-0.8064898721854504,0.0,1.0081161785832888,-1.5065194773348005,1,7.0,1,1,3.0532277960167535,3.0532277960167535
2016-12-18,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.0043083201942686,-0.6508744177793839,0.0,0.604149624165271,-1.1718616500138619,1,11.0,1,1,0.08852252305754454,0.08852252305754454
2016-12-20,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-0.7818820089769675,-0.5730666905763508,0.0,-0.28457679555436827,-0.8476618797967025,1,6.0,1,1,0.05812395005084232,0.05812395005084232
2016-12-21,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-0.7596393778552374,-0.32852811936681797,0.0,0.577218520537403,-0.9522424508344959,1,15.0,1,1,0.7036714240403938,0.7036714240403938
2016-12-22,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-0.37039333322496043,-0.11733571695858475,0.0,-1.0655788007625357,-0.7117071374475711,1,15.0,1,1,1.9398800596462844,1.9398800596462844
2016-12-23,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-0.3370293865423652,-0.19514344416161827,1.0,0.011665344352178208,-0.4397976527493084,1,4.0,1,1,1.3855283046768396,1.3855283046768396
2016-12-24,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-0.915337795707348,-1.0843746121962834,0.0,0.9003917640718172,-0.8162877084853645,1,15.0,1,1,1.6553156401113218,1.6553156401113218
2016-12-25,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.1600067380463794,-1.1288361705980166,0.0,-0.04219686290355754,-1.0045327363533925,1,15.0,1,1,-0.23319570793005404,-0.23319570793005404
2016-12-28,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.2044920002898396,-1.3956055210084162,0.0,1.0081161785832888,-1.2450680497403173,1,15.0,1,1,1.795064635461578,1.795064635461578
2016-12-29,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.4157969959462755,-1.4956440274123162,1.0,0.3617696915144602,-1.3496486207781104,1,7.0,1,1,1.3175537178146304,1.3175537178146304
2016-12-30,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.1822493691681093,-1.251105456202783,1.0,1.0350472822111565,-1.1509455358063032,1,5.0,1,1,0.44570575588629574,0.44570575588629574
2017-01-08,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.4491609426288707,-1.6067979234166492,0.0,-1.38875204429695,-1.3496486207781104,1,15.0,1,1,-0.6173998945425405,-0.6173998945425405
2017-01-10,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-0.9375804268290783,-0.8842975993884837,0.0,1.088909489466892,-0.9208682795231578,1,8.0,1,1,-1.539912144815379,-1.539912144815379
2017-01-11,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.1044001602420541,-1.10660539139715,0.0,1.088909489466892,-1.04636496476851,1,25.0,1,1,-1.1742848639292105,-1.1742848639292105
2017-01-12,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.260098578094165,-0.9732207161919502,0.0,1.1158405930947601,-1.4123969634007867,1,15.0,1,1,-1.1899063528354326,-1.1899063528354326
2017-01-13,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.260098578094165,-0.8731822097880503,0.0,0.5233563132816672,-1.3391905636743313,1,1.0,1,1,0.5884101680566478,0.5884101680566478
2017-01-14,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-1.6382233071635766,-1.706836429820549,0.0,-0.6077500390887824,-1.485603363127242,1,5.0,1,1,1.0988528731275229,1.0988528731275229
2017-01-15,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.7939217250156876,-1.8624518842266156,0.0,0.4694941060259317,-1.6529322767877113,1,16.0,1,1,-1.1565523630086343,-1.1565523630086343
2017-01-17,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-1.282341209215895,-1.1177207809975833,0.0,1.0619783858390242,-1.4333130776083454,1,5.0,1,1,-1.1721738519148561,-1.1721738519148561
2017-01-18,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.29346252477676,-1.1844131186001832,0.0,1.088909489466892,-1.4437711347121247,1,16.0,1,1,-0.6984627558937465,-0.6984627558937465
2017-01-19,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.1711280536072444,-1.1177207809975833,0.0,0.11938975886364947,-1.1614035929100825,1,23.0,1,1,-0.709440018368389,-0.709440018368389
2017-01-20,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.5270101515549261,-1.9402596114296486,0.0,-1.38875204429695,-1.1404874787025239,1,7.0,1,1,0.6289415987322509,0.6289415987322509
2017-01-21,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-1.1822493691681093,-1.1288361705980166,0.0,1.1697028003504957,-1.2032358213252,1,4.0,1,1,1.6603820689457722,1.6603820689457722
2017-01-22,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.1933706847289745,-1.0287976641941168,0.0,1.088909489466892,-1.3078163923629933,1,11.0,1,1,-0.8187904407119428,-0.8187904407119428
2017-01-25,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.4157969959462755,-1.2955670146045164,0.0,1.2235650076062312,-1.5483517057499179,1,13.0,1,1,-0.6076892392765106,-0.6076892392765106
2017-01-26,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.3824330492636805,-1.0843746121962834,0.0,1.1966339039783636,-1.611100048372594,1,3.0,1,1,-0.4556963742429995,-0.4556963742429995
2017-02-01,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.2378559469724346,-1.2066438978010496,0.0,0.765736245932478,-1.1927777642214206,1,18.0,1,1,-0.8103463926545256,-0.8103463926545256
2017-02-02,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.3268264714593552,-1.217759287401483,0.0,1.304358318489835,-1.3182744494667726,1,15.0,1,1,-0.8238568695463931,-0.8238568695463931
2017-02-03,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.0376722668768639,-0.8398360409867505,0.0,1.2774272148619672,-1.3391905636743313,1,18.0,1,1,0.5981208233226778,0.5981208233226778
2017-02-04,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-0.904216480146483,-0.8176052617858837,0.0,1.2235650076062312,-0.7849135371740265,1,17.0,1,1,1.7583330264118129,1.7583330264118129
2017-02-05,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.0599148979985937,-1.2622208458032163,0.0,-0.7693366608559895,-1.04636496476851,1,19.0,1,1,-0.9336294942928179,-0.9336294942928179
2017-02-07,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-1.2044920002898396,-1.217759287401483,0.0,1.1697028003504957,-1.2032358213252,1,6.0,1,1,-1.1426196837138958,-1.1426196837138958
2017-02-08,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.115521475802919,-1.17329772899975,0.0,1.142771696722628,-1.0254488505609511,1,17.0,1,1,-0.6186665017511531,-0.6186665017511531
2017-02-09,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.5714954137983863,-1.7624133778227156,0.0,-1.38875204429695,-1.2241519355327586,1,3.0,1,1,-0.9716277105511957,-0.9716277105511957
2017-02-10,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.3379477870202203,-1.3066824042049496,0.0,-0.04219686290355754,-1.1404874787025239,1,27.0,1,1,0.917728042295922,0.917728042295922
2017-02-11,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-1.4380396270680058,-1.2066438978010496,1.0,0.22711417337512096,-1.5901839341650355,1,13.0,1,1,1.5953628989036592,1.5953628989036592
2017-02-12,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.3490691025810853,-1.1510669497988832,0.0,1.2235650076062312,-1.5274355915423594,1,16.0,1,1,-0.5646245941836825,-0.5646245941836825
2017-02-14,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-1.1711280536072444,-1.1288361705980166,0.0,0.927322867699685,-1.2241519355327586,1,10.0,1,1,-0.8445447872870655,-0.8445447872870655
2017-02-15,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.1044001602420541,-0.9287591577902169,0.0,1.2235650076062312,-1.234609992636538,1,14.0,1,1,-0.239528743973117,-0.239528743973117
2017-02-16,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-1.0376722668768639,-0.7397975345828506,0.0,1.3312894221177027,-1.3391905636743313,1,18.0,1,1,-0.22264064785828244,-0.22264064785828244
2017-02-17,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-0.4259999110292857,0.11608746465051464,0.0,1.3312894221177027,-1.0568230218722892,1,19.0,1,1,1.0697209073294331,1.0697209073294331
2017-02-18,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-0.9375804268290783,-1.251105456202783,0.0,-0.7424055572281217,-0.6907910232400125,1,11.0,1,1,1.854172971863499,1.854172971863499
2017-02-19,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-1.1600067380463794,-1.1288361705980166,0.0,1.1966339039783636,-1.1927777642214206,1,16.0,1,1,-0.3813887513377274,-0.3813887513377274
2017-02-21,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-1.1600067380463794,-1.2955670146045164,0.0,1.088909489466892,-0.9836166221458338,1,7.0,1,1,-0.7905028797195949,-0.7905028797195949
2017-02-22,air_229d7e508d9f1b5e,0,0,0,0,0,0,1,-1.093278844681189,-1.0287976641941168,0.0,-0.015265759275689787,-1.2241519355327586,1,19.0,1,1,-0.2614832689224019,-0.2614832689224019
2017-02-23,air_229d7e508d9f1b5e,0,0,0,0,1,0,0,-0.5705770133205313,-0.42856662577071764,0.0,-0.7962677644838573,-0.6385007377211158,1,16.0,1,1,-0.34212392787073703,-0.34212392787073703
2017-02-24,air_229d7e508d9f1b5e,1,0,0,0,0,0,0,-1.0043083201942686,-1.1510669497988832,0.0,0.927322867699685,-0.8267457655891438,1,15.0,1,1,1.228469010808878,1.228469010808878
2017-02-25,air_229d7e508d9f1b5e,0,0,1,0,0,0,0,-0.9931870046334035,-0.895412988988917,0.0,0.577218520537403,-1.0045327363533925,1,3.0,1,1,2.219378050346797,2.219378050346797
2017-02-26,air_229d7e508d9f1b5e,0,0,0,1,0,0,0,-0.8486099023421577,-0.7397975345828506,0.0,0.604149624165271,-1.04636496476851,1,19.0,1,1,-0.13608915526975526,-0.13608915526975526
2017-02-28,air_229d7e508d9f1b5e,0,0,0,0,0,1,0,-1.1822493691681093,-1.217759287401483,0.0,1.0350472822111565,-1.0359069076647305,1,6.0,1,1,-0.6613089444411104,-0.6613089444411104
