visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,total_area_visitors,total_genre_visitors
2016-06-08,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.9030141209410555,1.0090787068552407,0.0,0.08198933463991948,0.6678194565884691,1,21.0,1,1,-1.1043022232932382,-1.1043022232932382
2016-06-09,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.813920305739739,0.5540166872976873,0.0,-1.3298088170669367,1.0436710367934523,1,21.0,1,1,-1.1548297984717772,-1.1548297984717772
2016-06-10,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.1066571271154937,1.198687881670888,0.0,1.1965668228295425,1.0194225477479693,1,20.0,1,1,-0.7152398944184877,-0.7152398944184877
2016-06-11,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.1066571271154937,1.2366097166340175,0.0,1.320408765961723,0.8375588799068484,1,32.0,1,1,-0.554309567474841,-0.5543095674748408
2016-06-12,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.157567878659103,1.1354848233990056,0.0,0.255368055024972,1.1406649929753832,1,57.0,1,1,-1.18413579207533,-1.18413579207533
2016-06-14,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.9411971845987627,0.8700319786570992,0.0,-0.04185260849226089,0.8981801025205554,1,25.0,1,1,-1.1947465828628232,-1.194746582862823
2016-06-15,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.7630095541961296,0.36440751248204,0.0,-1.3298088170669367,1.0436710367934523,1,12.0,1,1,-1.1346187684003617,-1.1346187684003617
2016-06-16,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.9284694967128606,0.6425009688783225,0.0,-1.3298088170669367,1.0557952813161935,1,21.0,1,1,-1.2058626494021016,-1.2058626494021016
2016-06-17,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.1957509423168102,1.2492503282883938,0.0,0.7011990503008211,1.0194225477479693,1,31.0,1,1,-0.643743375540855,-0.6437433755408549
2016-06-18,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.5139431394643696,1.7295935711547001,0.0,1.964386870249061,1.2255347046345733,1,53.0,1,1,-0.551783188715914,-0.5517831887159139
2016-06-19,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.2084786302027128,1.2618909399427705,0.0,-0.28953649475662163,1.261907438202797,1,47.0,1,1,-1.17756720730212,-1.1775672073021197
2016-06-22,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.0048356240282745,0.5792979106064401,0.0,-1.3298088170669367,1.2255347046345733,1,21.0,1,1,-1.166703778638734,-1.166703778638734
2016-06-23,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.0430186876859817,0.9585162602377346,0.0,-0.5124519923945463,1.261907438202797,1,19.0,1,1,-1.1624089347485582,-1.162408934748558
2016-06-24,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.0048356240282745,0.7562664737677112,0.0,-1.3298088170669367,1.20128621558909,1,18.0,1,1,-0.6657228707435194,-0.6657228707435194
2016-06-25,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.3484831969476387,1.1860472700165114,0.0,-1.3298088170669367,1.3225286608165039,1,34.0,1,1,-0.502013527165053,-0.502013527165053
2016-06-26,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.3612108848335411,1.3503752215234057,0.0,1.0974932683237986,1.2740316827255387,1,33.0,1,1,-1.0699434721718317,-1.0699434721718317
2016-06-28,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.5466388601357893,0.4402511824082991,0.0,-1.3298088170669367,0.7405649237249176,1,23.0,1,1,-1.243000417158328,-1.2430004171583278
2016-06-29,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.8521033693974461,0.6172197455695696,0.0,-1.3298088170669367,0.9830498141797454,1,26.0,1,1,-1.0646380767780852,-1.064638076778085
2016-06-30,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.0430186876859817,0.9837974835464879,0.0,-1.1811984853083204,1.1042922594071594,1,24.0,1,1,-1.039879564940601,-1.039879564940601
2016-07-01,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.3739385727194438,1.4262188914496647,0.0,-0.23999971750374943,1.3346529053392455,1,17.0,1,1,1.5483954735800607,1.548395473580061
2016-07-02,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.5521262031220768,1.5779062313021825,0.0,0.3792099981571524,1.5043923286576248,1,29.0,1,1,1.6539981057032074,1.6539981057032074
2016-07-03,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.832135336611929,2.0329682508597355,0.0,0.5525887185422047,1.6498832629305218,1,27.0,1,1,0.33548103141923136,0.33548103141923147
2016-07-05,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.8775587451692508,0.7941883087308407,0.0,-1.3298088170669367,1.1164165039299003,1,20.0,1,1,0.2660056155487402,0.2660056155487403
2016-07-06,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.0557463755718843,0.9585162602377346,0.0,-0.31430488338305784,1.1527892374981248,1,25.0,1,1,0.5711921696271159,0.571192169627116
2016-07-07,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.6030369546656862,2.1972962023666303,0.0,1.8405449271168808,1.3225286608165039,1,25.0,1,1,0.5267279034700015,0.5267279034700018
2016-07-08,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.3357555090617366,1.3250939982146528,0.0,-0.8096726559117792,1.3467771498619872,1,19.0,1,1,1.41146574484622,1.4114657448462202
2016-07-09,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.9666525603705673,0.705704027150205,0.0,-1.3298088170669367,1.128540748452642,1,28.0,1,1,1.6133234076844833,1.6133234076844836
2016-07-10,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.3739385727194438,1.5147031730303,0.0,1.5680926522260836,1.1164165039299003,1,25.0,1,1,0.4420942150459487,0.4420942150459488
2016-07-12,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.5648538910079794,1.5779062313021825,0.0,0.23059966639853582,1.6498832629305218,1,22.0,1,1,0.276111130584448,0.27611113058444814
2016-07-13,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.3103001332899318,1.0470005418183703,0.0,-1.3298088170669367,1.5165165731803665,1,21.0,1,1,0.32487024063173814,0.3248702406317383
2016-07-14,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.4121216363771505,1.7169529595003235,0.0,-0.3638416606359299,1.2497831936800559,1,16.0,1,1,0.47038965714593056,0.4703896571459307
2016-07-15,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.9411971845987627,0.5919385222608168,0.0,-1.3298088170669367,1.2134104601118316,1,18.0,1,1,1.2684727070909545,1.2684727070909547
2016-07-16,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.183023254430908,1.0596411534727466,0.0,-0.9335145990439595,1.1042922594071594,1,25.0,1,1,1.5736592611693303,1.5736592611693305
2016-07-17,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.4121216363771505,1.198687881670888,0.0,-1.3050404284405006,1.528640817703108,1,27.0,1,1,0.9496437077143732,0.9496437077143733
2016-07-19,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.590309266779784,1.6411092895740644,0.0,0.20583127777209984,1.540765062225849,1,18.0,1,1,0.039136802997099956,0.039136802997100074
2016-07-20,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.4630323879207603,1.337734609869029,0.0,-0.19046294025087745,1.4922680841348837,1,12.0,1,1,0.3635238356433205,0.36352383564332064
2016-07-21,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.8902864330551534,0.6298603572239463,0.0,-1.3298088170669367,1.20128621558909,1,13.0,1,1,0.512327544544118,0.5123275445441181
2016-07-22,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.8393756815115436,0.4276105707539224,0.0,-1.3298088170669367,1.1406649929753832,1,18.0,1,1,1.3114211459927128,1.3114211459927128
2016-07-23,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.9666525603705673,0.9837974835464879,0.0,-0.9830513762968317,1.0679195258389351,1,42.0,1,1,1.5243948753702548,1.5243948753702548
2016-07-24,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.157567878659103,1.2239691049796408,0.0,0.4782835526628965,0.9709255696570038,1,29.0,1,1,0.3205753967415623,0.3205753967415625
2016-08-09,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,2.1757829095312933,2.3237023189103954,0.0,0.676430661674385,1.7832499526806769,1,18.0,1,1,0.4284517697477432,0.4284517697477433
2016-08-10,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.819407648726027,1.855999687698465,0.0,-0.11615777437156906,1.8196226862489011,1,13.0,1,1,1.111331948285698,1.1113319482856983
2016-08-11,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.590309266779784,1.615828066265312,1.0,-0.11615777437156906,1.7226287300669698,1,21.0,1,1,0.900126684039405,0.9001266840394051
2016-08-12,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.5139431394643696,1.5905468429565588,0.0,0.03245255738704728,1.601386284839556,1,17.0,1,1,0.6058035586244152,0.6058035586244153
2016-08-13,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.4884877636925649,1.5779062313021825,1.0,0.4535151640364605,1.4922680841348837,1,23.0,1,1,0.7187326891484499,0.71873268914845
2016-08-14,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.424849324263053,1.4009376681409114,1.0,-0.388610049262366,1.5165165731803665,1,29.0,1,1,0.013620377531937747,0.013620377531937861
2016-08-16,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.5393985152361742,1.7422341828090768,0.0,-0.8096726559117792,1.540765062225849,1,10.0,1,1,-0.26402864807413423,-0.2640286480741341
2016-08-17,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.768496897182417,1.8939215226615942,0.0,1.1470300455766704,1.4558953505666594,1,18.0,1,1,0.07779039800868232,0.07779039800868243
2016-08-18,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.5393985152361742,1.5526250079934296,0.0,-1.0573565421761397,1.7226287300669698,1,22.0,1,1,0.2652477019210621,0.26524770192106223
2016-08-19,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.6284923304374912,1.6411092895740644,0.0,0.3792099981571524,1.6983802410214872,1,12.0,1,1,1.170196573368696,1.1701965733686963
2016-08-20,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.386666260605346,1.3503752215234057,0.0,-0.9335145990439595,1.589262040316815,1,18.0,1,1,1.0903630045866044,1.0903630045866046
2016-08-21,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.6666753940951982,1.7927966294265827,0.0,0.6268938844215131,1.5165165731803665,1,28.0,1,1,0.08612744791314125,0.08612744791314136
2016-08-23,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.5266708273502723,1.4009376681409114,0.0,-0.9087462104175235,1.601386284839556,1,15.0,1,1,0.22128871151573315,0.2212887115157333
2016-08-24,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.4884877636925649,1.5020625613759233,0.0,-0.8592094331646514,1.5165165731803665,1,17.0,1,1,0.3503866660969004,0.3503866660969005
2016-08-25,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.6794030819811006,1.6916717361915712,0.0,1.617629429478956,1.5165165731803665,1,18.0,1,1,0.43830464690755827,0.43830464690755844
2016-08-26,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.7175861456388077,1.7043123478459468,0.0,1.1965668228295425,1.5771377957940733,1,21.0,1,1,1.3725595119587448,1.372559511958745
2016-08-27,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.2084786302027128,0.9711568718921112,0.0,-1.3298088170669367,1.28615592724828,1,14.0,1,1,1.4152553129846104,1.4152553129846106
2016-08-28,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,0.9921079361423725,0.6677821921870758,0.0,-1.3298088170669367,1.2497831936800559,1,32.0,1,1,0.45952622848254465,0.4595262284825448
2016-08-30,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.3103001332899318,1.1102036000902527,0.0,-1.1811984853083204,1.3952741279529526,1,21.0,1,1,0.2033514223273518,0.20335142232735193
2016-08-31,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.5266708273502723,1.4894219497215473,0.0,1.4690190977203397,1.3952741279529526,1,11.0,1,1,0.4946428932316293,0.4946428932316294
2016-09-01,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.5521262031220768,1.6663905128828178,0.0,1.1717984342031065,1.3346529053392455,1,18.0,1,1,0.22785729628894322,0.22785729628894336
2016-09-02,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.5139431394643696,1.3250939982146528,0.0,-0.11615777437156906,1.4558953505666594,1,17.0,1,1,1.0441302732982412,1.0441302732982414
2016-09-03,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.5775815788938816,1.6663905128828178,0.0,0.5030519412893327,1.6498832629305218,1,26.0,1,1,1.438750635442631,1.4387506354426312
2016-09-04,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.5139431394643696,1.5905468429565588,0.0,-0.21523132887731344,1.5771377957940733,1,23.0,1,1,0.13160226557382637,0.1316022655738265
2016-09-06,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.7812245850683197,1.6537499012284411,0.0,1.0479564910709263,1.8074984417261595,1,15.0,1,1,0.2033514223273518,0.20335142232735193
2016-09-07,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.5648538910079794,1.3882970564865353,0.0,-0.7601358786589071,1.7468772191124526,1,22.0,1,1,0.26878463218355986,0.26878463218355997
2016-09-08,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.4757600758066625,1.4009376681409114,0.0,-1.0078197649232679,1.662007507453263,1,26.0,1,1,0.3685765931611744,0.3685765931611745
2016-09-09,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.5521262031220768,1.6663905128828178,0.0,-0.017084219865824906,1.407398372475694,1,16.0,1,1,1.258872467807032,1.2588724678070322
2016-09-10,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.5012154515784675,1.5020625613759233,0.0,-0.31430488338305784,1.4922680841348837,1,26.0,1,1,1.6029652547728828,1.602965254772883
2016-09-11,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.0684740634577865,0.7309852504589582,0.0,-1.2802720398140646,1.189161971066349,1,20.0,1,1,0.4287044076236359,0.428704407623636
2016-09-13,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.9921079361423725,0.5792979106064401,0.0,-1.3298088170669367,1.261907438202797,1,12.0,1,1,0.09219075693456594,0.09219075693456605
2016-09-14,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.0557463755718843,0.9205944252746054,0.0,-1.2555036511876285,1.1649134820208662,1,24.0,1,1,0.3592289917531447,0.3592289917531448
2016-09-15,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.183023254430908,0.8953132019658522,0.0,-1.3050404284405006,1.3589013943847281,1,16.0,1,1,0.5787713059038968,0.5787713059038969
2016-09-16,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,1.0302909998000793,0.6425009688783225,0.0,-1.3298088170669367,1.3225286608165039,1,19.0,1,1,1.2128923743945617,1.2128923743945617
2016-09-17,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,1.3357555090617366,1.2745315515971467,0.0,-0.017084219865824906,1.28615592724828,1,26.0,1,1,1.5254054268738255,1.5254054268738257
2016-09-18,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.24666169386042,0.9585162602377346,0.0,-1.3298088170669367,1.3589013943847281,1,24.0,1,1,0.7290908420600504,0.7290908420600505
2016-09-20,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.5466388601357893,0.09895466774013414,0.0,-1.3298088170669367,0.8011861463386245,1,17.0,1,1,-0.5871524913408913,-0.5871524913408912
2016-09-21,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.673915738994813,0.49081362902580483,0.0,-1.3050404284405006,0.8011861463386245,1,13.0,1,1,0.8695575010563888,0.8695575010563891
2016-09-22,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.5848219237934961,0.20007956097514565,1.0,-1.3298088170669367,0.8618073689523315,1,19.0,1,1,0.4193568062156061,0.4193568062156063
2016-09-23,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.7630095541961296,0.3517669008276638,0.0,-1.3298088170669367,1.0194225477479693,1,16.0,1,1,0.7447543903653975,0.7447543903653976
2016-09-24,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.8902864330551534,0.5792979106064401,0.0,-1.3298088170669367,1.189161971066349,1,12.0,1,1,1.3723068740828521,1.3723068740828523
2016-09-27,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.3739385727194438,1.3250939982146528,0.0,-0.7601358786589071,1.4316468615211768,1,27.0,1,1,0.3180490179826354,0.3180490179826355
2016-09-28,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.4884877636925649,1.4262188914496647,0.0,-0.8096726559117792,1.5771377957940733,1,22.0,1,1,0.3958614837575855,0.3958614837575856
2016-09-29,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.24666169386042,1.0849223767814995,0.0,-1.1564300966818841,1.2982801717710213,1,16.0,1,1,0.4779687934227114,0.47796879342271154
2016-09-30,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.8393756815115436,0.680422803841452,0.0,-0.7353674900324709,0.9466770806115211,1,18.0,1,1,1.4185396053712154,1.4185396053712156
2016-10-01,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.6230049874512033,0.31384506586453426,0.0,-1.3298088170669367,0.8011861463386245,1,24.0,1,1,1.4415296520774508,1.4415296520774508
2016-10-02,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,1.0557463755718843,1.0470005418183703,0.0,0.9241145479387458,0.9224285915660384,1,27.0,1,1,0.32512287850763083,0.325122878507631
2016-10-04,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,1.2848447575181268,1.6031874546109353,0.0,0.20583127777209984,1.0557952813161935,1,16.0,1,1,0.16318200006041328,0.1631820000604134
2016-10-05,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,1.1702955665450057,0.8953132019658522,0.0,-1.1564300966818841,1.2740316827255387,1,17.0,1,1,0.048484404405129675,0.04848440440512979
2016-10-06,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,1.424849324263053,1.5147031730303,0.0,0.7259674389272575,1.261907438202797,1,21.0,1,1,0.36706076590581826,0.3670607659058184
2016-10-07,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.8393756815115436,0.705704027150205,0.0,0.10675772326635545,0.9709255696570038,1,25.0,1,1,1.1600910583329882,1.1600910583329884
2016-10-08,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.813920305739739,0.7562664737677112,0.0,-1.2802720398140646,0.8739316134750726,1,61.0,1,1,1.3298637109328795,1.3298637109328797
2016-10-09,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,0.9539248724846653,0.8068289203852169,0.0,-1.3298088170669367,0.9224285915660384,1,28.0,1,1,0.8460621785983682,0.8460621785983684
2016-10-12,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.3939066055049604,0.49081362902580483,0.0,0.7011990503008211,0.3283406099517101,1,22.0,1,1,0.31097515745763993,0.31097515745764004
2016-10-13,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.21571897510232735,-0.1412169536930193,0.0,-1.3298088170669367,0.5223285223155725,1,29.0,1,1,0.3339652041638752,0.3339652041638753
2016-10-14,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.10116978412920591,0.023110997813875076,0.0,-0.3390732720094938,0.19497392020155485,1,26.0,1,1,1.265693690456135,1.2656936904561351
2016-10-15,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.241174350874132,0.4276105707539224,0.0,1.3451771545881592,0.09797996401962387,1,31.0,1,1,1.5782067429353988,1.578206742935399
2016-10-16,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,0.33026816607544857,0.45289179406267527,0.0,-0.04185260849226089,0.2070981647242962,1,35.0,1,1,0.30339602118085907,0.3033960211808592
2016-10-18,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.7757372420820318,0.8826725903114759,0.0,0.13152611189279165,0.6920679456339518,1,22.0,1,1,0.22305717664698202,0.22305717664698213
2016-10-19,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.7630095541961296,0.5792979106064401,0.0,-0.8592094331646514,0.8981801025205554,1,21.0,1,1,0.31501736347192305,0.31501736347192316
2016-10-20,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.9030141209410555,1.0596411534727466,0.0,1.1470300455766704,0.728440679202176,1,29.0,1,1,0.4630631587450424,0.46306315874504256
2016-10-21,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,0.43208966916266767,0.26328261924702806,0.0,-0.11615777437156906,0.5344527668383139,1,18.0,1,1,1.281357238761482,1.2813572387614822
2016-10-22,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.241174350874132,-0.12857634203864263,0.0,-1.3050404284405006,0.449583055179124,1,36.0,1,1,1.6489453481853533,1.6489453481853535
2016-10-23,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,0.41936198127676555,0.37704812413641664,0.0,-0.14092616299800526,0.449583055179124,1,47.0,1,1,0.48226363731288724,0.48226363731288735
2016-10-25,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,-0.10247322204523206,-0.2676230702367841,0.0,-0.7353674900324709,-0.12025643738972122,1,17.0,1,1,0.24781568848446614,0.24781568848446628
2016-10-26,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,0.5466388601357893,0.8068289203852169,0.0,1.0479564910709263,0.19497392020155485,1,26.0,1,1,0.5108117172887617,0.510811717288762
2016-10-27,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,0.5339111722498867,0.5034542406801815,0.0,0.5525887185422047,0.26771938733800316,1,26.0,1,1,0.5199066808208989,0.519906680820899
2016-10-28,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,-0.33157160399147495,-0.5709977499418195,0.0,-1.3298088170669367,-0.10813219286697988,1,22.0,1,1,1.2156713910293813,1.2156713910293815
2016-10-29,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,0.08844209624330358,0.18743894932076943,0.0,-1.3298088170669367,0.07373147497414097,1,49.0,1,1,1.7707168043656325,1.7707168043656327
2016-10-30,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,-0.3697546676491819,-0.7353257014487139,0.0,-1.3298088170669367,-0.16875341548068684,1,39.0,1,1,0.5380966078851729,0.538096607885173
2016-10-31,air_26c5bbeb7bb82bf1,0,1,0,0,0,0,0,-0.06429015838752485,-0.027451448803630672,0.0,-0.3638416606359299,-0.14450492643520393,1,31.0,1,1,-0.08996115158406726,-0.08996115158406714
2016-11-02,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,-0.4970315465082057,-0.8996536529556082,0.0,-1.3298088170669367,-0.28999586070810074,1,35.0,1,1,0.8746102585742428,0.8746102585742429
2016-11-03,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,-0.24247778879015816,0.010470386159498414,1.0,1.0231881024444902,-0.3142443497535834,1,35.0,1,1,0.562855119722657,0.5628551197226571
2016-11-04,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,-0.10247322204523206,-0.06537328376676022,0.0,0.9488829365651817,-0.3021201052308421,1,25.0,1,1,0.6492572732779587,0.6492572732779589
2016-11-05,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,-0.02610709472981785,0.023110997813875076,0.0,0.3544416095307162,0.02523449688317536,1,26.0,1,1,1.4541615458720853,1.4541615458720856
2016-11-06,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,-0.0006517189580129629,0.18743894932076943,0.0,1.0231881024444902,-0.13238068191246258,1,37.0,1,1,0.26726880492820365,0.2672688049282038
2016-11-08,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,-0.6243084253672294,-0.7226850897943374,0.0,-0.8839778217910874,-0.5931019737766354,1,12.0,1,1,-0.1301305738510058,-0.13013057385100568
2016-11-09,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,-0.5606699859377176,-0.5962789732505726,0.0,0.15629450051922764,-0.37486557236729035,1,14.0,1,1,0.07551665712564806,0.07551665712564817
2016-11-10,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,-0.6624914890249367,-0.7985287597205962,0.0,-1.2059668739347564,-0.41123830593551464,1,21.0,1,1,0.252110532374642,0.2521105323746421
2016-11-11,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,-0.7388576163403509,-0.9122942646099846,0.0,-1.3298088170669367,-0.641598951867601,1,18.0,1,1,0.8844631357340579,0.884463135734058
2016-11-12,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,-0.15338397358884162,-0.06537328376676022,0.0,0.23059966639853582,-0.12025643738972122,1,38.0,1,1,1.812402053887927,1.8124020538879273
2016-11-13,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,-0.15338397358884162,-0.09065450707551309,0.0,0.5525887185422047,-0.2293746380943938,1,45.0,1,1,0.3579658023736812,0.35796580237368136
2016-11-15,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,0.06298672047149892,-0.002170225494877799,0.0,-0.9335145990439595,0.2070981647242962,1,1.0,1,1,0.009325533641761929,0.009325533641762045
2016-11-16,air_26c5bbeb7bb82bf1,0,0,0,0,0,0,1,-0.2933885403337677,-0.5709977499418195,0.0,-1.1811984853083204,-0.03538672573053159,1,20.0,1,1,0.39712467313704897,0.3971246731370491
2016-11-17,air_26c5bbeb7bb82bf1,0,0,0,0,1,0,0,-0.28066085244786537,-0.12857634203864263,0.0,0.676430661674385,-0.3869898168900318,1,26.0,1,1,0.430220234878992,0.4302202348789922
2016-11-18,air_26c5bbeb7bb82bf1,1,0,0,0,0,0,0,-0.4461207949645961,-0.4572322450524313,0.0,0.8993461593123098,-0.5931019737766354,1,30.0,1,1,1.2917153916730824,1.2917153916730826
2016-11-19,air_26c5bbeb7bb82bf1,0,0,1,0,0,0,0,-0.6370361132531318,-0.9249348762643611,0.0,-1.3298088170669367,-0.37486557236729035,1,36.0,1,1,1.6289869559898305,1.6289869559898307
2016-11-20,air_26c5bbeb7bb82bf1,0,0,0,1,0,0,0,-0.15338397358884162,0.13687650270326324,0.0,0.3792099981571524,-0.25362312713987645,1,39.0,1,1,0.5252120762146454,0.5252120762146455
2016-11-22,air_26c5bbeb7bb82bf1,0,0,0,0,0,1,0,-0.10247322204523206,-0.002170225494877799,0.0,0.3296732209042802,-0.08388370382149697,1,36.0,1,1,1.065099216997335,1.065099216997335
