visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,total_area_visitors,total_genre_visitors
2016-05-11,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.7767649140689183,0.9219539531669583,0.0,-0.8985748681696913,0.5465010714115596,1,12.0,1,1,-1.1084575635915221,-1.1084575635915221
2016-05-12,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.8144334995389431,1.0342727518301245,0.0,1.9417038792562489,0.7265646628782577,1,11.0,1,1,-0.9866438403915143,-0.9866438403915144
2016-05-13,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.7516525237555687,0.8470747540581806,0.0,1.4434093621639785,0.6065222685671257,1,13.0,1,1,-0.6255259135772949,-0.6255259135772951
2016-05-14,air_b1d822f75c9fc615,0,0,1,0,0,0,0,0.5758657915621207,0.6349170232499775,0.0,0.8952853933624816,0.35443324051374836,1,39.0,1,1,-0.4630228465108962,-0.4630228465108964
2016-05-15,air_b1d822f75c9fc615,0,0,0,1,0,0,0,0.2996294981152736,0.4976384915505517,0.0,1.7922155241285678,0.12635269132259738,1,18.0,1,1,-1.0850611908683474,-1.0850611908683474
2016-05-16,air_b1d822f75c9fc615,0,1,0,0,0,0,0,0.4754162303087216,0.4477190254780335,0.0,-0.8736601423150779,0.3304247616515218,1,14.0,1,1,-1.4032009982236913,-1.4032009982236915
2016-05-17,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.3875228642119976,0.09828276297040464,0.0,-1.3221252076981211,0.4144544376693144,1,10.0,1,1,-1.2289997447957053,-1.2289997447957053
2016-05-18,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.6009781818754704,0.9843532857576063,0.0,2.0164480568200895,0.19837812790927659,1,13.0,1,1,-1.023772866669596,-1.0237728666695962
2016-05-19,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.5130848157787463,0.6723566228043664,0.0,1.5679829914370462,0.4024501982382012,1,13.0,1,1,-1.015126381097988,-1.015126381097988
2016-05-20,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.24940471748857385,0.13572236252479353,0.0,-0.8985748681696913,0.35443324051374836,1,13.0,1,1,-0.625017296778965,-0.6250172967789652
2016-05-21,air_b1d822f75c9fc615,0,0,1,0,0,0,0,0.48797242546539665,0.8221150210219214,0.0,1.6925566207101137,0.1623654096159371,1,33.0,1,1,-0.34680390809251715,-0.3468039080925174
2016-05-22,air_b1d822f75c9fc615,0,0,0,1,0,0,0,0.9023268656356671,1.1965110165658093,0.0,1.9417038792562489,0.6545392262915782,1,27.0,1,1,-1.0891301252549863,-1.0891301252549865
2016-05-23,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.040445012359091,1.3961888808558827,0.0,1.7922155241285678,0.4384629165315407,1,9.0,1,1,-1.2933397697844358,-1.293339769784436
2016-05-24,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.0278888172024159,1.1965110165658093,0.0,0.8454559416532542,0.7865858600338237,1,13.0,1,1,-1.180935457353531,-1.1809354573535311
2016-05-25,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.8772144753223174,0.5974774236955885,0.0,-1.3221252076981211,1.086691845811654,1,16.0,1,1,-0.9739284204332671,-0.9739284204332673
2016-05-26,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.9776640365757165,0.9344338196850877,0.0,-0.4251950769320347,1.0626833669494276,1,13.0,1,1,-0.9375623193526803,-0.9375623193526804
2016-05-27,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.5256410109354209,0.3354002268148668,0.0,-1.2473810301342807,0.45046715596265385,1,18.0,1,1,-0.6415473427246864,-0.6415473427246865
2016-05-28,air_b1d822f75c9fc615,0,0,1,0,0,0,0,0.5130848157787463,0.5475579576230704,0.0,-1.272295755988894,0.4384629165315407,1,27.0,1,1,-0.4447126417710203,-0.4447126417710205
2016-05-29,air_b1d822f75c9fc615,0,0,0,1,0,0,0,0.8144334995389431,1.0217928853119946,0.0,1.2690062811816842,0.558505310842673,1,34.0,1,1,-0.9535837485000717,-0.9535837485000719
2016-05-30,air_b1d822f75c9fc615,0,1,0,0,0,0,0,0.2745171078019235,0.1981216951154415,0.0,-1.3221252076981211,0.4744756348248804,1,17.0,1,1,-1.2801157330278587,-1.280115733027859
2016-05-31,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.6512029625021697,0.6473968897681067,0.0,-0.17604781838589964,0.5825137897048993,1,19.0,1,1,-1.050475248581915,-1.050475248581915
2016-06-01,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.7893211092255934,0.8345948875400507,0.0,0.09801416601484911,0.7865858600338237,1,11.0,1,1,-1.0718371541117704,-1.0718371541117704
2016-06-02,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.6888715479721944,0.7846754214675326,0.0,1.9167891534016355,0.5825137897048993,1,14.0,1,1,-1.010548829913019,-1.0105488299130192
2016-06-03,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.5256410109354209,0.5600378241411996,0.0,1.8420449758377948,0.3304247616515218,1,4.0,1,1,-0.6997839661334584,-0.6997839661334585
2016-06-04,air_b1d822f75c9fc615,0,0,1,0,0,0,0,0.8144334995389431,0.9344338196850877,0.0,0.6710528606709598,0.5825137897048993,1,37.0,1,1,-0.5243111707096475,-0.5243111707096477
2016-06-05,air_b1d822f75c9fc615,0,0,0,1,0,0,0,0.5130848157787463,0.4601988919961628,0.0,-0.6245128837689428,0.5945180291360123,1,32.0,1,1,-1.1183755911589548,-1.118375591158955
2016-06-06,air_b1d822f75c9fc615,0,1,0,0,0,0,0,0.6009781818754704,0.5225982245868108,0.0,-1.1975515784250534,0.5825137897048993,1,7.0,1,1,-1.3080896569360025,-1.3080896569360025
2016-06-07,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.550753401248771,0.14820222904292285,0.0,-1.3221252076981211,0.8346028177582764,1,4.0,1,1,-1.1618623274161601,-1.1618623274161604
2016-06-08,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.8395458898522927,0.9469136862032174,0.0,0.09801416601484911,0.6065222685671257,1,8.0,1,1,-0.9957989427614523,-0.9957989427614524
2016-06-09,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.7516525237555687,0.4976384915505517,0.0,-1.3221252076981211,0.9786536909316351,1,10.0,1,1,-1.0466606225944408,-1.046660622594441
2016-06-10,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.040445012359091,1.1341116839751613,0.0,1.219176829472457,0.9546452120694084,1,22.0,1,1,-0.6041640080474397,-0.6041640080474399
2016-06-11,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.040445012359091,1.1715512835295503,0.0,1.3437504587455245,0.7745816206027103,1,30.0,1,1,-0.4421695577793709,-0.44216955777937106
2016-06-12,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.0906697929857903,1.0717123513845133,0.0,0.27241724699714376,1.0746876063805404,1,36.0,1,1,-1.0761603968975744,-1.0761603968975744
2016-06-13,air_b1d822f75c9fc615,0,1,0,0,0,0,0,0.5758657915621207,0.3728398263692557,0.0,-1.3221252076981211,0.8225985783271634,1,8.0,1,1,-1.3698865979330836,-1.3698865979330839
2016-06-14,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.8772144753223174,0.8096351545037916,0.0,-0.026559463258218445,0.8346028177582764,1,4.0,1,1,-1.086841349662502,-1.086841349662502
2016-06-15,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.7014277431288694,0.3104404937786077,0.0,-1.3221252076981211,0.9786536909316351,1,15.0,1,1,-1.0263159506612454,-1.0263159506612456
2016-06-16,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.8646582801656428,0.5849975571774588,0.0,-1.3221252076981211,0.9906579303627481,1,16.0,1,1,-1.0980309192257593,-1.0980309192257596
2016-06-17,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.128338378455815,1.1840311500476794,0.0,0.7208823123801866,0.9546452120694084,1,17.0,1,1,-0.5321947310837608,-0.5321947310837609
2016-06-18,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.4422432573726867,1.6582660777366043,0.0,1.9915333309654761,1.1587172823983332,1,43.0,1,1,-0.43962647378772146,-0.43962647378772163
2016-06-19,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.14089457361249,1.1965110165658093,0.0,-0.27570672180435357,1.1947300006916726,1,31.0,1,1,-1.0695483785192859,-1.0695483785192859
2016-06-20,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.14089457361249,1.1341116839751613,0.0,0.14784361772407617,1.0746876063805404,1,7.0,1,1,-1.3388609732349606,-1.3388609732349608
2016-06-21,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.9399954511056918,0.7472358219131436,0.0,-0.6992570613327833,1.1707215218294462,1,4.0,1,1,-1.1216816003480992,-1.1216816003480994
2016-06-22,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.9399954511056918,0.5225982245868108,0.0,-1.3221252076981211,1.1587172823983332,1,9.0,1,1,-1.0586131173551931,-1.0586131173551934
2016-06-23,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.9776640365757165,0.8969942201306987,0.0,-0.49993925449587523,1.1947300006916726,1,13.0,1,1,-1.0542898745693892,-1.0542898745693894
2016-06-24,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.9399954511056918,0.6973163558406255,0.0,-1.3221252076981211,1.1347088035361066,1,11.0,1,1,-0.5543195618111109,-0.554319561811111
2016-06-25,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.2790127203359132,1.1216318174570317,0.0,-1.3221252076981211,1.2547511978472385,1,33.0,1,1,-0.3895277191522276,-0.38952771915222784
2016-06-26,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.2915689154925882,1.2838700821927165,0.0,1.1195179260540031,1.2067342401227859,1,32.0,1,1,-0.96121300047502,-0.9612130004750201
2016-06-27,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.1534507687691644,1.1465915504932906,0.0,1.2690062811816842,1.1347088035361066,1,4.0,1,1,-1.2834217422170031,-1.2834217422170031
2016-06-28,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.48797242546539665,0.3853196928873855,0.0,-1.3221252076981211,0.678547705153805,1,9.0,1,1,-1.135414253903006,-1.1354142539030063
2016-06-29,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.7893211092255934,0.5600378241411996,0.0,-1.3221252076981211,0.9186324937760691,1,23.0,1,1,-0.9558725240925562,-0.9558725240925563
2016-06-30,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.9776640365757165,0.9219539531669583,0.0,-1.17263685257044,1.0386748880872012,1,11.0,1,1,-0.9309503009743917,-0.9309503009743919
2016-07-01,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.3041251106492633,1.358749281301494,0.0,-0.22587727009512648,1.266755437278352,1,26.0,1,1,1.6744392484704516,1.6744392484704511
2016-07-02,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.4799118428427114,1.5085076795190493,0.0,0.3969908762702113,1.4348147893139367,1,25.0,1,1,1.7807401593213978,1.7807401593213974
2016-07-03,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.7561481362895583,1.9577828741717145,0.0,0.5713939572525057,1.5788656624872954,1,24.0,1,1,0.45350462407955916,0.4535046240795589
2016-07-04,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.5803614040961105,1.7581050098816409,0.0,0.44682032797943816,1.4588232681761635,1,14.0,1,1,-0.06223280942694571,-0.06223280942694592
2016-07-06,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.9902202317323916,0.8969942201306987,0.0,-0.3006214476589672,1.086691845811654,1,11.0,1,1,0.6907743605004512,0.6907743605004508
2016-07-07,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.5301366234694107,2.1200211389073997,0.0,1.8669597016924087,1.2547511978472385,1,18.0,1,1,0.6460160822474211,0.6460160822474209
2016-07-08,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.2664565251792386,1.2589103491564573,0.0,-0.7989159647512374,1.2787596767094653,1,8.0,1,1,1.5366040961230523,1.536604096123052
2016-07-09,air_b1d822f75c9fc615,0,0,1,0,0,0,0,0.9023268656356671,0.6473968897681067,0.0,-1.3221252076981211,1.0626833669494276,1,27.0,1,1,1.7397965070558419,1.7397965070558417
2016-07-10,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.3041251106492633,1.4461083469284013,0.0,1.5928977172916596,1.050679127518314,1,25.0,1,1,0.5608227685271652,0.560822768527165
2016-07-11,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.6054737944094601,1.7206654103272523,0.0,1.7922155241285678,1.3027681555716917,1,9.0,1,1,-0.09605582651588315,-0.09605582651588337
2016-07-12,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.4924680379993864,1.5085076795190493,0.0,0.2475025211425301,1.5788656624872954,1,19.0,1,1,0.3937421502757975,0.39374215027579723
2016-07-13,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.241344134865889,0.9843532857576063,0.0,-1.3221252076981211,1.44681902874505,1,14.0,1,1,0.4428236713146315,0.44282367131463124
2016-07-14,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.3417936961192876,1.6457862112184747,0.0,-0.3504508993681942,1.1827257612605595,1,17.0,1,1,0.5893053092336388,0.5893053092336386
2016-07-15,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.8772144753223174,0.5350780911049405,0.0,-1.3221252076981211,1.1467130429672199,1,22.0,1,1,1.3926655421956944,1.3926655421956942
2016-07-16,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.1157821832991404,0.9968331522757355,0.0,-0.9234895940243049,1.0386748880872012,1,26.0,1,1,1.6998700883869458,1.6998700883869455
2016-07-17,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.3417936961192876,1.1341116839751613,0.0,-1.2972104818435077,1.4588232681761635,1,13.0,1,1,1.071728342449536,1.0717283424495359
2016-07-18,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.6933671605061842,1.7206654103272523,1.0,0.5464792313978922,1.6268826202117481,1,21.0,1,1,0.03618454104988732,0.03618454104988709
2016-07-19,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.517580428312736,1.5709070121096969,0.0,0.22258779528791667,1.4708275076072763,1,5.0,1,1,0.15520087185908074,0.15520087185908052
2016-07-20,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.3920184767459873,1.2713902156745867,0.0,-0.17604781838589964,1.4228105498828236,1,5.0,1,1,0.48173285638686786,0.4817328563868676
2016-07-21,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.8269896946956181,0.5725176906593294,0.0,-1.3221252076981211,1.1347088035361066,1,5.0,1,1,0.6315205034950194,0.6315205034950191
2016-07-22,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.7767649140689183,0.3728398263692557,0.0,-1.3221252076981211,1.0746876063805404,1,10.0,1,1,1.4358979700537349,1.4358979700537344
2016-07-23,air_b1d822f75c9fc615,0,0,1,0,0,0,0,0.9023268656356671,0.9219539531669583,0.0,-0.973319045733532,1.0026621697938616,1,13.0,1,1,1.6502799505497818,1.6502799505497816
2016-07-24,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.0906697929857903,1.1590714170114205,0.0,0.4966497796886652,0.9066282543449558,1,33.0,1,1,0.4385004285288275,0.4385004285288272
2016-07-25,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.1911193542391891,1.0217928853119946,0.0,-1.122807400861213,1.1587172823983332,1,6.0,1,1,0.001852907162619985,0.0018529071626197597
2016-07-26,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.0781135978291156,0.9593935527213467,0.0,-1.2972104818435077,1.1947300006916726,1,4.0,1,1,0.4980085939334242,0.49800859393342395
2016-07-27,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.1660069639258395,0.9469136862032174,0.0,-1.2473810301342807,1.3147723950028045,1,3.0,1,1,0.6360980546799884,0.6360980546799881
2016-07-28,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.417130867059337,1.421148613892142,0.0,-0.026559463258218445,1.4228105498828236,1,15.0,1,1,0.7889374025781193,0.788937402578119
2016-07-29,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.505024233156061,1.5833868786278267,0.0,1.5430682655824328,1.3747935921583707,1,36.0,1,1,1.6032328967042675,1.603232896704267
2016-07-30,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.505024233156061,1.6457862112184747,0.0,1.3686651846001383,1.2787596767094653,1,44.0,1,1,1.6835943508403894,1.6835943508403892
2016-07-31,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.5426928186260858,1.3837090143377533,0.0,0.3969908762702113,1.5548571836250686,1,23.0,1,1,0.46901743642862065,0.4690174364286204
2016-08-01,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.5301366234694107,1.4710680799646605,0.0,-0.8487454164604644,1.5788656624872954,1,5.0,1,1,-0.035276119115461725,-0.03527611911546195
2016-08-02,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.3417936961192876,1.2089908830839386,0.0,-0.8985748681696913,1.326776634433918,1,14.0,1,1,0.20631686009123434,0.2063168600912341
2016-08-03,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.4547994525293617,1.5334674125553083,0.0,-0.3006214476589672,1.4348147893139367,1,8.0,1,1,0.5127584810849909,0.5127584810849907
2016-08-04,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.6180299895661352,1.6582660777366043,0.0,0.7956264899440274,1.5548571836250686,1,15.0,1,1,0.5994776452002365,0.5994776452002363
2016-08-05,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.6933671605061842,1.7081855438091225,0.0,1.3686651846001383,1.5788656624872954,1,16.0,1,1,1.318916106437861,1.3189161064378605
2016-08-06,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.743591941132884,1.80802447595416,0.0,0.8703706675078681,1.722916535660654,1,24.0,1,1,1.1531070301823179,1.1531070301823176
2016-08-07,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.6808109653495096,1.733145276845382,0.0,1.468324088018592,1.5668614230561821,1,18.0,1,1,0.3339796764720358,0.3339796764720356
2016-08-08,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.6682547701928345,1.683225810772864,0.0,-0.17604781838589964,1.6628953385050878,1,11.0,1,1,-0.022560699157214564,-0.022560699157214786
2016-08-09,air_b1d822f75c9fc615,0,0,0,0,0,1,0,2.09516540551978,2.2448198040886957,0.0,0.6959675865255732,1.7109122962295404,1,19.0,1,1,0.5470901149722582,0.547090114972258
2016-08-10,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.743591941132884,1.7830647429179003,0.0,-0.10130364082205894,1.7469250145228803,1,16.0,1,1,1.2344857179150999,1.2344857179150994
2016-08-11,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.517580428312736,1.545947279073438,1.0,-0.10130364082205894,1.6508910990739745,1,41.0,1,1,1.0218838962132073,1.0218838962132069
2016-08-12,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.4422432573726867,1.5209875460371787,0.0,0.048184714305622045,1.5308487047628423,1,6.0,1,1,0.7256146111860484,0.7256146111860481
2016-08-13,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.417130867059337,1.5085076795190493,1.0,0.4717350538340518,1.4228105498828236,1,32.0,1,1,0.839290465612778,0.8392904656127778
2016-08-14,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.3543498912759626,1.3337895482652347,1.0,-0.3753656252228077,1.44681902874505,1,52.0,1,1,0.12951572354342147,0.12951572354342125
2016-08-15,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.429687062216012,1.3837090143377533,1.0,-1.1477221267158264,1.5548571836250686,1,6.0,1,1,-0.2305849696741381,-0.23058496967413833
2016-08-16,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.4673556476860363,1.670745944254734,0.0,-0.7989159647512374,1.4708275076072763,1,16.0,1,1,-0.14996920713885112,-0.14996920713885134
2016-08-17,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.6933671605061842,1.8205043424722889,0.0,1.1693473777632302,1.386797831589484,1,14.0,1,1,0.19411005693131705,0.1941100569313168
2016-08-18,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.4673556476860363,1.48354794648279,0.0,-1.0480632232973726,1.6508910990739745,1,13.0,1,1,0.3828068891117049,0.3828068891117047
2016-08-19,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.5552490137827608,1.5709070121096969,0.0,0.3969908762702113,1.6268826202117481,1,14.0,1,1,1.2937395749205316,1.2937395749205312
2016-08-20,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.316681305805938,1.2838700821927165,0.0,-0.9234895940243049,1.5188444653317295,1,28.0,1,1,1.2133781207844094,1.2133781207844092
2016-08-21,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.592917599252785,1.7206654103272523,0.0,0.6461381348163464,1.44681902874505,1,15.0,1,1,0.20250223410376017,0.20250223410375995
2016-08-23,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.4547994525293617,1.3337895482652347,0.0,-0.8985748681696913,1.5308487047628423,1,6.0,1,1,0.3385572276570048,0.3385572276570046
2016-08-24,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.417130867059337,1.4336284804102715,0.0,-0.8487454164604644,1.44681902874505,1,21.0,1,1,0.4685088196302908,0.4685088196302905
2016-08-25,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.6054737944094601,1.620826478182216,0.0,1.6427271690008869,1.44681902874505,1,11.0,1,1,0.557008142539691,0.5570081425396908
2016-08-26,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.6431423798794849,1.6333063447003449,0.0,1.219176829472457,1.5068402259006162,1,17.0,1,1,1.4974406026516511,1.4974406026516507
2016-08-27,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.14089457361249,0.9094740866488285,0.0,-1.3221252076981211,1.2187384795538994,1,29.0,1,1,1.5404187221105266,1.540418722110526
2016-08-28,air_b1d822f75c9fc615,0,0,0,1,0,0,0,0.9274392559490172,0.6099572902137184,0.0,-1.3221252076981211,1.1827257612605595,1,24.0,1,1,0.5783700480695463,0.578370048069546
2016-08-29,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.3041251106492633,1.2963499487108463,0.0,-0.6743423354781698,1.2787596767094653,1,22.0,1,1,-0.22041263370754038,-0.2204126337075406
2016-08-30,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.241344134865889,1.0467526183482543,0.0,-1.17263685257044,1.326776634433918,1,8.0,1,1,0.3205013313162938,0.3205013313162936
2016-08-31,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.4547994525293617,1.421148613892142,0.0,1.493238813873206,1.326776634433918,1,25.0,1,1,0.6137189155534734,0.6137189155534731
2016-09-01,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.4799118428427114,1.5958667451459563,0.0,1.1942621036178436,1.266755437278352,1,17.0,1,1,0.3451692460352933,0.3451692460352931
2016-09-02,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.4422432573726867,1.2589103491564573,0.0,-0.10130364082205894,1.386797831589484,1,13.0,1,1,1.1668396837372248,1.1668396837372246
2016-09-03,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.505024233156061,1.5958667451459563,0.0,0.5215645055432788,1.5788656624872954,1,5.0,1,1,1.5640694032328661,1.564069403232866
2016-09-04,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.4422432573726867,1.5209875460371787,0.0,-0.20096254424051307,1.5068402259006162,1,31.0,1,1,0.24827774595344995,0.24827774595344973
2016-09-05,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.6556985750361595,1.6582660777366043,0.0,1.0696884743447759,1.6028741413495218,1,11.0,1,1,-0.15836138431129423,-0.15836138431129446
2016-09-06,air_b1d822f75c9fc615,0,0,0,0,0,1,0,1.7059233556628592,1.5833868786278267,0.0,1.0696884743447759,1.7349207750917668,1,7.0,1,1,0.3205013313162938,0.3205013313162936
2016-09-07,air_b1d822f75c9fc615,0,0,0,0,0,0,1,1.4924680379993864,1.3213096817471053,0.0,-0.7490865130420103,1.6748995779362008,1,13.0,1,1,0.3863672067000141,0.3863672067000139
2016-09-08,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.404574671902662,1.3337895482652347,0.0,-0.9982337715881455,1.5908699019184085,1,9.0,1,1,0.4868190243701667,0.48681902437016644
2016-09-09,air_b1d822f75c9fc615,1,0,0,0,0,0,0,1.4799118428427114,1.5958667451459563,0.0,-0.0016447374036050225,1.3387808738650313,1,8.0,1,1,1.3830018230274266,1.3830018230274264
2016-09-10,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.429687062216012,1.4336284804102715,0.0,-0.3006214476589672,1.4228105498828236,1,32.0,1,1,1.7293698626900793,1.7293698626900789
2016-09-11,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.0027764268890662,0.6723566228043664,0.0,-1.272295755988894,1.1227045641049935,1,23.0,1,1,0.5473444233714232,0.5473444233714229
2016-09-12,air_b1d822f75c9fc615,0,1,0,0,0,0,0,1.1911193542391891,0.9968331522757355,0.0,-1.2473810301342807,1.326776634433918,1,7.0,1,1,-0.14386580555889247,-0.1438658055588927
2016-09-13,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.9274392559490172,0.5225982245868108,0.0,-1.3221252076981211,1.1947300006916726,1,8.0,1,1,0.20860563568371882,0.20860563568371857
2016-09-14,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.9902202317323916,0.8595546205763103,0.0,-1.2473810301342807,1.0986960852427672,1,14.0,1,1,0.4774096136010638,0.47740961360106354
2016-09-15,air_b1d822f75c9fc615,0,0,0,0,1,0,0,1.1157821832991404,0.8345948875400507,0.0,-1.2972104818435077,1.2907639161405782,1,13.0,1,1,0.6984036124753995,0.6984036124753992
2016-09-16,air_b1d822f75c9fc615,1,0,0,0,0,0,0,0.9651078414190415,0.5849975571774588,0.0,-1.3221252076981211,1.2547511978472385,1,9.0,1,1,1.336717694379407,1.3367176943794066
2016-09-17,air_b1d822f75c9fc615,0,0,1,0,0,0,0,1.2664565251792386,1.2089908830839386,0.0,-0.0016447374036050225,1.2187384795538994,1,29.0,1,1,1.6512971841464417,1.6512971841464412
2016-09-18,air_b1d822f75c9fc615,0,0,0,1,0,0,0,1.1785631590825145,0.8969942201306987,0.0,-1.3221252076981211,1.2907639161405782,1,40.0,1,1,0.8497171099785407,0.8497171099785403
2016-09-19,air_b1d822f75c9fc615,0,1,0,0,0,0,0,0.7642087189122437,0.3977995594055148,1.0,-1.3221252076981211,0.9306367332071821,1,21.0,1,1,-0.145900272752212,-0.14590027275221223
2016-09-20,air_b1d822f75c9fc615,0,0,0,0,0,1,0,0.48797242546539665,0.04836329689788643,0.0,-1.3221252076981211,0.7385689023093711,1,26.0,1,1,-0.4752296496708135,-0.47522964967081366
2016-09-21,air_b1d822f75c9fc615,0,0,0,0,0,0,1,0.6135343770321454,0.43523915895990367,0.0,-1.2972104818435077,0.7385689023093711,1,4.0,1,1,0.9911125799142491,0.9911125799142488
2016-09-22,air_b1d822f75c9fc615,0,0,0,0,1,0,0,0.5256410109354209,0.14820222904292285,1.0,-1.3221252076981211,0.7985900994649371,1,19.0,1,1,0.5379350126023202,0.53793501260232
