visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,total_area_visitors,total_genre_visitors
2016-06-25,air_25e9888d30b386df,0,0,1,0,0,0,0,1.2783820395375989,1.1129668493066023,0.0,-1.347083215239005,1.2614994497114196,1,8.0,1,1,-0.44563425035372417,-0.4456342503537241
2016-06-26,air_25e9888d30b386df,0,0,0,1,0,0,0,1.2910410282388378,1.2751238280902704,0.0,1.0693446903734063,1.2129980524525485,1,1.0,1,1,-0.9964348454198829,-0.9964348454198828
2016-06-28,air_25e9888d30b386df,0,0,0,0,0,1,0,0.4808657513595566,0.37702363790380117,0.0,-1.347083215239005,0.6794826826049665,1,2.0,1,1,-1.1642722153577472,-1.164272215357747
2016-06-29,air_25e9888d30b386df,0,0,0,0,0,0,1,0.784681480189287,0.5516542304400589,0.0,-1.347083215239005,0.9219896688993221,1,7.0,1,1,-0.9912894661955104,-0.9912894661955103
2016-06-30,air_25e9888d30b386df,0,0,0,0,1,0,0,0.9745663107078686,0.913389029265165,0.0,-1.1991386495892657,1.0432431620465,1,1.0,1,1,-0.9672776964817722,-0.9672776964817721
2016-07-01,air_25e9888d30b386df,1,0,0,0,0,0,0,1.3037000169400768,1.3499655106058097,0.0,-0.2621564004742489,1.2736247990261376,1,13.0,1,1,1.5429323108370872,1.5429323108370872
2016-07-02,air_25e9888d30b386df,0,0,1,0,0,0,0,1.4809258587574194,1.499648875636888,0.0,0.3542792897329989,1.4433796894321862,1,13.0,1,1,1.6453498592079299,1.6453498592079296
2016-07-03,air_25e9888d30b386df,0,0,0,1,0,0,0,1.7594236101846725,1.9486989707301223,0.0,0.5268812829910281,1.5888838812088,1,4.0,1,1,0.36660061292221713,0.36660061292221713
2016-07-05,air_25e9888d30b386df,0,0,0,0,0,1,0,0.8099994575917644,0.7262848229763171,0.0,-1.347083215239005,1.0553685113612175,1,7.0,1,1,0.29922064688876804,0.299220646888768
2016-07-06,air_25e9888d30b386df,0,0,0,0,0,0,1,0.9872252994091075,0.8884418017599849,0.0,-0.3361286832991188,1.091744559305371,1,4.0,1,1,0.5952024613193373,0.5952024613193372
2016-07-07,air_25e9888d30b386df,0,0,0,0,1,0,0,1.5315618135623745,2.110855949513791,0.0,1.8090675186221037,1.2614994497114196,1,5.0,1,1,0.5520792830579299,0.5520792830579297
2016-07-08,air_25e9888d30b386df,1,0,0,0,0,0,0,1.2657230508363604,1.2501766005850907,0.0,-0.8292772354649169,1.2857501483408555,1,5.0,1,1,1.4101325232366166,1.4101325232366164
2016-07-09,air_25e9888d30b386df,0,0,1,0,0,0,0,0.8986123785004357,0.6389695267081879,0.0,-1.347083215239005,1.0674938606759354,1,5.0,1,1,1.6059019518210742,1.605901951821074
2016-07-10,air_25e9888d30b386df,0,0,0,1,0,0,0,1.3037000169400768,1.4372808068739387,0.0,1.5378358149309144,1.0553685113612175,1,2.0,1,1,0.4699982335262736,0.46999823352627357
2016-07-12,air_25e9888d30b386df,0,0,0,0,0,1,0,1.4935848474586584,1.499648875636888,0.0,0.20633472408325929,1.5888838812088,1,5.0,1,1,0.30902136922090606,0.30902136922090606
2016-07-13,air_25e9888d30b386df,0,0,0,0,0,0,1,1.240405073433883,0.9757570980281142,0.0,-1.347083215239005,1.4555050387469042,1,6.0,1,1,0.3563098544734722,0.35630985447347213
2016-07-15,air_25e9888d30b386df,1,0,0,0,0,0,0,0.8732944010979583,0.5267070029348793,0.0,-1.347083215239005,1.1523713058789598,1,6.0,1,1,1.2714523022368631,1.271452302236863
2016-07-16,air_25e9888d30b386df,0,0,1,0,0,0,0,1.1138151864214954,0.9882307117807038,0.0,-0.9525643735063665,1.0432431620465,1,1.0,1,1,1.5674341166674324,1.5674341166674322
2016-07-17,air_25e9888d30b386df,0,0,0,1,0,0,0,1.341676983043793,1.1254404630591923,0.0,-1.3224257876307153,1.4676303880616222,1,3.0,1,1,0.9622395126579074,0.9622395126579073
2016-07-19,air_25e9888d30b386df,0,0,0,0,0,1,0,1.5189028248611358,1.5620169443998366,0.0,0.18167729647496944,1.4797557373763397,1,4.0,1,1,0.07919443053226867,0.07919443053226867
2016-07-20,air_25e9888d30b386df,0,0,0,0,0,0,1,1.3923129378487482,1.2626502143376803,0.0,-0.21284154525766924,1.4312543401174689,1,4.0,1,1,0.39379761739390023,0.39379761739390023
2016-07-21,air_25e9888d30b386df,0,0,0,0,1,0,0,0.8226584462930033,0.5641278441926489,0.0,-1.347083215239005,1.1402459565642418,1,5.0,1,1,0.5381132537346331,0.538113253734633
2016-07-22,air_25e9888d30b386df,1,0,0,0,0,0,0,0.772022491488048,0.3645500241512111,0.0,-1.347083215239005,1.079619209990653,1,2.0,1,1,1.3131053721484498,1.3131053721484498
2016-07-23,air_25e9888d30b386df,0,0,1,0,0,0,0,0.8986123785004357,0.913389029265165,0.0,-1.0018792287229465,1.0068671141023464,1,3.0,1,1,1.5196555952982593,1.519655595298259
2016-07-24,air_25e9888d30b386df,0,0,0,1,0,0,0,1.0884972090190173,1.150387690564372,0.0,0.45290900016615837,0.9098643195846041,1,3.0,1,1,0.3521445474823135,0.3521445474823135
2016-07-26,air_25e9888d30b386df,0,0,0,0,0,1,0,1.0758382203177788,0.9508098705229341,0.0,-1.3224257876307153,1.2008727031378308,1,3.0,1,1,0.40947877312532116,0.4094787731253211
2016-07-27,air_25e9888d30b386df,0,0,0,0,0,0,1,1.1644511412264502,0.9383362567703445,0.0,-1.2731109324141354,1.3221261962850086,1,1.0,1,1,0.5425235787840952,0.5425235787840952
2016-07-29,air_25e9888d30b386df,1,0,0,0,0,0,0,1.5062438361598969,1.5744905581524267,0.0,1.4885209597143347,1.3827529428585974,1,9.0,1,1,1.4743272545121209,1.4743272545121207
2016-07-30,air_25e9888d30b386df,0,0,1,0,0,0,0,1.5062438361598969,1.636858626915376,0.0,1.3159189664563056,1.2857501483408555,1,4.0,1,1,1.5517529609360114,1.5517529609360112
2016-07-31,air_25e9888d30b386df,0,0,0,1,0,0,0,1.5442208022636135,1.3749127381109894,0.0,0.3542792897329989,1.564633182579364,1,1.0,1,1,0.3815467144787277,0.3815467144787276
2016-08-03,air_25e9888d30b386df,0,0,0,0,0,0,1,1.455607881354942,1.5245961031420674,0.0,-0.3361286832991188,1.4433796894321862,1,2.0,1,1,0.42368982050692133,0.4236898205069213
2016-08-04,air_25e9888d30b386df,0,0,0,0,1,0,0,1.6201747344710462,1.649332240667966,0.0,0.7487981314656373,1.564633182579364,1,2.0,1,1,0.5072409783883982,0.5072409783883982
2016-08-05,air_25e9888d30b386df,1,0,0,0,0,0,0,1.6961286666784785,1.6992266956783253,0.0,1.3159189664563056,1.5888838812088,1,1.0,1,1,1.2003970653288623,1.200397065328862
2016-08-06,air_25e9888d30b386df,0,0,1,0,0,0,0,1.746764621483434,1.7990156056990445,0.0,0.8227704142905072,1.7343880729854133,1,5.0,1,1,1.040645291315012,1.0406452913150117
2016-08-07,air_25e9888d30b386df,0,0,0,1,0,0,0,1.68346967797724,1.7241739231835054,0.0,1.4145486768894648,1.576758531894082,1,1.0,1,1,0.251442125519595,0.251442125519595
2016-08-10,air_25e9888d30b386df,0,0,0,0,0,0,1,1.746764621483434,1.7740683781938646,0.0,-0.13886926243279935,1.7586387716148488,1,5.0,1,1,1.1190510699721163,1.1190510699721161
2016-08-12,air_25e9888d30b386df,1,0,0,0,0,0,0,1.442948892653703,1.5121224893894776,0.0,0.009075303216940032,1.5403824839499287,1,7.0,1,1,0.6287699353069102,0.62876993530691
2016-08-13,air_25e9888d30b386df,0,0,1,0,0,0,0,1.4176309152512256,1.499648875636888,1.0,0.42825157255786855,1.4312543401174689,1,8.0,1,1,0.7382930073685529,0.7382930073685529
2016-08-17,air_25e9888d30b386df,0,0,0,0,0,0,1,1.6961286666784785,1.8114892194516337,0.0,1.118659545589986,1.3948782921733154,1,3.0,1,1,0.11668219345269673,0.11668219345269673
2016-08-18,air_25e9888d30b386df,0,0,0,0,1,0,0,1.4682668700561805,1.4747016481317083,0.0,-1.075851511547816,1.6616359770971065,1,1.0,1,1,0.29848559271385766,0.2984855927138576
2016-08-19,air_25e9888d30b386df,1,0,0,0,0,0,0,1.5568797909648524,1.5620169443998366,0.0,0.3542792897329989,1.637385278467671,1,7.0,1,1,1.1761402775568206,1.1761402775568204
2016-08-20,air_25e9888d30b386df,0,0,1,0,0,0,0,1.3163590056413155,1.2751238280902704,0.0,-0.9525643735063665,1.5282571346352112,1,7.0,1,1,1.0987145711329298,1.0987145711329298
2016-08-21,air_25e9888d30b386df,0,0,0,1,0,0,0,1.5948567570685683,1.7117003094309153,0.0,0.600853565815898,1.4555050387469042,1,3.0,1,1,0.12476778937671064,0.12476778937671062
2016-08-23,air_25e9888d30b386df,0,0,0,0,0,1,0,1.455607881354942,1.3250182831006296,0.0,-0.9279069458980765,1.5403824839499287,1,1.0,1,1,0.25585245056905714,0.2558524505690571
2016-08-24,air_25e9888d30b386df,0,0,0,0,0,0,1,1.4176309152512256,1.4248071931213486,0.0,-0.8785920906814968,1.4555050387469042,1,4.0,1,1,0.38105667836212076,0.38105667836212076
2016-08-25,air_25e9888d30b386df,0,0,0,0,1,0,0,1.6075157457698073,1.6119113994101968,0.0,1.5871506701474944,1.4555050387469042,1,1.0,1,1,0.46632296265172185,0.4663229626517218
2016-08-26,air_25e9888d30b386df,1,0,0,0,0,0,0,1.6454927118735236,1.624385013162786,0.0,1.1679744008065656,1.5161317853204932,1,10.0,1,1,1.372399742257885,1.3723997422578849
2016-08-27,air_25e9888d30b386df,0,0,1,0,0,0,0,1.1391331638239728,0.9009154155125749,0.0,-1.347083215239005,1.2251234017672665,1,5.0,1,1,1.4138077941111684,1.4138077941111682
2016-08-30,air_25e9888d30b386df,0,0,0,0,0,1,0,1.240405073433883,1.0381251667910634,0.0,-1.1991386495892657,1.3342515455997264,1,1.0,1,1,0.23845616842951206,0.23845616842951206
2016-09-01,air_25e9888d30b386df,0,0,0,0,1,0,0,1.4809258587574194,1.5869641719050167,0.0,1.1433169731982757,1.2736247990261376,1,10.0,1,1,0.26222292008494685,0.26222292008494685
2016-09-02,air_25e9888d30b386df,1,0,0,0,0,0,0,1.442948892653703,1.2501766005850907,0.0,-0.13886926243279935,1.3948782921733154,1,14.0,1,1,1.0538762664633983,1.053876266463398
2016-09-03,air_25e9888d30b386df,0,0,1,0,0,0,0,1.5062438361598969,1.5869641719050167,0.0,0.4775664277744484,1.5888838812088,1,2.0,1,1,1.4365944735333893,1.436594473533389
2016-09-04,air_25e9888d30b386df,0,0,0,1,0,0,0,1.442948892653703,1.5121224893894776,0.0,-0.23749897286595908,1.5161317853204932,1,1.0,1,1,0.16887103987133187,0.16887103987133187
2016-09-07,air_25e9888d30b386df,0,0,0,0,0,0,1,1.4935848474586584,1.31254466934804,0.0,-0.7799623802483372,1.6858866757265418,1,4.0,1,1,0.301915845530106,0.301915845530106
2016-09-09,air_25e9888d30b386df,1,0,0,0,0,0,0,1.4809258587574194,1.5869641719050167,0.0,-0.040239551999639835,1.3463768949144443,1,1.0,1,1,1.262141616021332,1.262141616021332
2016-09-10,air_25e9888d30b386df,0,0,1,0,0,0,0,1.4302899039524646,1.4248071931213486,0.0,-0.3361286832991188,1.4312543401174689,1,9.0,1,1,1.5958562114306327,1.5958562114306325
2016-09-13,air_25e9888d30b386df,0,0,0,0,0,1,0,0.9239303559029136,0.5142333891822892,0.0,-1.347083215239005,1.2008727031378308,1,5.0,1,1,0.13064822277599347,0.13064822277599344
2016-09-14,air_25e9888d30b386df,0,0,0,0,0,0,1,0.9872252994091075,0.8510209605022157,0.0,-1.2731109324141354,1.1038699086200887,1,1.0,1,1,0.3896323104027416,0.38963231040274154
2016-09-15,air_25e9888d30b386df,0,0,0,0,1,0,0,1.1138151864214954,0.8260737329970356,0.0,-1.3224257876307153,1.297875497655573,1,2.0,1,1,0.6025530030684408,0.6025530030684407
2016-09-16,air_25e9888d30b386df,1,0,0,0,0,0,0,0.9619073220066297,0.5766014579452385,0.0,-1.347083215239005,1.2614994497114196,1,4.0,1,1,1.2175483294101037,1.2175483294101037
2016-09-17,air_25e9888d30b386df,0,0,1,0,0,0,0,1.2657230508363604,1.2002821455747312,0.0,-0.040239551999639835,1.2251234017672665,1,8.0,1,1,1.5206356675314732,1.520635667531473
2016-09-18,air_25e9888d30b386df,0,0,0,1,0,0,0,1.1771101299276892,0.8884418017599849,0.0,-1.347083215239005,1.297875497655573,1,2.0,1,1,0.7483387477589944,0.7483387477589943
2016-09-20,air_25e9888d30b386df,0,0,0,0,0,1,0,0.4808657513595566,0.04023606658387524,0.0,-1.347083215239005,0.7401094291785554,1,1.0,1,1,-0.5282053360019873,-0.5282053360019873
2016-09-22,air_25e9888d30b386df,0,0,0,0,1,0,0,0.5188427174632726,0.1400249766045937,1.0,-1.347083215239005,0.8007361757521443,1,1.0,1,1,0.447946608278963,0.44794660827896293
2016-09-23,air_25e9888d30b386df,1,0,0,0,0,0,0,0.6960685592806156,0.2897083416356723,0.0,-1.347083215239005,0.958365716843475,1,9.0,1,1,0.7635298673738083,0.7635298673738083
2016-09-29,air_25e9888d30b386df,0,0,0,0,1,0,0,1.1771101299276892,1.0131779392858833,0.0,-1.1744812219809757,1.237248751081984,1,5.0,1,1,0.5047907978053637,0.5047907978053636
2016-09-30,air_25e9888d30b386df,1,0,0,0,0,0,0,0.772022491488048,0.6140222992030082,0.0,-0.7553049526400473,0.8856136209551687,1,12.0,1,1,1.4169930288691133,1.416993028869113
2016-10-01,air_25e9888d30b386df,0,0,1,0,0,0,0,0.556819683566989,0.25228750037790265,0.0,-1.347083215239005,0.7401094291785554,1,3.0,1,1,1.4392896721747273,1.439289672174727
2016-10-02,air_25e9888d30b386df,0,0,0,1,0,0,0,0.9872252994091075,0.9757570980281142,0.0,0.8967426971153767,0.8613629223257332,1,2.0,1,1,0.35655487253177565,0.3565548725317756
2016-10-04,air_25e9888d30b386df,0,0,0,0,0,1,0,1.215087096031405,1.5245961031420674,0.0,0.18167729647496944,0.9947417647876285,1,4.0,1,1,0.19949829715926332,0.1994982971592633
2016-10-06,air_25e9888d30b386df,0,0,0,0,1,0,0,1.3543359717450318,1.4372808068739387,0.0,0.6994832762490577,1.2008727031378308,1,4.0,1,1,0.39722787021014855,0.39722787021014855
2016-10-07,air_25e9888d30b386df,1,0,0,0,0,0,0,0.772022491488048,0.6389695267081879,0.0,0.08304758604180972,0.9098643195846041,1,8.0,1,1,1.1663395552246825,1.1663395552246822
2016-10-08,air_25e9888d30b386df,0,0,1,0,0,0,0,0.7467045140855706,0.6888639817185475,0.0,-1.2977683600224252,0.8128615250668618,1,1.0,1,1,1.3309916904046017,1.3309916904046017
2016-10-09,air_25e9888d30b386df,0,0,0,1,0,0,0,0.8859533897991972,0.7387584367289067,0.0,-1.347083215239005,0.8613629223257332,1,1.0,1,1,0.8617821087534924,0.8617821087534923
2016-10-11,air_25e9888d30b386df,0,0,0,0,0,1,0,0.290980920840975,0.04023606658387524,0.0,-1.2977683600224252,0.5703545387725062,1,6.0,1,1,-0.12074030504334765,-0.12074030504334764
2016-10-12,air_25e9888d30b386df,0,0,0,0,0,0,1,0.32895788694469097,0.4269180929141604,0.0,0.6748258486407674,0.2672208059045617,1,6.0,1,1,0.34283386126678234,0.34283386126678234
2016-10-15,air_25e9888d30b386df,0,0,1,0,0,0,0,0.17705002252982574,0.3645500241512111,0.0,1.3159189664563056,0.03683916892492405,1,2.0,1,1,1.5718444417168944,1.5718444417168944
2016-10-16,air_25e9888d30b386df,0,0,0,1,0,0,0,0.26566294343849706,0.38949725165639076,0.0,-0.06489697960792966,0.1459673127573839,1,2.0,1,1,0.33548331951767885,0.3354833195176788
2016-10-18,air_25e9888d30b386df,0,0,0,0,0,1,0,0.7087275479818541,0.813600119244446,0.0,0.10770501365009977,0.6309812853460951,1,1.0,1,1,0.2575675769771813,0.25756757697718125
2016-10-19,air_25e9888d30b386df,0,0,0,0,0,0,1,0.6960685592806156,0.5142333891822892,0.0,-0.8785920906814968,0.8371122236962973,1,3.0,1,1,0.34675415019963757,0.34675415019963757
2016-10-21,air_25e9888d30b386df,1,0,0,0,0,0,0,0.36693485304840734,0.20239304536754296,0.0,-0.13886926243279935,0.4733517442547641,1,2.0,1,1,1.2839482232103392,1.283948223210339
2016-10-22,air_25e9888d30b386df,0,0,1,0,0,0,0,0.17705002252982574,-0.18428898096274218,0.0,-1.3224257876307153,0.3884742990517395,1,7.0,1,1,1.640449498041861,1.6404494980418607
2016-10-23,air_25e9888d30b386df,0,0,0,1,0,0,0,0.35427586434716885,0.3146555691408519,0.0,-0.16352669004108938,0.3884742990517395,1,5.0,1,1,0.5089561047965224,0.5089561047965223
2016-10-25,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.16474267240362103,-0.32149873224123077,0.0,-0.7553049526400473,-0.18141711873999608,1,3.0,1,1,0.2815793466909195,0.2815793466909195
2016-10-26,air_25e9888d30b386df,0,0,0,0,0,0,1,0.4808657513595566,0.7387584367289067,0.0,1.0200298351568262,0.13384196344266616,1,1.0,1,1,0.5366431453848124,0.5366431453848124
2016-10-27,air_25e9888d30b386df,0,0,0,0,1,0,0,0.4682067626583176,0.4393917066667504,0.0,0.5268812829910281,0.2065940593309728,1,6.0,1,1,0.5454637954837367,0.5454637954837366
2016-10-28,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.39260446902591906,-0.620865462303387,0.0,-1.347083215239005,-0.16929176942527835,1,4.0,1,1,1.2202435280514417,1.2202435280514417
2016-10-29,air_25e9888d30b386df,0,0,1,0,0,0,0,0.025142158114960563,0.1275513628520041,0.0,-1.347083215239005,0.01258847029548836,1,1.0,1,1,1.7585482021441243,1.7585482021441243
2016-10-30,air_25e9888d30b386df,0,0,0,1,0,0,0,-0.43058143512963526,-0.7830224410870552,0.0,-1.347083215239005,-0.22991851599886726,1,2.0,1,1,0.5631050956815852,0.5631050956815851
2016-11-01,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.24069660461105363,-0.42128764226194965,0.0,-0.533388104165438,0.0247138196102061,1,2.0,1,1,0.13873381870000737,0.13873381870000734
2016-11-02,air_25e9888d30b386df,0,0,0,0,0,0,1,-0.557171322142023,-0.9451794198707234,0.0,-1.347083215239005,-0.35117200914604507,1,9.0,1,1,0.8894691493417823,0.8894691493417823
2016-11-04,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.16474267240362103,-0.12192091219979292,0.0,0.9214001247236665,-0.3632973584607628,1,10.0,1,1,0.6709130413351038,0.6709130413351037
2016-11-05,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.08878874019618845,-0.03460561593166405,0.0,0.32962186212470884,-0.0359129269633828,1,1.0,1,1,1.4515405750898998,1.4515405750898998
2016-11-08,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.6837612091544107,-0.7705488273344654,0.0,-0.9032495182897867,-0.6543057420139895,1,5.0,1,1,-0.08496766853104375,-0.08496766853104375
2016-11-10,air_25e9888d30b386df,0,0,0,0,1,0,0,-0.7217381752581271,-0.8453905098500044,0.0,-1.2237960771975556,-0.47242550229322283,1,6.0,1,1,0.2857446536820782,0.2857446536820782
2016-11-11,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.7976921074655597,-0.9576530336233132,0.0,-1.347083215239005,-0.7028071392728606,1,3.0,1,1,0.899024853615617,0.8990248536156169
2016-11-12,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.21537862720857617,-0.12192091219979292,0.0,0.20633472408325929,-0.18141711873999608,1,2.0,1,1,1.7989761817641938,1.7989761817641938
2016-11-15,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.00017581928751689537,-0.05955284343684367,0.0,-0.9525643735063665,0.1459673127573839,1,4.0,1,1,0.050282299652461414,0.05028229965246141
2016-11-16,air_25e9888d30b386df,0,0,0,0,0,0,1,-0.35462750292220263,-0.620865462303387,0.0,-1.1991386495892657,-0.09653967353697171,1,4.0,1,1,0.42638501914825927,0.4263850191482592
2016-11-18,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.5065353673370678,-0.5086029385300785,0.0,0.8720852695070869,-0.6543057420139895,1,8.0,1,1,1.2939939636007807,1.2939939636007805
2016-11-19,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.6964201978556495,-0.9701266473759029,0.0,-1.347083215239005,-0.43604945434906944,1,1.0,1,1,1.6210930714358882,1.621093071435888
2016-11-20,air_25e9888d30b386df,0,0,0,1,0,0,0,-0.21537862720857617,0.07765690784164445,0.0,0.3542792897329989,-0.3147959612018916,1,4.0,1,1,0.5506091747081091,0.5506091747081091
2016-11-22,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.16474267240362103,-0.05955284343684367,0.0,0.304964434516419,-0.14504107079584266,1,9.0,1,1,1.0742127653025848,1.0742127653025846
2016-11-25,air_25e9888d30b386df,1,0,0,0,0,0,0,-1.228097723307678,-1.1198100124069812,0.0,0.9460575523319568,-1.3575760022676207,1,5.0,1,1,1.2065225167864484,1.2065225167864484
2016-11-27,air_25e9888d30b386df,0,0,0,1,0,0,0,-0.5951482882457394,-0.7456015998292855,0.0,-1.2237960771975556,-0.35117200914604507,1,2.0,1,1,0.3129416581537613,0.31294165815376124
2016-11-29,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.6078072769469781,-0.6832335310663363,0.0,0.0583901584335199,-0.4845508516079406,1,1.0,1,1,0.2448266379454018,0.24482663794540177
2016-12-01,air_25e9888d30b386df,0,0,0,0,1,0,0,-0.671102220453172,-0.4088140285093596,0.0,-0.5827029593820178,-0.678556440643425,1,8.0,1,1,0.3325431028180374,0.3325431028180374
2016-12-02,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.4812173899345904,-0.5335501660352582,0.0,0.7487981314656373,-0.3390466598313273,1,9.0,1,1,1.3790152298320781,1.3790152298320781
2016-12-03,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.5698303108432617,-0.4836557110248987,0.0,0.304964434516419,-0.7028071392728606,1,5.0,1,1,2.1214199464915358,2.1214199464915358
2016-12-04,air_25e9888d30b386df,0,0,0,1,0,0,0,-0.46855840123335163,-0.47118209727230886,0.0,0.42825157255786855,-0.5088015502373762,1,1.0,1,1,0.44402631934610776,0.44402631934610776
2016-12-06,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.5698303108432617,-0.3339723459938203,0.0,0.7487981314656373,-0.5451775981815294,1,1.0,1,1,0.1813669608448079,0.18136696084480788
2016-12-07,air_25e9888d30b386df,0,0,0,0,0,0,1,-0.9875769379841414,-1.069915557396622,0.0,-0.9772218011146564,-0.7998099337906028,1,7.0,1,1,0.5349280189766883,0.5349280189766882
2016-12-08,air_25e9888d30b386df,0,0,0,0,1,0,0,-0.8483280622705148,-0.7331279860766957,0.0,0.7734555590739272,-1.0301915707702407,1,4.0,1,1,0.6439610549217241,0.6439610549217241
2016-12-09,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.5318533447395455,-0.29655150473605113,0.0,0.847427841898797,-0.9331887762524985,1,13.0,1,1,1.788195387198842,1.7881953871988419
2016-12-10,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.8609870509717535,-0.9451794198707234,0.0,0.798112986682217,-0.7149324885875784,1,4.0,1,1,2.2662256189488756,2.2662256189488756
2016-12-12,air_25e9888d30b386df,0,1,0,0,0,0,0,-1.0508718814903353,-1.1572308536647509,0.0,0.5022238553827383,-1.078692968029112,1,2.0,1,1,-0.00533679958242205,-0.0053367995824220495
2016-12-13,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.7470561526606045,-0.5584973935404378,0.0,-0.7306475250317573,-0.9816901735113696,1,2.0,1,1,0.37542126302114137,0.37542126302114137
2016-12-15,air_25e9888d30b386df,0,0,0,0,1,0,0,-1.1521437911002455,-1.2071253086751101,0.0,0.3542792897329989,-1.018066221455523,1,6.0,1,1,0.8693776685608994,0.8693776685608993
2016-12-16,air_25e9888d30b386df,1,0,0,0,0,0,0,-1.3293696329175881,-1.2445461499328796,0.0,0.7734555590739272,-1.2120718104910073,1,8.0,1,1,1.9004136579018227,1.9004136579018225
2016-12-17,air_25e9888d30b386df,0,0,1,0,0,0,0,-1.0888488475940516,-0.8329168960974146,0.0,0.8720852695070869,-1.3939520502117742,1,6.0,1,1,2.5568170360967692,2.556817036096769
2016-12-18,air_25e9888d30b386df,0,0,0,1,0,0,0,-0.89896401707547,-0.6083918485507972,0.0,0.5268812829910281,-1.0059408721408052,1,1.0,1,1,0.8363002306899334,0.8363002306899333
2016-12-19,air_25e9888d30b386df,0,1,0,0,0,0,0,-0.671102220453172,-0.5086029385300785,0.0,0.6994832762490577,-0.8240606324200385,1,1.0,1,1,0.3477342224328514,0.34773422243285135
2016-12-20,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.7217381752581271,-0.6582863035611567,0.0,-0.48407324894885817,-0.678556440643425,1,13.0,1,1,0.8186589304920849,0.8186589304920848
2016-12-21,air_25e9888d30b386df,0,0,0,0,0,0,1,-0.6078072769469781,-0.34644595974641035,0.0,0.576196138207608,-0.7634338858464496,1,1.0,1,1,1.193291541638062,1.193291541638062
2016-12-22,air_25e9888d30b386df,0,0,0,0,1,0,0,-0.08878874019618845,0.05270968033646483,0.0,-0.7306475250317573,-0.5936789954404007,1,6.0,1,1,1.9107044163505678,1.9107044163505675
2016-12-23,air_25e9888d30b386df,1,0,0,0,0,0,0,-0.16474267240362103,-0.02213200217907402,1.0,-0.2868138280825389,-0.3632973584607628,1,2.0,1,1,1.588995705798136,1.5889957057981359
2016-12-24,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.8483280622705148,-0.9826002611284927,0.0,0.7487981314656373,-0.7391831872170139,1,2.0,1,1,1.7455622450540416,1.7455622450540413
2016-12-28,air_25e9888d30b386df,0,0,0,0,0,0,1,-1.1774617685027229,-1.294440604943239,0.0,0.8720852695070869,-1.1514450639174185,1,1.0,1,1,1.826663222352484,1.8266632223524837
2016-12-29,air_25e9888d30b386df,0,0,0,0,1,0,0,-1.392664576423782,-1.469071197479497,1.0,-0.06489697960792966,-1.3090746050087498,1,1.0,1,1,1.5495477984112804,1.5495477984112802
2017-01-05,air_25e9888d30b386df,0,0,0,0,1,0,0,-1.0888488475940516,-1.1697044674173405,0.0,0.8720852695070869,-0.9453141255672162,1,4.0,1,1,-0.1930206322428658,-0.19302063224286578
2017-01-06,air_25e9888d30b386df,1,0,0,0,0,0,0,-1.3673465990213045,-1.3692822874587782,0.0,0.8227704142905072,-1.2120718104910073,1,2.0,1,1,0.6420009104552965,0.6420009104552964
2017-01-08,air_25e9888d30b386df,0,0,0,1,0,0,0,-1.443300531228737,-1.718543472531294,0.0,-1.347083215239005,-1.1999464611762896,1,1.0,1,1,0.42663003720656273,0.4266300372065627
2017-01-10,air_25e9888d30b386df,0,0,0,0,0,1,0,-0.9116230057767087,-0.8828113511077741,0.0,0.847427841898797,-0.9695648241966518,1,2.0,1,1,-0.10873442018647854,-0.10873442018647853
2017-01-11,air_25e9888d30b386df,0,0,0,0,0,0,1,-1.063530870191574,-1.0948627849018016,0.0,0.8720852695070869,-0.9210634269377806,1,1.0,1,1,0.10345121830431037,0.10345121830431035
2017-01-12,air_25e9888d30b386df,0,0,0,0,1,0,0,-1.1774617685027229,-0.9576530336233132,0.0,0.6748258486407674,-1.3090746050087498,1,3.0,1,1,0.09438555014708266,0.09438555014708265
2017-01-14,air_25e9888d30b386df,0,0,1,0,0,0,0,-1.6331853617473187,-1.6811226312735246,0.0,-0.5580455317737278,-1.5515815913031052,1,1.0,1,1,1.4226284442100925,1.4226284442100925
