visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,total_area_visitors,total_genre_visitors
2016-06-06,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.8206448529989613,1.0441967604891427,0.0,0.7873963368117934,0.6454493537578366,1,1.0,1,1,-1.3319217487138475,-1.3319217487138473
2016-06-07,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.5752278073890208,0.2997393946704843,0.0,-1.4067231230018609,0.8103141532714063,1,4.0,1,1,-1.1879398635018328,-1.1879398635018326
2016-06-08,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.8987320947839423,1.0226182861175874,0.0,0.7599698435641228,0.7333772468317405,1,5.0,1,1,-1.02442652255671,-1.0244265225567097
2016-06-09,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.8541108137639533,0.8607797283309225,0.0,-1.1598846837728247,0.9861699394192142,1,4.0,1,1,-1.074507178282628,-1.0745071782826279
2016-06-10,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.1329938201388858,1.3139276901335841,0.0,2.076441519452315,0.8432871131741203,1,7.0,1,1,-0.63880547346714,-0.6388054734671399
2016-06-11,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.1664597809038777,1.162878369532697,0.0,0.129160498867697,1.1400437522985458,1,1.0,1,1,-0.47929858498009065,-0.47929858498009054
2016-06-12,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,0.9768193365689233,0.8392012539593673,0.0,-1.1598846837728247,1.1070707923958318,1,5.0,1,1,-1.1035539586036607,-1.1035539586036605
2016-06-13,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.7760235719789722,0.5802595615007032,0.0,-1.242164163515837,0.975178952784976,1,1.0,1,1,-1.392769745420838,-1.3927697454208379
2016-06-14,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.0325959378439098,1.0873537092322532,0.0,-0.14510443360900976,0.8872510597110721,1,4.0,1,1,-1.1140708963061035,-1.1140708963061032
2016-06-15,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.1664597809038777,1.1844568439042522,0.0,0.15658699211536783,1.074097832493118,1,3.0,1,1,-1.0544749159922608,-1.0544749159922606
2016-06-16,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.7871788922339693,0.37526405497092785,0.0,-1.4067231230018609,1.06310684585888,1,1.0,1,1,-1.1250886405658054,-1.1250886405658054
2016-06-18,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.1776151011588747,1.4326092991771384,0.0,2.1038680126999862,0.7883321800029305,1,4.0,1,1,-0.47679455219379474,-0.47679455219379463
2016-06-19,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,0.7314022909589828,0.37526405497092785,0.0,-1.4067231230018609,0.997160926053452,1,4.0,1,1,-1.0970434733592913,-1.097043473359291
2016-06-20,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.1329938201388858,1.0873537092322532,0.0,-0.25481040659969234,1.129052765664308,1,2.0,1,1,-1.362220545428028,-1.3622205454280278
2016-06-21,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.1329938201388858,1.1089321836038086,0.0,-0.14510443360900976,1.096079805761594,1,7.0,1,1,-1.1483761454783574,-1.1483761454783572
2016-06-22,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.0325959378439098,0.8499904911451447,0.0,-1.4067231230018609,1.151034738932784,1,5.0,1,1,-1.0862761323782189,-1.0862761323782189
2016-06-23,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.0102852973339154,0.9794613373744765,0.0,0.15658699211536783,1.030133885956166,1,3.0,1,1,-1.0820192766415158,-1.0820192766415158
2016-06-24,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.7314022909589828,0.5694703243149258,0.0,-0.9404727377914593,0.8542780998083584,1,3.0,1,1,-0.5897264308557402,-0.5897264308557401
2016-06-25,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.8875767745289452,0.7960443052162564,0.0,-1.3792966297541902,0.7883321800029305,1,4.0,1,1,-0.42746510630376533,-0.4274651063037652
2016-06-26,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,0.8987320947839423,0.9470936258171438,0.0,0.2662929651060504,0.9092330329795484,1,6.0,1,1,-0.9903716766630856,-0.9903716766630855
2016-06-27,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.9098874150389398,1.162878369532697,0.0,0.5405578975827572,0.7883321800029305,1,5.0,1,1,-1.3076326306867772,-1.3076326306867772
2016-06-28,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.6867810099389938,0.6557842218011467,0.0,-1.2695906567635076,0.8432871131741203,1,2.0,1,1,-1.1618979225243553,-1.161897922524355
2016-06-29,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.8764214542739478,0.6773626961727024,0.0,-1.1873111770204956,1.030133885956166,1,9.0,1,1,-0.9851132078118642,-0.9851132078118641
2016-06-30,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.0883725391188963,0.8931474398882555,0.0,-1.2695906567635076,1.2609446052751636,1,2.0,1,1,-0.9605736865061643,-0.9605736865061641
2016-07-01,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.3114789442188424,1.324716927319362,0.0,0.7873963368117934,1.151034738932784,1,2.0,1,1,1.6048079030539941,1.6048079030539941
2016-07-02,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.5345853493187882,1.5728693825922477,0.0,1.6101911342419137,1.4368003914229712,1,5.0,1,1,1.7094764735211632,1.7094764735211632
2016-07-03,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.5568959898287833,1.5189231966633594,0.0,1.0342347760408297,1.579683217668065,1,4.0,1,1,0.4026217623533284,0.4026217623533284
2016-07-05,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.6238279113587668,1.7886541263078009,0.0,1.2810732152698658,1.524728284496875,1,5.0,1,1,0.3337608607301909,0.33376086073019096
2016-07-06,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.5345853493187882,1.4865554851060268,0.0,1.4456321747558898,1.491755324594161,1,4.0,1,1,0.6362480213147367,0.6362480213147367
2016-07-07,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.6015172708487722,1.540501671034915,0.0,0.5954108840780986,1.524728284496875,1,3.0,1,1,0.5921770442759287,0.5921770442759287
2016-07-08,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.2668576631988533,1.0441967604891427,0.0,-1.4067231230018609,1.3378815117148295,1,3.0,1,1,1.469089326036756,1.469089326036756
2016-07-09,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.9656640163139263,0.6126272730580362,0.0,-1.4067231230018609,1.1730167122012598,1,9.0,1,1,1.669161545661799,1.669161545661799
2016-07-10,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.4341874670238128,1.37866311324825,0.0,0.21143997861070926,1.3708544716175435,1,10.0,1,1,0.5082919459350157,0.5082919459350158
2016-07-11,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.5234300290637912,1.540501671034915,0.0,0.4034254313444038,1.4807643379599233,1,2.0,1,1,-0.13849972276521746,-0.13849972276521738
2016-07-12,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.3784108657488263,1.1520891323469191,0.0,-1.2695906567635076,1.601665190936541,1,2.0,1,1,0.3437769918753745,0.3437769918753746
2016-07-13,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.3337895847288372,1.0334075233033648,0.0,-1.3792966297541902,1.634638150839255,1,5.0,1,1,0.3921048246508856,0.3921048246508856
2016-07-14,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.3672555454938289,1.4218200619913606,0.0,0.21143997861070926,1.491755324594161,1,6.0,1,1,0.5363371131415299,0.53633711314153
2016-07-15,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.0660618986089019,0.8715689655166999,0.0,-1.1598846837728247,1.3268905250805914,1,1.0,1,1,1.3273610703324075,1.3273610703324075
2016-07-16,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.2891683037088477,1.2815599785762515,0.0,-0.25481040659969234,1.2279716453724496,1,9.0,1,1,1.6298482309169533,1.629848230916953
2016-07-17,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.4341874670238128,1.3031384529478063,0.0,-0.96789923103913,1.612656177570779,1,3.0,1,1,1.0113521327018637,1.0113521327018637
2016-07-18,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.4230321467688154,1.3678738760624722,1.0,0.6776903638211106,1.3818454582517812,1,13.0,1,1,-0.008290017877830217,-0.008290017877830153
2016-07-19,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.4118768265138182,1.464977010734471,0.0,1.9667355464616327,1.2169806587382115,1,2.0,1,1,0.10889871652081831,0.10889871652081837
2016-07-20,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.3784108657488263,1.475766247920249,0.0,2.2958534654336806,1.2169806587382115,1,10.0,1,1,0.43041652628121296,0.430416526281213
2016-07-21,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.3449449049838342,1.400241587619805,0.0,1.0616612692885001,1.2609446052751636,1,2.0,1,1,0.577904057394042,0.577904057394042
2016-07-22,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.3226342644738398,1.4541877735486932,0.0,1.4182056815082191,1.2609446052751636,1,2.0,1,1,1.369929627699438,1.369929627699438
2016-07-24,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.3114789442188424,1.3462954016909168,0.0,0.23886647185837984,1.2939175651778778,1,13.0,1,1,0.38784796891418255,0.38784796891418255
2016-07-25,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.3003236239638452,1.162878369532697,0.0,-1.3518701365065195,1.4477913780572094,1,2.0,1,1,-0.04209446049282498,-0.04209446049282491
2016-07-26,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.0995278593738937,0.785255068030479,0.0,-1.4067231230018609,1.3928364448860193,1,6.0,1,1,0.4464423361135068,0.4464423361135068
2016-07-27,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.3784108657488263,1.4110308248055827,0.0,0.2662929651060504,1.3488724983490676,1,5.0,1,1,0.5824113164093746,0.5824113164093746
2016-07-28,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.3449449049838342,1.3678738760624722,0.0,-0.9953257242868007,1.4807643379599233,1,6.0,1,1,0.7329036868657587,0.7329036868657588
2016-07-29,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.4676534277888047,1.5728693825922477,0.0,1.4182056815082191,1.4148184181544952,1,6.0,1,1,1.5346949850377087,1.5346949850377087
2016-07-30,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.5457406695737856,1.5620801454064699,0.0,1.5004851612512309,1.4148184181544952,1,2.0,1,1,1.6138224210846595,1.6138224210846595
2016-07-31,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.5345853493187882,1.6807617544500242,0.0,0.8696758165548056,1.524728284496875,1,3.0,1,1,0.41789636234973343,0.4178963623497335
2016-08-01,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.6126725911037696,1.6483940428926915,0.0,1.1987937355268536,1.4807643379599233,1,7.0,1,1,-0.07865333917274525,-0.07865333917274518
2016-08-02,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.5568959898287833,1.4865554851060268,0.0,0.23886647185837984,1.5137372978626373,1,1.0,1,1,0.15922977552536607,0.15922977552536613
2016-08-03,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.5680513100837803,1.6160263313353582,0.0,1.006808282793159,1.5027463112283992,1,12.0,1,1,0.46096572627402305,0.4609657262740231
2016-08-04,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.6126725911037696,1.691550991635802,0.0,1.3084997085175363,1.5357192711311132,1,7.0,1,1,0.5463532442867135,0.5463532442867136
2016-08-05,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.6572938721237587,1.7994433634935787,0.0,1.171367242279183,1.6676111107419689,1,2.0,1,1,1.2547441195298261,1.2547441195298261
2016-08-06,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.6572938721237587,1.8749680237940225,0.0,0.9519552962978174,1.634638150839255,1,9.0,1,1,1.0914811818633328,1.0914811818633328
2016-08-07,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.7242257936537426,1.7886541263078009,0.0,2.021588532956974,1.645629137473493,1,4.0,1,1,0.2849322213974207,0.28493222139742075
2016-08-08,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.7130704733987452,1.7347079403789125,0.0,1.7473236004802672,1.5906742043023032,1,3.0,1,1,-0.0661331752412657,-0.06613317524126563
2016-08-09,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.6461385518687612,1.691550991635802,0.0,1.226220228774524,1.634638150839255,1,1.0,1,1,0.4947701688890178,0.49477016888901787
2016-08-10,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.4899640682987993,1.5944478569638034,0.0,1.582764640994243,1.3818454582517812,1,8.0,1,1,1.171610231024802,1.171610231024802
2016-08-11,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.4788087480438017,1.6483940428926915,1.0,1.692470613984926,1.2609446052751636,1,2.0,1,1,0.962273090090464,0.962273090090464
2016-08-13,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.668449192378756,1.7023402288215799,1.0,1.8021765869756083,1.5357192711311132,1,6.0,1,1,0.7824835360344178,0.7824835360344178
2016-08-15,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.4564981075338073,1.605237094149581,1.0,-0.4193693660857164,1.5357192711311132,1,5.0,1,1,-0.270963057160271,-0.27096305716027097
2016-08-16,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.5457406695737856,1.626815568521136,0.0,0.65026387057344,1.4258094047887333,1,5.0,1,1,-0.19158521783469074,-0.19158521783469065
2016-08-17,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.4453427872788103,1.3678738760624722,0.0,0.01945452587701445,1.4807643379599233,1,3.0,1,1,0.14721041815114572,0.14721041815114577
2016-08-19,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.6907598328887508,1.767075651936246,0.0,1.006808282793159,1.6566201241077307,1,3.0,1,1,1.2299541949454966,1.2299541949454966
2016-08-20,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.7019151531437477,1.6699725172642466,0.0,1.3084997085175363,1.6566201241077307,1,4.0,1,1,1.150826758898546,1.150826758898546
2016-08-21,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.7242257936537426,1.6591832800784694,0.0,1.8570295734709499,1.7995029503528244,1,4.0,1,1,0.15547372634592221,0.15547372634592227
2016-08-22,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.6907598328887508,1.7562864147504682,0.0,0.7051168570687814,1.7885119637185871,1,5.0,1,1,-0.6445647488756207,-0.6445647488756205
2016-08-23,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.6015172708487722,1.4865554851060268,0.0,-0.14510443360900976,1.7225660439131587,1,2.0,1,1,0.2894394804127533,0.28943948041275336
2016-08-24,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.5792066303387777,1.540501671034915,0.0,-0.22738391335202174,1.645629137473493,1,6.0,1,1,0.4173955557924742,0.4173955557924743
2016-08-25,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.6238279113587668,1.6483940428926915,0.0,0.2937194583537212,1.645629137473493,1,4.0,1,1,0.5045358967555719,0.5045358967555719
2016-08-26,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.5568959898287833,1.6376048057069137,0.0,1.4456321747558898,1.5137372978626373,1,3.0,1,1,1.4305272211277988,1.4305272211277988
2016-08-27,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.2668576631988533,1.065775234860698,0.0,-0.25481040659969234,1.4368003914229712,1,4.0,1,1,1.4728453752161998,1.4728453752161996
2016-08-28,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.1329938201388858,1.1089321836038086,0.0,-0.7484872850577646,1.2829265785436397,1,2.0,1,1,0.5255697721604575,0.5255697721604575
2016-08-29,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.9879746568239208,0.8392012539593673,0.0,-1.4067231230018609,1.074097832493118,1,1.0,1,1,-0.2609469260150874,-0.26094692601508734
2016-08-30,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.9321980555489343,0.7205196449158129,0.0,0.15658699211536783,0.8652690864425963,1,2.0,1,1,0.2716608476300524,0.27166084763005244
2016-09-01,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.2333917024338612,1.3462954016909168,0.0,1.4456321747558898,1.041124872590404,1,5.0,1,1,0.29594996565712267,0.2959499656571227
2016-09-02,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.3337895847288372,1.4433985363629163,0.0,1.171367242279183,1.1949986854697356,1,3.0,1,1,1.1050029589093309,1.1050029589093306
2016-09-03,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.4453427872788103,1.4218200619913606,0.0,0.2937194583537212,1.4368003914229712,1,7.0,1,1,1.4961328801287517,1.4961328801287517
2016-09-04,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.4899640682987993,1.4973447222918046,0.0,0.7873963368117934,1.5357192711311132,1,5.0,1,1,0.20054631649924856,0.20054631649924862
2016-09-05,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.3114789442188424,1.1844568439042522,0.0,-0.8581932580484473,1.4148184181544952,1,7.0,1,1,-0.19984852602946723,-0.19984852602946715
2016-09-06,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.3114789442188424,1.4218200619913606,0.0,0.18401348536303844,1.4148184181544952,1,4.0,1,1,0.2716608476300524,0.27166084763005244
2016-09-08,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.1553044606488803,0.8823582027024778,0.0,-0.885619751296118,1.2389626320066878,1,9.0,1,1,0.4354245918538048,0.43542459185380483
2016-09-09,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.0772172188638993,1.065775234860698,0.0,0.7051168570687814,1.151034738932784,1,5.0,1,1,1.317845745744483,1.317845745744483
2016-09-10,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.0660618986089019,1.162878369532697,0.0,1.6376176274895844,0.8432871131741203,1,14.0,1,1,1.6588950112379857,1.6588950112379857
2016-09-11,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.2891683037088477,1.2923492157620284,0.0,0.23886647185837984,1.2279716453724496,1,1.0,1,1,0.49502057216764744,0.49502057216764744
2016-09-12,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.2780129834538507,1.249192267018918,0.0,-0.803340271553106,1.3928364448860193,1,2.0,1,1,-0.18557553914758054,-0.18557553914758046
2016-09-13,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.0549065783539047,0.6234165102438141,0.0,-1.4067231230018609,1.3708544716175435,1,5.0,1,1,0.16148340503303238,0.16148340503303243
2016-09-14,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,1.1106831796288912,0.8284120167735894,0.0,-1.1050316972774834,1.1949986854697356,1,14.0,1,1,0.4261596705445099,0.42615967054451
2016-09-15,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,1.0437512580989072,0.8607797283309225,0.0,-0.9404727377914593,1.1730167122012598,1,7.0,1,1,0.6437601196736243,0.6437601196736245
2016-09-16,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,1.1664597809038777,1.1844568439042522,0.0,-0.36451637959037514,1.1620257255670217,1,2.0,1,1,1.2722723490338974,1.2722723490338974
2016-09-17,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.3226342644738398,1.1952460810900296,0.0,-0.9130462445437887,1.3928364448860193,1,2.0,1,1,1.5820212046987014,1.5820212046987012
2016-09-19,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.9321980555489343,0.6881519333584798,1.0,-1.3518701365065195,1.0850888191273558,1,3.0,1,1,-0.18757876537661727,-0.1875787653766172
2016-09-20,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.6198490884090099,0.13790083688381946,0.0,-1.4067231230018609,0.942205992882262,1,2.0,1,1,-0.5118510112019374,-0.5118510112019373
2016-09-21,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.7760235719789722,0.6773626961727024,0.0,-1.4067231230018609,0.942205992882262,1,5.0,1,1,0.9319742933762835,0.9319742933762835
2016-09-22,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.8429554935089558,0.6989411705442576,1.0,-1.3792966297541902,1.096079805761594,1,2.0,1,1,0.48575565085835254,0.4857556508583526
2016-09-23,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.7983342124889667,0.6557842218011467,0.0,-1.050178710782142,0.9861699394192142,1,4.0,1,1,0.8082750737332656,0.8082750737332656
2016-09-24,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.7425576112139802,0.48315642682870447,0.0,-1.1050316972774834,0.8652690864425963,1,5.0,1,1,1.4302768178491694,1.4302768178491692
2016-09-25,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.1441491403938828,1.1412998951611413,0.0,-0.36451637959037514,1.1730167122012598,1,3.0,1,1,0.4299157197239538,0.4299157197239538
2016-09-26,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,1.1218384998838884,1.065775234860698,0.0,-0.5839283255717406,1.2389626320066878,1,3.0,1,1,-0.03257913590490053,-0.03257913590490046
2016-09-27,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,1.3003236239638452,1.3678738760624722,0.0,-0.06282495386599754,1.2169806587382115,1,9.0,1,1,0.38534393612788664,0.38534393612788664
2016-09-29,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.7871788922339693,0.5047349012002597,0.0,-1.4067231230018609,0.9312150062480242,1,3.0,1,1,0.5438492115004177,0.5438492115004177
2016-09-30,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.7760235719789722,0.7960443052162564,0.0,-0.007971967370656374,0.7443682334659787,1,5.0,1,1,1.4761006178383844,1.4761006178383844
2016-10-01,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.9545086960589289,0.7960443052162564,0.0,-1.050178710782142,1.0850888191273558,1,5.0,1,1,1.498887316193677,1.498887316193677
2016-10-02,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,1.2780129834538507,1.249192267018918,0.0,0.2662929651060504,1.3049085518121155,1,3.0,1,1,0.39235522792951516,0.3923552279295152
2016-10-03,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.9545086960589289,0.785255068030479,0.0,-1.4067231230018609,1.041124872590404,1,1.0,1,1,-0.3323118604245208,-0.3323118604245207
2016-10-04,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.8987320947839423,0.9147259142598108,0.0,-1.1598846837728247,0.997160926053452,1,3.0,1,1,0.23184672632794742,0.23184672632794748
2016-10-05,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.9433533758039317,0.709730407730035,0.0,-1.0776052040298127,0.9312150062480242,1,11.0,1,1,0.11816363783011317,0.11816363783011323
2016-10-06,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.8764214542739478,0.9147259142598108,0.0,0.9245288030501468,0.7993231666371686,1,5.0,1,1,0.4339221721820273,0.4339221721820273
2016-10-07,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.6867810099389938,0.7636765936589234,0.0,1.1987937355268536,0.4146386344388391,1,6.0,1,1,1.219938063800313,1.219938063800313
2016-10-08,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,1.1664597809038777,1.1520891323469191,0.0,-0.8307667648007766,1.1730167122012598,1,13.0,1,1,1.388209067039398,1.388209067039398
2016-10-09,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,0.5975384478990153,0.6234165102438141,0.0,-0.5016488458287285,0.3816656745361252,1,10.0,1,1,0.9086867884637315,0.9086867884637315
2016-10-10,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.25172351999409887,0.28895015748470654,1.0,0.7873963368117934,0.24977383492526936,1,4.0,1,1,0.16599066404836502,0.16599066404836507
2016-10-11,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.22941287948410435,0.0947438881407086,0.0,-0.5839283255717406,0.22779186165679347,1,2.0,1,1,-0.09543035884092783,-0.09543035884092776
2016-10-12,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.3298107617790803,0.49394566401448187,0.0,0.6228373773257694,0.22779186165679347,1,6.0,1,1,0.37833264432625807,0.3783326443262581
2016-10-13,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.1624809579541208,0.12711159969804164,0.0,-0.8307667648007766,0.2937377814622213,1,5.0,1,1,0.40111934268155086,0.40111934268155086
2016-10-14,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.1401703174441259,0.20263625999848517,0.0,-0.22738391335202174,0.17283692848560356,1,13.0,1,1,1.324606634267482,1.3246066342674818
2016-10-15,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.28518948075909084,0.5371026127575927,0.0,1.3633526950128776,0.06292706214322376,1,3.0,1,1,1.6343554899322859,1.6343554899322859
2016-10-17,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.6756256896839963,0.5910487986864811,0.0,-0.06282495386599754,0.8432871131741203,1,2.0,1,1,-0.24266748667512728,-0.2426674866751272
2016-10-18,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.7983342124889667,0.8823582027024778,0.0,0.5405578975827572,0.7553592201002164,1,1.0,1,1,0.29119230336316043,0.2911923033631605
2016-10-19,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.7983342124889667,0.8176227795878116,0.0,-0.09025144711366836,0.7663502067344545,1,9.0,1,1,0.38233909678433153,0.3823390967843316
2016-10-20,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.7760235719789722,0.709730407730035,0.0,0.48570491108741604,0.7883321800029305,1,3.0,1,1,0.5290754180612718,0.5290754180612718
2016-10-21,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.29634480101408833,0.18105778562692995,0.0,-0.7210607918100939,0.4036476478046011,1,3.0,1,1,1.3401316375425165,1.3401316375425165
2016-10-22,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.2182575592291073,0.03000846502604288,0.0,-1.324443643258849,0.28274679482798337,1,8.0,1,1,1.7044684079485712,1.7044684079485712
2016-10-23,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,0.3186554415240828,0.06237617658337555,0.0,-1.214737670268166,0.27175580819374545,1,5.0,1,1,0.5481060672371206,0.5481060672371207
2016-10-24,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,0.01746179463915583,0.1486900740695969,0.0,1.390779188260548,-0.1129287240045839,1,6.0,1,1,-0.1319892375208481,-0.13198923752084804
2016-10-25,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.05092775540414761,-0.15340856713217763,0.0,-1.324443643258849,0.007972128972033851,1,4.0,1,1,0.31573182466886035,0.3157318246688604
