visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-11-11,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.6899538831819912,-0.6873982545175726,0.0,0.8024906565811873,-0.8409101949884431,1,6.0,1,1,0.4110804978673492,0.41108049786734924
2016-11-12,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-0.38764344959385966,-0.1981214800203685,0.0,0.6195503669365015,-0.41531727360518217,1,20.0,1,1,1.7593272496102585,1.7593272496102585
2016-11-13,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.2135859272249353,-0.1981214800203685,0.0,-0.8439719502209853,-0.3598051534247568,1,14.0,1,1,-0.35389261147983925,-0.3538926114798392
2016-11-14,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.23190777168482207,-0.01786161573192487,0.0,0.7763563294890895,-0.5818536341464582,1,4.0,1,1,-1.3457147522937083,-1.3457147522937083
2016-11-15,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.31435607175431257,-0.01786161573192487,0.0,-1.0269122398656712,-0.4338213136653239,1,16.0,1,1,-0.8604487011627183,-0.8604487011627182
2016-11-16,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-0.7815631054814253,-0.8934095279900797,0.0,-0.6871659876683974,-0.5818536341464582,1,14.0,1,1,-0.2969968187980666,-0.2969968187980665
2016-11-17,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-0.7998849499413119,-0.8590743157446619,0.0,-0.11221079164224187,-0.6836258544772379,1,14.0,1,1,-0.24891069724121356,-0.2489106972412135
2016-11-18,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.3784825273639163,-0.23245669226578636,0.0,-0.45195704383951557,-0.6651218144170962,1,16.0,1,1,1.0027967417577848,1.0027967417577848
2016-11-19,air_c8fe396d6c46275d,0,0,1,0,0,0,0,0.015437128523649313,0.13664683937245548,0.0,-0.08607646455014399,-0.00822839228206297,1,16.0,1,1,1.4928346980814395,1.4928346980814395
2016-11-20,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.27771238283453903,-0.10369964634546947,0.0,-0.6610316605762995,-0.5263415139660328,1,14.0,1,1,-0.11089251628413928,-0.11089251628413921
2016-11-21,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.754080338791595,-0.8676581188060164,0.0,-0.19061377291853576,-0.6188617142667416,1,2.0,1,1,-1.2458718128779525,-1.2458718128779522
2016-11-22,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.8365286388610855,-0.919160937174143,0.0,-1.1575838753261611,-0.7298859546275923,1,32.0,1,1,0.6735352834639133,0.6735352834639133
2016-11-23,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.3220575170480848,-1.2539292565669669,1.0,-0.5042256980237115,-1.1924869561311369,1,20.0,1,1,-0.17182607489816676,-0.1718260748981667
2016-11-24,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.1663218391390473,-1.1852588320761315,0.0,0.20140113346293392,-1.1369748359507115,1,3.0,1,1,-1.0711466689003797,-1.0711466689003795
2016-11-25,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.0289080056898965,-1.0049989677876878,0.0,0.3059384418313257,-0.9796904954395064,1,6.0,1,1,0.8717528837746051,0.8717528837746052
2016-11-26,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-0.7907240277113686,-0.8676581188060164,0.0,0.04459517091034591,-0.6928778745073089,1,70.0,1,1,1.8022743963442416,1.8022743963442418
2016-11-27,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.515896360813067,-0.3268785259406854,0.0,-0.8701062773130832,-0.6003576742065999,1,21.0,1,1,-0.4669500575829746,-0.46695005758297453
2016-11-28,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.680792960952048,-0.7389010728856995,0.0,0.4366100772918156,-0.5540975740562454,1,2.0,1,1,-1.2010893179929443,-1.2010893179929443
2016-11-29,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.918976938930576,-0.9792475586036243,0.0,-0.32128540837902564,-0.8039021148681594,1,2.0,1,1,-0.5689954147799603,-0.5689954147799603
2016-11-30,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-0.8914941722407458,-0.9878313616649788,0.0,-0.24288242710273178,-0.757642014717805,1,8.0,1,1,-0.33480499070918,-0.33480499070917996
2016-12-01,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-0.31435607175431257,-0.20670528308172292,0.0,-0.6871659876683974,-0.5540975740562454,1,21.0,1,1,-0.4375844871665758,-0.4375844871665757
2016-12-02,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.7449194165616516,-0.7646524820697628,0.0,-1.1575838753261611,-0.6558697943870253,1,21.0,1,1,1.1301699034389145,1.1301699034389145
2016-12-03,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-0.515896360813067,-0.42988416267693885,0.0,1.0115652733179714,-0.5633495940863164,1,41.0,1,1,2.2423908829600183,2.2423908829600188
2016-12-04,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.19526408276504859,-0.08653204022276045,0.0,-0.7394346418525933,-0.44307333369539476,1,31.0,1,1,-0.27056780542330766,-0.2705678054233076
2016-12-05,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.26855146060459567,-0.35262993512474866,0.0,-1.0269122398656712,-0.25803293309397696,1,10.0,1,1,-1.1364850630768668,-1.1364850630768668
2016-12-06,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.0380689279198398,-0.8333229065605984,0.0,-1.1575838753261611,-1.1277228159206407,1,33.0,1,1,-0.6640664490030515,-0.6640664490030513
2016-12-07,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.3037356725881981,-1.3225996810578027,0.0,0.6979533482127954,-1.183234936101066,1,10.0,1,1,-0.13438497261725832,-0.13438497261725824
2016-12-08,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.0747126168396135,-1.1938426351374858,0.0,-0.7133003147604954,-1.099966755830428,1,8.0,1,1,0.028961012823959943,0.028961012823960013
2016-12-09,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.8731723277808591,-0.936328543296852,0.0,-1.1575838753261611,-0.7761460547779468,1,9.0,1,1,1.7431761858812391,1.7431761858812391
2016-12-10,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.0838735390695569,-1.1165884075852957,0.0,-1.1575838753261611,-1.025950595589861,1,18.0,1,1,2.4593290344111645,2.4593290344111645
2016-12-11,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.2670919836684245,-1.3397672871805117,0.0,-0.7917032960367894,-1.090714735800357,1,72.0,1,1,0.21910308127014208,0.21910308127014216
2016-12-13,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.8273677166311422,-0.5157221932904834,0.0,-0.5042256980237115,-1.0629586757101444,1,11.0,1,1,-0.3733473018807034,-0.37334730188070336
2016-12-14,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.0289080056898965,-1.0393341800331055,0.0,-0.6087630063921035,-0.9611864553793646,1,24.0,1,1,0.2679233420874051,0.26792334208740515
2016-12-15,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.257931061438481,-1.2453454535056125,0.0,0.27980411473922784,-1.1184707958905697,1,31.0,1,1,0.366665072612546,0.36666507261254605
2016-12-16,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.3312184392780282,-1.3311834841191572,0.0,-0.059942137458045865,-1.3960313967926965,1,14.0,1,1,1.911294076515122,1.9112940765151223
2016-12-17,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.1754827613689907,-1.2796806657510305,0.0,-0.6087630063921035,-1.266503116371704,1,42.0,1,1,2.8946736158342765,2.8946736158342765
2016-12-18,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.754080338791595,-0.4899707841064201,0.0,-0.13834511873433988,-1.1184707958905697,1,30.0,1,1,0.317110672534873,0.31711067253487313
2016-12-19,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.754080338791595,-0.6959820575789272,0.0,0.9592966191337752,-0.7761460547779468,1,5.0,1,1,-0.41482617009386674,-0.41482617009386663
2016-12-20,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.8548504833209722,-0.8247391034992441,0.0,-1.079180894049867,-0.9796904954395064,1,23.0,1,1,0.2906816591601141,0.2906816591601142
2016-12-21,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-0.5983446608825574,-0.6959820575789272,0.0,-0.9485092585893773,-0.47082939378560745,1,41.0,1,1,0.851931123743536,0.851931123743536
2016-12-22,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-0.8182067944011986,-0.8762419218673707,0.0,-1.1575838753261611,-0.6188617142667416,1,41.0,1,1,1.9267110009837316,1.9267110009837316
2016-12-23,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.9739424723102362,-1.0822531953398777,1.0,-1.1575838753261611,-0.9149263552290102,1,29.0,1,1,1.4447485765245864,1.4447485765245864
2016-12-24,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.2487701392085377,-1.271096862689676,0.0,0.5150130585681097,-1.2017389761612076,1,16.0,1,1,1.6793060702255718,1.6793060702255718
2016-12-25,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.0563907723797268,-0.9706637555422699,0.0,0.6979533482127954,-1.0537066556800736,1,12.0,1,1,0.037403614318674595,0.037403614318674665
2016-12-26,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.7265975721017649,-0.6273116330880915,0.0,-1.0269122398656712,-0.8131541348982303,1,1.0,1,1,-0.09400731329470997,-0.0940073132947099
2016-12-27,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.0747126168396135,-1.0908369984012323,0.0,-1.1575838753261611,-1.2017389761612076,1,23.0,1,1,0.655915941214074,0.6559159412140741
2016-12-28,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.4319885838074056,-1.3998539086099928,0.0,-0.6610316605762995,-1.3035111964919877,1,15.0,1,1,1.8008061178234218,1.8008061178234218
2016-12-29,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.1754827613689907,-1.1595074228920679,1.0,-1.1575838753261611,-1.0629586757101444,1,103.0,1,1,1.385650366061584,1.385650366061584
2016-12-30,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.1021953835294436,-1.1852588320761315,1.0,-0.11221079164224187,-1.0537066556800736,1,53.0,1,1,0.6276515796882902,0.6276515796882903
2016-12-31,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.0838735390695569,-1.142339816769359,1.0,-0.5564943522079075,-0.9981945354996481,1,60.0,1,1,-2.205024756603578,-2.205024756603578
2017-01-01,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.0289080056898965,-0.9706637555422699,1.0,-0.9485092585893773,-1.0722106957402153,1,11.0,1,1,-3.239426974521225,-3.239426974521225
2017-01-02,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.8365286388610855,-0.8247391034992441,1.0,-0.4780913709316136,-0.8131541348982303,1,10.0,1,1,-2.5497031393660583,-2.5497031393660583
2017-01-03,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.9556206278503494,-1.0393341800331055,1.0,-1.0007779127735732,-0.8871702951387975,1,39.0,1,1,-2.2718314293008848,-2.2718314293008848
2017-01-04,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.0747126168396135,-1.1595074228920679,0.0,-1.1575838753261611,-0.9796904954395064,1,19.0,1,1,-1.813361461174859,-1.813361461174859
2017-01-05,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.2212873725187077,-1.348351090241866,0.0,-0.8701062773130832,-1.099966755830428,1,8.0,1,1,-1.2249488439562684,-1.2249488439562681
2017-01-06,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.2396092169785944,-1.2110102412601946,0.0,0.09686382509454192,-1.2109909961912786,1,19.0,1,1,0.026024455782320065,0.026024455782320134
2017-01-07,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-0.9556206278503494,-0.8075714973765351,0.0,-0.03380781036594798,-1.1184707958905697,1,23.0,1,1,0.8045791414470929,0.804579141447093
2017-01-08,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.0930344612995002,-1.1337560137080047,0.0,0.3843414231076198,-1.1092187758604988,1,38.0,1,1,-0.2966297491678616,-0.29662974916786156
2017-01-09,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.9556206278503494,-1.0221665739103967,1.0,-1.1575838753261611,-0.933430395289152,1,8.0,1,1,-1.1713566779463405,-1.1713566779463405
2017-01-14,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.5510805727966694,-1.537194757591664,0.0,0.04459517091034591,-1.608827857484327,1,2.0,1,1,1.1955082976154017,1.195508297615402
2017-01-15,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.349540283737915,-1.236761650444258,0.0,-0.2690167541948298,-1.4145354368528382,1,15.0,1,1,-0.7653776669396273,-0.7653776669396272
2017-01-16,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.8548504833209722,-0.9449123463582064,0.0,-1.1575838753261611,-0.8316581749583722,1,1.0,1,1,-1.2950591433254204,-1.2950591433254204
2017-01-17,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.1205172279893303,-1.1337560137080047,0.0,-0.4258227167474177,-1.1924869561311369,1,7.0,1,1,-0.7789592432572117,-0.7789592432572117
2017-01-18,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.0655516946096701,-1.1165884075852957,0.0,-1.1575838753261611,-0.9611864553793646,1,25.0,1,1,-0.3671071181672187,-0.36710711816721864
2017-01-19,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.0838735390695569,-1.065085589217169,0.0,-0.9223749314972792,-1.0352026156199317,1,14.0,1,1,-0.3766509285525483,-0.3766509285525482
2017-01-20,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.2121264502887643,-1.2024264381988403,0.0,-0.5303600251158096,-1.1924869561311369,1,19.0,1,1,0.7869597991972537,0.7869597991972537
2017-01-21,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.2945747503582548,-1.2625130596283216,0.0,-0.007673483273849861,-1.3960313967926965,1,29.0,1,1,1.6837109057880315,1.6837109057880317
2017-01-22,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.3587012059678583,-1.348351090241866,0.0,-1.1575838753261611,-1.3220152365521294,1,12.0,1,1,-0.4717219627756394,-0.4717219627756393
2017-01-24,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.6793334840158767,-1.537194757591664,0.0,-0.11221079164224187,-1.7291041178752486,1,7.0,1,1,-0.6640664490030515,-0.6640664490030513
2017-01-25,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.349540283737915,-1.2968482718737393,0.0,-0.11221079164224187,-1.3682753367024838,1,9.0,1,1,-0.28818714767314696,-0.2881871476731469
2017-01-26,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.0655516946096701,-1.0221665739103967,0.0,0.6195503669365015,-1.0352026156199317,1,13.0,1,1,-0.15604208079935242,-0.15604208079935233
2017-01-27,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.7815631054814253,-0.7045658606402815,0.0,-1.105315221141965,-1.0352026156199317,1,26.0,1,1,1.2230385198807756,1.2230385198807756
2017-01-28,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.2396092169785944,-1.2968482718737393,0.0,-1.1575838753261611,-1.0722106957402153,1,27.0,1,1,1.940292577301316,1.940292577301316
2017-01-29,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.0930344612995002,-1.142339816769359,0.0,0.5672817127523055,-1.1739829160709951,1,23.0,1,1,-0.09510852218532494,-0.09510852218532487
2017-01-30,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-1.138839072449217,-1.2110102412601946,0.0,-1.079180894049867,-0.9611864553793646,1,11.0,1,1,-1.2205440083938084,-1.2205440083938084
2017-01-31,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.3037356725881981,-1.271096862689676,0.0,0.25366978764712994,-1.257251096341633,1,19.0,1,1,-0.6372703659980875,-0.6372703659980875
2017-02-01,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.2212873725187077,-1.030750376971751,0.0,-0.32128540837902564,-1.2757551364017747,1,18.0,1,1,-0.46438057017153966,-0.4643805701715396
2017-02-02,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-1.5510805727966694,-1.5972813790211455,0.0,-0.5826286793000054,-1.3682753367024838,1,10.0,1,1,-0.4761267983380992,-0.4761267983380991
2017-02-03,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.2670919836684245,-1.2625130596283216,0.0,-0.21674810001063377,-1.285007156431846,1,5.0,1,1,0.7601637161922897,0.7601637161922898
2017-02-04,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-0.8548504833209722,-0.919160937174143,0.0,-0.2951510812869278,-0.7761460547779468,1,16.0,1,1,1.7688710599955881,1.7688710599955881
2017-02-05,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.8823332500108024,-0.9105771341127887,0.0,1.116102581686363,-1.0352026156199317,1,31.0,1,1,-0.5715649021913952,-0.5715649021913952
2017-02-06,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.918976938930576,-0.9105771341127887,0.0,-1.1575838753261611,-0.8686662550786558,1,4.0,1,1,-1.2616558069767667,-1.2616558069767667
2017-02-07,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.1296781502192736,-1.271096862689676,0.0,-0.8962406044051813,-0.9611864553793646,1,3.0,1,1,-0.7532643691428628,-0.7532643691428627
2017-02-08,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-0.9556206278503494,-1.0822531953398777,0.0,-1.105315221141965,-0.9056743351989393,1,16.0,1,1,-0.29773095805847655,-0.2977309580584765
2017-02-09,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-0.9281378611605193,-0.8676581188060164,0.0,0.3843414231076198,-1.1092187758604988,1,21.0,1,1,-0.6046011689098438,-0.6046011689098438
2017-02-10,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.9831033945401796,-0.9964151647263332,0.0,-0.5303600251158096,-0.8779182751087267,1,4.0,1,1,1.0380354262574631,1.0380354262574634
2017-02-11,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.0014252390000664,-1.0049989677876878,1.0,-0.45195704383951557,-1.099966755830428,1,16.0,1,1,1.6271821827364639,1.627182182736464
2017-02-12,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-0.754080338791595,-0.936328543296852,0.0,-1.1575838753261611,-0.5633495940863164,1,25.0,1,1,-0.2507460453922385,-0.25074604539223844
2017-02-13,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-0.754080338791595,-0.8848257249287252,0.0,-0.7133003147604954,-0.5355935339961038,1,6.0,1,1,-1.1151950245249778,-1.1151950245249778
2017-02-14,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.8640114055509156,-1.0049989677876878,0.0,-1.1314495482340632,-0.6188617142667416,1,40.0,1,1,-0.4941132102181435,-0.49411321021814336
2017-02-15,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-0.9006550944706891,-0.8333229065605984,0.0,-0.5303600251158096,-0.8871702951387975,1,19.0,1,1,0.03189756986559982,0.03189756986559989
2017-02-16,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-0.6166665053424443,-0.41271655655423,0.0,-0.13834511873433988,-0.8779182751087267,1,21.0,1,1,0.046580355073799214,0.04658035507379928
2017-02-17,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-0.7724021832514817,-0.395548950431521,0.0,-1.1575838753261611,-1.025950595589861,1,6.0,1,1,1.1701804931312578,1.1701804931312578
2017-02-18,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.395344894887632,-1.4256053177940562,0.0,0.1752668063708358,-1.3220152365521294,1,22.0,1,1,1.8521958660521196,1.8521958660521196
2017-02-19,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.2945747503582548,-1.2539292565669669,0.0,0.12299815218664004,-1.2017389761612076,1,48.0,1,1,-0.09143782588327508,-0.09143782588327501
2017-02-20,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-1.230448294748651,-1.176675029014777,0.0,-0.7394346418525933,-1.247999076311562,1,5.0,1,1,-1.2891860292421407,-1.2891860292421407
2017-02-21,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-1.2670919836684245,-1.3311834841191572,0.0,-0.8439719502209853,-1.2017389761612076,1,9.0,1,1,-0.44712829755190536,-0.4471282975519053
2017-02-22,air_c8fe396d6c46275d,0,0,0,0,0,0,1,-1.0105861612300098,-1.0393341800331055,0.0,0.12299815218664004,-1.1924869561311369,1,16.0,1,1,0.01280994909494061,0.01280994909494068
2017-02-23,air_c8fe396d6c46275d,0,0,0,0,1,0,0,-0.754080338791595,-0.8247391034992441,0.0,-0.8178376231288873,-0.7113819145674506,1,5.0,1,1,-0.057300350274211494,-0.057300350274211424
2017-02-24,air_c8fe396d6c46275d,1,0,0,0,0,0,0,-1.0014252390000664,-1.0822531953398777,0.0,0.07072949800244403,-0.8686662550786558,1,33.0,1,1,1.308198674088332,1.3081986740883322
2017-02-25,air_c8fe396d6c46275d,0,0,1,0,0,0,0,-1.0105861612300098,-0.9706637555422699,0.0,0.20140113346293392,-0.9981945354996481,1,35.0,1,1,2.1697110961794315,2.1697110961794315
2017-02-26,air_c8fe396d6c46275d,0,0,0,1,0,0,0,-1.3128965948181415,-1.348351090241866,0.0,-0.7655689689446914,-1.247999076311562,1,14.0,1,1,0.12182962926582111,0.12182962926582118
2017-02-27,air_c8fe396d6c46275d,0,1,0,0,0,0,0,-1.3220575170480848,-1.1337560137080047,0.0,1.0115652733179714,-1.5440637172738307,1,4.0,1,1,-0.9602916405784742,-0.9602916405784742
2017-02-28,air_c8fe396d6c46275d,0,0,0,0,0,1,0,-0.9372987833904627,-0.7560686790084084,0.0,0.6718190211206975,-1.3220152365521294,1,13.0,1,1,-0.33480499070918,-0.33480499070917996
