visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-12-11,air_3d3a2b509180e798,0,0,0,1,0,0,0,-1.0698325096272618,-1.10241392983365,0.0,0.9939726298269759,-0.993218843117966,1,6.0,1,1,0.11941801142264831,0.11941801142264882
2016-12-12,air_3d3a2b509180e798,0,1,0,0,0,0,0,-1.0467813224461866,-1.1486534665722945,0.0,0.6465028093264454,-1.0921167993601404,1,7.0,1,1,-1.0546258332028908,-1.0546258332028904
2016-12-13,air_3d3a2b509180e798,0,0,0,0,0,1,0,-0.7701670762732843,-0.5937790257085592,0.0,-0.6899195772140557,-1.004207504922652,1,14.0,1,1,-0.4787217503278631,-0.47872175032786257
2016-12-14,air_3d3a2b509180e798,0,0,0,0,0,0,1,-0.9199997929502731,-1.0561743930950052,0.0,-1.2779454272918762,-0.7954229306336177,1,23.0,1,1,0.16870709959663716,0.16870709959663768
2016-12-15,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.1389860711704876,-1.194893003310939,0.0,0.48613212294158537,-1.0371734903367102,1,19.0,1,1,0.2683970598883891,0.2683970598883896
2016-12-16,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.3003443814380138,-1.2295726558649225,0.0,0.9405157343653555,-1.2129920792116866,1,19.0,1,1,1.8278593383556456,1.827859338355646
2016-12-17,air_3d3a2b509180e798,0,0,1,0,0,0,0,-1.0813581032177995,-0.8480964777711046,0.0,1.0474295252885957,-1.3778220062819768,1,24.0,1,1,2.8206824001459925,2.820682400145993
2016-12-18,air_3d3a2b509180e798,0,0,0,1,0,0,0,-0.9084741993597355,-0.6400185624472039,0.0,0.6732312570572554,-1.0261848285320243,1,3.0,1,1,0.21836678241855076,0.2183667824185513
2016-12-19,air_3d3a2b509180e798,0,1,0,0,0,0,0,-0.7010135147300587,-0.5475394889699148,0.0,0.8603303911729258,-0.8613549014617338,1,19.0,1,1,-0.5205989455433574,-0.5205989455433568
2016-12-20,air_3d3a2b509180e798,0,0,0,0,0,1,0,-0.7471158890922092,-0.6862580991858485,0.0,-0.4226350999059555,-0.7294909598055015,1,19.0,1,1,0.1916839677679703,0.19168396776797084
2016-12-21,air_3d3a2b509180e798,0,0,0,0,0,0,1,-0.6433855467773707,-0.39726099456931974,0.0,0.7266881525188754,-0.8064115924383036,1,27.0,1,1,0.7583231844448798,0.7583231844448803
2016-12-22,air_3d3a2b509180e798,0,0,0,0,1,0,0,-0.17083620956532922,-0.027344700660163028,0.0,-0.6899195772140557,-0.6525703271726994,1,18.0,1,1,1.8434243135684842,1.8434243135684847
2016-12-23,air_3d3a2b509180e798,1,0,0,0,0,0,0,-0.23998977110855477,-0.09670400576812968,1.0,-0.20880751805947537,-0.4437857528836649,1,20.0,1,1,1.3568335408433159,1.3568335408433165
2016-12-24,air_3d3a2b509180e798,0,0,1,0,0,0,0,-0.8623718249975851,-0.9868150879870383,0.0,0.9137872866345457,-0.7844342688289316,1,32.0,1,1,1.5936435208672173,1.593643520867218
2016-12-25,air_3d3a2b509180e798,0,0,0,1,0,0,0,-1.092883696808337,-1.1486534665722945,0.0,-0.10189372713623518,-0.8833322250711059,1,19.0,1,1,-0.06402633930009219,-0.06402633930009166
2016-12-26,air_3d3a2b509180e798,0,1,0,0,0,0,0,-1.0583069160367242,-1.0908540456489888,0.0,-1.010660949983776,-0.9602528577039079,1,18.0,1,1,-0.1966992232571449,-0.19669922325714437
2016-12-27,air_3d3a2b509180e798,0,0,0,0,0,1,0,-0.5742319852341452,-0.18918307924541897,0.0,-1.3046738750226863,-0.7734456070242456,1,25.0,1,1,0.5604256424530749,0.5604256424530755
2016-12-28,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.1620372583515626,-1.275812192603567,0.0,1.0474295252885957,-1.1580487701882565,1,15.0,1,1,1.7163103493303025,1.716310349330303
2016-12-29,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.3579723493907017,-1.4376505711888232,1.0,0.03174851151781494,-1.3009013736491748,1,16.0,1,1,1.2971678025274347,1.2971678025274354
2017-01-05,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.0813581032177995,-1.1602133507569556,0.0,1.0474295252885957,-0.971241519508594,1,20.0,1,1,-1.3385013335132327,-1.338501333513232
2017-01-06,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.3349211622096266,-1.3451714977115339,0.0,0.9939726298269759,-1.2129920792116866,1,13.0,1,1,-0.07551477338575877,-0.07551477338575824
2017-01-07,air_3d3a2b509180e798,0,0,1,0,0,0,0,-1.381023536571777,-1.3567313818961952,0.0,0.9672441820961655,-1.3668333444772909,1,11.0,1,1,0.7105164748625898,0.7105164748625904
2017-01-10,air_3d3a2b509180e798,0,0,0,0,0,1,0,-0.9199997929502731,-0.8943360145097493,0.0,1.0207010775577858,-0.993218843117966,1,10.0,1,1,-1.211016774627126,-1.2110167746271256
2017-01-11,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.0583069160367242,-1.0908540456489888,0.0,1.0474295252885957,-0.949264195899222,1,12.0,1,1,-0.8900818095243115,-0.8900818095243109
2017-01-12,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.1620372583515626,-0.9636953196177162,0.0,0.8336019434421154,-1.3009013736491748,1,13.0,1,1,-0.9037938114975265,-0.9037938114975259
2017-01-13,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.1389860711704876,-0.8943360145097493,0.0,0.4326752274799653,-1.2239807410163726,1,21.0,1,1,0.657150845561429,0.6571508455614296
2017-01-14,air_3d3a2b509180e798,0,0,1,0,0,0,0,-1.576958627610916,-1.6341686023280626,0.0,-0.5028204430983855,-1.5206746097428951,1,18.0,1,1,1.1051997749024254,1.105199774902426
2017-01-15,air_3d3a2b509180e798,0,0,0,1,0,0,0,-1.7728937186500553,-1.8191267492826413,0.0,0.8068734957113054,-1.6305612277897554,1,3.0,1,1,-0.8745168343114729,-0.8745168343114723
2017-01-16,air_3d3a2b509180e798,0,1,0,0,0,0,0,-1.4847538788866155,-1.4376505711888232,0.0,1.127614868481026,-1.5975952423756974,1,27.0,1,1,-1.4092849112668557,-1.4092849112668553
2017-01-17,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.231190819894788,-1.10241392983365,0.0,1.0741579730194057,-1.3009013736491748,1,11.0,1,1,-0.8882288362846879,-0.8882288362846873
2017-01-18,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.1850884455326378,-1.1717732349416168,0.0,1.0741579730194057,-1.2569467264304306,1,17.0,1,1,-0.47242164131314274,-0.4724216413131422
2017-01-19,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.115934883989412,-1.10241392983365,0.0,0.13866230244105487,-1.1140941229695123,1,8.0,1,1,-0.4820571021591857,-0.4820571021591851
2017-01-20,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.5078050660676905,-1.9231657069445915,0.0,-1.3581307704843062,-1.1360714465788844,1,14.0,1,1,0.6927279317622029,0.6927279317622035
2017-01-21,air_3d3a2b509180e798,0,0,1,0,0,0,0,-1.1735628519421002,-1.0908540456489888,0.0,1.154343316211836,-1.2459580646257447,1,11.0,1,1,1.598090656642314,1.5980906566423145
2017-01-23,air_3d3a2b509180e798,0,1,0,0,0,0,0,-1.3925491301623145,-1.4492104553734844,0.0,0.48613212294158537,-1.355844682672605,1,20.0,1,1,-1.4248498864796943,-1.424849886479694
2017-01-24,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.5654330340203786,-1.4723302237428069,0.0,1.154343316211836,-1.5866065805710112,1,13.0,1,1,-0.7722327114842479,-0.7722327114842473
2017-01-25,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.4040747237528521,-1.264252308418906,0.0,1.2078002116734559,-1.509685947938209,1,17.0,1,1,-0.39274379200932613,-0.39274379200932563
2017-01-26,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.323395568619089,-1.1255336982029722,0.0,1.1810717639426458,-1.5316632715475813,1,17.0,1,1,-0.25932971875642397,-0.25932971875642347
2017-01-27,air_3d3a2b509180e798,1,0,0,0,0,0,0,-0.8393206378165098,-0.5128598364159312,0.0,0.03174851151781494,-1.2239807410163726,1,15.0,1,1,1.13299437349678,1.1329943734967807
2017-01-28,air_3d3a2b509180e798,0,0,1,0,0,0,0,-0.8854230121786603,-0.7902970568477988,0.0,1.0741579730194057,-0.8723435632664198,1,25.0,1,1,1.8571363155416991,1.8571363155416996
2017-01-30,air_3d3a2b509180e798,0,1,0,0,0,0,0,-0.5627063916436076,-0.108263889952791,0.0,0.7534166002496856,-0.6415816653680133,1,16.0,1,1,-1.334054197738136,-1.3340541977381355
2017-01-31,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.1735628519421002,-1.2064528874956002,0.0,1.127614868481026,-1.070139475750768,1,12.0,1,1,-0.7451793021857427,-0.7451793021857422
2017-02-01,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.1620372583515626,-1.1370935823876334,0.0,0.5663174661340153,-1.1360714465788844,1,17.0,1,1,-0.5706292230131957,-0.5706292230131952
2017-02-02,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.3349211622096266,-1.2411325400495838,0.0,1.2078002116734559,-1.2789240500398027,1,10.0,1,1,-0.582488251746787,-0.5824882517467865
2017-02-03,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.0006789480840361,-0.7787371726631378,0.0,1.2078002116734559,-1.2679353882351165,1,24.0,1,1,0.6656745224636977,0.6656745224636983
2017-02-04,air_3d3a2b509180e798,0,0,1,0,0,0,0,-0.9084741993597355,-0.8134168252171211,0.0,1.2078002116734559,-0.8943208868757918,1,15.0,1,1,1.684068614960851,1.6840686149608515
2017-02-06,air_3d3a2b509180e798,0,1,0,0,0,0,0,-0.8508462314070475,-0.5475394889699148,0.0,0.272304541095105,-1.015196166727338,1,5.0,1,1,-1.3755607983057054,-1.375560798305705
2017-02-07,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.208139632713713,-1.2064528874956002,0.0,1.1810717639426458,-1.1360714465788844,1,12.0,1,1,-0.8622872109299569,-0.8622872109299563
2017-02-08,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.1274604775799497,-1.0908540456489888,0.0,1.1810717639426458,-1.1690374319929424,1,22.0,1,1,-0.4023792528553691,-0.4023792528553686
2017-02-09,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.576958627610916,-1.738207559990013,0.0,-1.3581307704843062,-1.2679353882351165,1,24.0,1,1,-0.7121963785204419,-0.7121963785204414
2017-02-10,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.3579723493907017,-1.2873720767882282,0.0,-0.2889928612519054,-1.2129920792116866,1,26.0,1,1,0.946214670942717,0.9462146709427176
2017-02-13,air_3d3a2b509180e798,0,1,0,0,0,0,0,-1.1274604775799497,-0.9983749721716995,0.0,0.7801450479804956,-1.2679353882351165,1,14.0,1,1,-1.227693533783739,-1.2276935337837385
2017-02-14,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.150511664761025,-0.9983749721716995,0.0,1.0207010775577858,-1.1470601083835703,1,15.0,1,1,-0.6006473894950987,-0.6006473894950982
2017-02-15,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.1044092903988747,-0.882776130325088,0.0,1.287985554865886,-1.2459580646257447,1,16.0,1,1,-0.0695852590189631,-0.06958525901896258
2017-02-16,air_3d3a2b509180e798,0,0,0,0,1,0,0,-1.0122045416745737,-0.7787371726631378,0.0,1.287985554865886,-1.2349694028210585,1,16.0,1,1,-0.054761473101973976,-0.054761473101973455
2017-02-17,air_3d3a2b509180e798,1,0,0,0,0,0,0,-0.33219451983285564,0.018894836078481816,0.0,0.8336019434421154,-0.8503662396570478,1,17.0,1,1,1.0796287441956192,1.0796287441956198
2017-02-18,air_3d3a2b509180e798,0,0,1,0,0,0,0,-0.9199997929502731,-1.1255336982029722,0.0,-0.5830057862908157,-0.6745476507820714,1,15.0,1,1,1.7681936000397642,1.768193600039765
2017-02-20,air_3d3a2b509180e798,0,1,0,0,0,0,0,-0.7125391083205962,-0.08514412158346878,0.0,0.13866230244105487,-1.1800260937976284,1,12.0,1,1,-1.40335539690006,-1.4033553969000596
2017-02-21,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.150511664761025,-1.2180127716802613,0.0,1.2345286594042657,-0.9822301813132801,1,18.0,1,1,-0.5532112745607335,-0.5532112745607329
2017-02-22,air_3d3a2b509180e798,0,0,0,0,0,0,1,-1.0467813224461866,-1.1370935823876334,0.0,-0.20880751805947537,-1.2569467264304306,1,17.0,1,1,-0.08885618071104898,-0.08885618071104845
2017-02-23,air_3d3a2b509180e798,0,0,0,0,1,0,0,-0.4243992685571563,-0.4781801838619477,0.0,-0.957204054522156,-0.4547744146883509,1,20.0,1,1,-0.15963975846467207,-0.15963975846467154
2017-02-24,air_3d3a2b509180e798,1,0,0,0,0,0,0,-1.0006789480840361,-1.0561743930950052,0.0,-0.4226350999059555,-0.8064115924383036,1,31.0,1,1,1.218972331815317,1.2189723318153176
2017-02-25,air_3d3a2b509180e798,0,0,1,0,0,0,0,-0.9891533544934986,-0.8943360145097493,0.0,0.8068734957113054,-0.993218843117966,1,40.0,1,1,2.088757970494654,2.0887579704946546
2017-02-27,air_3d3a2b509180e798,0,1,0,0,0,0,0,-1.1389860711704876,-1.2411325400495838,0.0,-0.8235618158681058,-0.9053095486804777,1,21.0,1,1,-1.0713025923595036,-1.071302592359503
2017-02-28,air_3d3a2b509180e798,0,0,0,0,0,1,0,-1.2196652263042507,-1.194893003310939,0.0,0.9939726298269759,-1.0261848285320243,1,12.0,1,1,-0.43980931229576664,-0.43980931229576614
