visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,total_area_visitors,total_genre_visitors
2017-01-02,air_0e7c11b9abc50163,0,1,0,0,0,0,0,-0.9698055115399721,-0.7775136085655072,1.0,0.2958420454590093,-0.9038783780934022,1,36.0,1,1,-2.989662193492154,-2.989662193492154
2017-01-03,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-0.8772750483406861,-0.7312470398258554,1.0,0.7495569867363581,-0.937130381610625,1,30.0,1,1,-2.686210867105979,-2.686210867105979
2017-01-05,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-1.0276370510395256,-1.1129462319279841,0.0,0.9630699002786401,-0.9149623792658096,1,28.0,1,1,-1.5429569927950526,-1.5429569927950528
2017-01-06,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-1.2820958248375613,-1.298012506886592,0.0,0.9096916718930699,-1.1588104050587782,1,19.0,1,1,-0.17682473345015892,-0.17682473345015925
2017-01-07,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-1.3283610564372044,-1.3095791490715052,0.0,0.8830025577002842,-1.3139864214724855,1,29.0,1,1,0.6734001849977636,0.6734001849977631
2017-01-08,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-1.3514936722370257,-1.6218784880641561,0.0,-1.438950377072031,-1.1477264038863706,1,18.0,1,1,-0.5291810292142909,-0.5291810292142911
2017-01-09,air_0e7c11b9abc50163,0,1,0,0,0,0,0,-0.9698055115399721,-1.0319797366335932,1.0,-0.8517898648307559,-0.9038783780934022,1,8.0,1,1,-1.4844313737033994,-1.4844313737033996
2017-01-11,air_0e7c11b9abc50163,0,0,0,0,0,0,1,-1.0045044352397041,-1.0435463788185062,0.0,0.9630699002786401,-0.8927943769209944,1,11.0,1,1,-1.0579159030628573,-1.0579159030628575
2017-01-12,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-1.1086012063389006,-0.9163133147844633,0.0,0.7495569867363581,-1.2474824144380396,1,26.0,1,1,-1.0727477380381394,-1.0727477380381396
2017-01-13,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-1.0854685905390793,-0.8469134616749854,0.0,0.34922027384457976,-1.1698944062311858,1,23.0,1,1,0.6156762867155849,0.6156762867155845
2017-01-14,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-1.5249882907356866,-1.587178561509417,0.0,-0.5848987229029036,-1.4691624378861927,1,34.0,1,1,1.1003165160430428,1.1003165160430424
2017-01-15,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-1.721615525034169,-1.7722448364680252,0.0,0.722867872543573,-1.5800024496102691,1,28.0,1,1,-1.0410797660638886,-1.0410797660638889
2017-01-17,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-1.1779990537383649,-1.0551130210034192,0.0,0.9897590144714253,-1.2474824144380396,1,15.0,1,1,-1.0559116010391707,-1.055911601039171
2017-01-18,air_0e7c11b9abc50163,0,0,0,0,0,0,1,-1.131733822138722,-1.1245128741128971,0.0,0.9897590144714253,-1.2031464097484088,1,16.0,1,1,-0.6061462269238623,-0.6061462269238626
2017-01-19,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-1.0623359747392578,-1.0551130210034192,0.0,0.055640017723942024,-1.0590543945071091,1,15.0,1,1,-0.6165685974470335,-0.6165685974470337
2017-01-20,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-1.4555904433362223,-1.876344616132242,0.0,-1.438950377072031,-1.0812223968519246,1,10.0,1,1,0.6541588855703706,0.6541588855703702
2017-01-21,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-1.1201675142388112,-1.0435463788185062,0.0,1.0698263570497812,-1.1920624085760012,1,25.0,1,1,1.6334608543437203,1.6334608543437197
2017-01-22,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-1.1086012063389006,-0.8237801773051593,0.0,1.043137242856996,-1.2253144120932242,1,15.0,1,1,-0.7203914422740075,-0.7203914422740078
2017-01-24,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-1.5134219828357758,-1.4252455709206353,0.0,1.0698263570497812,-1.5356664449206388,1,33.0,1,1,-0.9304422943563797,-0.9304422943563799
2017-01-25,air_0e7c11b9abc50163,0,0,0,0,0,0,1,-1.3514936722370257,-1.2170460115922013,0.0,1.1232045854353516,-1.458078436713785,1,14.0,1,1,-0.5199612399053317,-0.519961239905332
2017-01-26,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-1.2705295169376507,-1.0782463053732454,0.0,1.0965154712425664,-1.4802464390586003,1,22.0,1,1,-0.37565149419988525,-0.3756514941998855
2017-01-27,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-0.7847445851414003,-0.4652142695728564,0.0,-0.05111643904719878,-1.1698944062311858,1,21.0,1,1,1.1303810463983441,1.1303810463983437
2017-01-28,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-0.8310098167410432,-0.7428136820107684,0.0,0.9897590144714253,-0.8152063687141408,1,41.0,1,1,1.9136622772551288,1.9136622772551282
2017-01-29,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-0.8772750483406861,-0.9278799569693763,0.0,-0.6649660654812594,-0.7930383663693255,1,31.0,1,1,-0.3091086670134849,-0.3091086670134852
2017-01-31,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-1.1201675142388112,-1.159212800667636,0.0,1.043137242856996,-1.0147183898174787,1,14.0,1,1,-0.901179484810553,-0.9011794848105532
2017-02-02,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-1.2820958248375613,-1.1939127272223753,0.0,1.1232045854353516,-1.2253144120932242,1,18.0,1,1,-0.7252017671308557,-0.7252017671308559
2017-02-03,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-0.9466728957401505,-0.7312470398258554,0.0,1.1232045854353516,-1.2142304109208166,1,25.0,1,1,0.624896076024544,0.6248960760245436
2017-02-04,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-0.8541424325408649,-0.7659469663805942,0.0,1.1232045854353516,-0.8373743710589561,1,33.0,1,1,1.7264604682427858,1.726460468242785
2017-02-05,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-0.9698055115399721,-1.170779442852549,0.0,-0.7717225222524002,-0.9482143827830326,1,32.0,1,1,-0.8294254723625671,-0.8294254723625674
2017-02-07,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-1.1548664379385436,-1.159212800667636,0.0,1.0965154712425664,-1.0812223968519246,1,21.0,1,1,-1.027851372707556,-1.0278513727075562
2017-02-08,air_0e7c11b9abc50163,0,0,0,0,0,0,1,-1.0739022826391684,-1.0435463788185062,0.0,1.0965154712425664,-1.1144744003691476,1,12.0,1,1,-0.5303836104285029,-0.5303836104285032
2017-02-09,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-1.5249882907356866,-1.691278341173634,0.0,-1.438950377072031,-1.2142304109208166,1,11.0,1,1,-0.8655029087889288,-0.865502908788929
2017-02-10,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-1.3052284406373829,-1.240179295962027,0.0,-0.37138580936062165,-1.1588104050587782,1,23.0,1,1,0.928347402410719,0.9283474024107186
2017-02-11,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-1.3283610564372044,-1.1476461584827233,1.0,0.5093549590012911,-1.5024144414034157,1,34.0,1,1,1.571728352014168,1.5717283520141676
2017-02-12,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-1.224264285338008,-1.0204130944486802,0.0,1.0965154712425664,-1.369406427334524,1,36.0,1,1,-0.4790734786221219,-0.4790734786221222
2017-02-14,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-1.09703489843899,-0.9510132413392022,0.0,0.9363807860858551,-1.0923063980243324,1,16.0,1,1,-0.744843926962986,-0.7448439269629862
2017-02-15,air_0e7c11b9abc50163,0,0,0,0,0,0,1,-1.050769666839347,-0.8353468194900722,0.0,1.2032719280137074,-1.1920624085760012,1,30.0,1,1,-0.1704109669743613,-0.17041096697436164
2017-02-16,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-0.9582392036400612,-0.7312470398258554,0.0,1.2032719280137074,-1.1809784074035934,1,20.0,1,1,-0.15437655078486726,-0.1543765507848676
2017-02-17,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-0.2758270375453287,0.06685127093314167,0.0,0.7495569867363581,-0.7930383663693255,1,23.0,1,1,1.0726571481161655,1.072657148116165
2017-02-18,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-0.8657087404407755,-1.0782463053732454,0.0,-0.6649660654812594,-0.6156943476108029,1,21.0,1,1,1.8174557801181646,1.8174557801181639
2017-02-19,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-1.0854685905390793,-0.9857131678939413,0.0,1.1232045854353516,-1.1477264038863706,1,20.0,1,1,-0.3051000629661114,-0.3051000629661117
2017-02-22,air_0e7c11b9abc50163,0,0,0,0,0,0,1,-0.9929381273397934,-1.0898129475581582,0.0,-0.29131846678226603,-1.2031464097484088,1,20.0,1,1,-0.19125570802070357,-0.1912557080207039
2017-02-23,air_0e7c11b9abc50163,0,0,0,0,1,0,0,-0.3683575007446144,-0.4305143430181173,0.0,-1.0386136641802526,-0.39401432416264964,1,33.0,1,1,-0.2678200453255377,-0.26782004532553805
2017-02-24,air_0e7c11b9abc50163,1,0,0,0,0,0,0,-0.9466728957401505,-1.0088464522637672,0.0,-0.5048313803245479,-0.7487023616796947,1,26.0,1,1,1.2233806602974098,1.223380660297409
2017-02-25,air_0e7c11b9abc50163,0,0,1,0,0,0,0,-0.9351065878402398,-0.8469134616749854,0.0,0.722867872543573,-0.937130381610625,1,10.0,1,1,2.1642000302159734,2.164200030215973
2017-02-26,air_0e7c11b9abc50163,0,0,0,1,0,0,0,-0.8078772009412218,-0.6734138289012904,0.0,0.8029352151219289,-0.9592983839554404,1,24.0,1,1,-0.07220016781371019,-0.07220016781371054
2017-02-28,air_0e7c11b9abc50163,0,0,0,0,0,1,0,-1.1664327458384542,-1.1476461584827233,0.0,0.9096916718930699,-0.9703823851278479,1,23.0,1,1,-0.5708705113069754,-0.5708705113069756
