visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,total_genre_visitors
2017-01-24,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.5629923881936365,-1.5174872328523208,0.0,-0.6669765784355037,-1.4020188414799886,1,7.0,1,4614612.0
2017-01-27,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.0852039565981646,-0.8576003038068849,0.0,-0.11695511366313553,-1.3489716856134222,1,5.0,1,7072010.0
2017-01-28,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.021498832385435,-0.9075917378254785,0.0,1.1205931820746933,-1.1049547686272163,1,11.0,1,8006022.0
2017-01-29,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.0958214773002861,-1.0475677530775407,0.0,-0.7769808713899774,-1.168611355667096,1,10.0,1,5355512.0
2017-01-30,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.9047061046620976,-0.7676157225734165,0.0,-0.611974431958267,-1.0094698880673967,1,7.0,1,3889964.0
2017-01-31,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.4037295776618126,-1.437500938422571,0.0,-0.3644647728107011,-1.2853150985735424,1,2.0,1,4649506.0
2017-02-03,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.0427338737896783,-0.9975763190589471,0.0,-0.14445618690175385,-0.9988604568940834,1,4.0,1,6469252.0
2017-02-04,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.0852039565981646,-0.9375865982366347,0.0,1.2030964017905486,-1.2959245297468556,1,5.0,1,7782796.0
2017-02-05,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.1276740394066511,-1.217538628740759,0.0,-1.5195098488326746,-0.9352038698542038,1,8.0,1,4735068.0
2017-02-06,air_2a24aec099333f39,0,1,0,0,0,0,0,-1.074586435896043,-1.0875609002924156,0.0,-0.19945833337899074,-1.1155641998005297,1,3.0,1,3836428.0
2017-02-07,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.393112056959691,-1.5074889460486018,0.0,-0.419466919287938,-1.2640962362269157,1,7.0,1,4498458.0
2017-02-10,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.4249646190660559,-1.4275026516188523,0.0,0.10305347224581199,-1.3595811167867353,1,8.0,1,6831098.0
2017-02-11,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.531139826087272,-1.4874923724411646,1.0,-0.19945833337899074,-1.5187225843864347,1,6.0,1,7598288.0
2017-02-12,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.5099047846830287,-1.3475163571891025,0.0,0.1855566919616672,-1.5823791714263145,1,6.0,1,5152840.0
2017-02-13,air_2a24aec099333f39,0,1,0,0,0,0,0,-1.4037295776618126,-1.3375180703853837,0.0,-0.6669765784355037,-1.455065997346555,1,4.0,1,4027150.0
2017-02-14,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.3824945362575696,-1.327519783581665,0.0,-0.44696799252655645,-1.3807999791333618,1,3.0,1,4835926.0
2017-02-17,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.8516185011514895,-0.8875951642180411,0.0,-1.5195098488326746,-0.8078906957744443,1,5.0,1,7003178.0
2017-02-18,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.0321163530875566,-1.107557473899853,0.0,-0.6394755051968853,-0.8609378516410108,1,6.0,1,7891302.0
2017-02-19,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.1807616429172592,-1.1775454815258841,0.0,1.4506060609381144,-1.232267942706976,1,7.0,1,5360292.0
2017-02-20,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.8834710632578542,-0.4076773976395423,0.0,-1.3820044826395825,-1.02007931924071,1,6.0,1,3800578.0
2017-02-21,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.3718770155554478,-1.327519783581665,0.0,0.3505631313933776,-1.2110490803603493,1,13.0,1,4897110.0
2017-02-23,air_2a24aec099333f39,0,0,0,0,1,0,0,-0.8091484183430031,-0.8076088697882913,0.0,-1.5195098488326746,-0.8078906957744443,1,1.0,1,5404746.0
2017-02-24,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.265701808534232,-1.217538628740759,0.0,-0.3094626263334643,-1.1155641998005297,1,8.0,1,7182906.0
2017-02-25,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.1807616429172592,-1.147550621114728,0.0,1.230597475029167,-1.317143392093482,1,7.0,1,8304772.0
2017-02-26,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.0108813116833135,-0.967581458647791,0.0,0.845582449688509,-1.126173630973843,1,2.0,1,5638010.0
2017-02-27,air_2a24aec099333f39,0,1,0,0,0,0,0,-1.1913791636193807,-1.0975591870961343,0.0,1.3131006947450223,-1.1049547686272163,1,4.0,1,4228866.0
2017-02-28,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.2019966843215022,-1.0175728926663845,0.0,1.3406017679836406,-1.3489716856134222,1,4.0,1,5043378.0
