visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,total_area_visitors,total_genre_visitors
2016-07-02,air_9bbc673495e23532,0,0,1,0,0,0,0,1.6317988313455187,1.639500049555545,0.0,1.6665909355076438,1.5456834538544952,1,6.0,1,1,1.800774010071878,1.8007740100718779
2016-07-04,air_9bbc673495e23532,0,1,0,0,0,0,0,1.7025470183077105,1.6506343198316942,0.0,1.1148047201289548,1.7210200384597245,1,6.0,1,1,0.015488905400837753,0.01548890540083754
2016-07-05,air_9bbc673495e23532,0,0,0,0,0,1,0,1.7025470183077105,1.8399169145262269,0.0,1.5614887992450361,1.6508854046176327,1,5.0,1,1,0.4473372272565482,0.447337227256548
2016-07-07,air_9bbc673495e23532,0,0,0,0,1,0,0,1.667172924826615,1.6617685901078432,0.0,1.4826621970480804,1.6742636158983297,1,1.0,1,1,0.7015685268316156,0.7015685268316154
2016-07-08,air_9bbc673495e23532,1,0,0,0,0,0,0,1.3605974479904497,1.1718606979572863,0.0,-1.4601976183049281,1.3235904466878714,1,3.0,1,1,1.5642797779090247,1.5642797779090245
2016-07-09,air_9bbc673495e23532,0,0,1,0,0,0,0,1.042230606660586,0.8155640491205179,0.0,-1.1711667435827575,1.1599429677229909,1,5.0,1,1,1.7611119565528994,1.7611119565528994
2016-07-11,air_9bbc673495e23532,0,1,0,0,0,0,0,1.5728420088770254,1.550425887346353,0.0,0.03750782343722818,1.639196298977284,1,5.0,1,1,-0.017275399680057563,-0.017275399680057778
2016-07-12,air_9bbc673495e23532,0,0,0,0,0,1,0,1.5138851864085323,1.2943376709949252,0.0,-1.2237178117140612,1.6508854046176327,1,6.0,1,1,0.45719115359666707,0.4571911535966669
2016-07-13,air_9bbc673495e23532,0,0,0,0,0,0,1,1.478511092927436,1.1384578871288393,0.0,-1.4339220842392764,1.6508854046176327,1,4.0,1,1,0.5047363481877407,0.5047363481877406
2016-07-14,air_9bbc673495e23532,0,0,0,0,1,0,0,1.4195542704589428,1.439083184584863,0.0,0.1688854937654875,1.5339943482141465,1,5.0,1,1,0.6466328874854528,0.6466328874854526
2016-07-15,air_9bbc673495e23532,1,0,0,0,0,0,0,1.1837269805849697,0.915772481605859,0.0,-1.4076465501736244,1.3820359748896145,1,5.0,1,1,1.4248467201963424,1.4248467201963422
2016-07-16,air_9bbc673495e23532,0,0,1,0,0,0,0,1.3488060834967508,1.3054719412710745,0.0,-0.25152305128494246,1.311901341047523,1,2.0,1,1,1.7224352956679327,1.7224352956679327
2016-07-19,air_9bbc673495e23532,0,0,0,0,0,1,0,1.5256765509022305,1.550425887346353,0.0,1.7191420036389473,1.4638597143720546,1,3.0,1,1,0.22611658092087908,0.22611658092087886
2016-07-20,air_9bbc673495e23532,0,0,0,0,0,0,1,1.4667197284337374,1.6172315090032465,0.0,2.0869994805580734,1.3352795523282202,1,5.0,1,1,0.5424276164386955,0.5424276164386953
2016-07-22,air_9bbc673495e23532,1,0,0,0,0,0,0,1.4667197284337374,1.6283657792793957,0.0,1.1410802541946066,1.3469686579685685,1,6.0,1,1,1.4667259071418477,1.4667259071418475
2016-07-25,air_9bbc673495e23532,0,1,0,0,0,0,0,1.3723888124841483,1.2052635087857335,0.0,-1.1448912095171058,1.5807507707755408,1,2.0,1,1,0.07756864134358678,0.07756864134358656
2016-07-28,air_9bbc673495e23532,0,0,0,0,1,0,0,1.5728420088770254,1.5170230765179056,0.0,-0.25152305128494246,1.5807507707755408,1,5.0,1,1,0.8400161919102861,0.8400161919102859
2016-07-29,air_9bbc673495e23532,1,0,0,0,0,0,0,1.5610506443833267,1.5281573467940548,0.0,0.6943961750785246,1.5339943482141465,1,16.0,1,1,1.6288229954368034,1.6288229954368032
2016-07-30,air_9bbc673495e23532,0,0,1,0,0,0,0,1.655381560332916,1.7842455631454819,0.0,1.6928664695732956,1.7093309328193758,1,5.0,1,1,1.7066690135237426,1.7066690135237426
2016-08-02,air_9bbc673495e23532,0,0,0,0,0,1,0,1.6789642893203132,1.639500049555545,0.0,0.1688854937654875,1.7443982497404216,1,7.0,1,1,0.2756325607799765,0.2756325607799763
2016-08-03,air_9bbc673495e23532,0,0,0,0,0,0,1,1.667172924826615,1.69517140093629,0.0,0.6943961750785246,1.6275071933369354,1,4.0,1,1,0.5724820917760581,0.5724820917760579
2016-08-04,air_9bbc673495e23532,0,0,0,0,1,0,0,1.7615038407762038,1.851051184802376,0.0,1.1148047201289548,1.6625745102579814,1,3.0,1,1,0.6564868138255717,0.6564868138255715
2016-08-06,air_9bbc673495e23532,0,0,1,0,0,0,0,1.7261297472951083,1.906722536183121,0.0,0.40536530035635415,1.849600200503559,1,10.0,1,1,1.1927867548865423,1.1927867548865423
2016-08-08,air_9bbc673495e23532,0,1,0,0,0,0,0,1.8440433922320947,1.8399169145262269,0.0,1.745417537704599,1.8028437779421647,1,2.0,1,1,0.05391921812730143,0.05391921812730122
2016-08-10,air_9bbc673495e23532,0,0,0,0,0,0,1,1.6435901958392172,1.7174399414885884,0.0,1.6928664695732956,1.6158180876965866,1,7.0,1,1,1.2716181656074934,1.2716181656074934
2016-08-12,air_9bbc673495e23532,1,0,0,0,0,0,0,1.667172924826615,1.739708482040886,0.0,1.9030707420985107,1.5456834538544952,1,4.0,1,1,0.7786755004430459,0.7786755004430458
2016-08-17,air_9bbc673495e23532,0,0,0,0,0,0,1,1.5846333733707239,1.539291617070204,0.0,-0.6719315963353721,1.6041289820562383,1,3.0,1,1,0.2638078491718338,0.26380784917183364
2016-08-18,air_9bbc673495e23532,0,0,0,0,1,0,0,1.7497124762825054,1.80651410369778,0.0,0.1688854937654875,1.697641827179027,1,4.0,1,1,0.4465981827810393,0.4465981827810391
2016-08-19,air_9bbc673495e23532,1,0,0,0,0,0,0,1.832252027738396,2.0403337794969096,0.0,0.5367429706846134,1.826221989222862,1,2.0,1,1,1.329017286538686,1.329017286538686
2016-08-22,air_9bbc673495e23532,0,1,0,0,0,0,0,1.8440433922320947,1.8399169145262269,0.0,0.5892940388159172,1.9548021512666967,1,2.0,1,1,-0.5151450280145646,-0.5151450280145649
2016-08-24,air_9bbc673495e23532,0,0,0,0,0,0,1,1.6435901958392172,1.7508427523170351,0.0,-0.43545178974450544,1.697641827179027,1,1.0,1,1,0.529617512196541,0.5296175121965407
2016-08-25,air_9bbc673495e23532,0,0,0,0,1,0,0,1.6789642893203132,1.7953798334216309,0.0,0.8520493794724361,1.6625745102579814,1,2.0,1,1,0.6153466713555753,0.6153466713555751
2016-08-27,air_9bbc673495e23532,0,0,1,0,0,0,0,1.4195542704589428,1.3834118332041179,0.0,0.1426099596998355,1.5456834538544952,1,6.0,1,1,1.567975000286569,1.567975000286569
2016-08-29,air_9bbc673495e23532,0,1,0,0,0,0,0,1.065813335647983,0.9380410221581569,0.0,-1.4601976183049281,1.043051911319505,1,1.0,1,1,-0.13773964918801102,-0.13773964918801124
2016-08-31,air_9bbc673495e23532,0,0,0,0,0,0,1,1.4313456349526417,1.3277404818233725,0.0,1.7716930717702513,1.4989270312931007,1,2.0,1,1,0.6702823107017382,0.6702823107017379
2016-09-01,air_9bbc673495e23532,0,0,0,0,1,0,0,1.478511092927436,1.4279489143087138,0.0,1.2987334585885175,1.3586577636089172,1,6.0,1,1,0.41013865532259935,0.4101386553225992
2016-09-02,air_9bbc673495e23532,1,0,0,0,0,0,0,1.490302457421135,1.594962968450949,0.0,1.4038355948511252,1.3352795523282202,1,3.0,1,1,1.206089555445703,1.2060895554457027
2016-09-14,air_9bbc673495e23532,0,0,0,0,0,0,1,1.1483528871038737,0.9269067518820081,0.0,-1.2237178117140612,1.3352795523282202,1,18.0,1,1,0.5382396977441449,0.5382396977441448
2016-09-16,air_9bbc673495e23532,1,0,0,0,0,0,0,1.2662665320408601,1.2832034007187765,0.0,-0.4091762556788536,1.25345581284578,1,5.0,1,1,1.3706501253256884,1.3706501253256882
2016-09-17,air_9bbc673495e23532,0,0,1,0,0,0,0,1.478511092927436,1.3166062115472237,0.0,-0.43545178974450544,1.5456834538544952,1,10.0,1,1,1.675382797393865,1.675382797393865
2016-09-24,air_9bbc673495e23532,0,0,1,0,0,0,0,0.8299860457740099,0.6374157247021336,0.0,-1.1448912095171058,0.9612281718370647,1,5.0,1,1,1.5260958133410638,1.5260958133410638
2016-09-26,air_9bbc673495e23532,0,1,0,0,0,0,0,1.1837269805849697,1.160726427681137,0.0,-0.724482664466676,1.218388495924734,1,1.0,1,1,0.08692987136669972,0.08692987136669951
2016-09-28,air_9bbc673495e23532,0,0,0,0,0,0,1,1.278057896534559,1.0827865357480941,0.0,-1.3288199479766687,1.4054141861703116,1,3.0,1,1,0.573960180727076,0.5739601807270758
2016-09-30,air_9bbc673495e23532,1,0,0,0,0,0,0,0.8535687747614072,0.915772481605859,0.0,-0.304074119416246,0.8560262210739269,1,7.0,1,1,1.571177526347108,1.5711775263471077
2016-10-04,air_9bbc673495e23532,0,0,0,0,0,1,0,0.9832737841920927,1.0159809140912,0.0,-0.9609624710575427,1.0781192282405507,1,7.0,1,1,0.34707352674583847,0.3470735267458383
2016-10-06,air_9bbc673495e23532,0,0,0,0,1,0,0,1.0068565131794898,1.0048466438150512,0.0,0.7994983113411321,0.972917277477413,1,18.0,1,1,0.5458764906577371,0.5458764906577369
2016-10-07,air_9bbc673495e23532,1,0,0,0,0,0,0,0.8064033167866127,0.871235400501263,0.0,0.6681206410128727,0.6339332139073034,1,5.0,1,1,1.3191633601985673,1.319163360198567
2016-10-12,air_9bbc673495e23532,0,0,0,0,0,0,1,0.4054969240008581,0.5817443733213885,0.0,0.40536530035635415,0.37677288981963375,1,7.0,1,1,0.4911871994700773,0.4911871994700771
2016-10-13,air_9bbc673495e23532,0,0,0,0,1,0,0,0.21683509210167984,0.18091064338002383,0.0,-0.6719315963353721,0.44690752366172537,1,4.0,1,1,0.5136048818938478,0.5136048818938476
2016-10-14,air_9bbc673495e23532,1,0,0,0,0,0,0,0.26400055007647427,0.30338761641766315,0.0,-0.4617273238101573,0.31832736161789066,1,9.0,1,1,1.4221368904528096,1.4221368904528096
2016-10-15,air_9bbc673495e23532,0,0,1,0,0,0,0,0.3937055595071597,0.5706101030452393,0.0,1.2987334585885175,0.17805809393370742,1,4.0,1,1,1.7268695625209864,1.7268695625209862
2016-10-17,air_9bbc673495e23532,0,1,0,0,0,0,0,0.7474464943181195,0.7376241571874745,0.0,-0.43545178974450544,0.8092697985125326,1,4.0,1,1,-0.11975623361729404,-0.11975623361729426
2016-10-18,air_9bbc673495e23532,0,0,0,0,0,1,0,0.8771515037488045,0.971443832986604,0.0,0.09005889156853196,0.8677153267142756,1,4.0,1,1,0.40545804031104293,0.4054580403110427
2016-10-19,air_9bbc673495e23532,0,0,0,0,0,0,1,0.8889428682425032,0.7932955085682196,0.0,-0.19897198315363868,0.8443371154335785,1,6.0,1,1,0.4951287700061248,0.49512877000612465
2016-10-20,air_9bbc673495e23532,0,0,0,0,1,0,0,0.865360139255106,0.8266983193966667,0.0,0.37908976629070235,0.8443371154335785,1,8.0,1,1,0.6394887908888666,0.6394887908888665
2016-10-21,air_9bbc673495e23532,1,0,0,0,0,0,0,0.35833146602606364,0.2365819947607689,0.0,-0.6982071304010241,0.4819748405827713,1,2.0,1,1,1.437410476279994,1.4374104762799937
2016-10-24,air_9bbc673495e23532,0,1,0,0,0,0,0,0.1342955406457893,0.25885053531306723,0.0,1.2987334585885175,0.17805809393370742,1,8.0,1,1,-0.010870347558980283,-0.0108703475589805
2016-10-25,air_9bbc673495e23532,0,0,0,0,0,1,0,0.12250417615209049,0.013896589237788604,0.0,-1.276268879845365,0.10792346009161577,1,5.0,1,1,0.4296001598443342,0.429600159844334
2016-10-26,air_9bbc673495e23532,0,0,0,0,0,0,1,0.6531155783685301,0.6708185355305807,0.0,-0.43545178974450544,0.6222441082669546,1,5.0,1,1,0.6860485928459283,0.6860485928459282
2016-10-27,air_9bbc673495e23532,0,0,0,0,1,0,0,0.3347487370386664,0.38132750835070617,0.0,0.9571515157350432,0.2598818334161476,1,5.0,1,1,0.6949171265520354,0.6949171265520352
2016-10-31,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.05436629125338939,0.013896589237788604,0.0,-0.7770337325979796,-0.12585865271535648,1,4.0,1,1,0.10023267192586023,0.10023267192586001
2016-11-01,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.1369058427092799,-0.008371951314509346,0.0,-0.19897198315363868,-0.044034913232916285,1,4.0,1,1,0.2859791834371013,0.28597918343710116
2016-11-02,air_9bbc673495e23532,0,0,0,0,0,0,1,-0.20765402967147203,-0.08631184324755237,0.0,1.2724579245228658,-0.32457344860128307,1,10.0,1,1,1.0407899410902084,1.0407899410902084
2016-11-07,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.2666108521399653,-0.16425173518059538,0.0,1.0885291860633024,-0.4297753993644206,1,4.0,1,1,-0.056937453199036106,-0.05693745319903632
2016-11-08,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.23123675865886925,-0.4982798434650658,0.0,-1.4601976183049281,-0.02065670195221914,1,1.0,1,1,0.06106331472388763,0.061063314723887416
2016-11-09,air_9bbc673495e23532,0,0,0,0,0,0,1,-0.5967690579635276,-0.6652938976073011,0.0,0.09005889156853196,-0.5115991388468608,1,5.0,1,1,0.26159071574530707,0.2615907157453069
2016-11-11,air_9bbc673495e23532,1,0,0,0,0,0,0,-0.14869720720297874,-0.14198319462829745,0.0,0.6943961750785246,-0.23106060347849405,1,4.0,1,1,1.0503975192718245,1.0503975192718242
2016-11-12,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.06615765574708801,-0.019506221590658124,0.0,1.035978117931999,-0.14923686399605385,1,9.0,1,1,1.9552343054532417,1.9552343054532415
2016-11-15,air_9bbc673495e23532,0,0,0,0,0,1,0,0.11071281165839165,0.15864210282772587,0.0,-1.0397890732544983,0.07285614317056985,1,6.0,1,1,0.19704749821752834,0.19704749821752812
2016-11-17,air_9bbc673495e23532,0,0,0,0,1,0,0,-0.3727331325832531,-0.14198319462829745,0.0,0.7469472432098285,-0.5115991388468608,1,3.0,1,1,0.6074635302834802,0.60746353028348
2016-11-18,air_9bbc673495e23532,1,0,0,0,0,0,0,-0.1958626651777732,-0.019506221590658124,0.0,0.9308759816693915,-0.4531536106451178,1,4.0,1,1,1.4475107507786158,1.4475107507786156
2016-11-19,air_9bbc673495e23532,0,0,1,0,0,0,0,0.09892144716469325,-0.07517757297140319,0.0,-1.4339220842392764,0.21312541085475312,1,10.0,1,1,1.7763855423800838,1.7763855423800836
2016-11-21,air_9bbc673495e23532,0,1,0,0,0,0,0,0.028173260202501132,-0.27559443794208555,0.0,-1.4601976183049281,0.2248145164951019,1,3.0,1,1,-0.061618068210592576,-0.0616180682105928
2016-11-22,air_9bbc673495e23532,0,0,0,0,0,1,0,0.24041782108907706,0.15864210282772587,0.0,0.4316408344220061,0.33001646725823924,1,4.0,1,1,1.2265364526014495,1.2265364526014495
2016-11-25,air_9bbc673495e23532,1,0,0,0,0,0,0,-0.584977693469829,-0.5539511948458109,0.0,0.5630185047502655,-0.6168010896099984,1,4.0,1,1,1.3595644581930546,1.3595644581930544
2016-11-28,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.46706404853284245,-0.576219735398109,0.0,-0.8295848007292834,-0.23106060347849405,1,4.0,1,1,-0.031563592873229955,-0.03156359287323018
2016-12-01,air_9bbc673495e23532,0,0,0,0,1,0,0,-0.21944539416517064,-0.39807141097972487,0.0,-1.302544413911017,-0.1609259696364024,1,2.0,1,1,0.48084057681295245,0.4808405768129522
2016-12-03,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.5024381420139384,-0.35353432987512856,0.0,0.9834270498006954,-0.68693572345209,1,7.0,1,1,2.279428482043153,2.279428482043153
2016-12-05,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.042574926759690775,-0.1976545460090425,0.0,0.4841919025533099,0.049477931889872706,1,4.0,1,1,0.011793683023293169,0.011793683023292954
2016-12-06,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.4552726840391438,-0.5428169245696619,0.0,-0.09386984689103113,-0.6168010896099984,1,2.0,1,1,0.3288437630166185,0.32884376301661833
2016-12-08,air_9bbc673495e23532,0,0,0,0,1,0,0,-0.584977693469829,-0.6652938976073011,0.0,0.8257738454067839,-0.5232882444872093,1,4.0,1,1,0.7939490862702302,0.7939490862702301
2016-12-09,air_9bbc673495e23532,1,0,0,0,0,0,0,-0.49064677752023966,-0.3646686001512777,0.0,-0.19897198315363868,-0.5700446670486039,1,3.0,1,1,1.9443949864791108,1.9443949864791108
2016-12-10,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.8090136188501036,-0.8323079517495363,0.0,0.03750782343722818,-0.7687594629345303,1,5.0,1,1,2.42502024371841,2.42502024371841
2016-12-12,air_9bbc673495e23532,0,1,0,0,0,0,0,-1.0094668152429807,-1.0995304383771127,0.0,-0.514278391941461,-1.0142306813818514,1,3.0,1,1,0.14112646623735361,0.14112646623735342
2016-12-13,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.7972222543564049,-1.0215905464440695,0.0,-1.4601976183049281,-0.5583555614082553,1,2.0,1,1,0.5239515045509726,0.5239515045509724
2016-12-15,air_9bbc673495e23532,0,0,0,0,1,0,0,-1.139171824673666,-1.177470330310156,0.0,-0.12014538095668315,-1.0726762095835944,1,2.0,1,1,1.0205893920929647,1.0205893920929645
2016-12-16,air_9bbc673495e23532,1,0,0,0,0,0,0,-1.1509631891673646,-1.288813033071646,0.0,0.24771209596244304,-1.0025415757415026,1,5.0,1,1,2.057222443073472,2.057222443073472
2016-12-17,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.9269272637870901,-0.8434422220256854,0.0,0.06378335750287994,-1.1311217377853373,1,7.0,1,1,2.717189159702935,2.7171891597029347
2016-12-19,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.7146827029005142,-0.5539511948458109,0.0,0.8783249135380878,-0.8505832024169706,1,9.0,1,1,0.4961141626401367,0.4961141626401365
2016-12-20,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.6321431514446236,-0.7766366003687912,0.0,-1.2237178117140612,-0.4648427162854663,1,5.0,1,1,0.9695953232828495,0.9695953232828494
2016-12-21,air_9bbc673495e23532,0,0,0,0,0,0,1,-0.549603599988733,-0.4314742218081718,0.0,0.6155695728815692,-0.6168010896099984,1,4.0,1,1,1.3462616576338942,1.346261657633894
2016-12-22,air_9bbc673495e23532,0,0,0,0,1,0,0,-0.007200833278594717,0.15864210282772587,0.0,-1.4339220842392764,-0.06741312451361343,1,2.0,1,1,2.067569065730597,2.0675690657305967
2016-12-26,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.691099973913117,-0.7655023300926422,0.0,-1.3813710161079726,-0.7336921460134845,1,5.0,1,1,0.7114224531717345,0.7114224531717344
2016-12-27,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.6085604224572262,-0.6986967084357482,0.0,-1.3813710161079726,-0.68693572345209,1,7.0,1,1,1.2147117409933068,1.2147117409933068
2017-01-07,air_9bbc673495e23532,0,0,1,0,0,0,0,-1.0566322732177753,-0.9881877356156226,0.0,0.5104674366189617,-1.2246345829081262,1,7.0,1,1,1.3144827451870107,1.3144827451870105
2017-01-10,air_9bbc673495e23532,0,0,0,0,0,1,0,-0.691099973913117,-0.7543680598164932,0.0,0.5367429706846134,-0.6752466178117414,1,9.0,1,1,0.037167543349099316,0.0371675433490991
2017-01-11,air_9bbc673495e23532,0,0,0,0,0,0,1,-0.9269272637870901,-0.9659191950633246,0.0,-0.19897198315363868,-0.7570703572941817,1,2.0,1,1,0.2505050486126733,0.25050504861267314
2017-01-12,air_9bbc673495e23532,0,0,0,0,1,0,0,-1.0094668152429807,-1.1552017897578577,0.0,0.32653869815939857,-0.838894096776622,1,4.0,1,1,0.24139016674806335,0.24139016674806316
2017-01-13,air_9bbc673495e23532,1,0,0,0,0,0,0,-1.0330495442303782,-1.0438590869963675,0.0,0.32653869815939857,-0.8505832024169706,1,2.0,1,1,1.2790086103625826,1.2790086103625826
2017-01-14,air_9bbc673495e23532,0,0,1,0,0,0,0,-1.3985818435350366,-1.4001557358331362,0.0,0.5892940388159172,-1.3765929562326582,1,4.0,1,1,1.5768435339926763,1.576843533992676
2017-01-17,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.174545918154762,-1.2554102222431989,0.0,0.011232289371576177,-1.0609871039432455,1,6.0,1,1,0.2517367894051882,0.251736789405188
2017-01-18,air_9bbc673495e23532,0,0,0,0,0,0,1,-1.1509631891673646,-1.0215905464440695,0.0,0.7732227772754803,-1.2947692167502178,1,2.0,1,1,0.5281394232455231,0.5281394232455229
2017-01-19,air_9bbc673495e23532,0,0,0,0,1,0,0,-1.0566322732177753,-1.0549933572725165,0.0,-0.43545178974450544,-1.0025415757415026,1,5.0,1,1,0.5217343711244459,0.5217343711244457
2017-01-20,air_9bbc673495e23532,1,0,0,0,0,0,0,-1.2688768341043513,-1.1440675194817087,0.0,-0.9609624710575427,-1.2129454772677777,1,5.0,1,1,1.302658033578868,1.3026580335788678
2017-01-21,air_9bbc673495e23532,0,0,1,0,0,0,0,-1.2217113761295566,-1.2776787627954969,0.0,0.11633442563418372,-1.0726762095835944,1,4.0,1,1,1.9044865848016295,1.9044865848016292
2017-01-23,air_9bbc673495e23532,0,1,0,0,0,0,0,-1.5400782174594203,-1.6673782224607123,0.0,-1.1711667435827575,-1.2947692167502178,1,3.0,1,1,-0.1049753441071157,-0.10497534410711593
2017-01-24,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.481121394990927,-1.4558270872138812,0.0,-0.6456560622697203,-1.259701899829172,1,7.0,1,1,0.3288437630166185,0.32884376301661833
2017-01-25,air_9bbc673495e23532,0,0,0,0,0,0,1,-1.410373208028735,-1.3333501141762418,0.0,-0.09386984689103113,-1.3765929562326582,1,6.0,1,1,0.5811042773236622,0.581104277323662
2017-01-26,air_9bbc673495e23532,0,0,0,0,1,0,0,-1.3160422920791457,-1.1440675194817087,0.0,1.1673557882602583,-1.4817949069957959,1,7.0,1,1,0.6697896143847322,0.6697896143847321
2017-01-27,air_9bbc673495e23532,1,0,0,0,0,0,0,-0.9505099927744873,-0.7209652489880461,0.0,-0.12014538095668315,-1.201256371627429,1,2.0,1,1,1.595319645880399,1.595319645880399
2017-01-28,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.8797618058122955,-0.7766366003687912,0.0,1.0622536519976506,-0.9324069418994109,1,5.0,1,1,2.076683947595207,2.076683947595207
2017-01-30,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.7500567963816103,-0.6207568165027052,0.0,-0.5931049941384167,-0.8272049911362734,1,2.0,1,1,-0.044620045273887486,-0.04462004527388771
2017-01-31,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.304250927585447,-1.366752925004689,0.0,-0.3566251875475498,-1.1311217377853373,1,7.0,1,1,0.34682717858733547,0.3468271785873353
2017-02-01,air_9bbc673495e23532,0,0,0,0,0,0,1,-1.304250927585447,-1.366752925004689,0.0,-0.4091762556788536,-1.2713910054695208,1,6.0,1,1,0.46285716124223547,0.46285716124223525
2017-02-02,air_9bbc673495e23532,0,0,0,0,1,0,0,-1.139171824673666,-1.311081573623944,0.0,-0.8558603347949353,-1.084365315223943,1,3.0,1,1,0.4549740201701403,0.45497402017014016
2017-02-03,air_9bbc673495e23532,1,0,0,0,0,0,0,-0.9033445347996928,-0.8768450328541324,0.0,-0.1464209150223349,-0.8155158854959247,1,5.0,1,1,1.284674618008151,1.284674618008151
2017-02-04,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.9505099927744873,-0.8100394111972383,0.0,1.1410802541946066,-1.142810843425686,1,4.0,1,1,1.961639357574319,1.9616393575743187
2017-02-07,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.2924595630917486,-1.444692816937732,0.0,-0.4091762556788536,-1.10774352650464,1,6.0,1,1,0.2689811605003963,0.26898116050039605
2017-02-09,air_9bbc673495e23532,0,0,0,0,1,0,0,-1.3632077500539403,-1.5114984385946264,0.0,-1.4339220842392764,-1.2246345829081262,1,2.0,1,1,0.36875216469410005,0.3687521646940998
2017-02-10,air_9bbc673495e23532,1,0,0,0,0,0,0,-1.3278336565728446,-1.35561865472854,0.0,0.09005889156853196,-1.2129454772677777,1,4.0,1,1,1.4711601739949012,1.471160173994901
2017-02-13,air_9bbc673495e23532,0,1,0,0,0,0,0,-1.304250927585447,-1.2554102222431989,0.0,-0.6456560622697203,-1.3181474280309151,1,3.0,1,1,0.02608187621646556,0.02608187621646535
2017-02-14,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.28066819859805,-1.2442759519670499,0.0,-0.43545178974450544,-1.2363236885484747,1,9.0,1,1,0.4429029604034947,0.44290296040349453
2017-02-16,air_9bbc673495e23532,0,0,0,0,1,0,0,-0.9151358992933915,-0.6875624381595992,0.0,0.9308759816693915,-1.2363236885484747,1,4.0,1,1,0.8057737978783729,0.8057737978783728
2017-02-18,air_9bbc673495e23532,0,0,1,0,0,0,0,-0.8915531703059941,-0.9993220058917714,0.0,-0.6193805282040684,-0.6635575121713928,1,7.0,1,1,2.0175603895544936,2.0175603895544936
2017-02-20,air_9bbc673495e23532,0,1,0,0,0,0,0,-0.7264740673942128,-0.21992308656134046,0.0,-1.3288199479766687,-0.838894096776622,1,2.0,1,1,-0.0906871509139433,-0.09068715091394353
2017-02-21,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.2688768341043513,-1.2442759519670499,0.0,0.32653869815939857,-1.049297998302897,1,7.0,1,1,0.47443552469187517,0.47443552469187494
2017-02-22,air_9bbc673495e23532,0,0,0,0,0,0,1,-1.068423637711474,-0.9881877356156226,0.0,-0.09386984689103113,-1.2713910054695208,1,4.0,1,1,0.7831097672960995,0.7831097672960993
2017-02-24,air_9bbc673495e23532,1,0,0,0,0,0,0,-1.1509631891673646,-1.1217989789294107,0.0,-0.304074119416246,-0.9440960475397594,1,5.0,1,1,1.6524724186530888,1.6524724186530886
2017-02-25,air_9bbc673495e23532,0,0,1,0,0,0,0,-1.0566322732177753,-1.0438590869963675,0.0,1.1673557882602583,-1.1661890547063831,1,15.0,1,1,2.2306515466595647,2.2306515466595647
2017-02-27,air_9bbc673495e23532,0,1,0,0,0,0,0,-1.068423637711474,-0.9881877356156226,0.0,1.246182390457214,-0.9324069418994109,1,2.0,1,1,0.13004079910471988,0.13004079910471966
2017-02-28,air_9bbc673495e23532,0,0,0,0,0,1,0,-1.0802150022051726,-0.8991135734064305,0.0,1.2724579245228658,-1.201256371627429,1,7.0,1,1,0.5498180611937846,0.5498180611937845
