visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,total_area_visitors,total_genre_visitors
2016-11-06,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.19123505594920692,-0.0013279034656540657,0.0,1.1923937110697362,-0.33113101168563897,1,16.0,1,1,-0.5369534796261172,-0.5369534796261175
2016-11-07,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.6317683160962637,-0.7441669384746423,0.0,0.8992913463375105,-0.5190904937007471,1,30.0,1,1,-1.3313018736652529,-1.3313018736652533
2016-11-08,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.7592911019283065,-0.837021817850766,0.0,-0.8593228420558435,-0.7512757361899982,1,21.0,1,1,-1.1458764931853573,-1.1458764931853576
2016-11-09,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-0.7013261992773779,-0.7209532186306116,0.0,0.2597952778308363,-0.5522598140563543,1,20.0,1,1,-0.8307694791756806,-0.8307694791756809
2016-11-10,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-0.7940700435188637,-0.9066629773828586,0.0,-1.205716545830292,-0.5854291344119616,1,20.0,1,1,-0.5601800408553317,-0.560180040855332
2016-11-11,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.8636279266999778,-1.0111247166809976,0.0,-1.3389448934358492,-0.7955014966641412,1,17.0,1,1,0.4087546717567331,0.4087546717567327
2016-11-12,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.3303508223114355,-0.2334651019059629,0.0,0.3397322863941705,-0.3200745715671032,1,17.0,1,1,1.8306073283384805,1.83060732833848
2016-11-13,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.3303508223114355,-0.2566788217499937,0.0,0.686125990168619,-0.41958253263392514,1,15.0,1,1,-0.39798122160465044,-0.39798122160465077
2016-11-14,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.31875784178124983,-0.4772091602682873,0.0,-1.3389448934358492,-0.15422796978906672,1,13.0,1,1,-1.4439506956269432,-1.4439506956269434
2016-11-15,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.1332701532982784,-0.17543080229588567,0.0,-0.9126141810980664,-0.0215506883666376,1,15.0,1,1,-0.9321921298765838,-0.9321921298765842
2016-11-16,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-0.4578736081434782,-0.6977394987865806,0.0,-1.1790708763091806,-0.24267949073735293,1,25.0,1,1,-0.33797927176251297,-0.3379792717625133
2016-11-17,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-0.4462806276132925,-0.2914994015160401,0.0,0.8193543377741761,-0.5633162541748901,1,20.0,1,1,-0.2872679464120613,-0.28726794641206166
2016-11-18,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.5969893745057065,-0.5932777594884417,0.0,1.059165363464179,-0.7512757361899982,1,19.0,1,1,1.0327749501149626,1.0327749501149621
2016-11-19,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.7708840824584922,-1.022731576603013,0.0,-1.3389448934358492,-0.5522598140563543,1,20.0,1,1,1.549565937464985,1.5495659374649846
2016-11-20,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.3303508223114355,-0.04775534315371608,0.0,0.4996063035208392,-0.4416954128709966,1,15.0,1,1,-0.1417148293756505,-0.14171482937565083
2016-11-21,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.4462806276132925,-0.7093463587085962,0.0,-1.3389448934358492,-0.29796169133003175,1,17.0,1,1,-1.3386569513878375,-1.338656951387838
2016-11-22,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.28397890019069266,-0.17543080229588567,0.0,0.4463149644786163,-0.28690525121149585,1,23.0,1,1,0.6855378597382058,0.6855378597382055
2016-11-23,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-0.5853963939755209,-0.7093463587085962,1.0,-1.3122992239147377,-0.48592117334513973,1,20.0,1,1,-0.2059749821098106,-0.20597498210981094
2016-11-24,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.5823927195714913,-1.417364813951538,0.0,-1.3389448934358492,-1.326210622353858,1,27.0,1,1,-1.1543928989694026,-1.1543928989694028
2016-11-25,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.2577892647262918,-1.1620138956671981,0.0,1.1391023720275135,-1.3925492630650724,1,19.0,1,1,0.8945769108011363,0.8945769108011359
2016-11-26,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.9447787904112777,-0.8950561174608431,0.0,0.3930236254363934,-1.0719124996275353,1,10.0,1,1,1.875899122735449,1.8758991227354485
2016-11-27,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.6781402382170066,-0.8138080980067349,0.0,-1.205716545830292,-0.474864733226604,1,13.0,1,1,-0.5172109025812849,-0.5172109025812852
2016-11-28,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.6201753355660781,-0.7905943781627042,0.0,-0.4596377992391722,-0.38641321227831776,1,19.0,1,1,-1.2914296102217682,-1.2914296102217684
2016-11-29,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.6897332187471923,-0.7557737983966577,0.0,0.17985826926750206,-0.5964855745304973,1,24.0,1,1,-0.624827302943312,-0.6248273029433123
2016-11-30,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-0.8868138877603492,-1.0459452964470437,0.0,-0.03330708690138928,-0.8950094577309632,1,20.0,1,1,-0.3778515352059979,-0.3778515352059982
2016-12-01,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-0.7476981213981208,-0.5004228801123182,0.0,-0.512929138281395,-0.7733886164270696,1,24.0,1,1,-0.48624215427566553,-0.48624215427566586
2016-12-02,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.5738034134453353,-0.6164914793324725,0.0,0.9259370158586219,-0.46380829310806826,1,30.0,1,1,1.1671018958905863,1.167101895890586
2016-12-03,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.6549542771566351,-0.5700640396444108,0.0,0.4463149644786163,-0.7955014966641412,1,21.0,1,1,2.3400432379659186,2.340043237965918
2016-12-04,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.5622104329151496,-0.5584571797223953,0.0,0.5795433120841734,-0.6185984547675689,1,13.0,1,1,-0.3101073982874556,-0.3101073982874559
2016-12-05,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.43468764708310687,-0.2914994015160401,0.0,0.686125990168619,-0.5301469338192828,1,18.0,1,1,-1.2232983639494055,-1.223298363949406
2016-12-06,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.6549542771566351,-0.4307817205802253,0.0,0.9259370158586219,-0.6517677751231762,1,16.0,1,1,-0.7250886255827547,-0.7250886255827549
2016-12-07,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.0375226346527633,-1.1155864559791366,0.0,-0.9392598506191778,-0.8839530176124273,1,25.0,1,1,-0.16648982802014595,-0.16648982802014628
2016-12-08,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-0.9099998488207207,-0.8022012380847195,0.0,0.9525826853797332,-1.094025379864607,1,20.0,1,1,0.00577383442986156,0.005773834429861218
2016-12-09,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.6201753355660781,-0.3959611408141793,0.0,1.0325196939430676,-1.0055738589163208,1,16.0,1,1,1.8135745167703898,1.8135745167703894
2016-12-10,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.9215928293509064,-0.9995178567589822,0.0,0.9792283549008446,-0.806557936782677,1,17.0,1,1,2.5688248660736814,2.568824866073681
2016-12-11,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.1186734983640632,-1.1504070357451828,0.0,1.0058740244219564,-1.038743179271928,1,17.0,1,1,0.2062964797087467,0.20629647970874637
2016-12-12,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.0954875373036919,-1.1968344754332445,0.0,0.6594803206475076,-1.13825114033875,1,17.0,1,1,-1.0200659531937788,-1.020065953193779
2016-12-13,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.817256004579235,-0.6397051991765034,0.0,-0.6728031554080636,-1.0497996193904637,1,20.0,1,1,-0.4184980173571233,-0.41849801735712355
2016-12-14,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-0.9679647514716492,-1.103979596057121,0.0,-1.259007884872515,-0.8397272571382842,1,24.0,1,1,0.25778202376683884,0.2577820237668385
2016-12-15,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.1882313815451777,-1.2432619151213065,0.0,0.4996063035208392,-1.0829689397460711,1,29.0,1,1,0.36191443994448386,0.36191443994448347
2016-12-16,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.3505331089677772,-1.2780824948873526,0.0,0.9525826853797332,-1.2598719816426434,1,24.0,1,1,1.9908706008200605,1.99087060082006
2016-12-17,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-1.1302664788942491,-0.8950561174608431,0.0,1.059165363464179,-1.4257185834206798,1,19.0,1,1,3.027936559704488,3.027936559704487
2016-12-18,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.9563717709414635,-0.6861326388645651,0.0,0.686125990168619,-1.0719124996275353,1,19.0,1,1,0.3096546771787512,0.3096546771787509
2016-12-19,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.7476981213981208,-0.5932777594884417,0.0,0.8726456768163993,-0.9060658978494988,1,17.0,1,1,-0.4622413743388106,-0.46224137433881085
2016-12-20,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.7940700435188637,-0.732560078552627,0.0,-0.4063464601969493,-0.7733886164270696,1,14.0,1,1,0.28178280370369385,0.28178280370369346
2016-12-21,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-0.6897332187471923,-0.44238858050224095,0.0,0.7394173292108419,-0.85078369725682,1,19.0,1,1,0.8736730056948433,0.8736730056948429
2016-12-22,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-0.21442101700957844,-0.07096906299774688,0.0,-0.6728031554080636,-0.6959935355973194,1,20.0,1,1,2.0071291936805107,2.0071291936805102
2016-12-23,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.28397890019069266,-0.1406102225298393,1.0,-0.19318110402805796,-0.48592117334513973,1,24.0,1,1,1.4988546121145334,1.498854612114533
2016-12-24,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.9099998488207207,-1.0343384365250283,0.0,0.9259370158586219,-0.8286708170197484,1,19.0,1,1,1.7462174892056679,1.7462174892056674
2016-12-25,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.1418594594244347,-1.1968344754332445,0.0,-0.08659842594361218,-0.9281787780865703,1,11.0,1,1,0.014677349567727116,0.014677349567726775
2016-12-26,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.1070805178338776,-1.1388001758231674,0.0,-0.9925511896614007,-1.0055738589163208,1,19.0,1,1,-0.12390779909991938,-0.12390779909991971
2016-12-27,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.6201753355660781,-0.2334651019059629,0.0,-1.2856535543936263,-0.8176143769012127,1,17.0,1,1,0.6669566107548343,0.6669566107548338
2016-12-28,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.211417342605549,-1.3245099345754143,0.0,1.059165363464179,-1.2045897810499646,1,28.0,1,1,1.874350685320168,1.8743506853201675
2016-12-29,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.4084980116187058,-1.4870059734836307,1.0,0.04662992166194495,-1.3483235025909297,1,34.0,1,1,1.4365300061494746,1.4365300061494741
2017-01-05,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.1302664788942491,-1.20844133535526,0.0,1.059165363464179,-1.0166302990348564,1,27.0,1,1,-1.3165917182200837,-1.3165917182200841
2017-01-06,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.3853120505583345,-1.394151094107507,0.0,1.0058740244219564,-1.2598719816426434,1,17.0,1,1,0.002676959599299627,0.002676959599299285
2017-01-07,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-1.4316839726790773,-1.4057579540295226,0.0,0.9792283549008446,-1.4146621433021442,1,21.0,1,1,0.823735899052032,0.8237358990520317
2017-01-08,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.4548699337394486,-1.7191431719239394,0.0,-1.3389448934358492,-1.2488155415241076,1,11.0,1,1,-0.3375921624086928,-0.33759216240869305
2017-01-09,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.0723015762433206,-1.127193315901152,1.0,-0.7527401639713978,-1.0055738589163208,1,13.0,1,1,-1.2600737525623285,-1.260073752562329
2017-01-10,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-0.9679647514716492,-0.941483557148905,0.0,1.0325196939430676,-1.038743179271928,1,19.0,1,1,-1.1834261005059208,-1.183426100505921
2017-01-11,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.1070805178338776,-1.1388001758231674,0.0,1.059165363464179,-0.994517418797785,1,26.0,1,1,-0.8481894000975915,-0.8481894000975917
2017-01-12,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.211417342605549,-1.0111247166809976,0.0,0.8460000072952875,-1.3483235025909297,1,14.0,1,1,-0.8625124461889404,-0.8625124461889406
2017-01-13,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.1882313815451777,-0.941483557148905,0.0,0.4463149644786163,-1.2709284217611792,1,21.0,1,1,0.7679921521019173,0.767992152101917
2017-01-14,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-1.6287646416922343,-1.684322592157893,0.0,-0.48628346876028355,-1.569452304961645,1,18.0,1,1,1.2360073608705895,1.236007360870589
2017-01-15,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.8258453107053914,-1.8700323509101402,0.0,0.8193543377741761,-1.6800167061470024,1,9.0,1,1,-0.8319308072371413,-0.8319308072371416
2017-01-16,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.5360207974507487,-1.4870059734836307,0.0,1.1391023720275135,-1.6468473857913952,1,17.0,1,1,-1.39052960479975,-1.3905296047997502
2017-01-17,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-1.2809752257866631,-1.1504070357451828,0.0,1.0858110329852904,-1.3483235025909297,1,21.0,1,1,-0.8462538533284902,-0.8462538533284906
2017-01-18,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.2346033036659203,-1.2200481952772755,0.0,1.0858110329852904,-1.3040977421167865,1,20.0,1,1,-0.4119171583421791,-0.41191715834217946
2017-01-19,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.1650454204848062,-1.1504070357451828,0.0,0.1532125997463905,-1.1603640205758214,1,11.0,1,1,-0.42198200154150545,-0.4219820015415057
2017-01-20,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.55920675851112,-1.974494090208279,0.0,-1.3389448934358492,-1.1824769008128928,1,13.0,1,1,0.8051546500686605,0.8051546500686602
2017-01-21,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-1.2230103231357345,-1.1388001758231674,0.0,1.1657480415486248,-1.2930413019982507,1,31.0,1,1,1.7508628014515109,1.7508628014515104
2017-01-22,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.211417342605549,-0.918269837304874,0.0,1.1391023720275135,-1.326210622353858,1,16.0,1,1,-0.522243324180948,-0.5222433241809483
2017-01-23,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.443276953209263,-1.498612833405646,0.0,0.4996063035208392,-1.4036057031836084,1,24.0,1,1,-1.4067881976602001,-1.4067881976602004
2017-01-24,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-1.6171716611620486,-1.521826553249677,0.0,1.1657480415486248,-1.6357909456728594,1,22.0,1,1,-0.7250886255827547,-0.7250886255827549
2017-01-25,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.4548699337394486,-1.312903074653399,0.0,1.2190393805908475,-1.558395864843109,1,14.0,1,1,-0.3286886472708272,-0.3286886472708275
2017-01-26,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.3737190700281487,-1.1736207555892137,0.0,1.1923937110697362,-1.5805087450801807,1,17.0,1,1,-0.18932927989554021,-0.18932927989554055
2017-01-27,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.8868138877603492,-0.5584571797223953,0.0,0.04662992166194495,-1.2709284217611792,1,18.0,1,1,1.2650405624071075,1.265040562407107
2017-01-28,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.933185809881092,-0.837021817850766,0.0,1.0858110329852904,-0.9171223379680347,1,25.0,1,1,2.0214522397718597,2.0214522397718593
2017-01-29,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.9795577320018348,-1.022731576603013,0.0,-0.5662204773236179,-0.8950094577309632,1,16.0,1,1,-0.1250691271613801,-0.12506912716138044
2017-01-30,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.6085823550358924,-0.1522170824518549,0.0,0.7660629987319535,-0.6849370954787835,1,20.0,1,1,-1.311946405974241,-1.3119464059742412
2017-02-01,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.211417342605549,-1.1852276155112291,0.0,0.5795433120841734,-1.1824769008128928,1,15.0,1,1,-0.5145011371045431,-0.5145011371045435
2017-02-02,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.3853120505583345,-1.2896893548093682,0.0,1.2190393805908475,-1.326210622353858,1,15.0,1,1,-0.526888636426791,-0.5268886364267912
2017-02-03,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.049115615182949,-0.8254149579287505,0.0,1.2190393805908475,-1.3151541822353223,1,27.0,1,1,0.7768956672397829,0.7768956672397824
2017-02-04,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.9563717709414635,-0.8602355376947968,0.0,1.2190393805908475,-0.9392352182051061,1,22.0,1,1,1.8406721715378067,1.8406721715378063
2017-02-05,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.0723015762433206,-1.2664756349653372,0.0,-0.6728031554080636,-1.0497996193904637,1,10.0,1,1,-0.6275370684200537,-0.6275370684200541
2017-02-06,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.8984068682905351,-0.5932777594884417,0.0,0.28644094735194764,-1.0608560595089997,1,26.0,1,1,-1.355302653602108,-1.3553026536021082
2017-02-07,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-1.2577892647262918,-1.2548687750433218,0.0,1.1923937110697362,-1.1824769008128928,1,12.0,1,1,-0.8191561985610734,-0.8191561985610736
2017-02-08,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.1766384010149917,-1.1388001758231674,0.0,1.1923937110697362,-1.2156462211685002,1,23.0,1,1,-0.33875349047015346,-0.3387534904701538
2017-02-09,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.6287646416922343,-1.788784331456032,0.0,-1.3389448934358492,-1.3151541822353223,1,15.0,1,1,-0.6623769102638755,-0.6623769102638758
2017-02-10,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.4084980116187058,-1.33611679449743,0.0,-0.2731181125913922,-1.2598719816426434,1,22.0,1,1,1.0699374480817057,1.0699374480817054
2017-02-11,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-1.4316839726790773,-1.2432619151213065,1.0,0.6061889816052848,-1.602621625317252,1,19.0,1,1,1.6912479609631936,1.6912479609631932
2017-02-12,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.327347147907406,-1.1155864559791366,0.0,1.1923937110697362,-1.469944343894823,1,17.0,1,1,-0.28920349318116256,-0.2892034931811629
2017-02-13,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.1766384010149917,-1.0459452964470437,0.0,0.7927086682530647,-1.3151541822353223,1,17.0,1,1,-1.2008460214278316,-1.2008460214278318
2017-02-14,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-1.1998243620753632,-1.0459452964470437,0.0,1.0325196939430676,-1.1935333409314288,1,19.0,1,1,-0.5458569947639828,-0.5458569947639831
2017-02-15,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.1534524399546204,-0.9298766972268894,0.0,1.298976389154182,-1.2930413019982507,1,18.0,1,1,0.008870709260423493,0.008870709260423151
2017-02-16,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-1.0607085957131348,-0.8254149579287505,0.0,1.298976389154182,-1.281984861879715,1,17.0,1,1,0.024355083413233156,0.024355083413232816
2017-02-17,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-0.37672274443217835,-0.024541623309684867,0.0,0.8460000072952875,-0.8950094577309632,1,23.0,1,1,1.2092968154569927,1.2092968154569923
2017-02-18,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-0.9679647514716492,-1.1736207555892137,0.0,-0.5662204773236179,-0.7181064158343908,1,13.0,1,1,1.9285459948550017,1.9285459948550012
2017-02-19,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-1.1882313815451777,-1.0807658762130903,0.0,1.2190393805908475,-1.2488155415241076,1,13.0,1,1,-0.12119803362317769,-0.12119803362317802
2017-02-20,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-0.7592911019283065,-0.12900336260782408,0.0,0.1532125997463905,-1.226702661287036,1,14.0,1,1,-1.384335855138626,-1.3843358551386264
2017-02-21,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-1.1998243620753632,-1.2664756349653372,0.0,1.2456850501119587,-1.0276867391533924,1,17.0,1,1,-0.4963069974749918,-0.49630699747499213
2017-02-22,air_eceb97ad6a7d4c07,0,0,0,0,0,0,1,-1.0954875373036919,-1.1852276155112291,0.0,-0.19318110402805796,-1.3040977421167865,1,18.0,1,1,-0.011258977138229072,-0.011258977138229412
2017-02-23,air_eceb97ad6a7d4c07,0,0,0,0,1,0,0,-0.46946658867366386,-0.5236365999563489,0.0,-0.9392598506191778,-0.49697761346367547,1,24.0,1,1,-0.08519686371789521,-0.08519686371789556
2017-02-24,air_eceb97ad6a7d4c07,1,0,0,0,0,0,0,-1.049115615182949,-1.103979596057121,0.0,-0.4063464601969493,-0.85078369725682,1,10.0,1,1,1.3548499324934036,1.3548499324934031
2017-02-25,air_eceb97ad6a7d4c07,0,0,1,0,0,0,0,-1.0375226346527633,-0.941483557148905,0.0,0.8193543377741761,-1.038743179271928,1,16.0,1,1,2.2633955859095107,2.2633955859095103
2017-02-26,air_eceb97ad6a7d4c07,0,0,0,1,0,0,0,-0.9099998488207207,-0.7673806583186734,0.0,0.8992913463375105,-1.0608560595089997,1,22.0,1,1,0.1037125009463827,0.10371250094638235
2017-02-27,air_eceb97ad6a7d4c07,0,1,0,0,0,0,0,-1.1882313815451777,-1.2896893548093682,0.0,-0.8060315030136207,-0.950291658323642,1,16.0,1,1,-1.0374858741156896,-1.0374858741156898
2017-02-28,air_eceb97ad6a7d4c07,0,0,0,0,0,1,0,-1.2693822452564776,-1.2432619151213065,0.0,1.0058740244219564,-1.0719124996275353,1,21.0,1,1,-0.3778515352059979,-0.3778515352059982
