visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-11-29,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.8646109317797939,-0.7464164390212257,0.0,0.23037883436603737,-1.0157693074329561,1,50.0,1,1,-0.6073850727404566,-0.6073850727404566
2016-11-30,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.6137157301704322,-0.6025302027178825,0.0,-0.7286872382150439,-0.7510189682147682,1,40.0,1,1,-0.37395501776373047,-0.37395501776373047
2016-12-02,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.7733763130127533,-0.8128254711612302,0.0,0.9763191130402119,-0.8282378171534064,1,35.0,1,1,1.086263398242718,1.086263398242718
2016-12-03,air_e2208a79e2678432,0,0,1,0,0,0,0,-0.8874195864715542,-0.5914620306945482,0.0,0.6832711464182147,-1.0378318357011387,1,47.0,1,1,2.1948732204676085,2.1948732204676085
2016-12-04,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.8075892950503935,-0.9456435354412392,0.0,-1.368064619935765,-0.8172065530193152,1,30.0,1,1,-0.3099263976682335,-0.3099263976682335
2016-12-05,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.6821416942457127,-0.7021437509278892,0.0,-0.5422021685465003,-0.7179251758124948,1,33.0,1,1,-1.1730321965555328,-1.1730321965555328
2016-12-06,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.8075892950503935,-0.7574846110445598,0.0,0.2836602828427642,-0.9937067791647737,1,45.0,1,1,-0.7021474304817921,-0.7021474304817921
2016-12-07,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.0926974786973955,-1.0120525675812437,0.0,0.04389376469749397,-1.1812382694443235,1,38.0,1,1,-0.1741857230657799,-0.1741857230657799
2016-12-09,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.6821416942457127,-0.6578710628345529,0.0,0.017253040459130457,-0.7179251758124948,1,39.0,1,1,1.6972793728683175,1.6972793728683175
2016-12-10,air_e2208a79e2678432,0,0,1,0,0,0,0,-0.8874195864715542,-0.7796209550912279,0.0,0.4701453525113078,-0.8613316095556799,1,53.0,1,1,2.4111070174758296,2.4111070174758296
2016-12-11,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.024271514622115,-0.8570981592545666,0.0,0.8697562160867583,-1.1481444770420501,1,51.0,1,1,0.17815462637401205,0.17815462637401205
2016-12-12,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.8418022770880338,-0.7353482669978915,0.0,-0.8086094109301339,-0.9495817226284092,1,43.0,1,1,-0.9809463362690418,-0.9809463362690418
2016-12-13,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.6935460215915927,-0.9677798794879076,0.0,-1.3947053441741282,-0.5193624213988539,1,35.0,1,1,-0.41237218982102863,-0.41237218982102863
2016-12-14,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.8646109317797939,-0.9345753634179051,0.0,-1.368064619935765,-0.7841127606170418,1,31.0,1,1,0.22681637764658977,0.22681637764658977
2016-12-16,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.4006143170361576,-1.4879839645846096,0.0,0.017253040459130457,-1.3356759673215999,1,38.0,1,1,1.864851418603961,1.864851418603961
2016-12-17,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.2523580615397165,-1.155938803884587,0.0,0.416863904034581,-1.346707231455691,1,42.0,1,1,2.8450381228087407,2.8450381228087407
2016-12-18,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.0812931513515154,-0.9899162235345756,0.0,0.36358245555785423,-1.1702070053102325,1,50.0,1,1,0.2758440067482846,0.2758440067482846
2016-12-19,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.6821416942457127,-0.4807803104612073,0.0,-0.48892072006977355,-1.0157693074329561,1,39.0,1,1,-0.45371638451126384,-0.45371638451126384
2016-12-20,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.49967245671163146,-0.5361211705778778,0.0,-0.7553279624534073,-0.4642061007283981,1,40.0,1,1,0.24950080305185154,0.24950080305185154
2016-12-21,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.26018158244814965,-0.24834869797119163,0.0,-0.6754057897383171,-0.4862686289965803,1,58.0,1,1,0.8089280037719366,0.8089280037719366
2016-12-23,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.990058532584475,-1.167006975907921,1.0,-0.6221243412615904,-0.7841127606170418,1,37.0,1,1,1.3998206977960945,1.3998206977960945
2016-12-24,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.0584844966597553,-1.2223478360245914,0.0,-0.515561444308137,-0.7951440247511329,1,33.0,1,1,1.6336166306019377,1.6336166306019377
2016-12-25,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.8646109317797939,-0.7574846110445598,0.0,0.4701453525113078,-0.9937067791647737,1,43.0,1,1,-0.0029548990389651054,-0.0029548990389651054
2016-12-26,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.5795027481327919,-0.6246665467645506,0.0,-1.3947053441741282,-0.4531748365943069,1,29.0,1,1,-0.13393916186289606,-0.13393916186289606
2016-12-27,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.8760152591256741,-0.7796209550912279,0.0,-0.8618908594068607,-0.7841127606170418,1,29.0,1,1,0.6135492430233915,0.6135492430233915
2016-12-28,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.320784025614997,-1.4879839645846096,0.0,-0.8618908594068607,-1.1481444770420501,1,40.0,1,1,1.7547221920397063,1.7547221920397063
2016-12-29,air_e2208a79e2678432,0,0,0,0,1,0,0,-1.320784025614997,-1.4990521366079437,1.0,-1.1282981017904945,-1.1702070053102325,1,36.0,1,1,1.340914367308237,1.340914367308237
2016-12-30,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.3435926803067573,-1.2998250401879303,1.0,0.9763191130402119,-1.3908322879920556,1,38.0,1,1,0.5853766501813729,0.5853766501813729
2016-12-31,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.2637623888855967,-1.0784615997212483,1.0,0.15045666165094732,-1.3356759673215999,1,14.0,1,1,-2.2381025571154853,-2.2381025571154853
2017-01-04,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.9786542052385947,-0.7353482669978915,0.0,0.8164747676100318,-1.0929881563715944,1,42.0,1,1,-1.8477109134475123,-1.8477109134475123
2017-01-06,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.0470801693138754,-1.0120525675812437,0.0,0.8164747676100318,-0.9937067791647737,1,31.0,1,1,-0.014297111741596,-0.014297111741596
2017-01-07,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.183932097464436,-1.2666205241179278,0.0,-1.1282981017904945,-1.2584571183829618,1,38.0,1,1,0.7617297638158274,0.7617297638158274
2017-01-08,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.8303979497421538,-0.9677798794879076,0.0,-1.2082202745055846,-0.6738001192761301,1,44.0,1,1,-0.33590372353554937,-0.33590372353554937
2017-01-09,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.8646109317797939,-1.1227342878145845,1.0,-0.595483617023227,-0.7841127606170418,1,39.0,1,1,-1.2077905903216597,-1.2077905903216597
2017-01-10,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.161123442772676,-1.144870631861253,0.0,-0.595483617023227,-0.9937067791647737,1,36.0,1,1,-1.1353467801564687,-1.1353467801564687
2017-01-11,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.3549970076526374,-1.5101203086312778,0.0,0.2037381101276741,-1.2253633259806882,1,40.0,1,1,-0.8184965801410381,-0.8184965801410381
2017-01-13,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.2067407521561961,-1.4215749324446052,0.0,-0.3823578231163201,-0.9716442508965915,1,36.0,1,1,0.7090433564229613,0.7090433564229613
2017-01-14,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.5374662451867185,-1.7314837490979595,0.0,-0.7286872382150439,-1.3246447031875086,1,44.0,1,1,1.1513896518255662,1.1513896518255662
2017-01-15,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.75414846475844,-1.7204155770746254,0.0,0.12381593741258404,-1.611457570673879,1,52.0,1,1,-0.8031297113181188,-0.8031297113181188
2017-01-16,air_e2208a79e2678432,0,1,0,0,0,0,0,-1.6515095186455193,-1.3662340723279347,0.0,-0.27579492616286655,-1.6776451554784257,1,38.0,1,1,-1.331091418734131,-1.331091418734131
2017-01-17,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.4234229717279177,-1.255552352094594,0.0,0.5500675252263979,-1.4349573445284203,1,35.0,1,1,-0.8166671909954524,-0.8166671909954524
2017-01-18,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.161123442772676,-0.790689127114562,0.0,0.09717521317422052,-1.3798010238579643,1,43.0,1,1,-0.4061522667260375,-0.4061522667260375
2017-01-20,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.320784025614997,-1.410506760421271,0.0,-1.1016573775521312,-1.2915509107852352,1,37.0,1,1,0.7441676280182054,0.7441676280182054
2017-01-21,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.3549970076526374,-1.4326431044679393,0.0,0.2570195586044009,-1.3025821749193263,1,53.0,1,1,1.6380071645513432,1.6380071645513432
2017-01-22,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.5146575904949584,-1.7093474050512916,0.0,-0.7819686866917707,-1.3025821749193263,1,35.0,1,1,-0.5104274480244183,-0.5104274480244183
2017-01-23,air_e2208a79e2678432,0,1,0,0,0,0,0,-1.73133981006668,-1.9085745014713051,0.0,-0.1159505807326864,-1.6555826272102436,1,40.0,1,1,-1.3464582875570503,-1.3464582875570503
2017-01-24,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.6857225006831595,-1.8089609532612985,0.0,-0.3557170988779567,-1.545269985869332,1,31.0,1,1,-0.7021474304817921,-0.7021474304817921
2017-01-25,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.6857225006831595,-1.4437112764912732,0.0,0.6033489737031247,-1.7438327402829727,1,29.0,1,1,-0.3274885334658555,-0.3274885334658555
2017-01-27,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.0926974786973955,-0.8349618152078984,0.0,-0.8352501351684973,-1.2584571183829618,1,38.0,1,1,1.1788304890093506,1.1788304890093506
2017-01-28,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.2067407521561961,-0.9456435354412392,0.0,1.0828820099936656,-1.3798010238579643,1,51.0,1,1,1.893755767104214,1.893755767104214
2017-01-29,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.704950348937473,-0.38116676225120066,0.0,-1.0750166533137677,-1.0378318357011387,1,33.0,1,1,-0.13503679535024746,-0.13503679535024746
2017-01-30,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.9330368958550745,-0.7132119229512234,0.0,-0.19587275344777647,-0.8944254019579534,1,52.0,1,1,-1.2568182194233546,-1.2568182194233546
2017-01-31,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.2067407521561961,-1.1005979437679165,0.0,0.04389376469749397,-1.0488630998352295,1,33.0,1,1,-0.675438348956242,-0.675438348956242
2017-02-01,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.1953364248103162,-1.388370416374603,0.0,-1.0750166533137677,-0.8944254019579534,1,51.0,1,1,-0.5031098914420757,-0.5031098914420757
2017-02-03,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.2181450795020765,-0.9788480515112415,0.0,1.1095227342320289,-1.3798010238579643,1,43.0,1,1,0.7174585464926552,0.7174585464926552
2017-02-04,air_e2208a79e2678432,0,0,1,0,0,0,0,-0.8760152591256741,-0.6910755789045553,0.0,-0.5688428927848637,-0.9495817226284092,1,42.0,1,1,1.7228908209065164,1.7228908209065164
2017-02-05,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.8874195864715542,-1.045257083651246,0.0,-1.3947053441741282,-0.7510189682147682,1,34.0,1,1,-0.6099462175442765,-0.6099462175442765
2017-02-06,air_e2208a79e2678432,0,1,0,0,0,0,0,-1.1269104607350358,-1.2666205241179278,0.0,0.9230376645634849,-0.8723628736897711,1,35.0,1,1,-1.2977965362844726,-1.2977965362844726
2017-02-07,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.1155061333891558,-1.034188911627912,0.0,0.5767082494647614,-1.0598943639693208,1,38.0,1,1,-0.7910557429572537,-0.7910557429572537
2017-02-08,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.2409537341938366,-1.2444841800712598,0.0,-1.1282981017904945,-1.0709256281034119,1,28.0,1,1,-0.3370013570229008,-0.3370013570229008
2017-02-10,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.74274413741256,-1.9417790175413072,0.0,-0.595483617023227,-1.62248883480797,1,31.0,1,1,0.9944280631343193,0.9944280631343193
2017-02-11,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.6743181733372796,-1.8089609532612985,1.0,-0.7553279624534073,-1.6445513630761524,1,40.0,1,1,1.5816619788673059,1.5816619788673059
2017-02-12,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.5032532631490785,-1.388370416374603,0.0,0.15045666165094732,-1.479082401064785,1,54.0,1,1,-0.2901689948959087,-0.2901689948959087
2017-02-13,air_e2208a79e2678432,0,1,0,0,0,0,0,-1.4804446084573182,-1.288756868164596,0.0,0.7631933191333048,-1.545269985869332,1,45.0,1,1,-1.1518112824667395,-1.1518112824667395
2017-02-14,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.3549970076526374,-1.2666205241179278,0.0,0.07053448893585725,-1.2915509107852352,1,44.0,1,1,-0.532745995600563,-0.532745995600563
2017-02-15,air_e2208a79e2678432,0,0,0,0,0,0,1,-1.2409537341938366,-1.0563252556745801,0.0,1.3759299766156625,-1.3687697597238735,1,43.0,1,1,-0.008443066475721989,-0.008443066475721989
2017-02-17,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.3628205285610706,-0.3258259021345302,0.0,-0.7553279624534073,-0.5083311572647627,1,37.0,1,1,1.1261440816164845,1.1261440816164845
2017-02-18,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.035675841967995,-1.155938803884587,0.0,1.0029598372785753,-0.927519194360227,1,54.0,1,1,1.8059450881161039,1.8059450881161039
2017-02-19,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.1041018060432757,-1.0009843955579096,0.0,1.3759299766156625,-1.3908322879920556,1,51.0,1,1,-0.1313780170590762,-0.1313780170590762
2017-02-20,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.6251200575163123,-0.42543945034453684,0.0,-1.0750166533137677,-0.7730814964829507,1,26.0,1,1,-1.325237373468257,-1.325237373468257
2017-02-21,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.2067407521561961,-1.2112796640012575,0.0,0.3103010070811277,-1.1591757411761412,1,36.0,1,1,-0.4859136334735709,-0.4859136334735709
2017-02-22,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.9330368958550745,-0.7132119229512234,0.0,-1.3947053441741282,-1.1591757411761412,1,41.0,1,1,-0.02746871358981252,-0.02746871358981252
2017-02-24,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.2409537341938366,-1.2334160080479255,0.0,0.2836602828427642,-1.1702070053102325,1,55.0,1,1,1.2637141453645238,1.2637141453645238
2017-02-25,air_e2208a79e2678432,0,0,1,0,0,0,0,-1.320784025614997,-1.2112796640012575,0.0,-0.3823578231163201,-1.412894816260238,1,59.0,1,1,2.1224294103024173,2.1224294103024173
2017-02-26,air_e2208a79e2678432,0,0,0,1,0,0,0,-1.1497191154267958,-1.1005979437679165,0.0,-0.46227999583141016,-1.1591757411761412,1,50.0,1,1,0.08119700165797378,0.08119700165797378
2017-02-27,air_e2208a79e2678432,0,1,0,0,0,0,0,-1.1155061333891558,-0.9013708473479028,0.0,1.1894449069471187,-1.2474258542488705,1,45.0,1,1,-0.9974108385793125,-0.9974108385793125
2017-02-28,air_e2208a79e2678432,0,0,0,0,0,1,0,-1.1041018060432757,-0.8681663312779007,0.0,1.429211425092389,-1.2584571183829618,1,56.0,1,1,-0.37395501776373047,-0.37395501776373047
