visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-12-15,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.1751430868409323,-1.2326023103629404,0.0,0.48169671276323056,-1.069913353355282,1,23.0,1,1,0.2864512148969877,0.2864512148969876
2016-12-16,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.3379475451370477,-1.2676579724007853,0.0,0.9329930107654035,-1.246894184859107,1,34.0,1,1,1.8266910319198133,1.8266910319198135
2016-12-17,air_cc35590cd1da8554,0,0,1,0,0,0,0,-1.1169986374494625,-0.8820456899844893,0.0,1.039180375001209,-1.4128137143939432,1,24.0,1,1,2.8072762196109133,2.807276219610914
2016-12-19,air_cc35590cd1da8554,0,1,0,0,0,0,0,-0.7332452714657615,-0.5782299523231651,0.0,0.8533524875885498,-0.8929325218514568,1,9.0,1,1,-0.4928193579265854,-0.4928193579265856
2016-12-20,air_cc35590cd1da8554,0,0,0,0,0,1,0,-0.7797608309789373,-0.7184526004745454,0.0,-0.4208958832411158,-0.7601968982235878,1,29.0,1,1,0.21068371439230024,0.21068371439230013
2016-12-21,air_cc35590cd1da8554,0,0,0,0,0,0,1,-0.6751008220742916,-0.42632208349250295,0.0,0.7206182822937927,-0.8376260120065113,1,30.0,1,1,0.7703383437240257,0.7703383437240255
2016-12-22,air_cc35590cd1da8554,0,0,0,0,1,0,0,-0.198316337064239,-0.05239502175548859,0.0,-0.6863642938306295,-0.6827677844406644,1,30.0,1,1,1.8420641479642426,1.8420641479642428
2016-12-24,air_cc35590cd1da8554,0,0,1,0,0,0,0,-0.896049729761877,-1.0222683381358697,0.0,0.9064461697064523,-0.8155034080685332,1,30.0,1,1,1.5953622381084003,1.5953622381084005
2016-12-30,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.19840086659752,-1.2209170896836588,1.0,1.039180375001209,-1.1252198632002273,1,2.0,1,1,0.5466961079348274,0.5466961079348273
2017-01-05,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.1169986374494625,-1.1975466483250952,0.0,1.039180375001209,-1.0035455415413475,1,6.0,1,1,-1.3006400034040988,-1.300640003404099
2017-01-06,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.3728342147719297,-1.3845101791936023,0.0,0.9860866928833065,-1.246894184859107,1,21.0,1,1,-0.05322144437040347,-0.05322144437040362
2017-01-07,air_cc35590cd1da8554,0,0,1,0,0,0,0,-1.4193497742851056,-1.3961953998728842,0.0,0.9595398518243548,-1.401752412424954,1,22.0,1,1,0.7231209158732783,0.7231209158732783
2017-01-10,air_cc35590cd1da8554,0,0,0,0,0,1,0,-0.9541941791533468,-0.9287865727016161,0.0,1.0126335339422579,-1.0256681454793257,1,18.0,1,1,-1.1747268624687728,-1.174726862468773
2017-01-11,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.0937408576928744,-1.127435324249405,0.0,1.039180375001209,-0.9814229376033693,1,14.0,1,1,-0.857747850695539,-0.8577478506955394
2017-01-12,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.19840086659752,-0.9988978967773063,0.0,0.826805646529598,-1.3353846006110197,1,14.0,1,1,-0.8712908338775364,-0.8712908338775366
2017-01-13,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.1751430868409323,-0.9287865727016161,0.0,0.4286030306453278,-1.2579554868280962,1,32.0,1,1,0.6704130894352349,0.6704130894352348
2017-01-14,air_cc35590cd1da8554,0,0,1,0,0,0,0,-1.617040902216103,-1.6766406961756448,0.0,-0.5005364064179698,-1.5566106399908013,1,24.0,1,1,1.112939215571308,1.112939215571308
2017-01-16,air_cc35590cd1da8554,0,1,0,0,0,0,0,-1.5240097831897512,-1.477991944627856,0.0,1.1188208981780634,-1.6340397537737246,1,21.0,1,1,-1.3705510787490036,-1.3705510787490038
2017-01-17,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.2681742058672838,-1.1391205449286865,0.0,1.0657272160601603,-1.3353846006110197,1,17.0,1,1,-0.855917717833107,-0.8559177178331073
2017-01-18,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.221658646354108,-1.2092318690043768,0.0,1.0657272160601603,-1.2911393927350634,1,29.0,1,1,-0.44523590350335174,-0.4452359035033519
2017-01-19,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.1518853070843442,-1.1391205449286865,0.0,0.1365877789968627,-1.1473424671382053,1,24.0,1,1,-0.4547525943879985,-0.45475259438799864
2017-01-20,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.547267562946339,-1.9687712131576873,0.0,-1.3500353203044135,-1.1694650710761836,1,15.0,1,1,0.7055516403939305,0.7055516403939305
2017-01-21,air_cc35590cd1da8554,0,0,1,0,0,0,0,-1.210029756475814,-1.127435324249405,0.0,1.1453677392370145,-1.2800780907660745,1,24.0,1,1,1.5997545569782372,1.5997545569782374
2017-01-23,air_cc35590cd1da8554,0,1,0,0,0,0,0,-1.4309786641633995,-1.4896771653071377,0.0,0.48169671276323056,-1.3906911104559652,1,24.0,1,1,-1.3859241947934329,-1.3859241947934333
2017-01-24,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.6054120123378088,-1.5130476066657013,0.0,1.1453677392370145,-1.6229784518047357,1,33.0,1,1,-0.7413514006448598,-0.74135140064486
2017-01-25,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.4426075540416934,-1.3027136344386305,0.0,1.1984614213549172,-1.545549338021812,1,39.0,1,1,-0.36654019041877295,-0.3665401904187731
2017-01-26,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.3612053248936358,-1.1624909862872501,0.0,1.1719145802959658,-1.5676719419597902,1,24.0,1,1,-0.23477062432366427,-0.23477062432366447
2017-01-27,air_cc35590cd1da8554,1,0,0,0,0,0,0,-0.872791950005289,-0.5431742902853199,0.0,0.030400414761057377,-1.2579554868280962,1,27.0,1,1,1.1403912085077892,1.1403912085077892
2017-01-28,air_cc35590cd1da8554,0,0,1,0,0,0,0,-0.9193075095184648,-0.8236195865880808,0.0,1.0657272160601603,-0.9039938238204459,1,14.0,1,1,1.8556071311462399,1.85560713114624
2017-01-30,air_cc35590cd1da8554,0,1,0,0,0,0,0,-0.593698592926234,-0.1341915665104604,0.0,0.7471651233527442,-0.6717064824716753,1,14.0,1,1,-1.2962476845342619,-1.296247684534262
2017-01-31,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.210029756475814,-1.244287531042222,0.0,1.1188208981780634,-1.103097259262249,1,20.0,1,1,-0.7146314608533516,-0.7146314608533518
2017-02-01,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.19840086659752,-1.1741762069665318,0.0,0.5613372359400847,-1.1694650710761836,1,20.0,1,1,-0.5422329452122512,-0.5422329452122514
2017-02-02,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.3728342147719297,-1.2793431930800672,0.0,1.1984614213549172,-1.3132619966730414,1,31.0,1,1,-0.5539457955318163,-0.5539457955318166
2017-02-03,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.0355964083014044,-0.8119343659087991,0.0,1.1984614213549172,-1.3022006947040525,1,10.0,1,1,0.6788317006024224,0.6788317006024224
2017-02-04,air_cc35590cd1da8554,0,0,1,0,0,0,0,-0.9425652892750529,-0.8469900279466441,0.0,1.1984614213549172,-0.926116427758424,1,17.0,1,1,1.6846727217950852,1.6846727217950852
2017-02-06,air_cc35590cd1da8554,0,1,0,0,0,0,0,-0.8844208398835831,-0.5782299523231651,0.0,0.26932198429161947,-1.0477907494173038,1,8.0,1,1,-1.3372426606527401,-1.3372426606527403
2017-02-07,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.244916426110696,-1.244287531042222,0.0,1.1719145802959658,-1.1694650710761836,1,27.0,1,1,-0.8302958577590581,-0.8302958577590583
2017-02-08,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.1635141969626381,-1.127435324249405,0.0,1.1719145802959658,-1.2026489769831508,1,15.0,1,1,-0.3760568813034197,-0.37605688130341985
2017-02-09,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.617040902216103,-1.7818076822891802,0.0,-1.3500353203044135,-1.3022006947040525,1,16.0,1,1,-0.6820550959020609,-0.6820550959020611
2017-02-10,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.3960919945285175,-1.326084075797194,0.0,-0.288161677946359,-1.246894184859107,1,24.0,1,1,0.955913815974637,0.955913815974637
2017-02-13,air_cc35590cd1da8554,0,1,0,0,0,0,0,-1.1635141969626381,-1.0339535588151514,0.0,0.7737119644116954,-1.3022006947040525,1,10.0,1,1,-1.1911980582306612,-1.1911980582306616
2017-02-14,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.1867719767192262,-1.0339535588151514,0.0,1.0126335339422579,-1.1805263730451727,1,9.0,1,1,-0.5718810975836506,-0.5718810975836508
2017-02-15,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.1402564172060503,-0.9171013520223342,0.0,1.2781019445317714,-1.2800780907660745,1,25.0,1,1,-0.04736501921062087,-0.047365019210621015
2017-02-16,air_cc35590cd1da8554,0,0,0,0,1,0,0,-1.0472252981796986,-0.8119343659087991,0.0,1.2781019445317714,-1.2690167887970851,1,25.0,1,1,-0.03272395631116435,-0.032723956311164495
2017-02-17,air_cc35590cd1da8554,1,0,0,0,0,0,0,-0.3611207953603546,-0.005654139038361538,0.0,0.826805646529598,-0.8818712198824676,1,22.0,1,1,1.0876833820697456,1.0876833820697456
2017-02-18,air_cc35590cd1da8554,0,0,1,0,0,0,0,-0.9541941791533468,-1.1624909862872501,0.0,-0.580176929594824,-0.7048903883786425,1,15.0,1,1,1.7677607537495008,1.767760753749501
2017-02-20,air_cc35590cd1da8554,0,1,0,0,0,0,0,-0.7448741613440554,-0.1108211251518971,0.0,0.1365877789968627,-1.21371027895214,1,2.0,1,1,-1.364694653589221,-1.3646946535892213
2017-02-21,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.1867719767192262,-1.2559727517215036,0.0,1.2250082624138685,-1.0146068435103366,1,20.0,1,1,-0.5250296963053898,-0.52502969630539
2017-02-22,air_cc35590cd1da8554,0,0,0,0,0,0,1,-1.0821119678145805,-1.1741762069665318,0.0,-0.20852115476950497,-1.2911393927350634,1,18.0,1,1,-0.06639840097991434,-0.0663984009799145
2017-02-23,air_cc35590cd1da8554,0,0,0,0,1,0,0,-0.4541519143867062,-0.5081186282474748,0.0,-0.951832704420143,-0.48366434899886096,1,23.0,1,1,-0.1363094763248192,-0.13630947632481938
2017-02-24,air_cc35590cd1da8554,1,0,0,0,0,0,0,-1.0355964083014044,-1.0923796622115598,0.0,-0.4208958832411158,-0.8376260120065113,1,15.0,1,1,1.225309373324637,1.225309373324637
2017-02-25,air_cc35590cd1da8554,0,0,1,0,0,0,0,-1.0239675184231105,-0.9287865727016161,0.0,0.8002588054706468,-1.0256681454793257,1,6.0,1,1,2.084373738950248,2.0843737389502484
2017-02-27,air_cc35590cd1da8554,0,1,0,0,0,0,0,-1.1751430868409323,-1.2793431930800672,0.0,-0.8190984991253862,-0.937177729727413,1,10.0,1,1,-1.036734844641395,-1.0367348446413953
2017-02-28,air_cc35590cd1da8554,0,0,0,0,0,1,0,-1.2565453159889899,-1.2326023103629404,0.0,0.9860866928833065,-1.058852051386293,1,15.0,1,1,-0.41302556512454736,-0.4130255651245476
