visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,total_area_visitors,total_genre_visitors
2016-11-24,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-0.8495929943924906,-0.711066669900655,0.0,-0.6418556388475951,-0.83676973592173,1,15.0,1,1,-1.3946958497161024,-1.3946958497161028
2016-11-25,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-0.7646131684252301,-0.7210803307394492,0.0,0.5492652166177464,-0.8155740267519065,1,13.0,1,1,0.7644027889782619,0.7644027889782614
2016-11-26,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-0.6371434294743394,-0.5007797922859774,0.0,0.49512335955113995,-0.7837804629971711,1,23.0,1,1,1.7984694901099856,1.798469490109985
2016-11-27,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-0.6052759947366168,-0.8913125649989503,0.0,-1.535196280446601,-0.32807271584596465,1,10.0,1,1,-0.7232663467327425,-0.723266346732743
2016-11-30,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-0.7858581249170451,-0.9013262258377445,0.0,0.034917574484985246,-0.7095954809027887,1,8.0,1,1,-0.5764166376962847,-0.5764166376962853
2016-12-01,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-0.43531634280209586,-0.5808890789963308,0.0,-1.372770709246782,-0.40225769794034705,1,12.0,1,1,-0.6906330780579741,-0.6906330780579747
2016-12-02,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-0.6371434294743394,-0.6810256873842726,0.0,0.9553291446172943,-0.6248126442234944,1,19.0,1,1,1.0515755533162239,1.0515755533162232
2016-12-03,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-0.6902558207038773,-0.5408344356411539,0.0,0.982400073150598,-0.8791611542613771,1,18.0,1,1,2.287560604373077,2.2875606043730765
2016-12-04,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-0.6265209512284318,-0.6309573831903017,0.0,-0.8042812100474143,-0.635410498808406,1,16.0,1,1,-0.5050313624702288,-0.5050313624702294
2016-12-06,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-0.647765907720247,-0.711066669900655,0.0,-0.12750799671483395,-0.8155740267519065,1,6.0,1,1,-0.9423171627121254,-0.942317162712126
2016-12-07,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-0.9027053856220283,-0.8812989041601562,0.0,1.009471001683901,-0.9957375546954067,1,8.0,1,1,-0.3536945789909904,-0.35369457899099094
2016-12-08,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-0.7646131684252301,-0.8212169391273909,0.0,0.8199745019507784,-0.7307911900726122,1,11.0,1,1,-0.17217202198759116,-0.1721720219875917
2016-12-09,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-0.6796333424579695,-0.5508480964799483,0.0,-0.2357917108480469,-0.7731826084122593,1,14.0,1,1,1.732795036902014,1.7327950369020135
2016-12-10,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-0.9664402550974737,-0.9714218517093036,0.0,0.007846645951682127,-0.9533461363557597,1,15.0,1,1,2.5286388767079284,2.528638876707928
2016-12-11,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.1363999070319946,-1.101599442613628,0.0,0.1432012886181982,-1.080520391374701,1,17.0,1,1,0.039128392681534216,0.03912839268153368
2016-12-13,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-0.9558177768515661,-1.1416540859688047,0.0,-1.535196280446601,-0.7625847538273476,1,11.0,1,1,-0.6192478028319183,-0.6192478028319188
2016-12-14,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-0.9664402550974737,-1.0415174775808629,0.0,-1.264486995113569,-1.0487268276199655,1,9.0,1,1,0.09338120185333668,0.09338120185333615
2016-12-15,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.263869645982885,-1.2818453377119232,0.0,-0.1545789252481373,-1.2288903555634658,1,10.0,1,1,0.20311056777224543,0.2031105677722449
2016-12-16,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.2744921242287928,-1.381981946099865,0.0,0.2244140742181078,-1.1653032280539952,1,20.0,1,1,1.9196205000650632,1.9196205000650628
2016-12-17,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.0726650375565492,-0.9814355125480979,0.0,0.034917574484985246,-1.2818796284880247,1,21.0,1,1,3.0124270848113697,3.0124270848113697
2016-12-18,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-0.9983076898351962,-0.9113398866765385,0.0,0.9282582160839913,-1.122911809714348,1,20.0,1,1,0.14804192688357373,0.1480419268835732
2016-12-19,air_4de6d887a7b1c1fc,0,1,0,0,0,0,0,-0.8814604291302132,-0.7210803307394492,0.0,0.874116359017385,-1.0275311184501421,1,2.0,1,1,-0.6653422948350286,-0.6653422948350292
2016-12-20,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-0.8071030814088603,-0.9213535475153327,0.0,-1.2915579236468722,-0.6778019171480533,1,20.0,1,1,0.11867198507628218,0.11867198507628166
2016-12-21,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-0.7327457336875073,-0.6109300615127132,0.0,0.6034070736843529,-0.8155740267519065,1,21.0,1,1,0.7423753326227932,0.7423753326227926
2016-12-22,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-0.24411173437575978,-0.08020603705662191,0.0,-1.508125351913298,-0.31747486126105273,1,16.0,1,1,1.9367529661193166,1.9367529661193161
2016-12-23,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-0.6371434294743394,-0.6910393482230668,1.0,-0.7772102815141112,-0.635410498808406,1,12.0,1,1,1.4011594439946802,1.4011594439946797
2016-12-24,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.0089301680811038,-1.0915857817748338,0.0,-0.4794300676477758,-0.8685632996764654,1,11.0,1,1,1.661817677534393,1.6618176775343922
2016-12-25,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-0.9876852115892887,-0.9413808691929212,0.0,0.6034070736843529,-0.9533461363557597,1,20.0,1,1,-0.16278995724359524,-0.1627899572435958
2016-12-27,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-0.7858581249170451,-0.8512579216437736,0.0,-1.4539834948466916,-0.8791611542613771,1,18.0,1,1,0.5245482642187141,0.5245482642187136
2016-12-28,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.3382269937042381,-1.432050250293836,0.0,-0.26286263938135,-1.1970967918087305,1,25.0,1,1,1.796837826676247,1.7968378266762466
2016-12-29,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.2851146024747002,-1.3419273027446883,1.0,-0.6418556388475951,-1.271281773903113,1,23.0,1,1,1.3354849907867088,1.3354849907867083
2016-12-30,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.2320022112451625,-1.2518043551955407,1.0,-0.10043706818153082,-1.1547053734690833,1,26.0,1,1,0.49313874311924955,0.49313874311924905
2017-01-05,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.0832875158024566,-1.1416540859688047,0.0,-0.20872078231474353,-0.9003568634312008,1,13.0,1,1,-1.5656125944002017,-1.5656125944002024
2017-01-06,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.147022385277902,-1.1216267642912163,0.0,0.46805243101783683,-1.0487268276199655,1,18.0,1,1,-0.175435348855068,-0.17543534885506853
2017-01-07,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.1895122982615323,-1.1116131034524221,0.0,0.49512335955113995,-1.366662465167319,1,20.0,1,1,0.6897541868847291,0.6897541868847287
2017-01-08,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.2001347765074397,-1.4620912328102185,0.0,-1.535196280446601,-0.9215525726010243,1,14.0,1,1,-0.5339933884190857,-0.5339933884190863
2017-01-09,air_4de6d887a7b1c1fc,0,1,0,0,0,0,0,-0.9239503421138434,-0.9814355125480979,1.0,-0.9125649241806273,-0.9215525726010243,1,20.0,1,1,-1.5060568790687494,-1.50605687906875
2017-01-13,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.1682673417697171,-1.161681407646393,0.0,0.3056268598180174,-1.0275311184501421,1,10.0,1,1,0.6310143032701461,0.6310143032701455
2017-01-14,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.4975641673928515,-1.4821185544878068,0.0,0.5763361451510496,-1.504434574771172,1,23.0,1,1,1.1241845761175835,1.124184576117583
2017-01-15,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.6675238193273723,-1.6924054321024848,0.0,0.46805243101783683,-1.5786195568655546,1,12.0,1,1,-1.0549019396400763,-1.054901939640077
2017-01-17,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-1.295737080720608,-1.3519409635834825,0.0,-0.019224282581621233,-1.2182925009785541,1,14.0,1,1,-1.0699948264021568,-1.0699948264021573
2017-01-18,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.2744921242287928,-1.1416540859688047,0.0,0.7658326448841721,-1.4302495926767895,1,14.0,1,1,-0.6123132332385299,-0.6123132332385305
2017-01-19,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.1895122982615323,-1.1716950684851872,0.0,-0.4794300676477758,-1.1653032280539952,1,24.0,1,1,-0.6229190455578296,-0.6229190455578302
2017-01-20,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.3807169066878684,-1.2518043551955407,0.0,-1.0208486383138402,-1.3560646105824072,1,16.0,1,1,0.6701742256798681,0.6701742256798676
2017-01-21,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.3382269937042381,-1.3719682852610708,0.0,0.08905943155159173,-1.2288903555634658,1,27.0,1,1,1.6667126678356081,1.6667126678356077
2017-01-22,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.433829297917406,-1.5221731978429833,0.0,-1.2103451380469625,-1.366662465167319,1,15.0,1,1,-0.7285692528923924,-0.7285692528923929
2017-01-24,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-1.5719215151142043,-1.5321868586817777,0.0,-0.6959974959142015,-1.3984560289220545,1,9.0,1,1,-0.9423171627121254,-0.942317162712126
2017-01-25,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.508186645638759,-1.4220365894550417,0.0,-0.12750799671483395,-1.504434574771172,1,14.0,1,1,-0.5246113236750899,-0.5246113236750904
2017-01-26,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.4232068196714984,-1.2518043551955407,0.0,1.1718965728837203,-1.5998152660353782,1,11.0,1,1,-0.37776161463863206,-0.3777616146386326
2017-01-27,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.0939099940483643,-0.8712852433213618,0.0,-0.1545789252481373,-1.3454667559974955,1,18.0,1,1,1.1547782655001788,1.1547782655001784
2017-01-28,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.030175124572919,-0.9213535475153327,0.0,1.0636128587505074,-1.1017161005445244,1,22.0,1,1,1.951845852881397,1.9518458528813964
2017-01-29,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.1045324722942718,-1.0615447992584512,0.0,-0.8042812100474143,-1.1653032280539952,1,23.0,1,1,-0.31004758213848765,-0.3100475821384882
2017-01-31,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-1.412584341425591,-1.4520775719714243,0.0,-0.3982172820478661,-1.2818796284880247,1,13.0,1,1,-0.9125393050463992,-0.9125393050463998
2017-02-01,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.412584341425591,-1.4520775719714243,0.0,-0.45235913911447256,-1.4090538835069661,1,7.0,1,1,-0.7204109357237003,-0.7204109357237009
2017-02-02,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.263869645982885,-1.4020092677774534,0.0,-0.9125649241806273,-1.2394882101483777,1,12.0,1,1,-0.7334642431936076,-0.7334642431936081
2017-02-03,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.051420081064734,-1.0114764950644803,0.0,-0.1816498537814404,-0.9957375546954067,1,10.0,1,1,0.6403963680141419,0.6403963680141415
2017-02-04,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.0939099940483643,-0.9513945300317154,0.0,1.1448256443504172,-1.2924774830729366,1,26.0,1,1,1.7613491469924365,1.761349146992436
2017-02-05,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.1363999070319946,-1.2317770335179523,0.0,-1.535196280446601,-0.932150427185936,1,15.0,1,1,-0.8395223663866049,-0.8395223663866055
2017-02-06,air_4de6d887a7b1c1fc,0,1,0,0,0,0,0,-1.0832875158024566,-1.101599442613628,0.0,-0.2357917108480469,-1.1123139551294363,1,1.0,1,1,-1.6064041802436622,-1.6064041802436628
2017-02-07,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-1.4019618631796833,-1.5221731978429833,0.0,-0.45235913911447256,-1.2606839193182011,1,18.0,1,1,-1.0414407163117343,-1.041440716311735
2017-02-08,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.3063595589665153,-1.3319136419058941,0.0,-0.5335719247143822,-1.175901082638907,1,3.0,1,1,-0.5352171359943896,-0.5352171359943901
2017-02-09,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.4656967326551287,-1.5822551628757486,0.0,-1.508125351913298,-1.366662465167319,1,9.0,1,1,-0.8762347936457193,-0.8762347936457199
2017-02-10,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.433829297917406,-1.44206391113263,0.0,0.0619885030182886,-1.3560646105824072,1,18.0,1,1,0.9491886728491379,0.9491886728491374
2017-02-11,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.5400540803764817,-1.5021458761653952,1.0,-0.2357917108480469,-1.515032429356084,1,18.0,1,1,1.603893625636679,1.6038936256366785
2017-02-12,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.5188091238846664,-1.3619546244222767,0.0,0.1432012886181982,-1.5786195568655546,1,11.0,1,1,-0.48300390611476013,-0.4830039061147607
2017-02-13,air_4de6d887a7b1c1fc,0,1,0,0,0,0,0,-1.412584341425591,-1.3519409635834825,0.0,-0.6959974959142015,-1.4514453018466134,1,2.0,1,1,-1.443645752728255,-1.4436457527282556
2017-02-14,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-1.3913393849337758,-1.3419273027446883,0.0,-0.4794300676477758,-1.3772603197522306,1,9.0,1,1,-0.7534521202569032,-0.7534521202569038
2017-02-15,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.1895122982615323,-1.1416540859688047,0.0,0.44098150248453344,-1.1653032280539952,1,11.0,1,1,-0.16890869512011433,-0.16890869512011486
2017-02-16,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-1.0620425593106417,-0.8412442608049794,0.0,0.9282582160839913,-1.3772603197522306,1,12.0,1,1,-0.15259206078273013,-0.15259206078273066
2017-02-17,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-0.860215472638398,-0.9013262258377445,0.0,-1.535196280446601,-0.8049761721669947,1,21.0,1,1,1.0960383818855957,1.0960383818855952
2017-02-18,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.0407976028188264,-1.1216267642912163,0.0,-0.6689265673808983,-0.8579654450915535,1,14.0,1,1,1.8539460468570919,1.8539460468570912
2017-02-19,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.1895122982615323,-1.1917223901627756,0.0,1.3884640011501461,-1.2288903555634658,1,6.0,1,1,-0.3059684235541416,-0.30596842355414217
2017-02-20,air_4de6d887a7b1c1fc,0,1,0,0,0,0,0,-0.8920829073761206,-0.42067050557562385,0.0,-1.399841637780085,-1.0169332638652302,1,4.0,1,1,-1.6369978696262577,-1.6369978696262582
2017-02-21,air_4de6d887a7b1c1fc,0,0,0,0,0,1,0,-1.3807169066878684,-1.3419273027446883,0.0,0.3056268598180174,-1.2076946463936422,1,11.0,1,1,-0.7012388903772738,-0.7012388903772744
2017-02-22,air_4de6d887a7b1c1fc,0,0,0,0,0,0,1,-1.2001347765074397,-1.1116131034524221,0.0,-0.12750799671483395,-1.4090538835069661,1,9.0,1,1,-0.19012031975871377,-0.19012031975871432
2017-02-23,air_4de6d887a7b1c1fc,0,0,0,0,1,0,0,-0.8177255596547678,-0.8212169391273909,0.0,-1.535196280446601,-0.8049761721669947,1,10.0,1,1,-0.2680322487197233,-0.26803224871972386
2017-02-24,air_4de6d887a7b1c1fc,1,0,0,0,0,0,0,-1.2744921242287928,-1.2317770335179523,0.0,-0.3440754249812596,-1.1123139551294363,1,14.0,1,1,1.2494147446570072,1.2494147446570067
2017-02-25,air_4de6d887a7b1c1fc,0,0,1,0,0,0,0,-1.1895122982615323,-1.161681407646393,0.0,1.1718965728837203,-1.31367319224276,1,29.0,1,1,2.206793264403025,2.2067932644030246
2017-02-26,air_4de6d887a7b1c1fc,0,0,0,1,0,0,0,-1.0195526463270115,-0.9814355125480979,0.0,0.7929035734174752,-1.122911809714348,1,26.0,1,1,-0.06896930980363611,-0.06896930980363664
