visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-06-06,air_968d72c12eed09f0,0,1,0,0,0,0,0,0.6161245576032078,0.5391441735623921,0.0,-1.1663288978983197,0.5943326118607358,1,10.0,1,1,-1.3381521401538297,-1.3381521401538294
2016-06-07,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.5657166065955068,0.16169756486282277,0.0,-1.2897390017724104,0.8463173048434228,1,12.0,1,1,-1.1936092225348558,-1.1936092225348558
2016-06-08,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.8555623248897882,0.9669169967552375,0.0,0.11713618239222377,0.6183311540495631,1,19.0,1,1,-1.0294587439171343,-1.0294587439171343
2016-06-09,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.7673484106263113,0.5139810663157542,0.0,-1.2897390017724104,0.9903085579763873,1,20.0,1,1,-1.079734541349821,-1.0797345413498207
2016-06-10,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.057194128920593,1.1556403011050222,0.0,1.22782711725904,0.9663100157875596,1,30.0,1,1,-0.6423351036854483,-0.6423351036854481
2016-06-11,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.057194128920593,1.1933849619749792,0.0,1.3512372211331307,0.7863209493713544,1,26.0,1,1,-0.48220668886234175,-0.4822066888623416
2016-06-13,air_968d72c12eed09f0,0,1,0,0,0,0,0,0.5909205820993574,0.38816553008256444,0.0,-1.2897390017724104,0.8343180337490094,1,6.0,1,1,-1.3992372340345436,-1.3992372340345436
2016-06-14,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.8933682881455642,0.8285199068987286,0.0,-0.006273921481866953,0.8463173048434228,1,32.0,1,1,-1.1194524213216432,-1.119452421321643
2016-06-15,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.7169404596186103,0.32525776196596956,0.0,-1.2897390017724104,0.9903085579763873,1,4.0,1,1,-1.0596242223767462,-1.0596242223767462
2016-06-16,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.8807663003936392,0.6020519416789869,0.0,-1.2897390017724104,1.0023078290708007,1,18.0,1,1,-1.1305130967568342,-1.1305130967568342
2016-06-17,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.14540804318407,1.205966515598298,0.0,0.7341867017626772,0.9663100157875596,1,33.0,1,1,-0.5711948503181968,-0.5711948503181967
2016-06-18,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.4604577369822025,1.684065553284419,0.0,1.992969761278403,1.1702976243925924,1,21.0,1,1,-0.47969289899070744,-0.4796928989907073
2016-06-20,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.1580100309359955,1.1556403011050222,0.0,0.1665002239418601,1.0863027267316963,1,15.0,1,1,-1.368568997600605,-1.3685689976006048
2016-06-21,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.9563782269051907,0.7656121387821337,0.0,-0.6726884824019569,1.182296895487006,1,22.0,1,1,-1.1538913425630335,-1.1538913425630335
2016-06-22,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.9563782269051907,0.5391441735623921,0.0,-1.2897390017724104,1.1702976243925924,1,15.0,1,1,-1.0915493537465022,-1.0915493537465022
2016-06-23,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.9941841901609666,0.9165907822619613,0.0,-0.4752323162034118,1.206295437675833,1,12.0,1,1,-1.0872759109647239,-1.0872759109647239
2016-06-24,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.9563782269051907,0.715285924288858,0.0,-1.2897390017724104,1.1462990822037646,1,33.0,1,1,-0.5930648222014155,-0.5930648222014153
2016-06-25,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.2966318962071735,1.1430587474817029,0.0,-1.2897390017724104,1.2662917931479016,1,10.0,1,1,-0.4301712385195112,-0.43017123851951106
2016-06-27,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.1706120186879205,1.168221854728341,0.0,1.2771911588086766,1.1462990822037646,1,14.0,1,1,-1.3137683783989766,-1.3137683783989764
2016-06-28,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.5027066678358804,0.4007470837058836,0.0,-1.2897390017724104,0.6903267806160454,1,13.0,1,1,-1.167465807869859,-1.1674658078698588
2016-06-29,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.8051543738820872,0.5768888344323491,0.0,-1.2897390017724104,0.9303122025043189,1,20.0,1,1,-0.9899922429324755,-0.9899922429324753
2016-06-30,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.9941841901609666,0.9417538895085996,0.0,-1.1416468771235018,1.0503049134484557,1,20.0,1,1,-0.9653571021904591,-0.965357102190459
2016-07-01,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.3218358717110243,1.382108266324764,0.0,-0.20373008768041206,1.2782910642423153,1,9.0,1,1,1.6100206212989074,1.6100206212989077
2016-07-02,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.4982637002379784,1.5330869098045914,0.0,0.41332043169004157,1.4462808595641068,1,14.0,1,1,1.7150970379332222,1.7150970379332224
2016-07-04,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.5990796022533809,1.7847179822709704,0.0,0.46268447323967765,1.4702794017529344,1,10.0,1,1,-0.10664648204017352,-0.10664648204017337
2016-07-05,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.8303583493859378,0.753030585158815,0.0,-1.2897390017724104,1.0623041845428691,1,9.0,1,1,0.33402088245732375,0.3340208824573239
2016-07-06,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.0067861779128922,0.9165907822619613,0.0,-0.27777615000486666,1.0983019978261102,1,19.0,1,1,0.6376866989507503,0.6376866989507505
2016-07-07,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.5486716512456793,2.1495830373472216,0.0,1.869559657404312,1.2662917931479016,1,16.0,1,1,0.5934439972099861,0.5934439972099863
2016-07-08,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.2840299084552484,1.281455837338212,0.0,-0.7714165655012294,1.2902903353367292,1,29.0,1,1,1.473773210256327,1.473773210256327
2016-07-09,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.9185722636494147,0.6649597097955818,0.0,-1.2897390017724104,1.074303455637283,1,12.0,1,1,1.6746250209999096,1.6746250209999098
2016-07-11,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.6242835777572313,1.746973321401014,0.0,1.7955135950798575,1.3142888775255566,1,15.0,1,1,-0.14007988733291005,-0.14007988733290988
2016-07-12,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.5108656879899038,1.5330869098045914,0.0,0.26522830704113254,1.5902721126970711,1,12.0,1,1,0.34407604194386104,0.3440760419438612
2016-07-13,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.258825932951398,1.0046616576251945,0.0,-1.2897390017724104,1.4582801306585205,1,13.0,1,1,0.39259218646640354,0.3925921864664037
2016-07-14,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.3596418349668,1.6714839996611,0.0,-0.3271401915545029,1.1942961665814198,1,36.0,1,1,0.5373864830725407,0.5373864830725409
2016-07-15,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.8933682881455642,0.5517257271857112,0.0,-1.2897390017724104,1.1582983532981785,1,23.0,1,1,1.331492703521824,1.3314927035218243
2016-07-16,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.132806055432145,1.0172432112485132,0.0,-0.8948266693753202,1.0503049134484557,1,25.0,1,1,1.6351585200152505,1.6351585200152507
2016-07-17,air_968d72c12eed09f0,0,0,0,1,0,0,0,1.3596418349668,1.1556403011050222,0.0,-1.2650569809975925,1.4702794017529344,1,8.0,1,1,1.0142524217215723,1.0142524217215725
2016-07-19,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.5360696634937543,1.5959946779211858,0.0,0.2405462862663145,1.4822786728473478,1,16.0,1,1,0.10828255198456131,0.10828255198456148
2016-07-20,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.4100497859745014,1.2940373909615306,0.0,-0.15436604613077595,1.4342815884696933,1,18.0,1,1,0.4310531715024087,0.4310531715024089
2016-07-21,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.8429603371378632,0.5894703880556682,0.0,-1.2897390017724104,1.1462990822037646,1,17.0,1,1,0.5791153949416705,0.5791153949416706
2016-07-22,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.7925523861301618,0.38816553008256444,0.0,-1.2897390017724104,1.0863027267316963,1,12.0,1,1,1.3742271313396077,1.3742271313396077
2016-07-24,air_968d72c12eed09f0,0,0,0,1,0,0,0,1.1076020799282942,1.18080340835166,0.0,0.512048514789314,0.918312931409905,1,15.0,1,1,0.38831874368462516,0.3883187436846253
2016-07-25,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.2084179819436967,1.042406318495151,0.0,-1.0922828355738654,1.1702976243925924,1,34.0,1,1,-0.043298977274988514,-0.043298977274988354
2016-07-26,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.0950000921763692,0.9794985503785563,0.0,-1.2650569809975925,1.206295437675833,1,9.0,1,1,0.44714142668086837,0.44714142668086854
2016-07-27,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.183214006439846,0.9669169967552375,0.0,-1.215692939447956,1.32628814861997,1,39.0,1,1,0.5836402167106123,0.5836402167106124
2016-07-28,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.4352537614783518,1.4450160344413587,0.0,-0.006273921481866953,1.4342815884696933,1,14.0,1,1,0.7347189879958352,0.7347189879958355
2016-07-29,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.5234676757418288,1.6085762315445051,0.0,1.5486933873316762,1.3862845040920384,1,25.0,1,1,1.5396345048931463,1.5396345048931463
2016-07-30,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.5234676757418288,1.6714839996611,0.0,1.3759192419079493,1.2902903353367292,1,17.0,1,1,1.619070264836791,1.6190702648367912
2016-08-01,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.5486716512456793,1.4953422489346344,0.0,-0.8207806070508658,1.5902721126970711,1,6.0,1,1,-0.08000030940084966,-0.08000030940084951
2016-08-02,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.3596418349668,1.2311296228449358,0.0,-0.870144648600502,1.3382874197143837,1,4.0,1,1,0.15880972840441127,0.15880972840441143
2016-08-03,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.473059724734128,1.5582500170512292,0.0,-0.27777615000486666,1.4462808595641068,1,11.0,1,1,0.46172140793634747,0.46172140793634764
2016-08-04,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.6368855655091568,1.684065553284419,0.0,0.8082327640871317,1.5662735705082436,1,41.0,1,1,0.547441642559078,0.5474416425590781
2016-08-05,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.7124974920207083,1.7343917677776948,0.0,1.3759192419079493,1.5902721126970711,1,17.0,1,1,1.2585927972444286,1.2585927972444289
2016-08-06,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.7629054430284097,1.835044196764247,0.0,0.8822788264115864,1.7342633658300353,1,16.0,1,1,1.0946936976138706,1.0946936976138708
2016-08-07,air_968d72c12eed09f0,0,0,0,1,0,0,0,1.6998955042687833,1.759554875024333,0.0,1.4746473250072214,1.5782728416026572,1,4.0,1,1,0.2850019799604544,0.28500197996045457
2016-08-08,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.6872935165168579,1.7092286605310574,0.0,-0.15436604613077595,1.6742670103579669,1,10.0,1,1,-0.06743136004267804,-0.06743136004267788
2016-08-09,air_968d72c12eed09f0,0,0,0,0,0,1,0,2.1157611000823175,2.275398573580411,0.0,0.7095046809878591,1.7222640947356214,1,10.0,1,1,0.49565757120341086,0.49565757120341103
2016-08-10,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.7629054430284097,1.8098810895176087,0.0,-0.08031998380632134,1.7582619080188624,1,2.0,1,1,1.1751349735061691,1.1751349735061691
2016-08-11,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.5360696634937543,1.5708315706745484,1.0,-0.08031998380632134,1.662267739263553,1,7.0,1,1,0.9649821402375395,0.9649821402375396
2016-08-12,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.4604577369822025,1.54566846342791,0.0,0.06777214084258744,1.5422750283194162,1,5.0,1,1,0.6721256201921405,0.6721256201921407
2016-08-13,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.4352537614783518,1.5330869098045914,1.0,0.48736649401449594,1.4342815884696933,1,5.0,1,1,0.7844920274541949,0.7844920274541951
2016-08-15,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.4478557492302775,1.4072713735714018,1.0,-1.1169648563486834,1.5662735705082436,1,21.0,1,1,-0.27305937154236587,-0.2730593715423657
2016-08-16,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.485661712486053,1.6966471069077382,0.0,-0.7714165655012294,1.4822786728473478,1,40.0,1,1,-0.19337223261155775,-0.1933722326115576
2016-08-17,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.7124974920207083,1.8476257503875655,0.0,1.178463075709404,1.398283775186452,1,29.0,1,1,0.1467435370205665,0.14674353702056667
2016-08-18,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.485661712486053,1.5079238025579536,0.0,-1.0182367732494109,1.662267739263553,1,12.0,1,1,0.33326674549583346,0.3332667454958336
2016-08-19,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.5738756267495304,1.5959946779211858,0.0,0.41332043169004157,1.6382691970747256,1,27.0,1,1,1.2337062775152488,1.233706277515249
2016-08-20,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.3344378594629496,1.3066189445848497,0.0,-0.8948266693753202,1.5302757572250028,1,8.0,1,1,1.1542705175716041,1.1542705175716044
2016-08-22,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.3344378594629496,1.0927325329884272,0.0,-1.2897390017724104,1.4222823173752794,1,28.0,1,1,-0.6481168203902072,-0.6481168203902071
2016-08-23,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.473059724734128,1.3569451590781254,0.0,-0.870144648600502,1.5422750283194162,1,21.0,1,1,0.28952680172939615,0.2895268017293963
2016-08-24,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.4352537614783518,1.4575975880646774,0.0,-0.8207806070508658,1.4582801306585205,1,15.0,1,1,0.4179814641699102,0.4179814641699104
2016-08-25,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.6242835777572313,1.6463208924144626,0.0,1.6474214704309487,1.4582801306585205,1,2.0,1,1,0.5054613517027847,0.505461351702785
2016-08-26,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.6620895410130072,1.6589024460377808,0.0,1.22782711725904,1.5182764861305889,1,10.0,1,1,1.4350608462331582,1.4350608462331584
2016-08-27,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.1580100309359955,0.9291723358852805,0.0,-1.2897390017724104,1.2302939798646608,1,14.0,1,1,1.4775438950637785,1.4775438950637787
2016-09-02,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.4604577369822025,1.281455837338212,0.0,-0.08031998380632134,1.398283775186452,1,17.0,1,1,1.108268162920696,1.108268162920696
2016-09-03,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.5234676757418288,1.6211577851678243,0.0,0.5367305355641323,1.5902721126970711,1,29.0,1,1,1.5009221408699776,1.5009221408699778
2016-09-05,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.6746915287649322,1.684065553284419,0.0,1.0797349926101312,1.6142706548858985,1,23.0,1,1,-0.20166773918795103,-0.20166773918795086
2016-09-06,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.7250994797726338,1.6085762315445051,0.0,1.0797349926101312,1.7462626369244487,1,12.0,1,1,0.27167889364079245,0.2716788936407926
2016-09-07,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.5108656879899038,1.3443636054548067,0.0,-0.7220525239515933,1.6862662814523803,1,11.0,1,1,0.3367860513161215,0.33678605131612166
2016-09-08,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.4226517737264264,1.3569451590781254,0.0,-0.9688727316997746,1.6022713837914846,1,20.0,1,1,0.43608075124567736,0.4360807512456775
2016-09-09,air_968d72c12eed09f0,1,0,0,0,0,0,0,1.4982637002379784,1.6211577851678243,0.0,0.018408099292951105,1.3502866908087976,1,20.0,1,1,1.3219403020096137,1.3219403020096139
2016-09-10,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.4478557492302775,1.4575975880646774,0.0,-0.27777615000486666,1.4342815884696933,1,13.0,1,1,1.6643184825262087,1.664318482526209
2016-09-12,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.2084179819436967,1.0172432112485132,0.0,-1.215692939447956,1.3382874197143837,1,9.0,1,1,-0.18733913691963536,-0.18733913691963522
2016-09-13,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.9437762391532657,0.5391441735623921,0.0,-1.2897390017724104,1.206295437675833,1,5.0,1,1,0.16107213928888214,0.1610721392888823
2016-09-14,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.0067861779128922,0.8788461213920048,0.0,-1.215692939447956,1.110301268920524,1,28.0,1,1,0.42677972872063036,0.4267797287206305
2016-09-15,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.132806055432145,0.8536830141453664,0.0,-1.2650569809975925,1.3022896064311427,1,33.0,1,1,0.6452280685656533,0.6452280685656534
2016-09-16,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.9815822024090411,0.6020519416789869,0.0,-1.2897390017724104,1.2662917931479016,1,23.0,1,1,1.276189326345869,1.2761893263458692
2016-09-17,air_968d72c12eed09f0,0,0,1,0,0,0,0,1.2840299084552484,1.2311296228449358,0.0,0.018408099292951105,1.2302939798646608,1,5.0,1,1,1.587145133467035,1.5871451334670352
2016-09-18,air_968d72c12eed09f0,0,0,0,1,0,0,0,1.1958159941917714,0.9165907822619613,0.0,-1.2897390017724104,1.3022896064311427,1,11.0,1,1,0.7947985659278957,0.7947985659278958
2016-09-20,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.5027066678358804,0.06104513587627132,0.0,-1.2897390017724104,0.7503231360881137,1,15.0,1,1,-0.514885957193588,-0.5148859571935879
2016-09-21,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.6287265453551333,0.4510732981991593,0.0,-1.2650569809975925,0.7503231360881137,1,19.0,1,1,0.9345652827907641,0.9345652827907643
2016-09-22,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.5405126310916559,0.16169756486282277,1.0,-1.2897390017724104,0.8103194915601821,1,2.0,1,1,0.4866079276655273,0.48660792766552746
2016-09-23,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.7169404596186103,0.31267620834265086,0.0,-1.2897390017724104,0.9663100157875596,1,1.0,1,1,0.8103840631320284,0.8103840631320286
2016-09-24,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.8429603371378632,0.5391441735623921,0.0,-1.2897390017724104,1.1342998111093514,1,27.0,1,1,1.4348094672459948,1.434809467245995
2016-09-26,air_968d72c12eed09f0,0,1,0,0,0,0,0,1.2966318962071735,1.3192004982081689,0.0,-0.524596357753048,1.2662917931479016,1,10.0,1,1,-0.03374657576277808,-0.03374657576277792
2016-09-27,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.3218358717110243,1.281455837338212,0.0,-0.7220525239515933,1.374285232997625,1,15.0,1,1,0.38580495381299085,0.385804953812991
2016-09-28,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.4352537614783518,1.382108266324764,0.0,-0.7714165655012294,1.5182764861305889,1,18.0,1,1,0.46322968185932806,0.4632296818593282
2016-09-29,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.1958159941917714,1.042406318495151,0.0,-1.1169648563486834,1.2422932509590743,1,23.0,1,1,0.5449278526874437,0.5449278526874438
2016-09-30,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.7925523861301618,0.639796602548944,0.0,-0.6973705031767751,0.8943143892210778,1,17.0,1,1,1.480811821896903,1.4808118218969033
2016-10-01,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.5783185943474318,0.2749315474726938,0.0,-1.2897390017724104,0.7503231360881137,1,7.0,1,1,1.5036873097287755,1.5036873097287755
2016-10-02,air_968d72c12eed09f0,0,0,0,1,0,0,0,1.0067861779128922,1.0046616576251945,0.0,0.9563248887360405,0.8703158470322505,1,25.0,1,1,0.39284356545356697,0.39284356545356713
2016-10-03,air_968d72c12eed09f0,0,1,0,0,0,0,0,0.9563782269051907,0.8662645677686857,0.0,-1.2897390017724104,1.0503049134484557,1,9.0,1,1,-0.3346472233974068,-0.3346472233974067
2016-10-04,air_968d72c12eed09f0,0,0,0,0,0,1,0,1.233621957447547,1.5582500170512292,0.0,0.2405462862663145,1.0023078290708007,1,12.0,1,1,0.2317096346818067,0.23170963468180686
2016-10-05,air_968d72c12eed09f0,0,0,0,0,0,0,1,1.1202040676802196,0.8536830141453664,0.0,-1.1169648563486834,1.218294708770247,1,18.0,1,1,0.11758357450960831,0.11758357450960848
2016-10-06,air_968d72c12eed09f0,0,0,0,0,1,0,0,1.3722438227187255,1.4701791416879966,0.0,0.7588687225374956,1.206295437675833,1,4.0,1,1,0.43457247732269677,0.43457247732269694
2016-10-07,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.7925523861301618,0.6649597097955818,0.0,0.14181820316704183,0.918312931409905,1,19.0,1,1,1.2236511180287115,1.2236511180287117
2016-10-08,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.7673484106263113,0.715285924288858,0.0,-1.240374960222774,0.8223187626545955,1,19.0,1,1,1.3925777974025382,1.3925777974025384
2016-10-09,air_968d72c12eed09f0,0,0,0,1,0,0,0,0.9059702758974897,0.7656121387821337,0.0,-1.2897390017724104,0.8703158470322505,1,15.0,1,1,0.9111870369845649,0.911187036984565
2016-10-11,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.313676851557001,0.06104513587627132,0.0,-1.240374960222774,0.5823333407663219,1,2.0,1,1,-0.09684270154079964,-0.09684270154079949
2016-10-12,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.3514828148127765,0.4510732981991593,0.0,0.7341867017626772,0.28235156340598,1,14.0,1,1,0.3787663421724147,0.3787663421724149
2016-10-13,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.17505498628582258,-0.1780043829667895,0.0,-1.2897390017724104,0.474339900916599,1,15.0,1,1,0.4016418300042871,0.40164183000428727
2016-10-14,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.061637096518494895,-0.014444185863642718,0.0,-0.30245817077968473,0.15035958136742958,1,9.0,1,1,1.3287275346630263,1.3287275346630265
2016-10-15,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.2002589617896731,0.38816553008256444,0.0,1.3759192419079493,0.05436541261212028,1,5.0,1,1,1.6396833417841925,1.6396833417841925
2016-10-17,air_968d72c12eed09f0,0,1,0,0,0,0,0,0.30107486380507553,-0.014444185863642718,0.0,-1.2897390017724104,0.5223369852942535,1,24.0,1,1,-0.24465354599289799,-0.24465354599289785
2016-10-18,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.7295424473705353,0.8411014605220477,0.0,0.1665002239418601,0.6423296962383903,1,10.0,1,1,0.2912864546395402,0.2912864546395404
2016-10-19,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.7169404596186103,0.5391441735623921,0.0,-0.8207806070508658,0.8463173048434228,1,13.0,1,1,0.3827884059670297,0.38278840596702984
2016-10-20,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.8555623248897882,1.0172432112485132,0.0,1.178463075709404,0.6783275095216315,1,18.0,1,1,0.5300964924448012,0.5300964924448013
2016-10-21,air_968d72c12eed09f0,1,0,0,0,0,0,0,0.3892887780685525,0.22460533297941765,0.0,-0.08031998380632134,0.4863391720110127,1,15.0,1,1,1.3443130318671592,1.3443130318671594
2016-10-22,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.2002589617896731,-0.16542282934347033,0.0,-1.2650569809975925,0.40234427435011677,1,10.0,1,1,1.7100694581899536,1.7100694581899538
2016-10-23,air_968d72c12eed09f0,0,0,0,1,0,0,0,0.37668679031662744,0.3378393155892887,0.0,-0.10500200458113962,0.40234427435011677,1,2.0,1,1,0.549201295469222,0.5492012954692221
2016-10-24,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.026576817744982068,-0.06477040035691844,0.0,1.1290990341597678,0.06636468370653391,1,23.0,1,1,-0.1335440336666608,-0.13354403366666065
2016-10-25,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.13999470751230975,-0.30381991919997925,0.0,-0.6973705031767751,-0.16162146708732603,1,4.0,1,1,0.3159215953815566,0.3159215953815568
2016-10-26,air_968d72c12eed09f0,0,0,0,0,0,0,1,0.5027066678358804,0.7656121387821337,0.0,1.0797349926101312,0.15035958136742958,1,19.0,1,1,0.5776071210186899,0.57760712101869
2016-10-27,air_968d72c12eed09f0,0,0,0,0,1,0,0,0.4901046800839549,0.46365485182247845,0.0,0.5860945771137683,0.2223552079339116,1,13.0,1,1,0.5866567645565735,0.5866567645565737
2016-10-28,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.36683048704696514,-0.6057772061596345,0.0,-1.2897390017724104,-0.14962219599291238,1,10.0,1,1,1.2789544952046668,1.278954495204667
2016-10-29,air_968d72c12eed09f0,0,0,1,0,0,0,0,0.04903510876656965,0.14911601123950405,0.0,-1.2897390017724104,0.030366870423292794,1,22.0,1,1,1.831234130002728,1.8312341300027282
2016-10-31,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.10218874425653378,-0.06477040035691844,0.0,-0.3271401915545029,-0.1856200092761533,1,20.0,1,1,-0.02017211045595272,-0.02017211045595256
2016-11-01,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.21560663402386146,-0.40447234818653116,0.0,-0.4752323162034118,0.04236614151770643,1,11.0,1,1,0.16936764586527542,0.16936764586527558
2016-11-02,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.5306563278219938,-0.9328976003659281,0.0,-1.2897390017724104,-0.32961126240911753,1,7.0,1,1,0.9395928625340327,0.939592862534033
2016-11-03,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.27861657278348795,-0.027025739486961874,1.0,1.0550529718353132,-0.35360980459794483,1,15.0,1,1,0.629391192374357,0.6293911923743571
2016-11-04,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.13999470751230975,-0.10251506122687547,0.0,0.9810069095108586,-0.3416105335035312,1,15.0,1,1,0.715362805984251,0.7153628059842511
2016-11-05,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.06438278100075803,-0.014444185863642718,0.0,0.3886384109152233,-0.01763021395436196,1,12.0,1,1,1.516256259086947,1.5162562590869473
2016-11-07,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.5180543400700686,-0.6561034206529105,0.0,0.7835507433123137,-0.3776083467867723,1,15.0,1,1,-0.1805519042662227,-0.18055190426622253
2016-11-08,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.6566762053412467,-0.7567558496394624,0.0,-0.8454626278256839,-0.6295930397694595,1,18.0,1,1,-0.0601413694149385,-0.06014136941493834
2016-11-09,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.5936662665816202,-0.6309403134062725,0.0,0.19118224471667816,-0.4136061600700132,1,15.0,1,1,0.1444811261360956,0.14448112613609576
